,Abernathy,Cooper Kyran,Immense,Rage Quit,Winkler,Liquor License
06-01-2023 14:30:13.171995,"(2.5, 3.1, 2.757142857142857)","(12.0, 30.0, 29.428571428571427)","(5.0, 7.6, 6.588888888888889)","(3.3, 4.1, 3.65)","(8.0, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:14.207952,"(2.5, 3.1, 2.757142857142857)","(12.0, 30.0, 29.428571428571427)","(5.0, 7.6, 6.6421052631578945)","(3.3, 4.1, 3.65)","(8.0, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:15.260966,"(2.5, 3.1, 2.757142857142857)","(12.0, 30.0, 29.428571428571427)","(5.0, 7.6, 6.6421052631578945)","(3.3, 4.1, 3.65)","(8.0, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:16.183940,"(2.5, 3.1, 2.757142857142857)","(12.0, 30.0, 29.428571428571427)","(5.0, 7.6, 6.6421052631578945)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:17.059467,"(2.5, 3.1, 2.7714285714285714)","(12.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.166666666666666)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:18.017298,"(2.5, 3.1, 2.7714285714285714)","(12.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.166666666666666)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:19.011300,"(2.5, 3.1, 2.7714285714285714)","(12.0, 29.0, 28.57142857142857)","(5.0, 7.6, 6.485714285714286)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:20.087122,"(2.5, 3.1, 2.7714285714285714)","(12.0, 29.0, 28.57142857142857)","(5.0, 7.6, 6.485714285714286)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:21.107316,"(2.5, 3.1, 2.7714285714285714)","(12.0, 29.0, 28.57142857142857)","(5.0, 7.6, 6.485714285714286)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:21.987971,"(2.5, 3.1, 2.7714285714285714)","(12.0, 29.0, 28.57142857142857)","(5.0, 7.6, 6.485714285714286)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:22.917237,"(2.5, 3.1, 2.85)","(12.0, 36.0, 34.57142857142857)","(5.0, 7.6, 6.485714285714286)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:23.895095,"(2.5, 3.1, 2.85)","(12.0, 36.0, 34.57142857142857)","(5.0, 7.6, 6.485714285714286)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:24.822347,"(2.5, 3.1, 2.85)","(12.0, 36.0, 34.57142857142857)","(5.0, 7.6, 6.485714285714286)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:25.844912,"(2.5, 3.1, 2.85)","(12.0, 36.0, 34.57142857142857)","(5.0, 7.6, 6.485714285714286)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:26.862264,"(2.5, 3.1, 2.85)","(12.0, 36.0, 31.454545454545453)","(5.0, 7.6, 6.485714285714286)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:27.757473,"(2.5, 3.1, 2.85)","(12.0, 36.0, 31.454545454545453)","(5.0, 7.6, 6.485714285714286)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:28.783413,"(2.5, 3.1, 2.85)","(12.0, 36.0, 29.75)","(5.0, 7.6, 6.485714285714286)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:29.806718,"(2.5, 3.1, 2.85)","(12.0, 36.0, 29.75)","(5.0, 7.6, 6.485714285714286)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:30.750304,"(2.5, 3.1, 2.85)","(12.0, 36.0, 29.75)","(5.0, 7.6, 6.485714285714286)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:31.605684,"(2.5, 3.1, 2.85)","(12.0, 36.0, 29.75)","(5.0, 7.6, 7.108108108108108)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:32.549409,"(2.5, 3.1, 2.85)","(12.0, 36.0, 29.75)","(5.0, 7.6, 6.980952380952381)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:33.587591,"(2.5, 3.1, 2.85)","(12.0, 36.0, 29.75)","(5.0, 7.6, 7.217647058823529)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:34.626372,"(2.5, 3.1, 2.85)","(12.0, 36.0, 29.75)","(5.0, 7.6, 7.217647058823529)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:35.633893,"(2.5, 3.05, 2.6865384615384618)","(12.0, 36.0, 29.75)","(5.0, 7.6, 7.217647058823529)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:36.641059,"(2.5, 3.05, 2.6865384615384618)","(12.0, 36.0, 29.75)","(5.0, 7.6, 7.217647058823529)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:37.509555,"(2.5, 3.05, 2.6865384615384618)","(12.0, 36.0, 29.75)","(5.0, 7.6, 7.217647058823529)","(3.2, 4.1, 3.65)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:38.482456,"(2.5, 3.05, 2.6865384615384618)","(13.0, 36.0, 29.75)","(5.0, 7.6, 7.022222222222222)","(3.2, 4.1, 3.59)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:39.457134,"(2.5, 3.05, 2.6865384615384618)","(13.0, 36.0, 29.75)","(5.0, 7.6, 7.05)","(3.2, 4.1, 3.585714285714286)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.333333333333334)"
06-01-2023 14:30:40.493385,"(2.5, 3.05, 2.6865384615384618)","(13.0, 36.0, 29.75)","(5.0, 7.6, 7.111111111111111)","(3.2, 4.1, 3.536734693877551)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:41.468343,"(2.5, 3.0, 2.7333333333333334)","(13.0, 36.0, 29.75)","(5.0, 7.6, 7.111111111111111)","(3.2, 4.1, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:42.468888,"(2.5, 2.98, 2.6338461538461537)","(13.0, 36.0, 29.75)","(5.0, 7.6, 7.136842105263158)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:43.362621,"(2.5, 2.98, 2.6338461538461537)","(13.0, 36.0, 31.625)","(5.0, 7.6, 7.136842105263158)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:44.313473,"(2.5, 2.98, 2.6338461538461537)","(13.0, 36.0, 31.625)","(5.0, 7.6, 7.306666666666667)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:45.332629,"(2.5, 2.98, 2.6338461538461537)","(13.0, 36.0, 30.285714285714285)","(5.0, 7.6, 7.247999999999999)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:46.242592,"(2.5, 2.98, 2.6338461538461537)","(13.0, 36.0, 30.285714285714285)","(5.0, 7.6, 7.1875)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:47.217838,"(2.5, 2.98, 2.6338461538461537)","(13.0, 36.0, 30.285714285714285)","(5.0, 7.6, 7.1875)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:48.205949,"(2.5, 2.98, 2.6338461538461537)","(13.0, 36.0, 30.285714285714285)","(5.0, 7.6, 7.1875)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:49.156160,"(2.5, 2.98, 2.6338461538461537)","(13.0, 36.0, 30.285714285714285)","(5.0, 7.6, 7.1875)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:50.159809,"(2.5, 2.98, 2.6338461538461537)","(13.0, 36.0, 30.285714285714285)","(5.0, 7.6, 7.1875)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:51.175439,"(2.5, 2.98, 2.6723076923076925)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.1875)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:52.087009,"(2.5, 2.98, 2.6723076923076925)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.1875)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:52.970285,"(2.5, 2.98, 2.6723076923076925)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.1875)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:53.976599,"(2.5, 2.98, 2.6723076923076925)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.1875)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:54.981481,"(2.5, 2.98, 2.6723076923076925)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.1875)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:55.944790,"(2.5, 2.98, 2.6723076923076925)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.1875)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(6.5, 13.0, 11.571428571428571)"
06-01-2023 14:30:56.896913,"(2.5, 2.98, 2.6723076923076925)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.1875)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(7.0, 13.0, 11.571428571428571)"
06-01-2023 14:30:57.923396,"(2.5, 2.98, 2.6723076923076925)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.211764705882353)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(7.0, 13.0, 11.571428571428571)"
06-01-2023 14:30:58.834388,"(2.5, 2.98, 2.6723076923076925)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.325)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.705882352941177)","(7.0, 13.0, 11.571428571428571)"
06-01-2023 14:30:59.731567,"(2.5, 2.98, 2.6723076923076925)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.252631578947368)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.673684210526316)","(7.0, 13.0, 11.571428571428571)"
06-01-2023 14:31:00.629669,"(2.5, 2.98, 2.6723076923076925)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.252631578947368)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.673684210526316)","(7.0, 13.0, 11.571428571428571)"
06-01-2023 14:31:01.580493,"(2.5, 2.98, 2.6723076923076925)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.252631578947368)","(3.2, 4.0, 3.875)","(7.5, 7.8, 7.523809523809524)","(7.0, 13.0, 11.571428571428571)"
06-01-2023 14:31:02.609354,"(2.5, 2.98, 2.6723076923076925)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.7333333333333334)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.0, 11.3)"
06-01-2023 14:31:03.561841,"(2.5, 2.98, 2.75027027027027)","(13.0, 30.0, 28.666666666666668)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.7333333333333334)","(7.5, 7.8, 7.51063829787234)","(7.0, 12.5, 11.333333333333334)"
06-01-2023 14:31:04.477592,"(2.5, 2.96, 2.86)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6363636363636362)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.0, 11.571428571428571)"
06-01-2023 14:31:05.403995,"(2.5, 2.94, 2.716)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.7333333333333334)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.0, 11.333333333333334)"
06-01-2023 14:31:06.405300,"(2.5, 2.94, 2.716)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.7333333333333334)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.0, 11.571428571428571)"
06-01-2023 14:31:07.349467,"(2.5, 2.92, 2.7325)","(13.0, 30.0, 29.428571428571427)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6363636363636362)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.0, 11.444444444444445)"
06-01-2023 14:31:08.272870,"(2.5, 2.92, 2.7325)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6363636363636362)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.0, 11.444444444444445)"
06-01-2023 14:31:09.155557,"(2.5, 2.9, 2.844)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.7142857142857144)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.0, 12.0)"
06-01-2023 14:31:10.001879,"(2.5, 2.9, 2.844)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.7142857142857144)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.0, 11.444444444444445)"
06-01-2023 14:31:11.114108,"(2.5, 2.9, 2.844)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.7142857142857144)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.0, 11.444444444444445)"
06-01-2023 14:31:12.174888,"(2.5, 2.9, 2.844)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.630434782608696)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.0, 11.444444444444445)"
06-01-2023 14:31:13.145168,"(2.5, 2.9, 2.861818181818182)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.630434782608696)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.0, 12.0)"
06-01-2023 14:31:14.140297,"(2.5, 2.9, 2.861818181818182)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.630434782608696)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.0, 11.444444444444445)"
06-01-2023 14:31:15.042845,"(2.5, 2.9, 2.861818181818182)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.630434782608696)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.0, 11.454545454545455)"
06-01-2023 14:31:15.955327,"(2.5, 2.9, 2.861818181818182)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.5673076923076925)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.5, 12.0)"
06-01-2023 14:31:17.044923,"(2.5, 2.9, 2.7844444444444445)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.5673076923076925)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.5, 11.75)"
06-01-2023 14:31:18.084329,"(2.5, 2.9, 2.809565217391304)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.53125)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.5, 12.43939393939394)"
06-01-2023 14:31:19.035389,"(2.5, 2.9, 2.809565217391304)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.53125)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.5, 12.43939393939394)"
06-01-2023 14:31:19.957569,"(2.5, 2.9, 2.809565217391304)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.53125)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.5, 12.43939393939394)"
06-01-2023 14:31:20.867116,"(2.5, 2.9, 2.809565217391304)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.5673076923076925)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.5, 12.43939393939394)"
06-01-2023 14:31:21.896367,"(2.5, 2.9, 2.809565217391304)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.5673076923076925)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.5, 12.43939393939394)"
06-01-2023 14:31:22.891603,"(2.5, 2.9, 2.809565217391304)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.5833333333333335)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.5, 12.333333333333334)"
06-01-2023 14:31:23.953995,"(2.5, 2.92, 2.8344444444444443)","(13.0, 29.0, 28.57142857142857)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6186440677966103)","(7.5, 7.8, 7.51063829787234)","(7.0, 13.5, 12.333333333333334)"
06-01-2023 14:31:24.927957,"(2.5, 2.9, 2.804)","(13.0, 29.0, 26.94736842105263)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6739130434782608)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.5, 12.0)"
06-01-2023 14:31:25.893051,"(2.5, 2.9, 2.7680000000000002)","(13.0, 29.0, 26.94736842105263)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6739130434782608)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.5, 12.0)"
06-01-2023 14:31:26.849146,"(2.5, 2.9, 2.7153846153846155)","(13.0, 29.0, 26.94736842105263)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6739130434782608)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.5, 12.0)"
06-01-2023 14:31:27.769193,"(2.5, 2.9, 2.7800000000000002)","(13.0, 29.0, 27.384615384615383)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6739130434782608)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.5, 11.909090909090908)"
06-01-2023 14:31:28.736536,"(2.5, 2.9, 2.74)","(13.0, 29.0, 27.384615384615383)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6739130434782608)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.5, 11.909090909090908)"
06-01-2023 14:31:29.864189,"(2.5, 2.9, 2.807692307692308)","(13.0, 29.0, 27.384615384615383)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.7151898734177213)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.5, 11.941176470588236)"
06-01-2023 14:31:30.778251,"(2.5, 2.9, 2.807692307692308)","(13.0, 29.0, 27.384615384615383)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.7151898734177213)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.941176470588236)"
06-01-2023 14:31:31.694869,"(2.5, 2.9, 2.8333333333333335)","(13.0, 29.0, 27.384615384615383)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.7151898734177213)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.941176470588236)"
06-01-2023 14:31:32.732589,"(2.5, 2.9, 2.745714285714286)","(13.0, 29.0, 27.384615384615383)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.723684210526316)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:33.731665,"(2.5, 2.9, 2.7920000000000003)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.723684210526316)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:34.679505,"(2.5, 2.9, 2.7560000000000002)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.723684210526316)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:35.541909,"(2.5, 2.92, 2.8042105263157895)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6818181818181817)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:36.397169,"(2.5, 2.92, 2.8438461538461537)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6818181818181817)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:37.300321,"(2.5, 2.92, 2.8438461538461537)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6818181818181817)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:38.330915,"(2.5, 2.92, 2.8664864864864863)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6818181818181817)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:39.386610,"(2.5, 2.92, 2.8705)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6818181818181817)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:40.386663,"(2.5, 2.92, 2.8705)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6818181818181817)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:41.471785,"(2.5, 2.92, 2.8875409836065575)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6818181818181817)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:42.407211,"(2.5, 2.92, 2.884642857142857)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6818181818181817)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:43.375517,"(2.5, 2.94, 2.904)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.5604651162790697)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:44.343505,"(2.5, 2.96, 2.91)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.5604651162790697)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:45.275080,"(2.5, 2.96, 2.9494736842105262)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6433962264150943)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:46.276041,"(2.5, 2.96, 2.87)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6999999999999997)","(7.5, 7.8, 7.491228070175439)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:47.208180,"(2.5, 2.96, 2.94)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6999999999999997)","(7.5, 7.8, 7.440816326530612)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:48.188305,"(2.5, 2.96, 2.9436363636363634)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6999999999999997)","(7.5, 7.8, 7.440816326530612)","(7.0, 13.0, 11.727272727272727)"
06-01-2023 14:31:49.144849,"(2.5, 2.96, 2.88)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6999999999999997)","(7.5, 7.8, 7.440816326530612)","(7.0, 13.0, 11.666666666666666)"
06-01-2023 14:31:50.036211,"(2.5, 2.96, 2.9371428571428573)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6999999999999997)","(7.5, 7.8, 7.440816326530612)","(7.0, 13.0, 11.666666666666666)"
06-01-2023 14:31:50.945000,"(2.5, 2.96, 2.9476923076923076)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6999999999999997)","(7.5, 7.8, 7.440816326530612)","(7.0, 13.0, 11.666666666666666)"
06-01-2023 14:31:51.857036,"(2.5, 2.96, 2.9476923076923076)","(13.0, 29.0, 27.25)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6999999999999997)","(7.5, 7.8, 7.440816326530612)","(7.0, 13.0, 11.666666666666666)"
06-01-2023 14:31:52.709805,"(2.5, 2.96, 2.9530434782608697)","(13.0, 29.0, 27.2)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6999999999999997)","(7.5, 7.8, 7.440816326530612)","(7.0, 13.0, 11.666666666666666)"
06-01-2023 14:31:53.695878,"(2.5, 2.96, 2.9530434782608697)","(13.0, 29.0, 27.2)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6999999999999997)","(7.5, 7.8, 7.440816326530612)","(7.0, 13.0, 12.2)"
06-01-2023 14:31:54.695057,"(2.5, 2.96, 2.9530434782608697)","(13.0, 29.0, 27.2)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.6999999999999997)","(7.5, 7.8, 7.440816326530612)","(7.0, 12.5, 11.96)"
