,Louie,Inga Sadie,Wichita Bale,Mohinga Chase,Obsession Agogo,Zipping Diesel,Runnin Riot,Autumn Doll
14-12-2022 14:22:19.727735,"(1.85, 1.84, 1.8385840707964602)","(31.0, 160.0, 123.33333333333333)","(13.0, 34.0, 27.19047619047619)","(6.5, 9.6, 7.938461538461539)","(17.0, 55.0, 39.07692307692308)","(10.0, 26.0, 25.0)","(7.0, 13.0, 12.666666666666666)","(5.0, 8.6, 8.0)"
14-12-2022 14:22:21.039617,"(1.85, 1.84, 1.8371681415929204)","(31.0, 160.0, 132.3529411764706)","(13.0, 34.0, 27.19047619047619)","(6.5, 9.6, 7.938461538461539)","(17.0, 55.0, 36.18181818181818)","(10.0, 26.0, 25.0)","(7.0, 13.0, 12.736842105263158)","(5.0, 8.6, 8.0)"
14-12-2022 14:22:22.383534,"(1.85, 1.84, 1.8371681415929204)","(31.0, 150.0, 133.23529411764707)","(13.0, 34.0, 27.19047619047619)","(6.5, 9.6, 7.938461538461539)","(17.0, 55.0, 36.18181818181818)","(10.0, 26.0, 25.0)","(7.0, 13.0, 12.736842105263158)","(5.0, 8.6, 8.0)"
14-12-2022 14:22:23.773051,"(1.85, 1.84, 1.8323809523809524)","(31.0, 150.0, 137.04545454545456)","(13.0, 34.0, 27.03448275862069)","(6.5, 9.6, 7.8999999999999995)","(17.0, 55.0, 36.18181818181818)","(10.0, 26.0, 25.0)","(7.0, 13.0, 12.736842105263158)","(5.0, 8.6, 7.95)"
14-12-2022 14:22:24.870793,"(1.85, 1.84, 1.8323809523809524)","(31.0, 150.0, 137.04545454545456)","(13.0, 32.0, 27.03448275862069)","(6.5, 9.6, 7.8999999999999995)","(17.0, 55.0, 39.07692307692308)","(10.0, 26.0, 23.46153846153846)","(7.0, 13.0, 13.369565217391305)","(5.0, 8.4, 7.95)"
14-12-2022 14:22:26.117202,"(1.85, 1.83, 1.8081818181818183)","(31.0, 150.0, 137.04545454545456)","(13.0, 32.0, 27.03448275862069)","(6.5, 9.6, 7.8999999999999995)","(17.0, 55.0, 36.18181818181818)","(10.0, 26.0, 25.0)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 7.96)"
14-12-2022 14:22:27.404733,"(1.85, 1.83, 1.8176923076923077)","(31.0, 150.0, 137.04545454545456)","(13.0, 32.0, 27.03448275862069)","(6.5, 9.6, 7.906666666666666)","(17.0, 55.0, 36.18181818181818)","(10.0, 26.0, 24.363636363636363)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 7.96)"
14-12-2022 14:22:28.600468,"(1.85, 1.83, 1.8176923076923077)","(31.0, 150.0, 134.16666666666669)","(13.0, 32.0, 27.03448275862069)","(6.5, 9.4, 7.88421052631579)","(17.0, 55.0, 36.18181818181818)","(10.0, 26.0, 25.0)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 7.96)"
14-12-2022 14:22:29.901983,"(1.85, 1.83, 1.8176923076923077)","(31.0, 150.0, 134.16666666666669)","(13.0, 32.0, 27.03448275862069)","(6.5, 9.4, 7.88421052631579)","(17.0, 55.0, 39.07692307692308)","(10.0, 26.0, 25.0)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 7.96)"
14-12-2022 14:22:31.143108,"(1.85, 1.83, 1.7944444444444445)","(31.0, 150.0, 134.16666666666669)","(13.0, 32.0, 27.03448275862069)","(6.5, 9.4, 7.6000000000000005)","(17.0, 55.0, 39.07692307692308)","(10.0, 26.0, 25.0)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 7.96)"
14-12-2022 14:22:32.387882,"(1.85, 1.83, 1.8115384615384615)","(31.0, 150.0, 134.16666666666669)","(13.0, 32.0, 27.03448275862069)","(6.5, 9.4, 7.6000000000000005)","(17.0, 55.0, 36.18181818181818)","(10.0, 26.0, 25.5)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 7.96)"
14-12-2022 14:22:33.589080,"(1.75, 1.83, 1.815)","(31.0, 150.0, 134.11764705882354)","(15.0, 32.0, 27.03448275862069)","(7.0, 9.4, 7.406666666666666)","(19.0, 55.0, 37.111111111111114)","(11.0, 26.0, 25.5)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 8.01818181818182)"
14-12-2022 14:22:34.807112,"(1.75, 1.83, 1.815)","(31.0, 150.0, 134.11764705882354)","(15.0, 32.0, 27.03448275862069)","(7.0, 9.4, 7.739130434782608)","(19.0, 55.0, 40.36363636363636)","(11.0, 26.0, 25.5)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 8.01818181818182)"
14-12-2022 14:22:35.968410,"(1.75, 1.83, 1.8081818181818183)","(31.0, 150.0, 134.11764705882354)","(15.0, 32.0, 27.03448275862069)","(7.0, 9.2, 7.6)","(19.0, 55.0, 37.111111111111114)","(11.0, 26.0, 25.5)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 7.418181818181818)"
14-12-2022 14:22:37.123994,"(1.75, 1.83, 1.8081818181818183)","(31.0, 150.0, 134.11764705882354)","(15.0, 32.0, 27.03448275862069)","(7.0, 9.2, 7.538461538461538)","(19.0, 55.0, 37.111111111111114)","(11.0, 26.0, 25.5)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 7.7250000000000005)"
14-12-2022 14:22:38.331415,"(1.75, 1.83, 1.8176923076923077)","(31.0, 150.0, 134.11764705882354)","(15.0, 32.0, 27.03448275862069)","(7.0, 9.2, 7.538461538461538)","(19.0, 55.0, 40.36363636363636)","(11.0, 26.0, 25.0)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 7.418181818181818)"
14-12-2022 14:22:39.533369,"(1.75, 1.83, 1.82)","(31.0, 150.0, 134.11764705882354)","(15.0, 32.0, 27.03448275862069)","(7.0, 9.2, 7.933333333333334)","(19.0, 55.0, 40.36363636363636)","(11.0, 26.0, 25.0)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 7.7250000000000005)"
14-12-2022 14:22:40.731712,"(1.75, 1.83, 1.8245454545454547)","(31.0, 150.0, 134.11764705882354)","(15.0, 32.0, 27.03448275862069)","(7.0, 9.0, 7.933333333333334)","(19.0, 55.0, 40.36363636363636)","(11.0, 26.0, 25.0)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 7.963636363636364)"
14-12-2022 14:22:41.915539,"(1.75, 1.83, 1.8154545454545454)","(31.0, 130.0, 109.0)","(15.0, 32.0, 27.03448275862069)","(7.0, 9.0, 7.608695652173913)","(19.0, 55.0, 37.111111111111114)","(11.0, 27.0, 25.5)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 7.9714285714285715)"
14-12-2022 14:22:43.122436,"(1.75, 1.83, 1.8272727272727274)","(31.0, 130.0, 109.0)","(15.0, 32.0, 27.03448275862069)","(7.0, 9.0, 7.181818181818182)","(19.0, 55.0, 40.36363636363636)","(11.0, 27.0, 24.53846153846154)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 8.10909090909091)"
14-12-2022 14:22:44.304181,"(1.85, 1.83, 1.8272727272727274)","(31.0, 130.0, 105.29411764705881)","(13.0, 32.0, 29.3)","(7.0, 9.0, 7.666666666666667)","(17.0, 55.0, 40.36363636363636)","(10.0, 27.0, 28.0)","(7.0, 13.5, 13.369565217391305)","(5.0, 8.4, 7.866666666666666)"
14-12-2022 14:22:45.564148,"(1.85, 1.83, 1.8262500000000002)","(31.0, 130.0, 105.29411764705881)","(13.0, 32.0, 28.055555555555557)","(7.0, 9.0, 8.32)","(17.0, 55.0, 37.111111111111114)","(10.0, 29.0, 28.0)","(7.0, 13.5, 13.333333333333332)","(5.0, 8.4, 8.10909090909091)"
14-12-2022 14:22:46.793512,"(1.85, 1.83, 1.8192857142857144)","(31.0, 130.0, 105.29411764705881)","(13.0, 36.0, 28.055555555555557)","(7.0, 8.8, 7.942857142857143)","(17.0, 55.0, 37.111111111111114)","(10.0, 29.0, 28.0)","(7.0, 13.5, 13.333333333333332)","(5.0, 8.4, 8.2)"
14-12-2022 14:22:47.998587,"(1.85, 1.83, 1.815)","(31.0, 130.0, 105.29411764705881)","(13.0, 36.0, 27.571428571428573)","(7.0, 8.8, 7.942857142857143)","(17.0, 55.0, 40.36363636363636)","(10.0, 29.0, 24.923076923076923)","(7.0, 13.5, 13.333333333333332)","(5.0, 8.4, 8.2)"
14-12-2022 14:22:49.063619,"(1.85, 1.87, 1.822)","(31.0, 130.0, 105.29411764705881)","(13.0, 34.0, 27.571428571428573)","(7.0, 8.8, 7.942857142857143)","(17.0, 55.0, 40.36363636363636)","(10.0, 28.0, 26.125)","(7.0, 13.5, 13.333333333333332)","(5.0, 8.4, 8.2)"
14-12-2022 14:22:50.154311,"(1.85, 1.87, 1.8202702702702704)","(31.0, 130.0, 105.29411764705881)","(13.0, 34.0, 29.555555555555557)","(7.0, 8.8, 7.942857142857143)","(17.0, 55.0, 37.111111111111114)","(10.0, 28.0, 26.125)","(7.0, 13.5, 13.333333333333332)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 14:22:51.219397,"(1.75, 1.87, 1.8125)","(41.0, 130.0, 105.29411764705881)","(15.0, 34.0, 29.555555555555557)","(6.5, 8.8, 7.792)","(21.0, 55.0, 40.36363636363636)","(11.0, 28.0, 24.923076923076923)","(7.5, 13.5, 13.333333333333332)","(5.0, 8.4, 8.17142857142857)"
14-12-2022 14:22:52.303559,"(1.75, 1.87, 1.818888888888889)","(41.0, 130.0, 105.29411764705881)","(15.0, 34.0, 29.555555555555557)","(6.5, 8.8, 7.792)","(21.0, 55.0, 37.111111111111114)","(11.0, 28.0, 24.764705882352942)","(7.5, 13.5, 13.333333333333332)","(5.0, 8.4, 8.17142857142857)"
14-12-2022 14:22:53.492242,"(1.75, 1.87, 1.8264864864864865)","(41.0, 130.0, 105.29411764705881)","(15.0, 34.0, 29.263157894736842)","(6.5, 8.8, 7.792)","(21.0, 55.0, 40.36363636363636)","(11.0, 29.0, 24.666666666666668)","(7.5, 13.5, 13.333333333333332)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 14:22:54.676623,"(1.75, 1.87, 1.8264864864864865)","(41.0, 130.0, 105.29411764705881)","(15.0, 34.0, 31.142857142857142)","(6.5, 8.8, 7.66)","(21.0, 55.0, 37.111111111111114)","(11.0, 28.0, 25.5)","(7.5, 13.5, 13.333333333333332)","(5.0, 8.4, 8.17142857142857)"
14-12-2022 14:22:55.925639,"(1.75, 1.87, 1.8264864864864865)","(41.0, 130.0, 105.29411764705881)","(15.0, 34.0, 31.142857142857142)","(6.5, 8.8, 7.66)","(21.0, 55.0, 40.36363636363636)","(11.0, 28.0, 24.666666666666668)","(7.5, 13.5, 13.333333333333332)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 14:22:57.241819,"(1.75, 1.87, 1.826875)","(41.0, 130.0, 105.29411764705881)","(15.0, 34.0, 29.263157894736842)","(6.5, 8.8, 7.66)","(21.0, 55.0, 40.36363636363636)","(11.0, 28.0, 24.666666666666668)","(7.5, 13.5, 13.333333333333332)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 14:22:58.595359,"(1.75, 1.87, 1.8289285714285715)","(41.0, 130.0, 105.29411764705881)","(15.0, 34.0, 31.142857142857142)","(6.5, 8.8, 7.66)","(21.0, 55.0, 37.111111111111114)","(11.0, 28.0, 25.5)","(7.5, 13.5, 13.333333333333332)","(5.0, 8.4, 8.17142857142857)"
14-12-2022 14:22:59.932915,"(1.75, 1.87, 1.8289285714285715)","(41.0, 130.0, 105.29411764705881)","(15.0, 34.0, 31.142857142857142)","(6.5, 8.8, 7.66)","(21.0, 55.0, 37.111111111111114)","(11.0, 27.0, 25.5)","(7.5, 13.5, 12.842105263157894)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 14:23:01.224794,"(1.75, 1.87, 1.8289285714285715)","(41.0, 130.0, 95.0)","(15.0, 34.0, 29.263157894736842)","(6.5, 8.8, 7.66)","(21.0, 55.0, 40.36363636363636)","(11.0, 27.0, 24.53846153846154)","(7.5, 13.5, 13.375)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 14:23:02.524105,"(1.75, 1.87, 1.826875)","(41.0, 130.0, 95.0)","(15.0, 34.0, 29.263157894736842)","(6.5, 8.8, 7.66)","(21.0, 55.0, 37.111111111111114)","(11.0, 27.0, 25.5)","(7.5, 13.5, 13.375)","(5.0, 8.4, 8.17142857142857)"
14-12-2022 14:23:03.811399,"(1.75, 1.87, 1.8289285714285715)","(41.0, 130.0, 95.0)","(15.0, 34.0, 31.142857142857142)","(6.5, 8.8, 7.66)","(21.0, 55.0, 37.111111111111114)","(11.0, 27.0, 25.5)","(7.5, 13.5, 13.375)","(5.0, 8.4, 8.17142857142857)"
14-12-2022 14:23:05.085887,"(1.75, 1.87, 1.8289285714285715)","(41.0, 130.0, 95.0)","(15.0, 34.0, 29.263157894736842)","(6.5, 8.8, 7.66)","(21.0, 55.0, 40.36363636363636)","(11.0, 27.0, 24.53846153846154)","(7.5, 13.5, 13.375)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 14:23:06.237323,"(1.75, 1.87, 1.8289285714285715)","(41.0, 130.0, 95.0)","(15.0, 34.0, 29.263157894736842)","(6.5, 8.8, 7.66)","(21.0, 55.0, 40.36363636363636)","(11.0, 27.0, 24.53846153846154)","(7.5, 13.5, 13.375)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 14:23:07.488248,"(1.75, 1.86, 1.8336842105263158)","(41.0, 130.0, 95.0)","(15.0, 34.0, 31.142857142857142)","(6.5, 8.8, 7.66)","(21.0, 55.0, 37.111111111111114)","(11.0, 27.0, 25.5)","(7.5, 15.0, 14.0)","(5.0, 8.4, 8.17142857142857)"
14-12-2022 14:23:08.816677,"(1.75, 1.85, 1.8271428571428572)","(41.0, 130.0, 95.0)","(15.0, 34.0, 31.142857142857142)","(6.5, 8.8, 7.66)","(21.0, 55.0, 46.44444444444444)","(11.0, 27.0, 23.8)","(7.5, 15.0, 13.642857142857142)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 14:23:09.978645,"(1.75, 1.85, 1.826)","(41.0, 130.0, 95.0)","(15.0, 34.0, 29.263157894736842)","(6.5, 8.8, 7.66)","(21.0, 55.0, 46.44444444444444)","(11.0, 27.0, 23.8)","(7.5, 14.5, 13.642857142857142)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 14:23:11.180314,"(1.75, 1.85, 1.826)","(41.0, 130.0, 95.0)","(15.0, 34.0, 29.263157894736842)","(6.5, 8.8, 7.66)","(21.0, 60.0, 44.64)","(11.0, 28.0, 24.666666666666668)","(7.5, 14.5, 14.147058823529413)","(5.0, 8.4, 8.24)"
14-12-2022 14:23:12.338803,"(1.75, 1.85, 1.8244)","(41.0, 130.0, 101.48148148148148)","(15.0, 34.0, 31.142857142857142)","(6.5, 8.8, 7.66)","(20.0, 60.0, 44.55172413793103)","(12.0, 28.0, 24.666666666666668)","(7.5, 14.5, 13.807692307692308)","(5.0, 8.4, 8.057142857142857)"
14-12-2022 14:23:13.545247,"(1.75, 1.84, 1.8276923076923077)","(41.0, 130.0, 101.48148148148148)","(15.0, 34.0, 30.25)","(6.5, 8.8, 7.565714285714286)","(20.0, 60.0, 44.55172413793103)","(12.0, 28.0, 25.5)","(7.5, 14.5, 14.227272727272727)","(5.0, 8.4, 8.2)"
14-12-2022 14:23:14.600865,"(1.75, 1.84, 1.8276923076923077)","(41.0, 130.0, 101.48148148148148)","(15.0, 34.0, 31.894736842105264)","(6.5, 8.8, 7.36)","(20.0, 60.0, 44.55172413793103)","(12.0, 28.0, 25.5)","(7.5, 14.5, 14.277777777777779)","(5.0, 8.4, 8.24)"
14-12-2022 14:23:15.679665,"(1.75, 1.84, 1.8325)","(31.0, 130.0, 100.38461538461539)","(15.0, 34.0, 31.894736842105264)","(6.5, 8.8, 7.36)","(21.0, 60.0, 44.55172413793103)","(12.0, 27.0, 24.6)","(7.5, 14.5, 14.277777777777779)","(5.0, 8.4, 8.23157894736842)"
14-12-2022 14:23:16.819915,"(1.75, 1.84, 1.8258823529411765)","(31.0, 130.0, 100.38461538461539)","(15.0, 34.0, 31.1875)","(6.5, 8.8, 7.565714285714286)","(21.0, 60.0, 44.55172413793103)","(12.0, 27.0, 24.53846153846154)","(7.5, 14.5, 12.75)","(5.0, 8.4, 8.17142857142857)"
14-12-2022 14:23:17.947989,"(1.75, 1.84, 1.8276923076923077)","(31.0, 130.0, 100.38461538461539)","(15.0, 34.0, 31.1875)","(6.5, 8.8, 7.565714285714286)","(21.0, 60.0, 44.55172413793103)","(12.0, 27.0, 24.53846153846154)","(7.5, 13.0, 12.625)","(5.0, 8.4, 8.2)"
14-12-2022 14:23:19.130667,"(1.75, 1.84, 1.8325)","(31.0, 130.0, 100.38461538461539)","(15.0, 34.0, 32.51851851851852)","(6.5, 8.8, 7.565714285714286)","(21.0, 60.0, 44.55172413793103)","(12.0, 27.0, 25.5)","(7.5, 13.0, 12.625)","(5.0, 8.4, 8.2)"
14-12-2022 14:23:20.312243,"(1.75, 1.84, 1.8276923076923077)","(31.0, 130.0, 100.38461538461539)","(15.0, 34.0, 31.1875)","(6.5, 8.8, 7.565714285714286)","(21.0, 60.0, 44.55172413793103)","(12.0, 27.0, 24.53846153846154)","(7.5, 13.0, 12.625)","(5.0, 8.4, 8.2)"
14-12-2022 14:23:21.485182,"(1.75, 1.84, 1.8276923076923077)","(31.0, 130.0, 100.38461538461539)","(15.0, 34.0, 31.1875)","(6.5, 8.8, 7.582352941176471)","(21.0, 60.0, 44.55172413793103)","(12.0, 27.0, 24.53846153846154)","(7.5, 13.0, 12.625)","(5.0, 8.4, 8.17142857142857)"
14-12-2022 14:23:22.652880,"(1.75, 1.84, 1.8258823529411765)","(31.0, 130.0, 100.38461538461539)","(15.0, 34.0, 31.1875)","(6.5, 8.8, 7.565714285714286)","(21.0, 60.0, 44.55172413793103)","(12.0, 27.0, 23.533333333333335)","(7.5, 13.0, 12.625)","(5.0, 8.4, 8.17142857142857)"
14-12-2022 14:23:23.814531,"(1.75, 1.84, 1.8276923076923077)","(31.0, 130.0, 100.38461538461539)","(15.0, 34.0, 31.1875)","(6.5, 8.8, 7.406451612903226)","(21.0, 60.0, 44.55172413793103)","(12.0, 27.0, 24.11111111111111)","(7.5, 13.0, 12.625)","(5.0, 8.4, 8.23157894736842)"
14-12-2022 14:23:24.981268,"(1.75, 1.84, 1.8276923076923077)","(31.0, 130.0, 100.38461538461539)","(15.0, 34.0, 32.51851851851852)","(6.5, 8.8, 7.556756756756757)","(21.0, 60.0, 44.55172413793103)","(12.0, 27.0, 24.11111111111111)","(7.5, 13.0, 12.625)","(5.0, 8.4, 8.293333333333333)"
14-12-2022 14:23:26.072545,"(1.75, 1.84, 1.83)","(31.0, 130.0, 100.38461538461539)","(15.0, 34.0, 32.51851851851852)","(6.5, 8.8, 7.556756756756757)","(21.0, 60.0, 44.55172413793103)","(12.0, 27.0, 24.11111111111111)","(7.5, 13.0, 12.625)","(5.0, 8.4, 8.293333333333333)"
14-12-2022 14:23:27.224848,"(1.75, 1.84, 1.8258823529411765)","(31.0, 130.0, 100.38461538461539)","(15.0, 34.0, 32.51851851851852)","(6.5, 8.8, 7.536842105263158)","(21.0, 60.0, 44.55172413793103)","(12.0, 27.0, 24.88235294117647)","(7.5, 13.0, 12.625)","(5.0, 8.4, 8.057142857142857)"
14-12-2022 14:23:28.275268,"(1.75, 1.84, 1.8276923076923077)","(31.0, 130.0, 87.94117647058823)","(15.0, 34.0, 31.1875)","(6.5, 8.8, 7.536842105263158)","(21.0, 60.0, 44.55172413793103)","(12.0, 27.0, 24.88235294117647)","(7.5, 13.0, 12.625)","(5.0, 8.4, 8.057142857142857)"
14-12-2022 14:23:29.387753,"(1.75, 1.84, 1.8276923076923077)","(31.0, 130.0, 87.94117647058823)","(15.0, 34.0, 31.1875)","(6.5, 8.8, 7.536842105263158)","(21.0, 60.0, 44.55172413793103)","(12.0, 27.0, 25.46153846153846)","(7.5, 13.0, 12.625)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 14:23:30.509372,"(1.75, 1.84, 1.8276923076923077)","(31.0, 130.0, 97.5)","(15.0, 34.0, 32.51851851851852)","(6.5, 8.8, 7.536842105263158)","(21.0, 60.0, 44.55172413793103)","(12.0, 27.0, 25.46153846153846)","(7.5, 13.0, 12.625)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 14:23:31.676772,"(1.7, 1.84, 1.8258823529411765)","(41.0, 130.0, 97.5)","(15.0, 34.0, 32.285714285714285)","(6.5, 8.8, 7.536842105263158)","(21.0, 60.0, 44.55172413793103)","(12.0, 27.0, 24.88235294117647)","(8.0, 13.0, 12.666666666666666)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 14:23:32.860758,"(1.7, 1.84, 1.8325)","(41.0, 130.0, 97.27272727272727)","(15.0, 34.0, 32.285714285714285)","(6.5, 8.8, 7.556756756756757)","(21.0, 60.0, 44.333333333333336)","(12.0, 27.0, 25.46153846153846)","(8.0, 13.0, 12.75)","(5.0, 8.4, 7.775)"
14-12-2022 14:23:34.027693,"(1.7, 1.84, 1.8276923076923077)","(41.0, 130.0, 102.3076923076923)","(15.0, 34.0, 31.20689655172414)","(6.5, 8.8, 7.556756756756757)","(21.0, 55.0, 44.2972972972973)","(12.0, 27.0, 24.88235294117647)","(8.0, 13.0, 12.75)","(5.0, 8.0, 7.742857142857143)"
14-12-2022 14:23:35.167688,"(1.7, 1.84, 1.83)","(31.0, 130.0, 102.3076923076923)","(15.0, 34.0, 31.20689655172414)","(6.5, 8.8, 8.48)","(21.0, 55.0, 44.2972972972973)","(11.0, 27.0, 25.46153846153846)","(8.0, 13.0, 14.456521739130435)","(5.5, 8.0, 7.8933333333333335)"
14-12-2022 14:23:36.355874,"(1.7, 1.88, 1.8325)","(31.0, 130.0, 100.0)","(15.0, 34.0, 32.5)","(6.5, 8.6, 7.517948717948718)","(21.0, 55.0, 44.2972972972973)","(11.0, 27.0, 24.428571428571427)","(8.0, 15.5, 14.051724137931034)","(5.5, 8.0, 8.107692307692307)"
14-12-2022 14:23:37.459149,"(1.7, 1.88, 1.8325)","(31.0, 130.0, 107.89473684210526)","(15.0, 34.0, 32.5)","(6.5, 8.8, 8.117647058823529)","(21.0, 55.0, 40.3)","(11.0, 27.0, 24.88235294117647)","(8.0, 15.5, 14.051724137931034)","(5.5, 8.2, 7.742857142857143)"
14-12-2022 14:23:38.616953,"(1.7, 1.87, 1.8450000000000002)","(31.0, 130.0, 107.89473684210526)","(15.0, 34.0, 31.20689655172414)","(6.5, 8.4, 7.733333333333333)","(21.0, 55.0, 42.21739130434783)","(11.0, 27.0, 25.46153846153846)","(8.0, 15.5, 14.051724137931034)","(5.5, 8.2, 7.56)"
14-12-2022 14:23:39.772906,"(1.7, 1.86, 1.8325)","(31.0, 130.0, 107.89473684210526)","(15.0, 34.0, 31.61764705882353)","(6.5, 8.4, 7.733333333333333)","(21.0, 55.0, 39.526315789473685)","(11.0, 27.0, 25.46153846153846)","(8.0, 15.5, 14.293103448275861)","(5.5, 8.2, 7.773333333333333)"
14-12-2022 14:23:40.875268,"(1.7, 1.86, 1.8295238095238096)","(31.0, 130.0, 107.89473684210526)","(15.0, 34.0, 32.758620689655174)","(6.5, 8.4, 7.733333333333333)","(21.0, 55.0, 41.0)","(11.0, 27.0, 24.428571428571427)","(8.0, 15.5, 14.785714285714285)","(5.5, 8.2, 7.863157894736842)"
14-12-2022 14:23:42.003946,"(1.7, 1.86, 1.828)","(31.0, 130.0, 107.89473684210526)","(15.0, 34.0, 32.758620689655174)","(6.5, 8.4, 7.572413793103449)","(21.0, 55.0, 41.0)","(11.0, 27.0, 25.0)","(8.0, 15.5, 14.923076923076923)","(5.5, 8.2, 7.490566037735849)"
14-12-2022 14:23:43.095995,"(1.7, 1.86, 1.8295238095238096)","(31.0, 130.0, 107.89473684210526)","(15.0, 34.0, 31.61764705882353)","(6.5, 8.4, 7.572413793103449)","(21.0, 55.0, 41.0)","(11.0, 27.0, 24.88235294117647)","(8.0, 15.5, 14.923076923076923)","(5.5, 8.2, 7.155555555555556)"
14-12-2022 14:23:44.163711,"(1.7, 1.86, 1.8295238095238096)","(31.0, 130.0, 107.89473684210526)","(15.0, 34.0, 31.61764705882353)","(6.5, 8.4, 7.572413793103449)","(21.0, 55.0, 41.0)","(11.0, 27.0, 24.88235294117647)","(8.0, 15.5, 14.923076923076923)","(5.5, 8.2, 7.227586206896552)"
14-12-2022 14:23:45.212486,"(1.7, 1.86, 1.8295238095238096)","(31.0, 130.0, 107.89473684210526)","(15.0, 34.0, 31.61764705882353)","(6.5, 8.4, 7.572413793103449)","(21.0, 55.0, 41.0)","(11.0, 27.0, 25.46153846153846)","(8.0, 15.5, 14.923076923076923)","(5.5, 8.2, 7.461538461538462)"
14-12-2022 14:23:46.292801,"(1.7, 1.86, 1.8295238095238096)","(31.0, 130.0, 107.89473684210526)","(15.0, 34.0, 32.758620689655174)","(6.5, 8.4, 7.458823529411765)","(21.0, 55.0, 41.0)","(11.0, 27.0, 24.88235294117647)","(8.0, 15.5, 14.923076923076923)","(5.5, 8.0, 7.388888888888889)"
14-12-2022 14:23:47.396112,"(1.7, 1.86, 1.828)","(31.0, 130.0, 107.89473684210526)","(15.0, 34.0, 32.758620689655174)","(6.5, 8.4, 7.458823529411765)","(21.0, 55.0, 41.0)","(11.0, 27.0, 24.88235294117647)","(8.0, 15.5, 15.016129032258064)","(5.5, 8.0, 7.181818181818182)"
14-12-2022 14:23:48.486902,"(1.7, 1.86, 1.8295238095238096)","(31.0, 130.0, 110.0)","(15.0, 34.0, 32.758620689655174)","(6.5, 8.4, 7.458823529411765)","(21.0, 55.0, 41.0)","(11.0, 27.0, 25.46153846153846)","(8.0, 15.5, 15.232142857142858)","(5.5, 7.4, 7.1)"
14-12-2022 14:23:49.600305,"(1.7, 1.86, 1.8295238095238096)","(31.0, 130.0, 110.0)","(15.0, 34.0, 32.758620689655174)","(6.5, 8.4, 7.458823529411765)","(21.0, 55.0, 41.0)","(11.0, 27.0, 24.88235294117647)","(8.0, 15.5, 15.232142857142858)","(5.5, 7.4, 6.963636363636364)"
14-12-2022 14:23:50.734834,"(1.7, 1.86, 1.8295238095238096)","(31.0, 130.0, 110.0)","(15.0, 34.0, 32.758620689655174)","(6.5, 8.4, 7.458823529411765)","(21.0, 55.0, 41.63636363636364)","(11.0, 27.0, 25.46153846153846)","(8.0, 15.5, 15.232142857142858)","(5.5, 7.4, 7.266666666666667)"
14-12-2022 14:23:51.855681,"(1.7, 1.86, 1.8303703703703704)","(31.0, 130.0, 110.0)","(15.0, 34.0, 32.758620689655174)","(6.5, 8.4, 7.458823529411765)","(21.0, 55.0, 41.63636363636364)","(11.0, 27.0, 25.46153846153846)","(8.0, 15.5, 15.083333333333334)","(5.5, 7.4, 7.08)"
14-12-2022 14:23:52.902276,"(1.7, 1.86, 1.828)","(31.0, 130.0, 110.0)","(15.0, 34.0, 32.72)","(6.5, 8.4, 7.458823529411765)","(21.0, 55.0, 41.63636363636364)","(11.0, 27.0, 24.88235294117647)","(8.0, 15.5, 15.083333333333334)","(5.5, 7.4, 7.08)"
14-12-2022 14:23:53.978592,"(1.7, 1.86, 1.8295238095238096)","(31.0, 130.0, 110.0)","(15.0, 34.0, 32.72)","(6.5, 8.4, 7.458823529411765)","(21.0, 55.0, 41.63636363636364)","(11.0, 27.0, 25.46153846153846)","(8.0, 15.5, 15.083333333333334)","(5.5, 7.4, 7.24)"
