,Gethsemane,Shes Miss Orson,Maddie Odd Sock,Boom Boom Ciao,Aston Cristiano,Aussie Annie,Targan Bale,Persuasion
15-12-2022 14:38:58.535367,"(41.0, 330.0, 183.0)","(12.0, 30.0, 20.75)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.838260869565217)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:38:59.558492,"(41.0, 330.0, 183.0)","(12.0, 30.0, 20.75)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.838260869565217)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:39:00.613219,"(41.0, 330.0, 183.0)","(12.0, 30.0, 20.75)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.22)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:01.598925,"(41.0, 330.0, 183.0)","(12.0, 30.0, 20.75)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.22)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:02.610512,"(41.0, 330.0, 141.0)","(12.0, 30.0, 21.294117647058822)","(20.0, 70.0, 53.36)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.22)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:03.622338,"(41.0, 330.0, 141.0)","(12.0, 30.0, 21.294117647058822)","(20.0, 70.0, 53.36)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.22)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:04.679078,"(41.0, 330.0, 141.0)","(12.0, 30.0, 21.294117647058822)","(20.0, 70.0, 53.36)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.22)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:05.766849,"(41.0, 330.0, 141.0)","(12.0, 30.0, 21.294117647058822)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.22)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:06.832321,"(41.0, 330.0, 141.0)","(12.0, 30.0, 21.294117647058822)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.22)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:07.797777,"(41.0, 330.0, 141.0)","(12.0, 30.0, 21.294117647058822)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.22)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:09.017810,"(41.0, 330.0, 141.0)","(12.0, 30.0, 21.294117647058822)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.22)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:10.116749,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.22)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:11.145486,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.22)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:12.171805,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.22)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:13.207829,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.22)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:14.260068,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.22)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:15.268665,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 3.191181818181818)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:16.259569,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.2363636363636363)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:17.298904,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 3.16)","(3.0, 4.7, 3.71)"
15-12-2022 14:39:18.381444,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 3.059325842696629)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:39:19.536181,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 3.059325842696629)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:39:20.668197,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 3.059325842696629)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:39:21.728107,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 3.059325842696629)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:39:23.088514,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.6086666666666667)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:24.193385,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.6086666666666667)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:25.159299,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.6086666666666667)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:26.223424,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.6086666666666667)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:27.300511,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.6086666666666667)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:28.454931,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.166666666666667)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:29.604140,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.166666666666667)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:30.681000,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.166666666666667)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:31.751435,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.166666666666667)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:32.798402,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.166666666666667)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:33.792596,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:34.813749,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.82)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:35.858923,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.82)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:36.947781,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.82)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:38.156472,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.82)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:39.308252,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.82)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:40.393749,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.82)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:41.558591,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.82)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:42.667426,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.82)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:43.799780,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.82)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:44.782433,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.82)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:45.877006,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.82)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:46.956244,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:47.989026,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:49.017304,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:50.099676,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:51.161467,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:52.253627,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:53.245364,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:54.540406,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:56.204575,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:57.292791,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:58.361780,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:39:59.453064,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:00.680919,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:01.849128,"(41.0, 330.0, 141.0)","(12.0, 30.0, 16.545454545454547)","(20.0, 70.0, 40.285714285714285)","(18.0, 60.0, 33.125)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 51.25)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:03.131435,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:04.565586,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:05.839258,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:07.221896,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:08.515567,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:09.592090,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:10.808223,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:11.975644,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:13.083571,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:14.204962,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:15.373681,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:16.587879,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:17.761885,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:18.906228,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:20.098248,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:21.290540,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.024705882352941)"
15-12-2022 14:40:22.471219,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:40:23.575276,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:40:24.754267,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.596551724137931)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:40:25.886033,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.166666666666667)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:40:26.984319,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.166666666666667)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:40:27.998717,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.166666666666667)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:40:28.981367,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.166666666666667)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:40:30.089873,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.6529032258064515)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:40:31.168472,"(41.0, 330.0, 183.0)","(12.0, 30.0, 23.666666666666664)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 60.5)","(2.15, 3.3, 2.6529032258064515)","(3.0, 4.7, 3.4756521739130433)"
