,Miracle Mikey,My Maddy,Perseus,Exit Sign,Vlasta Bale,London Berry,Pyrenees Chateau
09-01-2023 10:08:42.354048,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 95.0, 51.875)","(7.5, 15.5, 11.45)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 9.923076923076923)"
09-01-2023 10:08:43.304293,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 95.0, 51.875)","(7.5, 15.5, 11.45)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 9.923076923076923)"
09-01-2023 10:08:44.257667,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 95.0, 51.875)","(7.5, 15.5, 11.45)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 9.923076923076923)"
09-01-2023 10:08:45.204287,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 95.0, 51.875)","(7.5, 15.5, 11.45)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 9.923076923076923)"
09-01-2023 10:08:46.211613,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 95.0, 51.875)","(7.5, 15.5, 11.45)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.95)"
09-01-2023 10:08:47.200990,"(3.8, 5.6, 4.76)","(3.2, 7.0, 4.533333333333333)","(31.0, 95.0, 51.875)","(7.5, 15.5, 11.45)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.95)"
09-01-2023 10:08:48.206892,"(3.8, 5.6, 4.76)","(3.2, 7.0, 4.533333333333333)","(31.0, 95.0, 51.875)","(7.5, 15.5, 11.514285714285714)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 10.2)"
09-01-2023 10:08:49.203663,"(3.8, 5.6, 5.347058823529411)","(3.2, 7.0, 4.533333333333333)","(31.0, 95.0, 51.875)","(7.5, 17.0, 11.514285714285714)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:08:50.281287,"(3.8, 5.6, 4.84)","(3.2, 7.0, 6.112)","(31.0, 95.0, 51.875)","(7.5, 17.0, 10.8125)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:08:51.265458,"(3.8, 5.6, 4.84)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.5, 11.95)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:08:52.293984,"(3.8, 5.6, 4.84)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:08:53.247494,"(3.8, 5.6, 4.84)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:08:54.288911,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:08:55.286197,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:08:56.181728,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:08:57.120529,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:08:58.110233,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:08:59.140499,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:00.147489,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:01.157142,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:02.129152,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:03.178035,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:04.149334,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:05.161113,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:06.125899,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:07.078281,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:08.060960,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:09.002562,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(7.5, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:10.098816,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:11.119992,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:12.166378,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:13.162797,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:14.080910,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:15.035750,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:15.996684,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:16.910871,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:17.878966,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:18.888222,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.207142857142857)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.45)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:19.902789,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.004545454545454)","(31.0, 95.0, 51.875)","(8.0, 15.5, 11.45)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:20.901808,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.1240000000000006)","(31.0, 95.0, 51.875)","(8.0, 15.5, 11.45)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:21.886475,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 15.5, 11.45)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.35)"
09-01-2023 10:09:22.881754,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 15.5, 15.538095238095238)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.475)"
09-01-2023 10:09:23.864236,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.475)"
09-01-2023 10:09:24.822430,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.475)"
09-01-2023 10:09:25.728921,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.0, 15.530000000000001)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.475)"
09-01-2023 10:09:26.723149,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.0, 12.2)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.475)"
09-01-2023 10:09:27.692677,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.0, 11.0)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:28.686595,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.8125)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:29.646979,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:30.670335,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:31.735708,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:32.781574,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:33.809446,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:34.799747,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:35.823884,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:36.850760,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:37.792027,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:38.715747,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:39.656938,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:40.646403,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:41.666520,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:42.670465,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:43.684695,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:44.803719,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:45.857536,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:46.887353,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:47.932541,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:48.959061,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:49.977774,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:50.998003,"(3.8, 5.8, 4.96)","(3.2, 7.0, 6.148)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:51.899872,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:52.879583,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.129999999999999)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.1000000000000005)"
09-01-2023 10:09:53.851522,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.5, 10.625)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.5, 7.00909090909091)"
09-01-2023 10:09:54.861798,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 10.625)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:09:55.881070,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:09:56.883870,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:09:57.968788,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:09:59.048537,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:00.087938,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:01.028500,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:01.965631,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:02.904765,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.085714285714285)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:03.842684,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 17.5, 11.728571428571428)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:04.810930,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 17.5, 11.0)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:05.861524,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 17.0, 12.86)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:06.893361,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.5, 12.86)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:07.929693,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:08.883868,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:09.916250,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:10.915391,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:11.878099,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:12.818786,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:13.794325,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:14.808423,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:15.843254,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:16.785197,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:17.835946,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
09-01-2023 10:10:18.839034,"(3.8, 5.8, 4.96)","(3.2, 7.0, 4.666666666666667)","(31.0, 95.0, 51.875)","(8.0, 16.0, 11.7)","(5.0, 8.4, 5.655555555555555)","(4.2, 7.0, 5.64375)","(6.5, 12.0, 7.00909090909091)"
