,Our Ruby,King Lebron,Acacia Dream,Consumption,Shogun Warlord,Hillbilly Jane,Avery Charm,Better Win
09-01-2023 13:38:58.966950,"(1.45, 1.56, 1.523076923076923)","(9.0, 12.5, 11.7)","(12.0, 25.0, 24.1)","(51.0, 130.0, 110.0)","(4.4, 7.2, 6.936)","(31.0, 150.0, 128.33333333333334)","(19.0, 27.0, 26.666666666666668)","(12.0, 34.0, 31.05263157894737)"
09-01-2023 13:39:00.115739,"(1.45, 1.56, 1.523076923076923)","(9.0, 12.5, 11.7)","(12.0, 25.0, 24.1)","(51.0, 130.0, 110.0)","(4.4, 7.2, 6.936)","(31.0, 150.0, 128.33333333333334)","(19.0, 27.0, 26.666666666666668)","(12.0, 34.0, 31.05263157894737)"
09-01-2023 13:39:01.149546,"(1.45, 1.56, 1.523076923076923)","(9.0, 12.5, 12.05)","(12.0, 25.0, 24.1)","(51.0, 130.0, 110.0)","(4.4, 7.2, 6.936)","(31.0, 150.0, 128.33333333333334)","(19.0, 27.0, 26.666666666666668)","(12.0, 34.0, 32.4)"
09-01-2023 13:39:02.246464,"(1.45, 1.56, 1.523076923076923)","(9.0, 12.5, 12.05)","(13.0, 25.0, 24.1)","(51.0, 130.0, 110.0)","(4.4, 7.2, 6.936)","(31.0, 150.0, 128.33333333333334)","(19.0, 27.0, 26.666666666666668)","(12.0, 34.0, 31.05263157894737)"
09-01-2023 13:39:03.256306,"(1.45, 1.56, 1.523076923076923)","(9.0, 12.5, 12.05)","(13.0, 25.0, 24.1)","(51.0, 130.0, 110.0)","(4.4, 7.2, 6.936)","(31.0, 150.0, 128.33333333333334)","(19.0, 27.0, 26.666666666666668)","(12.0, 34.0, 30.0)"
09-01-2023 13:39:04.363688,"(1.45, 1.56, 1.523076923076923)","(9.0, 12.5, 12.2)","(13.0, 25.0, 24.2)","(51.0, 130.0, 110.0)","(4.4, 7.2, 6.964285714285714)","(31.0, 160.0, 95.71428571428571)","(19.0, 27.0, 26.666666666666668)","(12.0, 34.0, 30.0)"
09-01-2023 13:39:05.442982,"(1.45, 1.56, 1.5370212765957447)","(9.0, 12.5, 12.2)","(13.0, 25.0, 24.076923076923077)","(51.0, 130.0, 110.0)","(4.4, 7.2, 6.964285714285714)","(31.0, 160.0, 95.71428571428571)","(19.0, 27.0, 26.5)","(12.0, 34.0, 32.4)"
09-01-2023 13:39:06.517663,"(1.45, 1.56, 1.5518181818181818)","(9.0, 12.5, 12.2)","(13.0, 25.0, 24.076923076923077)","(51.0, 130.0, 110.0)","(4.4, 7.2, 6.964285714285714)","(31.0, 160.0, 95.71428571428571)","(19.0, 28.0, 26.5)","(12.0, 34.0, 30.8)"
09-01-2023 13:39:07.579484,"(1.45, 1.57, 1.5645454545454547)","(9.0, 12.5, 12.2)","(13.0, 25.0, 24.076923076923077)","(51.0, 130.0, 110.0)","(4.4, 7.2, 6.964285714285714)","(31.0, 160.0, 95.71428571428571)","(19.0, 28.0, 26.285714285714285)","(12.0, 34.0, 31.05263157894737)"
09-01-2023 13:39:08.611730,"(1.45, 1.57, 1.5645454545454547)","(9.0, 12.5, 12.2)","(13.0, 25.0, 24.076923076923077)","(51.0, 130.0, 110.0)","(4.4, 7.2, 6.964285714285714)","(31.0, 160.0, 95.71428571428571)","(19.0, 28.0, 26.285714285714285)","(12.0, 34.0, 29.84)"
09-01-2023 13:39:09.707737,"(1.45, 1.59, 1.5429411764705883)","(9.0, 12.5, 12.2)","(13.0, 25.0, 24.25)","(51.0, 120.0, 105.0)","(4.4, 7.2, 6.964285714285714)","(31.0, 160.0, 95.71428571428571)","(19.0, 28.0, 26.4)","(12.0, 34.0, 32.0)"
09-01-2023 13:39:10.878967,"(1.45, 1.59, 1.5429411764705883)","(9.0, 12.5, 12.2)","(13.0, 25.0, 24.25)","(51.0, 120.0, 105.0)","(4.4, 7.2, 6.964285714285714)","(31.0, 160.0, 95.71428571428571)","(19.0, 28.0, 26.4)","(12.0, 34.0, 32.4)"
09-01-2023 13:39:12.058705,"(1.45, 1.59, 1.5471428571428572)","(9.0, 12.5, 12.2)","(13.0, 25.0, 24.25)","(51.0, 120.0, 105.0)","(4.4, 7.2, 6.964285714285714)","(31.0, 160.0, 95.71428571428571)","(19.0, 28.0, 26.4)","(12.0, 34.0, 30.0)"
09-01-2023 13:39:13.210943,"(1.45, 1.59, 1.5429411764705883)","(9.0, 12.5, 12.2)","(13.0, 25.0, 24.25)","(51.0, 120.0, 105.0)","(4.4, 7.2, 6.964285714285714)","(31.0, 160.0, 90.76923076923077)","(19.0, 28.0, 26.285714285714285)","(12.0, 34.0, 30.0)"
09-01-2023 13:39:14.194669,"(1.45, 1.59, 1.5632608695652175)","(9.0, 12.5, 12.2)","(13.0, 23.0, 22.9)","(51.0, 120.0, 105.0)","(4.4, 7.2, 6.964285714285714)","(31.0, 160.0, 100.0)","(19.0, 28.0, 26.285714285714285)","(12.0, 34.0, 30.0)"
09-01-2023 13:39:15.264166,"(1.45, 1.59, 1.5725)","(9.0, 12.5, 12.2)","(13.0, 23.0, 22.9)","(51.0, 120.0, 105.0)","(4.4, 7.2, 6.964285714285714)","(31.0, 160.0, 100.0)","(19.0, 28.0, 26.285714285714285)","(12.0, 34.0, 29.636363636363637)"
09-01-2023 13:39:16.389891,"(1.45, 1.59, 1.5742857142857143)","(9.0, 12.5, 12.2)","(13.0, 23.0, 22.9)","(51.0, 120.0, 105.0)","(4.4, 7.2, 6.9)","(31.0, 160.0, 100.0)","(19.0, 28.0, 25.77777777777778)","(12.0, 34.0, 29.636363636363637)"
09-01-2023 13:39:17.578759,"(1.45, 1.59, 1.569375)","(9.0, 12.5, 12.2)","(13.0, 23.0, 22.9)","(51.0, 120.0, 105.0)","(4.4, 7.2, 6.870967741935484)","(31.0, 160.0, 100.0)","(19.0, 28.0, 25.77777777777778)","(12.0, 34.0, 30.0)"
09-01-2023 13:39:18.793783,"(1.45, 1.59, 1.5742857142857143)","(9.0, 12.5, 12.2)","(13.0, 23.0, 24.25)","(51.0, 120.0, 105.0)","(4.4, 7.2, 6.870967741935484)","(31.0, 160.0, 122.5)","(19.0, 28.0, 26.636363636363637)","(12.0, 34.0, 30.0)"
09-01-2023 13:39:19.998876,"(1.45, 1.59, 1.5507142857142857)","(9.0, 12.5, 12.2)","(13.0, 25.0, 24.25)","(51.0, 120.0, 105.0)","(4.4, 7.2, 6.9)","(31.0, 150.0, 122.5)","(19.0, 27.0, 26.636363636363637)","(12.0, 34.0, 31.81818181818182)"
09-01-2023 13:39:21.135471,"(1.45, 1.59, 1.5610526315789475)","(9.0, 12.5, 12.2)","(13.0, 25.0, 24.25)","(51.0, 120.0, 105.0)","(4.4, 7.2, 6.9)","(31.0, 150.0, 122.5)","(19.0, 27.0, 25.352941176470587)","(12.0, 34.0, 30.0)"
09-01-2023 13:39:22.220989,"(1.45, 1.59, 1.5507142857142857)","(9.0, 12.5, 12.2)","(13.0, 25.0, 22.9)","(51.0, 120.0, 105.0)","(4.4, 7.2, 6.870967741935484)","(31.0, 150.0, 122.5)","(19.0, 27.0, 24.714285714285715)","(12.0, 34.0, 31.333333333333332)"
09-01-2023 13:39:23.296605,"(1.45, 1.59, 1.569375)","(9.0, 12.5, 12.2)","(13.0, 23.0, 22.9)","(51.0, 120.0, 105.0)","(4.4, 7.2, 6.870967741935484)","(31.0, 150.0, 122.5)","(19.0, 25.0, 24.714285714285715)","(12.0, 34.0, 29.428571428571427)"
09-01-2023 13:39:24.432908,"(1.45, 1.59, 1.5742857142857143)","(9.0, 12.5, 11.72)","(13.0, 23.0, 22.95)","(51.0, 120.0, 105.0)","(4.4, 7.2, 6.870967741935484)","(31.0, 150.0, 122.5)","(19.0, 25.0, 24.714285714285715)","(12.0, 34.0, 29.428571428571427)"
09-01-2023 13:39:25.627622,"(1.45, 1.59, 1.583076923076923)","(9.0, 12.5, 11.352941176470589)","(13.0, 23.0, 22.923076923076923)","(51.0, 120.0, 118.66666666666666)","(4.4, 7.2, 6.927272727272727)","(31.0, 150.0, 122.5)","(19.0, 25.0, 24.714285714285715)","(12.0, 34.0, 31.333333333333332)"
09-01-2023 13:39:26.794395,"(1.45, 1.59, 1.57)","(9.0, 12.5, 11.7)","(14.0, 23.0, 22.923076923076923)","(51.0, 120.0, 118.66666666666666)","(4.6, 7.0, 6.902702702702703)","(31.0, 150.0, 122.5)","(19.0, 25.0, 25.0)","(13.0, 34.0, 29.428571428571427)"
09-01-2023 13:39:28.010299,"(1.45, 1.59, 1.5777272727272729)","(9.0, 12.5, 11.833333333333334)","(14.0, 23.0, 22.923076923076923)","(51.0, 120.0, 118.66666666666666)","(4.6, 7.0, 6.902702702702703)","(31.0, 150.0, 122.5)","(19.0, 27.0, 25.0)","(13.0, 34.0, 28.0)"
09-01-2023 13:39:29.218700,"(1.45, 1.6, 1.5742857142857143)","(9.0, 12.5, 11.775862068965518)","(14.0, 25.0, 24.4)","(51.0, 120.0, 118.66666666666666)","(4.6, 7.0, 6.9393939393939394)","(31.0, 150.0, 122.5)","(19.0, 27.0, 25.782608695652172)","(13.0, 34.0, 28.0)"
09-01-2023 13:39:30.418485,"(1.45, 1.6, 1.5742857142857143)","(9.0, 12.5, 11.375)","(14.0, 25.0, 23.90909090909091)","(51.0, 120.0, 118.66666666666666)","(4.6, 7.0, 6.833333333333333)","(31.0, 150.0, 122.5)","(19.0, 27.0, 26.0)","(13.0, 34.0, 28.240000000000002)"
09-01-2023 13:39:31.577181,"(1.45, 1.55, 1.546888888888889)","(9.0, 12.5, 11.75)","(14.0, 25.0, 23.90909090909091)","(51.0, 120.0, 118.66666666666666)","(4.6, 7.0, 6.833333333333333)","(31.0, 150.0, 122.5)","(19.0, 27.0, 25.526315789473685)","(13.0, 34.0, 28.240000000000002)"
09-01-2023 13:39:32.701489,"(1.45, 1.55, 1.546888888888889)","(9.0, 12.5, 11.75)","(14.0, 25.0, 23.90909090909091)","(51.0, 120.0, 118.66666666666666)","(4.6, 7.0, 6.833333333333333)","(31.0, 150.0, 122.5)","(19.0, 27.0, 25.526315789473685)","(13.0, 34.0, 28.240000000000002)"
09-01-2023 13:39:33.905586,"(1.45, 1.55, 1.546888888888889)","(9.0, 12.5, 11.75)","(14.0, 25.0, 23.90909090909091)","(51.0, 120.0, 118.66666666666666)","(4.6, 7.0, 6.947368421052632)","(31.0, 150.0, 100.0)","(19.0, 27.0, 25.75)","(13.0, 34.0, 27.36842105263158)"
09-01-2023 13:39:35.015538,"(1.45, 1.55, 1.5463157894736843)","(9.0, 12.5, 11.75)","(14.0, 25.0, 24.1)","(51.0, 120.0, 118.66666666666666)","(4.6, 7.0, 6.947368421052632)","(31.0, 160.0, 100.0)","(19.0, 26.0, 25.75)","(13.0, 34.0, 27.36842105263158)"
09-01-2023 13:39:36.136224,"(1.45, 1.55, 1.5463157894736843)","(9.0, 12.5, 11.75)","(14.0, 25.0, 24.333333333333332)","(51.0, 120.0, 118.66666666666666)","(4.6, 7.0, 6.945945945945946)","(31.0, 160.0, 100.0)","(19.0, 26.0, 25.75)","(13.0, 34.0, 28.666666666666668)"
09-01-2023 13:39:37.266958,"(1.45, 1.55, 1.545909090909091)","(9.0, 12.5, 12.227272727272727)","(14.0, 25.0, 24.333333333333332)","(51.0, 120.0, 118.66666666666666)","(4.6, 7.0, 6.945945945945946)","(31.0, 160.0, 98.75)","(19.0, 26.0, 25.0625)","(13.0, 34.0, 27.41176470588235)"
09-01-2023 13:39:38.442195,"(1.45, 1.55, 1.545909090909091)","(9.0, 12.5, 12.3125)","(14.0, 25.0, 24.333333333333332)","(51.0, 120.0, 118.66666666666666)","(4.6, 7.0, 6.945945945945946)","(31.0, 140.0, 98.75)","(19.0, 26.0, 24.941176470588236)","(13.0, 34.0, 27.41176470588235)"
09-01-2023 13:39:39.696859,"(1.45, 1.55, 1.545909090909091)","(9.0, 12.5, 12.222222222222221)","(14.0, 25.0, 23.857142857142858)","(51.0, 120.0, 118.66666666666666)","(4.6, 7.0, 6.945945945945946)","(31.0, 140.0, 98.75)","(19.0, 26.0, 25.0)","(13.0, 34.0, 27.41176470588235)"
09-01-2023 13:39:41.116620,"(1.45, 1.55, 1.5475675675675675)","(9.0, 12.5, 12.357142857142858)","(14.0, 24.0, 23.857142857142858)","(51.0, 120.0, 118.66666666666666)","(4.6, 7.0, 6.945945945945946)","(31.0, 140.0, 98.75)","(19.0, 26.0, 25.0)","(13.0, 34.0, 27.41176470588235)"
09-01-2023 13:39:42.365646,"(1.45, 1.55, 1.5646666666666667)","(9.0, 12.5, 12.208333333333334)","(14.0, 24.0, 23.857142857142858)","(51.0, 120.0, 118.66666666666666)","(4.6, 7.0, 6.933333333333334)","(31.0, 140.0, 98.75)","(19.0, 26.0, 24.941176470588236)","(13.0, 34.0, 28.434782608695652)"
09-01-2023 13:39:43.697757,"(1.45, 1.57, 1.5644)","(9.0, 12.5, 12.208333333333334)","(14.0, 24.0, 23.5)","(51.0, 120.0, 118.66666666666666)","(4.6, 7.0, 6.989473684210527)","(31.0, 140.0, 98.75)","(19.0, 26.0, 24.941176470588236)","(13.0, 34.0, 28.434782608695652)"
09-01-2023 13:39:45.034631,"(1.45, 1.58, 1.5641176470588236)","(9.0, 12.5, 12.208333333333334)","(14.0, 24.0, 23.416666666666668)","(51.0, 120.0, 118.75)","(4.6, 7.0, 6.991304347826087)","(31.0, 140.0, 98.75)","(19.0, 26.0, 24.941176470588236)","(13.0, 34.0, 29.130434782608695)"
09-01-2023 13:39:46.330559,"(1.45, 1.57, 1.5654545454545454)","(9.0, 12.5, 12.208333333333334)","(14.0, 28.0, 23.416666666666668)","(51.0, 120.0, 118.75)","(4.6, 7.0, 6.991304347826087)","(31.0, 140.0, 92.85714285714286)","(19.0, 26.0, 24.941176470588236)","(13.0, 34.0, 29.333333333333332)"
09-01-2023 13:39:47.563549,"(1.45, 1.57, 1.5654545454545454)","(9.0, 12.5, 12.208333333333334)","(14.0, 28.0, 23.5)","(51.0, 120.0, 118.75)","(4.6, 7.0, 6.993333333333333)","(31.0, 140.0, 92.85714285714286)","(19.0, 26.0, 25.05263157894737)","(13.0, 34.0, 30.0)"
09-01-2023 13:39:48.706739,"(1.45, 1.57, 1.5654545454545454)","(9.0, 12.5, 12.208333333333334)","(14.0, 28.0, 23.666666666666668)","(51.0, 120.0, 118.75)","(4.6, 7.0, 6.993333333333333)","(31.0, 140.0, 92.85714285714286)","(19.0, 26.0, 25.05263157894737)","(13.0, 34.0, 30.0)"
09-01-2023 13:39:49.896764,"(1.45, 1.58, 1.5716666666666668)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 23.333333333333332)","(51.0, 120.0, 118.75)","(4.6, 7.0, 6.993333333333333)","(31.0, 140.0, 89.47368421052632)","(19.0, 26.0, 25.05263157894737)","(13.0, 34.0, 30.0)"
09-01-2023 13:39:51.000270,"(1.45, 1.58, 1.5733333333333335)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 23.333333333333332)","(51.0, 120.0, 118.75)","(4.6, 7.0, 6.993333333333333)","(31.0, 140.0, 89.47368421052632)","(19.0, 26.0, 25.05263157894737)","(13.0, 34.0, 31.0)"
09-01-2023 13:39:52.173669,"(1.45, 1.58, 1.5733333333333335)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 23.333333333333332)","(51.0, 120.0, 118.75)","(4.6, 7.0, 6.993333333333333)","(31.0, 140.0, 89.47368421052632)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 29.608695652173914)"
09-01-2023 13:39:53.331185,"(1.45, 1.58, 1.5733333333333335)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 24.09090909090909)","(51.0, 120.0, 118.75)","(4.6, 7.0, 6.993333333333333)","(31.0, 140.0, 89.47368421052632)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 29.608695652173914)"
09-01-2023 13:39:54.568542,"(1.45, 1.58, 1.5733333333333335)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 24.333333333333332)","(51.0, 120.0, 144.11764705882354)","(4.6, 7.0, 6.993333333333333)","(31.0, 140.0, 89.47368421052632)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:39:55.817324,"(1.45, 1.58, 1.57125)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 24.333333333333332)","(51.0, 150.0, 116.66666666666667)","(4.6, 7.0, 6.993333333333333)","(31.0, 140.0, 102.3529411764706)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:39:56.987430,"(1.45, 1.58, 1.5675862068965518)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 24.333333333333332)","(51.0, 150.0, 120.0)","(4.6, 7.0, 6.994871794871795)","(31.0, 140.0, 102.3529411764706)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:39:58.191848,"(1.45, 1.58, 1.5658823529411765)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 24.333333333333332)","(51.0, 140.0, 120.0)","(4.6, 7.0, 6.994871794871795)","(31.0, 140.0, 88.23529411764706)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:39:59.292417,"(1.45, 1.58, 1.565)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 24.333333333333332)","(51.0, 140.0, 120.0)","(4.6, 7.0, 6.994871794871795)","(31.0, 140.0, 88.23529411764706)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:40:00.407957,"(1.45, 1.58, 1.5685714285714287)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 24.333333333333332)","(51.0, 140.0, 120.0)","(4.6, 7.0, 6.994871794871795)","(31.0, 140.0, 88.23529411764706)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:40:01.612647,"(1.45, 1.58, 1.5685714285714287)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 24.333333333333332)","(51.0, 140.0, 135.55555555555554)","(4.6, 7.0, 6.994871794871795)","(31.0, 130.0, 107.5)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:40:02.803248,"(1.45, 1.58, 1.565)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 24.333333333333332)","(51.0, 140.0, 135.55555555555554)","(4.6, 7.0, 6.994871794871795)","(31.0, 130.0, 107.5)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:40:04.017740,"(1.45, 1.58, 1.565)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 24.333333333333332)","(51.0, 140.0, 135.55555555555554)","(4.6, 7.0, 6.994871794871795)","(31.0, 130.0, 115.0)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:40:05.239069,"(1.45, 1.58, 1.5675862068965518)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 24.333333333333332)","(51.0, 140.0, 135.55555555555554)","(4.6, 7.0, 6.994871794871795)","(31.0, 130.0, 115.0)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:40:06.472170,"(1.45, 1.58, 1.5675862068965518)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 24.333333333333332)","(51.0, 140.0, 138.0)","(4.6, 7.0, 6.994871794871795)","(31.0, 130.0, 115.0)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:40:07.715940,"(1.45, 1.58, 1.569090909090909)","(9.0, 12.5, 12.208333333333334)","(14.0, 25.0, 24.333333333333332)","(51.0, 140.0, 138.0)","(4.6, 7.0, 6.994871794871795)","(31.0, 130.0, 115.0)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:40:08.871759,"(1.45, 1.58, 1.5658823529411765)","(9.0, 12.5, 12.131578947368421)","(14.0, 25.0, 24.333333333333332)","(51.0, 140.0, 129.4736842105263)","(4.6, 7.0, 6.994871794871795)","(31.0, 130.0, 104.28571428571429)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:40:09.992652,"(1.45, 1.58, 1.5658823529411765)","(9.0, 12.5, 12.131578947368421)","(14.0, 25.0, 24.333333333333332)","(51.0, 130.0, 129.4736842105263)","(4.6, 7.0, 6.994871794871795)","(31.0, 130.0, 104.28571428571429)","(19.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:40:11.090284,"(1.45, 1.58, 1.569090909090909)","(9.0, 12.5, 12.131578947368421)","(14.0, 25.0, 24.333333333333332)","(51.0, 130.0, 129.4736842105263)","(4.6, 7.0, 6.994871794871795)","(31.0, 130.0, 104.28571428571429)","(18.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:40:12.160892,"(1.45, 1.58, 1.5658823529411765)","(9.0, 12.5, 12.131578947368421)","(14.0, 25.0, 24.333333333333332)","(51.0, 130.0, 129.4736842105263)","(4.6, 7.0, 6.994871794871795)","(31.0, 130.0, 104.28571428571429)","(18.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:40:13.371662,"(1.45, 1.58, 1.562)","(9.0, 12.5, 12.131578947368421)","(14.0, 25.0, 24.333333333333332)","(51.0, 130.0, 129.4736842105263)","(4.6, 7.0, 6.994871794871795)","(31.0, 130.0, 104.28571428571429)","(18.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.25)"
09-01-2023 13:40:14.541837,"(1.45, 1.58, 1.5563157894736843)","(9.0, 12.5, 12.131578947368421)","(14.0, 25.0, 24.333333333333332)","(51.0, 130.0, 129.4736842105263)","(4.6, 7.0, 7.079245283018868)","(31.0, 130.0, 104.28571428571429)","(18.0, 26.0, 25.05263157894737)","(13.0, 32.0, 28.296296296296298)"
09-01-2023 13:40:15.759742,"(1.45, 1.56, 1.5541666666666667)","(9.0, 12.5, 12.029411764705882)","(14.0, 29.0, 27.3125)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.2, 7.079245283018868)","(31.0, 130.0, 105.0)","(18.0, 26.0, 26.5)","(13.0, 32.0, 28.59090909090909)"
09-01-2023 13:40:17.053034,"(1.45, 1.55, 1.5483333333333333)","(9.0, 12.5, 12.225)","(14.0, 29.0, 26.724137931034484)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.2, 7.079245283018868)","(31.0, 130.0, 102.5)","(18.0, 30.0, 26.791666666666668)","(13.0, 32.0, 29.0)"
09-01-2023 13:40:18.266959,"(1.45, 1.54, 1.5335294117647058)","(9.0, 12.5, 12.375)","(14.0, 29.0, 26.3)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.2, 7.12)","(31.0, 140.0, 103.33333333333333)","(18.0, 30.0, 27.692307692307693)","(13.0, 32.0, 28.09375)"
09-01-2023 13:40:19.476918,"(1.45, 1.54, 1.5315555555555556)","(9.0, 12.5, 12.227272727272727)","(14.0, 29.0, 26.666666666666668)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.2, 7.12)","(31.0, 140.0, 89.58333333333333)","(18.0, 30.0, 27.692307692307693)","(13.0, 32.0, 28.09375)"
09-01-2023 13:40:20.627627,"(1.45, 1.54, 1.5315555555555556)","(9.0, 12.5, 12.3)","(14.0, 29.0, 26.666666666666668)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.2, 7.12)","(31.0, 140.0, 89.58333333333333)","(18.0, 30.0, 27.692307692307693)","(13.0, 32.0, 28.09375)"
09-01-2023 13:40:21.755372,"(1.45, 1.54, 1.5315555555555556)","(9.0, 12.5, 12.3)","(14.0, 29.0, 26.666666666666668)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.2, 7.12)","(31.0, 140.0, 89.58333333333333)","(18.0, 30.0, 27.692307692307693)","(13.0, 32.0, 28.428571428571427)"
09-01-2023 13:40:22.933260,"(1.45, 1.53, 1.525)","(9.0, 12.5, 12.227272727272727)","(14.0, 29.0, 24.625)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.2, 7.178571428571429)","(31.0, 140.0, 89.58333333333333)","(18.0, 30.0, 27.833333333333332)","(13.0, 32.0, 28.029411764705884)"
09-01-2023 13:40:24.108394,"(1.45, 1.53, 1.5241666666666667)","(9.0, 12.5, 12.227272727272727)","(14.0, 29.0, 24.625)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.4, 7.178571428571429)","(31.0, 140.0, 90.0)","(18.0, 28.0, 27.833333333333332)","(13.0, 32.0, 28.029411764705884)"
09-01-2023 13:40:25.392544,"(1.45, 1.53, 1.5258823529411765)","(9.0, 12.5, 12.033333333333333)","(14.0, 29.0, 27.333333333333332)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.4, 7.178571428571429)","(31.0, 140.0, 90.0)","(18.0, 28.0, 27.90909090909091)","(13.0, 32.0, 28.029411764705884)"
09-01-2023 13:40:26.598955,"(1.45, 1.53, 1.5258823529411765)","(9.0, 12.5, 12.033333333333333)","(14.0, 29.0, 27.333333333333332)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.4, 7.178571428571429)","(31.0, 140.0, 89.23076923076923)","(18.0, 28.0, 27.90909090909091)","(13.0, 32.0, 28.029411764705884)"
09-01-2023 13:40:27.832420,"(1.45, 1.53, 1.5241666666666667)","(9.0, 12.5, 12.033333333333333)","(14.0, 29.0, 27.333333333333332)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.4, 7.212121212121212)","(31.0, 140.0, 89.23076923076923)","(18.0, 28.0, 27.90909090909091)","(13.0, 32.0, 28.029411764705884)"
09-01-2023 13:40:29.041352,"(1.45, 1.53, 1.5258823529411765)","(9.0, 12.5, 11.944444444444445)","(14.0, 29.0, 27.333333333333332)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.4, 7.225806451612903)","(31.0, 140.0, 111.30434782608695)","(18.0, 28.0, 28.333333333333332)","(13.0, 32.0, 28.029411764705884)"
09-01-2023 13:40:30.267800,"(1.45, 1.53, 1.5241666666666667)","(9.0, 12.5, 12.045454545454545)","(14.0, 29.0, 27.333333333333332)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.4, 7.225806451612903)","(31.0, 140.0, 93.84615384615384)","(18.0, 30.0, 28.333333333333332)","(13.0, 32.0, 27.90909090909091)"
09-01-2023 13:40:31.489001,"(1.45, 1.53, 1.5241666666666667)","(9.0, 12.5, 11.944444444444445)","(14.0, 29.0, 27.333333333333332)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.4, 7.225806451612903)","(31.0, 140.0, 110.0)","(18.0, 30.0, 28.333333333333332)","(13.0, 32.0, 27.90909090909091)"
09-01-2023 13:40:32.662623,"(1.45, 1.53, 1.5241666666666667)","(9.0, 12.5, 11.944444444444445)","(14.0, 29.0, 27.333333333333332)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.4, 7.225806451612903)","(31.0, 130.0, 110.0)","(18.0, 30.0, 27.90909090909091)","(13.0, 32.0, 27.90909090909091)"
09-01-2023 13:40:33.902924,"(1.45, 1.53, 1.5258823529411765)","(9.0, 12.5, 11.944444444444445)","(14.0, 29.0, 27.333333333333332)","(51.0, 130.0, 129.6551724137931)","(4.6, 7.4, 7.25)","(31.0, 130.0, 110.0)","(18.0, 28.0, 27.90909090909091)","(13.0, 32.0, 28.44736842105263)"
