,Alta Magacian Nz,English Dance,Miki Magic,Rockon Allie,Sarasun,Mister Domingo,Whos To Blame
16-12-2022 12:01:30.413340,"(2.7, 99999, 99990)","(5.0, 7.4, 7.08)","(4.4, 4.7, 4.634545454545455)","(61.0, 140.0, 130.83333333333331)","(3.2, 4.1, 4.2555555555555555)","(8.5, 10.0, 9.636363636363637)","(101.0, 240.0, 193.33333333333334)"
16-12-2022 12:01:31.755297,"(2.7, 99999, 99990)","(5.0, 7.2, 7.053333333333334)","(4.4, 4.7, 4.633333333333333)","(61.0, 140.0, 124.28571428571428)","(3.2, 4.3, 4.196)","(8.5, 10.0, 9.1)","(101.0, 240.0, 215.0)"
16-12-2022 12:01:33.035778,"(2.7, 99999, 99990)","(5.0, 7.2, 7.053333333333334)","(4.4, 4.7, 4.622448979591836)","(61.0, 140.0, 106.66666666666667)","(3.2, 4.3, 4.380000000000001)","(8.5, 9.8, 9.072727272727272)","(101.0, 230.0, 215.0)"
16-12-2022 12:01:34.312743,"(2.7, 99999, 99990)","(5.0, 7.2, 7.053333333333334)","(4.4, 4.7, 4.622448979591836)","(61.0, 140.0, 125.0)","(3.2, 4.4, 4.328571428571428)","(8.5, 9.8, 9.072727272727272)","(101.0, 230.0, 193.33333333333334)"
16-12-2022 12:01:35.533968,"(2.7, 99999, 99990)","(5.0, 7.2, 7.060377358490566)","(4.4, 4.7, 4.587323943661972)","(61.0, 160.0, 139.0)","(3.2, 4.4, 4.328571428571428)","(8.5, 9.8, 9.072727272727272)","(101.0, 240.0, 207.69230769230768)"
16-12-2022 12:01:36.675297,"(2.7, 99999, 99990)","(5.0, 7.4, 7.230188679245283)","(4.4, 4.7, 4.583783783783784)","(61.0, 160.0, 121.0)","(3.2, 4.4, 4.328571428571428)","(8.5, 9.8, 9.3)","(101.0, 240.0, 207.69230769230768)"
16-12-2022 12:01:37.908402,"(2.7, 99999, 99990)","(5.0, 7.4, 7.230188679245283)","(4.4, 4.7, 4.582191780821918)","(61.0, 160.0, 130.0)","(3.3, 4.4, 4.328571428571428)","(8.5, 9.8, 9.175)","(101.0, 240.0, 207.69230769230768)"
16-12-2022 12:01:39.222742,"(2.7, 99999, 99990)","(5.0, 7.4, 7.230188679245283)","(4.4, 4.7, 4.586842105263158)","(61.0, 160.0, 142.0)","(3.3, 4.4, 4.328571428571428)","(8.5, 9.8, 9.175)","(101.0, 240.0, 207.69230769230768)"
16-12-2022 12:01:40.553827,"(2.7, 99999, 99990)","(5.0, 7.4, 7.230188679245283)","(4.4, 4.7, 4.586842105263158)","(61.0, 160.0, 144.54545454545456)","(3.3, 4.4, 4.328571428571428)","(8.5, 9.8, 8.8625)","(101.0, 240.0, 207.69230769230768)"
16-12-2022 12:01:41.886250,"(2.7, 99999, 99990)","(5.5, 7.4, 7.230188679245283)","(4.2, 4.7, 4.586842105263158)","(61.0, 170.0, 144.54545454545456)","(3.3, 4.4, 4.328571428571428)","(7.5, 9.8, 8.8625)","(101.0, 240.0, 207.69230769230768)"
16-12-2022 12:01:43.283314,"(2.7, 99999, 99990)","(5.5, 7.4, 7.230188679245283)","(4.2, 4.7, 4.591891891891892)","(61.0, 170.0, 130.0)","(3.3, 4.4, 4.328571428571428)","(7.5, 9.8, 8.8625)","(101.0, 240.0, 207.69230769230768)"
16-12-2022 12:01:44.712747,"(2.7, 99999, 99990)","(5.5, 7.4, 7.230188679245283)","(4.2, 4.7, 4.591891891891892)","(61.0, 170.0, 147.5)","(3.3, 4.4, 4.328571428571428)","(7.5, 9.8, 8.8625)","(101.0, 240.0, 207.69230769230768)"
16-12-2022 12:01:46.015430,"(2.7, 99999, 99990)","(5.5, 7.4, 7.230188679245283)","(4.2, 4.7, 4.591891891891892)","(61.0, 170.0, 146.66666666666666)","(3.3, 4.4, 4.328571428571428)","(7.5, 9.8, 8.871428571428572)","(101.0, 240.0, 222.5)"
16-12-2022 12:01:47.572895,"(2.7, 99999, 99990)","(5.5, 7.4, 7.591379310344827)","(4.2, 4.7, 4.51304347826087)","(61.0, 160.0, 146.66666666666666)","(3.3, 4.4, 4.328571428571428)","(7.5, 9.8, 8.871428571428572)","(101.0, 230.0, 222.5)"
16-12-2022 12:01:48.982515,"(2.7, 99999, 99990)","(5.5, 7.6, 7.591452991452991)","(4.2, 4.7, 4.543137254901961)","(61.0, 160.0, 152.5)","(3.3, 4.4, 4.328571428571428)","(7.5, 9.6, 9.043478260869566)","(101.0, 230.0, 222.5)"
16-12-2022 12:01:50.350647,"(2.7, 99999, 99990)","(5.5, 7.6, 7.5982300884955745)","(4.2, 4.7, 4.543137254901961)","(61.0, 160.0, 152.5)","(3.3, 4.4, 4.328571428571428)","(7.5, 9.6, 9.125925925925927)","(101.0, 230.0, 222.5)"
16-12-2022 12:01:51.669860,"(2.7, 99999, 99990)","(5.5, 7.6, 8.14125)","(4.2, 4.7, 4.768)","(71.0, 160.0, 155.71428571428572)","(3.3, 4.4, 4.547058823529412)","(7.5, 9.6, 8.653333333333332)","(101.0, 230.0, 226.0)"
16-12-2022 12:01:53.092747,"(2.7, 99999, 99990)","(5.5, 8.2, 8.027450980392157)","(4.2, 4.8, 4.678571428571429)","(71.0, 160.0, 155.71428571428572)","(3.3, 4.6, 4.596865203761755)","(7.5, 8.8, 9.190000000000001)","(101.0, 250.0, 220.0)"
16-12-2022 12:01:54.483636,"(2.7, 99999, 99990)","(5.5, 8.2, 8.147474747474746)","(4.2, 4.7, 4.547058823529412)","(71.0, 160.0, 155.71428571428572)","(3.3, 4.6, 4.633333333333334)","(7.5, 9.4, 8.876923076923077)","(101.0, 260.0, 220.0)"
16-12-2022 12:01:55.827071,"(2.7, 99999, 99990)","(5.5, 8.2, 8.147474747474746)","(4.2, 4.6, 4.56)","(71.0, 160.0, 155.71428571428572)","(3.3, 4.7, 4.584210526315789)","(7.5, 9.2, 8.642105263157895)","(101.0, 260.0, 220.0)"
16-12-2022 12:01:57.183348,"(2.7, 99999, 99990)","(5.5, 8.2, 8.147651006711408)","(4.2, 4.6, 4.569230769230769)","(71.0, 160.0, 155.71428571428572)","(3.3, 4.6, 4.62)","(7.5, 9.0, 8.433333333333334)","(101.0, 260.0, 220.0)"
16-12-2022 12:01:58.727159,"(2.6, 99999, 99990)","(5.5, 8.2, 8.146391752577319)","(4.2, 4.6, 4.435)","(71.0, 160.0, 155.71428571428572)","(3.4, 4.7, 4.6)","(7.5, 9.0, 8.476923076923077)","(101.0, 260.0, 220.0)"
16-12-2022 12:02:00.140879,"(2.6, 99999, 99990)","(5.5, 8.2, 8.14388489208633)","(4.2, 4.6, 4.44)","(71.0, 160.0, 143.84615384615384)","(3.4, 4.7, 4.677777777777778)","(7.5, 9.0, 8.723076923076922)","(101.0, 260.0, 215.0)"
16-12-2022 12:02:01.664430,"(2.6, 99999, 99990)","(5.5, 8.2, 8.009756097560976)","(4.2, 4.6, 4.571428571428572)","(71.0, 160.0, 135.0)","(3.4, 4.7, 4.642857142857142)","(7.5, 9.0, 8.44)","(101.0, 260.0, 230.0)"
16-12-2022 12:02:03.023662,"(2.6, 99999, 99990)","(5.5, 8.2, 8.015)","(4.2, 4.7, 4.5200000000000005)","(71.0, 160.0, 108.57142857142857)","(3.4, 4.7, 4.642857142857142)","(7.5, 9.0, 8.75)","(101.0, 290.0, 230.0)"
16-12-2022 12:02:04.971280,"(2.6, 99999, 99990)","(5.5, 8.2, 8.015)","(4.2, 4.7, 4.6000000000000005)","(71.0, 160.0, 108.57142857142857)","(3.4, 4.7, 4.642857142857142)","(7.5, 9.0, 8.818181818181818)","(101.0, 290.0, 230.0)"
16-12-2022 12:02:06.633815,"(2.6, 99999, 99990)","(5.5, 8.2, 8.015)","(4.2, 4.7, 4.685714285714286)","(71.0, 160.0, 108.57142857142857)","(3.4, 4.7, 4.67948717948718)","(7.5, 9.0, 8.961904761904762)","(101.0, 290.0, 295.0)"
16-12-2022 12:02:08.029800,"(2.6, 99999, 99990)","(5.5, 8.2, 8.06)","(4.2, 4.9, 4.811764705882354)","(71.0, 160.0, 116.66666666666667)","(3.3, 4.7, 4.348888888888888)","(7.5, 9.2, 9.317647058823528)","(101.0, 420.0, 310.0)"
16-12-2022 12:02:09.385380,"(2.6, 99999, 99990)","(5.5, 8.2, 8.06)","(4.2, 4.9, 4.7)","(71.0, 150.0, 116.66666666666667)","(3.3, 4.5, 4.14)","(7.5, 9.6, 9.575)","(101.0, 450.0, 310.0)"
16-12-2022 12:02:10.646920,"(2.6, 99999, 99990)","(5.5, 8.2, 8.06)","(4.2, 4.9, 4.7)","(71.0, 150.0, 116.66666666666667)","(3.3, 4.5, 4.233333333333333)","(7.5, 9.8, 8.861538461538462)","(101.0, 450.0, 310.0)"
16-12-2022 12:02:11.824343,"(2.7, 99999, 99990)","(5.5, 8.2, 8.06)","(4.2, 4.9, 4.7)","(71.0, 150.0, 116.66666666666667)","(3.3, 4.5, 4.18)","(7.5, 9.6, 8.799999999999999)","(101.0, 450.0, 310.0)"
16-12-2022 12:02:12.962345,"(2.7, 99999, 99990)","(5.5, 8.4, 8.22)","(4.2, 4.9, 4.7)","(71.0, 150.0, 116.66666666666667)","(3.3, 4.5, 4.327027027027027)","(7.5, 9.6, 8.799999999999999)","(101.0, 450.0, 310.0)"
16-12-2022 12:02:14.044032,"(2.7, 99999, 99990)","(5.5, 8.4, 8.22)","(4.2, 4.9, 4.71111111111111)","(71.0, 150.0, 116.66666666666667)","(3.3, 4.5, 4.36)","(7.5, 9.6, 9.723076923076922)","(101.0, 450.0, 330.0)"
16-12-2022 12:02:15.220910,"(2.7, 99999, 99990)","(6.0, 8.6, 8.307692307692307)","(4.2, 5.1, 4.804545454545455)","(61.0, 150.0, 116.66666666666667)","(3.2, 4.4, 4.166666666666666)","(7.5, 10.0, 9.416666666666666)","(101.0, 490.0, 330.0)"
16-12-2022 12:02:16.426143,"(2.7, 99999, 99990)","(6.0, 8.6, 8.36734693877551)","(4.2, 4.9, 4.8882352941176475)","(61.0, 150.0, 116.66666666666667)","(3.2, 4.3, 4.017699115044247)","(7.5, 10.5, 9.6875)","(101.0, 490.0, 383.33333333333337)"
16-12-2022 12:02:17.590971,"(2.7, 99999, 99990)","(6.0, 8.6, 8.81081081081081)","(4.2, 4.9, 4.653846153846154)","(61.0, 150.0, 125.0)","(3.2, 4.1, 4.163265306122449)","(7.5, 10.5, 10.78125)","(101.0, 490.0, 430.0)"
16-12-2022 12:02:18.781046,"(2.7, 99999, 99990)","(6.0, 9.0, 8.93939393939394)","(4.2, 4.7, 4.811764705882354)","(61.0, 150.0, 125.0)","(3.2, 4.2, 4.095)","(7.5, 11.5, 10.1875)","(101.0, 560.0, 430.0)"
16-12-2022 12:02:19.929119,"(2.7, 99999, 99990)","(6.0, 8.8, 8.5)","(4.2, 4.9, 4.821052631578947)","(61.0, 150.0, 125.0)","(3.2, 4.2, 4.083333333333334)","(7.5, 11.5, 10.90625)","(101.0, 560.0, 430.0)"
16-12-2022 12:02:21.080588,"(2.7, 99999, 99990)","(6.0, 9.0, 8.28)","(4.2, 4.9, 4.32)","(61.0, 150.0, 133.33333333333334)","(3.2, 4.2, 3.915)","(7.5, 11.5, 10.742857142857144)","(101.0, 560.0, 430.0)"
16-12-2022 12:02:22.223341,"(2.7, 99999, 99990)","(6.0, 8.8, 8.533333333333333)","(4.2, 4.8, 4.4375)","(61.0, 150.0, 135.0)","(3.2, 4.2, 4.142424242424243)","(7.5, 12.0, 11.25)","(101.0, 560.0, 430.0)"
16-12-2022 12:02:23.401326,"(2.7, 99999, 99990)","(6.0, 8.8, 8.472727272727273)","(4.2, 4.6, 4.680000000000001)","(61.0, 150.0, 126.66666666666667)","(3.2, 4.2, 4.173333333333334)","(7.5, 12.5, 11.38888888888889)","(101.0, 560.0, 430.0)"
16-12-2022 12:02:24.523955,"(2.7, 99999, 99990)","(6.0, 8.8, 8.44)","(4.2, 4.7, 4.595604395604396)","(61.0, 160.0, 126.66666666666667)","(3.2, 4.2, 4.17719298245614)","(7.5, 12.5, 11.25)","(101.0, 560.0, 360.0)"
16-12-2022 12:02:25.690513,"(2.7, 99999, 99990)","(6.0, 8.8, 8.63448275862069)","(4.2, 4.6, 4.588311688311688)","(61.0, 160.0, 126.66666666666667)","(3.2, 4.3, 3.941025641025641)","(7.5, 12.5, 11.25)","(101.0, 550.0, 355.0)"
16-12-2022 12:02:26.812376,"(2.7, 99999, 99990)","(6.0, 8.6, 8.541176470588235)","(4.2, 4.6, 4.872727272727273)","(61.0, 160.0, 130.0)","(3.2, 4.3, 4.15077519379845)","(7.5, 12.5, 11.59090909090909)","(101.0, 540.0, 440.0)"
16-12-2022 12:02:27.927959,"(2.7, 99999, 99990)","(6.0, 9.0, 8.851851851851851)","(4.2, 4.9, 4.536363636363636)","(61.0, 160.0, 137.5)","(3.2, 4.3, 3.9857142857142853)","(7.5, 12.5, 11.653846153846153)","(101.0, 530.0, 440.0)"
16-12-2022 12:02:28.998287,"(2.7, 99999, 99990)","(6.0, 9.0, 8.733333333333333)","(4.2, 4.7, 4.536363636363636)","(61.0, 160.0, 137.5)","(3.2, 4.1, 4.107142857142858)","(7.5, 12.5, 11.555555555555555)","(101.0, 530.0, 504.2857142857143)"
16-12-2022 12:02:30.026587,"(2.7, 99999, 99990)","(6.0, 9.0, 8.733333333333333)","(4.0, 4.7, 4.536363636363636)","(61.0, 160.0, 154.0)","(3.2, 4.2, 3.9375)","(7.5, 12.0, 11.35)","(101.0, 530.0, 504.2857142857143)"
16-12-2022 12:02:31.037694,"(2.7, 99999, 99990)","(6.0, 9.0, 8.6)","(4.0, 4.7, 4.4)","(71.0, 160.0, 154.0)","(3.2, 4.2, 3.95)","(8.0, 11.5, 11.675)","(101.0, 530.0, 540.0)"
16-12-2022 12:02:32.079835,"(2.7, 99999, 99990)","(6.0, 9.4, 9.325)","(4.0, 5.1, 5.033333333333333)","(71.0, 200.0, 167.14285714285714)","(3.2, 4.4, 4.4125)","(8.0, 12.0, 11.846153846153847)","(101.0, 580.0, 906.6666666666666)"
16-12-2022 12:02:33.135256,"(2.7, 99999, 99990)","(6.0, 10.0, 9.299999999999999)","(4.0, 5.1, 4.85)","(71.0, 210.0, 167.14285714285714)","(3.2, 4.6, 4.583333333333333)","(8.0, 12.0, 12.071428571428571)","(101.0, 1000.0, 8139.2)"
16-12-2022 12:02:34.105388,"(2.7, 99999, 99990)","(6.0, 12.5, 9.331999999999999)","(4.0, 5.1, 4.96)","(61.0, 210.0, 141.42857142857142)","(3.2, 4.7, 4.3999999999999995)","(8.0, 12.5, 8.333333333333334)","(101.0, 99999, 7609.25)"
16-12-2022 12:02:35.072915,"(2.7, 99999, 99990)","(6.0, 16.0, 10.5)","(4.0, 5.3, 3.5352941176470587)","(61.0, 420.0, 245.0)","(3.2, 4.8, 3.264)","(8.0, 13.0, 8.333333333333334)","(101.0, 99999, 7609.25)"
16-12-2022 12:02:36.029391,"(2.7, 99999, 99990)","(6.0, 16.0, 10.5)","(4.0, 5.3, 3.5352941176470587)","(61.0, 420.0, 186.66666666666669)","(3.2, 4.8, 3.264)","(8.0, 13.0, 8.333333333333334)","(101.0, 99999, 7609.25)"
16-12-2022 12:02:37.049345,"(2.7, 99999, 99990)","(6.0, 16.0, 11.95)","(4.0, 5.3, 3.5352941176470587)","(61.0, 420.0, 186.66666666666669)","(3.2, 4.8, 3.9069767441860463)","(8.0, 13.0, 8.333333333333334)","(101.0, 99999, 5494.5)"
16-12-2022 12:02:38.092832,"(2.7, 99999, 99990)","(6.0, 16.0, 11.9125)","(4.0, 5.3, 3.5352941176470587)","(61.0, 420.0, 240.0)","(3.2, 4.8, 3.871428571428571)","(8.0, 13.0, 8.333333333333334)","(101.0, 99999, 6816.0)"
16-12-2022 12:02:39.237761,"(2.7, 99999, 99990)","(6.0, 15.5, 13.783333333333335)","(4.0, 5.3, 3.9395348837209303)","(61.0, 410.0, 240.0)","(3.2, 4.6, 4.21)","(8.0, 13.0, 11.7)","(101.0, 99999, 5224.5)"
16-12-2022 12:02:40.275775,"(2.7, 99999, 99990)","(6.0, 15.5, 14.572727272727274)","(4.0, 5.3, 3.9395348837209303)","(61.0, 410.0, 240.0)","(3.2, 4.6, 4.21)","(8.0, 13.0, 11.7)","(101.0, 99999, 5224.5)"
16-12-2022 12:02:41.265681,"(2.7, 99999, 99990)","(6.0, 15.5, 14.572727272727274)","(4.0, 5.3, 3.9395348837209303)","(61.0, 410.0, 240.0)","(3.2, 4.6, 4.21)","(8.0, 13.0, 11.7)","(101.0, 99999, 5224.5)"
16-12-2022 12:02:42.236092,"(2.7, 99999, 99990)","(6.0, 15.5, 14.572727272727274)","(4.0, 5.3, 3.9395348837209303)","(61.0, 420.0, 186.66666666666669)","(3.2, 4.6, 4.21)","(8.0, 13.0, 11.7)","(101.0, 99999, 5049.5)"
16-12-2022 12:02:43.156325,"(2.7, 99999, 99990)","(6.0, 15.5, 13.833333333333334)","(4.0, 5.3, 4.1)","(61.0, 420.0, 186.66666666666669)","(3.2, 4.6, 4.21)","(8.0, 13.0, 11.7)","(101.0, 99999, 5049.5)"
