,Wild Dash Zip,Book Book,Cuban Rhythm,Cheers,My Mates Barney,Ayaya,Mia Special,Our Mate Rocco
08-01-2023 18:34:52.591569,"(3.4, 4.7, 4.6875)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.366666666666665)","(3.8, 4.1, 3.801851851851852)","(8.0, 10.5, 10.142857142857142)","(6.5, 13.5, 13.086206896551724)","(5.5, 7.0, 6.766666666666667)","(20.0, 28.0, 24.77777777777778)"
08-01-2023 18:34:53.985321,"(3.4, 4.7, 4.6875)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.399999999999999)","(3.8, 4.1, 3.801851851851852)","(8.0, 10.5, 10.166666666666666)","(6.5, 13.5, 13.394736842105264)","(5.5, 7.0, 6.626666666666667)","(20.0, 25.0, 24.77777777777778)"
08-01-2023 18:34:55.402357,"(3.4, 4.7, 4.66)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.443478260869565)","(3.8, 4.1, 3.801851851851852)","(8.0, 10.5, 10.166666666666666)","(6.5, 13.5, 13.394736842105264)","(5.5, 7.0, 6.3)","(20.0, 25.0, 24.23076923076923)"
08-01-2023 18:34:56.616692,"(3.4, 4.7, 4.66)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.443478260869565)","(3.8, 4.1, 3.801851851851852)","(8.0, 10.5, 10.142857142857142)","(6.5, 13.5, 12.875)","(5.5, 7.0, 6.7375)","(20.0, 25.0, 24.333333333333332)"
08-01-2023 18:34:57.878509,"(3.4, 4.7, 4.685714285714286)","(18.0, 25.0, 22.333333333333332)","(5.0, 8.6, 8.45)","(3.8, 4.1, 3.801851851851852)","(8.0, 10.5, 10.142857142857142)","(6.5, 13.0, 12.875)","(5.5, 7.0, 6.8)","(21.0, 25.0, 24.333333333333332)"
08-01-2023 18:34:59.162908,"(3.4, 4.8, 4.729411764705882)","(18.0, 25.0, 22.333333333333332)","(5.0, 8.6, 8.45)","(3.8, 4.1, 3.801851851851852)","(8.0, 10.5, 10.142857142857142)","(6.5, 13.0, 12.833333333333334)","(5.5, 7.0, 6.7375)","(21.0, 25.0, 23.8)"
08-01-2023 18:35:00.457441,"(3.4, 4.8, 4.729411764705882)","(18.0, 25.0, 22.565217391304348)","(5.0, 8.6, 8.45)","(3.8, 4.1, 3.801851851851852)","(8.0, 10.5, 10.142857142857142)","(6.5, 13.0, 12.833333333333334)","(5.5, 7.0, 6.7375)","(21.0, 25.0, 23.8)"
08-01-2023 18:35:01.698787,"(3.4, 4.8, 4.729411764705882)","(18.0, 25.0, 22.565217391304348)","(5.0, 8.6, 8.45)","(3.8, 4.1, 3.9000000000000004)","(8.0, 10.5, 10.142857142857142)","(6.5, 13.0, 12.75)","(5.5, 7.0, 6.618181818181818)","(21.0, 25.0, 23.5)"
08-01-2023 18:35:02.977854,"(3.4, 4.8, 4.729411764705882)","(18.0, 25.0, 22.565217391304348)","(5.0, 8.6, 8.45)","(3.8, 3.95, 3.916666666666667)","(8.0, 10.5, 10.142857142857142)","(6.5, 13.0, 13.375)","(5.5, 7.0, 6.618181818181818)","(21.0, 25.0, 23.5)"
08-01-2023 18:35:04.209154,"(3.4, 4.8, 4.705263157894737)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.45)","(3.8, 3.95, 3.8125)","(8.0, 10.5, 10.142857142857142)","(6.5, 14.5, 13.375)","(5.5, 7.0, 6.684210526315789)","(21.0, 25.0, 23.5)"
08-01-2023 18:35:05.415575,"(3.4, 4.8, 4.7785714285714285)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.45)","(3.8, 3.95, 3.79)","(8.0, 10.5, 10.12962962962963)","(6.5, 14.5, 13.136363636363637)","(5.5, 7.0, 6.733333333333333)","(21.0, 25.0, 23.5)"
08-01-2023 18:35:06.603101,"(3.4, 4.8, 4.766666666666667)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.42)","(3.8, 3.95, 3.79)","(8.0, 10.5, 10.12962962962963)","(6.5, 13.5, 13.136363636363637)","(5.5, 7.0, 6.733333333333333)","(21.0, 25.0, 23.5)"
08-01-2023 18:35:07.845021,"(3.4, 4.8, 4.7785714285714285)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.48)","(3.8, 3.95, 3.79)","(8.0, 10.5, 10.12962962962963)","(6.5, 13.5, 13.25)","(5.5, 7.0, 6.818181818181818)","(21.0, 25.0, 23.5)"
08-01-2023 18:35:09.188897,"(3.4, 4.8, 4.7785714285714285)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.48)","(3.8, 3.95, 3.79)","(8.0, 10.5, 10.12962962962963)","(6.5, 13.5, 13.25)","(5.5, 7.0, 6.764705882352941)","(21.0, 25.0, 23.5)"
08-01-2023 18:35:10.451142,"(3.4, 4.8, 4.7785714285714285)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.51764705882353)","(3.8, 3.95, 3.79)","(8.0, 10.5, 10.152173913043478)","(6.5, 13.5, 13.115384615384615)","(5.5, 7.0, 6.5)","(21.0, 25.0, 23.695652173913043)"
08-01-2023 18:35:11.648307,"(3.4, 4.8, 4.7785714285714285)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.53)","(3.8, 3.95, 3.79)","(8.0, 10.5, 10.152173913043478)","(6.5, 13.5, 14.0)","(5.5, 7.0, 6.166666666666667)","(21.0, 25.0, 23.5)"
08-01-2023 18:35:12.905509,"(3.4, 4.8, 4.7785714285714285)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.486666666666666)","(3.8, 3.95, 3.776666666666667)","(8.0, 10.5, 10.152173913043478)","(6.5, 14.5, 14.125)","(5.5, 7.0, 6.166666666666667)","(21.0, 25.0, 23.5)"
08-01-2023 18:35:14.205508,"(3.4, 4.8, 4.7785714285714285)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.533333333333333)","(3.8, 3.95, 3.7758064516129033)","(8.0, 10.5, 10.257575757575758)","(6.5, 14.5, 13.840909090909092)","(5.5, 7.0, 6.411764705882353)","(21.0, 25.0, 23.5)"
08-01-2023 18:35:15.430993,"(3.4, 4.8, 4.7875)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.533333333333333)","(3.8, 3.95, 3.776666666666667)","(8.0, 10.5, 10.303571428571429)","(6.5, 14.0, 13.87037037037037)","(5.5, 7.0, 6.666666666666667)","(21.0, 25.0, 21.666666666666668)"
08-01-2023 18:35:16.607012,"(3.4, 4.8, 4.766666666666667)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.533333333333333)","(3.8, 3.85, 3.77)","(8.0, 10.5, 10.303571428571429)","(6.5, 14.0, 13.916666666666666)","(5.5, 7.0, 6.666666666666667)","(20.0, 25.0, 21.551724137931036)"
08-01-2023 18:35:17.720448,"(3.4, 4.8, 4.766666666666667)","(18.0, 25.0, 22.2)","(5.0, 8.6, 8.533333333333333)","(3.8, 3.85, 3.77)","(8.0, 10.5, 10.303571428571429)","(6.5, 14.0, 13.916666666666666)","(5.5, 7.0, 6.722222222222222)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:18.932780,"(3.6, 4.8, 4.7875)","(17.0, 25.0, 22.2)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.85, 3.77)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.0, 13.916666666666666)","(5.5, 7.0, 6.722222222222222)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:20.230295,"(3.6, 4.8, 4.766666666666667)","(17.0, 25.0, 22.2)","(5.5, 8.6, 8.518181818181818)","(3.6, 3.85, 3.7710526315789474)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.0, 13.923076923076923)","(5.5, 7.0, 6.72972972972973)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:21.594014,"(3.6, 4.8, 4.7785714285714285)","(17.0, 25.0, 22.2)","(5.5, 8.6, 8.518181818181818)","(3.6, 3.85, 3.763793103448276)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.0, 13.923076923076923)","(5.5, 7.0, 6.72972972972973)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:22.864102,"(3.6, 4.8, 4.7785714285714285)","(17.0, 25.0, 22.2)","(5.5, 8.6, 8.518181818181818)","(3.6, 3.85, 3.763793103448276)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.0, 13.923076923076923)","(5.5, 7.0, 6.72972972972973)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:24.097189,"(3.6, 4.8, 4.7785714285714285)","(17.0, 25.0, 22.2)","(5.5, 8.6, 8.518181818181818)","(3.6, 3.85, 3.763793103448276)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.0, 13.923076923076923)","(5.5, 7.0, 6.6)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:25.254260,"(3.6, 4.8, 4.7785714285714285)","(17.0, 25.0, 22.2)","(5.5, 8.6, 8.518181818181818)","(3.6, 3.85, 3.763793103448276)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.0, 13.833333333333334)","(5.5, 7.0, 6.642857142857142)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:26.399681,"(3.6, 4.8, 4.791666666666666)","(17.0, 25.0, 22.2)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.85, 3.720689655172414)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.0, 13.909090909090908)","(5.5, 7.0, 6.578947368421053)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:27.629172,"(3.6, 4.8, 4.791666666666666)","(17.0, 25.0, 22.2)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.85, 3.772727272727273)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.0, 13.909090909090908)","(5.5, 7.0, 6.578947368421053)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:28.872317,"(3.6, 4.8, 4.791666666666666)","(17.0, 25.0, 22.2)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.0, 13.833333333333334)","(5.5, 7.0, 6.428571428571429)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:30.067455,"(3.6, 4.8, 4.791666666666666)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.0, 13.833333333333334)","(5.5, 7.0, 6.384615384615385)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:31.252174,"(3.6, 4.8, 4.783333333333333)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.518181818181818)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.0, 13.933333333333334)","(5.5, 7.0, 6.642857142857142)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:32.377892,"(3.6, 4.8, 4.776923076923077)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.518181818181818)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.0, 13.933333333333334)","(5.5, 7.0, 6.642857142857142)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:33.534458,"(3.6, 4.8, 4.776923076923077)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.518181818181818)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.5, 14.3125)","(5.5, 7.0, 6.67741935483871)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:34.795700,"(3.6, 4.8, 4.75)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.0, 13.966666666666667)","(5.5, 7.0, 6.6875)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:36.032527,"(3.6, 4.8, 4.766666666666667)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.0, 13.966666666666667)","(5.5, 7.0, 6.6875)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:37.210052,"(3.6, 4.8, 4.766666666666667)","(17.0, 25.0, 23.352941176470587)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(7.5, 14.0, 13.966666666666667)","(5.5, 7.0, 6.6875)","(20.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:38.332597,"(3.6, 4.8, 4.766666666666667)","(17.0, 25.0, 23.352941176470587)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(8.0, 14.0, 13.966666666666667)","(5.5, 7.0, 6.6875)","(19.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:39.397187,"(3.6, 4.8, 4.766666666666667)","(17.0, 25.0, 23.352941176470587)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(8.0, 14.0, 13.966666666666667)","(5.5, 7.0, 6.6875)","(19.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:40.424641,"(3.6, 4.8, 4.766666666666667)","(17.0, 25.0, 23.352941176470587)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(8.0, 14.0, 13.966666666666667)","(5.5, 7.0, 6.6875)","(19.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:41.587035,"(3.6, 4.8, 4.766666666666667)","(17.0, 25.0, 23.352941176470587)","(5.5, 8.6, 8.518181818181818)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(8.0, 14.0, 13.966666666666667)","(5.5, 7.0, 6.6875)","(19.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:42.624359,"(3.6, 4.8, 4.783333333333333)","(17.0, 25.0, 23.352941176470587)","(5.5, 8.6, 8.518181818181818)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(8.0, 14.0, 14.236842105263158)","(5.5, 7.0, 6.6875)","(19.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:43.644356,"(3.6, 4.8, 4.785714285714286)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(8.0, 14.5, 14.236842105263158)","(5.5, 7.0, 6.696969696969697)","(19.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:44.812330,"(3.6, 4.8, 4.785714285714286)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(8.0, 14.5, 14.236842105263158)","(5.5, 7.0, 6.696969696969697)","(19.0, 25.0, 21.533333333333335)"
08-01-2023 18:35:46.077866,"(3.6, 4.8, 4.785714285714286)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(8.0, 14.5, 14.236842105263158)","(5.5, 7.0, 6.496296296296296)","(19.0, 25.0, 21.848484848484848)"
08-01-2023 18:35:47.331174,"(3.6, 4.8, 4.785714285714286)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.518181818181818)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(8.0, 14.5, 14.236842105263158)","(5.5, 7.0, 6.381818181818182)","(19.0, 25.0, 21.941176470588236)"
08-01-2023 18:35:48.593472,"(3.6, 4.8, 4.7625)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.518181818181818)","(3.6, 3.9, 3.75)","(8.0, 10.5, 10.303571428571429)","(8.0, 14.5, 14.236842105263158)","(5.5, 7.0, 6.373913043478261)","(19.0, 25.0, 21.941176470588236)"
08-01-2023 18:35:49.788145,"(3.6, 4.8, 4.77)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.518181818181818)","(3.6, 3.9, 3.7588235294117647)","(8.0, 10.5, 10.303571428571429)","(8.0, 14.5, 14.236842105263158)","(5.5, 7.0, 6.485714285714286)","(19.0, 25.0, 21.941176470588236)"
08-01-2023 18:35:50.909916,"(3.6, 4.8, 4.666666666666666)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.9, 3.7181818181818183)","(8.0, 10.5, 10.34)","(8.0, 14.5, 13.966666666666667)","(5.5, 7.0, 6.503448275862069)","(19.0, 25.0, 21.941176470588236)"
08-01-2023 18:35:52.037036,"(3.6, 4.8, 4.7749999999999995)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.9, 3.7409090909090907)","(8.0, 10.5, 10.678571428571429)","(8.0, 14.0, 13.966666666666667)","(5.5, 7.0, 6.503448275862069)","(19.0, 25.0, 21.941176470588236)"
08-01-2023 18:35:53.247209,"(3.6, 4.8, 4.7749999999999995)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.9, 3.827777777777778)","(8.0, 11.0, 10.678571428571429)","(8.0, 14.0, 13.966666666666667)","(5.5, 7.0, 6.503448275862069)","(19.0, 25.0, 21.941176470588236)"
08-01-2023 18:35:54.535610,"(3.6, 4.8, 4.7749999999999995)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.533333333333333)","(3.6, 3.85, 3.7642857142857142)","(8.0, 11.0, 10.59375)","(8.0, 14.0, 13.966666666666667)","(5.5, 7.0, 6.5636363636363635)","(19.0, 25.0, 22.02857142857143)"
08-01-2023 18:35:55.840698,"(3.6, 4.8, 4.7749999999999995)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.518181818181818)","(3.4, 3.85, 3.7125000000000004)","(8.0, 11.0, 10.59375)","(8.0, 14.0, 14.236842105263158)","(5.5, 7.0, 6.5636363636363635)","(19.0, 25.0, 22.02857142857143)"
08-01-2023 18:35:57.040529,"(3.6, 4.8, 4.699999999999999)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.518181818181818)","(3.4, 3.9, 3.7125000000000004)","(8.0, 11.0, 10.59375)","(8.0, 14.5, 14.236842105263158)","(5.5, 7.0, 6.5636363636363635)","(19.0, 25.0, 22.02857142857143)"
08-01-2023 18:35:58.156927,"(3.6, 4.8, 4.699999999999999)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.518181818181818)","(3.4, 3.9, 3.7125000000000004)","(8.0, 11.0, 10.59375)","(8.0, 14.5, 14.236842105263158)","(5.5, 7.0, 6.5636363636363635)","(19.0, 25.0, 22.02857142857143)"
08-01-2023 18:35:59.349448,"(3.6, 4.8, 4.699999999999999)","(17.0, 25.0, 23.25)","(5.5, 8.6, 8.962352941176471)","(3.4, 3.9, 3.7125000000000004)","(8.0, 11.0, 10.59375)","(8.5, 14.5, 13.966666666666667)","(5.5, 7.0, 6.5636363636363635)","(19.0, 25.0, 22.02857142857143)"
08-01-2023 18:36:00.623829,"(3.6, 4.8, 4.699999999999999)","(17.0, 25.0, 23.25)","(5.5, 9.0, 8.942222222222222)","(3.4, 3.9, 3.7125000000000004)","(8.0, 11.0, 10.431818181818182)","(8.5, 14.0, 13.966666666666667)","(5.5, 7.0, 6.5636363636363635)","(19.0, 25.0, 22.02857142857143)"
08-01-2023 18:36:01.929112,"(3.6, 4.8, 4.7749999999999995)","(17.0, 25.0, 23.25)","(5.5, 9.0, 8.94639175257732)","(3.4, 3.9, 3.7125000000000004)","(8.0, 10.5, 10.351851851851851)","(8.5, 14.0, 13.966666666666667)","(5.5, 7.0, 6.460869565217391)","(19.0, 25.0, 22.02857142857143)"
08-01-2023 18:36:03.227492,"(3.6, 4.8, 4.7749999999999995)","(17.0, 25.0, 23.352941176470587)","(5.5, 9.0, 8.965217391304348)","(3.4, 3.9, 3.725)","(8.0, 10.5, 10.316666666666666)","(8.5, 14.0, 14.25)","(5.5, 6.6, 6.393750000000001)","(19.0, 25.0, 22.333333333333332)"
08-01-2023 18:36:04.446622,"(3.6, 4.8, 4.7749999999999995)","(17.0, 25.0, 23.352941176470587)","(5.5, 9.0, 8.99529411764706)","(3.4, 3.85, 3.756666666666667)","(8.0, 10.5, 10.316666666666666)","(8.5, 14.5, 14.25)","(5.5, 6.4, 6.430769230769231)","(19.0, 25.0, 22.333333333333332)"
08-01-2023 18:36:05.635312,"(3.6, 4.8, 4.7749999999999995)","(17.0, 25.0, 23.486486486486488)","(5.5, 9.0, 8.99529411764706)","(3.4, 3.85, 3.7375000000000003)","(8.0, 10.5, 10.431818181818182)","(8.5, 14.5, 15.38888888888889)","(5.5, 6.6, 6.430769230769231)","(19.0, 25.0, 22.333333333333332)"
08-01-2023 18:36:06.855840,"(3.6, 4.8, 4.699999999999999)","(17.0, 25.0, 23.486486486486488)","(5.5, 9.4, 9.309090909090909)","(3.4, 3.85, 3.716666666666667)","(8.0, 10.5, 10.351851851851851)","(8.5, 15.5, 15.38888888888889)","(5.5, 6.6, 6.430769230769231)","(19.0, 25.0, 22.333333333333332)"
08-01-2023 18:36:08.092368,"(3.6, 4.8, 4.699999999999999)","(17.0, 25.0, 23.486486486486488)","(5.5, 9.4, 9.2)","(3.4, 3.85, 3.6693548387096775)","(8.0, 10.5, 10.351851851851851)","(8.5, 15.5, 15.38888888888889)","(5.5, 6.6, 6.442857142857143)","(19.0, 25.0, 22.333333333333332)"
08-01-2023 18:36:09.359389,"(3.6, 4.8, 4.771428571428571)","(17.0, 25.0, 23.486486486486488)","(5.5, 9.4, 9.20952380952381)","(3.4, 3.8, 3.6687499999999997)","(8.0, 10.5, 10.431818181818182)","(8.5, 15.5, 15.38888888888889)","(5.5, 6.6, 6.442857142857143)","(19.0, 25.0, 22.333333333333332)"
08-01-2023 18:36:10.777832,"(3.6, 4.8, 4.7749999999999995)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.20952380952381)","(3.3, 3.8, 3.6687499999999997)","(8.0, 10.5, 10.351851851851851)","(9.0, 15.5, 15.38888888888889)","(5.5, 6.6, 6.442857142857143)","(19.0, 25.0, 22.333333333333332)"
08-01-2023 18:36:12.263194,"(3.6, 4.8, 4.7749999999999995)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.20952380952381)","(3.3, 3.8, 3.6478260869565213)","(8.0, 10.5, 10.351851851851851)","(9.0, 15.5, 15.394736842105264)","(5.5, 6.6, 6.442857142857143)","(19.0, 25.0, 22.333333333333332)"
08-01-2023 18:36:13.642782,"(3.6, 4.8, 4.7749999999999995)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.20952380952381)","(3.3, 3.8, 3.6478260869565213)","(8.0, 10.5, 10.351851851851851)","(9.0, 15.5, 15.394736842105264)","(5.5, 6.6, 6.442857142857143)","(19.0, 25.0, 22.333333333333332)"
08-01-2023 18:36:14.971687,"(3.6, 4.8, 4.733333333333333)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 8.971428571428572)","(3.3, 3.75, 3.683333333333333)","(8.0, 10.5, 10.431818181818182)","(9.0, 15.5, 14.75)","(5.5, 6.6, 6.442857142857143)","(19.0, 25.0, 22.333333333333332)"
08-01-2023 18:36:16.301575,"(3.6, 4.8, 4.699999999999999)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.18)","(3.3, 3.75, 3.6625)","(8.0, 10.5, 10.431818181818182)","(9.0, 15.5, 14.75)","(5.5, 6.6, 6.442857142857143)","(19.0, 25.0, 22.333333333333332)"
08-01-2023 18:36:17.673799,"(3.6, 4.8, 4.75)","(17.0, 25.0, 23.19047619047619)","(6.0, 9.4, 9.3)","(3.3, 3.75, 3.6142857142857143)","(8.0, 10.5, 10.296875)","(9.0, 15.5, 15.3)","(5.5, 6.6, 6.466666666666667)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:19.008318,"(3.6, 4.8, 4.75)","(17.0, 25.0, 23.358974358974358)","(6.0, 9.4, 9.3)","(3.3, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.296875)","(9.0, 15.5, 15.4375)","(5.5, 6.6, 6.466666666666667)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:20.315414,"(3.6, 4.8, 4.75)","(17.0, 25.0, 23.358974358974358)","(6.0, 9.4, 9.333333333333334)","(3.3, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.296875)","(9.0, 15.5, 15.4375)","(5.5, 6.6, 6.466666666666667)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:21.538705,"(3.6, 4.8, 4.75)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.325)","(3.3, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.296875)","(9.0, 15.5, 15.4375)","(5.5, 6.6, 6.466666666666667)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:22.695265,"(3.6, 4.8, 4.75)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.325)","(3.3, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.296875)","(9.0, 15.5, 15.4375)","(5.5, 6.6, 6.466666666666667)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:23.807590,"(3.6, 4.8, 4.6499999999999995)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.325)","(3.3, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.296875)","(9.0, 15.5, 15.4375)","(5.5, 6.6, 6.466666666666667)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:25.173482,"(3.6, 4.8, 4.6499999999999995)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.345454545454546)","(3.3, 3.75, 3.6075)","(8.0, 10.5, 10.296875)","(9.0, 15.5, 15.4375)","(5.5, 6.6, 6.466666666666667)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:26.505647,"(3.6, 4.8, 4.6499999999999995)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.326315789473684)","(3.3, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.296875)","(9.0, 15.5, 15.433333333333334)","(5.5, 6.6, 6.466666666666667)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:27.708195,"(3.6, 4.8, 4.7846153846153845)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.326315789473684)","(3.3, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.296875)","(9.0, 15.5, 15.433333333333334)","(5.5, 6.6, 6.466666666666667)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:28.961816,"(3.6, 4.8, 4.7846153846153845)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.326315789473684)","(3.3, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.296875)","(9.0, 15.5, 15.433333333333334)","(5.5, 6.6, 6.466666666666667)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:30.091474,"(3.6, 4.8, 4.7846153846153845)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.326315789473684)","(3.3, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.296875)","(9.0, 15.5, 15.433333333333334)","(5.5, 6.6, 6.466666666666667)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:31.289168,"(3.6, 4.8, 4.7846153846153845)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.326315789473684)","(3.3, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.296875)","(9.0, 15.5, 15.433333333333334)","(5.5, 6.6, 6.466666666666667)","(19.0, 25.0, 22.636363636363637)"
