,Alvin Delight,Ulna,Thai Time,Smug Doug,Son Of Brock,Marrying,Fernbank Flyer,Sally Sugar
07-12-2022 13:50:23.823256,"(61.0, 420.0, 269.0625)","(4.0, 4.3, 3.9370967741935483)","(7.5, 26.0, 24.59375)","(13.0, 19.5, 18.166666666666668)","(2.0, 2.16, 2.1357575757575757)","(19.0, 70.0, 58.57142857142857)","(4.4, 9.6, 9.292307692307691)","(21.0, 70.0, 44.5)"
07-12-2022 13:50:25.210280,"(61.0, 420.0, 269.0625)","(4.0, 4.3, 3.9370967741935483)","(7.5, 26.0, 24.59375)","(13.0, 19.5, 17.740000000000002)","(2.0, 2.16, 2.1357575757575757)","(19.0, 70.0, 58.57142857142857)","(4.4, 9.6, 9.292307692307691)","(21.0, 70.0, 44.5)"
07-12-2022 13:50:26.714726,"(61.0, 420.0, 269.0625)","(4.0, 4.3, 3.9370967741935483)","(7.5, 26.0, 24.59375)","(13.0, 19.5, 17.740000000000002)","(2.0, 2.16, 2.1357575757575757)","(19.0, 70.0, 58.57142857142857)","(4.4, 9.6, 9.292307692307691)","(21.0, 70.0, 44.5)"
07-12-2022 13:50:28.092323,"(61.0, 420.0, 269.0625)","(4.0, 4.3, 3.9370967741935483)","(7.5, 26.0, 24.59375)","(13.0, 19.5, 17.740000000000002)","(2.0, 2.16, 2.1357575757575757)","(19.0, 70.0, 58.57142857142857)","(4.4, 9.6, 9.292307692307691)","(21.0, 70.0, 44.5)"
07-12-2022 13:50:29.422806,"(61.0, 420.0, 269.0625)","(4.0, 4.3, 3.9370967741935483)","(7.5, 28.0, 26.416666666666664)","(13.0, 19.5, 17.740000000000002)","(2.0, 2.16, 2.1357575757575757)","(19.0, 70.0, 58.57142857142857)","(4.4, 9.6, 8.894117647058824)","(21.0, 70.0, 44.5)"
07-12-2022 13:50:31.034204,"(71.0, 420.0, 269.0625)","(3.6, 4.3, 3.9370967741935483)","(8.0, 28.0, 26.416666666666664)","(14.0, 19.5, 17.740000000000002)","(2.0, 2.16, 2.1260000000000003)","(20.0, 70.0, 58.57142857142857)","(4.6, 9.6, 8.92)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:32.550995,"(71.0, 420.0, 269.0625)","(3.6, 4.3, 4.05)","(8.0, 28.0, 26.416666666666664)","(14.0, 19.5, 17.740000000000002)","(2.0, 2.16, 2.1260000000000003)","(20.0, 70.0, 58.57142857142857)","(4.6, 9.4, 8.92)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:33.887961,"(71.0, 420.0, 269.0625)","(3.6, 4.2, 3.988235294117647)","(8.0, 28.0, 26.416666666666664)","(14.0, 19.5, 17.740000000000002)","(2.0, 2.16, 2.1260000000000003)","(20.0, 70.0, 58.57142857142857)","(4.6, 9.4, 8.92)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:35.297432,"(71.0, 420.0, 269.0625)","(3.6, 4.2, 3.988235294117647)","(8.0, 28.0, 26.416666666666664)","(14.0, 19.5, 17.740000000000002)","(2.0, 2.16, 2.1260000000000003)","(20.0, 70.0, 58.57142857142857)","(4.6, 9.4, 8.92)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:36.658986,"(71.0, 420.0, 269.0625)","(3.6, 4.2, 3.988235294117647)","(8.0, 28.0, 26.416666666666664)","(14.0, 19.5, 17.740000000000002)","(2.0, 2.16, 2.1260000000000003)","(20.0, 70.0, 58.57142857142857)","(4.6, 9.4, 8.92)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:38.011359,"(71.0, 420.0, 269.0625)","(3.6, 4.2, 3.966666666666667)","(8.0, 28.0, 26.416666666666664)","(14.0, 19.5, 17.740000000000002)","(2.0, 2.16, 2.1260000000000003)","(20.0, 70.0, 58.57142857142857)","(4.6, 9.4, 8.92)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:39.270099,"(71.0, 420.0, 269.0625)","(3.6, 4.2, 3.966666666666667)","(8.0, 28.0, 26.416666666666664)","(14.0, 19.5, 17.740000000000002)","(2.0, 2.16, 2.1260000000000003)","(20.0, 70.0, 58.57142857142857)","(4.6, 9.4, 8.92)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:40.459670,"(71.0, 420.0, 269.0625)","(3.6, 4.2, 3.966666666666667)","(8.0, 28.0, 26.416666666666664)","(14.0, 19.5, 17.740000000000002)","(2.0, 2.16, 2.1260000000000003)","(20.0, 70.0, 58.57142857142857)","(4.6, 9.4, 8.92)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:41.486872,"(71.0, 420.0, 269.0625)","(3.6, 4.2, 3.966666666666667)","(8.0, 28.0, 26.416666666666664)","(14.0, 19.5, 17.740000000000002)","(2.0, 2.16, 2.1260000000000003)","(20.0, 70.0, 58.57142857142857)","(4.6, 9.4, 8.92)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:42.804133,"(71.0, 420.0, 269.0625)","(3.6, 4.2, 3.9749999999999996)","(8.0, 28.0, 26.416666666666664)","(14.0, 19.5, 17.740000000000002)","(2.0, 2.16, 2.1375)","(20.0, 70.0, 58.57142857142857)","(4.6, 9.4, 8.764705882352942)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:44.133201,"(71.0, 420.0, 269.0625)","(3.6, 4.1, 3.9749999999999996)","(8.0, 28.0, 26.416666666666664)","(14.0, 19.5, 17.740000000000002)","(2.0, 2.14, 2.1375)","(20.0, 70.0, 58.57142857142857)","(4.6, 9.4, 8.764705882352942)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:45.393260,"(71.0, 420.0, 269.0625)","(3.6, 4.1, 3.9499999999999997)","(8.0, 28.0, 25.285714285714285)","(14.0, 19.5, 17.740000000000002)","(2.0, 2.14, 2.1375)","(20.0, 70.0, 58.57142857142857)","(4.6, 9.4, 8.764705882352942)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:46.619614,"(71.0, 420.0, 269.0625)","(3.6, 4.1, 3.9499999999999997)","(8.0, 28.0, 25.285714285714285)","(14.0, 19.5, 17.740000000000002)","(2.0, 2.14, 2.1375)","(20.0, 70.0, 58.57142857142857)","(4.6, 9.4, 8.764705882352942)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:47.855032,"(71.0, 420.0, 269.0625)","(3.6, 4.1, 3.9499999999999997)","(8.0, 28.0, 25.285714285714285)","(14.0, 19.5, 17.740000000000002)","(2.0, 2.14, 2.1375)","(20.0, 70.0, 58.57142857142857)","(4.6, 9.4, 8.764705882352942)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:49.104007,"(71.0, 420.0, 269.0625)","(3.6, 4.1, 3.9499999999999997)","(8.0, 28.0, 25.285714285714285)","(14.0, 19.5, 17.740000000000002)","(2.0, 2.14, 2.1375)","(20.0, 70.0, 58.57142857142857)","(4.6, 9.4, 8.764705882352942)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:50.346920,"(71.0, 420.0, 269.0625)","(3.4, 4.1, 3.9499999999999997)","(8.0, 28.0, 25.285714285714285)","(15.0, 19.5, 18.166666666666668)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.57142857142857)","(4.6, 9.4, 8.48)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:51.810793,"(71.0, 420.0, 269.0625)","(3.4, 4.1, 3.9499999999999997)","(8.0, 28.0, 25.285714285714285)","(15.0, 19.5, 18.166666666666668)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.57142857142857)","(4.6, 9.2, 8.5625)","(26.0, 70.0, 44.5)"
07-12-2022 13:50:53.145159,"(71.0, 420.0, 269.0625)","(3.4, 4.1, 3.9499999999999997)","(8.0, 28.0, 25.285714285714285)","(15.0, 19.5, 18.166666666666668)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.57142857142857)","(4.6, 9.0, 8.455555555555556)","(26.0, 70.0, 46.2)"
07-12-2022 13:50:54.412076,"(71.0, 420.0, 269.0625)","(3.4, 4.1, 3.9499999999999997)","(8.0, 28.0, 25.285714285714285)","(15.0, 19.5, 18.166666666666668)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.57142857142857)","(4.6, 9.0, 8.02)","(26.0, 70.0, 46.2)"
07-12-2022 13:50:55.834739,"(71.0, 420.0, 269.0625)","(3.4, 4.1, 3.9499999999999997)","(8.0, 28.0, 25.285714285714285)","(15.0, 19.5, 18.166666666666668)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.57142857142857)","(4.6, 9.0, 8.02)","(26.0, 70.0, 52.0)"
07-12-2022 13:50:57.227096,"(71.0, 420.0, 269.0625)","(3.4, 4.1, 3.9499999999999997)","(8.0, 28.0, 25.285714285714285)","(15.0, 19.5, 18.166666666666668)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.57142857142857)","(4.6, 9.0, 8.02)","(26.0, 70.0, 52.0)"
07-12-2022 13:50:58.699924,"(71.0, 420.0, 269.0625)","(3.4, 4.1, 3.9499999999999997)","(8.0, 28.0, 25.285714285714285)","(15.0, 19.5, 18.166666666666668)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.57142857142857)","(4.6, 9.0, 8.02)","(26.0, 70.0, 52.0)"
07-12-2022 13:51:00.083939,"(71.0, 420.0, 269.0625)","(3.4, 4.1, 3.9499999999999997)","(8.0, 28.0, 25.285714285714285)","(15.0, 19.5, 18.166666666666668)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.57142857142857)","(4.6, 9.0, 8.02)","(26.0, 70.0, 52.0)"
07-12-2022 13:51:01.591769,"(71.0, 420.0, 269.0625)","(3.4, 4.1, 3.9499999999999997)","(8.0, 28.0, 25.285714285714285)","(15.0, 19.5, 18.166666666666668)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.57142857142857)","(4.6, 9.0, 8.02)","(26.0, 70.0, 52.0)"
07-12-2022 13:51:02.962552,"(71.0, 420.0, 269.0625)","(3.4, 4.1, 3.9499999999999997)","(8.0, 28.0, 25.384615384615387)","(15.0, 19.5, 17.866666666666667)","(2.0, 2.14, 2.127586206896552)","(21.0, 70.0, 46.6)","(4.6, 9.0, 8.346666666666666)","(26.0, 70.0, 50.0)"
07-12-2022 13:51:04.474669,"(71.0, 420.0, 159.44444444444446)","(3.4, 4.1, 3.875)","(8.0, 28.0, 23.75)","(15.0, 19.5, 16.75)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.26086956521739)","(4.6, 9.0, 8.02)","(26.0, 70.0, 43.333333333333336)"
07-12-2022 13:51:05.818924,"(71.0, 420.0, 159.44444444444446)","(3.4, 4.1, 3.875)","(8.0, 28.0, 24.6)","(15.0, 19.5, 17.05)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.26086956521739)","(4.6, 9.0, 8.02)","(26.0, 70.0, 43.333333333333336)"
07-12-2022 13:51:07.170209,"(71.0, 420.0, 224.58333333333334)","(3.4, 4.1, 3.875)","(8.0, 28.0, 25.733333333333334)","(15.0, 19.5, 17.05)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.26086956521739)","(4.6, 9.0, 8.02)","(26.0, 70.0, 43.333333333333336)"
07-12-2022 13:51:08.411924,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.875)","(8.0, 28.0, 25.733333333333334)","(15.0, 19.5, 17.866666666666667)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.26086956521739)","(4.6, 9.0, 8.346666666666666)","(26.0, 70.0, 50.0)"
07-12-2022 13:51:09.653008,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.9615384615384612)","(8.0, 28.0, 25.733333333333334)","(15.0, 19.5, 17.866666666666667)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.26086956521739)","(4.6, 9.0, 8.346666666666666)","(26.0, 70.0, 50.0)"
07-12-2022 13:51:11.056816,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.8545454545454545)","(8.0, 28.0, 25.733333333333334)","(15.0, 19.5, 16.75)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.26086956521739)","(4.6, 9.0, 8.02)","(26.0, 70.0, 43.333333333333336)"
07-12-2022 13:51:12.476612,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.8545454545454545)","(8.0, 28.0, 25.733333333333334)","(15.0, 19.5, 17.05)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.26086956521739)","(4.6, 9.0, 8.02)","(26.0, 70.0, 41.55555555555556)"
07-12-2022 13:51:13.876549,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.93125)","(8.0, 28.0, 25.733333333333334)","(15.0, 19.5, 17.866666666666667)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.26086956521739)","(4.6, 9.0, 8.353846153846154)","(26.0, 70.0, 51.5)"
07-12-2022 13:51:15.257185,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.93125)","(8.0, 28.0, 25.733333333333334)","(15.0, 19.5, 17.866666666666667)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.26086956521739)","(4.6, 9.0, 8.533333333333333)","(26.0, 65.0, 39.8)"
07-12-2022 13:51:16.482766,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.93125)","(8.0, 28.0, 25.733333333333334)","(15.0, 19.5, 16.75)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 58.26086956521739)","(4.6, 9.0, 8.6)","(26.0, 65.0, 39.8)"
07-12-2022 13:51:17.720487,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.86)","(8.0, 28.0, 26.692307692307693)","(15.0, 19.5, 17.866666666666667)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 57.72727272727273)","(4.6, 9.0, 8.533333333333333)","(26.0, 65.0, 39.8)"
07-12-2022 13:51:18.869460,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.93125)","(8.0, 28.0, 27.11111111111111)","(15.0, 19.5, 17.866666666666667)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 55.0)","(4.6, 9.0, 8.58)","(26.0, 65.0, 39.8)"
07-12-2022 13:51:20.083448,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.93125)","(8.0, 29.0, 26.75)","(15.0, 19.5, 18.210526315789473)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 55.0)","(4.6, 9.0, 8.58)","(26.0, 65.0, 39.8)"
07-12-2022 13:51:21.297798,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.8545454545454545)","(8.0, 29.0, 27.2)","(15.0, 19.5, 18.210526315789473)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 55.0)","(4.6, 9.0, 8.58)","(26.0, 65.0, 39.8)"
07-12-2022 13:51:22.420440,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.8545454545454545)","(8.0, 29.0, 27.2)","(15.0, 19.5, 18.210526315789473)","(2.0, 2.14, 2.1375)","(21.0, 70.0, 55.0)","(4.6, 9.0, 8.58)","(26.0, 65.0, 39.8)"
07-12-2022 13:51:23.604017,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.8545454545454545)","(8.0, 29.0, 28.714285714285715)","(15.0, 19.5, 16.976744186046513)","(2.0, 2.14, 2.1081632653061226)","(21.0, 70.0, 55.0)","(4.6, 9.0, 8.58)","(26.0, 65.0, 39.8)"
07-12-2022 13:51:24.779398,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.8545454545454545)","(8.0, 29.0, 28.714285714285715)","(15.0, 19.5, 16.976744186046513)","(2.0, 2.14, 2.1081632653061226)","(21.0, 70.0, 61.52173913043478)","(4.6, 9.0, 8.58)","(26.0, 65.0, 39.8)"
07-12-2022 13:51:26.114564,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.93125)","(8.0, 29.0, 28.714285714285715)","(15.0, 19.5, 16.976744186046513)","(2.0, 2.14, 2.1081632653061226)","(21.0, 70.0, 61.52173913043478)","(4.6, 9.0, 8.75294117647059)","(26.0, 65.0, 46.05882352941177)"
07-12-2022 13:51:27.463612,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.8545454545454545)","(8.0, 29.0, 28.714285714285715)","(15.0, 19.5, 16.976744186046513)","(2.0, 2.14, 2.1060377358490565)","(21.0, 70.0, 54.833333333333336)","(4.6, 9.0, 8.631578947368421)","(26.0, 65.0, 52.120000000000005)"
07-12-2022 13:51:28.771252,"(71.0, 420.0, 252.5)","(3.4, 4.1, 3.92)","(8.0, 29.0, 28.714285714285715)","(15.0, 19.5, 16.976744186046513)","(2.0, 2.14, 2.1081632653061226)","(21.0, 70.0, 54.833333333333336)","(4.6, 9.0, 8.588235294117647)","(26.0, 65.0, 52.120000000000005)"
07-12-2022 13:51:30.073238,"(61.0, 420.0, 252.5)","(3.3, 4.1, 3.9157894736842103)","(10.0, 29.0, 28.714285714285715)","(14.0, 19.5, 16.976744186046513)","(1.95, 2.14, 2.1081632653061226)","(21.0, 70.0, 57.86666666666667)","(5.0, 9.0, 8.55)","(26.0, 65.0, 52.120000000000005)"
07-12-2022 13:51:31.349174,"(61.0, 420.0, 252.5)","(3.3, 4.0, 3.9157894736842103)","(10.0, 29.0, 28.714285714285715)","(14.0, 19.5, 16.976744186046513)","(1.95, 2.14, 2.1081632653061226)","(21.0, 70.0, 57.86666666666667)","(5.0, 9.0, 8.25)","(26.0, 65.0, 52.120000000000005)"
07-12-2022 13:51:32.826510,"(61.0, 420.0, 252.5)","(3.3, 4.0, 3.9157894736842103)","(10.0, 29.0, 28.714285714285715)","(14.0, 19.5, 16.976744186046513)","(1.95, 2.14, 2.1081632653061226)","(21.0, 70.0, 63.14285714285714)","(5.0, 9.0, 8.4)","(26.0, 65.0, 52.120000000000005)"
07-12-2022 13:51:34.222265,"(61.0, 420.0, 252.5)","(3.3, 4.0, 3.9304347826086956)","(10.0, 29.0, 25.5)","(14.0, 19.5, 17.076923076923077)","(1.95, 2.14, 2.1081632653061226)","(21.0, 70.0, 63.14285714285714)","(5.0, 9.0, 8.742857142857144)","(26.0, 65.0, 52.120000000000005)"
07-12-2022 13:51:35.623553,"(61.0, 420.0, 252.5)","(3.3, 4.0, 3.9304347826086956)","(10.0, 29.0, 25.5)","(14.0, 19.5, 17.076923076923077)","(1.95, 2.14, 2.1081632653061226)","(21.0, 70.0, 65.02222222222223)","(5.0, 9.0, 8.685714285714285)","(26.0, 65.0, 51.7)"
07-12-2022 13:51:37.088220,"(61.0, 420.0, 135.625)","(3.3, 4.0, 3.9304347826086956)","(11.0, 30.0, 24.0)","(13.0, 19.5, 16.308823529411764)","(1.95, 2.14, 2.1081632653061226)","(21.0, 70.0, 59.05263157894737)","(5.0, 9.0, 8.685714285714285)","(26.0, 65.0, 53.434782608695656)"
07-12-2022 13:51:38.744985,"(61.0, 420.0, 252.5)","(3.3, 4.0, 3.9304347826086956)","(11.0, 30.0, 28.4)","(13.0, 19.5, 16.71794871794872)","(1.95, 2.14, 2.1081632653061226)","(21.0, 70.0, 63.06666666666666)","(5.0, 9.0, 8.685714285714285)","(26.0, 65.0, 53.434782608695656)"
07-12-2022 13:51:40.243400,"(61.0, 420.0, 252.5)","(3.3, 4.0, 3.92)","(11.0, 30.0, 28.588235294117645)","(13.0, 19.5, 16.71794871794872)","(1.95, 2.14, 2.1081632653061226)","(21.0, 70.0, 63.06666666666666)","(5.0, 9.0, 8.541666666666666)","(26.0, 65.0, 53.434782608695656)"
07-12-2022 13:51:41.669988,"(61.0, 420.0, 252.5)","(3.3, 4.0, 3.92)","(11.0, 30.0, 28.588235294117645)","(13.0, 19.5, 16.71794871794872)","(1.95, 2.14, 2.1183333333333336)","(21.0, 70.0, 63.06666666666666)","(5.0, 9.0, 8.541666666666666)","(26.0, 65.0, 53.434782608695656)"
07-12-2022 13:51:43.135903,"(61.0, 420.0, 252.5)","(3.3, 4.0, 3.92)","(11.0, 30.0, 29.44736842105263)","(13.0, 19.5, 16.308823529411764)","(1.95, 2.12, 2.1183333333333336)","(21.0, 70.0, 61.68)","(5.0, 9.0, 8.541666666666666)","(26.0, 65.0, 53.434782608695656)"
07-12-2022 13:51:44.669061,"(61.0, 420.0, 252.5)","(3.3, 4.0, 3.8857142857142857)","(11.0, 30.0, 29.44736842105263)","(13.0, 19.5, 16.308823529411764)","(1.95, 2.12, 2.1117241379310348)","(21.0, 70.0, 61.27272727272727)","(5.0, 9.0, 8.541666666666666)","(26.0, 65.0, 53.434782608695656)"
07-12-2022 13:51:46.091232,"(61.0, 420.0, 185.5)","(3.3, 4.0, 3.9157894736842103)","(11.0, 30.0, 29.363636363636363)","(13.0, 19.5, 18.057692307692307)","(1.95, 2.12, 2.098775510204082)","(21.0, 70.0, 62.888888888888886)","(5.0, 9.0, 8.541666666666666)","(26.0, 65.0, 53.77272727272727)"
07-12-2022 13:51:47.437351,"(61.0, 420.0, 185.5)","(3.3, 4.0, 3.9157894736842103)","(11.0, 30.0, 29.363636363636363)","(13.0, 19.0, 18.057692307692307)","(1.95, 2.12, 2.0940000000000003)","(21.0, 70.0, 61.27272727272727)","(5.0, 9.0, 8.541666666666666)","(26.0, 65.0, 52.8125)"
07-12-2022 13:51:48.679172,"(61.0, 420.0, 185.5)","(3.3, 4.0, 3.9157894736842103)","(11.0, 30.0, 31.0)","(13.0, 19.0, 17.4)","(1.95, 2.12, 2.0940000000000003)","(21.0, 70.0, 59.44)","(5.0, 9.0, 8.541666666666666)","(26.0, 65.0, 54.285714285714285)"
07-12-2022 13:51:49.932035,"(61.0, 420.0, 206.8181818181818)","(3.3, 4.0, 3.8857142857142857)","(11.0, 32.0, 31.272727272727273)","(13.0, 19.0, 17.4)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 59.0)","(5.0, 9.0, 8.541666666666666)","(26.0, 65.0, 56.17647058823529)"
07-12-2022 13:51:51.196911,"(61.0, 420.0, 206.8181818181818)","(3.3, 3.8, 3.788)","(11.0, 32.0, 30.444444444444443)","(13.0, 19.0, 17.4)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 60.666666666666664)","(5.0, 9.0, 8.4)","(26.0, 65.0, 56.17647058823529)"
07-12-2022 13:51:52.469290,"(61.0, 420.0, 185.5)","(3.3, 3.8, 3.788)","(11.0, 32.0, 30.444444444444443)","(13.0, 19.0, 17.4)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 59.0)","(5.0, 8.8, 8.4)","(26.0, 65.0, 56.17647058823529)"
07-12-2022 13:51:53.805224,"(61.0, 420.0, 185.5)","(3.3, 3.8, 3.964)","(11.0, 32.0, 30.909090909090907)","(13.0, 19.0, 17.4)","(1.95, 2.12, 2.0940000000000003)","(21.0, 70.0, 57.935483870967744)","(5.0, 8.8, 8.4)","(26.0, 65.0, 56.17647058823529)"
07-12-2022 13:51:55.087165,"(61.0, 420.0, 206.8181818181818)","(3.3, 4.0, 3.955)","(11.0, 32.0, 30.333333333333332)","(13.0, 19.0, 17.4)","(1.95, 2.12, 2.0940000000000003)","(21.0, 70.0, 57.935483870967744)","(5.5, 8.8, 8.4)","(31.0, 65.0, 56.17647058823529)"
07-12-2022 13:51:56.386553,"(61.0, 420.0, 206.8181818181818)","(3.3, 4.0, 3.955)","(11.0, 32.0, 30.333333333333332)","(13.0, 19.0, 16.778846153846153)","(1.95, 2.12, 2.0940000000000003)","(21.0, 70.0, 63.58333333333333)","(5.5, 8.8, 8.4)","(31.0, 65.0, 56.17647058823529)"
07-12-2022 13:51:57.694862,"(61.0, 420.0, 185.5)","(3.3, 4.0, 3.9423076923076925)","(11.0, 32.0, 30.0)","(13.0, 19.0, 16.778846153846153)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 63.58333333333333)","(5.5, 8.8, 8.433333333333334)","(31.0, 65.0, 60.0)"
07-12-2022 13:51:58.995381,"(61.0, 420.0, 185.5)","(3.3, 4.0, 3.9423076923076925)","(11.0, 32.0, 29.857142857142858)","(13.0, 19.0, 16.778846153846153)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 62.66666666666667)","(5.5, 8.6, 8.371428571428572)","(31.0, 65.0, 60.0)"
07-12-2022 13:52:00.353365,"(61.0, 420.0, 206.8181818181818)","(3.3, 4.0, 3.9423076923076925)","(11.0, 32.0, 28.666666666666668)","(13.0, 19.0, 16.778846153846153)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 62.66666666666667)","(5.5, 8.6, 8.371428571428572)","(31.0, 65.0, 60.0)"
07-12-2022 13:52:01.647579,"(61.0, 420.0, 206.8181818181818)","(3.3, 4.0, 3.90625)","(11.0, 32.0, 29.857142857142858)","(13.0, 19.0, 16.778846153846153)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 62.66666666666667)","(5.5, 8.6, 8.371428571428572)","(31.0, 65.0, 60.0)"
07-12-2022 13:52:02.930110,"(61.0, 420.0, 185.5)","(3.3, 4.0, 3.8875)","(11.0, 32.0, 29.857142857142858)","(13.0, 19.0, 16.778846153846153)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 62.66666666666667)","(5.5, 8.6, 8.371428571428572)","(31.0, 65.0, 60.0)"
07-12-2022 13:52:04.187126,"(61.0, 420.0, 185.5)","(3.3, 4.0, 3.95)","(11.0, 32.0, 29.857142857142858)","(13.0, 19.0, 16.778846153846153)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 62.66666666666667)","(5.5, 8.6, 8.28)","(31.0, 65.0, 60.0)"
07-12-2022 13:52:05.439760,"(61.0, 420.0, 206.8181818181818)","(3.3, 4.0, 3.934375)","(11.0, 32.0, 31.03846153846154)","(13.0, 19.0, 16.778846153846153)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 62.66666666666667)","(5.5, 8.6, 8.2)","(31.0, 65.0, 60.0)"
07-12-2022 13:52:06.568884,"(61.0, 420.0, 206.8181818181818)","(3.3, 4.0, 3.9125)","(11.0, 32.0, 31.193548387096776)","(13.0, 19.0, 16.778846153846153)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 62.66666666666667)","(5.5, 8.6, 8.31764705882353)","(31.0, 65.0, 62.69230769230769)"
07-12-2022 13:52:07.617319,"(61.0, 420.0, 185.5)","(3.3, 4.0, 3.952272727272727)","(11.0, 32.0, 31.242424242424242)","(13.0, 19.0, 16.778846153846153)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 62.66666666666667)","(5.5, 8.6, 8.31764705882353)","(31.0, 65.0, 62.69230769230769)"
07-12-2022 13:52:08.695068,"(61.0, 420.0, 185.5)","(3.3, 4.0, 3.952272727272727)","(11.0, 32.0, 31.242424242424242)","(13.0, 19.0, 16.778846153846153)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 62.66666666666667)","(5.5, 8.6, 8.2)","(31.0, 65.0, 62.69230769230769)"
07-12-2022 13:52:09.880827,"(61.0, 420.0, 206.8181818181818)","(3.3, 4.0, 3.952272727272727)","(11.0, 32.0, 31.242424242424242)","(13.0, 19.0, 16.778846153846153)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 62.66666666666667)","(5.5, 8.6, 8.31764705882353)","(31.0, 65.0, 60.45454545454545)"
07-12-2022 13:52:11.093241,"(61.0, 420.0, 185.5)","(3.3, 4.0, 3.9382352941176473)","(11.0, 32.0, 31.516129032258064)","(13.0, 19.0, 16.778846153846153)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 62.66666666666667)","(5.5, 8.6, 8.2)","(31.0, 65.0, 60.45454545454545)"
07-12-2022 13:52:12.331870,"(61.0, 420.0, 206.8181818181818)","(3.3, 4.0, 3.9382352941176473)","(11.0, 32.0, 31.516129032258064)","(13.0, 19.0, 16.778846153846153)","(1.95, 2.12, 2.097391304347826)","(21.0, 70.0, 62.66666666666667)","(5.5, 8.6, 8.31764705882353)","(31.0, 65.0, 60.45454545454545)"
