,Gladiator Hulk,Spring Ammo,Uforo Bale,Bonnie Gal,Pinjarra Bale,Jasmin Bale
07-01-2023 20:01:47.747648,"(12.0, 21.0, 19.285714285714285)","(1.6, 1.78, 1.779090909090909)","(21.0, 28.0, 27.2)","(6.5, 9.0, 8.657142857142857)","(31.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.527272727272727)"
07-01-2023 20:01:48.837305,"(12.0, 21.0, 19.235294117647058)","(1.6, 1.79, 1.7862500000000001)","(21.0, 28.0, 27.2)","(6.5, 8.8, 8.633333333333333)","(31.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.5)"
07-01-2023 20:01:49.959660,"(12.0, 21.0, 19.285714285714285)","(1.6, 1.8, 1.7874074074074073)","(21.0, 28.0, 27.333333333333332)","(6.5, 8.8, 8.633333333333333)","(31.0, 60.0, 57.14285714285714)","(3.7, 4.6, 4.5)"
07-01-2023 20:01:51.079568,"(12.0, 21.0, 19.266666666666666)","(1.6, 1.8, 1.7925)","(21.0, 28.0, 30.8)","(6.5, 8.8, 8.718181818181819)","(31.0, 60.0, 56.470588235294116)","(3.7, 4.6, 4.5)"
07-01-2023 20:01:52.089826,"(12.0, 21.0, 19.266666666666666)","(1.6, 1.78, 1.777777777777778)","(21.0, 32.0, 30.8)","(6.5, 8.8, 9.17)","(31.0, 60.0, 56.25)","(3.7, 4.6, 4.509677419354839)"
07-01-2023 20:01:53.111191,"(12.0, 21.0, 20.0)","(1.6, 1.76, 1.7593150684931507)","(21.0, 30.0, 29.7)","(6.5, 9.2, 9.162962962962963)","(31.0, 60.0, 56.25)","(3.7, 4.6, 4.5)"
07-01-2023 20:01:54.081254,"(12.0, 22.0, 20.25)","(1.6, 1.76, 1.7575)","(21.0, 32.0, 29.0)","(6.5, 9.4, 9.162962962962963)","(31.0, 60.0, 56.25)","(3.7, 4.6, 4.525925925925926)"
07-01-2023 20:01:55.046932,"(12.0, 22.0, 20.928571428571427)","(1.6, 1.75, 1.748)","(21.0, 32.0, 29.0)","(6.5, 9.6, 9.24)","(31.0, 60.0, 55.5)","(3.7, 4.6, 4.53)"
07-01-2023 20:01:56.075153,"(13.0, 22.0, 20.58823529411765)","(1.6, 1.76, 1.7575)","(21.0, 30.0, 28.5)","(6.5, 9.4, 9.24)","(31.0, 60.0, 55.5)","(3.7, 4.6, 4.53)"
07-01-2023 20:01:57.102843,"(13.0, 22.0, 20.5)","(1.6, 1.77, 1.7613)","(21.0, 30.0, 29.142857142857142)","(6.5, 9.4, 9.133333333333333)","(31.0, 60.0, 55.5)","(3.7, 4.4, 4.384615384615385)"
07-01-2023 20:01:58.173354,"(13.0, 22.0, 19.9375)","(1.6, 1.78, 1.7758823529411765)","(21.0, 30.0, 29.142857142857142)","(6.5, 8.6, 8.504)","(31.0, 60.0, 56.875)","(3.7, 4.5, 4.427272727272728)"
07-01-2023 20:01:59.409625,"(13.0, 22.0, 19.9375)","(1.6, 1.78, 1.7815384615384615)","(21.0, 30.0, 28.756756756756758)","(6.5, 8.6, 8.771428571428572)","(31.0, 60.0, 56.875)","(3.7, 4.5, 4.384615384615384)"
07-01-2023 20:02:00.484704,"(13.0, 22.0, 20.32)","(1.6, 1.79, 1.786875)","(21.0, 32.0, 29.3)","(6.5, 8.8, 8.775)","(31.0, 60.0, 57.5)","(3.7, 4.5, 4.384615384615384)"
07-01-2023 20:02:01.562459,"(13.0, 22.0, 20.32)","(1.6, 1.8, 1.7796734693877552)","(21.0, 32.0, 29.238095238095237)","(6.5, 8.8, 8.894736842105264)","(31.0, 60.0, 59.5)","(3.7, 4.5, 4.390909090909091)"
07-01-2023 20:02:02.574791,"(13.0, 22.0, 20.689655172413794)","(1.6, 1.78, 1.7796734693877552)","(21.0, 32.0, 29.894736842105264)","(6.5, 9.0, 8.889655172413793)","(31.0, 60.0, 59.375)","(3.7, 4.5, 4.385106382978723)"
07-01-2023 20:02:03.628009,"(13.0, 22.0, 20.857142857142858)","(1.6, 1.79, 1.7843478260869565)","(21.0, 30.0, 29.894736842105264)","(6.5, 9.0, 8.870967741935484)","(31.0, 60.0, 59.44444444444444)","(3.7, 4.5, 4.386956521739131)"
07-01-2023 20:02:04.843761,"(13.0, 22.0, 20.8)","(1.6, 1.79, 1.782857142857143)","(21.0, 30.0, 29.894736842105264)","(6.5, 9.0, 8.793548387096774)","(31.0, 60.0, 59.0)","(3.7, 4.5, 4.376190476190476)"
07-01-2023 20:02:05.968054,"(13.0, 22.0, 20.75)","(1.6, 1.79, 1.7865517241379312)","(21.0, 30.0, 29.894736842105264)","(6.5, 9.0, 8.723076923076922)","(31.0, 60.0, 58.57142857142857)","(3.7, 4.5, 4.382142857142857)"
07-01-2023 20:02:07.167789,"(13.0, 22.0, 20.125)","(1.6, 1.8, 1.7907272727272727)","(21.0, 30.0, 28.941176470588236)","(6.5, 9.0, 8.805128205128206)","(31.0, 60.0, 57.77777777777778)","(3.7, 4.5, 4.402702702702703)"
07-01-2023 20:02:08.152203,"(13.0, 19.5, 19.208333333333332)","(1.6, 1.8, 1.792)","(21.0, 30.0, 28.5)","(6.5, 9.0, 8.805128205128206)","(31.0, 60.0, 57.77777777777778)","(3.7, 4.5, 4.416666666666667)"
07-01-2023 20:02:09.259409,"(13.0, 19.5, 18.59090909090909)","(1.6, 1.8, 1.7923076923076924)","(21.0, 30.0, 28.75)","(6.5, 9.0, 8.82857142857143)","(31.0, 60.0, 59.166666666666664)","(3.7, 4.5, 4.404761904761905)"
07-01-2023 20:02:10.393936,"(13.0, 19.5, 18.79032258064516)","(1.6, 1.8, 1.7992857142857144)","(21.0, 29.0, 28.615384615384617)","(6.5, 9.0, 8.818181818181818)","(31.0, 60.0, 57.5)","(3.7, 4.5, 4.369565217391305)"
07-01-2023 20:02:11.562167,"(13.0, 19.5, 18.72222222222222)","(1.6, 1.81, 1.8248214285714286)","(21.0, 29.0, 28.583333333333332)","(6.5, 9.0, 8.869387755102041)","(31.0, 60.0, 56.666666666666664)","(3.7, 4.5, 4.370175438596491)"
07-01-2023 20:02:12.541823,"(13.0, 19.0, 18.771428571428572)","(1.6, 1.83, 1.8274107142857143)","(21.0, 29.0, 28.583333333333332)","(6.5, 9.0, 8.869387755102041)","(31.0, 60.0, 57.5)","(3.7, 4.4, 4.370175438596491)"
07-01-2023 20:02:13.565549,"(13.0, 19.0, 18.428571428571427)","(1.6, 1.83, 1.8273913043478263)","(21.0, 29.0, 28.333333333333332)","(6.5, 9.0, 8.788235294117646)","(31.0, 60.0, 59.166666666666664)","(3.7, 4.4, 4.370175438596491)"
07-01-2023 20:02:14.670540,"(13.0, 18.0, 17.88888888888889)","(1.6, 1.84, 1.8371428571428572)","(21.0, 27.0, 26.666666666666668)","(6.5, 9.0, 8.64390243902439)","(31.0, 60.0, 54.44444444444444)","(3.7, 4.4, 4.3597222222222225)"
07-01-2023 20:02:15.820119,"(13.0, 18.5, 18.318181818181817)","(1.6, 1.85, 1.842982456140351)","(21.0, 27.0, 26.57894736842105)","(6.5, 8.8, 8.64390243902439)","(31.0, 55.0, 54.44444444444444)","(3.7, 4.4, 4.3597222222222225)"
07-01-2023 20:02:16.833720,"(13.0, 18.5, 18.318181818181817)","(1.6, 1.85, 1.842982456140351)","(21.0, 27.0, 26.57894736842105)","(6.5, 8.8, 8.64390243902439)","(31.0, 55.0, 54.44444444444444)","(3.7, 4.4, 4.3597222222222225)"
07-01-2023 20:02:18.016191,"(13.0, 18.5, 18.318181818181817)","(1.6, 1.85, 1.8414634146341464)","(21.0, 27.0, 25.952380952380953)","(6.5, 8.8, 8.594444444444445)","(31.0, 55.0, 54.6875)","(3.7, 4.4, 4.384)"
07-01-2023 20:02:19.128634,"(13.0, 19.0, 18.357142857142858)","(1.6, 1.85, 1.8414634146341464)","(21.0, 27.0, 25.952380952380953)","(6.5, 8.6, 8.594444444444445)","(31.0, 55.0, 54.6875)","(3.7, 4.4, 4.384)"
07-01-2023 20:02:20.240423,"(13.0, 19.0, 18.205882352941178)","(1.6, 1.85, 1.8411764705882354)","(21.0, 26.0, 25.6)","(6.5, 8.6, 8.591666666666667)","(31.0, 60.0, 54.73684210526316)","(3.7, 4.5, 4.424812030075188)"
07-01-2023 20:02:21.339381,"(13.0, 18.5, 18.09090909090909)","(1.6, 1.86, 1.853846153846154)","(21.0, 26.0, 24.63157894736842)","(6.5, 8.6, 8.572727272727272)","(31.0, 60.0, 55.26315789473684)","(3.7, 4.5, 4.391666666666667)"
07-01-2023 20:02:22.470534,"(13.0, 18.5, 18.235294117647058)","(1.6, 1.86, 1.8530645161290324)","(21.0, 25.0, 24.0)","(6.5, 8.8, 8.344444444444445)","(31.0, 60.0, 55.0)","(3.7, 4.5, 4.4)"
07-01-2023 20:02:23.466101,"(13.0, 18.5, 18.362068965517242)","(1.6, 1.87, 1.8564406779661018)","(21.0, 24.0, 23.923076923076923)","(6.5, 8.4, 8.323076923076924)","(31.0, 60.0, 55.0)","(3.7, 4.5, 4.391666666666667)"
07-01-2023 20:02:24.531105,"(13.0, 19.0, 18.221153846153847)","(1.6, 1.87, 1.8541269841269843)","(21.0, 24.0, 23.90909090909091)","(6.5, 8.4, 8.35)","(31.0, 60.0, 55.5)","(3.7, 4.5, 4.391666666666667)"
07-01-2023 20:02:25.589992,"(13.0, 19.0, 18.221153846153847)","(1.6, 1.87, 1.8538805970149255)","(21.0, 24.0, 23.90909090909091)","(6.5, 8.4, 8.411764705882353)","(31.0, 60.0, 55.26315789473684)","(3.7, 4.5, 4.392631578947368)"
07-01-2023 20:02:26.619399,"(13.0, 19.0, 17.966666666666665)","(1.6, 1.87, 1.8537681159420292)","(20.0, 24.0, 23.90909090909091)","(6.5, 8.6, 8.411764705882353)","(31.0, 60.0, 55.26315789473684)","(3.7, 4.5, 4.394623655913978)"
07-01-2023 20:02:27.767881,"(13.0, 18.5, 18.2)","(1.6, 1.86, 1.851764705882353)","(20.0, 24.0, 23.875)","(6.5, 8.6, 8.414634146341463)","(31.0, 60.0, 55.714285714285715)","(3.7, 4.5, 4.394623655913978)"
07-01-2023 20:02:28.919481,"(13.0, 18.5, 17.882978723404257)","(1.6, 1.86, 1.8515789473684212)","(20.0, 24.0, 23.846153846153847)","(6.5, 8.6, 8.46938775510204)","(31.0, 60.0, 55.5)","(3.7, 4.5, 4.392857142857142)"
07-01-2023 20:02:29.938857,"(13.0, 18.5, 17.99019607843137)","(1.6, 1.86, 1.8513513513513515)","(20.0, 24.0, 23.846153846153847)","(6.5, 8.6, 8.46938775510204)","(31.0, 60.0, 55.5)","(3.7, 4.5, 4.381632653061224)"
07-01-2023 20:02:31.072023,"(13.0, 18.5, 17.98)","(1.6, 1.88, 1.8688372093023256)","(20.0, 25.0, 23.88)","(6.5, 8.6, 8.441860465116278)","(31.0, 60.0, 57.72727272727273)","(3.7, 4.4, 4.381632653061224)"
07-01-2023 20:02:32.565796,"(13.0, 18.5, 17.136363636363637)","(1.6, 1.88, 1.8713636363636363)","(20.0, 24.0, 23.41176470588235)","(6.5, 8.4, 8.388235294117647)","(31.0, 60.0, 57.72727272727273)","(3.7, 4.4, 4.36060606060606)"
07-01-2023 20:02:33.876544,"(13.0, 17.5, 17.136363636363637)","(1.6, 1.88, 1.871607142857143)","(20.0, 24.0, 23.23076923076923)","(6.5, 8.4, 8.386666666666667)","(31.0, 60.0, 58.07692307692308)","(3.7, 4.4, 4.357142857142858)"
07-01-2023 20:02:35.099932,"(13.0, 17.5, 17.022727272727273)","(1.6, 1.88, 1.8939130434782607)","(20.0, 24.0, 21.34027777777778)","(6.5, 8.6, 8.43157894736842)","(31.0, 60.0, 59.705882352941174)","(3.7, 4.4, 4.347368421052631)"
07-01-2023 20:02:36.173095,"(13.0, 17.5, 17.025)","(1.6, 1.9, 1.8939130434782607)","(20.0, 22.0, 21.34027777777778)","(6.5, 8.6, 8.411764705882353)","(31.0, 65.0, 63.8)","(3.7, 4.4, 4.328235294117647)"
07-01-2023 20:02:37.239611,"(13.0, 17.5, 16.93076923076923)","(1.6, 1.9, 1.8924999999999998)","(20.0, 22.0, 21.943396226415093)","(6.5, 8.6, 8.411764705882353)","(31.0, 65.0, 62.0)","(3.7, 4.4, 4.314503816793893)"
07-01-2023 20:02:38.398634,"(13.0, 17.5, 16.992957746478872)","(1.6, 1.9, 1.892272727272727)","(20.0, 23.0, 22.125)","(6.5, 8.6, 8.245454545454544)","(31.0, 65.0, 58.57142857142857)","(3.7, 4.4, 4.317142857142857)"
07-01-2023 20:02:39.505174,"(13.0, 17.5, 16.9)","(1.6, 1.9, 1.8946511627906977)","(20.0, 23.0, 23.6)","(6.5, 8.4, 8.1625)","(31.0, 60.0, 58.57142857142857)","(3.7, 4.4, 4.310769230769231)"
07-01-2023 20:02:40.509945,"(13.0, 17.5, 16.9)","(1.6, 1.9, 1.8986666666666665)","(20.0, 24.0, 23.814814814814813)","(6.5, 8.2, 8.1625)","(31.0, 60.0, 59.73684210526316)","(3.7, 4.4, 4.329268292682927)"
07-01-2023 20:02:41.619240,"(13.0, 17.5, 16.8125)","(1.6, 1.9, 1.8784210526315788)","(20.0, 24.0, 23.91111111111111)","(6.5, 8.2, 8.192592592592591)","(31.0, 60.0, 59.285714285714285)","(3.7, 4.4, 4.309803921568627)"
07-01-2023 20:02:42.720342,"(13.0, 17.5, 16.948275862068964)","(1.6, 1.88, 1.8784210526315788)","(20.0, 24.0, 23.401960784313726)","(6.5, 8.2, 8.19375)","(31.0, 60.0, 59.30555555555556)","(3.7, 4.4, 4.3915094339622645)"
07-01-2023 20:02:43.854959,"(13.0, 18.0, 17.58823529411765)","(1.6, 1.88, 1.8651111111111112)","(20.0, 24.0, 23.371134020618555)","(6.5, 8.2, 8.35)","(31.0, 60.0, 59.710144927536234)","(3.7, 4.4, 4.393137254901961)"
07-01-2023 20:02:45.021985,"(13.0, 18.5, 18.46)","(1.6, 1.87, 1.8651111111111112)","(20.0, 24.0, 23.36)","(6.5, 8.4, 8.38)","(31.0, 60.0, 59.42028985507247)","(3.7, 4.4, 4.390476190476191)"
07-01-2023 20:02:46.081630,"(13.0, 19.5, 19.1484375)","(1.6, 1.87, 1.8617391304347828)","(20.0, 24.0, 23.36)","(6.5, 8.4, 8.423255813953489)","(31.0, 60.0, 59.39393939393939)","(3.7, 4.4, 4.385585585585586)"
07-01-2023 20:02:47.182511,"(13.0, 19.0, 18.92452830188679)","(1.6, 1.87, 1.86)","(20.0, 24.0, 21.81904761904762)","(6.5, 8.6, 8.46923076923077)","(31.0, 60.0, 59.375)","(3.7, 4.4, 4.39051724137931)"
07-01-2023 20:02:48.318978,"(13.0, 19.0, 18.93220338983051)","(1.6, 1.86, 1.853225806451613)","(20.0, 22.0, 22.558823529411764)","(6.5, 8.6, 8.591666666666667)","(31.0, 60.0, 59.23076923076923)","(3.7, 4.4, 4.389795918367347)"
07-01-2023 20:02:49.343815,"(13.0, 19.0, 18.942857142857143)","(1.6, 1.87, 1.852809917355372)","(20.0, 23.0, 22.558823529411764)","(6.5, 8.6, 8.591666666666667)","(31.0, 60.0, 59.33333333333333)","(3.7, 4.4, 4.396703296703297)"
07-01-2023 20:02:50.477212,"(13.0, 19.0, 18.942028985507246)","(1.6, 1.86, 1.8422222222222222)","(20.0, 23.0, 22.75)","(6.5, 8.6, 8.742857142857144)","(31.0, 60.0, 59.33333333333333)","(3.7, 4.4, 4.41375)"
07-01-2023 20:02:51.598194,"(13.0, 17.5, 17.391304347826086)","(1.6, 1.85, 1.8485454545454547)","(20.0, 24.0, 22.98989898989899)","(6.5, 8.8, 8.792857142857143)","(31.0, 60.0, 59.36507936507937)","(3.7, 4.5, 4.425806451612903)"
07-01-2023 20:02:52.582460,"(13.0, 16.5, 16.25)","(1.6, 1.86, 1.8414420062695926)","(20.0, 24.0, 22.98989898989899)","(6.5, 8.8, 8.792857142857143)","(31.0, 60.0, 59.67213114754098)","(3.7, 4.5, 4.429032258064517)"
07-01-2023 20:02:53.640632,"(13.0, 17.0, 16.304347826086957)","(1.6, 1.86, 1.8436690647482015)","(20.0, 24.0, 22.98989898989899)","(6.5, 8.6, 8.567741935483872)","(31.0, 60.0, 62.5)","(3.7, 4.5, 4.442424242424242)"
07-01-2023 20:02:54.796418,"(13.0, 16.5, 16.375)","(1.6, 1.86, 1.8512605042016808)","(20.0, 24.0, 23.104166666666668)","(6.5, 8.6, 8.786046511627907)","(31.0, 70.0, 67.94117647058823)","(3.7, 4.5, 4.4206521739130435)"
07-01-2023 20:02:55.877874,"(13.0, 16.5, 16.416666666666668)","(1.6, 1.87, 1.8631067961165049)","(20.0, 24.0, 23.0752688172043)","(6.5, 9.0, 8.786046511627907)","(31.0, 70.0, 67.94117647058823)","(3.7, 4.5, 4.4190000000000005)"
07-01-2023 20:02:56.869298,"(13.0, 17.0, 16.333333333333332)","(1.6, 1.87, 1.8636651583710409)","(20.0, 24.0, 22.884955752212388)","(6.5, 8.8, 8.73939393939394)","(31.0, 70.0, 67.97101449275362)","(3.7, 4.5, 4.412903225806452)"
07-01-2023 20:02:57.928929,"(13.0, 17.0, 16.310344827586206)","(1.6, 1.87, 1.8634272300469485)","(20.0, 24.0, 22.884955752212388)","(6.5, 8.8, 8.733333333333334)","(31.0, 70.0, 67.97101449275362)","(3.7, 4.5, 4.411111111111111)"
07-01-2023 20:02:58.999334,"(13.0, 17.0, 16.642857142857142)","(1.6, 1.87, 1.866734693877551)","(20.0, 24.0, 22.864864864864863)","(6.5, 8.8, 8.577777777777778)","(31.0, 65.0, 64.75)","(3.7, 4.5, 4.41304347826087)"
07-01-2023 20:03:00.130662,"(13.0, 17.0, 16.642857142857142)","(1.6, 1.87, 1.8660591133004927)","(20.0, 24.0, 22.864864864864863)","(6.5, 8.8, 8.54814814814815)","(31.0, 65.0, 52.72727272727273)","(3.7, 4.5, 4.443589743589744)"
07-01-2023 20:03:01.189882,"(13.0, 17.0, 16.76923076923077)","(1.6, 1.87, 1.863709677419355)","(19.0, 23.0, 22.936936936936938)","(6.5, 8.8, 8.600000000000001)","(31.0, 65.0, 54.61538461538461)","(3.7, 4.5, 4.437209302325582)"
07-01-2023 20:03:02.273840,"(13.0, 17.0, 16.916666666666668)","(1.6, 1.86, 1.8466666666666667)","(19.0, 24.0, 22.94736842105263)","(6.5, 8.8, 8.64)","(31.0, 60.0, 53.75)","(3.7, 4.5, 4.458333333333334)"
07-01-2023 20:03:03.493825,"(13.0, 16.0, 15.916666666666666)","(1.6, 1.85, 1.8432758620689655)","(19.0, 24.0, 23.102040816326532)","(6.5, 8.8, 8.670588235294119)","(31.0, 60.0, 52.22222222222222)","(3.7, 4.5, 4.459770114942529)"
07-01-2023 20:03:04.606275,"(13.0, 16.5, 16.008403361344538)","(1.6, 1.85, 1.8432758620689655)","(19.0, 24.0, 23.25862068965517)","(6.5, 8.8, 8.718181818181819)","(31.0, 60.0, 53.63636363636363)","(3.7, 4.5, 4.534)"
07-01-2023 20:03:05.615818,"(13.0, 16.5, 16.03448275862069)","(1.6, 1.84, 1.8371875)","(19.0, 24.0, 23.25862068965517)","(6.5, 8.8, 8.683870967741935)","(31.0, 60.0, 52.666666666666664)","(3.7, 4.6, 4.570454545454545)"
07-01-2023 20:03:06.707270,"(13.0, 17.5, 17.11111111111111)","(1.6, 1.83, 1.827967479674797)","(19.0, 24.0, 23.25862068965517)","(6.5, 8.8, 8.56842105263158)","(31.0, 60.0, 52.666666666666664)","(3.7, 4.6, 4.570454545454545)"
07-01-2023 20:03:07.812315,"(13.0, 17.5, 17.125)","(1.6, 1.83, 1.8221875)","(19.0, 24.0, 23.25862068965517)","(6.5, 8.8, 8.58)","(31.0, 60.0, 51.36363636363637)","(3.7, 4.6, 4.53728813559322)"
07-01-2023 20:03:08.904587,"(13.0, 17.5, 17.065217391304348)","(1.6, 1.84, 1.830923076923077)","(19.0, 24.0, 23.06382978723404)","(6.5, 8.8, 8.792)","(31.0, 55.0, 53.0)","(3.7, 4.6, 4.637777777777778)"
07-01-2023 20:03:09.994576,"(13.0, 15.0, 14.714285714285714)","(1.6, 1.85, 1.8356923076923077)","(19.0, 24.0, 23.06382978723404)","(6.5, 9.0, 8.946666666666667)","(31.0, 55.0, 54.44444444444444)","(3.7, 4.7, 4.714285714285714)"
07-01-2023 20:03:11.108084,"(13.0, 15.5, 15.277777777777779)","(1.6, 1.84, 1.833404255319149)","(19.0, 20.0, 19.78125)","(6.5, 9.0, 8.946666666666667)","(31.0, 55.0, 54.44444444444444)","(3.7, 4.8, 4.751612903225807)"
07-01-2023 20:03:12.159338,"(13.0, 15.5, 15.428571428571429)","(1.6, 1.84, 1.8317333333333334)","(19.0, 20.0, 19.806818181818183)","(6.5, 9.0, 8.629530201342282)","(31.0, 55.0, 54.6875)","(3.7, 4.8, 4.625624999999999)"
07-01-2023 20:03:13.215743,"(13.0, 15.5, 15.346153846153847)","(1.6, 1.85, 1.8492878338278933)","(19.0, 21.0, 20.70967741935484)","(6.5, 8.8, 8.552)","(31.0, 55.0, 56.666666666666664)","(3.7, 4.7, 4.588524590163934)"
07-01-2023 20:03:14.216872,"(12.0, 16.0, 15.413793103448276)","(1.6, 1.86, 1.8529850746268657)","(19.0, 22.0, 20.285714285714285)","(6.5, 8.6, 8.56)","(31.0, 60.0, 56.857142857142854)","(3.7, 4.6, 4.536363636363636)"
07-01-2023 20:03:15.356152,"(12.0, 15.5, 15.409090909090908)","(1.6, 1.89, 1.88484375)","(19.0, 21.0, 20.285714285714285)","(6.5, 8.6, 8.556363636363637)","(31.0, 60.0, 55.14285714285714)","(3.7, 4.6, 4.530188679245283)"
07-01-2023 20:03:16.604756,"(13.0, 15.5, 15.746268656716417)","(1.6, 1.89, 1.8815625)","(18.0, 21.0, 19.3)","(6.5, 8.6, 8.536507936507936)","(31.0, 60.0, 54.84848484848485)","(3.7, 4.7, 4.529545454545454)"
07-01-2023 20:03:17.687828,"(13.0, 16.0, 15.742424242424242)","(1.6, 1.89, 1.8815625)","(18.0, 19.5, 19.3)","(6.5, 8.6, 8.536507936507936)","(31.0, 60.0, 54.84848484848485)","(3.7, 4.7, 4.529545454545454)"
07-01-2023 20:03:18.753581,"(13.0, 16.0, 15.753623188405797)","(1.6, 1.89, 1.8892682926829267)","(18.0, 20.0, 19.57894736842105)","(6.5, 8.4, 8.311764705882354)","(31.0, 60.0, 56.333333333333336)","(3.7, 4.6, 4.563934426229508)"
07-01-2023 20:03:20.235581,"(13.0, 16.0, 15.753623188405797)","(1.6, 1.9, 1.891470588235294)","(18.0, 20.0, 19.323529411764707)","(6.5, 8.4, 8.287272727272727)","(31.0, 60.0, 56.333333333333336)","(3.7, 4.6, 4.547058823529412)"
07-01-2023 20:03:21.374651,"(13.0, 16.0, 15.75)","(1.6, 1.9, 1.8904999999999998)","(18.0, 20.0, 19.7)","(6.5, 8.4, 8.287272727272727)","(31.0, 60.0, 56.07142857142857)","(3.7, 4.6, 4.54375)"
07-01-2023 20:03:22.760174,"(13.0, 16.0, 15.5625)","(1.6, 1.9, 1.8872413793103446)","(18.0, 20.0, 19.107142857142858)","(6.5, 8.4, 8.309090909090909)","(31.0, 60.0, 56.333333333333336)","(3.7, 4.6, 4.54179104477612)"
07-01-2023 20:03:23.953431,"(13.0, 16.0, 15.5625)","(1.6, 1.9, 1.8863636363636362)","(18.0, 19.5, 19.28125)","(6.5, 8.4, 8.342105263157896)","(31.0, 60.0, 55.416666666666664)","(3.7, 4.6, 4.5515625)"
07-01-2023 20:03:25.038945,"(13.0, 16.0, 15.775)","(1.6, 1.89, 1.8857142857142857)","(18.0, 19.5, 19.28125)","(6.5, 8.4, 8.33125)","(31.0, 60.0, 55.76923076923077)","(3.7, 4.6, 4.554411764705883)"
07-01-2023 20:03:26.136268,"(13.0, 16.0, 15.775)","(1.6, 1.89, 1.8863636363636362)","(18.0, 19.5, 19.181818181818183)","(6.5, 8.4, 8.690322580645162)","(31.0, 60.0, 55.76923076923077)","(3.7, 4.6, 4.550793650793651)"
07-01-2023 20:03:27.177992,"(13.0, 15.5, 15.4375)","(1.6, 1.89, 1.8818181818181816)","(18.0, 19.5, 19.05263157894737)","(6.5, 8.8, 8.868421052631579)","(31.0, 60.0, 55.925925925925924)","(3.7, 4.6, 4.575609756097561)"
07-01-2023 20:03:28.276353,"(13.0, 15.0, 14.851851851851851)","(1.6, 1.89, 1.8812499999999999)","(18.0, 19.0, 18.41176470588235)","(6.5, 9.0, 8.88125)","(31.0, 60.0, 55.925925925925924)","(3.7, 4.6, 4.566666666666666)"
07-01-2023 20:03:29.497319,"(13.0, 15.0, 14.931818181818182)","(1.6, 1.89, 1.8839130434782607)","(18.0, 19.0, 18.547619047619047)","(6.5, 9.0, 8.954545454545455)","(31.0, 60.0, 59.44444444444444)","(3.7, 4.6, 4.574626865671641)"
07-01-2023 20:03:30.552646,"(13.0, 15.0, 14.9375)","(1.6, 1.89, 1.8839130434782607)","(18.0, 19.0, 18.547619047619047)","(6.5, 9.0, 8.930769230769231)","(31.0, 60.0, 59.411764705882355)","(3.7, 4.6, 4.408290155440415)"
07-01-2023 20:03:31.627386,"(13.0, 15.0, 14.857142857142858)","(1.6, 1.94, 1.9324999999999999)","(18.0, 19.0, 18.40625)","(6.5, 9.0, 8.887179487179488)","(31.0, 60.0, 58.888888888888886)","(3.7, 4.5, 4.3475409836065575)"
07-01-2023 20:03:32.701138,"(12.0, 15.5, 15.051020408163264)","(1.65, 1.93, 1.9140935672514618)","(17.0, 18.5, 18.64516129032258)","(6.5, 9.0, 8.894117647058824)","(31.0, 65.0, 58.888888888888886)","(3.7, 4.4, 4.3420289855072465)"
07-01-2023 20:03:33.711745,"(12.0, 15.5, 15.051020408163264)","(1.65, 1.92, 1.914074074074074)","(17.0, 19.0, 18.64516129032258)","(6.5, 9.0, 8.926315789473685)","(31.0, 65.0, 58.888888888888886)","(3.7, 4.4, 4.329896907216495)"
07-01-2023 20:03:34.851942,"(12.0, 15.5, 15.03191489361702)","(1.65, 1.92, 1.9189655172413793)","(17.0, 19.0, 18.51282051282051)","(6.5, 9.0, 8.96)","(31.0, 65.0, 58.888888888888886)","(3.7, 4.4, 4.349152542372882)"
07-01-2023 20:03:35.985373,"(12.0, 15.5, 15.03191489361702)","(1.65, 1.92, 1.9211764705882353)","(17.0, 19.0, 18.484848484848484)","(6.5, 9.0, 8.94)","(31.0, 65.0, 58.65384615384615)","(3.7, 4.4, 4.341176470588235)"
07-01-2023 20:03:37.110348,"(12.0, 15.5, 15.075)","(1.65, 1.93, 1.916764705882353)","(17.0, 19.0, 18.484848484848484)","(6.5, 9.0, 8.94)","(31.0, 65.0, 58.65384615384615)","(3.7, 4.4, 4.341176470588235)"
07-01-2023 20:03:38.243776,"(12.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(17.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.7, 99998, 9998.5)"
07-01-2023 20:03:39.332935,"(12.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(16.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.7, 99998, 9998.5)"
07-01-2023 20:03:40.263289,"(12.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(16.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.7, 99998, 9998.5)"
07-01-2023 20:03:41.325163,"(12.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(16.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.7, 99998, 9998.5)"
