,Bonnies Beast,Fabriola Duran,Dioptase,Taltarni Black,Doonside Shadow,She Has Zip,Phoenix Flight,Crackerjack Lach
04-01-2023 15:23:47.867128,"(4.2, 7.6, 7.044444444444444)","(3.4, 3.55, 3.516101694915254)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 67.66666666666667)","(11.0, 25.0, 21.4)"
04-01-2023 15:23:48.869519,"(4.2, 7.6, 7.044444444444444)","(3.4, 3.55, 3.516101694915254)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 67.66666666666667)","(11.0, 25.0, 21.4)"
04-01-2023 15:23:49.860911,"(4.2, 7.6, 7.25)","(3.4, 3.55, 3.536111111111111)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 67.66666666666667)","(11.0, 25.0, 21.4)"
04-01-2023 15:23:50.828075,"(4.2, 7.6, 7.25)","(3.4, 3.55, 3.536111111111111)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 67.66666666666667)","(11.0, 25.0, 21.4)"
04-01-2023 15:23:51.804628,"(4.2, 7.6, 7.25)","(3.4, 3.55, 3.536111111111111)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 67.66666666666667)","(11.0, 25.0, 21.4)"
04-01-2023 15:23:52.798784,"(4.2, 7.6, 6.85)","(3.4, 3.55, 3.536111111111111)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 67.66666666666667)","(11.0, 25.0, 21.4)"
04-01-2023 15:23:53.831262,"(4.2, 7.6, 6.85)","(3.4, 3.55, 3.536111111111111)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 67.66666666666667)","(11.0, 25.0, 21.4)"
04-01-2023 15:23:54.847641,"(4.2, 7.6, 6.85)","(3.4, 3.55, 3.5416666666666665)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 67.66666666666667)","(11.0, 25.0, 21.4)"
04-01-2023 15:23:55.858851,"(4.2, 7.6, 6.85)","(3.4, 3.55, 3.5416666666666665)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:23:56.856050,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.541509433962264)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:23:57.846928,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.541509433962264)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:23:58.878954,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.541509433962264)","(4.6, 4.8, 4.8500000000000005)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:23:59.901636,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.541509433962264)","(4.6, 4.9, 4.8500000000000005)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:00.890654,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.541509433962264)","(4.6, 4.9, 4.8500000000000005)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:01.918257,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.5443396226415094)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:02.911748,"(4.2, 7.6, 7.0375)","(3.4, 3.6, 3.565714285714286)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:03.916373,"(4.2, 7.6, 6.907692307692307)","(3.4, 3.6, 3.5478260869565217)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:04.886851,"(4.2, 7.6, 6.907692307692307)","(3.4, 3.6, 3.5478260869565217)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:05.908452,"(4.2, 7.6, 6.907692307692307)","(3.4, 3.6, 3.5478260869565217)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:06.912747,"(4.2, 7.6, 6.85)","(3.4, 3.6, 3.5478260869565217)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:07.962861,"(4.2, 7.6, 6.85)","(3.4, 3.6, 3.5478260869565217)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:09.012581,"(4.2, 7.6, 6.25)","(3.4, 3.65, 3.496875)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:10.083794,"(4.2, 7.6, 6.775)","(3.4, 3.6, 3.54)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:11.080203,"(4.2, 7.6, 6.85)","(3.4, 3.6, 3.54)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:12.161971,"(4.2, 7.6, 6.895652173913043)","(3.4, 3.6, 3.54)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:13.289950,"(4.2, 7.6, 6.64375)","(3.4, 3.6, 3.54)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:14.283166,"(4.2, 7.6, 6.973913043478261)","(3.4, 3.6, 3.5347826086956524)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:15.304172,"(4.2, 7.6, 7.0)","(3.4, 3.6, 3.5347826086956524)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:16.286601,"(4.2, 7.6, 7.027272727272727)","(3.4, 3.55, 3.522222222222222)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:17.271454,"(4.2, 7.6, 7.027272727272727)","(3.4, 3.55, 3.522222222222222)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.4)"
04-01-2023 15:24:18.241414,"(4.2, 7.6, 7.027272727272727)","(3.4, 3.55, 3.511904761904762)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:19.238648,"(4.2, 7.6, 7.027272727272727)","(3.4, 3.55, 3.522222222222222)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:20.196799,"(4.2, 7.6, 7.027272727272727)","(3.4, 3.55, 3.522222222222222)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:21.181236,"(4.2, 7.6, 6.964705882352941)","(3.4, 3.55, 3.522222222222222)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:22.232775,"(4.2, 7.6, 6.964705882352941)","(3.4, 3.55, 3.511904761904762)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:23.302578,"(4.2, 7.6, 7.0)","(3.4, 3.55, 3.522222222222222)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:24.332709,"(4.2, 7.6, 7.0)","(3.4, 3.55, 3.511904761904762)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:25.532942,"(4.2, 7.6, 7.0)","(3.4, 3.55, 3.522222222222222)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:26.678626,"(4.2, 7.6, 7.0)","(3.4, 3.55, 3.522222222222222)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:27.781081,"(4.2, 7.6, 7.0)","(3.4, 3.55, 3.522222222222222)","(4.6, 4.8, 4.76)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:28.982119,"(4.2, 7.6, 7.0)","(3.4, 3.55, 3.5083333333333333)","(4.6, 4.9, 4.71304347826087)","(14.0, 30.0, 25.80952380952381)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:30.075009,"(4.2, 7.6, 7.0)","(3.4, 3.55, 3.5083333333333333)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:31.180519,"(4.2, 7.6, 7.0)","(3.4, 3.55, 3.5083333333333333)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 24.72)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:32.273411,"(4.2, 7.6, 6.85)","(3.4, 3.55, 3.5083333333333333)","(4.6, 4.8, 4.71304347826087)","(14.0, 30.0, 27.357142857142858)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:33.362182,"(4.2, 7.6, 7.1499999999999995)","(3.4, 3.55, 3.5083333333333333)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 27.357142857142858)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:34.348021,"(4.2, 7.6, 7.1499999999999995)","(3.4, 3.55, 3.5083333333333333)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 27.357142857142858)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:35.384581,"(4.2, 7.6, 7.1499999999999995)","(3.4, 3.55, 3.5083333333333333)","(4.6, 4.8, 4.8500000000000005)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:36.392498,"(4.2, 7.6, 7.1499999999999995)","(3.4, 3.55, 3.5045454545454544)","(4.6, 4.9, 4.8500000000000005)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:37.482960,"(4.2, 7.6, 7.1499999999999995)","(3.4, 3.55, 3.5045454545454544)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:38.679015,"(4.2, 7.6, 7.1499999999999995)","(3.4, 3.55, 3.5045454545454544)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:39.753871,"(4.2, 7.6, 7.1499999999999995)","(3.4, 3.55, 3.5045454545454544)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.857142857142858)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:40.921345,"(4.2, 7.6, 7.1499999999999995)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.36842105263158)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:42.083558,"(4.2, 7.6, 7.070588235294117)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 26.36842105263158)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:43.163433,"(4.2, 7.6, 7.070588235294117)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 25.0)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:44.221697,"(4.2, 7.6, 7.070588235294117)","(3.4, 3.6, 3.5166666666666666)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:45.270954,"(4.2, 7.6, 7.070588235294117)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:46.383738,"(4.2, 7.6, 7.070588235294117)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(16.0, 70.0, 66.88888888888889)","(11.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:47.454594,"(4.2, 7.6, 7.070588235294117)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(17.0, 70.0, 66.88888888888889)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:48.576466,"(4.2, 7.6, 7.070588235294117)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(17.0, 70.0, 66.88888888888889)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:49.703699,"(4.2, 7.6, 7.070588235294117)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(17.0, 70.0, 66.88888888888889)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:50.805399,"(4.2, 7.6, 7.070588235294117)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(17.0, 70.0, 66.88888888888889)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:51.960440,"(4.2, 7.6, 6.957142857142856)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(17.0, 70.0, 66.88888888888889)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:53.114738,"(4.2, 7.6, 6.907692307692307)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(17.0, 70.0, 66.88888888888889)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:54.226724,"(4.2, 7.6, 6.5200000000000005)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(17.0, 70.0, 66.88888888888889)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:55.322788,"(4.2, 7.6, 6.5200000000000005)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(17.0, 70.0, 66.88888888888889)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:56.492804,"(4.2, 7.6, 6.85)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(17.0, 70.0, 66.88888888888889)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:57.573650,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(17.0, 70.0, 66.88888888888889)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:58.593320,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(17.0, 70.0, 66.88888888888889)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:24:59.647002,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(17.0, 70.0, 66.88888888888889)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:25:00.773370,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(17.0, 70.0, 66.88888888888889)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:25:01.811821,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.4944444444444445)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(17.0, 70.0, 58.72727272727273)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:25:02.846276,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.475)","(4.6, 4.8, 4.828571428571429)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.95)","(16.0, 38.0, 27.166666666666668)","(17.0, 65.0, 58.0)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:25:03.993024,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.4593023255813953)","(4.6, 4.9, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 5.188235294117647)","(16.0, 38.0, 27.166666666666668)","(17.0, 60.0, 58.0)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:25:05.149306,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.4593023255813953)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 5.188235294117647)","(16.0, 38.0, 27.166666666666668)","(17.0, 60.0, 58.0)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:25:06.225218,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.4593023255813953)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.575)","(16.0, 38.0, 27.166666666666668)","(17.0, 60.0, 58.0)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:25:07.390836,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.4593023255813953)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 5.1000000000000005)","(16.0, 38.0, 27.166666666666668)","(17.0, 60.0, 58.0)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:25:08.563446,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.4593023255813953)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 5.242105263157895)","(16.0, 38.0, 27.166666666666668)","(17.0, 60.0, 58.0)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:25:09.718242,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.4593023255813953)","(4.6, 4.8, 4.71304347826087)","(14.0, 28.0, 24.086956521739133)","(3.7, 5.4, 4.85625)","(16.0, 38.0, 25.0)","(17.0, 60.0, 58.0)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:25:10.847975,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.4593023255813953)","(4.6, 4.8, 4.676923076923077)","(14.0, 28.0, 23.27777777777778)","(3.7, 5.4, 4.930769230769231)","(16.0, 38.0, 30.0)","(17.0, 60.0, 58.0)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:25:11.982973,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.4593023255813953)","(4.6, 4.8, 4.676923076923077)","(14.0, 28.0, 23.096153846153847)","(3.7, 5.1, 4.74)","(16.0, 36.0, 30.0)","(17.0, 60.0, 58.0)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:25:13.135017,"(4.2, 7.6, 7.0375)","(3.4, 3.55, 3.4593023255813953)","(4.6, 4.8, 4.6482758620689655)","(14.0, 28.0, 25.295454545454547)","(3.7, 4.9, 4.3625)","(16.0, 36.0, 25.2)","(17.0, 60.0, 58.0)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:25:14.191419,"(4.2, 7.4, 7.109090909090909)","(3.4, 3.55, 3.4593023255813953)","(4.6, 4.8, 4.6482758620689655)","(14.0, 27.0, 25.295454545454547)","(3.7, 4.8, 4.515384615384615)","(16.0, 36.0, 29.0)","(17.0, 60.0, 46.5)","(12.0, 25.0, 21.76923076923077)"
