,Lord Sundowner,Mygirlgladys,Debatable,Twelve Bells,Heroic Chief,Our Foxwedge,Diamatti,Sparkling Blue,Adki,Star Waltz,Oronoco,Secret Way
10-01-2023 15:49:50.628542,"(8.0, 8.6, 8.539622641509434)","(4.4, 5.5, 5.45483870967742)","(13.0, 19.0, 18.125)","(8.5, 13.0, 12.590909090909092)","(16.0, 25.0, 22.333333333333332)","(21.0, 28.0, 26.09090909090909)","(18.0, 26.0, 23.6)","(6.0, 8.2, 8.011764705882353)","(10.0, 13.0, 12.533333333333333)","(3.5, 4.5, 4.444230769230769)","(41.0, 140.0, 94.16666666666667)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:49:52.343949,"(8.0, 8.6, 8.539622641509434)","(4.4, 5.5, 5.46)","(13.0, 19.0, 18.125)","(8.5, 13.0, 12.205882352941176)","(16.0, 25.0, 22.666666666666668)","(21.0, 28.0, 26.09090909090909)","(18.0, 26.0, 23.6)","(6.0, 8.2, 8.011764705882353)","(10.0, 13.0, 12.533333333333333)","(3.5, 4.6, 4.52258064516129)","(41.0, 140.0, 94.16666666666667)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:49:53.926927,"(8.0, 8.6, 8.539622641509434)","(4.4, 5.5, 5.448148148148148)","(13.0, 19.0, 18.125)","(8.5, 13.0, 12.205882352941176)","(16.0, 24.0, 22.666666666666668)","(21.0, 28.0, 26.09090909090909)","(18.0, 26.0, 23.6)","(6.0, 8.2, 8.011764705882353)","(10.0, 13.0, 12.533333333333333)","(3.5, 4.6, 4.525925925925926)","(41.0, 140.0, 94.16666666666667)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:49:55.522511,"(8.0, 8.6, 8.539622641509434)","(4.4, 5.5, 5.448148148148148)","(13.0, 19.0, 18.125)","(8.5, 13.0, 12.205882352941176)","(16.0, 24.0, 22.666666666666668)","(21.0, 28.0, 26.09090909090909)","(18.0, 26.0, 23.6)","(6.0, 8.2, 8.011764705882353)","(10.0, 13.0, 12.533333333333333)","(3.5, 4.6, 4.52)","(41.0, 140.0, 94.16666666666667)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:49:57.126635,"(8.0, 8.6, 8.539622641509434)","(4.4, 5.5, 5.448148148148148)","(13.0, 19.0, 18.125)","(8.5, 13.0, 12.205882352941176)","(16.0, 24.0, 22.666666666666668)","(21.0, 28.0, 26.09090909090909)","(18.0, 26.0, 23.666666666666668)","(6.0, 8.2, 8.011764705882353)","(10.0, 13.0, 12.533333333333333)","(3.5, 4.6, 4.52)","(41.0, 140.0, 94.16666666666667)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:49:58.740273,"(8.0, 8.6, 8.539622641509434)","(4.4, 5.5, 5.448148148148148)","(13.0, 19.0, 18.125)","(8.5, 13.0, 12.205882352941176)","(16.0, 24.0, 22.666666666666668)","(21.0, 28.0, 26.333333333333332)","(18.0, 25.0, 23.666666666666668)","(6.0, 8.2, 8.011764705882353)","(10.0, 13.0, 12.533333333333333)","(3.5, 4.6, 4.545945945945946)","(41.0, 140.0, 98.33333333333333)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:50:00.294215,"(8.0, 8.6, 8.530434782608696)","(4.4, 5.5, 5.386956521739131)","(13.0, 19.0, 18.125)","(8.5, 13.0, 12.0)","(16.0, 24.0, 22.666666666666668)","(21.0, 28.0, 25.923076923076923)","(18.0, 25.0, 23.666666666666668)","(6.0, 8.2, 8.011764705882353)","(10.0, 13.0, 13.15)","(3.5, 4.6, 4.554545454545455)","(41.0, 140.0, 98.33333333333333)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:50:01.912490,"(8.0, 8.4, 8.341666666666667)","(4.4, 5.4, 5.385000000000001)","(13.0, 19.0, 18.571428571428573)","(8.5, 12.5, 12.0)","(16.0, 24.0, 23.0)","(21.0, 28.0, 26.2)","(18.0, 25.0, 24.2)","(6.0, 8.2, 8.014285714285714)","(10.0, 13.5, 13.147058823529411)","(3.5, 4.6, 4.562962962962962)","(41.0, 140.0, 110.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:50:03.594658,"(8.0, 8.4, 8.377777777777778)","(4.4, 5.4, 5.385000000000001)","(13.0, 18.5, 18.3)","(8.5, 12.5, 11.863636363636363)","(16.0, 24.0, 22.333333333333332)","(21.0, 28.0, 26.307692307692307)","(18.0, 25.0, 24.2)","(6.0, 8.2, 8.014285714285714)","(10.0, 13.5, 13.5)","(3.5, 4.6, 4.569662921348314)","(41.0, 130.0, 105.0)","(101.0, 230.0, 210.0)"
10-01-2023 15:50:05.258159,"(8.0, 8.4, 8.379310344827587)","(4.4, 5.4, 5.389655172413794)","(13.0, 18.5, 18.3)","(8.5, 12.5, 11.82)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.666666666666668)","(18.0, 25.0, 24.2)","(6.0, 8.2, 8.055813953488371)","(10.0, 14.0, 13.5)","(3.5, 4.6, 4.575609756097561)","(41.0, 130.0, 105.0)","(101.0, 230.0, 210.0)"
10-01-2023 15:50:06.848795,"(8.0, 8.4, 8.379310344827587)","(4.4, 5.4, 5.389655172413794)","(13.0, 18.5, 18.3)","(8.5, 12.5, 11.82)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.666666666666668)","(18.0, 25.0, 24.2)","(6.0, 8.4, 8.055813953488371)","(10.0, 14.0, 13.5)","(3.5, 4.6, 4.575609756097561)","(41.0, 130.0, 105.0)","(101.0, 230.0, 210.0)"
10-01-2023 15:50:08.498814,"(8.0, 8.4, 8.381818181818183)","(4.4, 5.4, 5.389655172413794)","(13.0, 18.5, 18.3)","(8.5, 12.5, 11.82)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.666666666666668)","(18.0, 25.0, 24.2)","(6.0, 8.4, 8.085106382978724)","(10.0, 14.0, 13.5)","(3.5, 4.6, 4.575609756097561)","(41.0, 130.0, 105.0)","(101.0, 230.0, 210.0)"
10-01-2023 15:50:10.153321,"(8.0, 8.4, 8.381818181818183)","(4.4, 5.4, 5.389655172413794)","(13.0, 18.5, 18.3)","(8.5, 12.5, 11.82)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.666666666666668)","(18.0, 25.0, 24.2)","(6.0, 8.4, 8.085106382978724)","(10.0, 14.0, 13.5)","(3.5, 4.6, 4.575609756097561)","(41.0, 130.0, 105.0)","(101.0, 230.0, 210.0)"
10-01-2023 15:50:11.798604,"(8.0, 8.4, 8.381818181818183)","(4.4, 5.4, 5.389655172413794)","(13.0, 18.5, 18.3)","(8.5, 12.5, 11.82)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.666666666666668)","(18.0, 25.0, 24.2)","(6.0, 8.4, 8.085106382978724)","(10.0, 14.0, 13.5625)","(3.5, 4.6, 4.575609756097561)","(41.0, 130.0, 105.0)","(101.0, 230.0, 205.0)"
10-01-2023 15:50:13.492460,"(8.0, 8.4, 8.381818181818183)","(4.6, 5.4, 5.389655172413794)","(14.0, 18.5, 18.3)","(8.5, 12.5, 11.82)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.666666666666668)","(18.0, 25.0, 24.2)","(6.5, 8.4, 8.085106382978724)","(10.0, 14.0, 13.5625)","(3.5, 4.6, 4.575609756097561)","(51.0, 130.0, 105.0)","(101.0, 230.0, 205.0)"
10-01-2023 15:50:15.130678,"(8.0, 8.4, 8.366666666666667)","(4.6, 5.4, 5.389655172413794)","(14.0, 18.5, 18.3)","(8.5, 12.5, 11.82)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.666666666666668)","(18.0, 25.0, 24.2)","(6.5, 8.4, 8.085106382978724)","(10.0, 14.0, 13.5625)","(3.5, 4.6, 4.575609756097561)","(51.0, 130.0, 105.0)","(101.0, 230.0, 205.0)"
10-01-2023 15:50:16.693942,"(8.0, 8.4, 8.366666666666667)","(4.6, 5.4, 5.389655172413794)","(14.0, 18.5, 18.3)","(8.5, 12.5, 11.82)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.857142857142858)","(18.0, 25.0, 24.2)","(6.5, 8.4, 7.946938775510204)","(10.0, 14.0, 13.708333333333334)","(3.5, 4.6, 4.579381443298969)","(51.0, 130.0, 96.66666666666667)","(101.0, 230.0, 205.0)"
10-01-2023 15:50:18.334467,"(8.0, 8.4, 8.366666666666667)","(4.6, 5.4, 5.389655172413794)","(14.0, 18.5, 18.3)","(8.5, 12.5, 11.82)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.857142857142858)","(18.0, 25.0, 24.2)","(6.5, 8.4, 8.1)","(10.0, 14.0, 13.708333333333334)","(3.5, 4.6, 4.579381443298969)","(51.0, 130.0, 105.0)","(101.0, 230.0, 205.0)"
10-01-2023 15:50:19.932612,"(8.0, 8.4, 8.366666666666667)","(4.6, 5.4, 5.389655172413794)","(14.0, 18.5, 18.3)","(8.5, 12.5, 11.82)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.857142857142858)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.1)","(10.0, 14.0, 13.708333333333334)","(3.5, 4.6, 4.579381443298969)","(51.0, 130.0, 105.0)","(101.0, 230.0, 205.0)"
10-01-2023 15:50:21.582806,"(8.0, 8.4, 8.366666666666667)","(4.6, 5.4, 5.395890410958905)","(14.0, 18.5, 18.3)","(8.5, 12.5, 11.82)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.857142857142858)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.1)","(10.0, 14.0, 13.708333333333334)","(3.5, 4.6, 4.579381443298969)","(51.0, 130.0, 110.0)","(101.0, 230.0, 210.0)"
10-01-2023 15:50:23.175392,"(8.0, 8.4, 8.366666666666667)","(4.6, 5.4, 5.395890410958905)","(14.0, 18.5, 18.3)","(8.5, 12.5, 11.82)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.857142857142858)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.1)","(10.0, 14.0, 13.708333333333334)","(3.5, 4.6, 4.579381443298969)","(51.0, 130.0, 110.0)","(101.0, 230.0, 210.0)"
10-01-2023 15:50:24.893171,"(8.0, 8.4, 8.366666666666667)","(4.6, 5.4, 5.395890410958905)","(14.0, 18.5, 18.3)","(8.5, 12.5, 11.82)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.857142857142858)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.1)","(10.0, 14.0, 13.708333333333334)","(3.5, 4.6, 4.579381443298969)","(51.0, 130.0, 110.0)","(101.0, 230.0, 210.0)"
10-01-2023 15:50:26.538444,"(8.0, 8.4, 8.557142857142857)","(4.6, 5.4, 5.396052631578947)","(14.0, 18.5, 18.3)","(8.5, 12.5, 11.625)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.857142857142858)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.072)","(10.0, 14.0, 15.11111111111111)","(3.5, 4.6, 4.579381443298969)","(51.0, 130.0, 110.0)","(101.0, 230.0, 210.0)"
10-01-2023 15:50:28.160032,"(8.0, 8.6, 8.557142857142857)","(4.6, 5.4, 5.396052631578947)","(14.0, 18.5, 18.3)","(8.5, 12.0, 11.434782608695652)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.857142857142858)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.123809523809523)","(10.0, 16.0, 14.535714285714286)","(3.5, 4.6, 4.579381443298969)","(51.0, 130.0, 105.0)","(101.0, 230.0, 210.0)"
10-01-2023 15:50:29.753429,"(8.0, 8.6, 8.557142857142857)","(4.6, 5.4, 5.396052631578947)","(14.0, 18.5, 18.3)","(8.5, 12.0, 11.434782608695652)","(16.0, 24.0, 22.25)","(21.0, 28.0, 26.666666666666668)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.123809523809523)","(10.0, 15.5, 14.85)","(3.5, 4.6, 4.579381443298969)","(51.0, 130.0, 105.0)","(101.0, 230.0, 210.0)"
10-01-2023 15:50:31.421786,"(8.0, 8.6, 8.557142857142857)","(4.6, 5.4, 5.396052631578947)","(14.0, 18.5, 18.3)","(8.5, 12.0, 11.434782608695652)","(16.0, 24.0, 22.333333333333332)","(21.0, 28.0, 26.666666666666668)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.123809523809523)","(10.0, 15.0, 14.6)","(3.5, 4.6, 4.577011494252873)","(51.0, 130.0, 105.0)","(101.0, 230.0, 210.0)"
10-01-2023 15:50:33.036424,"(8.0, 8.6, 8.557142857142857)","(4.6, 5.4, 5.396052631578947)","(14.0, 18.5, 18.3)","(8.5, 12.0, 11.434782608695652)","(16.0, 24.0, 22.333333333333332)","(21.0, 28.0, 26.666666666666668)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.123809523809523)","(10.0, 15.0, 14.538461538461538)","(3.5, 4.6, 4.579381443298969)","(51.0, 130.0, 123.33333333333333)","(101.0, 230.0, 215.0)"
10-01-2023 15:50:34.815564,"(8.0, 8.6, 8.565)","(4.6, 5.4, 5.373913043478261)","(14.0, 18.5, 18.11111111111111)","(8.5, 12.0, 11.434782608695652)","(16.0, 24.0, 22.333333333333332)","(21.0, 28.0, 27.0)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.123809523809523)","(10.0, 15.0, 13.948275862068966)","(3.5, 4.6, 4.568253968253968)","(51.0, 130.0, 123.33333333333333)","(101.0, 230.0, 215.0)"
10-01-2023 15:50:38.691336,"(8.0, 8.8, 8.644444444444444)","(4.6, 5.4, 5.358620689655172)","(14.0, 18.5, 18.272727272727273)","(8.5, 12.0, 11.434782608695652)","(16.0, 24.0, 22.333333333333332)","(21.0, 28.0, 27.0)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.123809523809523)","(10.0, 14.5, 13.7)","(3.5, 4.6, 4.568253968253968)","(51.0, 130.0, 123.33333333333333)","(101.0, 230.0, 215.0)"
10-01-2023 15:50:40.664057,"(8.0, 8.8, 8.71764705882353)","(4.6, 5.4, 5.2418367346938775)","(14.0, 19.0, 19.0)","(8.5, 12.0, 11.3125)","(16.0, 24.0, 22.333333333333332)","(21.0, 28.0, 27.0)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.123809523809523)","(10.0, 14.5, 14.583333333333334)","(3.5, 4.6, 4.5618181818181816)","(51.0, 130.0, 123.33333333333333)","(101.0, 230.0, 215.0)"
10-01-2023 15:50:42.420855,"(8.0, 8.8, 8.390476190476189)","(4.6, 5.3, 5.2418367346938775)","(14.0, 20.0, 18.8)","(8.5, 11.5, 11.3125)","(16.0, 24.0, 22.333333333333332)","(21.0, 28.0, 27.666666666666668)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.123809523809523)","(10.0, 15.0, 14.583333333333334)","(3.5, 4.6, 4.5618181818181816)","(51.0, 130.0, 123.33333333333333)","(101.0, 230.0, 220.0)"
10-01-2023 15:50:44.155196,"(8.0, 8.6, 8.37142857142857)","(4.6, 5.3, 5.2418367346938775)","(14.0, 20.0, 19.142857142857142)","(8.5, 11.5, 11.384615384615385)","(16.0, 24.0, 22.333333333333332)","(21.0, 28.0, 27.5)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.123809523809523)","(10.0, 15.0, 14.758064516129032)","(3.5, 4.6, 4.5618181818181816)","(51.0, 130.0, 123.33333333333333)","(101.0, 230.0, 225.0)"
10-01-2023 15:50:45.861448,"(8.0, 8.6, 8.35135135135135)","(4.6, 5.3, 5.2418367346938775)","(14.0, 20.0, 19.142857142857142)","(8.5, 11.5, 11.384615384615385)","(16.0, 24.0, 22.181818181818183)","(21.0, 28.0, 27.6)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.123809523809523)","(10.0, 15.0, 14.758064516129032)","(3.5, 4.6, 4.5618181818181816)","(51.0, 130.0, 123.33333333333333)","(101.0, 230.0, 225.0)"
10-01-2023 15:50:47.507389,"(8.0, 8.4, 8.5)","(4.6, 5.3, 5.193918918918919)","(14.0, 20.0, 19.142857142857142)","(8.5, 11.5, 11.384615384615385)","(16.0, 24.0, 22.181818181818183)","(21.0, 28.0, 27.692307692307693)","(18.0, 25.0, 24.2)","(6.5, 8.2, 8.123809523809523)","(10.0, 15.0, 14.758064516129032)","(3.5, 4.6, 4.5618181818181816)","(51.0, 130.0, 123.33333333333333)","(101.0, 230.0, 225.0)"
10-01-2023 15:50:49.140975,"(8.0, 8.6, 8.5)","(4.6, 5.2, 5.194193548387097)","(14.0, 20.0, 19.142857142857142)","(8.5, 11.5, 11.411764705882353)","(16.0, 24.0, 22.181818181818183)","(21.0, 28.0, 27.6)","(18.0, 25.0, 24.333333333333332)","(6.5, 8.2, 8.11111111111111)","(10.0, 15.0, 14.857142857142858)","(3.5, 4.6, 4.5618181818181816)","(51.0, 130.0, 127.5)","(101.0, 230.0, 225.0)"
10-01-2023 15:50:50.755628,"(8.0, 8.6, 8.5)","(4.6, 5.2, 5.197333333333334)","(14.0, 20.0, 19.142857142857142)","(8.5, 11.5, 11.411764705882353)","(16.0, 24.0, 22.181818181818183)","(21.0, 28.0, 27.6)","(18.0, 25.0, 24.333333333333332)","(6.5, 8.2, 8.123809523809523)","(10.0, 15.0, 14.125)","(3.5, 4.6, 4.5618181818181816)","(51.0, 130.0, 127.5)","(101.0, 230.0, 225.0)"
10-01-2023 15:50:52.475113,"(8.0, 8.6, 8.552380952380952)","(4.6, 5.2, 5.197333333333334)","(14.0, 20.0, 19.36842105263158)","(8.5, 11.5, 11.411764705882353)","(16.0, 24.0, 22.181818181818183)","(21.0, 28.0, 27.6)","(18.0, 25.0, 24.333333333333332)","(6.5, 8.2, 8.123809523809523)","(10.0, 15.0, 14.125)","(3.5, 4.6, 4.5618181818181816)","(51.0, 140.0, 128.57142857142858)","(101.0, 230.0, 225.0)"
10-01-2023 15:50:54.066521,"(8.0, 8.8, 8.51578947368421)","(4.6, 5.2, 5.197333333333334)","(14.0, 20.0, 19.36842105263158)","(8.5, 11.5, 11.411764705882353)","(16.0, 24.0, 22.181818181818183)","(21.0, 28.0, 27.6)","(18.0, 25.0, 24.333333333333332)","(6.5, 8.2, 8.04)","(10.0, 15.0, 14.090909090909092)","(3.5, 4.6, 4.5618181818181816)","(51.0, 140.0, 128.57142857142858)","(101.0, 230.0, 225.0)"
10-01-2023 15:50:55.757896,"(8.0, 8.6, 8.51578947368421)","(4.6, 5.2, 5.197333333333334)","(14.0, 20.0, 19.36842105263158)","(8.5, 11.5, 11.411764705882353)","(16.0, 24.0, 22.181818181818183)","(21.0, 28.0, 27.6)","(18.0, 25.0, 24.333333333333332)","(6.5, 8.2, 8.04)","(10.0, 15.0, 14.473684210526315)","(3.5, 4.6, 4.5618181818181816)","(51.0, 140.0, 128.57142857142858)","(101.0, 230.0, 225.0)"
10-01-2023 15:50:57.422612,"(8.0, 8.6, 8.576119402985075)","(4.6, 5.2, 5.197333333333334)","(14.0, 20.0, 19.36842105263158)","(8.5, 11.5, 11.35)","(16.0, 24.0, 22.181818181818183)","(21.0, 28.0, 27.6)","(18.0, 25.0, 24.333333333333332)","(6.5, 8.2, 8.04)","(10.0, 15.0, 14.473684210526315)","(3.5, 4.6, 4.5618181818181816)","(51.0, 140.0, 128.57142857142858)","(101.0, 230.0, 225.0)"
10-01-2023 15:50:59.025246,"(8.0, 8.6, 8.576119402985075)","(4.6, 5.2, 5.194805194805195)","(14.0, 20.0, 19.36842105263158)","(8.5, 11.5, 11.35)","(16.0, 24.0, 22.181818181818183)","(21.0, 28.0, 27.6)","(18.0, 25.0, 24.333333333333332)","(6.5, 8.2, 8.04)","(10.0, 15.0, 14.375)","(3.5, 4.6, 4.5618181818181816)","(51.0, 140.0, 128.57142857142858)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:00.600519,"(8.0, 8.6, 8.557894736842105)","(4.6, 5.2, 5.175)","(14.0, 20.0, 19.36842105263158)","(8.5, 11.5, 11.35)","(16.0, 24.0, 22.181818181818183)","(21.0, 28.0, 27.6)","(18.0, 25.0, 23.2)","(6.5, 8.2, 8.04)","(10.0, 15.0, 14.375)","(3.5, 4.6, 4.5618181818181816)","(51.0, 140.0, 128.57142857142858)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:02.243750,"(8.0, 8.6, 8.508571428571429)","(4.6, 5.2, 5.045945945945946)","(14.0, 20.0, 20.473684210526315)","(8.5, 11.5, 11.35)","(16.0, 24.0, 22.181818181818183)","(21.0, 28.0, 27.692307692307693)","(18.0, 25.0, 22.3)","(6.5, 8.2, 8.04)","(10.0, 15.0, 14.461538461538462)","(3.5, 4.6, 4.553333333333333)","(51.0, 140.0, 128.57142857142858)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:03.824543,"(8.0, 8.6, 8.508571428571429)","(4.6, 5.1, 5.178625954198473)","(14.0, 21.0, 20.326923076923077)","(8.5, 11.5, 11.35)","(16.0, 24.0, 22.181818181818183)","(21.0, 28.0, 27.75)","(18.0, 25.0, 22.3)","(6.5, 8.2, 8.04)","(10.0, 15.0, 14.461538461538462)","(3.5, 4.6, 4.5618181818181816)","(51.0, 140.0, 128.57142857142858)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:05.401587,"(8.0, 8.6, 8.486363636363636)","(4.6, 5.2, 5.061538461538461)","(14.0, 21.0, 20.326923076923077)","(8.5, 11.5, 11.35)","(16.0, 24.0, 22.181818181818183)","(21.0, 28.0, 27.714285714285715)","(18.0, 25.0, 23.105263157894736)","(6.5, 8.2, 8.163636363636362)","(10.0, 15.0, 14.125)","(3.5, 4.6, 4.5618181818181816)","(51.0, 140.0, 122.72727272727273)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:07.021657,"(8.0, 8.6, 8.486363636363636)","(4.6, 5.2, 5.08)","(14.0, 21.0, 20.326923076923077)","(8.5, 11.5, 11.35)","(16.0, 24.0, 22.181818181818183)","(21.0, 28.0, 26.096774193548388)","(18.0, 25.0, 23.105263157894736)","(6.5, 8.2, 8.11063829787234)","(10.0, 15.0, 14.125)","(3.5, 4.6, 4.5618181818181816)","(51.0, 140.0, 122.72727272727273)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:08.717912,"(8.0, 8.6, 8.486363636363636)","(4.6, 5.2, 5.08)","(14.0, 21.0, 20.326923076923077)","(8.5, 11.5, 11.35)","(16.0, 24.0, 22.181818181818183)","(21.0, 27.0, 26.03030303030303)","(18.0, 25.0, 23.105263157894736)","(6.5, 8.4, 8.108333333333334)","(10.0, 15.0, 14.125)","(3.5, 4.6, 4.5618181818181816)","(51.0, 140.0, 122.72727272727273)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:10.458706,"(8.0, 8.6, 8.515151515151516)","(4.6, 5.2, 4.960606060606061)","(14.0, 21.0, 20.435483870967744)","(8.5, 11.5, 11.35)","(16.0, 24.0, 22.181818181818183)","(21.0, 27.0, 26.03030303030303)","(18.0, 25.0, 23.434782608695652)","(6.5, 8.4, 8.633333333333335)","(10.0, 15.0, 14.125)","(3.5, 4.6, 4.543243243243243)","(51.0, 140.0, 122.72727272727273)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:12.186593,"(8.0, 8.6, 8.515151515151516)","(4.6, 5.0, 4.951724137931035)","(14.0, 21.0, 20.326923076923077)","(8.5, 11.5, 11.466666666666667)","(16.0, 24.0, 22.181818181818183)","(21.0, 27.0, 26.03030303030303)","(18.0, 25.0, 23.434782608695652)","(6.5, 8.8, 8.8)","(10.0, 15.0, 14.090909090909092)","(3.5, 4.6, 4.543243243243243)","(51.0, 140.0, 122.72727272727273)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:13.754458,"(8.0, 8.6, 8.515151515151516)","(4.6, 5.0, 4.951724137931035)","(14.0, 21.0, 20.326923076923077)","(8.5, 11.5, 11.466666666666667)","(16.0, 24.0, 22.17391304347826)","(21.0, 27.0, 26.03030303030303)","(18.0, 25.0, 23.434782608695652)","(6.5, 9.0, 8.76)","(10.0, 15.0, 14.090909090909092)","(3.5, 4.6, 4.543243243243243)","(51.0, 140.0, 122.72727272727273)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:15.340942,"(8.0, 8.6, 8.515151515151516)","(4.6, 5.0, 4.945070422535212)","(14.0, 21.0, 19.727272727272727)","(8.5, 11.5, 11.466666666666667)","(16.0, 24.0, 22.17391304347826)","(21.0, 27.0, 26.03030303030303)","(18.0, 25.0, 23.434782608695652)","(6.5, 9.0, 8.76)","(10.0, 15.0, 14.6)","(3.5, 4.6, 4.543243243243243)","(51.0, 140.0, 122.72727272727273)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:16.907287,"(8.0, 8.6, 8.515151515151516)","(4.6, 5.0, 4.960204081632654)","(14.0, 21.0, 19.727272727272727)","(8.5, 11.5, 11.466666666666667)","(16.0, 24.0, 22.17391304347826)","(21.0, 27.0, 25.894736842105264)","(18.0, 25.0, 23.434782608695652)","(6.5, 9.0, 8.76)","(10.0, 15.0, 14.6)","(3.5, 4.6, 4.543243243243243)","(51.0, 140.0, 122.72727272727273)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:18.546581,"(8.0, 8.6, 8.515151515151516)","(4.6, 5.0, 4.947967479674797)","(14.0, 21.0, 19.727272727272727)","(8.5, 11.5, 11.466666666666667)","(16.0, 24.0, 22.17391304347826)","(21.0, 26.0, 25.894736842105264)","(18.0, 25.0, 23.434782608695652)","(6.5, 9.0, 8.843478260869565)","(10.0, 15.0, 14.818181818181818)","(3.5, 4.6, 4.544827586206896)","(51.0, 140.0, 122.72727272727273)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:20.090282,"(8.0, 8.6, 8.59090909090909)","(4.6, 5.0, 4.91046511627907)","(14.0, 21.0, 19.727272727272727)","(8.5, 11.5, 11.466666666666667)","(16.0, 24.0, 22.17391304347826)","(21.0, 26.0, 24.454545454545453)","(18.0, 25.0, 22.428571428571427)","(6.5, 9.0, 8.981818181818182)","(10.0, 15.5, 14.75)","(3.5, 4.6, 4.5575)","(51.0, 140.0, 122.72727272727273)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:21.702590,"(8.0, 8.6, 8.569811320754717)","(4.6, 5.0, 4.925000000000001)","(14.0, 21.0, 19.727272727272727)","(8.5, 11.5, 11.466666666666667)","(16.0, 24.0, 22.17391304347826)","(21.0, 25.0, 24.454545454545453)","(18.0, 25.0, 22.428571428571427)","(6.5, 9.2, 8.981818181818182)","(10.0, 15.5, 14.75)","(3.5, 4.6, 4.5575)","(51.0, 140.0, 122.72727272727273)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:23.324129,"(8.0, 8.6, 8.694117647058823)","(4.6, 5.0, 4.861386138613861)","(14.0, 21.0, 19.727272727272727)","(8.5, 11.5, 11.368421052631579)","(16.0, 24.0, 22.17391304347826)","(21.0, 25.0, 24.333333333333332)","(18.0, 25.0, 22.428571428571427)","(6.5, 9.2, 8.981818181818182)","(10.0, 15.5, 14.75)","(3.5, 4.6, 4.544827586206896)","(51.0, 140.0, 122.72727272727273)","(101.0, 230.0, 225.0)"
10-01-2023 15:51:24.976888,"(8.0, 8.8, 8.694117647058823)","(4.6, 4.9, 4.889855072463768)","(14.0, 21.0, 19.727272727272727)","(8.5, 12.0, 11.368421052631579)","(16.0, 24.0, 22.17391304347826)","(21.0, 25.0, 23.4)","(18.0, 25.0, 22.428571428571427)","(6.5, 9.2, 9.056)","(10.0, 15.5, 14.75)","(3.5, 4.6, 4.544827586206896)","(51.0, 140.0, 122.72727272727273)","(101.0, 230.0, 225.0)"
