,Little Winnie,Its Luigi,Fritter,Meehan Magpie,Angry Betty,Jocularity,Avery Charm,Tonics Girl
05-01-2023 13:27:07.007408,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.9873913043478262)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 66.76923076923077)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:27:08.353290,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.9873913043478262)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 66.76923076923077)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.791666666666666)"
05-01-2023 13:27:09.676891,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.9873913043478262)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 66.76923076923077)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.791666666666666)"
05-01-2023 13:27:11.054921,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.9873913043478262)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 54.18181818181818)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.791666666666666)"
05-01-2023 13:27:12.436007,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0396)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 46.4)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.791666666666666)"
05-01-2023 13:27:13.830641,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0396)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 68.0)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:15.179140,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0396)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 68.0)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:16.437902,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0396)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 68.0)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:17.654314,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0396)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 56.36363636363637)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:18.909205,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0396)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 38.666666666666664)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:20.185680,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0396)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 64.0)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:21.343466,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0396)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 64.0)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:22.523499,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0396)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 64.0)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:23.649601,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0396)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 64.0)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:24.721492,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0757142857142856)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 64.0)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:25.838200,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0757142857142856)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 64.0)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:26.994717,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0757142857142856)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 64.0)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:28.209287,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0757142857142856)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 64.0)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:29.545262,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0757142857142856)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 64.0)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:30.806886,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0757142857142856)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 64.0)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:32.172034,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.0757142857142856)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 64.0)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:33.615072,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.04)","(4.0, 7.2, 4.910526315789474)","(16.0, 140.0, 64.0)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:34.836184,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.04)","(4.0, 7.2, 4.866666666666667)","(16.0, 140.0, 41.333333333333336)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:36.055596,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.8854545454545455)","(4.0, 7.2, 4.866666666666667)","(16.0, 140.0, 41.333333333333336)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:37.275748,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.8854545454545455)","(4.0, 7.2, 4.866666666666667)","(16.0, 140.0, 41.333333333333336)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:38.578865,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.040769230769231)","(4.0, 7.2, 4.7)","(16.0, 140.0, 41.333333333333336)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:39.839327,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.9404545454545454)","(4.0, 7.2, 4.7)","(16.0, 140.0, 41.333333333333336)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:41.107244,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.9404545454545454)","(4.0, 7.2, 4.866666666666667)","(16.0, 140.0, 41.333333333333336)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:42.343619,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.9404545454545454)","(4.0, 7.2, 4.866666666666667)","(16.0, 140.0, 41.333333333333336)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:43.679073,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.9404545454545454)","(4.0, 7.2, 4.866666666666667)","(16.0, 140.0, 41.333333333333336)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:44.837076,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.9577272727272728)","(4.0, 7.2, 4.866666666666667)","(16.0, 140.0, 41.333333333333336)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:45.993645,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.9577272727272728)","(4.0, 7.2, 5.353846153846154)","(16.0, 140.0, 41.333333333333336)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:47.151882,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.9577272727272728)","(4.0, 7.2, 5.178260869565217)","(16.0, 140.0, 41.333333333333336)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:48.398680,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 17.884615384615387)","(1.9, 2.64, 1.9791304347826089)","(4.0, 7.2, 5.178260869565217)","(16.0, 140.0, 81.33333333333333)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:49.559837,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 17.884615384615387)","(1.9, 2.64, 1.9342857142857144)","(4.0, 7.2, 5.178260869565217)","(16.0, 140.0, 81.33333333333333)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:50.804308,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 17.884615384615387)","(1.9, 2.64, 1.9342857142857144)","(4.0, 7.2, 5.748387096774193)","(16.0, 140.0, 81.33333333333333)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:51.991953,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 17.884615384615387)","(1.9, 2.64, 1.9342857142857144)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 81.33333333333333)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:53.160795,"(10.0, 26.0, 13.727272727272727)","(15.0, 40.0, 18.666666666666668)","(14.0, 30.0, 17.884615384615387)","(1.9, 2.64, 1.9342857142857144)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 78.88888888888889)","(31.0, 120.0, 74.0)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:54.386335,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9342857142857144)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 78.88888888888889)","(31.0, 120.0, 74.0)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:55.568591,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9342857142857144)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 78.88888888888889)","(31.0, 120.0, 74.0)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:56.653413,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9342857142857144)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 78.88888888888889)","(31.0, 120.0, 74.0)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:57.784291,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9342857142857144)","(4.0, 7.2, 5.353846153846154)","(16.0, 140.0, 78.88888888888889)","(31.0, 120.0, 74.0)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:27:58.973343,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9577272727272728)","(4.0, 7.2, 4.616666666666666)","(16.0, 140.0, 50.0)","(31.0, 120.0, 72.0)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:28:00.130682,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9577272727272728)","(4.0, 7.2, 4.616666666666666)","(16.0, 140.0, 50.0)","(31.0, 120.0, 72.0)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:28:01.292596,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9404545454545454)","(4.0, 7.2, 4.616666666666666)","(16.0, 140.0, 50.0)","(31.0, 120.0, 72.0)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:28:02.577038,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9404545454545454)","(4.0, 7.2, 4.616666666666666)","(16.0, 140.0, 50.0)","(31.0, 120.0, 72.0)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:28:03.782603,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9404545454545454)","(4.0, 7.2, 4.616666666666666)","(16.0, 140.0, 50.0)","(31.0, 120.0, 72.0)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:28:04.994008,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9404545454545454)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 50.0)","(31.0, 120.0, 72.0)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:28:06.291105,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9404545454545454)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 50.0)","(31.0, 120.0, 72.0)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:28:07.449202,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9404545454545454)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 50.0)","(31.0, 120.0, 72.0)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:28:08.536526,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9404545454545454)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 50.0)","(31.0, 120.0, 72.0)","(4.8, 7.6, 5.266666666666667)"
05-01-2023 13:28:09.772842,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9404545454545454)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 70.27777777777777)","(31.0, 120.0, 72.0)","(4.8, 7.6, 5.72)"
05-01-2023 13:28:10.946328,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9161904761904762)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 70.27777777777777)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:12.117706,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9161904761904762)","(4.0, 7.2, 4.552941176470588)","(16.0, 140.0, 61.875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:13.198947,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9161904761904762)","(4.0, 7.2, 4.552941176470588)","(16.0, 140.0, 61.875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:14.227409,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9161904761904762)","(4.0, 7.2, 4.552941176470588)","(16.0, 140.0, 61.875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:15.346322,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9161904761904762)","(4.0, 7.2, 4.552941176470588)","(16.0, 140.0, 61.875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:16.469399,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9161904761904762)","(4.0, 7.2, 4.552941176470588)","(16.0, 140.0, 61.875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:17.483716,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.9161904761904762)","(4.0, 7.2, 4.552941176470588)","(16.0, 140.0, 61.875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:18.825572,"(10.0, 26.0, 14.1875)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9161904761904762)","(4.0, 7.2, 4.866666666666667)","(16.0, 140.0, 61.875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:20.071781,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9161904761904762)","(4.0, 7.2, 4.866666666666667)","(16.0, 140.0, 61.875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:21.368552,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9161904761904762)","(4.0, 7.2, 4.866666666666667)","(16.0, 140.0, 61.875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:22.666597,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9161904761904762)","(4.0, 7.2, 4.866666666666667)","(16.0, 140.0, 61.875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:24.222674,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9161904761904762)","(4.0, 7.2, 4.866666666666667)","(16.0, 140.0, 61.875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:25.523283,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9663636363636365)","(4.0, 7.2, 4.866666666666667)","(16.0, 140.0, 88.125)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:26.672010,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9663636363636365)","(4.0, 7.2, 4.616666666666666)","(16.0, 140.0, 88.125)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:28.050135,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9663636363636365)","(4.0, 7.2, 4.616666666666666)","(16.0, 140.0, 88.125)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:29.323123,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9663636363636365)","(4.0, 7.2, 4.616666666666666)","(16.0, 140.0, 101.09375)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:30.496603,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9663636363636365)","(4.0, 7.2, 4.616666666666666)","(16.0, 140.0, 101.09375)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:31.582215,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9663636363636365)","(4.0, 7.2, 5.154545454545454)","(16.0, 140.0, 101.09375)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:32.771461,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9663636363636365)","(4.0, 7.2, 5.154545454545454)","(16.0, 140.0, 101.09375)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:33.854431,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9663636363636365)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 101.09375)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:34.964486,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9318181818181819)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 62.1875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:36.049555,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9318181818181819)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 62.1875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:37.217696,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9318181818181819)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 62.1875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:38.448628,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9318181818181819)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 62.1875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:39.845611,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9318181818181819)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 62.1875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:41.159189,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9318181818181819)","(4.0, 7.2, 4.783333333333333)","(16.0, 140.0, 62.1875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:42.391357,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9318181818181819)","(4.0, 7.2, 5.353846153846154)","(16.0, 140.0, 62.1875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:43.953295,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9318181818181819)","(4.0, 7.2, 4.616666666666666)","(16.0, 140.0, 62.1875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:45.448146,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9318181818181819)","(4.0, 7.2, 4.616666666666666)","(16.0, 140.0, 62.1875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:46.757596,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9318181818181819)","(4.0, 7.2, 4.616666666666666)","(16.0, 140.0, 62.1875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
05-01-2023 13:28:47.990029,"(10.0, 26.0, 14.625)","(15.0, 40.0, 20.0)","(14.0, 30.0, 15.833333333333334)","(1.9, 2.64, 1.9071428571428573)","(4.0, 7.2, 5.086363636363636)","(16.0, 140.0, 62.1875)","(31.0, 120.0, 72.0)","(4.8, 7.4, 5.72)"
