,Meatloaf,Phantom Ace,Palesa Bale,Nighthawk Angel,Goldstar Darwin,Tea Time Tiger,Captain Tim,Goldstar Hope
09-01-2023 09:39:35.494087,"(10.0, 22.0, 21.40909090909091)","(2.7, 3.1, 3.085714285714286)","(5.5, 8.0, 7.955555555555556)","(4.6, 5.4, 5.342857142857143)","(5.0, 7.4, 7.320689655172414)","(15.0, 19.5, 19.291666666666668)","(81.0, 570.0, 540.0)","(7.5, 12.0, 11.25)"
09-01-2023 09:39:36.530396,"(10.0, 24.0, 20.5)","(2.7, 3.25, 3.15)","(5.5, 9.0, 8.618181818181817)","(4.6, 5.5, 5.418072289156626)","(5.0, 7.4, 7.320689655172414)","(15.0, 19.5, 17.3125)","(81.0, 570.0, 453.3333333333333)","(7.5, 12.0, 11.5)"
09-01-2023 09:39:37.546653,"(10.0, 24.0, 20.5)","(2.7, 3.25, 3.1928571428571426)","(5.5, 9.2, 8.879999999999999)","(4.6, 5.5, 5.418072289156626)","(5.0, 7.4, 7.320689655172414)","(15.0, 19.5, 16.642857142857142)","(81.0, 570.0, 453.3333333333333)","(7.5, 12.0, 11.5)"
09-01-2023 09:39:38.595219,"(10.0, 24.0, 20.5)","(2.7, 3.2, 3.14375)","(5.5, 8.8, 8.68888888888889)","(4.6, 5.5, 5.377894736842105)","(5.0, 7.6, 7.598113207547169)","(15.0, 19.0, 16.9)","(81.0, 570.0, 491.25)","(7.5, 12.0, 11.5)"
09-01-2023 09:39:39.569958,"(10.0, 24.0, 20.5)","(2.7, 3.2, 3.157142857142857)","(5.5, 8.8, 8.68888888888889)","(4.6, 5.5, 5.377894736842105)","(5.0, 7.6, 7.598275862068965)","(15.0, 19.0, 16.9)","(81.0, 570.0, 453.3333333333333)","(7.5, 12.0, 11.5)"
09-01-2023 09:39:40.604117,"(10.0, 24.0, 20.5)","(2.7, 3.2, 3.14375)","(5.5, 8.8, 8.642105263157895)","(4.6, 5.5, 5.38421052631579)","(5.0, 7.6, 7.598275862068965)","(15.0, 19.0, 16.666666666666668)","(81.0, 570.0, 453.3333333333333)","(7.5, 12.0, 11.5)"
09-01-2023 09:39:41.667601,"(10.0, 24.0, 22.583333333333336)","(2.7, 3.15, 3.1214285714285714)","(5.5, 8.8, 8.48)","(4.6, 5.4, 5.260714285714285)","(5.0, 7.6, 7.642857142857142)","(15.0, 19.0, 16.666666666666668)","(81.0, 570.0, 453.3333333333333)","(7.5, 12.0, 11.25)"
09-01-2023 09:39:42.773734,"(10.0, 23.0, 22.318181818181817)","(2.7, 3.15, 3.1277777777777778)","(5.5, 8.6, 8.525)","(4.6, 5.3, 5.260714285714285)","(5.0, 7.8, 7.616901408450704)","(15.0, 19.0, 16.666666666666668)","(81.0, 570.0, 261.42857142857144)","(7.5, 12.0, 11.333333333333334)"
09-01-2023 09:39:43.799270,"(10.0, 19.5, 19.055555555555557)","(2.7, 3.15, 3.083333333333333)","(5.5, 8.6, 8.525)","(4.6, 5.2, 5.183720930232559)","(5.0, 8.0, 7.668292682926829)","(15.0, 19.0, 16.375)","(81.0, 270.0, 261.42857142857144)","(7.5, 12.0, 11.48)"
09-01-2023 09:39:44.804482,"(10.0, 24.0, 22.9375)","(2.7, 3.25, 3.081578947368421)","(5.5, 11.0, 10.571428571428571)","(4.6, 5.0, 4.95)","(5.0, 8.0, 7.733333333333333)","(15.0, 19.0, 16.375)","(81.0, 270.0, 261.42857142857144)","(7.5, 12.0, 11.628571428571428)"
09-01-2023 09:39:45.902589,"(10.0, 24.0, 20.076923076923077)","(2.7, 3.25, 3.13)","(5.5, 10.0, 9.666666666666666)","(4.6, 5.0, 4.919047619047619)","(5.0, 8.0, 7.733333333333333)","(15.0, 19.0, 16.5)","(81.0, 270.0, 261.42857142857144)","(7.5, 12.0, 11.48)"
09-01-2023 09:39:47.025026,"(10.0, 24.0, 20.076923076923077)","(2.7, 3.25, 3.13)","(5.5, 10.0, 9.4)","(4.6, 5.0, 4.919047619047619)","(5.0, 8.0, 7.733333333333333)","(15.0, 18.5, 18.323529411764707)","(81.0, 270.0, 261.42857142857144)","(7.5, 12.0, 11.08)"
09-01-2023 09:39:48.136100,"(10.0, 24.0, 19.75)","(2.7, 3.25, 3.123076923076923)","(5.5, 9.6, 9.066666666666666)","(4.6, 5.0, 4.919047619047619)","(5.0, 8.0, 7.733333333333333)","(15.0, 18.5, 18.26923076923077)","(81.0, 270.0, 261.42857142857144)","(7.5, 11.5, 10.68)"
09-01-2023 09:39:49.201025,"(10.0, 23.0, 18.333333333333332)","(2.7, 3.25, 3.123076923076923)","(5.5, 9.4, 9.066666666666666)","(4.6, 5.0, 4.905555555555556)","(5.0, 8.0, 7.733333333333333)","(15.0, 18.5, 16.25)","(81.0, 270.0, 261.42857142857144)","(7.5, 11.0, 11.08)"
09-01-2023 09:39:50.221270,"(10.0, 22.0, 20.555555555555557)","(2.7, 3.25, 3.13)","(5.5, 10.0, 9.771428571428572)","(4.6, 5.0, 4.905555555555556)","(5.0, 8.0, 7.733333333333333)","(15.0, 16.5, 16.25)","(81.0, 270.0, 261.42857142857144)","(7.5, 11.5, 11.48)"
09-01-2023 09:39:51.270641,"(10.0, 18.5, 18.125)","(2.7, 3.25, 3.161111111111111)","(5.5, 10.5, 10.35)","(4.6, 5.0, 4.835714285714285)","(5.0, 8.0, 7.733333333333333)","(15.0, 16.5, 16.125)","(81.0, 270.0, 261.42857142857144)","(7.5, 12.0, 11.48)"
09-01-2023 09:39:52.370155,"(10.0, 18.5, 17.25)","(2.7, 3.25, 3.161111111111111)","(5.5, 11.0, 10.35)","(4.6, 4.9, 4.845454545454546)","(5.0, 8.0, 7.733333333333333)","(15.0, 16.5, 17.1)","(81.0, 270.0, 261.42857142857144)","(7.5, 12.0, 11.48)"
09-01-2023 09:39:53.463996,"(10.0, 18.5, 17.25)","(2.7, 3.25, 3.161111111111111)","(5.5, 11.0, 10.527272727272727)","(4.6, 4.9, 4.821428571428571)","(5.0, 8.0, 7.733333333333333)","(15.0, 18.5, 16.125)","(81.0, 270.0, 261.42857142857144)","(7.5, 12.0, 11.48)"
09-01-2023 09:39:54.575256,"(10.0, 18.5, 17.25)","(2.7, 3.25, 3.161111111111111)","(5.5, 11.0, 10.527272727272727)","(4.6, 4.9, 4.821428571428571)","(5.0, 8.0, 7.733333333333333)","(15.0, 18.0, 16.125)","(81.0, 270.0, 261.42857142857144)","(7.5, 12.0, 11.08)"
09-01-2023 09:39:55.663724,"(10.0, 18.5, 18.125)","(2.7, 3.25, 3.225)","(5.5, 10.5, 9.866666666666667)","(4.6, 4.9, 4.816666666666666)","(5.0, 8.0, 7.733333333333333)","(15.0, 18.0, 16.125)","(81.0, 270.0, 261.42857142857144)","(7.5, 11.5, 11.08)"
09-01-2023 09:39:56.733732,"(10.0, 18.5, 18.125)","(2.7, 3.25, 3.225)","(5.5, 10.5, 9.866666666666667)","(4.6, 4.9, 4.816666666666666)","(5.0, 8.0, 7.733333333333333)","(15.0, 18.0, 16.125)","(81.0, 270.0, 261.42857142857144)","(7.5, 11.5, 11.08)"
09-01-2023 09:39:57.778450,"(10.0, 18.5, 17.25)","(2.7, 3.25, 3.225)","(5.5, 10.5, 9.866666666666667)","(4.6, 4.9, 4.875649350649351)","(5.0, 8.0, 7.733333333333333)","(15.0, 18.0, 16.125)","(81.0, 270.0, 261.42857142857144)","(7.5, 11.5, 11.48)"
09-01-2023 09:39:58.895364,"(10.0, 18.5, 17.25)","(2.7, 3.25, 3.21)","(5.5, 11.5, 9.444444444444445)","(4.6, 4.9, 4.792086330935252)","(5.0, 8.0, 7.733333333333333)","(15.0, 18.0, 16.125)","(81.0, 270.0, 261.42857142857144)","(7.5, 12.0, 11.48)"
09-01-2023 09:40:00.029998,"(10.0, 18.5, 18.125)","(2.7, 3.25, 3.21)","(5.5, 10.5, 9.444444444444445)","(4.6, 4.8, 4.792086330935252)","(5.0, 8.0, 7.733333333333333)","(15.0, 18.0, 16.25)","(81.0, 270.0, 261.42857142857144)","(7.5, 12.0, 11.48)"
09-01-2023 09:40:01.117503,"(10.0, 18.5, 17.25)","(2.7, 3.25, 3.21)","(5.5, 10.5, 9.444444444444445)","(4.6, 4.8, 4.792035398230088)","(5.0, 8.0, 7.728)","(15.0, 17.5, 16.25)","(81.0, 270.0, 261.42857142857144)","(7.5, 12.0, 11.48)"
09-01-2023 09:40:02.096237,"(10.0, 18.5, 17.25)","(2.7, 3.25, 3.21)","(5.5, 10.5, 9.444444444444445)","(4.4, 4.8, 4.792035398230088)","(5.0, 8.0, 7.728)","(15.0, 17.5, 16.25)","(81.0, 270.0, 261.42857142857144)","(7.5, 12.0, 11.48)"
09-01-2023 09:40:03.198662,"(10.0, 18.5, 18.125)","(2.7, 3.25, 3.21)","(5.5, 10.5, 9.444444444444445)","(4.4, 4.9, 4.7558139534883725)","(5.0, 8.0, 7.728)","(15.0, 17.5, 17.153846153846153)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 11.48)"
09-01-2023 09:40:04.342509,"(10.0, 18.5, 17.25)","(2.7, 3.25, 3.21)","(5.5, 10.5, 9.12)","(4.4, 4.8, 4.758333333333333)","(5.0, 8.0, 7.728)","(15.0, 17.5, 17.153846153846153)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 11.48)"
09-01-2023 09:40:05.502663,"(10.0, 18.5, 18.125)","(2.7, 3.25, 3.21)","(5.5, 10.5, 8.781818181818181)","(4.4, 4.8, 4.703703703703704)","(5.0, 8.0, 7.728)","(15.0, 17.5, 17.153846153846153)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 11.48)"
09-01-2023 09:40:06.591211,"(10.0, 18.5, 17.25)","(2.7, 3.25, 3.21)","(5.5, 10.0, 8.646153846153846)","(4.4, 4.8, 4.778775510204081)","(5.0, 8.0, 7.728)","(15.0, 17.5, 16.725806451612904)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 11.48)"
09-01-2023 09:40:07.614594,"(10.0, 18.5, 17.25)","(2.7, 3.25, 3.21)","(5.5, 10.0, 8.964705882352941)","(4.4, 4.8, 4.778775510204081)","(5.0, 8.0, 7.728)","(15.0, 17.5, 16.34090909090909)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 11.48)"
09-01-2023 09:40:08.668572,"(10.0, 18.5, 18.125)","(2.7, 3.25, 3.21)","(5.5, 9.8, 8.866666666666667)","(4.4, 4.8, 4.778775510204081)","(5.0, 8.0, 7.728)","(15.0, 17.5, 16.34090909090909)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 10.1)"
09-01-2023 09:40:09.694976,"(10.0, 18.5, 17.25)","(2.7, 3.25, 3.216666666666667)","(5.5, 9.8, 8.4875)","(4.4, 4.8, 4.727586206896552)","(5.0, 8.0, 7.716279069767442)","(15.0, 17.5, 16.129032258064516)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 11.707692307692309)"
09-01-2023 09:40:10.764419,"(10.0, 18.5, 17.25)","(2.7, 3.25, 3.2416666666666667)","(5.5, 9.8, 8.4875)","(4.4, 4.8, 4.727586206896552)","(5.0, 8.0, 7.716279069767442)","(14.0, 17.5, 16.129032258064516)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 11.55)"
09-01-2023 09:40:11.848241,"(10.0, 18.5, 17.25)","(2.7, 3.25, 3.2295454545454545)","(5.5, 9.8, 8.4875)","(4.4, 4.8, 4.717777777777778)","(5.0, 8.0, 7.716279069767442)","(14.0, 17.5, 16.684210526315788)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 11.707692307692309)"
09-01-2023 09:40:12.867978,"(10.0, 18.5, 18.125)","(2.7, 3.25, 3.1891304347826086)","(5.5, 9.8, 8.458333333333334)","(4.4, 4.8, 4.717777777777778)","(5.0, 8.0, 7.716279069767442)","(14.0, 17.0, 16.684210526315788)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 11.810526315789474)"
09-01-2023 09:40:13.832775,"(10.0, 18.5, 18.125)","(2.7, 3.2, 3.172727272727273)","(5.5, 9.8, 8.458333333333334)","(4.4, 4.8, 4.727586206896552)","(5.0, 8.0, 7.716279069767442)","(14.0, 17.0, 16.684210526315788)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 11.810526315789474)"
09-01-2023 09:40:14.865734,"(10.0, 18.5, 17.25)","(2.7, 3.2, 3.1555555555555554)","(5.5, 9.6, 8.914285714285715)","(4.4, 4.8, 4.727586206896552)","(5.0, 8.0, 7.712941176470588)","(14.0, 17.0, 16.5)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 11.810526315789474)"
09-01-2023 09:40:15.927404,"(10.0, 18.5, 17.25)","(2.7, 3.2, 3.1500000000000004)","(5.5, 9.6, 8.914285714285715)","(4.4, 4.8, 4.777235772357724)","(5.0, 8.0, 7.712941176470588)","(14.0, 17.0, 16.5)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 11.810526315789474)"
09-01-2023 09:40:17.003523,"(10.0, 18.5, 17.25)","(2.7, 3.25, 3.146875)","(5.5, 9.6, 8.533333333333333)","(4.4, 4.8, 4.777235772357724)","(5.0, 8.0, 7.712941176470588)","(14.0, 17.0, 16.142857142857142)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 10.892307692307693)"
09-01-2023 09:40:18.064267,"(10.0, 18.5, 18.125)","(2.7, 3.3, 3.2935064935064933)","(5.5, 9.6, 8.533333333333333)","(4.4, 4.8, 4.777235772357724)","(5.0, 8.0, 7.992)","(14.0, 17.0, 16.333333333333332)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 8.909090909090908)"
09-01-2023 09:40:19.086749,"(10.0, 18.5, 16.416666666666668)","(2.7, 3.3, 3.299285714285714)","(5.5, 9.4, 9.081818181818182)","(4.4, 4.8, 4.777327935222672)","(5.0, 8.2, 7.992)","(14.0, 17.0, 16.333333333333332)","(81.0, 270.0, 259.09090909090907)","(7.5, 12.0, 8.909090909090908)"
09-01-2023 09:40:20.156352,"(10.0, 18.5, 17.833333333333332)","(2.7, 3.35, 3.319444444444444)","(5.5, 9.4, 8.793333333333333)","(4.4, 4.8, 4.771573604060913)","(5.0, 8.2, 8.007407407407406)","(14.0, 17.0, 16.166666666666668)","(81.0, 270.0, 259.09090909090907)","(7.5, 11.5, 10.05)"
09-01-2023 09:40:21.234526,"(10.0, 18.5, 17.833333333333332)","(2.7, 3.35, 3.319444444444444)","(5.5, 9.2, 8.88695652173913)","(4.4, 4.8, 4.771573604060913)","(5.0, 8.2, 8.007407407407406)","(14.0, 17.0, 16.2)","(81.0, 270.0, 259.09090909090907)","(7.5, 11.5, 10.05)"
09-01-2023 09:40:22.254750,"(10.0, 18.5, 17.115384615384617)","(2.7, 3.15, 3.1296)","(5.5, 9.2, 9.073684210526315)","(4.4, 4.9, 4.846153846153846)","(5.0, 8.4, 8.288888888888888)","(14.0, 17.0, 16.347826086956523)","(81.0, 270.0, 259.09090909090907)","(7.5, 11.5, 10.05)"
09-01-2023 09:40:23.266716,"(10.0, 18.5, 17.115384615384617)","(2.7, 3.25, 3.1625)","(5.5, 9.2, 8.88695652173913)","(4.4, 4.9, 4.846153846153846)","(5.0, 8.4, 8.233333333333333)","(14.0, 17.0, 16.6875)","(81.0, 270.0, 259.09090909090907)","(7.5, 11.5, 10.05)"
09-01-2023 09:40:24.339785,"(10.0, 18.5, 17.833333333333332)","(2.7, 3.15, 3.096153846153846)","(5.5, 9.2, 9.073684210526315)","(4.4, 4.9, 4.845454545454546)","(5.0, 8.4, 8.282352941176471)","(14.0, 17.0, 16.032258064516128)","(81.0, 270.0, 259.09090909090907)","(7.5, 11.5, 10.05)"
09-01-2023 09:40:25.453976,"(10.0, 18.5, 17.833333333333332)","(2.7, 3.15, 3.05)","(5.5, 9.2, 9.073684210526315)","(4.4, 4.9, 4.845454545454546)","(5.0, 8.4, 8.282352941176471)","(14.0, 17.0, 16.032258064516128)","(81.0, 270.0, 259.09090909090907)","(7.5, 11.5, 10.6)"
09-01-2023 09:40:26.549263,"(10.0, 18.5, 17.833333333333332)","(2.7, 3.1, 3.0375)","(6.0, 9.2, 8.952)","(4.2, 4.9, 4.825)","(5.5, 8.4, 8.464516129032258)","(13.0, 17.0, 16.032258064516128)","(81.0, 270.0, 259.09090909090907)","(7.0, 11.5, 10.96)"
09-01-2023 09:40:27.668099,"(10.0, 18.5, 17.833333333333332)","(2.7, 3.1, 3.0375)","(6.0, 9.4, 8.952)","(4.2, 4.9, 4.825)","(5.5, 8.6, 8.288888888888888)","(13.0, 17.0, 15.555555555555555)","(81.0, 270.0, 259.09090909090907)","(7.0, 11.5, 10.8)"
09-01-2023 09:40:28.793397,"(10.0, 18.5, 18.23913043478261)","(2.7, 3.1, 3.0375)","(6.0, 9.4, 9.133333333333333)","(4.2, 4.9, 4.825)","(5.5, 8.6, 8.288888888888888)","(13.0, 17.0, 15.555555555555555)","(81.0, 270.0, 259.09090909090907)","(7.0, 11.5, 10.96)"
09-01-2023 09:40:29.888282,"(11.0, 18.5, 17.833333333333332)","(2.7, 3.1, 3.0375)","(6.0, 9.4, 9.133333333333333)","(4.2, 4.9, 4.84)","(5.5, 8.6, 8.466666666666667)","(13.0, 17.0, 16.152173913043477)","(81.0, 270.0, 259.09090909090907)","(7.0, 11.5, 8.799999999999999)"
09-01-2023 09:40:30.897422,"(11.0, 18.5, 18.23913043478261)","(2.7, 3.15, 3.03)","(6.0, 9.4, 8.963636363636363)","(4.2, 4.9, 4.78)","(5.5, 8.6, 8.466666666666667)","(13.0, 16.5, 15.961538461538462)","(81.0, 270.0, 259.09090909090907)","(7.0, 11.0, 8.98)"
09-01-2023 09:40:31.951298,"(11.0, 18.5, 17.833333333333332)","(2.7, 3.15, 3.03)","(6.0, 9.4, 9.0)","(4.2, 4.9, 4.78)","(5.5, 8.6, 8.466666666666667)","(13.0, 16.5, 15.961538461538462)","(81.0, 270.0, 259.09090909090907)","(7.0, 10.5, 8.98)"
09-01-2023 09:40:33.040748,"(11.0, 18.5, 18.23913043478261)","(2.7, 3.15, 3.075)","(6.0, 9.4, 9.066666666666666)","(4.2, 4.9, 4.78)","(5.5, 8.6, 8.56)","(13.0, 16.5, 15.961538461538462)","(81.0, 270.0, 259.09090909090907)","(7.0, 10.5, 9.925)"
09-01-2023 09:40:34.214994,"(11.0, 18.5, 17.833333333333332)","(2.7, 3.15, 3.066216216216216)","(6.0, 9.4, 9.066666666666666)","(4.2, 4.9, 4.78)","(5.5, 8.8, 8.56)","(13.0, 16.5, 15.676470588235293)","(81.0, 270.0, 259.09090909090907)","(7.0, 10.5, 9.925)"
09-01-2023 09:40:35.357572,"(11.0, 18.5, 18.23913043478261)","(2.7, 3.25, 3.1886363636363635)","(6.0, 9.4, 9.066666666666666)","(4.2, 4.9, 4.78)","(5.5, 8.8, 8.56)","(13.0, 16.5, 15.214285714285714)","(81.0, 270.0, 259.09090909090907)","(7.0, 10.5, 10.244444444444444)"
09-01-2023 09:40:36.432549,"(11.0, 18.5, 18.23913043478261)","(2.7, 3.25, 3.2074074074074073)","(6.0, 9.4, 9.28888888888889)","(4.2, 4.9, 4.78)","(5.5, 8.8, 8.53103448275862)","(13.0, 15.5, 15.214285714285714)","(81.0, 270.0, 259.09090909090907)","(7.0, 10.5, 10.083333333333334)"
09-01-2023 09:40:37.438472,"(11.0, 18.5, 18.23913043478261)","(2.7, 3.25, 3.236111111111111)","(6.0, 9.4, 9.28888888888889)","(4.2, 4.9, 4.78)","(5.5, 8.6, 8.569230769230769)","(13.0, 15.5, 14.6)","(81.0, 270.0, 259.09090909090907)","(7.0, 10.5, 11.44047619047619)"
09-01-2023 09:40:38.522347,"(11.0, 16.0, 15.977272727272727)","(2.7, 3.2, 3.1792452830188678)","(6.0, 8.6, 9.15)","(4.2, 4.8, 4.71)","(5.5, 8.4, 8.78048780487805)","(13.0, 15.0, 14.7)","(81.0, 270.0, 259.09090909090907)","(7.0, 11.5, 9.736842105263158)"
09-01-2023 09:40:39.583884,"(11.0, 18.5, 17.833333333333332)","(2.7, 3.3, 3.219402985074627)","(6.0, 9.4, 9.233333333333334)","(4.2, 4.8, 4.71)","(5.5, 8.8, 8.791044776119403)","(13.0, 15.5, 14.5)","(81.0, 270.0, 259.09090909090907)","(7.0, 11.0, 9.833333333333334)"
09-01-2023 09:40:40.701551,"(11.0, 18.5, 18.23913043478261)","(2.7, 3.3, 3.219402985074627)","(6.0, 9.4, 9.233333333333334)","(4.2, 4.8, 4.71)","(5.5, 8.8, 8.791044776119403)","(13.0, 15.5, 14.5)","(81.0, 270.0, 259.09090909090907)","(7.0, 10.5, 9.58)"
09-01-2023 09:40:41.804101,"(11.0, 18.5, 18.23913043478261)","(2.7, 3.3, 3.2581395348837208)","(6.5, 9.4, 9.26)","(4.2, 4.8, 4.71)","(5.5, 8.8, 8.79124087591241)","(13.0, 15.5, 14.833333333333334)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.5, 8.877272727272727)"
09-01-2023 09:40:42.871359,"(11.0, 18.5, 16.833333333333332)","(2.7, 3.3, 3.24)","(6.5, 9.4, 9.26)","(4.2, 4.8, 4.71)","(5.5, 8.8, 8.79124087591241)","(13.0, 16.0, 14.333333333333334)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.5, 8.722727272727273)"
09-01-2023 09:40:43.886174,"(11.0, 18.5, 17.5)","(2.7, 3.3, 3.264473684210526)","(6.5, 9.4, 9.292307692307693)","(4.2, 4.8, 4.725)","(5.5, 9.0, 8.144)","(13.0, 16.0, 14.333333333333334)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.5, 8.75)"
09-01-2023 09:40:44.897603,"(11.0, 18.5, 16.833333333333332)","(2.7, 3.3, 3.2263157894736842)","(6.5, 9.4, 9.306666666666667)","(4.2, 4.8, 4.77)","(5.5, 8.4, 8.144)","(13.0, 16.0, 14.333333333333334)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.0, 9.871428571428572)"
09-01-2023 09:40:45.902436,"(11.0, 18.5, 17.5)","(2.7, 3.3, 3.2294117647058824)","(6.5, 9.4, 9.314285714285715)","(4.2, 4.9, 4.737837837837838)","(5.5, 8.4, 8.144)","(13.0, 16.0, 14.333333333333334)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.0, 9.879999999999999)"
09-01-2023 09:40:46.954146,"(11.0, 18.5, 17.666666666666668)","(2.7, 3.3, 3.2294117647058824)","(6.5, 9.4, 9.333333333333334)","(4.2, 4.9, 4.737837837837838)","(5.5, 8.4, 8.144)","(13.0, 16.0, 14.333333333333334)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.0, 9.946666666666667)"
09-01-2023 09:40:48.036888,"(11.0, 18.5, 17.6)","(2.7, 3.3, 3.2294117647058824)","(6.5, 9.4, 9.066666666666666)","(4.2, 4.9, 4.737837837837838)","(5.5, 8.4, 8.144)","(13.0, 16.0, 14.333333333333334)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.0, 9.3)"
09-01-2023 09:40:49.050467,"(11.0, 18.5, 18.0)","(2.7, 3.2, 3.1774193548387095)","(6.5, 9.4, 9.066666666666666)","(4.2, 4.9, 4.737837837837838)","(5.5, 8.4, 8.156521739130435)","(13.0, 16.0, 14.088235294117647)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.0, 9.3)"
09-01-2023 09:40:50.148073,"(11.0, 18.5, 17.375)","(2.7, 3.2, 3.1774193548387095)","(6.5, 9.4, 9.233333333333334)","(4.2, 4.9, 4.737837837837838)","(5.5, 8.4, 8.156521739130435)","(13.0, 16.0, 13.884615384615385)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.0, 8.79)"
09-01-2023 09:40:51.356460,"(11.0, 18.5, 17.666666666666668)","(2.7, 3.2, 3.083333333333333)","(6.5, 9.4, 9.275)","(4.2, 4.9, 4.737837837837838)","(5.5, 8.4, 8.36)","(13.0, 16.0, 13.884615384615385)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.5, 9.494117647058824)"
09-01-2023 09:40:52.427099,"(11.0, 18.5, 17.666666666666668)","(2.7, 3.15, 3.065384615384615)","(6.5, 9.4, 9.275)","(4.2, 4.9, 4.737837837837838)","(5.5, 8.4, 8.36)","(13.0, 16.0, 13.884615384615385)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.5, 9.075)"
09-01-2023 09:40:53.406852,"(11.0, 18.5, 18.1875)","(2.7, 3.15, 3.065384615384615)","(6.5, 9.4, 9.233333333333334)","(4.2, 5.0, 4.983333333333333)","(5.5, 8.4, 8.36)","(13.0, 16.0, 13.884615384615385)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.5, 9.075)"
09-01-2023 09:40:54.490603,"(11.0, 18.5, 18.1875)","(2.7, 3.15, 3.0666666666666664)","(6.5, 9.4, 9.066666666666666)","(4.2, 5.0, 4.986363636363636)","(5.5, 8.4, 8.363636363636363)","(13.0, 15.5, 14.642857142857142)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.5, 9.075)"
09-01-2023 09:40:55.510274,"(11.0, 18.5, 18.1875)","(2.7, 3.15, 3.0666666666666664)","(6.5, 9.4, 9.066666666666666)","(4.2, 5.0, 4.986363636363636)","(5.5, 8.8, 8.715044247787612)","(13.0, 15.0, 14.357142857142858)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.5, 8.945454545454545)"
09-01-2023 09:40:56.599957,"(11.0, 18.5, 18.1875)","(2.7, 3.15, 3.0666666666666664)","(6.5, 9.4, 9.25)","(4.2, 5.0, 4.986363636363636)","(5.5, 8.8, 8.742307692307692)","(13.0, 15.0, 14.357142857142858)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.5, 10.065217391304348)"
09-01-2023 09:40:57.709687,"(11.0, 18.5, 18.1875)","(2.7, 3.2, 3.0695652173913044)","(6.5, 9.4, 8.9)","(4.2, 5.0, 4.986363636363636)","(5.5, 8.8, 8.742307692307692)","(13.0, 15.0, 14.25)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.5, 9.514285714285714)"
09-01-2023 09:40:58.757903,"(11.0, 18.5, 18.1875)","(2.7, 3.2, 3.187786259541985)","(6.5, 9.4, 8.9)","(4.2, 5.0, 4.85)","(5.5, 8.8, 8.742307692307692)","(13.0, 15.0, 14.25)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.5, 9.2)"
09-01-2023 09:40:59.749265,"(11.0, 18.5, 18.1875)","(2.7, 3.25, 3.223913043478261)","(6.5, 10.0, 9.6)","(4.2, 5.0, 4.925)","(5.5, 8.8, 8.742307692307692)","(13.0, 15.0, 14.25)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.0, 8.826666666666666)"
09-01-2023 09:41:00.822079,"(11.0, 18.5, 18.1875)","(2.7, 3.3, 3.2582089552238807)","(6.5, 10.0, 9.6)","(4.2, 5.0, 4.925)","(5.5, 8.8, 8.742307692307692)","(13.0, 15.0, 14.25)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.0, 9.120000000000001)"
09-01-2023 09:41:01.934120,"(11.0, 18.5, 18.1875)","(2.7, 3.3, 3.2444444444444445)","(6.5, 10.0, 9.485714285714286)","(4.2, 5.0, 4.925)","(5.5, 8.8, 8.742307692307692)","(13.0, 15.0, 14.25)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.0, 9.120000000000001)"
09-01-2023 09:41:03.111350,"(11.0, 18.5, 18.1875)","(2.7, 3.3, 3.2444444444444445)","(6.5, 10.0, 9.485714285714286)","(4.2, 5.0, 4.925)","(5.5, 8.8, 8.742307692307692)","(13.0, 15.0, 13.928571428571429)","(81.0, 270.0, 259.09090909090907)","(7.5, 10.0, 9.133333333333333)"
