,Elettrica,Banana Queen,Zelady Luck,Silk Tie,Sweet Mercy,Empress El,Arranmore,Flying Tyrol,Carolina Fire
04-01-2023 14:21:30.171390,"(3.0, 3.5, 3.4135826771653544)","(4.0, 4.5, 4.498744769874477)","(12.0, 14.5, 14.421052631578947)","(21.0, 40.0, 39.142857142857146)","(3.6, 4.4, 4.2796078431372555)","(26.0, 42.0, 41.78947368421053)","(10.0, 13.0, 12.893939393939394)","(51.0, 90.0, 86.25)","(26.0, 32.0, 32.32258064516129)"
04-01-2023 14:21:31.492782,"(3.0, 3.5, 3.4135826771653544)","(4.0, 4.5, 4.498744769874477)","(12.0, 14.5, 14.421052631578947)","(21.0, 40.0, 39.142857142857146)","(3.6, 4.4, 4.304322766570605)","(26.0, 42.0, 41.78947368421053)","(10.0, 13.0, 12.764705882352942)","(51.0, 90.0, 86.25)","(26.0, 34.0, 31.058823529411764)"
04-01-2023 14:21:32.789549,"(3.0, 3.45, 3.432)","(4.0, 4.5, 4.491826923076923)","(12.0, 15.0, 14.861904761904762)","(21.0, 40.0, 39.07692307692308)","(3.6, 4.4, 4.286715867158672)","(26.0, 42.0, 41.77777777777778)","(10.0, 13.0, 12.835820895522389)","(51.0, 90.0, 86.16279069767442)","(26.0, 32.0, 30.933333333333334)"
04-01-2023 14:21:34.099025,"(3.0, 3.5, 3.3605590062111803)","(4.0, 4.6, 4.453731343283582)","(12.0, 15.0, 14.876237623762377)","(21.0, 40.0, 41.28)","(3.6, 4.4, 4.282824427480916)","(26.0, 42.0, 41.714285714285715)","(10.0, 13.0, 12.835820895522389)","(51.0, 90.0, 86.16279069767442)","(26.0, 32.0, 30.933333333333334)"
04-01-2023 14:21:35.329426,"(3.0, 3.4, 3.3774193548387097)","(4.0, 4.6, 4.5209677419354835)","(12.0, 15.0, 14.483333333333333)","(21.0, 44.0, 40.5)","(3.6, 4.4, 4.2977477477477475)","(26.0, 42.0, 41.65217391304348)","(10.0, 13.0, 12.835820895522389)","(51.0, 90.0, 86.70731707317073)","(26.0, 32.0, 30.545454545454547)"
04-01-2023 14:21:36.538063,"(3.0, 3.4, 3.3753731343283584)","(4.0, 4.6, 4.5209677419354835)","(12.0, 14.5, 14.483333333333333)","(21.0, 44.0, 40.5)","(3.6, 4.3, 4.2977477477477475)","(26.0, 42.0, 41.77777777777778)","(10.0, 13.0, 12.294117647058824)","(51.0, 90.0, 83.79310344827586)","(26.0, 32.0, 29.6)"
04-01-2023 14:21:37.698794,"(3.0, 3.5, 3.4609489051094893)","(4.0, 4.4, 4.339731285988484)","(12.0, 14.5, 14.212121212121213)","(21.0, 44.0, 41.142857142857146)","(3.6, 4.3, 4.306969696969698)","(26.0, 42.0, 41.77777777777778)","(10.0, 13.0, 12.704918032786885)","(51.0, 90.0, 85.0)","(26.0, 32.0, 29.96)"
04-01-2023 14:21:38.948127,"(3.0, 3.5, 3.4651666666666667)","(4.0, 4.4, 4.34108818011257)","(12.0, 14.5, 14.28125)","(21.0, 44.0, 41.142857142857146)","(3.6, 4.4, 4.305828220858896)","(26.0, 42.0, 41.77777777777778)","(10.0, 13.0, 12.479591836734693)","(51.0, 90.0, 84.54545454545455)","(26.0, 32.0, 29.875)"
04-01-2023 14:21:40.180258,"(3.0, 3.5, 3.4525)","(4.0, 4.4, 4.345871559633028)","(12.0, 14.5, 14.22549019607843)","(21.0, 44.0, 40.92307692307692)","(3.6, 4.4, 4.304510108864697)","(26.0, 42.0, 41.77777777777778)","(10.0, 13.0, 12.509615384615385)","(51.0, 90.0, 84.54545454545455)","(26.0, 32.0, 29.875)"
04-01-2023 14:21:41.401613,"(3.0, 3.5, 3.455150214592275)","(4.0, 4.4, 4.364242424242424)","(12.0, 14.5, 14.22549019607843)","(21.0, 44.0, 40.92307692307692)","(3.6, 4.4, 4.304510108864697)","(26.0, 42.0, 41.77777777777778)","(10.0, 13.0, 12.518867924528301)","(51.0, 90.0, 78.75)","(26.0, 32.0, 29.875)"
04-01-2023 14:21:42.650101,"(3.0, 3.5, 3.455150214592275)","(4.0, 4.4, 4.337894736842105)","(12.0, 14.5, 14.22549019607843)","(21.0, 44.0, 40.92307692307692)","(3.7, 4.4, 4.304510108864697)","(26.0, 42.0, 41.77777777777778)","(10.0, 13.0, 12.544642857142858)","(51.0, 90.0, 78.75)","(26.0, 32.0, 30.695652173913043)"
04-01-2023 14:21:43.833178,"(3.0, 3.5, 3.455150214592275)","(4.0, 4.4, 4.360189573459715)","(12.0, 14.5, 14.22549019607843)","(21.0, 44.0, 40.92307692307692)","(3.7, 4.4, 4.326420454545454)","(26.0, 42.0, 41.80952380952381)","(10.0, 13.0, 12.49)","(51.0, 90.0, 82.5)","(26.0, 32.0, 30.125)"
04-01-2023 14:21:44.963166,"(3.0, 3.45, 3.4242798353909465)","(4.0, 4.4, 4.363636363636364)","(12.0, 14.5, 14.22549019607843)","(21.0, 44.0, 41.19298245614035)","(3.7, 4.4, 4.312162162162162)","(26.0, 42.0, 41.81395348837209)","(10.0, 13.0, 11.93421052631579)","(51.0, 90.0, 82.8)","(26.0, 32.0, 29.857142857142858)"
04-01-2023 14:21:46.113834,"(3.0, 3.45, 3.4227891156462587)","(4.0, 4.4, 4.367611336032389)","(12.0, 14.5, 14.25)","(21.0, 44.0, 41.41935483870968)","(3.7, 4.4, 4.312162162162162)","(26.0, 42.0, 41.81395348837209)","(10.0, 12.0, 11.954545454545455)","(51.0, 90.0, 82.8)","(26.0, 32.0, 29.857142857142858)"
04-01-2023 14:21:47.341765,"(3.0, 3.45, 3.4227891156462587)","(4.0, 4.4, 4.367537313432836)","(12.0, 14.5, 14.25)","(21.0, 44.0, 41.41935483870968)","(3.7, 4.4, 4.318493150684931)","(26.0, 42.0, 41.794871794871796)","(10.0, 12.0, 12.487179487179487)","(51.0, 90.0, 82.8)","(26.0, 32.0, 29.857142857142858)"
04-01-2023 14:21:48.548007,"(3.0, 3.45, 3.438888888888889)","(4.0, 4.4, 4.367537313432836)","(12.0, 14.5, 14.115384615384615)","(21.0, 44.0, 41.41935483870968)","(3.7, 4.4, 4.345882352941177)","(26.0, 42.0, 41.794871794871796)","(10.0, 13.0, 12.487179487179487)","(51.0, 90.0, 82.8)","(26.0, 32.0, 29.794117647058822)"
04-01-2023 14:21:49.816498,"(3.0, 3.45, 3.4308510638297873)","(4.0, 4.4, 4.398369565217392)","(12.0, 14.5, 14.115384615384615)","(21.0, 44.0, 41.57575757575758)","(3.7, 4.4, 4.345882352941177)","(26.0, 42.0, 41.794871794871796)","(10.0, 13.0, 12.558823529411764)","(51.0, 90.0, 82.8)","(26.0, 32.0, 29.794117647058822)"
04-01-2023 14:21:51.075966,"(3.0, 3.5, 3.38345521023766)","(4.0, 4.4, 4.398477157360406)","(12.0, 14.5, 14.166666666666666)","(21.0, 44.0, 41.6)","(3.7, 4.4, 4.345662100456622)","(26.0, 42.0, 41.83673469387755)","(10.0, 13.0, 12.7)","(51.0, 90.0, 83.57142857142857)","(26.0, 32.0, 30.90909090909091)"
04-01-2023 14:21:52.240509,"(3.0, 3.4, 3.390322580645161)","(4.0, 4.4, 4.398477157360406)","(12.0, 14.5, 14.3125)","(21.0, 42.0, 41.09090909090909)","(3.7, 4.4, 4.34477958236659)","(26.0, 42.0, 41.83673469387755)","(10.0, 13.0, 12.23076923076923)","(51.0, 90.0, 82.8)","(26.0, 34.0, 30.666666666666668)"
04-01-2023 14:21:53.356787,"(3.0, 3.4, 3.3916666666666666)","(4.0, 4.4, 4.398477157360406)","(12.0, 14.5, 14.3125)","(21.0, 42.0, 41.0)","(3.7, 4.4, 4.34477958236659)","(26.0, 42.0, 41.83673469387755)","(10.0, 13.0, 12.23076923076923)","(51.0, 90.0, 82.8)","(26.0, 34.0, 30.470588235294116)"
04-01-2023 14:21:54.459426,"(3.0, 3.4, 3.3916666666666666)","(4.0, 4.4, 4.398477157360406)","(12.0, 14.5, 14.3125)","(21.0, 42.0, 41.0)","(3.7, 4.4, 4.34477958236659)","(26.0, 42.0, 41.83673469387755)","(10.0, 13.0, 12.23076923076923)","(51.0, 90.0, 82.8)","(26.0, 34.0, 29.5)"
04-01-2023 14:21:55.606113,"(3.0, 3.4, 3.3916666666666666)","(4.0, 4.4, 4.398477157360406)","(12.0, 15.0, 14.653061224489797)","(21.0, 42.0, 41.0)","(3.7, 4.4, 4.34477958236659)","(26.0, 42.0, 41.81395348837209)","(10.0, 13.0, 12.285714285714286)","(51.0, 90.0, 82.8)","(26.0, 34.0, 30.3125)"
04-01-2023 14:21:56.736724,"(3.0, 3.4, 3.392156862745098)","(4.0, 4.4, 4.398477157360406)","(12.0, 15.0, 14.666666666666666)","(21.0, 42.0, 41.0)","(3.7, 4.4, 4.34477958236659)","(26.0, 42.0, 41.81395348837209)","(10.0, 13.0, 12.25)","(51.0, 90.0, 82.8)","(26.0, 32.0, 30.3125)"
04-01-2023 14:21:57.876500,"(3.0, 3.4, 3.3855072463768114)","(4.0, 4.4, 4.398469387755102)","(12.0, 15.0, 14.666666666666666)","(21.0, 42.0, 41.333333333333336)","(3.7, 4.4, 4.336986301369864)","(26.0, 42.0, 41.81395348837209)","(10.0, 13.0, 12.25)","(51.0, 90.0, 82.8)","(26.0, 32.0, 30.3125)"
04-01-2023 14:21:58.998662,"(3.0, 3.4, 3.3855072463768114)","(4.0, 4.4, 4.378455284552846)","(12.0, 15.0, 14.585365853658537)","(21.0, 42.0, 41.5)","(3.7, 4.4, 4.330409356725146)","(26.0, 42.0, 41.81818181818182)","(10.0, 13.0, 12.25)","(51.0, 90.0, 76.57894736842105)","(26.0, 32.0, 30.2)"
04-01-2023 14:22:00.100971,"(3.0, 3.4, 3.3855072463768114)","(4.0, 4.4, 4.378455284552846)","(12.0, 15.0, 14.645833333333334)","(21.0, 42.0, 41.5)","(3.7, 4.4, 4.330409356725146)","(26.0, 42.0, 41.81818181818182)","(10.0, 13.0, 12.25)","(51.0, 90.0, 76.57894736842105)","(26.0, 32.0, 30.2)"
04-01-2023 14:22:01.167504,"(3.0, 3.4, 3.378723404255319)","(4.0, 4.4, 4.378455284552846)","(12.0, 15.0, 14.645833333333334)","(21.0, 42.0, 41.523809523809526)","(3.7, 4.4, 4.336702127659574)","(26.0, 42.0, 41.77777777777778)","(10.0, 13.0, 12.815384615384616)","(51.0, 90.0, 78.27586206896552)","(26.0, 32.0, 30.2)"
04-01-2023 14:22:02.223472,"(3.0, 3.4, 3.372972972972973)","(4.0, 4.4, 4.378455284552846)","(12.0, 15.0, 14.638297872340425)","(21.0, 42.0, 39.77777777777778)","(3.7, 4.4, 4.336702127659574)","(26.0, 42.0, 41.77777777777778)","(10.0, 13.0, 12.815384615384616)","(51.0, 90.0, 78.27586206896552)","(26.0, 32.0, 30.2)"
04-01-2023 14:22:03.307456,"(3.0, 3.4, 3.372972972972973)","(4.0, 4.4, 4.395625000000001)","(12.0, 16.0, 15.631578947368421)","(21.0, 42.0, 38.36363636363637)","(3.7, 4.4, 4.336702127659574)","(26.0, 42.0, 41.76470588235294)","(10.0, 13.0, 12.819548872180452)","(51.0, 90.0, 78.27586206896552)","(26.0, 32.0, 30.3125)"
04-01-2023 14:22:04.365200,"(3.0, 3.4, 3.3765873015873016)","(4.0, 4.4, 4.39281045751634)","(12.0, 16.0, 15.823529411764707)","(21.0, 42.0, 39.77777777777778)","(3.7, 4.4, 4.336702127659574)","(26.0, 42.0, 41.80952380952381)","(10.0, 13.0, 12.819548872180452)","(51.0, 85.0, 84.11764705882354)","(26.0, 30.0, 29.5)"
04-01-2023 14:22:05.500772,"(3.0, 3.4, 3.3675824175824176)","(4.0, 4.5, 4.399649122807017)","(12.0, 16.0, 15.823529411764707)","(21.0, 42.0, 39.391304347826086)","(3.7, 4.4, 4.360134003350084)","(26.0, 42.0, 41.77777777777778)","(10.0, 13.0, 12.62037037037037)","(51.0, 85.0, 81.81818181818181)","(26.0, 30.0, 29.714285714285715)"
04-01-2023 14:22:06.659378,"(3.0, 3.4, 3.3675824175824176)","(3.9, 4.5, 4.390445859872611)","(13.0, 16.0, 15.625)","(26.0, 42.0, 39.857142857142854)","(3.8, 4.4, 4.358608695652174)","(26.0, 42.0, 41.77777777777778)","(10.0, 13.0, 12.610169491525424)","(51.0, 85.0, 81.81818181818181)","(26.0, 30.0, 29.714285714285715)"
04-01-2023 14:22:07.819277,"(3.0, 3.4, 3.3833333333333333)","(3.9, 4.5, 4.395121951219512)","(13.0, 16.0, 15.625)","(26.0, 42.0, 39.93103448275862)","(3.8, 4.4, 4.358608695652174)","(26.0, 42.0, 41.5609756097561)","(10.0, 13.0, 12.618181818181819)","(51.0, 85.0, 82.5)","(26.0, 30.0, 28.533333333333335)"
04-01-2023 14:22:08.977020,"(3.0, 3.45, 3.412686567164179)","(3.9, 4.5, 4.395121951219512)","(13.0, 16.0, 15.71875)","(26.0, 42.0, 39.08108108108108)","(3.8, 4.4, 4.35846422338569)","(26.0, 42.0, 41.8235294117647)","(10.0, 13.0, 12.610169491525424)","(51.0, 85.0, 82.5)","(26.0, 29.0, 28.64)"
04-01-2023 14:22:10.132677,"(3.0, 3.45, 3.41)","(3.9, 4.5, 4.394153846153846)","(13.0, 16.0, 15.71875)","(26.0, 42.0, 39.08108108108108)","(3.8, 4.4, 4.35846422338569)","(26.0, 42.0, 41.8235294117647)","(10.0, 13.0, 12.616666666666667)","(51.0, 85.0, 82.6923076923077)","(26.0, 29.0, 28.64)"
04-01-2023 14:22:11.288650,"(3.0, 3.45, 3.356666666666667)","(3.9, 4.5, 4.394153846153846)","(13.0, 16.0, 15.71875)","(26.0, 42.0, 39.08108108108108)","(3.8, 4.4, 4.35846422338569)","(26.0, 42.0, 41.8235294117647)","(10.0, 13.0, 12.625)","(51.0, 85.0, 82.5)","(26.0, 29.0, 28.64)"
04-01-2023 14:22:12.469915,"(3.0, 3.45, 3.434090909090909)","(3.9, 4.5, 4.394153846153846)","(13.0, 16.0, 15.71875)","(26.0, 42.0, 39.08108108108108)","(3.7, 4.4, 4.35846422338569)","(26.0, 42.0, 41.8235294117647)","(10.0, 13.0, 12.786802030456853)","(51.0, 85.0, 82.0)","(21.0, 29.0, 28.64)"
04-01-2023 14:22:13.668770,"(3.0, 3.45, 3.3796703296703297)","(3.9, 4.5, 4.394153846153846)","(13.0, 16.0, 15.71875)","(26.0, 42.0, 39.08108108108108)","(3.7, 4.4, 4.359298245614036)","(26.0, 42.0, 41.806451612903224)","(10.0, 13.0, 12.520833333333334)","(51.0, 85.0, 82.5)","(21.0, 29.0, 28.64)"
04-01-2023 14:22:14.857134,"(3.0, 3.45, 3.4043795620437955)","(3.9, 4.5, 4.3775800711743775)","(13.0, 16.0, 15.71875)","(26.0, 42.0, 39.08108108108108)","(3.7, 4.4, 4.358422939068101)","(26.0, 42.0, 41.76923076923077)","(10.0, 13.0, 12.520833333333334)","(51.0, 85.0, 82.5)","(21.0, 29.0, 28.64)"
04-01-2023 14:22:15.985469,"(3.0, 3.45, 3.4042857142857144)","(3.9, 4.5, 4.3775800711743775)","(13.0, 16.0, 15.71875)","(26.0, 42.0, 39.08108108108108)","(3.7, 4.4, 4.358198198198198)","(26.0, 42.0, 41.76923076923077)","(10.0, 13.0, 12.9)","(51.0, 85.0, 82.5)","(21.0, 29.0, 28.64)"
04-01-2023 14:22:17.109466,"(3.0, 3.45, 3.4042857142857144)","(3.9, 4.5, 4.3775800711743775)","(13.0, 16.0, 15.71875)","(26.0, 42.0, 39.08108108108108)","(3.7, 4.4, 4.358198198198198)","(26.0, 42.0, 41.91304347826087)","(10.0, 13.0, 12.961538461538462)","(51.0, 85.0, 82.0)","(21.0, 29.0, 28.64)"
04-01-2023 14:22:18.227868,"(3.0, 3.45, 3.4093373493975903)","(3.9, 4.5, 4.3775800711743775)","(13.0, 16.0, 15.71875)","(26.0, 42.0, 39.0)","(3.7, 4.4, 4.358198198198198)","(26.0, 42.0, 41.91304347826087)","(10.0, 13.0, 13.068627450980392)","(51.0, 85.0, 82.5)","(21.0, 29.0, 28.64)"
04-01-2023 14:22:19.333961,"(3.0, 3.45, 3.4093373493975903)","(3.9, 4.5, 4.3775800711743775)","(13.0, 16.0, 15.71875)","(26.0, 42.0, 39.0)","(3.7, 4.4, 4.358198198198198)","(26.0, 42.0, 41.91304347826087)","(10.0, 13.5, 13.027272727272727)","(51.0, 85.0, 82.5)","(21.0, 29.0, 28.64)"
04-01-2023 14:22:20.449769,"(3.0, 3.45, 3.4093373493975903)","(3.9, 4.5, 4.3775800711743775)","(13.0, 16.0, 15.4375)","(26.0, 42.0, 39.0)","(3.7, 4.4, 4.358198198198198)","(26.0, 42.0, 41.90769230769231)","(10.0, 13.5, 13.267857142857142)","(51.0, 85.0, 80.71428571428571)","(21.0, 29.0, 27.12280701754386)"
04-01-2023 14:22:21.565906,"(3.0, 3.45, 3.4093373493975903)","(3.9, 4.5, 4.3775800711743775)","(13.0, 16.0, 15.4375)","(26.0, 42.0, 39.0)","(3.8, 4.4, 4.358198198198198)","(26.0, 42.0, 41.91304347826087)","(10.0, 13.5, 13.275862068965518)","(51.0, 85.0, 79.44444444444444)","(21.0, 28.0, 27.27536231884058)"
04-01-2023 14:22:22.613590,"(3.0, 3.4, 3.359375)","(3.9, 4.5, 4.415272727272727)","(13.0, 16.0, 15.795454545454545)","(26.0, 42.0, 38.297872340425535)","(3.7, 4.4, 4.358198198198198)","(26.0, 42.0, 41.861111111111114)","(10.0, 13.5, 13.22340425531915)","(51.0, 80.0, 79.44444444444444)","(21.0, 28.0, 27.27536231884058)"
04-01-2023 14:22:23.754553,"(3.0, 3.4, 3.350793650793651)","(3.9, 4.5, 4.363742690058479)","(13.0, 16.0, 15.795454545454545)","(26.0, 42.0, 38.297872340425535)","(3.7, 4.4, 4.36177924217463)","(26.0, 42.0, 41.861111111111114)","(10.0, 13.5, 13.22340425531915)","(51.0, 80.0, 88.57142857142857)","(21.0, 28.0, 27.27536231884058)"
04-01-2023 14:22:24.848157,"(3.0, 3.4, 3.350793650793651)","(3.9, 4.5, 4.363742690058479)","(13.0, 16.0, 15.795454545454545)","(26.0, 42.0, 38.297872340425535)","(3.7, 4.4, 4.337634408602151)","(26.0, 42.0, 41.868421052631575)","(10.0, 13.5, 13.157894736842104)","(51.0, 90.0, 85.45454545454545)","(26.0, 28.0, 27.253731343283583)"
04-01-2023 14:22:25.956176,"(3.0, 3.4, 3.3666666666666667)","(3.9, 4.5, 4.413307984790875)","(13.0, 16.0, 15.632352941176471)","(26.0, 42.0, 38.297872340425535)","(3.7, 4.4, 4.337634408602151)","(26.0, 42.0, 41.868421052631575)","(10.0, 13.5, 13.326923076923077)","(51.0, 90.0, 86.66666666666667)","(26.0, 28.0, 27.253731343283583)"
04-01-2023 14:22:27.038073,"(3.0, 3.4, 3.3666666666666667)","(3.9, 4.5, 4.4135135135135135)","(13.0, 16.0, 15.632352941176471)","(26.0, 42.0, 39.166666666666664)","(3.7, 4.4, 4.337634408602151)","(26.0, 42.0, 41.868421052631575)","(10.0, 13.5, 13.326923076923077)","(51.0, 90.0, 84.76190476190476)","(26.0, 28.0, 28.25925925925926)"
04-01-2023 14:22:28.150865,"(3.0, 3.4, 3.3666666666666667)","(3.9, 4.5, 4.4135135135135135)","(13.0, 16.0, 15.632352941176471)","(26.0, 40.0, 39.166666666666664)","(3.7, 4.4, 4.359674796747968)","(26.0, 42.0, 41.85294117647059)","(11.0, 13.5, 12.40782122905028)","(51.0, 90.0, 85.41666666666667)","(21.0, 29.0, 28.133333333333333)"
04-01-2023 14:22:29.227365,"(3.0, 3.4, 3.371296296296296)","(3.9, 4.5, 4.4135135135135135)","(13.0, 16.0, 15.596774193548388)","(26.0, 40.0, 38.57142857142857)","(3.7, 4.4, 4.311428571428571)","(26.0, 42.0, 41.85294117647059)","(11.0, 12.5, 13.754010695187166)","(51.0, 90.0, 85.92592592592592)","(21.0, 29.0, 28.580645161290324)"
04-01-2023 14:22:30.400067,"(3.0, 3.4, 3.3765151515151515)","(3.9, 4.5, 4.4135135135135135)","(13.0, 16.0, 15.673913043478262)","(26.0, 40.0, 38.888888888888886)","(3.7, 4.4, 4.330337078651685)","(26.0, 42.0, 41.87012987012987)","(11.0, 14.0, 12.909090909090908)","(51.0, 90.0, 86.66666666666667)","(21.0, 29.0, 28.661016949152543)"
04-01-2023 14:22:31.550172,"(3.0, 3.4, 3.3765151515151515)","(3.9, 4.5, 4.4135135135135135)","(12.0, 16.0, 15.728260869565217)","(26.0, 40.0, 38.23529411764706)","(3.8, 4.4, 4.299358974358974)","(26.0, 42.0, 41.857142857142854)","(10.0, 14.0, 13.097826086956522)","(51.0, 90.0, 86.19047619047619)","(21.0, 29.0, 28.6)"
04-01-2023 14:22:32.731100,"(3.0, 3.4, 3.36431718061674)","(3.9, 4.5, 4.410040160642571)","(12.0, 16.0, 15.883720930232558)","(26.0, 40.0, 38.5)","(3.8, 4.3, 4.299368421052631)","(26.0, 42.0, 41.857142857142854)","(10.0, 13.5, 13.097826086956522)","(51.0, 90.0, 86.66666666666667)","(21.0, 29.0, 28.661016949152543)"
04-01-2023 14:22:33.876848,"(3.0, 3.4, 3.3645739910313903)","(3.9, 4.5, 4.410040160642571)","(12.0, 16.0, 15.428571428571429)","(26.0, 40.0, 38.5)","(3.8, 4.3, 4.297849462365591)","(26.0, 42.0, 41.857142857142854)","(10.0, 13.5, 13.3)","(51.0, 90.0, 86.19047619047619)","(21.0, 29.0, 28.6)"
04-01-2023 14:22:35.042907,"(3.0, 3.4, 3.361904761904762)","(3.9, 4.5, 4.410040160642571)","(12.0, 16.0, 15.867424242424242)","(26.0, 40.0, 38.0)","(3.7, 4.3, 4.297849462365591)","(26.0, 42.0, 41.857142857142854)","(10.0, 13.5, 13.421052631578947)","(51.0, 90.0, 86.19047619047619)","(21.0, 29.0, 28.6)"
04-01-2023 14:22:36.172986,"(3.0, 3.4, 3.348)","(3.9, 4.5, 4.410040160642571)","(12.0, 16.0, 15.867424242424242)","(26.0, 40.0, 38.0)","(3.7, 4.3, 4.285873605947955)","(26.0, 42.0, 41.857142857142854)","(10.0, 13.5, 13.45)","(51.0, 90.0, 84.28571428571429)","(21.0, 29.0, 28.661016949152543)"
04-01-2023 14:22:37.314719,"(3.0, 3.4, 3.349655172413793)","(3.9, 4.5, 4.410040160642571)","(12.0, 15.0, 13.833333333333334)","(26.0, 40.0, 38.75)","(3.7, 4.3, 4.286355140186916)","(26.0, 42.0, 41.857142857142854)","(10.0, 13.5, 13.458333333333334)","(51.0, 90.0, 83.52941176470588)","(21.0, 29.0, 27.88)"
04-01-2023 14:22:38.464858,"(3.0, 3.4, 3.3513333333333333)","(3.9, 4.4, 4.37)","(12.0, 14.5, 14.207317073170731)","(26.0, 40.0, 36.5)","(3.7, 4.3, 4.359898477157361)","(26.0, 42.0, 42.416666666666664)","(11.0, 13.5, 13.460526315789474)","(51.0, 90.0, 80.83333333333333)","(21.0, 28.0, 28.166666666666668)"
04-01-2023 14:22:39.603852,"(3.0, 3.4, 3.365508021390374)","(3.9, 4.9, 4.571875)","(12.0, 14.5, 14.118181818181817)","(26.0, 38.0, 35.2)","(3.7, 4.4, 5.0918803418803416)","(26.0, 44.0, 42.72727272727273)","(11.0, 13.5, 12.795918367346939)","(51.0, 90.0, 83.39285714285714)","(21.0, 29.0, 27.82608695652174)"
04-01-2023 14:22:40.714490,"(3.0, 3.4, 3.3514285714285714)","(3.9, 4.4, 4.253012048192772)","(12.0, 14.5, 13.225274725274724)","(26.0, 38.0, 35.78378378378378)","(3.7, 5.1, 5.032673267326732)","(26.0, 44.0, 43.13846153846154)","(11.0, 13.0, 12.761904761904763)","(51.0, 85.0, 79.375)","(21.0, 28.0, 27.4468085106383)"
04-01-2023 14:22:41.821992,"(3.0, 3.35, 3.3462962962962965)","(3.9, 4.4, 4.393506493506494)","(12.0, 13.5, 13.2)","(26.0, 36.0, 35.333333333333336)","(3.7, 5.1, 4.918461538461539)","(26.0, 44.0, 43.13846153846154)","(11.0, 13.0, 12.779411764705882)","(51.0, 80.0, 79.375)","(21.0, 28.0, 28.16393442622951)"
04-01-2023 14:22:42.853349,"(3.0, 3.45, 3.39)","(3.9, 4.4, 4.331578947368421)","(12.0, 13.5, 13.2)","(26.0, 36.0, 35.881188118811885)","(3.7, 5.0, 4.865957446808511)","(26.0, 44.0, 43.08196721311475)","(11.0, 13.0, 12.779411764705882)","(51.0, 80.0, 79.16666666666667)","(21.0, 30.0, 27.416666666666668)"
04-01-2023 14:22:43.931956,"(3.0, 3.35, 3.3022727272727272)","(3.9, 4.4, 4.3375)","(12.0, 13.5, 13.2)","(26.0, 36.0, 35.95876288659794)","(3.7, 5.0, 4.865957446808511)","(26.0, 44.0, 43.1764705882353)","(11.0, 13.0, 12.779411764705882)","(51.0, 80.0, 79.16666666666667)","(21.0, 30.0, 27.416666666666668)"
04-01-2023 14:22:45.101403,"(3.0, 3.3, 3.21701244813278)","(3.9, 4.4, 4.3)","(12.0, 13.5, 13.2)","(26.0, 36.0, 35.95876288659794)","(3.7, 5.0, 5.079888268156425)","(26.0, 44.0, 43.1764705882353)","(11.0, 13.0, 12.75)","(51.0, 80.0, 76.875)","(21.0, 30.0, 27.416666666666668)"
04-01-2023 14:22:46.255055,"(3.0, 3.4, 3.3705382436260622)","(3.9, 4.3, 4.259154929577464)","(12.0, 13.5, 13.2)","(26.0, 36.0, 35.94285714285714)","(3.7, 5.1, 5.087341772151898)","(26.0, 44.0, 43.1764705882353)","(11.0, 13.0, 12.728813559322035)","(51.0, 80.0, 76.66666666666667)","(21.0, 30.0, 27.75)"
04-01-2023 14:22:47.595357,"(3.0, 3.4, 3.369747899159664)","(3.9, 4.3, 4.27563025210084)","(12.0, 13.5, 13.853333333333333)","(26.0, 36.0, 35.925925925925924)","(3.9, 5.1, 5.0472222222222225)","(26.0, 44.0, 40.170212765957444)","(11.0, 13.0, 12.823529411764707)","(51.0, 80.0, 72.85714285714286)","(21.0, 30.0, 26.921875)"
04-01-2023 14:22:48.781774,"(3.0, 3.4, 3.388888888888889)","(3.9, 4.3, 4.2414141414141415)","(12.0, 15.0, 13.984615384615385)","(26.0, 36.0, 35.94202898550725)","(3.9, 5.1, 5.082608695652174)","(26.0, 44.0, 40.96774193548387)","(11.0, 13.0, 12.866666666666667)","(51.0, 80.0, 72.0)","(21.0, 27.0, 26.921875)"
04-01-2023 14:22:49.943699,"(3.0, 3.3, 3.250452488687783)","(3.9, 4.3, 4.274545454545454)","(12.0, 15.0, 14.86111111111111)","(26.0, 36.0, 35.94117647058823)","(3.9, 5.1, 5.049019607843137)","(26.0, 42.0, 38.57142857142857)","(11.0, 13.0, 12.91044776119403)","(51.0, 75.0, 72.0)","(21.0, 27.0, 26.41176470588235)"
04-01-2023 14:22:51.101732,"(2.9, 3.3, 3.2599489795918366)","(3.9, 4.3, 4.2762711864406775)","(12.0, 15.0, 14.86111111111111)","(26.0, 36.0, 35.94117647058823)","(3.9, 5.1, 5.049019607843137)","(26.0, 42.0, 38.1)","(11.0, 13.0, 12.904761904761905)","(51.0, 75.0, 75.83333333333333)","(21.0, 27.0, 25.193548387096776)"
04-01-2023 14:22:52.244109,"(2.9, 3.3, 3.2610169491525425)","(3.9, 4.3, 4.2176470588235295)","(12.0, 15.0, 14.86111111111111)","(26.0, 36.0, 35.91304347826087)","(3.9, 5.1, 5.0607594936708855)","(26.0, 42.0, 37.5)","(11.0, 13.0, 12.904761904761905)","(51.0, 80.0, 75.83333333333333)","(21.0, 26.0, 25.19)"
