,Wuanita Rose,Safety Sam,Belle Royale,Rutland Bam,Okay Boomer,Lucy Mac,Kenzis Blaze,Werina Shadow
12-01-2023 17:35:06.161524,"(12.0, 18.0, 17.416666666666668)","(6.0, 12.5, 12.434782608695652)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8668965517241378)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 10.8125)"
12-01-2023 17:35:07.293054,"(12.0, 18.0, 17.416666666666668)","(6.0, 12.5, 12.434782608695652)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8668965517241378)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 10.8125)"
12-01-2023 17:35:08.397398,"(12.0, 18.0, 17.416666666666668)","(6.0, 12.5, 12.434782608695652)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8668965517241378)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 10.8125)"
12-01-2023 17:35:09.414171,"(12.0, 18.0, 17.416666666666668)","(6.0, 13.5, 13.391304347826086)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8668965517241378)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 10.8125)"
12-01-2023 17:35:10.506102,"(12.0, 18.0, 17.416666666666668)","(6.0, 14.0, 12.59375)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8668965517241378)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 14.105263157894736)"
12-01-2023 17:35:11.674363,"(12.0, 18.0, 17.416666666666668)","(6.0, 14.0, 12.59375)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8668965517241378)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 14.225000000000001)"
12-01-2023 17:35:12.818136,"(12.0, 18.0, 17.416666666666668)","(6.0, 14.0, 12.59375)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8668965517241378)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.416666666666668)"
12-01-2023 17:35:13.865744,"(12.0, 18.0, 17.416666666666668)","(6.0, 14.5, 14.26923076923077)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8668965517241378)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.416666666666668)"
12-01-2023 17:35:14.910938,"(12.0, 18.0, 17.416666666666668)","(6.0, 14.5, 14.25)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8668965517241378)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.416666666666668)"
12-01-2023 17:35:16.049179,"(12.0, 18.0, 17.416666666666668)","(6.0, 14.5, 13.607142857142858)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8668965517241378)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.416666666666668)"
12-01-2023 17:35:17.140033,"(12.0, 18.0, 17.416666666666668)","(6.0, 15.0, 14.117647058823529)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8668965517241378)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.416666666666668)"
12-01-2023 17:35:18.263131,"(12.0, 18.0, 17.416666666666668)","(6.0, 15.0, 14.117647058823529)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8668965517241378)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.416666666666668)"
12-01-2023 17:35:19.319505,"(12.0, 18.0, 17.416666666666668)","(6.0, 15.0, 14.117647058823529)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8668965517241378)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.416666666666668)"
12-01-2023 17:35:20.405655,"(12.0, 18.0, 17.416666666666668)","(6.0, 15.0, 14.117647058823529)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8668965517241378)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.416666666666668)"
12-01-2023 17:35:21.516447,"(12.0, 18.0, 17.416666666666668)","(6.0, 15.0, 14.117647058823529)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.865)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.416666666666668)"
12-01-2023 17:35:22.707075,"(12.0, 18.0, 17.416666666666668)","(6.0, 15.0, 14.25)","(9.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.865)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:23.756279,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 14.25)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.865)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:24.780788,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 14.25)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.865)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:25.762082,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 14.25)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.865)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:26.775985,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 14.25)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.865)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:27.817671,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 14.25)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.865)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:28.875265,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 14.25)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.865)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:29.973390,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 14.25)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.865)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:31.079101,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 14.25)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.865)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:32.187140,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 14.25)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.865)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:33.244020,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 14.25)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.865)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:34.231482,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 14.25)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.865)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:35.311132,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 14.25)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.865)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:36.346026,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 14.25)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.865)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:37.384772,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 14.25)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8262500000000002)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:38.448446,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 14.25)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8262500000000002)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:39.562579,"(12.0, 18.0, 17.416666666666668)","(6.5, 15.0, 13.384615384615385)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.92, 1.8264285714285715)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:40.607897,"(12.0, 18.0, 17.416666666666668)","(6.5, 13.5, 13.384615384615385)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.91, 1.825625)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:41.621437,"(12.0, 18.0, 17.416666666666668)","(6.5, 13.5, 13.384615384615385)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.91, 1.825625)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:42.664296,"(12.0, 18.0, 17.416666666666668)","(6.5, 13.5, 13.384615384615385)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.91, 1.825625)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:43.793012,"(12.0, 18.0, 17.416666666666668)","(6.5, 13.5, 13.384615384615385)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.91, 1.825625)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:44.997610,"(12.0, 18.0, 17.416666666666668)","(6.5, 13.5, 13.384615384615385)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.91, 1.825625)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:46.218588,"(12.0, 18.0, 17.416666666666668)","(6.5, 13.5, 13.384615384615385)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.91, 1.825625)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 47.294117647058826)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:47.348205,"(12.0, 18.0, 17.416666666666668)","(6.5, 13.5, 13.384615384615385)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.91, 1.8266666666666667)","(15.0, 40.0, 36.36363636363636)","(26.0, 60.0, 48.0)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:48.393550,"(12.0, 18.0, 17.416666666666668)","(6.5, 13.5, 13.384615384615385)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.9, 1.8513793103448275)","(15.0, 40.0, 32.0)","(26.0, 60.0, 48.0)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:49.395680,"(12.0, 18.0, 17.416666666666668)","(6.5, 13.5, 13.384615384615385)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.89, 1.8756249999999999)","(15.0, 40.0, 32.0)","(26.0, 60.0, 48.0)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:50.445930,"(12.0, 18.0, 17.416666666666668)","(6.5, 13.5, 13.384615384615385)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.88, 1.8652631578947367)","(15.0, 40.0, 32.0)","(26.0, 60.0, 48.0)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:51.424005,"(12.0, 18.0, 17.416666666666668)","(6.5, 13.5, 13.392857142857142)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.88, 1.8652631578947367)","(15.0, 40.0, 32.0)","(26.0, 60.0, 48.0)","(6.5, 16.5, 15.23611111111111)"
12-01-2023 17:35:52.419830,"(12.0, 18.0, 17.4)","(6.5, 13.5, 13.392857142857142)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.88, 1.8)","(15.0, 40.0, 32.0)","(26.0, 60.0, 47.625)","(6.5, 16.5, 13.5)"
12-01-2023 17:35:53.439113,"(12.0, 18.0, 17.4)","(6.5, 13.5, 13.392857142857142)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.88, 1.7871428571428571)","(15.0, 40.0, 32.0)","(26.0, 60.0, 47.625)","(6.5, 16.5, 13.5)"
12-01-2023 17:35:54.739854,"(12.0, 18.0, 17.4)","(6.5, 13.5, 13.392857142857142)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.88, 1.7871428571428571)","(15.0, 40.0, 32.0)","(26.0, 60.0, 47.625)","(6.5, 16.5, 15.333333333333332)"
12-01-2023 17:35:55.882906,"(12.0, 18.0, 17.4)","(6.5, 13.5, 13.392857142857142)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.88, 1.7871428571428571)","(15.0, 40.0, 28.1)","(26.0, 60.0, 47.625)","(6.5, 16.5, 13.75)"
12-01-2023 17:35:57.044638,"(12.0, 18.0, 17.4)","(6.5, 13.5, 13.392857142857142)","(10.0, 12.0, 10.875)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.88, 1.7369999999999999)","(15.0, 40.0, 27.72222222222222)","(26.0, 60.0, 47.625)","(6.5, 16.5, 13.318181818181818)"
12-01-2023 17:35:58.153806,"(12.0, 18.0, 16.833333333333332)","(6.5, 13.5, 13.392857142857142)","(10.0, 12.0, 10.90909090909091)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.88, 1.81175)","(15.0, 40.0, 27.72222222222222)","(26.0, 60.0, 47.625)","(6.5, 16.5, 14.25)"
12-01-2023 17:35:59.199253,"(12.0, 18.0, 15.75)","(6.5, 13.5, 13.392857142857142)","(10.0, 12.0, 10.90909090909091)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.88, 1.81175)","(15.0, 40.0, 31.5)","(26.0, 60.0, 47.625)","(6.5, 16.5, 15.375)"
12-01-2023 17:36:00.531793,"(12.0, 18.0, 14.08695652173913)","(6.5, 13.5, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.88, 1.8028571428571427)","(15.0, 36.0, 29.25)","(26.0, 60.0, 47.625)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:01.735505,"(12.0, 18.0, 14.08695652173913)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.88, 1.8336111111111113)","(15.0, 36.0, 29.25)","(26.0, 60.0, 47.625)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:02.864699,"(12.0, 18.0, 14.08695652173913)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.86, 1.8102380952380952)","(15.0, 36.0, 29.25)","(26.0, 60.0, 47.625)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:03.983584,"(12.0, 18.0, 14.08695652173913)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.709677419354838)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.86, 1.7854901960784315)","(15.0, 36.0, 29.25)","(26.0, 60.0, 47.625)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:05.062373,"(12.0, 18.0, 14.08695652173913)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.612903225806452)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.86, 1.7854901960784315)","(15.0, 36.0, 29.25)","(26.0, 60.0, 47.625)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:06.143346,"(12.0, 18.0, 14.08695652173913)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.612903225806452)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.86, 1.7634920634920634)","(15.0, 36.0, 29.25)","(26.0, 60.0, 47.625)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:07.246148,"(12.0, 18.0, 14.08695652173913)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.612903225806452)","(9.0, 14.5, 14.333333333333332)","(1.7, 1.86, 1.7634920634920634)","(15.0, 36.0, 29.25)","(26.0, 60.0, 47.625)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:08.353233,"(12.0, 18.0, 14.08695652173913)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.612903225806452)","(9.0, 14.5, 14.342105263157894)","(1.7, 1.86, 1.7634920634920634)","(15.0, 36.0, 29.25)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:09.450641,"(12.0, 18.0, 14.08695652173913)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.612903225806452)","(9.0, 14.5, 16.642857142857142)","(1.7, 1.86, 1.7634920634920634)","(15.0, 36.0, 29.25)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:10.582835,"(12.0, 18.0, 14.08695652173913)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 15.833333333333334)","(1.7, 1.86, 1.7634920634920634)","(15.0, 36.0, 29.25)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:11.606011,"(12.0, 18.0, 14.08695652173913)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 15.833333333333334)","(1.7, 1.86, 1.7634920634920634)","(15.0, 36.0, 29.25)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:12.684300,"(12.0, 17.0, 15.25)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 16.15)","(1.7, 1.86, 1.7566176470588235)","(15.0, 36.0, 31.5)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:13.837848,"(12.0, 17.0, 15.25)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.8)","(1.7, 1.86, 1.7347252747252746)","(15.0, 36.0, 31.5)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:14.937724,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.86, 1.7347252747252746)","(15.0, 36.0, 35.411764705882355)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:15.966144,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.86, 1.7347252747252746)","(15.0, 36.0, 35.411764705882355)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:16.986591,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.86, 1.7347252747252746)","(15.0, 36.0, 35.411764705882355)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:18.197029,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.86, 1.7347252747252746)","(15.0, 36.0, 35.411764705882355)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:19.343607,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.86, 1.7347252747252746)","(15.0, 36.0, 35.411764705882355)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:20.469447,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.86, 1.7347252747252746)","(15.0, 36.0, 35.411764705882355)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:21.523075,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.86, 1.8346875)","(15.0, 36.0, 35.411764705882355)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:22.534813,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.84, 1.7297590361445783)","(15.0, 36.0, 35.411764705882355)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:23.560373,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.83, 1.7644444444444445)","(15.0, 36.0, 37.294117647058826)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:24.547948,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.82, 1.7055223880597015)","(15.0, 38.0, 37.294117647058826)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:25.583315,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.81, 1.7125)","(15.0, 38.0, 37.294117647058826)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:26.735170,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.79, 1.7436363636363637)","(15.0, 38.0, 37.294117647058826)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:27.843373,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.78, 1.7346153846153847)","(15.0, 38.0, 37.294117647058826)","(26.0, 60.0, 47.625)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:29.026598,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.77, 1.7346153846153847)","(15.0, 38.0, 37.294117647058826)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:30.184382,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.77, 1.7346153846153847)","(15.0, 38.0, 37.294117647058826)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:31.303146,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.77, 1.7346153846153847)","(15.0, 38.0, 37.294117647058826)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:32.420854,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.77, 1.7346153846153847)","(15.0, 38.0, 37.294117647058826)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:33.463444,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.77, 1.7485714285714287)","(15.0, 38.0, 37.294117647058826)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
12-01-2023 17:36:34.597397,"(12.0, 17.0, 16.125)","(6.5, 14.0, 13.857142857142858)","(10.0, 12.0, 11.1)","(9.0, 17.5, 14.833333333333334)","(1.7, 1.76, 1.721111111111111)","(15.0, 38.0, 37.294117647058826)","(26.0, 60.0, 48.35294117647059)","(6.5, 16.5, 15.1875)"
