,Wild About Town,Artistic Humma,Hesluvable,Office Bad Boy,Sarie Marais,Always At Night,Sonny Orlando Nz,Golden Grin,Rocco Variety
05-01-2023 13:05:40.984612,"(4.6, 7.8, 6.0)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 5.3)","(14.0, 25.0, 16.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:05:42.153900,"(4.6, 7.8, 6.0)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 5.3)","(14.0, 25.0, 16.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:05:43.348247,"(4.6, 7.8, 6.0)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 5.3)","(14.0, 25.0, 16.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:05:44.636206,"(4.6, 7.8, 6.0)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 5.3)","(14.0, 25.0, 16.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:05:45.889139,"(4.6, 7.8, 6.0)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 5.3)","(14.0, 25.0, 16.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:05:47.279063,"(4.6, 7.8, 6.0)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 5.3)","(14.0, 25.0, 16.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:05:48.605982,"(4.6, 7.8, 6.0)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 5.3)","(14.0, 25.0, 16.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:05:49.804457,"(4.6, 7.8, 6.0)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 5.3)","(14.0, 25.0, 16.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:05:50.908334,"(4.6, 7.8, 6.0)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 5.3)","(14.0, 25.0, 16.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:05:52.062354,"(4.6, 7.8, 6.0)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 5.3)","(14.0, 25.0, 16.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:05:53.339472,"(4.6, 7.8, 6.0)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 5.3)","(14.0, 25.0, 22.75)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:05:54.564867,"(4.6, 7.8, 6.0)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.05)","(14.0, 25.0, 18.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:05:55.678256,"(4.6, 7.8, 6.9)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 5.771428571428571)","(14.0, 25.0, 21.625)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:05:56.802005,"(4.6, 7.8, 6.557142857142857)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 5.771428571428571)","(14.0, 25.0, 21.625)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:05:57.968373,"(4.6, 7.8, 6.557142857142857)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 5.771428571428571)","(14.0, 25.0, 21.625)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:05:59.160476,"(4.6, 7.8, 6.557142857142857)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 5.771428571428571)","(14.0, 25.0, 22.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:00.446085,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:01.757694,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:02.998179,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:04.253064,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:05.406821,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:06.564907,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:07.820737,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:09.122809,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:10.410793,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:11.647733,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:12.829380,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:14.070236,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:15.255530,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:16.516622,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:17.767476,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.7376)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 126.57142857142857)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:19.058699,"(4.6, 7.8, 6.96)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.2, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:20.330509,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:21.465593,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:22.662305,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:23.892419,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:25.149639,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:26.460483,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:27.739910,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:29.019368,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:30.307357,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:31.690684,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 19.0)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:33.108505,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:34.505402,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:35.741635,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:37.021031,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:38.237526,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:39.487549,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:40.696227,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:41.855845,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:43.088116,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:44.329826,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:45.540590,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:46.815741,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:48.106104,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.683076923076923)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:49.313028,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.1, 2.7056)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:50.497627,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.1, 2.7056)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:51.729029,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.1, 2.7056)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:53.079820,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.1, 2.7056)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:54.387145,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.1, 2.7056)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:55.601457,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.1, 2.7056)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:56.813071,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.1, 2.7056)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:58.044202,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.1, 2.7056)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:06:59.362561,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.1, 2.6966666666666668)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:07:00.696833,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6966666666666668)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 22.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:07:02.001458,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6966666666666668)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:07:03.289693,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6966666666666668)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:07:04.672808,"(4.6, 7.8, 6.96)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.7056)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:07:05.922994,"(4.6, 7.0, 6.076923076923077)","(101.0, 210.0, 190.0)","(2.4, 3.1, 2.7056)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:07:07.334407,"(4.6, 7.0, 6.4)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6966666666666668)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:07:08.843249,"(4.6, 6.8, 6.4)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6966666666666668)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:07:10.322055,"(4.6, 6.8, 6.4)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:07:11.643608,"(4.6, 6.8, 6.4)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:07:12.937645,"(4.6, 6.8, 6.4)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:07:14.142136,"(4.6, 6.8, 6.4)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:07:15.377578,"(4.6, 6.8, 6.4)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
05-01-2023 13:07:16.655797,"(4.6, 6.8, 6.4)","(101.0, 210.0, 190.0)","(2.4, 3.05, 2.6234146341463416)","(4.6, 6.8, 6.033333333333333)","(14.0, 25.0, 21.5)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 130.60000000000002)","(5.5, 8.8, 7.371428571428572)"
