,Jean Luc Nz,Kowalski Analysis,Celestial Gossip,Yianni,Kosimo,Silent Major Nz,Ozzie Battler,Huli Nien,Bettor Be The Bomb,Vintage Cheddar Nz
07-01-2023 19:30:54.090537,"(15.0, 99999, 99990)","(1.8, 2.06, 2.006666666666667)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 30.25)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 8.4, 7.9)","(8.5, 12.5, 9.5)","(4.0, 99999, 99990)"
07-01-2023 19:30:55.604496,"(15.0, 99999, 99990)","(1.8, 2.06, 2.004)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 30.25)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 8.4, 7.9)","(8.5, 12.5, 9.5)","(4.0, 99999, 99990)"
07-01-2023 19:30:56.964365,"(15.0, 99999, 99990)","(1.8, 2.06, 2.004)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 30.25)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 8.4, 7.9)","(8.5, 12.5, 9.5)","(4.0, 99999, 99990)"
07-01-2023 19:30:58.264282,"(15.0, 99999, 99990)","(1.8, 2.06, 2.004)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 30.25)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 8.4, 7.9)","(8.5, 12.5, 9.5)","(4.0, 99999, 99990)"
07-01-2023 19:30:59.614175,"(15.0, 99999, 99990)","(1.8, 2.06, 1.8701898734177216)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 32.2)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 8.4, 8.114285714285714)","(8.5, 12.5, 10.014285714285714)","(4.0, 99999, 99990)"
07-01-2023 19:31:00.950946,"(15.0, 99999, 99990)","(1.8, 1.9, 1.8701898734177216)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 32.2)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 8.4, 8.114285714285714)","(8.5, 12.5, 10.014285714285714)","(4.0, 99999, 99990)"
07-01-2023 19:31:02.168653,"(15.0, 99999, 99990)","(1.8, 1.9, 1.8701898734177216)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 32.2)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 8.4, 8.114285714285714)","(8.5, 12.5, 10.014285714285714)","(4.0, 99999, 99990)"
07-01-2023 19:31:03.485395,"(15.0, 99999, 99990)","(1.8, 1.9, 1.8900632911392403)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 32.2)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 8.4, 8.177777777777777)","(8.5, 12.5, 10.625)","(4.0, 99999, 99990)"
07-01-2023 19:31:04.809150,"(15.0, 99999, 99990)","(1.8, 1.9, 1.8900632911392403)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 32.2)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 8.4, 8.177777777777777)","(8.5, 12.5, 10.833333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:31:06.145475,"(15.0, 99999, 99990)","(1.8, 1.9, 1.8900632911392403)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 32.2)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 8.4, 8.177777777777777)","(8.5, 12.5, 10.833333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:31:07.474043,"(15.0, 99999, 99990)","(1.8, 1.9, 1.8900632911392403)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 32.2)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 8.4, 8.177777777777777)","(8.5, 12.5, 10.833333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:31:08.686094,"(15.0, 99999, 99990)","(1.8, 1.9, 1.8900632911392403)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 32.2)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 8.4, 8.2)","(8.5, 12.5, 11.6)","(4.0, 99999, 99990)"
07-01-2023 19:31:09.934090,"(15.0, 99999, 99990)","(1.8, 1.86, 1.8510666666666669)","(31.0, 46.0, 35.2)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 30.833333333333332)","(31.0, 99999, 99990)","(51.0, 110.0, 103.33333333333334)","(6.0, 8.4, 8.233333333333334)","(8.5, 12.5, 11.714285714285714)","(4.0, 99999, 99990)"
07-01-2023 19:31:11.151983,"(15.0, 99999, 99990)","(1.8, 1.86, 1.8515189873417723)","(31.0, 46.0, 35.2)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 30.833333333333332)","(31.0, 99999, 99990)","(51.0, 110.0, 103.33333333333334)","(6.0, 8.4, 8.2)","(8.5, 13.5, 11.7)","(4.0, 99999, 99990)"
07-01-2023 19:31:12.431993,"(15.0, 99999, 99990)","(1.8, 1.75, 1.7394594594594595)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 30.833333333333332)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 8.6, 8.2)","(8.5, 14.5, 10.625)","(4.0, 99999, 99990)"
07-01-2023 19:31:14.165263,"(15.0, 99999, 99990)","(1.8, 1.9, 1.8564179104477612)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 30.833333333333332)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 8.6, 7.85)","(8.5, 15.5, 11.777777777777779)","(4.0, 99999, 99990)"
07-01-2023 19:31:15.872491,"(15.0, 99999, 99990)","(1.8, 1.89, 1.857391304347826)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(51.0, 110.0, 90.0)","(6.0, 9.2, 7.85)","(8.5, 14.0, 12.214285714285715)","(4.0, 99999, 99990)"
07-01-2023 19:31:17.457822,"(15.0, 99999, 99990)","(1.8, 1.89, 1.7448387096774194)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(51.0, 110.0, 103.33333333333334)","(6.0, 9.2, 7.8)","(8.5, 13.5, 12.32857142857143)","(4.0, 99999, 99990)"
07-01-2023 19:31:18.836760,"(15.0, 99999, 99990)","(1.8, 1.89, 1.7448387096774194)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(51.0, 110.0, 103.33333333333334)","(6.0, 9.2, 7.8)","(8.5, 13.5, 12.32857142857143)","(4.0, 99999, 99990)"
07-01-2023 19:31:20.523950,"(15.0, 99999, 99990)","(1.8, 1.89, 1.795)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(51.0, 110.0, 103.33333333333334)","(6.0, 9.2, 7.746153846153846)","(8.5, 13.5, 12.381818181818183)","(4.0, 99999, 99990)"
07-01-2023 19:31:22.274157,"(15.0, 99999, 99990)","(1.8, 1.88, 1.795)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(51.0, 110.0, 103.33333333333334)","(6.0, 9.2, 7.785714285714286)","(8.5, 13.5, 10.371428571428572)","(4.0, 99999, 99990)"
07-01-2023 19:31:23.559315,"(15.0, 99999, 99990)","(1.8, 1.87, 1.8158064516129033)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(51.0, 110.0, 103.33333333333334)","(6.0, 9.2, 7.785714285714286)","(8.5, 13.0, 10.371428571428572)","(4.0, 99999, 99990)"
07-01-2023 19:31:24.965830,"(15.0, 99999, 99990)","(1.8, 1.86, 1.82875)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(51.0, 110.0, 103.33333333333334)","(6.0, 9.2, 7.85)","(8.5, 12.0, 9.96)","(4.0, 99999, 99990)"
07-01-2023 19:31:26.316844,"(15.0, 99999, 99990)","(1.8, 1.86, 1.82875)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(51.0, 110.0, 103.33333333333334)","(6.0, 9.2, 7.85)","(8.5, 11.0, 10.55)","(4.0, 99999, 99990)"
07-01-2023 19:31:27.595797,"(15.0, 99999, 99990)","(1.8, 1.86, 1.82875)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(51.0, 110.0, 103.33333333333334)","(6.0, 9.2, 7.85)","(8.5, 12.5, 10.533333333333333)","(4.0, 99999, 99990)"
07-01-2023 19:31:28.824038,"(15.0, 99999, 99990)","(1.8, 1.86, 1.82875)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(51.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.17142857142857)","(8.5, 11.5, 9.96)","(4.0, 99999, 99990)"
07-01-2023 19:31:30.003721,"(15.0, 99999, 99990)","(1.8, 1.86, 1.82875)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(51.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.092307692307692)","(8.5, 11.0, 9.96)","(4.0, 99999, 99990)"
07-01-2023 19:31:31.253857,"(15.0, 99999, 99990)","(1.75, 1.86, 1.7814285714285714)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.092307692307692)","(8.5, 11.0, 9.628571428571428)","(4.0, 99999, 99990)"
07-01-2023 19:31:32.523682,"(15.0, 99999, 99990)","(1.75, 1.86, 1.7885714285714287)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.092307692307692)","(8.5, 11.0, 9.628571428571428)","(4.0, 99999, 99990)"
07-01-2023 19:31:34.081536,"(15.0, 99999, 99990)","(1.75, 1.86, 1.7885714285714287)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.092307692307692)","(8.5, 11.0, 10.485714285714286)","(4.0, 99999, 99990)"
07-01-2023 19:31:35.532033,"(15.0, 99999, 99990)","(1.75, 1.86, 1.7885714285714287)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.092307692307692)","(8.5, 13.0, 11.266666666666667)","(4.0, 99999, 99990)"
07-01-2023 19:31:36.954390,"(15.0, 99999, 99990)","(1.75, 1.86, 1.7957142857142858)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.352941176470589)","(8.5, 12.5, 9.65)","(4.0, 99999, 99990)"
07-01-2023 19:31:38.477883,"(15.0, 99999, 99990)","(1.75, 1.86, 1.7957142857142858)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.036363636363635)","(8.5, 10.5, 9.65)","(4.0, 99999, 99990)"
07-01-2023 19:31:39.890537,"(15.0, 99999, 99990)","(1.75, 1.86, 1.859375)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.08)","(8.5, 10.5, 9.55)","(4.0, 99999, 99990)"
07-01-2023 19:31:41.278730,"(15.0, 99999, 99990)","(1.75, 1.88, 1.859375)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.08)","(8.5, 10.5, 9.55)","(4.0, 99999, 99990)"
07-01-2023 19:31:42.608232,"(15.0, 99999, 99990)","(1.75, 1.88, 1.859375)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.08)","(8.5, 10.5, 9.528571428571428)","(4.0, 99999, 99990)"
07-01-2023 19:31:43.954412,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8677777777777778)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.399999999999999)","(8.5, 10.5, 10.17142857142857)","(4.0, 99999, 99990)"
07-01-2023 19:31:45.278232,"(15.0, 99999, 99990)","(1.75, 1.88, 1.871)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.399999999999999)","(8.5, 12.0, 9.3)","(4.0, 99999, 99990)"
07-01-2023 19:31:46.622379,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8738983050847458)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.399999999999999)","(8.5, 9.8, 10.4)","(4.0, 99999, 99990)"
07-01-2023 19:31:47.990924,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8579999999999999)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.399999999999999)","(8.5, 12.0, 10.458333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:31:49.504457,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8579999999999999)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.399999999999999)","(8.5, 11.5, 12.88888888888889)","(4.0, 99999, 99990)"
07-01-2023 19:31:50.948037,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8579999999999999)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.399999999999999)","(8.5, 19.0, 13.8125)","(4.0, 99999, 99990)"
07-01-2023 19:31:52.271348,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8579999999999999)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 8.399999999999999)","(8.5, 14.5, 13.44)","(4.0, 99999, 99990)"
07-01-2023 19:31:53.617514,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8579999999999999)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.2, 7.483333333333333)","(8.5, 14.5, 13.616666666666667)","(4.0, 99999, 99990)"
07-01-2023 19:31:54.994084,"(15.0, 99999, 99990)","(1.75, 1.88, 1.875)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 7.6, 7.483333333333333)","(8.5, 14.5, 13.616666666666667)","(4.0, 99999, 99990)"
07-01-2023 19:31:56.348132,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8657894736842104)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 7.6, 8.025)","(8.5, 14.5, 10.228571428571428)","(4.0, 99999, 99990)"
07-01-2023 19:31:57.631633,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8657894736842104)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 8.4, 8.025)","(8.5, 11.0, 10.1)","(4.0, 99999, 99990)"
07-01-2023 19:31:58.812789,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8657894736842104)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 8.4, 8.025)","(8.5, 11.0, 10.1)","(4.0, 99999, 99990)"
07-01-2023 19:32:00.007587,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8657894736842104)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 8.4, 8.025)","(8.5, 11.0, 10.1)","(4.0, 99999, 99990)"
07-01-2023 19:32:01.224852,"(15.0, 99999, 99990)","(1.75, 1.88, 1.875875)","(31.0, 46.0, 32.5)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 9.0, 8.428571428571429)","(8.5, 11.0, 10.1)","(4.0, 99999, 99990)"
07-01-2023 19:32:02.506898,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8744067796610169)","(31.0, 44.0, 36.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 103.33333333333334)","(6.0, 8.8, 8.545454545454547)","(8.5, 14.5, 10.966666666666667)","(4.0, 99999, 99990)"
07-01-2023 19:32:03.887113,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8744067796610169)","(31.0, 44.0, 36.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 34.5)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.141176470588237)","(8.5, 14.0, 11.45)","(4.0, 99999, 99990)"
07-01-2023 19:32:05.291895,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8744067796610169)","(31.0, 44.0, 36.0)","(61.0, 150.0, 106.66666666666667)","(31.0, 40.0, 36.666666666666664)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 7.938461538461539)","(8.5, 13.5, 11.307692307692308)","(4.0, 99999, 99990)"
07-01-2023 19:32:06.688247,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8744067796610169)","(31.0, 44.0, 36.0)","(61.0, 150.0, 128.33333333333334)","(31.0, 40.0, 37.333333333333336)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.141176470588237)","(8.5, 12.5, 11.041176470588235)","(4.0, 99999, 99990)"
07-01-2023 19:32:08.017897,"(15.0, 99999, 99990)","(1.75, 1.88, 1.8526229508196723)","(31.0, 44.0, 36.0)","(61.0, 150.0, 137.0)","(31.0, 40.0, 39.0)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.141176470588237)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:32:09.296505,"(15.0, 99999, 99990)","(1.75, 1.86, 1.8526229508196723)","(31.0, 44.0, 36.0)","(61.0, 150.0, 137.0)","(31.0, 46.0, 40.57142857142857)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.141176470588237)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:32:10.522343,"(15.0, 99999, 99990)","(1.75, 1.86, 1.8526229508196723)","(31.0, 44.0, 36.0)","(61.0, 150.0, 137.0)","(31.0, 44.0, 40.57142857142857)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.141176470588237)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:32:11.829660,"(15.0, 99999, 99990)","(1.75, 1.86, 1.8526229508196723)","(31.0, 44.0, 36.0)","(71.0, 150.0, 137.0)","(31.0, 44.0, 40.57142857142857)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.141176470588237)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:32:13.178929,"(15.0, 99999, 99990)","(1.75, 1.86, 1.8526229508196723)","(31.0, 44.0, 36.0)","(71.0, 150.0, 137.0)","(31.0, 44.0, 40.57142857142857)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.141176470588237)","(8.5, 12.5, 10.433333333333334)","(4.0, 99999, 99990)"
07-01-2023 19:32:14.512451,"(15.0, 99999, 99990)","(1.75, 1.86, 1.8526229508196723)","(31.0, 44.0, 36.0)","(71.0, 150.0, 137.0)","(31.0, 44.0, 40.57142857142857)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.141176470588237)","(8.5, 12.5, 10.536363636363637)","(4.0, 99999, 99990)"
07-01-2023 19:32:15.776697,"(15.0, 99999, 99990)","(1.75, 1.86, 1.8526229508196723)","(31.0, 44.0, 36.0)","(71.0, 150.0, 137.0)","(31.0, 44.0, 40.57142857142857)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.141176470588237)","(8.5, 12.5, 10.610000000000001)","(4.0, 99999, 99990)"
07-01-2023 19:32:17.184758,"(15.0, 99999, 99990)","(1.75, 1.86, 1.8463636363636364)","(31.0, 44.0, 36.0)","(71.0, 150.0, 137.0)","(31.0, 44.0, 40.57142857142857)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 7.938461538461539)","(8.5, 12.5, 10.75)","(4.0, 99999, 99990)"
07-01-2023 19:32:18.452919,"(15.0, 99999, 99990)","(1.75, 1.86, 1.8463636363636364)","(31.0, 44.0, 36.0)","(71.0, 150.0, 137.0)","(31.0, 44.0, 40.57142857142857)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.141176470588237)","(8.5, 12.5, 10.75)","(4.0, 99999, 99990)"
07-01-2023 19:32:19.768511,"(15.0, 99999, 99990)","(1.75, 1.86, 1.8463636363636364)","(31.0, 44.0, 36.0)","(71.0, 150.0, 137.0)","(31.0, 44.0, 40.57142857142857)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.141176470588237)","(8.5, 12.5, 10.75)","(4.0, 99999, 99990)"
07-01-2023 19:32:21.111863,"(15.0, 99999, 99990)","(1.75, 1.86, 1.8469565217391306)","(31.0, 44.0, 36.0)","(71.0, 150.0, 137.0)","(31.0, 44.0, 40.57142857142857)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 7.938461538461539)","(8.5, 12.5, 10.75)","(4.0, 99999, 99990)"
07-01-2023 19:32:22.465787,"(15.0, 99999, 99990)","(1.75, 1.86, 1.8067187500000002)","(31.0, 44.0, 36.0)","(71.0, 150.0, 137.0)","(31.0, 44.0, 40.57142857142857)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.177777777777779)","(8.5, 12.5, 10.75)","(4.0, 99999, 99990)"
07-01-2023 19:32:23.824925,"(15.0, 99999, 99990)","(1.75, 1.82, 1.810909090909091)","(31.0, 44.0, 36.0)","(71.0, 150.0, 137.0)","(31.0, 44.0, 40.57142857142857)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.141176470588237)","(8.5, 12.5, 10.75)","(4.0, 99999, 99990)"
07-01-2023 19:32:25.085148,"(15.0, 99999, 99990)","(1.75, 1.82, 1.810909090909091)","(31.0, 44.0, 36.0)","(71.0, 150.0, 137.0)","(31.0, 44.0, 40.57142857142857)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.114285714285714)","(8.5, 12.5, 11.227272727272727)","(4.0, 99999, 99990)"
07-01-2023 19:32:26.337572,"(15.0, 99999, 99990)","(1.75, 1.8, 1.7849038461538462)","(31.0, 44.0, 36.0)","(71.0, 150.0, 137.0)","(31.0, 44.0, 40.57142857142857)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.0)","(8.5, 12.5, 11.1)","(4.0, 99999, 99990)"
07-01-2023 19:32:27.600320,"(15.0, 99999, 99990)","(1.75, 1.8, 1.7947826086956522)","(31.0, 44.0, 36.0)","(71.0, 150.0, 137.0)","(31.0, 44.0, 40.57142857142857)","(31.0, 99999, 99990)","(61.0, 110.0, 92.5)","(6.0, 8.8, 8.0)","(8.5, 12.5, 11.1)","(4.0, 99999, 99990)"
07-01-2023 19:32:28.915097,"(15.0, 99999, 99990)","(1.75, 1.8, 1.7944615384615386)","(31.0, 44.0, 40.25)","(71.0, 150.0, 110.0)","(31.0, 44.0, 38.666666666666664)","(31.0, 99999, 99990)","(61.0, 110.0, 95.0)","(6.0, 8.8, 8.538461538461538)","(8.5, 12.5, 11.1)","(4.0, 99999, 99990)"
07-01-2023 19:32:30.213578,"(15.0, 99999, 99990)","(1.75, 1.8, 1.7928)","(31.0, 44.0, 39.714285714285715)","(71.0, 150.0, 110.0)","(31.0, 44.0, 38.666666666666664)","(31.0, 99999, 99990)","(61.0, 110.0, 95.0)","(6.0, 8.6, 8.133333333333333)","(8.5, 12.5, 11.8)","(4.0, 99999, 99990)"
07-01-2023 19:32:31.437723,"(15.0, 99999, 99990)","(1.75, 1.8, 1.783125)","(31.0, 44.0, 40.5)","(71.0, 150.0, 110.0)","(31.0, 48.0, 42.0)","(31.0, 99999, 99990)","(61.0, 110.0, 95.0)","(6.0, 8.8, 8.507692307692308)","(8.5, 12.5, 10.75)","(4.0, 99999, 99990)"
07-01-2023 19:32:32.657255,"(15.0, 99999, 99990)","(1.75, 1.8, 1.783125)","(31.0, 44.0, 39.2)","(71.0, 150.0, 110.0)","(31.0, 48.0, 40.857142857142854)","(31.0, 99999, 99990)","(61.0, 110.0, 95.0)","(6.0, 8.6, 8.16)","(8.5, 12.5, 11.8)","(4.0, 99999, 99990)"
