,Beach Magic,Animado,The General Nz,Woodlea Diego Nz,Rollyarrrz Nz,Katacha Man,Jaccka Wally Nz,The Irish Eagle,Prince Joy,Blackjack Bart
07-01-2023 19:40:23.794730,"(8.5, 16.0, 15.7)","(1.4, 1.7, 1.6400000000000001)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.6)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.6, 7.6)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:25.281913,"(8.5, 16.0, 15.7)","(1.4, 1.7, 1.6400000000000001)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 58.666666666666664)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.6, 7.6)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:26.756851,"(8.5, 16.0, 15.7)","(1.4, 1.7, 1.6400000000000001)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 58.666666666666664)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.6, 7.6)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:28.221796,"(8.5, 16.0, 15.863636363636363)","(1.4, 1.7, 1.6400000000000001)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 58.666666666666664)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.6, 7.6909090909090905)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:30.361519,"(8.5, 16.0, 15.166666666666666)","(1.4, 1.7, 1.6400000000000001)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 58.666666666666664)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.6, 7.6)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:32.524050,"(8.5, 16.5, 15.166666666666666)","(1.4, 1.7, 1.61)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 58.666666666666664)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.725)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:34.632990,"(8.5, 16.5, 15.5)","(1.4, 1.7, 1.6181818181818182)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 60.14285714285714)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.35)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:36.194264,"(8.5, 16.5, 15.5)","(1.4, 1.7, 1.6181818181818182)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 60.14285714285714)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.35)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:38.082723,"(8.5, 16.5, 16.25)","(1.4, 1.7, 1.6470588235294117)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 60.14285714285714)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.35)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:39.946853,"(8.5, 17.5, 16.25)","(1.4, 1.7, 1.6526315789473685)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 59.333333333333336)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.35)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:41.730604,"(8.5, 17.5, 15.375)","(1.4, 1.7, 1.6400000000000001)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 57.91666666666667)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.35)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:43.482331,"(8.5, 16.5, 16.25)","(1.4, 1.7, 1.6526315789473685)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 57.91666666666667)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.35)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:45.021700,"(8.5, 18.0, 16.25)","(1.4, 1.7, 1.6526315789473685)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 57.91666666666667)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.35)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:46.788639,"(8.5, 17.5, 16.928571428571427)","(1.4, 1.7, 1.6526315789473685)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 57.91666666666667)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.35)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:48.479816,"(8.5, 17.5, 16.928571428571427)","(1.4, 1.7, 1.6526315789473685)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 57.91666666666667)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.35)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:50.380454,"(8.5, 17.5, 16.928571428571427)","(1.4, 1.7, 1.6526315789473685)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 57.91666666666667)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.35)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:52.217825,"(8.5, 17.5, 16.928571428571427)","(1.4, 1.7, 1.6526315789473685)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 58.46153846153846)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.14)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:54.189151,"(8.5, 17.5, 16.833333333333332)","(1.4, 1.7, 1.667857142857143)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 58.46153846153846)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:55.828668,"(8.5, 17.5, 16.833333333333332)","(1.4, 1.7, 1.6689655172413793)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.55555555555556)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:57.410584,"(8.5, 17.5, 16.3)","(1.4, 1.7, 1.6689655172413793)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 58.46153846153846)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:59.060732,"(8.5, 17.5, 17.0625)","(1.4, 1.7, 1.6689655172413793)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.55555555555556)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:00.694135,"(8.5, 17.5, 17.25)","(1.4, 1.7, 1.6689655172413793)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.55555555555556)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:02.333106,"(8.5, 17.5, 17.25)","(1.4, 1.7, 1.6689655172413793)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.55555555555556)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:03.920607,"(8.5, 17.5, 17.25)","(1.4, 1.7, 1.6689655172413793)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.55555555555556)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:05.491034,"(8.5, 17.5, 17.25)","(1.4, 1.7, 1.6689655172413793)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.55555555555556)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:07.059000,"(8.5, 17.5, 17.25)","(1.4, 1.7, 1.6689655172413793)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.55555555555556)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:08.630415,"(8.5, 18.0, 17.0)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.55555555555556)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:10.299299,"(8.5, 17.5, 15.538461538461538)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.55555555555556)","(31.0, 99999, 99990)","(17.0, 23.0, 18.416666666666668)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:11.910788,"(8.5, 16.0, 16.0)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.55555555555556)","(31.0, 99999, 99990)","(17.0, 23.0, 21.214285714285715)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:13.534037,"(8.5, 17.0, 16.033333333333335)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 23.0, 23.785714285714285)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:15.195590,"(8.5, 16.5, 14.115384615384615)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 27.0, 22.5)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:16.844872,"(8.5, 15.5, 14.59090909090909)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 26.0, 22.5)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:18.422442,"(8.5, 16.5, 14.59090909090909)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 26.0, 22.5)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:20.047661,"(8.5, 16.5, 15.5)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 26.0, 22.5)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:21.644400,"(8.5, 16.0, 15.1)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 26.0, 22.5)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:23.338720,"(8.5, 15.5, 15.1)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 26.0, 22.5)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:25.245322,"(8.5, 15.5, 14.73076923076923)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 26.0, 22.5)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:28.317256,"(8.5, 15.0, 14.7)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 26.0, 22.5)","(6.0, 8.4, 7.538461538461538)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:32.577867,"(8.5, 15.0, 14.7)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 26.0, 22.5)","(6.0, 9.0, 8.45)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:34.789162,"(9.0, 15.0, 15.346153846153847)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 26.0, 23.25)","(6.0, 9.0, 8.45)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:36.556568,"(9.0, 16.5, 15.346153846153847)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 25.0, 22.5)","(6.0, 9.0, 8.45)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:38.305540,"(9.0, 16.5, 15.346153846153847)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 24.0, 22.5)","(6.0, 9.0, 8.45)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:40.025731,"(9.0, 16.5, 15.346153846153847)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 24.0, 23.375)","(6.0, 9.0, 8.45)","(41.0, 95.0, 75.0)"
07-01-2023 19:41:41.683018,"(9.0, 16.5, 15.346153846153847)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 24.0, 23.375)","(6.0, 9.0, 8.45)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:41:43.290547,"(9.0, 16.5, 15.346153846153847)","(1.4, 1.7, 1.619)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 24.0, 23.375)","(6.0, 9.0, 8.45)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:41:44.949515,"(9.0, 16.5, 14.833333333333334)","(1.4, 1.7, 1.6584615384615384)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 24.0, 21.3)","(6.0, 9.0, 8.45)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:41:46.672500,"(9.0, 16.5, 14.833333333333334)","(1.4, 1.7, 1.6205555555555555)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 52.5)","(31.0, 99999, 99990)","(17.0, 24.0, 25.0)","(6.0, 9.0, 8.45)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:41:48.348270,"(9.0, 16.5, 14.833333333333334)","(1.4, 1.7, 1.6205555555555555)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.0)","(31.0, 99999, 99990)","(17.0, 26.0, 23.75)","(6.0, 9.0, 8.82857142857143)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:41:50.056698,"(9.0, 16.5, 14.5)","(1.4, 1.7, 1.6205555555555555)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.0)","(31.0, 99999, 99990)","(17.0, 26.0, 23.75)","(6.0, 9.2, 8.84)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:41:51.661915,"(9.0, 16.5, 14.5)","(1.4, 1.7, 1.6205555555555555)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.0)","(31.0, 99999, 99990)","(17.0, 26.0, 23.75)","(6.0, 9.2, 9.02)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:41:53.195119,"(9.0, 16.5, 14.5)","(1.4, 1.7, 1.6205555555555555)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.0)","(31.0, 99999, 99990)","(17.0, 26.0, 23.75)","(6.0, 9.2, 9.02)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:41:54.745395,"(9.0, 16.5, 14.5)","(1.4, 1.7, 1.6205555555555555)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.0)","(31.0, 99999, 99990)","(17.0, 26.0, 23.75)","(6.0, 9.2, 8.92)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:41:56.232719,"(9.0, 16.5, 14.5)","(1.4, 1.7, 1.6205555555555555)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 61.54545454545455)","(31.0, 99999, 99990)","(17.0, 26.0, 23.75)","(6.0, 9.2, 8.92)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:41:57.859840,"(9.0, 16.5, 14.5)","(1.4, 1.7, 1.6205555555555555)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 61.54545454545455)","(31.0, 99999, 99990)","(17.0, 26.0, 23.75)","(6.0, 9.2, 8.92)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:41:59.408830,"(9.0, 16.5, 14.5)","(1.4, 1.7, 1.6205555555555555)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 61.54545454545455)","(31.0, 99999, 99990)","(17.0, 26.0, 23.75)","(6.0, 9.2, 8.959999999999999)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:01.051857,"(9.0, 16.5, 14.5)","(1.4, 1.7, 1.6205555555555555)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 61.54545454545455)","(31.0, 99999, 99990)","(17.0, 26.0, 23.75)","(6.0, 9.2, 8.959999999999999)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:02.618343,"(10.0, 16.5, 14.5)","(1.4, 1.7, 1.6316666666666666)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 61.54545454545455)","(31.0, 99999, 99990)","(17.0, 26.0, 23.75)","(6.0, 9.2, 8.959999999999999)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:04.136817,"(10.0, 16.5, 14.5)","(1.4, 1.69, 1.636153846153846)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 61.54545454545455)","(31.0, 99999, 99990)","(17.0, 26.0, 23.75)","(6.0, 9.2, 9.066666666666666)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:05.809092,"(10.0, 16.5, 14.5)","(1.4, 1.69, 1.636153846153846)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 61.54545454545455)","(31.0, 99999, 99990)","(17.0, 26.0, 23.75)","(6.0, 9.2, 9.066666666666666)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:07.461911,"(10.0, 16.5, 14.5)","(1.4, 1.69, 1.636153846153846)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 61.54545454545455)","(31.0, 99999, 99990)","(17.0, 26.0, 24.0)","(6.0, 9.2, 9.066666666666666)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:09.123815,"(10.0, 16.5, 14.5)","(1.4, 1.69, 1.636153846153846)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 61.54545454545455)","(31.0, 99999, 99990)","(17.0, 26.0, 24.0)","(6.0, 9.2, 9.057142857142857)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:10.632833,"(10.0, 16.5, 14.5)","(1.4, 1.69, 1.636153846153846)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 61.54545454545455)","(31.0, 99999, 99990)","(17.0, 26.0, 24.0)","(6.0, 9.2, 9.057142857142857)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:12.253720,"(10.0, 16.5, 14.625)","(1.4, 1.69, 1.6608333333333334)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 26.0, 23.875)","(6.0, 9.2, 9.11111111111111)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:13.768165,"(10.0, 16.5, 13.95)","(1.4, 1.69, 1.6608333333333334)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 27.0, 24.05)","(6.0, 9.2, 9.11111111111111)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:15.304163,"(10.0, 15.0, 13.95)","(1.4, 1.69, 1.6565217391304348)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 26.0, 23.35)","(6.0, 9.2, 9.11111111111111)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:16.781045,"(10.0, 15.0, 13.95)","(1.4, 1.68, 1.6565217391304348)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 25.0, 23.35)","(6.0, 9.2, 9.11111111111111)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:18.304182,"(10.0, 15.0, 13.95)","(1.4, 1.68, 1.6565217391304348)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 25.0, 23.35)","(6.0, 9.2, 9.133333333333333)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:19.840922,"(10.0, 15.0, 13.95)","(1.4, 1.68, 1.6548)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 25.0, 20.875)","(6.0, 9.2, 9.133333333333333)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:21.335524,"(10.0, 15.0, 13.95)","(1.4, 1.68, 1.6548)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 25.0, 20.0625)","(6.0, 9.2, 9.133333333333333)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:23.093276,"(10.0, 15.0, 13.95)","(1.4, 1.68, 1.6548)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 24.0, 20.0625)","(6.0, 9.2, 9.133333333333333)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:24.652311,"(10.0, 15.0, 13.95)","(1.4, 1.68, 1.6548)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 24.0, 20.0625)","(6.0, 9.2, 9.133333333333333)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:26.433016,"(10.0, 15.0, 13.95)","(1.4, 1.68, 1.6548)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 24.0, 20.666666666666668)","(6.0, 9.2, 9.133333333333333)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:28.266787,"(10.0, 15.0, 13.95)","(1.4, 1.68, 1.662)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 23.0, 20.083333333333332)","(6.0, 9.2, 9.133333333333333)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:30.121164,"(10.0, 15.0, 13.95)","(1.4, 1.67, 1.662)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 22.0, 20.75)","(6.0, 9.2, 9.17142857142857)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:31.746412,"(10.0, 15.0, 13.95)","(1.4, 1.67, 1.662)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 22.0, 20.666666666666668)","(6.0, 9.2, 9.1)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:33.270024,"(10.0, 15.0, 13.95)","(1.4, 1.67, 1.662)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 23.0, 20.75)","(6.0, 9.2, 9.153846153846153)","(51.0, 95.0, 68.33333333333333)"
