,Gracie Bale,Sunnyside Zeus,Lochinvar Jazz,Tough Tears,Entranced,Change Of Habit,Go Bang
14-12-2022 12:58:35.944592,"(2.15, 2.56, 2.5526315789473686)","(2.9, 3.4, 3.341176470588235)","(21.0, 38.0, 35.0)","(31.0, 60.0, 57.083333333333336)","(18.0, 30.0, 28.333333333333332)","(4.8, 5.5, 5.591596638655462)","(12.0, 19.0, 18.058823529411764)"
14-12-2022 12:58:37.312284,"(2.15, 2.6, 2.588888888888889)","(2.9, 3.4, 3.341176470588235)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 57.083333333333336)","(19.0, 29.0, 28.333333333333332)","(4.8, 5.6, 5.6625)","(13.0, 19.0, 18.0625)"
14-12-2022 12:58:38.600039,"(2.15, 2.6, 2.5890909090909093)","(2.9, 3.35, 3.301851851851852)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 57.083333333333336)","(19.0, 29.0, 28.333333333333332)","(4.8, 5.7, 5.766666666666667)","(13.0, 19.0, 18.0625)"
14-12-2022 12:58:39.754149,"(2.15, 2.6, 2.5837037037037036)","(2.9, 3.3, 3.232)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 57.083333333333336)","(19.0, 29.0, 28.423076923076923)","(4.8, 5.8, 5.761111111111111)","(13.0, 19.0, 18.0625)"
14-12-2022 12:58:40.844759,"(2.15, 2.6, 2.5933333333333333)","(2.9, 3.3, 3.232)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.07142857142857)","(19.0, 29.0, 28.444444444444443)","(4.8, 5.8, 5.5967320261437905)","(13.0, 19.0, 18.0625)"
14-12-2022 12:58:41.920809,"(2.15, 2.6, 2.5836363636363635)","(2.9, 3.3, 3.2585365853658534)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.07142857142857)","(19.0, 29.0, 28.444444444444443)","(4.8, 5.6, 5.5967320261437905)","(13.0, 19.0, 18.0625)"
14-12-2022 12:58:42.890319,"(2.15, 2.62, 2.597777777777778)","(2.9, 3.3, 3.231372549019608)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.07142857142857)","(19.0, 29.0, 28.423076923076923)","(4.8, 5.7, 5.66875)","(13.0, 19.0, 18.423076923076923)"
14-12-2022 12:58:43.885366,"(2.15, 2.62, 2.597777777777778)","(2.9, 3.3, 3.231372549019608)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.07142857142857)","(19.0, 29.0, 28.423076923076923)","(4.8, 5.7, 5.683050847457627)","(13.0, 19.0, 18.423076923076923)"
14-12-2022 12:58:44.874385,"(2.15, 2.62, 2.604)","(2.9, 3.3, 3.231372549019608)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.07142857142857)","(19.0, 29.0, 28.423076923076923)","(4.8, 5.7, 5.709090909090909)","(13.0, 19.0, 18.423076923076923)"
14-12-2022 12:58:45.828831,"(2.15, 2.62, 2.5956521739130434)","(2.9, 3.3, 3.231372549019608)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.07142857142857)","(19.0, 29.0, 28.423076923076923)","(4.8, 5.8, 5.709090909090909)","(13.0, 19.0, 18.423076923076923)"
14-12-2022 12:58:46.859722,"(2.15, 2.62, 2.5956521739130434)","(2.9, 3.3, 3.232)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.07142857142857)","(19.0, 29.0, 28.333333333333332)","(4.8, 5.7, 5.68125)","(13.0, 19.0, 18.423076923076923)"
14-12-2022 12:58:48.148979,"(2.15, 2.58, 2.570909090909091)","(2.9, 3.25, 3.2357142857142858)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.07142857142857)","(19.0, 29.0, 28.0)","(4.8, 5.8, 5.776923076923077)","(13.0, 21.0, 21.583333333333332)"
14-12-2022 12:58:49.458435,"(2.15, 2.6, 2.595)","(2.9, 3.25, 3.2129032258064516)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.07142857142857)","(19.0, 29.0, 28.333333333333332)","(4.8, 5.8, 5.667741935483871)","(13.0, 22.0, 20.214285714285715)"
14-12-2022 12:58:50.748665,"(2.15, 2.6, 2.5789473684210527)","(2.9, 3.25, 3.209090909090909)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 57.083333333333336)","(19.0, 29.0, 28.555555555555557)","(4.8, 5.7, 5.674242424242424)","(13.0, 23.0, 20.105263157894736)"
14-12-2022 12:58:51.984098,"(2.15, 2.58, 2.5728)","(2.9, 3.25, 3.227551020408163)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.07142857142857)","(19.0, 29.0, 28.428571428571427)","(4.8, 5.7, 5.752)","(13.0, 22.0, 19.625)"
14-12-2022 12:58:53.696855,"(2.15, 2.66, 2.66)","(2.9, 3.25, 3.195)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.07142857142857)","(19.0, 29.0, 28.5)","(4.8, 5.8, 5.695833333333334)","(13.0, 20.0, 19.166666666666668)"
14-12-2022 12:58:55.238533,"(2.15, 2.68, 2.665)","(2.9, 3.25, 3.1884615384615387)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.07142857142857)","(19.0, 29.0, 27.666666666666668)","(4.8, 5.7, 5.695833333333334)","(13.0, 19.5, 19.0)"
14-12-2022 12:58:56.554101,"(2.15, 2.68, 2.668)","(2.9, 3.2, 3.175)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.20689655172414)","(19.0, 29.0, 28.142857142857142)","(4.8, 5.7, 5.738983050847457)","(13.0, 19.5, 19.125)"
14-12-2022 12:58:57.909131,"(2.15, 2.7, 2.678181818181818)","(2.9, 3.2, 3.159090909090909)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.20689655172414)","(19.0, 29.0, 28.142857142857142)","(4.8, 5.8, 5.674285714285714)","(13.0, 19.5, 19.125)"
14-12-2022 12:58:58.988936,"(2.15, 2.7, 2.679047619047619)","(2.9, 3.2, 3.159090909090909)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.20689655172414)","(19.0, 29.0, 28.6)","(4.8, 5.7, 5.588235294117647)","(13.0, 19.5, 19.125)"
14-12-2022 12:59:00.080767,"(2.15, 2.72, 2.7033333333333336)","(2.9, 3.15, 3.1460526315789474)","(21.0, 38.0, 37.142857142857146)","(31.0, 60.0, 56.20689655172414)","(19.0, 29.0, 28.142857142857142)","(4.8, 5.6, 5.594594594594594)","(13.0, 19.5, 18.9)"
14-12-2022 12:59:01.267794,"(2.15, 2.74, 2.7254545454545456)","(2.9, 3.15, 3.1466666666666665)","(21.0, 38.0, 37.42857142857143)","(31.0, 60.0, 55.45454545454545)","(19.0, 29.0, 27.333333333333332)","(4.8, 5.6, 5.635714285714285)","(13.0, 19.5, 19.125)"
14-12-2022 12:59:02.490978,"(2.15, 2.66, 2.651171171171171)","(2.8, 3.15, 3.1921875)","(21.0, 38.0, 34.666666666666664)","(31.0, 60.0, 59.583333333333336)","(19.0, 28.0, 27.727272727272727)","(4.8, 5.7, 5.691525423728813)","(13.0, 19.5, 18.346153846153847)"
14-12-2022 12:59:03.750953,"(2.15, 2.68, 2.6580000000000004)","(2.8, 3.2, 3.1774647887323946)","(21.0, 38.0, 35.096774193548384)","(31.0, 65.0, 59.54545454545455)","(19.0, 29.0, 27.666666666666668)","(4.8, 5.7, 5.747945205479452)","(13.0, 19.5, 18.25)"
14-12-2022 12:59:04.969918,"(2.15, 2.72, 2.6933333333333334)","(2.8, 3.2, 3.1783783783783783)","(21.0, 38.0, 34.888888888888886)","(31.0, 60.0, 59.54545454545455)","(19.0, 29.0, 27.2)","(4.8, 5.8, 5.7493670886075945)","(13.0, 19.5, 18.964285714285715)"
14-12-2022 12:59:06.170569,"(2.2, 2.7, 2.6658823529411766)","(2.8, 3.2, 3.203061224489796)","(21.0, 38.0, 34.888888888888886)","(31.0, 60.0, 58.0)","(19.0, 29.0, 27.92)","(4.8, 5.8, 5.727272727272727)","(13.0, 19.5, 18.7)"
14-12-2022 12:59:07.290792,"(2.2, 2.68, 2.6408695652173915)","(2.8, 3.25, 3.203061224489796)","(21.0, 38.0, 34.689655172413794)","(31.0, 60.0, 58.095238095238095)","(19.0, 28.0, 27.92)","(4.8, 5.8, 5.727272727272727)","(13.0, 19.5, 18.75)"
14-12-2022 12:59:08.433643,"(2.2, 2.68, 2.6408695652173915)","(2.8, 3.25, 3.216666666666667)","(21.0, 38.0, 35.0)","(31.0, 60.0, 58.07692307692308)","(19.0, 28.0, 27.5)","(4.8, 5.8, 5.355172413793103)","(13.0, 19.5, 19.2)"
14-12-2022 12:59:09.553546,"(2.2, 2.7, 2.6733333333333333)","(2.8, 3.25, 3.2355555555555555)","(21.0, 38.0, 34.888888888888886)","(31.0, 60.0, 58.94736842105263)","(19.0, 28.0, 27.125)","(4.8, 5.4, 5.4375)","(13.0, 19.5, 19.444444444444443)"
14-12-2022 12:59:10.736459,"(2.2, 2.7, 2.6634285714285717)","(2.8, 3.25, 3.2393617021276597)","(21.0, 38.0, 34.516129032258064)","(31.0, 60.0, 53.035714285714285)","(19.0, 29.0, 27.5)","(4.8, 5.5, 5.5029702970297025)","(13.0, 20.0, 19.4)"
14-12-2022 12:59:11.842839,"(2.2, 2.68, 2.649)","(2.8, 3.3, 3.243835616438356)","(21.0, 38.0, 34.689655172413794)","(31.0, 55.0, 53.035714285714285)","(19.0, 28.0, 27.92)","(4.8, 5.6, 5.5029702970297025)","(13.0, 20.0, 19.4)"
14-12-2022 12:59:12.945840,"(2.2, 2.68, 2.649)","(2.8, 3.3, 3.25)","(21.0, 38.0, 34.689655172413794)","(31.0, 55.0, 58.94736842105263)","(19.0, 28.0, 27.92)","(4.8, 5.6, 5.553886010362694)","(13.0, 20.0, 19.545454545454547)"
14-12-2022 12:59:14.017233,"(2.2, 2.68, 2.6432786885245902)","(2.8, 3.25, 3.2364864864864864)","(21.0, 38.0, 34.689655172413794)","(31.0, 60.0, 57.391304347826086)","(19.0, 28.0, 27.92)","(4.8, 5.6, 5.565384615384615)","(13.0, 20.0, 19.4)"
14-12-2022 12:59:15.066393,"(2.2, 2.66, 2.64625)","(2.8, 3.25, 3.2364864864864864)","(21.0, 38.0, 34.888888888888886)","(31.0, 60.0, 57.391304347826086)","(19.0, 28.0, 27.92)","(4.8, 5.6, 5.5860139860139855)","(13.0, 20.0, 19.375)"
14-12-2022 12:59:16.166735,"(2.2, 2.66, 2.6490909090909094)","(2.8, 3.25, 3.2364864864864864)","(21.0, 38.0, 34.888888888888886)","(31.0, 60.0, 57.391304347826086)","(19.0, 28.0, 27.6)","(4.8, 5.6, 5.649019607843137)","(13.0, 20.0, 19.2)"
14-12-2022 12:59:17.280727,"(2.2, 2.68, 2.6580000000000004)","(2.8, 3.25, 3.219148936170213)","(21.0, 36.0, 34.888888888888886)","(31.0, 60.0, 57.391304347826086)","(19.0, 28.0, 27.586206896551722)","(4.8, 5.7, 5.6454545454545455)","(13.0, 20.0, 19.263157894736842)"
14-12-2022 12:59:18.429587,"(2.2, 2.68, 2.6622857142857144)","(2.8, 3.25, 3.1957142857142857)","(21.0, 36.0, 35.130434782608695)","(31.0, 60.0, 57.391304347826086)","(19.0, 28.0, 27.586206896551722)","(4.8, 5.7, 5.607352941176471)","(13.0, 20.0, 19.263157894736842)"
14-12-2022 12:59:19.631511,"(2.2, 2.68, 2.668076923076923)","(2.8, 3.25, 3.1957142857142857)","(21.0, 36.0, 35.130434782608695)","(31.0, 60.0, 57.391304347826086)","(19.0, 28.0, 27.314285714285713)","(4.8, 5.7, 5.889371980676329)","(13.0, 20.0, 19.105263157894736)"
14-12-2022 12:59:20.847434,"(2.2, 2.68, 2.6444444444444444)","(2.8, 3.25, 3.1957142857142857)","(21.0, 36.0, 34.88)","(31.0, 60.0, 57.391304347826086)","(19.0, 28.0, 27.2)","(4.8, 5.9, 5.910714285714286)","(13.0, 20.0, 19.142857142857142)"
14-12-2022 12:59:22.221014,"(2.2, 2.66, 2.6241025641025644)","(2.8, 3.25, 3.1957142857142857)","(21.0, 36.0, 34.88)","(31.0, 60.0, 57.391304347826086)","(19.0, 28.0, 27.2)","(4.8, 6.0, 5.920833333333333)","(13.0, 19.5, 19.142857142857142)"
14-12-2022 12:59:23.617475,"(2.2, 2.64, 2.6184615384615384)","(2.8, 3.25, 3.172727272727273)","(21.0, 36.0, 34.666666666666664)","(31.0, 60.0, 57.14285714285714)","(19.0, 28.0, 25.47826086956522)","(4.8, 6.0, 5.88421052631579)","(13.0, 19.5, 18.42)"
14-12-2022 12:59:24.820126,"(2.2, 2.72, 2.698709677419355)","(2.8, 3.2, 3.172727272727273)","(21.0, 36.0, 35.1764705882353)","(31.0, 60.0, 57.14285714285714)","(19.0, 26.0, 24.5)","(4.8, 5.9, 5.878873239436619)","(13.0, 18.5, 18.396551724137932)"
14-12-2022 12:59:26.008009,"(2.2, 2.72, 2.7032258064516133)","(2.8, 3.2, 3.1664000000000003)","(21.0, 36.0, 35.1764705882353)","(31.0, 60.0, 57.14285714285714)","(19.0, 25.0, 23.966666666666665)","(4.8, 6.0, 5.90625)","(13.0, 18.5, 18.242857142857144)"
14-12-2022 12:59:27.066873,"(2.2, 2.76, 2.7284848484848485)","(2.8, 3.15, 3.1175141242937854)","(21.0, 36.0, 35.1764705882353)","(31.0, 60.0, 54.411764705882355)","(19.0, 24.0, 23.333333333333332)","(4.6, 6.0, 5.898305084745763)","(13.0, 18.5, 18.2)"
14-12-2022 12:59:28.224324,"(2.2, 2.76, 2.7362962962962962)","(2.8, 3.15, 3.116839378238342)","(21.0, 36.0, 34.75)","(31.0, 55.0, 54.411764705882355)","(19.0, 24.0, 24.875)","(4.6, 6.0, 5.890410958904109)","(13.0, 18.5, 18.136363636363637)"
14-12-2022 12:59:29.390201,"(2.2, 2.76, 2.746382978723404)","(2.8, 3.15, 3.116839378238342)","(21.0, 36.0, 32.54545454545455)","(31.0, 55.0, 54.523809523809526)","(19.0, 25.0, 24.91304347826087)","(4.6, 6.0, 5.887323943661972)","(13.0, 18.5, 17.833333333333332)"
14-12-2022 12:59:30.581045,"(2.2, 2.76, 2.75875)","(2.8, 3.15, 3.117391304347826)","(21.0, 34.0, 31.157894736842106)","(31.0, 55.0, 54.523809523809526)","(19.0, 25.0, 25.18918918918919)","(4.6, 6.0, 6.066666666666666)","(13.0, 18.5, 17.782608695652172)"
14-12-2022 12:59:32.158802,"(2.2, 2.78, 2.7602739726027394)","(2.8, 3.15, 3.1163157894736844)","(21.0, 32.0, 31.294117647058822)","(31.0, 55.0, 54.54545454545455)","(19.0, 26.0, 25.23076923076923)","(4.6, 6.2, 6.1827906976744185)","(13.0, 18.0, 17.76595744680851)"
14-12-2022 12:59:33.619835,"(2.2, 2.74, 2.7369565217391307)","(2.7, 3.15, 3.117914438502674)","(21.0, 32.0, 31.076923076923077)","(31.0, 55.0, 54.54545454545455)","(19.0, 26.0, 25.693877551020407)","(4.6, 6.2, 6.19277108433735)","(13.0, 18.0, 17.705882352941178)"
14-12-2022 12:59:34.987220,"(2.2, 2.72, 2.72)","(2.7, 3.15, 3.0804812834224595)","(21.0, 32.0, 31.4)","(31.0, 55.0, 56.42857142857143)","(19.0, 26.0, 22.466666666666665)","(4.6, 6.2, 6.198024691358025)","(13.0, 18.0, 17.642857142857142)"
14-12-2022 12:59:36.315089,"(2.2, 2.78, 2.762222222222222)","(2.7, 3.15, 3.0804812834224595)","(21.0, 32.0, 31.22222222222222)","(31.0, 60.0, 55.65217391304348)","(19.0, 23.0, 21.80952380952381)","(4.6, 6.2, 6.198024691358025)","(13.0, 18.0, 17.620689655172413)"
14-12-2022 12:59:37.656511,"(2.2, 2.8, 2.771914893617021)","(2.7, 3.15, 3.0782722513089005)","(21.0, 32.0, 31.22222222222222)","(31.0, 60.0, 56.2962962962963)","(19.0, 22.0, 23.666666666666668)","(4.6, 6.2, 6.206965174129353)","(13.0, 18.0, 17.620689655172413)"
14-12-2022 12:59:39.052521,"(2.25, 2.78, 2.746896551724138)","(2.7, 3.15, 3.074324324324324)","(21.0, 32.0, 31.0)","(31.0, 60.0, 56.76470588235294)","(19.0, 24.0, 24.608247422680414)","(4.6, 6.4, 6.172881355932203)","(13.0, 18.0, 17.620689655172413)"
14-12-2022 12:59:40.382329,"(2.25, 2.78, 2.760740740740741)","(2.7, 3.1, 3.0746913580246913)","(21.0, 32.0, 29.234375)","(31.0, 60.0, 56.76470588235294)","(19.0, 25.0, 24.192307692307693)","(4.6, 6.2, 6.168067226890757)","(13.0, 18.0, 17.63157894736842)"
14-12-2022 12:59:41.668111,"(2.25, 2.78, 2.7657471264367817)","(2.7, 3.1, 3.0724880382775117)","(21.0, 30.0, 28.5)","(31.0, 60.0, 58.333333333333336)","(18.0, 25.0, 24.522727272727273)","(4.6, 6.2, 6.174603174603175)","(13.0, 18.0, 17.62264150943396)"
14-12-2022 12:59:42.861141,"(2.25, 2.78, 2.768)","(2.7, 3.15, 3.0724880382775117)","(21.0, 29.0, 28.5)","(31.0, 60.0, 58.333333333333336)","(18.0, 25.0, 24.522727272727273)","(4.6, 6.2, 6.174603174603175)","(13.0, 18.0, 17.62264150943396)"
14-12-2022 12:59:44.128173,"(2.25, 2.78, 2.763333333333333)","(2.7, 3.15, 3.100653594771242)","(21.0, 29.0, 28.333333333333332)","(31.0, 60.0, 56.25)","(18.0, 25.0, 24.377777777777776)","(4.6, 6.2, 6.041666666666667)","(13.0, 18.0, 17.630434782608695)"
14-12-2022 12:59:45.256658,"(2.25, 2.76, 2.756153846153846)","(2.7, 3.15, 3.077272727272727)","(21.0, 29.0, 28.4)","(31.0, 60.0, 59.285714285714285)","(18.0, 25.0, 24.530249110320284)","(4.6, 6.4, 6.316666666666667)","(13.0, 18.0, 17.574468085106382)"
14-12-2022 12:59:46.549040,"(2.25, 2.76, 2.756153846153846)","(2.7, 3.15, 3.077272727272727)","(21.0, 29.0, 28.4)","(31.0, 60.0, 59.285714285714285)","(18.0, 25.0, 24.76954732510288)","(4.6, 6.4, 6.16875)","(13.0, 18.0, 16.924242424242426)"
14-12-2022 12:59:47.904078,"(2.25, 2.7, 2.6871186440677968)","(2.7, 3.3, 3.257)","(21.0, 28.0, 27.263157894736842)","(31.0, 55.0, 54.31818181818182)","(18.0, 25.0, 24.322580645161292)","(4.6, 6.2, 6.130158730158731)","(13.0, 17.0, 16.6875)"
14-12-2022 12:59:49.154306,"(2.25, 2.68, 2.6695238095238096)","(2.7, 3.3, 3.280612244897959)","(21.0, 28.0, 27.09090909090909)","(31.0, 55.0, 54.0625)","(18.0, 25.0, 24.892473118279568)","(4.6, 6.2, 6.092307692307692)","(13.0, 17.0, 16.214285714285715)"
14-12-2022 12:59:50.354837,"(2.25, 2.68, 2.661935483870968)","(2.7, 3.3, 3.2555555555555555)","(21.0, 28.0, 27.130434782608695)","(31.0, 55.0, 54.0625)","(18.0, 25.0, 24.988095238095237)","(4.6, 6.2, 6.0476190476190474)","(13.0, 17.0, 16.375)"
14-12-2022 12:59:51.445504,"(2.25, 2.68, 2.6471641791044775)","(2.7, 3.3, 3.2630434782608697)","(21.0, 28.0, 27.130434782608695)","(31.0, 60.0, 55.625)","(18.0, 25.0, 25.398373983739837)","(4.8, 6.2, 6.086734693877551)","(13.0, 16.5, 16.366666666666667)"
14-12-2022 12:59:52.706701,"(2.25, 2.66, 2.6353191489361705)","(2.7, 3.35, 3.3223809523809527)","(21.0, 28.0, 27.083333333333332)","(31.0, 60.0, 55.416666666666664)","(18.0, 26.0, 25.177777777777777)","(4.8, 6.2, 6.102857142857143)","(13.0, 16.5, 16.25)"
14-12-2022 12:59:53.943925,"(2.25, 2.64, 2.6356626506024097)","(2.7, 3.35, 3.3223809523809527)","(21.0, 28.0, 27.083333333333332)","(31.0, 60.0, 55.6)","(18.0, 26.0, 25.177777777777777)","(4.8, 6.2, 6.108108108108108)","(13.0, 16.5, 16.357142857142858)"
14-12-2022 12:59:55.059530,"(2.25, 2.62, 2.619591836734694)","(2.7, 3.3, 3.2993150684931507)","(21.0, 28.0, 27.24137931034483)","(31.0, 60.0, 55.6)","(18.0, 26.0, 25.727272727272727)","(4.8, 6.2, 6.1230769230769235)","(12.0, 16.5, 16.357142857142858)"
14-12-2022 12:59:56.252410,"(2.25, 2.64, 2.624615384615385)","(2.7, 3.35, 3.3042857142857143)","(21.0, 28.0, 27.612903225806452)","(31.0, 60.0, 55.21739130434783)","(18.0, 26.0, 25.7027027027027)","(4.8, 6.2, 6.190769230769231)","(12.0, 16.5, 15.289473684210526)"
14-12-2022 12:59:57.452627,"(2.25, 2.64, 2.6220689655172413)","(2.7, 3.35, 3.3261363636363637)","(21.0, 28.0, 27.29032258064516)","(31.0, 60.0, 55.21739130434783)","(18.0, 27.0, 25.634146341463413)","(4.8, 6.2, 6.158974358974359)","(12.0, 15.5, 16.208333333333332)"
14-12-2022 12:59:58.704099,"(2.25, 2.64, 2.6222857142857143)","(2.7, 3.35, 3.3499999999999996)","(21.0, 28.0, 26.625)","(31.0, 60.0, 58.94736842105263)","(18.0, 27.0, 24.92105263157895)","(4.8, 6.2, 6.11958762886598)","(12.0, 16.5, 16.678571428571427)"
14-12-2022 13:00:00.021613,"(2.25, 2.62, 2.603529411764706)","(2.7, 3.4, 3.3499999999999996)","(21.0, 27.0, 26.625)","(31.0, 60.0, 58.666666666666664)","(18.0, 25.0, 25.095890410958905)","(4.8, 6.2, 6.11875)","(12.0, 17.0, 16.61111111111111)"
14-12-2022 13:00:01.150329,"(2.25, 2.62, 2.5933333333333333)","(2.7, 3.4, 3.3588235294117648)","(21.0, 27.0, 26.625)","(31.0, 60.0, 58.666666666666664)","(18.0, 26.0, 25.05263157894737)","(4.8, 6.2, 6.089795918367347)","(12.0, 17.0, 16.636363636363637)"
14-12-2022 13:00:02.352431,"(2.25, 2.6, 2.592)","(2.7, 3.35, 3.3483870967741938)","(21.0, 27.0, 26.185185185185187)","(31.0, 60.0, 57.77777777777778)","(18.0, 26.0, 25.05263157894737)","(4.8, 6.2, 6.089795918367347)","(12.0, 17.0, 16.636363636363637)"
14-12-2022 13:00:03.513211,"(2.25, 2.58, 2.567872340425532)","(2.7, 3.4, 3.381372549019608)","(21.0, 27.0, 26.12)","(31.0, 60.0, 57.5)","(18.0, 26.0, 25.1)","(4.8, 6.2, 6.061904761904763)","(12.0, 17.0, 16.77777777777778)"
14-12-2022 13:00:04.714336,"(2.25, 2.58, 2.567608695652174)","(2.7, 3.4, 3.38359375)","(21.0, 27.0, 25.90909090909091)","(31.0, 60.0, 58.333333333333336)","(18.0, 26.0, 25.047619047619047)","(4.8, 6.2, 6.073333333333333)","(12.0, 17.0, 16.413793103448278)"
14-12-2022 13:00:05.789272,"(2.25, 2.64, 2.633527851458886)","(2.7, 3.35, 3.340776699029126)","(21.0, 26.0, 25.75)","(31.0, 60.0, 58.333333333333336)","(18.0, 26.0, 25.012345679012345)","(4.8, 6.4, 6.383544303797469)","(12.0, 16.5, 16.413793103448278)"
14-12-2022 13:00:06.939984,"(2.25, 2.58, 2.5685714285714285)","(2.7, 3.4, 3.38659793814433)","(21.0, 26.0, 25.625)","(31.0, 60.0, 57.5)","(18.0, 25.0, 24.78048780487805)","(4.8, 6.6, 6.496703296703297)","(12.0, 16.5, 16.4875)"
14-12-2022 13:00:08.035295,"(2.25, 2.62, 2.614409937888199)","(2.7, 3.4, 3.391011235955056)","(21.0, 26.0, 25.5)","(31.0, 60.0, 57.916666666666664)","(18.0, 25.0, 24.1)","(4.8, 6.6, 6.495555555555556)","(12.0, 16.5, 16.745454545454546)"
14-12-2022 13:00:09.208990,"(2.25, 2.58, 2.5676923076923077)","(2.7, 3.45, 3.4258333333333333)","(21.0, 26.0, 25.5)","(31.0, 60.0, 57.916666666666664)","(18.0, 25.0, 23.983333333333334)","(4.8, 6.6, 6.495555555555556)","(12.0, 17.0, 16.59259259259259)"
14-12-2022 13:00:10.441667,"(2.25, 2.54, 2.5376543209876545)","(2.7, 3.45, 3.4266129032258066)","(21.0, 26.0, 25.7)","(31.0, 60.0, 57.916666666666664)","(18.0, 24.0, 24.636363636363637)","(4.8, 6.6, 6.513953488372093)","(12.0, 17.0, 16.708333333333332)"
14-12-2022 13:00:11.693353,"(2.25, 2.54, 2.5375163398692813)","(2.7, 3.45, 3.4266129032258066)","(21.0, 26.0, 25.7)","(31.0, 60.0, 53.46938775510204)","(18.0, 25.0, 23.834437086092716)","(4.8, 6.6, 6.481720430107527)","(12.0, 17.0, 16.708333333333332)"
14-12-2022 13:00:12.937406,"(2.25, 2.52, 2.502178217821782)","(2.7, 3.45, 3.3991525423728817)","(21.0, 26.0, 24.597701149425287)","(31.0, 60.0, 53.46938775510204)","(18.0, 25.0, 23.826666666666668)","(4.8, 6.6, 6.488372093023256)","(12.0, 17.0, 17.083333333333332)"
14-12-2022 13:00:14.194324,"(2.25, 2.52, 2.4901149425287357)","(2.7, 3.45, 3.301827242524917)","(21.0, 26.0, 24.53012048192771)","(31.0, 60.0, 53.20754716981132)","(18.0, 25.0, 23.840579710144926)","(4.8, 6.6, 6.488372093023256)","(12.0, 17.5, 16.78125)"
14-12-2022 13:00:15.459188,"(2.2, 2.56, 2.5412527964205816)","(2.9, 3.35, 3.3104938271604936)","(21.0, 26.0, 25.03125)","(31.0, 60.0, 53.20754716981132)","(18.0, 25.0, 23.666666666666668)","(4.8, 6.6, 6.433846153846154)","(12.0, 17.0, 17.166666666666668)"
14-12-2022 13:00:16.706478,"(2.2, 2.62, 2.586808510638298)","(2.9, 3.35, 3.3264044943820226)","(21.0, 26.0, 25.03125)","(31.0, 60.0, 53.20754716981132)","(18.0, 25.0, 23.476190476190474)","(4.8, 6.6, 6.4313253012048195)","(12.0, 17.5, 17.166666666666668)"
14-12-2022 13:00:18.206382,"(2.2, 2.6, 2.58)","(2.9, 3.3, 3.2615942028985505)","(21.0, 26.0, 24.53012048192771)","(31.0, 60.0, 54.04761904761905)","(18.0, 24.0, 26.5625)","(4.8, 6.6, 6.4313253012048195)","(12.0, 17.5, 17.208333333333332)"
14-12-2022 13:00:19.443761,"(2.2, 2.58, 2.5717777777777777)","(2.9, 3.3, 3.2615942028985505)","(21.0, 26.0, 24.49438202247191)","(31.0, 55.0, 53.46938775510204)","(18.0, 27.0, 26.392156862745097)","(4.8, 6.6, 6.4135135135135135)","(12.0, 17.5, 17.107142857142858)"
14-12-2022 13:00:20.768492,"(2.2, 2.58, 2.5688235294117647)","(2.9, 3.3, 3.2)","(21.0, 26.0, 25.084745762711865)","(31.0, 60.0, 54.0)","(18.0, 28.0, 26.22222222222222)","(4.8, 6.6, 6.645714285714286)","(12.0, 17.5, 16.775)"
14-12-2022 13:00:21.985881,"(2.2, 2.66, 2.6403636363636367)","(2.9, 3.2, 3.1880952380952383)","(21.0, 26.0, 25.084745762711865)","(31.0, 55.0, 54.0)","(18.0, 28.0, 27.2)","(4.8, 6.8, 6.641666666666667)","(12.0, 17.0, 16.821428571428573)"
14-12-2022 13:00:23.488352,"(2.2, 2.66, 2.6464864864864865)","(2.9, 3.2, 3.135752688172043)","(21.0, 26.0, 25.263157894736842)","(31.0, 60.0, 53.265306122448976)","(18.0, 27.0, 26.705263157894738)","(4.8, 6.8, 6.647619047619048)","(12.0, 17.0, 16.791666666666668)"
14-12-2022 13:00:24.877980,"(2.2, 2.66, 2.626666666666667)","(2.9, 3.2, 3.1324858757062146)","(21.0, 27.0, 26.22222222222222)","(31.0, 60.0, 53.265306122448976)","(18.0, 27.0, 26.57281553398058)","(4.8, 6.8, 6.651162790697675)","(12.0, 17.0, 17.208333333333332)"
