,Side Street Dave,Parley Street,Warfront Fighter,Passed By Paul,Assets Included,Dontteasethetiger,Chef,Singandcryindubai,Lil Latigo,Katzumoto,Morethansoultitle,Winning Magic
11-01-2023 08:24:14.910734,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:16.230704,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:17.620559,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:19.001014,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:20.342488,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:21.757090,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:23.226959,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:25.068732,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:26.561539,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:28.085100,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:29.440361,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:30.717396,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:32.009333,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:33.352967,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:34.684654,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:36.265187,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:37.801385,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:39.544475,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:41.133504,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:42.712570,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:44.089719,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:45.428837,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:46.746011,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:48.036538,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:49.390487,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:50.713889,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:52.039044,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:53.408505,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:54.823514,"(15.0, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:56.221472,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:57.653499,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:24:59.033958,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:00.406183,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:01.750114,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:03.118504,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:04.436357,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:05.785994,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:07.038228,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:08.316268,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:09.611619,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:10.914296,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:12.344551,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:13.756338,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:15.156428,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:16.581706,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:17.973814,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:19.289629,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:20.633383,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:21.973886,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:23.292197,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:24.591948,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:25.928042,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:27.231675,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:28.610223,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:29.922042,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:31.462009,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:33.032825,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:34.671783,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:36.175851,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:37.639338,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:39.008339,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:40.308729,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:41.601927,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:42.909238,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:44.247574,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:45.558220,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:46.869731,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:48.239185,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:49.651523,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:51.007506,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:52.348782,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:53.717675,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:55.056110,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
11-01-2023 08:25:56.400998,"(15.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)"
