,Lucretia Ann,Block Busted,Willows Friend,Rogue Temptation,Tuzla Bale,Big City Nights,After Hours
08-12-2022 15:42:01.739375,"(6.0, 10.5, 9.47857142857143)","(2.35, 2.68, 2.6512000000000002)","(5.5, 8.6, 8.44)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 26.9)","(41.0, 95.0, 85.58823529411765)","(2.6, 2.96, 2.9371428571428573)"
08-12-2022 15:42:02.857512,"(6.0, 10.5, 9.47857142857143)","(2.35, 2.66, 2.6571428571428575)","(5.5, 8.6, 8.44)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 26.9)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.94, 2.939148936170213)"
08-12-2022 15:42:04.066811,"(6.0, 10.5, 9.85)","(2.35, 2.66, 2.6571428571428575)","(5.5, 8.6, 8.44)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 26.9)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.94, 2.9366666666666665)"
08-12-2022 15:42:05.278198,"(6.0, 10.5, 9.95)","(2.35, 2.66, 2.6571428571428575)","(5.5, 8.6, 8.44)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 26.9)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.94, 2.947142857142857)"
08-12-2022 15:42:06.488980,"(6.0, 10.5, 10.028571428571428)","(2.35, 2.66, 2.6571428571428575)","(5.5, 8.6, 8.44)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 26.9)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.96, 2.933)"
08-12-2022 15:42:07.638849,"(6.0, 10.5, 9.928)","(2.35, 2.66, 2.6571428571428575)","(5.5, 8.6, 8.44)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 26.96551724137931)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.96, 2.936)"
08-12-2022 15:42:08.859163,"(6.0, 10.5, 9.928)","(2.35, 2.66, 2.622666666666667)","(5.5, 8.6, 8.473684210526315)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.09090909090909)","(41.0, 95.0, 81.66666666666667)","(2.6, 2.96, 2.947142857142857)"
08-12-2022 15:42:10.085245,"(6.0, 10.5, 10.028571428571428)","(2.35, 2.64, 2.6333333333333333)","(5.5, 8.6, 8.7)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.09090909090909)","(41.0, 95.0, 81.66666666666667)","(2.6, 2.96, 2.944)"
08-12-2022 15:42:11.162493,"(6.0, 10.5, 10.028571428571428)","(2.35, 2.64, 2.6333333333333333)","(5.5, 8.8, 8.885714285714286)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.09090909090909)","(41.0, 95.0, 81.66666666666667)","(2.6, 2.96, 2.9347368421052633)"
08-12-2022 15:42:12.268096,"(6.0, 10.5, 10.415384615384616)","(2.35, 2.62, 2.6142857142857143)","(5.5, 9.0, 8.885714285714286)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.09090909090909)","(41.0, 95.0, 81.66666666666667)","(2.6, 2.96, 2.924)"
08-12-2022 15:42:13.446706,"(6.0, 11.0, 10.6)","(2.35, 2.6, 2.5942857142857143)","(5.5, 9.0, 8.866666666666667)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.130434782608695)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.96, 2.9541935483870967)"
08-12-2022 15:42:14.611853,"(6.0, 10.5, 10.4625)","(2.35, 2.62, 2.5733333333333333)","(5.5, 9.0, 8.899999999999999)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.047619047619047)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.96, 2.956)"
08-12-2022 15:42:15.838909,"(6.0, 10.5, 10.4625)","(2.35, 2.6, 2.58)","(5.5, 9.2, 8.833333333333332)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.047619047619047)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.96, 2.9483333333333333)"
08-12-2022 15:42:17.119605,"(6.0, 10.5, 10.15)","(2.35, 2.6, 2.564)","(5.5, 9.2, 8.911111111111111)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.047619047619047)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.96, 2.947027027027027)"
08-12-2022 15:42:18.235647,"(6.0, 10.5, 10.46111111111111)","(2.35, 2.62, 2.572)","(5.5, 9.0, 8.911111111111111)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.047619047619047)","(41.0, 95.0, 81.66666666666667)","(2.6, 2.96, 2.9543749999999998)"
08-12-2022 15:42:19.383004,"(6.0, 10.5, 10.46111111111111)","(2.35, 2.6, 2.58)","(5.5, 9.0, 8.911111111111111)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.047619047619047)","(41.0, 95.0, 81.66666666666667)","(2.6, 2.96, 2.9466666666666668)"
08-12-2022 15:42:20.609231,"(6.0, 11.0, 10.68888888888889)","(2.35, 2.6, 2.58)","(5.5, 9.0, 8.911111111111111)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.047619047619047)","(41.0, 95.0, 81.66666666666667)","(2.6, 2.96, 2.9543749999999998)"
08-12-2022 15:42:21.832756,"(6.0, 11.0, 10.68888888888889)","(2.35, 2.6, 2.58)","(5.5, 9.0, 8.833333333333332)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.047619047619047)","(41.0, 95.0, 81.66666666666667)","(2.6, 2.96, 2.944)"
08-12-2022 15:42:22.956041,"(6.0, 11.0, 10.68888888888889)","(2.35, 2.6, 2.545)","(5.5, 9.2, 8.833333333333332)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.047619047619047)","(41.0, 95.0, 81.66666666666667)","(2.6, 2.96, 2.944)"
08-12-2022 15:42:24.121573,"(6.0, 11.0, 10.68888888888889)","(2.35, 2.58, 2.56)","(5.5, 9.2, 8.833333333333332)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.09090909090909)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.96, 2.9347368421052633)"
08-12-2022 15:42:25.290716,"(6.0, 11.0, 10.533333333333333)","(2.35, 2.6, 2.5700000000000003)","(5.5, 9.2, 8.833333333333332)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.071428571428573)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.96, 2.933846153846154)"
08-12-2022 15:42:26.445124,"(6.0, 11.0, 10.695652173913043)","(2.35, 2.58, 2.5757142857142856)","(5.5, 9.2, 8.833333333333332)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.09090909090909)","(41.0, 95.0, 82.6923076923077)","(2.6, 2.94, 2.92)"
08-12-2022 15:42:27.743400,"(6.0, 11.0, 10.673076923076923)","(2.35, 2.58, 2.5452173913043477)","(5.5, 9.2, 8.833333333333332)","(41.0, 140.0, 139.4230769230769)","(16.0, 28.0, 27.09090909090909)","(41.0, 95.0, 82.6923076923077)","(2.6, 2.94, 2.9145454545454546)"
08-12-2022 15:42:29.146390,"(6.0, 11.0, 10.673076923076923)","(2.35, 2.6, 2.5452173913043477)","(5.5, 9.2, 8.833333333333332)","(41.0, 140.0, 118.44827586206897)","(16.0, 28.0, 27.166666666666668)","(41.0, 95.0, 82.6923076923077)","(2.6, 2.92, 2.8885714285714283)"
08-12-2022 15:42:30.505148,"(6.0, 11.0, 10.673076923076923)","(2.35, 2.6, 2.5485714285714285)","(5.5, 9.2, 8.833333333333332)","(41.0, 120.0, 118.39285714285714)","(16.0, 28.0, 27.09090909090909)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.9, 2.9155555555555557)"
08-12-2022 15:42:31.840621,"(6.0, 11.0, 10.857142857142858)","(2.3, 2.6, 2.545)","(5.5, 9.2, 8.692307692307692)","(41.0, 120.0, 118.10344827586206)","(16.0, 28.0, 26.916666666666668)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.92, 2.91)"
08-12-2022 15:42:33.183591,"(6.0, 11.0, 10.75)","(2.3, 2.6, 2.5485714285714285)","(5.5, 9.2, 8.7875)","(41.0, 120.0, 118.10344827586206)","(16.0, 28.0, 27.047619047619047)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.94, 2.91)"
08-12-2022 15:42:34.444837,"(6.0, 11.0, 10.75)","(2.3, 2.6, 2.5485714285714285)","(5.5, 9.2, 8.7875)","(41.0, 120.0, 118.10344827586206)","(16.0, 28.0, 27.047619047619047)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.94, 2.8899999999999997)"
08-12-2022 15:42:35.619294,"(6.0, 11.0, 10.794117647058824)","(2.3, 2.6, 2.5485714285714285)","(5.5, 9.2, 8.692307692307692)","(41.0, 120.0, 118.10344827586206)","(16.0, 28.0, 27.0)","(41.0, 95.0, 77.22222222222223)","(2.6, 2.92, 2.9375757575757575)"
08-12-2022 15:42:36.927419,"(6.0, 11.0, 10.916666666666666)","(2.3, 2.6, 2.5485714285714285)","(5.5, 9.2, 8.688888888888888)","(41.0, 120.0, 118.10344827586206)","(16.0, 28.0, 27.0)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.94, 2.9325)"
08-12-2022 15:42:38.190868,"(6.5, 11.0, 10.833333333333334)","(2.35, 2.6, 2.5485714285714285)","(6.0, 9.0, 8.766666666666666)","(51.0, 120.0, 118.10344827586206)","(17.0, 28.0, 26.916666666666668)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.94, 2.918181818181818)"
08-12-2022 15:42:39.338489,"(6.5, 11.0, 10.75)","(2.35, 2.6, 2.5485714285714285)","(6.0, 9.0, 8.742857142857142)","(51.0, 120.0, 118.13559322033899)","(17.0, 28.0, 27.238095238095237)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.94, 2.92)"
08-12-2022 15:42:40.534364,"(6.5, 11.0, 10.794117647058824)","(2.35, 2.6, 2.5485714285714285)","(6.0, 9.0, 8.672727272727272)","(51.0, 120.0, 118.13559322033899)","(17.0, 28.0, 27.238095238095237)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.94, 2.92)"
08-12-2022 15:42:41.803653,"(6.5, 11.0, 10.916666666666666)","(2.35, 2.6, 2.5485714285714285)","(6.0, 9.0, 8.742857142857142)","(51.0, 120.0, 118.10344827586206)","(17.0, 28.0, 27.238095238095237)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.94, 2.92)"
08-12-2022 15:42:42.948496,"(6.5, 11.0, 10.814814814814815)","(2.35, 2.6, 2.5576470588235294)","(6.0, 9.0, 8.742857142857142)","(51.0, 120.0, 118.40579710144928)","(17.0, 28.0, 27.238095238095237)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.96, 2.945)"
08-12-2022 15:42:44.098465,"(6.5, 11.0, 10.794117647058824)","(2.35, 2.6, 2.5576470588235294)","(6.0, 9.0, 8.742857142857142)","(51.0, 120.0, 118.40579710144928)","(17.0, 28.0, 27.238095238095237)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.96, 2.934285714285714)"
08-12-2022 15:42:45.314370,"(6.5, 11.0, 10.833333333333334)","(2.35, 2.6, 2.552)","(6.0, 9.0, 8.742857142857142)","(51.0, 120.0, 118.40579710144928)","(17.0, 28.0, 27.157894736842106)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.96, 2.9457142857142857)"
08-12-2022 15:42:46.571494,"(6.5, 11.0, 10.825)","(2.35, 2.6, 2.5533333333333332)","(6.0, 9.0, 8.742857142857142)","(51.0, 120.0, 118.40579710144928)","(17.0, 28.0, 27.157894736842106)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.98, 2.9299999999999997)"
08-12-2022 15:42:47.827067,"(6.5, 11.0, 10.833333333333334)","(2.35, 2.58, 2.5533333333333332)","(6.0, 9.0, 8.672727272727272)","(51.0, 120.0, 118.40579710144928)","(17.0, 28.0, 27.157894736842106)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.96, 2.9423529411764706)"
08-12-2022 15:42:49.011043,"(6.5, 11.0, 10.868421052631579)","(2.35, 2.58, 2.5700000000000003)","(6.0, 9.0, 8.672727272727272)","(51.0, 120.0, 118.40579710144928)","(17.0, 28.0, 27.157894736842106)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.96, 2.911111111111111)"
08-12-2022 15:42:50.206220,"(6.5, 11.0, 10.9375)","(2.35, 2.58, 2.5700000000000003)","(6.0, 9.0, 8.742857142857142)","(51.0, 120.0, 118.40579710144928)","(17.0, 28.0, 27.157894736842106)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.94, 2.911111111111111)"
08-12-2022 15:42:51.435105,"(6.5, 11.0, 10.791666666666666)","(2.35, 2.58, 2.5533333333333332)","(6.0, 9.0, 8.742857142857142)","(51.0, 120.0, 118.40579710144928)","(17.0, 28.0, 27.1)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.94, 2.917391304347826)"
08-12-2022 15:42:52.628840,"(6.5, 11.0, 10.9375)","(2.35, 2.58, 2.5700000000000003)","(6.0, 9.0, 8.64)","(51.0, 120.0, 118.40579710144928)","(17.0, 28.0, 27.1)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.94, 2.911111111111111)"
08-12-2022 15:42:53.772463,"(6.5, 11.0, 10.868421052631579)","(2.35, 2.58, 2.5700000000000003)","(6.0, 9.0, 8.64)","(51.0, 120.0, 118.40579710144928)","(17.0, 28.0, 27.272727272727273)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.94, 2.911111111111111)"
08-12-2022 15:42:55.006315,"(6.5, 11.0, 10.791666666666666)","(2.35, 2.58, 2.5533333333333332)","(6.0, 9.0, 8.64)","(51.0, 120.0, 118.40579710144928)","(17.0, 28.0, 27.61904761904762)","(41.0, 95.0, 76.53846153846153)","(2.6, 2.94, 2.92)"
08-12-2022 15:42:56.259985,"(6.5, 11.0, 10.833333333333334)","(2.35, 2.58, 2.5700000000000003)","(6.0, 9.0, 8.64)","(51.0, 120.0, 118.40579710144928)","(17.0, 28.0, 27.61904761904762)","(41.0, 95.0, 82.14285714285714)","(2.6, 2.94, 2.918181818181818)"
08-12-2022 15:42:57.487253,"(6.5, 11.0, 10.868421052631579)","(2.35, 2.58, 2.5533333333333332)","(6.0, 9.0, 8.64)","(51.0, 120.0, 118.35820895522389)","(17.0, 28.0, 27.61904761904762)","(41.0, 95.0, 82.14285714285714)","(2.6, 2.94, 2.8823529411764706)"
08-12-2022 15:42:58.684782,"(6.5, 11.0, 10.791666666666666)","(2.35, 2.58, 2.5533333333333332)","(6.0, 9.0, 8.875)","(51.0, 120.0, 118.35820895522389)","(17.0, 28.0, 27.636363636363637)","(41.0, 95.0, 82.14285714285714)","(2.6, 2.9, 2.885)"
08-12-2022 15:42:59.971825,"(6.5, 11.0, 10.833333333333334)","(2.35, 2.58, 2.5690909090909093)","(6.0, 9.0, 8.875)","(51.0, 120.0, 118.35820895522389)","(17.0, 28.0, 27.636363636363637)","(41.0, 95.0, 82.14285714285714)","(2.6, 2.94, 2.8952941176470586)"
08-12-2022 15:43:01.144171,"(6.5, 11.0, 10.9375)","(2.35, 2.58, 2.56)","(6.0, 9.0, 8.88888888888889)","(51.0, 120.0, 118.33333333333333)","(17.0, 28.0, 27.636363636363637)","(41.0, 95.0, 83.0)","(2.6, 2.92, 2.91)"
08-12-2022 15:43:02.462090,"(6.5, 11.0, 10.791666666666666)","(2.35, 2.58, 2.56)","(6.0, 9.0, 8.97391304347826)","(51.0, 120.0, 118.35820895522389)","(17.0, 28.0, 27.652173913043477)","(41.0, 95.0, 82.14285714285714)","(2.6, 2.92, 2.89906976744186)"
08-12-2022 15:43:03.911354,"(6.5, 11.0, 10.733333333333333)","(2.35, 2.58, 2.5826315789473684)","(6.0, 9.2, 8.911111111111111)","(51.0, 120.0, 118.38235294117646)","(17.0, 28.0, 27.652173913043477)","(41.0, 95.0, 80.0)","(2.6, 2.92, 2.8660606060606058)"
08-12-2022 15:43:05.165627,"(6.5, 11.0, 10.857142857142858)","(2.35, 2.6, 2.571764705882353)","(6.0, 9.2, 9.026666666666667)","(51.0, 120.0, 118.38235294117646)","(17.0, 28.0, 27.68)","(41.0, 95.0, 80.0)","(2.6, 2.9, 2.8706666666666667)"
08-12-2022 15:43:06.651476,"(6.5, 11.0, 10.934782608695652)","(2.35, 2.6, 2.56936170212766)","(6.0, 9.2, 9.026666666666667)","(51.0, 120.0, 118.38235294117646)","(17.0, 28.0, 27.666666666666668)","(41.0, 95.0, 83.18181818181819)","(2.6, 2.88, 2.8641509433962264)"
08-12-2022 15:43:07.968639,"(6.5, 11.5, 11.051724137931034)","(2.35, 2.6, 2.56936170212766)","(6.0, 9.2, 9.026666666666667)","(51.0, 120.0, 118.38235294117646)","(17.0, 28.0, 27.666666666666668)","(41.0, 120.0, 96.47058823529412)","(2.6, 2.88, 2.8643835616438356)"
08-12-2022 15:43:09.185356,"(6.5, 11.5, 10.932432432432432)","(2.35, 2.6, 2.56936170212766)","(6.0, 9.2, 9.026666666666667)","(51.0, 120.0, 118.35820895522389)","(17.0, 28.0, 27.68)","(41.0, 120.0, 99.3103448275862)","(2.6, 2.88, 2.8643835616438356)"
08-12-2022 15:43:10.212929,"(6.5, 11.5, 10.932432432432432)","(2.35, 2.6, 2.56936170212766)","(6.0, 9.2, 9.026666666666667)","(51.0, 120.0, 118.35820895522389)","(17.0, 28.0, 27.68)","(41.0, 120.0, 99.3103448275862)","(2.6, 2.88, 2.863235294117647)"
08-12-2022 15:43:11.471969,"(6.5, 11.5, 10.932432432432432)","(2.35, 2.6, 2.561904761904762)","(6.0, 9.2, 9.051428571428572)","(51.0, 120.0, 118.35820895522389)","(17.0, 28.0, 27.652173913043477)","(41.0, 120.0, 88.42105263157895)","(2.6, 2.88, 2.863235294117647)"
08-12-2022 15:43:12.743425,"(6.5, 11.5, 10.932432432432432)","(2.35, 2.58, 2.561904761904762)","(6.0, 9.2, 9.051428571428572)","(51.0, 120.0, 118.35820895522389)","(17.0, 28.0, 27.636363636363637)","(41.0, 120.0, 95.0)","(2.6, 2.88, 2.8556363636363633)"
08-12-2022 15:43:13.818187,"(6.5, 11.5, 10.932432432432432)","(2.35, 2.58, 2.561904761904762)","(6.0, 9.2, 9.051428571428572)","(51.0, 120.0, 118.35820895522389)","(17.0, 28.0, 27.636363636363637)","(41.0, 120.0, 93.82352941176471)","(2.6, 2.86, 2.878064516129032)"
08-12-2022 15:43:15.032290,"(6.5, 11.5, 10.921052631578947)","(2.35, 2.58, 2.557058823529412)","(6.0, 9.2, 9.153846153846153)","(51.0, 120.0, 118.35820895522389)","(17.0, 28.0, 27.636363636363637)","(41.0, 110.0, 97.5)","(2.6, 2.88, 2.878064516129032)"
08-12-2022 15:43:16.299498,"(6.5, 11.5, 10.872093023255815)","(2.35, 2.58, 2.574193548387097)","(6.0, 9.2, 9.152)","(51.0, 120.0, 118.35820895522389)","(17.0, 28.0, 27.652173913043477)","(41.0, 110.0, 96.53846153846153)","(2.6, 2.88, 2.878064516129032)"
08-12-2022 15:43:17.433399,"(6.5, 11.5, 10.872093023255815)","(2.35, 2.6, 2.574193548387097)","(6.0, 9.2, 9.152)","(51.0, 120.0, 118.35820895522389)","(17.0, 28.0, 27.833333333333332)","(41.0, 110.0, 106.42857142857143)","(2.6, 2.88, 2.870322580645161)"
08-12-2022 15:43:18.570226,"(6.5, 11.5, 10.872093023255815)","(2.35, 2.6, 2.5694915254237287)","(6.0, 9.2, 9.066666666666666)","(51.0, 120.0, 118.35820895522389)","(17.0, 28.0, 27.833333333333332)","(41.0, 110.0, 106.42857142857143)","(2.6, 2.88, 2.8729824561403507)"
08-12-2022 15:43:19.814216,"(6.5, 11.0, 10.681818181818182)","(2.3, 2.6, 2.57625)","(6.0, 9.2, 9.08235294117647)","(51.0, 120.0, 118.35820895522389)","(18.0, 28.0, 27.823529411764707)","(41.0, 110.0, 106.42857142857143)","(2.6, 2.88, 2.8619672131147538)"
08-12-2022 15:43:21.038645,"(6.5, 11.0, 10.681818181818182)","(2.3, 2.6, 2.57625)","(6.0, 9.2, 9.08235294117647)","(51.0, 120.0, 118.35820895522389)","(18.0, 28.0, 27.823529411764707)","(41.0, 110.0, 107.72727272727273)","(2.6, 2.9, 2.855652173913043)"
08-12-2022 15:43:22.208106,"(6.5, 11.0, 10.681818181818182)","(2.3, 2.6, 2.57625)","(6.0, 9.2, 9.08235294117647)","(51.0, 120.0, 118.35820895522389)","(18.0, 28.0, 27.823529411764707)","(41.0, 110.0, 107.72727272727273)","(2.6, 2.9, 2.855652173913043)"
08-12-2022 15:43:23.342106,"(6.5, 11.0, 10.681818181818182)","(2.3, 2.6, 2.57625)","(6.0, 9.2, 9.08235294117647)","(51.0, 120.0, 118.35820895522389)","(18.0, 28.0, 27.833333333333332)","(41.0, 110.0, 107.72727272727273)","(2.6, 2.9, 2.876)"
08-12-2022 15:43:24.538962,"(6.5, 11.0, 10.681818181818182)","(2.3, 2.6, 2.57625)","(6.0, 9.2, 9.08235294117647)","(51.0, 120.0, 118.35820895522389)","(18.0, 28.0, 27.76923076923077)","(41.0, 110.0, 107.72727272727273)","(2.6, 2.88, 2.8666666666666667)"
08-12-2022 15:43:25.767326,"(6.5, 11.0, 10.681818181818182)","(2.3, 2.6, 2.578888888888889)","(6.0, 9.2, 9.08235294117647)","(51.0, 120.0, 105.0)","(18.0, 28.0, 27.823529411764707)","(41.0, 110.0, 107.72727272727273)","(2.6, 2.88, 2.872)"
08-12-2022 15:43:26.911350,"(6.5, 11.0, 10.833333333333334)","(2.3, 2.6, 2.578888888888889)","(6.0, 9.2, 9.08235294117647)","(51.0, 110.0, 103.33333333333333)","(18.0, 28.0, 27.8125)","(41.0, 110.0, 107.72727272727273)","(2.6, 2.88, 2.8567647058823527)"
08-12-2022 15:43:28.068786,"(6.5, 11.0, 10.916666666666666)","(2.3, 2.6, 2.578888888888889)","(6.0, 9.2, 9.08235294117647)","(51.0, 110.0, 91.42857142857143)","(18.0, 28.0, 27.8125)","(41.0, 110.0, 107.72727272727273)","(2.6, 2.9, 2.8745454545454545)"
08-12-2022 15:43:29.239073,"(6.5, 11.0, 10.777777777777779)","(2.3, 2.6, 2.577837837837838)","(6.0, 9.2, 9.155555555555555)","(51.0, 110.0, 91.42857142857143)","(18.0, 28.0, 27.8125)","(41.0, 110.0, 107.72727272727273)","(2.6, 2.88, 2.8567647058823527)"
08-12-2022 15:43:30.445494,"(6.5, 11.0, 10.794117647058824)","(2.3, 2.58, 2.55)","(6.0, 9.2, 9.153846153846153)","(51.0, 110.0, 97.61904761904762)","(18.0, 28.0, 27.823529411764707)","(41.0, 110.0, 100.0)","(2.6, 2.9, 2.8567647058823527)"
08-12-2022 15:43:31.621899,"(6.5, 11.0, 10.916666666666666)","(2.3, 2.58, 2.55)","(6.0, 9.2, 9.096774193548386)","(51.0, 110.0, 92.22222222222223)","(18.0, 28.0, 27.823529411764707)","(41.0, 110.0, 100.0)","(2.6, 2.9, 2.886222222222222)"
08-12-2022 15:43:32.698012,"(6.5, 11.0, 10.921052631578947)","(2.3, 2.58, 2.5534177215189873)","(6.0, 9.2, 9.076923076923077)","(51.0, 110.0, 92.22222222222223)","(18.0, 28.0, 27.8125)","(41.0, 110.0, 100.0)","(2.6, 2.9, 2.8858333333333333)"
08-12-2022 15:43:33.875434,"(6.5, 11.0, 10.96875)","(2.3, 2.58, 2.5534177215189873)","(6.0, 9.2, 8.946666666666667)","(51.0, 110.0, 94.0)","(18.0, 28.0, 27.8125)","(41.0, 110.0, 100.0)","(2.6, 2.9, 2.8858333333333333)"
08-12-2022 15:43:35.114554,"(6.5, 11.0, 10.958333333333334)","(2.3, 2.58, 2.5557446808510638)","(6.0, 9.2, 8.946666666666667)","(51.0, 110.0, 94.0)","(18.0, 28.0, 27.8125)","(41.0, 110.0, 100.0)","(2.6, 2.9, 2.8858333333333333)"
08-12-2022 15:43:36.307432,"(6.5, 11.0, 10.958333333333334)","(2.3, 2.58, 2.5565217391304347)","(6.0, 9.2, 8.894117647058824)","(51.0, 110.0, 94.61538461538461)","(18.0, 28.0, 27.823529411764707)","(41.0, 110.0, 100.0)","(2.6, 2.9, 2.8858333333333333)"
08-12-2022 15:43:37.480390,"(6.5, 11.0, 10.972222222222221)","(2.3, 2.58, 2.5565217391304347)","(6.0, 9.0, 8.611764705882354)","(51.0, 110.0, 96.20689655172414)","(18.0, 28.0, 27.823529411764707)","(41.0, 110.0, 100.0)","(2.6, 2.9, 2.9051851851851853)"
08-12-2022 15:43:38.618514,"(6.5, 11.0, 10.526315789473685)","(2.3, 2.6, 2.573818181818182)","(6.0, 8.8, 8.60689655172414)","(51.0, 110.0, 94.0)","(18.0, 28.0, 27.823529411764707)","(41.0, 110.0, 100.0)","(2.6, 2.92, 2.9299999999999997)"
08-12-2022 15:43:39.692239,"(6.5, 10.5, 9.912)","(2.3, 2.62, 2.586470588235294)","(6.0, 8.8, 8.60689655172414)","(51.0, 110.0, 94.0)","(18.0, 28.0, 27.8125)","(41.0, 110.0, 100.0)","(2.6, 2.96, 2.955)"
08-12-2022 15:43:40.842350,"(6.5, 10.5, 9.912)","(2.3, 2.62, 2.5761538461538462)","(6.0, 8.8, 8.444444444444445)","(51.0, 110.0, 94.61538461538461)","(18.0, 28.0, 28.6)","(41.0, 110.0, 100.0)","(2.6, 2.98, 2.9485714285714284)"
08-12-2022 15:43:41.993155,"(6.5, 10.0, 9.84)","(2.3, 2.62, 2.606666666666667)","(6.0, 8.6, 8.45)","(51.0, 110.0, 92.6086956521739)","(18.0, 29.0, 28.2)","(41.0, 110.0, 100.0)","(2.6, 2.98, 2.9625)"
08-12-2022 15:43:43.009822,"(6.5, 10.5, 9.676829268292682)","(2.3, 2.6, 2.5808)","(6.0, 8.6, 8.45)","(51.0, 110.0, 92.6086956521739)","(18.0, 30.0, 27.45)","(41.0, 110.0, 100.0)","(2.6, 3.0, 2.9858333333333333)"
08-12-2022 15:43:44.154029,"(6.5, 10.0, 9.94)","(2.3, 2.52, 2.496551724137931)","(6.0, 8.8, 8.657142857142858)","(51.0, 110.0, 95.86956521739131)","(18.0, 30.0, 28.06451612903226)","(41.0, 110.0, 92.77777777777777)","(2.6, 3.05, 2.968709677419355)"
08-12-2022 15:43:45.422740,"(6.5, 10.5, 9.763636363636364)","(2.3, 2.52, 2.49)","(6.0, 8.8, 8.72)","(51.0, 110.0, 97.0)","(18.0, 30.0, 28.06451612903226)","(41.0, 120.0, 92.77777777777777)","(2.6, 3.05, 2.9667567567567565)"
08-12-2022 15:43:46.587878,"(6.5, 10.5, 9.870000000000001)","(2.3, 2.52, 2.49)","(6.0, 8.8, 8.634782608695652)","(51.0, 110.0, 91.81818181818181)","(18.0, 30.0, 28.181818181818183)","(41.0, 120.0, 105.0)","(2.6, 3.05, 2.9723076923076923)"
08-12-2022 15:43:47.626102,"(6.5, 10.5, 9.915463917525773)","(2.3, 2.52, 2.494838709677419)","(6.0, 9.0, 8.756521739130434)","(51.0, 110.0, 91.81818181818181)","(18.0, 30.0, 29.11764705882353)","(41.0, 110.0, 103.75)","(2.6, 3.0, 3.0149999999999997)"
08-12-2022 15:43:48.737362,"(6.5, 10.5, 9.928735632183908)","(2.3, 2.52, 2.499611650485437)","(6.0, 9.0, 8.857142857142858)","(51.0, 110.0, 91.81818181818181)","(18.0, 30.0, 29.11764705882353)","(41.0, 110.0, 96.25)","(2.6, 3.05, 3.021904761904762)"
