,Eastbro Tex,Torque To The Max,Dartesian,Taleggio,Furiosa,Eagles Response,Whata Reactor,Fortyfive Rock,Go Jo Jolt
15-12-2022 14:25:16.405444,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.8)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.3)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.95)"
15-12-2022 14:25:17.631339,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.8)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.3)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.95)"
15-12-2022 14:25:18.821990,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 11.15)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.3)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.833333333333333)"
15-12-2022 14:25:20.063699,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 11.15)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.314285714285714)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.973684210526316)"
15-12-2022 14:25:21.364203,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.4)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.314285714285714)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.973684210526316)"
15-12-2022 14:25:22.624672,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 11.11111111111111)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.314285714285714)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.973684210526316)"
15-12-2022 14:25:23.936916,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 11.11111111111111)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.314285714285714)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.973684210526316)"
15-12-2022 14:25:25.177772,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 11.05)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.314285714285714)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.973684210526316)"
15-12-2022 14:25:26.483035,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 11.05)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.314285714285714)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.973684210526316)"
15-12-2022 14:25:27.781434,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.914285714285715)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.314285714285714)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.833333333333333)"
15-12-2022 14:25:29.077921,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.314285714285714)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.833333333333333)"
15-12-2022 14:25:30.316435,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.314285714285714)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.833333333333333)"
15-12-2022 14:25:31.551542,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.3)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.318181818181818)"
15-12-2022 14:25:32.728264,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.3)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.318181818181818)"
15-12-2022 14:25:33.838990,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.3)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.318181818181818)"
15-12-2022 14:25:34.984786,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.3)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.318181818181818)"
15-12-2022 14:25:36.122053,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.3)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.318181818181818)"
15-12-2022 14:25:37.236712,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.3)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.318181818181818)"
15-12-2022 14:25:38.354455,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.3)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.318181818181818)"
15-12-2022 14:25:39.547847,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.3)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.318181818181818)"
15-12-2022 14:25:41.005215,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.3)","(16.0, 24.0, 19.25)","(4.2, 5.5, 4.318181818181818)"
15-12-2022 14:25:42.137204,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.3)","(16.0, 24.0, 19.25)","(4.2, 5.5, 5.050000000000001)"
15-12-2022 14:25:43.281667,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.3)","(16.0, 24.0, 19.25)","(4.2, 5.9, 4.733333333333333)"
15-12-2022 14:25:44.480417,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.314285714285714)","(16.0, 24.0, 19.25)","(4.2, 5.8, 4.733333333333333)"
15-12-2022 14:25:45.717883,"(3.2, 4.5, 4.088235294117647)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.314285714285714)","(16.0, 24.0, 19.25)","(4.2, 5.8, 4.733333333333333)"
15-12-2022 14:25:47.051043,"(3.2, 4.3, 4.069230769230769)","(8.0, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(12.0, 18.5, 15.25)","(17.0, 30.0, 22.666666666666668)","(3.9, 5.5, 5.3)","(16.0, 24.0, 19.25)","(4.2, 5.8, 4.733333333333333)"
15-12-2022 14:25:48.492857,"(3.2, 4.3, 4.069230769230769)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.8, 4.733333333333333)"
15-12-2022 14:25:49.698925,"(3.2, 4.3, 4.069230769230769)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.8, 4.733333333333333)"
15-12-2022 14:25:50.836302,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.8, 4.733333333333333)"
15-12-2022 14:25:51.965818,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.4)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.8, 4.95)"
15-12-2022 14:25:53.059052,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.4)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.7, 4.95)"
15-12-2022 14:25:54.189871,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.7, 4.666666666666667)"
15-12-2022 14:25:55.323882,"(3.2, 4.3, 4.069230769230769)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.15)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 4.666666666666667)"
15-12-2022 14:25:56.436269,"(3.2, 4.3, 4.069230769230769)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 4.666666666666667)"
15-12-2022 14:25:57.567807,"(3.2, 4.3, 4.069230769230769)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 4.666666666666667)"
15-12-2022 14:25:58.654823,"(3.2, 4.3, 4.069230769230769)","(7.5, 12.0, 10.4)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.314285714285714)","(17.0, 24.0, 19.25)","(4.2, 5.6, 4.666666666666667)"
15-12-2022 14:25:59.792758,"(3.2, 4.3, 4.069230769230769)","(7.5, 12.0, 10.4)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.733333333333333)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.314285714285714)","(17.0, 24.0, 19.25)","(4.2, 5.6, 4.666666666666667)"
15-12-2022 14:26:00.931765,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 7.566666666666666)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 4.666666666666667)"
15-12-2022 14:26:02.275397,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 9.2, 8.114285714285716)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 4.666666666666667)"
15-12-2022 14:26:03.545939,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 4.666666666666667)"
15-12-2022 14:26:04.916063,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.4)","(101.0, 260.0, 250.76923076923077)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 5.25)"
15-12-2022 14:26:06.179692,"(3.2, 4.3, 4.069230769230769)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 5.25)"
15-12-2022 14:26:07.479386,"(3.2, 4.3, 4.069230769230769)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 5.3999999999999995)"
15-12-2022 14:26:08.836516,"(3.2, 4.3, 4.069230769230769)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 5.3999999999999995)"
15-12-2022 14:26:09.992611,"(3.2, 4.3, 4.069230769230769)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 5.3999999999999995)"
15-12-2022 14:26:11.133140,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 5.2749999999999995)"
15-12-2022 14:26:12.246617,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 250.76923076923077)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 5.2749999999999995)"
15-12-2022 14:26:13.347963,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 5.2749999999999995)"
15-12-2022 14:26:14.586043,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 5.2749999999999995)"
15-12-2022 14:26:15.821887,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.314285714285714)","(17.0, 24.0, 19.25)","(4.2, 5.6, 5.383333333333333)"
15-12-2022 14:26:17.158831,"(3.2, 4.3, 4.069230769230769)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.314285714285714)","(17.0, 24.0, 19.25)","(4.2, 5.6, 5.383333333333333)"
15-12-2022 14:26:18.346966,"(3.2, 4.3, 4.069230769230769)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 19.25)","(4.2, 5.6, 5.257142857142857)"
15-12-2022 14:26:19.491224,"(3.2, 4.3, 4.069230769230769)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 15.25)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 21.0)","(4.2, 5.6, 5.566666666666666)"
15-12-2022 14:26:20.686024,"(3.2, 4.3, 4.069230769230769)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 17.409090909090907)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 22.363636363636363)","(4.2, 5.8, 5.566666666666666)"
15-12-2022 14:26:21.836010,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 17.409090909090907)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 22.363636363636363)","(4.2, 5.8, 5.566666666666666)"
15-12-2022 14:26:23.086094,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 17.409090909090907)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 22.363636363636363)","(4.2, 5.8, 5.566666666666666)"
15-12-2022 14:26:24.378643,"(3.2, 4.5, 4.088235294117647)","(7.5, 12.0, 10.971428571428572)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 17.409090909090907)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 22.363636363636363)","(4.2, 5.8, 5.566666666666666)"
15-12-2022 14:26:25.712794,"(3.2, 4.5, 4.088235294117647)","(7.5, 11.5, 10.614285714285714)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 17.409090909090907)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 22.363636363636363)","(4.2, 5.8, 4.866666666666667)"
15-12-2022 14:26:27.113118,"(3.2, 4.5, 4.088235294117647)","(7.5, 11.5, 10.614285714285714)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 17.409090909090907)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 22.363636363636363)","(4.2, 5.8, 5.1)"
15-12-2022 14:26:28.209083,"(3.2, 4.3, 4.069230769230769)","(7.5, 11.0, 10.257142857142858)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 17.409090909090907)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 22.363636363636363)","(4.2, 5.8, 5.1)"
15-12-2022 14:26:29.318514,"(3.2, 4.3, 4.069230769230769)","(7.5, 11.0, 10.257142857142858)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 17.409090909090907)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 22.363636363636363)","(4.2, 5.8, 5.1)"
15-12-2022 14:26:30.496209,"(3.2, 4.3, 4.069230769230769)","(7.5, 11.0, 9.0)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 16.928571428571427)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 21.57142857142857)","(4.2, 5.8, 5.1)"
15-12-2022 14:26:31.718287,"(3.2, 4.3, 4.069230769230769)","(7.5, 11.0, 9.0)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 16.928571428571427)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.3)","(17.0, 24.0, 20.8)","(4.2, 5.8, 5.1)"
15-12-2022 14:26:32.971317,"(3.2, 4.3, 4.069230769230769)","(7.5, 11.0, 9.577777777777778)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 16.928571428571427)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.314285714285714)","(17.0, 24.0, 20.8)","(4.2, 5.8, 4.866666666666667)"
15-12-2022 14:26:34.193057,"(3.2, 4.5, 4.088235294117647)","(7.5, 11.0, 10.085714285714285)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 16.928571428571427)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.314285714285714)","(17.0, 24.0, 20.8)","(4.2, 5.8, 4.866666666666667)"
15-12-2022 14:26:35.362760,"(3.2, 4.5, 4.088235294117647)","(7.5, 11.0, 10.085714285714285)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 16.928571428571427)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.314285714285714)","(17.0, 24.0, 20.8)","(4.2, 5.8, 4.866666666666667)"
15-12-2022 14:26:36.576903,"(3.2, 4.5, 4.088235294117647)","(7.5, 11.0, 10.085714285714285)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 16.928571428571427)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.314285714285714)","(17.0, 24.0, 20.8)","(4.2, 5.8, 4.866666666666667)"
15-12-2022 14:26:37.758633,"(3.2, 4.5, 4.088235294117647)","(7.5, 11.0, 10.085714285714285)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 16.928571428571427)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.314285714285714)","(17.0, 24.0, 22.4)","(4.2, 5.8, 4.866666666666667)"
15-12-2022 14:26:39.066791,"(3.2, 4.5, 4.088235294117647)","(7.5, 11.0, 9.577777777777778)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 16.928571428571427)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.314285714285714)","(17.0, 24.0, 22.4)","(4.2, 5.8, 4.866666666666667)"
15-12-2022 14:26:40.346925,"(3.2, 4.3, 4.069230769230769)","(7.5, 11.0, 10.085714285714285)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 16.928571428571427)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.314285714285714)","(17.0, 24.0, 22.4)","(4.2, 5.8, 4.866666666666667)"
15-12-2022 14:26:41.709517,"(3.2, 4.3, 4.069230769230769)","(7.5, 11.0, 10.085714285714285)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 16.928571428571427)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.314285714285714)","(17.0, 24.0, 22.4)","(4.2, 5.8, 5.65)"
15-12-2022 14:26:43.134869,"(3.2, 4.3, 4.069230769230769)","(7.5, 11.0, 9.577777777777778)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 16.785714285714285)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.314285714285714)","(17.0, 24.0, 22.4)","(4.2, 5.9, 5.4)"
15-12-2022 14:26:44.736774,"(3.2, 4.3, 4.069230769230769)","(7.5, 11.0, 9.577777777777778)","(101.0, 260.0, 245.0)","(6.5, 8.8, 8.114285714285716)","(13.0, 18.5, 16.785714285714285)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.328571428571428)","(17.0, 24.0, 21.857142857142858)","(4.2, 5.8, 4.933333333333334)"
15-12-2022 14:26:46.083703,"(3.2, 4.3, 4.069230769230769)","(7.5, 11.0, 8.6)","(101.0, 260.0, 195.0)","(6.5, 8.8, 8.200000000000001)","(13.0, 18.5, 17.071428571428573)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.328571428571428)","(17.0, 24.0, 21.857142857142858)","(4.2, 5.8, 4.933333333333334)"
15-12-2022 14:26:47.430422,"(3.2, 4.3, 4.069230769230769)","(7.5, 11.0, 8.6)","(101.0, 260.0, 195.0)","(6.5, 8.8, 8.200000000000001)","(13.0, 18.5, 17.071428571428573)","(18.0, 30.0, 22.666666666666668)","(4.0, 5.5, 5.328571428571428)","(17.0, 24.0, 21.857142857142858)","(4.2, 5.8, 4.933333333333334)"
