,Dusty Rubble,Exsensible,Hamaki,Mr Kennedy,Mr Showman,Questar,Jabali Belle,Scarlett Aplenty
15-12-2022 12:49:57.313836,"(101.0, 450.0, 407.14285714285717)","(2.6, 2.94, 2.896153846153846)","(1.8, 2.04, 2.03592)","(9.0, 13.5, 13.283505154639176)","(81.0, 100.0, 93.33333333333333)","(81.0, 220.0, 180.0)","(13.0, 19.0, 18.514018691588785)","(51.0, 70.0, 67.77777777777777)"
15-12-2022 12:49:58.459299,"(101.0, 450.0, 407.6923076923077)","(2.6, 2.94, 2.8953710247349824)","(1.8, 2.04, 2.0385185185185186)","(9.0, 13.5, 13.314159292035399)","(81.0, 100.0, 95.0)","(81.0, 220.0, 183.63636363636363)","(13.0, 19.0, 17.6)","(51.0, 70.0, 68.63636363636364)"
15-12-2022 12:49:59.655166,"(101.0, 450.0, 407.6923076923077)","(2.6, 2.94, 2.909398907103825)","(1.8, 2.04, 2.0367315175097276)","(9.0, 13.5, 13.325688073394495)","(81.0, 100.0, 95.0)","(81.0, 220.0, 173.33333333333334)","(13.0, 19.0, 17.673819742489272)","(51.0, 70.0, 68.84615384615384)"
15-12-2022 12:50:00.840390,"(101.0, 450.0, 407.6923076923077)","(2.6, 2.94, 2.933202614379085)","(1.8, 2.04, 2.0367315175097276)","(9.0, 13.5, 13.325688073394495)","(81.0, 100.0, 95.0)","(81.0, 220.0, 181.8181818181818)","(13.0, 19.0, 18.321428571428573)","(51.0, 70.0, 67.5)"
15-12-2022 12:50:01.940208,"(101.0, 450.0, 407.6923076923077)","(2.6, 2.94, 2.933202614379085)","(1.8, 2.04, 2.0366666666666666)","(9.0, 13.5, 13.325688073394495)","(81.0, 100.0, 95.0)","(81.0, 220.0, 195.0)","(13.0, 18.5, 18.321428571428573)","(51.0, 75.0, 67.5)"
15-12-2022 12:50:03.117711,"(101.0, 450.0, 407.6923076923077)","(2.6, 2.94, 2.9267857142857143)","(1.8, 2.04, 2.0382887700534758)","(9.0, 13.5, 13.320754716981131)","(81.0, 100.0, 95.0)","(81.0, 210.0, 186.0)","(13.0, 18.5, 18.609561752988046)","(51.0, 75.0, 67.5)"
15-12-2022 12:50:04.252321,"(101.0, 450.0, 407.6923076923077)","(2.6, 2.94, 2.9295)","(1.8, 2.04, 2.0387845303867405)","(9.0, 13.5, 13.320754716981131)","(81.0, 100.0, 96.66666666666667)","(81.0, 210.0, 186.0)","(13.0, 19.0, 18.589958158995817)","(51.0, 75.0, 67.5)"
15-12-2022 12:50:05.446596,"(101.0, 450.0, 407.6923076923077)","(2.6, 2.94, 2.929367088607595)","(1.8, 2.04, 2.0349268292682927)","(9.0, 13.5, 13.272277227722773)","(81.0, 100.0, 96.15384615384616)","(81.0, 210.0, 186.0)","(13.0, 19.0, 18.59493670886076)","(51.0, 75.0, 62.5)"
15-12-2022 12:50:06.539676,"(101.0, 450.0, 407.6923076923077)","(2.6, 2.94, 2.9227106227106225)","(1.8, 2.06, 2.047463414634146)","(9.0, 13.5, 13.25462962962963)","(81.0, 100.0, 96.15384615384616)","(81.0, 210.0, 186.0)","(13.0, 19.0, 18.577092511013216)","(51.0, 65.0, 61.25)"
15-12-2022 12:50:07.611163,"(101.0, 450.0, 407.6923076923077)","(2.6, 2.94, 2.9245751633986927)","(1.8, 2.06, 2.046436525612472)","(9.0, 13.5, 13.25462962962963)","(81.0, 100.0, 97.5)","(81.0, 210.0, 190.0)","(13.0, 19.0, 18.578125)","(51.0, 65.0, 61.25)"
15-12-2022 12:50:08.779629,"(101.0, 450.0, 413.3333333333333)","(2.6, 2.94, 2.924472843450479)","(1.8, 2.06, 2.0467131242741)","(9.0, 13.5, 13.276699029126213)","(81.0, 100.0, 97.91666666666667)","(81.0, 210.0, 190.0)","(13.0, 19.0, 18.5764192139738)","(51.0, 65.0, 62.5)"
15-12-2022 12:50:09.948139,"(101.0, 450.0, 413.3333333333333)","(2.6, 2.94, 2.9232599118942733)","(1.8, 2.06, 2.0459084604715674)","(9.0, 13.5, 13.279069767441861)","(81.0, 100.0, 97.6470588235294)","(81.0, 210.0, 186.0)","(13.0, 19.0, 18.56981981981982)","(51.0, 65.0, 58.65384615384615)"
15-12-2022 12:50:11.171175,"(101.0, 440.0, 413.75)","(2.6, 2.94, 2.9181609195402296)","(1.8, 2.06, 2.0459084604715674)","(9.0, 13.5, 13.279069767441861)","(81.0, 100.0, 97.6470588235294)","(81.0, 210.0, 186.0)","(13.0, 19.0, 18.56981981981982)","(51.0, 60.0, 70.86206896551724)"
15-12-2022 12:50:12.511991,"(101.0, 440.0, 413.75)","(2.6, 2.94, 2.9174677002583977)","(1.8, 2.06, 2.0432236842105262)","(9.0, 13.5, 13.265822784810126)","(81.0, 100.0, 98.0952380952381)","(81.0, 210.0, 186.0)","(13.0, 19.0, 18.56981981981982)","(51.0, 75.0, 71.8)"
15-12-2022 12:50:13.699886,"(101.0, 440.0, 413.75)","(2.6, 2.94, 2.920848484848485)","(1.8, 2.06, 2.036544117647059)","(9.0, 13.5, 13.279761904761905)","(81.0, 100.0, 98.0952380952381)","(81.0, 210.0, 173.33333333333334)","(13.0, 19.0, 18.540865384615383)","(51.0, 75.0, 73.125)"
15-12-2022 12:50:14.807161,"(101.0, 440.0, 408.8888888888889)","(2.6, 2.94, 2.9245217391304346)","(1.8, 2.04, 2.036544117647059)","(9.0, 13.5, 13.279761904761905)","(81.0, 100.0, 98.0952380952381)","(81.0, 220.0, 173.33333333333334)","(13.0, 19.0, 18.540865384615383)","(51.0, 75.0, 62.916666666666664)"
15-12-2022 12:50:15.918143,"(101.0, 440.0, 408.8888888888889)","(2.6, 2.92, 2.9176190476190476)","(1.8, 2.04, 2.03609756097561)","(9.0, 13.5, 13.279761904761905)","(81.0, 100.0, 98.0952380952381)","(81.0, 220.0, 173.33333333333334)","(13.0, 19.0, 18.517676767676768)","(51.0, 65.0, 62.22222222222222)"
15-12-2022 12:50:16.950510,"(101.0, 420.0, 410.0)","(2.6, 2.92, 2.9160526315789475)","(1.8, 2.04, 2.03609756097561)","(9.0, 13.5, 13.395833333333334)","(81.0, 100.0, 98.0952380952381)","(81.0, 220.0, 173.33333333333334)","(13.0, 19.0, 18.517676767676768)","(51.0, 65.0, 62.22222222222222)"
15-12-2022 12:50:18.145815,"(101.0, 420.0, 410.0)","(2.6, 2.92, 2.9179411764705883)","(1.8, 2.04, 2.0367713004484305)","(9.0, 13.5, 13.321428571428571)","(81.0, 100.0, 98.0952380952381)","(81.0, 220.0, 173.33333333333334)","(13.0, 19.0, 18.517676767676768)","(51.0, 65.0, 62.22222222222222)"
15-12-2022 12:50:19.319923,"(101.0, 420.0, 410.0)","(2.6, 2.94, 2.9188429752066116)","(1.8, 2.04, 2.0377708978328175)","(9.0, 13.5, 13.25)","(81.0, 100.0, 98.0952380952381)","(81.0, 220.0, 173.33333333333334)","(13.0, 19.0, 18.517676767676768)","(51.0, 65.0, 62.22222222222222)"
15-12-2022 12:50:20.556118,"(101.0, 420.0, 410.0)","(2.6, 2.94, 2.9188429752066116)","(1.8, 2.04, 2.0377708978328175)","(9.0, 13.5, 13.25)","(81.0, 100.0, 98.0952380952381)","(81.0, 220.0, 173.33333333333334)","(13.0, 19.0, 18.517676767676768)","(51.0, 65.0, 63.333333333333336)"
15-12-2022 12:50:21.696907,"(101.0, 420.0, 404.0)","(2.6, 2.94, 2.9188429752066116)","(1.8, 2.04, 2.037391304347826)","(9.0, 13.5, 13.383720930232558)","(81.0, 100.0, 98.0952380952381)","(81.0, 220.0, 173.33333333333334)","(13.0, 19.0, 18.517676767676768)","(51.0, 65.0, 63.333333333333336)"
15-12-2022 12:50:23.075556,"(101.0, 410.0, 402.22222222222223)","(2.6, 2.94, 2.9160563380281688)","(1.8, 2.04, 2.0296503496503497)","(9.0, 14.0, 13.441176470588236)","(81.0, 110.0, 94.23076923076923)","(81.0, 210.0, 190.0)","(13.0, 19.0, 18.517676767676768)","(51.0, 60.0, 58.91304347826087)"
15-12-2022 12:50:24.242190,"(101.0, 410.0, 402.22222222222223)","(2.6, 2.92, 2.9160563380281688)","(1.8, 2.04, 2.0296503496503497)","(9.0, 14.0, 13.208333333333334)","(81.0, 100.0, 94.23076923076923)","(81.0, 210.0, 190.0)","(13.0, 19.0, 18.517676767676768)","(51.0, 60.0, 58.91304347826087)"
15-12-2022 12:50:25.395132,"(101.0, 410.0, 402.22222222222223)","(2.6, 2.92, 2.904769874476987)","(1.8, 2.04, 2.0303274559193953)","(9.0, 14.0, 13.604166666666666)","(81.0, 100.0, 94.23076923076923)","(81.0, 210.0, 190.0)","(13.0, 19.0, 18.099056603773583)","(51.0, 60.0, 58.91304347826087)"
15-12-2022 12:50:26.536703,"(101.0, 410.0, 402.22222222222223)","(2.6, 2.92, 2.9033027522935777)","(1.8, 2.04, 2.0219718309859154)","(9.0, 14.0, 13.604166666666666)","(81.0, 100.0, 94.68085106382979)","(81.0, 210.0, 190.0)","(13.0, 19.0, 18.282608695652172)","(51.0, 60.0, 58.91304347826087)"
15-12-2022 12:50:27.764729,"(101.0, 410.0, 402.22222222222223)","(2.6, 2.9, 2.8961855670103094)","(1.8, 2.06, 2.047379679144385)","(9.0, 14.0, 13.634615384615385)","(81.0, 100.0, 94.68085106382979)","(81.0, 210.0, 200.0)","(13.0, 18.5, 18.386363636363637)","(51.0, 60.0, 58.91304347826087)"
15-12-2022 12:50:29.073113,"(101.0, 410.0, 402.22222222222223)","(2.6, 2.9, 2.8896744186046512)","(1.8, 2.06, 2.045432098765432)","(9.0, 14.0, 13.62)","(81.0, 100.0, 96.42857142857143)","(81.0, 210.0, 200.0)","(13.0, 18.5, 18.386363636363637)","(51.0, 60.0, 58.91304347826087)"
15-12-2022 12:50:30.269189,"(101.0, 410.0, 402.22222222222223)","(2.7, 2.9, 2.8896744186046512)","(1.8, 2.06, 2.045432098765432)","(9.0, 14.0, 13.62)","(81.0, 100.0, 96.42857142857143)","(81.0, 210.0, 200.0)","(13.0, 18.5, 18.03030303030303)","(51.0, 60.0, 58.91304347826087)"
15-12-2022 12:50:31.550670,"(101.0, 410.0, 402.22222222222223)","(2.7, 2.9, 2.8896744186046512)","(1.8, 2.06, 2.043835616438356)","(9.0, 14.0, 13.62)","(81.0, 100.0, 97.05882352941177)","(81.0, 210.0, 176.66666666666666)","(13.0, 19.0, 17.25438596491228)","(51.0, 60.0, 58.214285714285715)"
15-12-2022 12:50:32.750681,"(101.0, 410.0, 401.25)","(2.6, 3.0, 2.954018691588785)","(1.8, 2.08, 2.0462992125984254)","(9.0, 13.5, 13.041666666666666)","(81.0, 100.0, 97.05882352941177)","(81.0, 210.0, 176.66666666666666)","(13.0, 19.0, 17.672811059907833)","(51.0, 60.0, 58.214285714285715)"
15-12-2022 12:50:34.069875,"(101.0, 410.0, 401.25)","(2.6, 3.0, 2.965085910652921)","(1.8, 2.08, 2.0434375)","(9.0, 13.5, 13.284313725490197)","(81.0, 100.0, 97.05882352941177)","(81.0, 210.0, 176.66666666666666)","(13.0, 19.0, 17.671232876712327)","(51.0, 60.0, 58.611111111111114)"
15-12-2022 12:50:35.483030,"(101.0, 410.0, 401.25)","(2.6, 3.0, 2.9652296819787987)","(1.8, 2.06, 2.0269945355191257)","(9.0, 13.5, 13.275)","(81.0, 100.0, 97.05882352941177)","(81.0, 210.0, 176.66666666666666)","(13.0, 19.0, 17.61731843575419)","(51.0, 60.0, 58.611111111111114)"
15-12-2022 12:50:36.872419,"(101.0, 410.0, 401.25)","(2.6, 3.0, 2.971395348837209)","(1.8, 2.04, 2.0281846153846153)","(9.0, 13.5, 13.370967741935484)","(81.0, 100.0, 97.05882352941177)","(81.0, 210.0, 176.66666666666666)","(13.0, 19.0, 17.88888888888889)","(51.0, 60.0, 58.611111111111114)"
15-12-2022 12:50:38.264422,"(101.0, 410.0, 401.25)","(2.6, 3.0, 2.971395348837209)","(1.8, 2.04, 2.0281846153846153)","(9.0, 13.5, 13.370967741935484)","(81.0, 100.0, 97.05882352941177)","(81.0, 210.0, 176.66666666666666)","(13.0, 18.0, 17.88888888888889)","(51.0, 60.0, 58.611111111111114)"
15-12-2022 12:50:39.885194,"(101.0, 410.0, 401.25)","(2.6, 3.0, 2.967922077922078)","(1.8, 2.02, 2.0199623352165723)","(9.0, 14.0, 13.317073170731707)","(81.0, 95.0, 94.61538461538461)","(81.0, 210.0, 176.66666666666666)","(13.0, 18.5, 18.166666666666668)","(51.0, 60.0, 58.611111111111114)"
15-12-2022 12:50:41.212207,"(101.0, 410.0, 401.25)","(2.6, 2.98, 2.976949152542373)","(1.8, 2.04, 2.0396998123827395)","(9.0, 14.0, 13.36111111111111)","(81.0, 95.0, 94.61538461538461)","(81.0, 210.0, 176.66666666666666)","(13.0, 18.5, 17.77777777777778)","(51.0, 60.0, 58.421052631578945)"
15-12-2022 12:50:42.625857,"(101.0, 410.0, 366.9230769230769)","(2.6, 2.98, 2.9701639344262296)","(1.8, 2.06, 2.023076923076923)","(9.0, 13.5, 13.317073170731707)","(81.0, 95.0, 94.61538461538461)","(81.0, 210.0, 176.66666666666666)","(13.0, 18.0, 17.916666666666668)","(51.0, 60.0, 58.611111111111114)"
15-12-2022 12:50:43.795238,"(101.0, 410.0, 347.77777777777777)","(2.6, 2.98, 2.9771428571428573)","(1.8, 2.06, 2.023103448275862)","(9.0, 14.0, 13.317073170731707)","(81.0, 95.0, 94.61538461538461)","(81.0, 210.0, 176.66666666666666)","(13.0, 18.5, 17.916666666666668)","(51.0, 60.0, 58.611111111111114)"
15-12-2022 12:50:45.044767,"(101.0, 410.0, 347.77777777777777)","(2.6, 2.98, 2.968135593220339)","(1.8, 2.06, 2.045921052631579)","(9.0, 14.0, 13.36111111111111)","(81.0, 95.0, 94.61538461538461)","(81.0, 210.0, 176.66666666666666)","(13.0, 18.5, 17.77777777777778)","(51.0, 60.0, 58.421052631578945)"
15-12-2022 12:50:46.218405,"(101.0, 410.0, 347.77777777777777)","(2.6, 2.98, 2.969411764705882)","(1.8, 2.06, 2.0494736842105263)","(9.0, 13.5, 13.3)","(81.0, 95.0, 94.61538461538461)","(81.0, 210.0, 176.66666666666666)","(13.0, 18.0, 17.75)","(51.0, 60.0, 58.421052631578945)"
15-12-2022 12:50:47.398531,"(101.0, 410.0, 347.77777777777777)","(2.6, 2.98, 2.965333333333333)","(1.8, 2.06, 2.0494736842105263)","(9.0, 13.5, 13.3)","(81.0, 95.0, 94.61538461538461)","(81.0, 210.0, 176.66666666666666)","(13.0, 18.0, 17.75)","(51.0, 60.0, 58.421052631578945)"
15-12-2022 12:50:48.579568,"(101.0, 410.0, 347.77777777777777)","(2.6, 2.98, 2.970625)","(1.8, 2.06, 2.0596984924623114)","(9.0, 13.5, 12.96551724137931)","(81.0, 95.0, 94.6)","(81.0, 210.0, 176.66666666666666)","(13.0, 18.0, 18.46153846153846)","(51.0, 60.0, 58.529411764705884)"
15-12-2022 12:50:49.749044,"(101.0, 400.0, 345.55555555555554)","(2.6, 2.98, 2.96125)","(1.8, 2.06, 2.0596984924623114)","(9.0, 14.0, 13.615384615384615)","(81.0, 95.0, 94.56521739130434)","(81.0, 210.0, 195.0)","(13.0, 18.5, 17.96875)","(51.0, 60.0, 58.07692307692308)"
15-12-2022 12:50:50.977793,"(101.0, 400.0, 332.6923076923077)","(2.6, 2.92, 2.964069264069264)","(1.8, 2.08, 2.04133072407045)","(9.0, 14.0, 13.652542372881356)","(81.0, 95.0, 94.56521739130434)","(81.0, 210.0, 195.0)","(13.0, 18.0, 18.453125)","(51.0, 60.0, 58.07692307692308)"
15-12-2022 12:50:52.197743,"(101.0, 400.0, 332.6923076923077)","(2.6, 2.98, 2.9637931034482756)","(1.8, 2.08, 2.040637450199203)","(9.0, 14.5, 13.363636363636363)","(81.0, 95.0, 94.56521739130434)","(81.0, 210.0, 195.0)","(13.0, 18.5, 17.4025974025974)","(51.0, 60.0, 58.07692307692308)"
15-12-2022 12:50:53.388334,"(101.0, 400.0, 332.6923076923077)","(2.6, 2.98, 2.9637931034482756)","(1.8, 2.08, 2.040871287128713)","(9.0, 14.5, 13.407407407407407)","(81.0, 95.0, 94.56521739130434)","(81.0, 210.0, 195.0)","(13.0, 17.5, 17.4025974025974)","(51.0, 60.0, 58.07692307692308)"
15-12-2022 12:50:54.592618,"(101.0, 400.0, 332.6923076923077)","(2.6, 2.98, 2.9637931034482756)","(1.8, 2.08, 2.040871287128713)","(9.0, 14.0, 13.1)","(81.0, 95.0, 96.7741935483871)","(81.0, 210.0, 195.0)","(13.0, 17.5, 17.4025974025974)","(51.0, 60.0, 58.07692307692308)"
15-12-2022 12:50:55.821561,"(101.0, 390.0, 350.0)","(2.6, 2.98, 2.9637931034482756)","(1.8, 2.08, 2.040871287128713)","(9.0, 14.0, 13.25)","(81.0, 100.0, 96.7741935483871)","(81.0, 210.0, 195.0)","(13.0, 17.5, 17.4025974025974)","(51.0, 60.0, 58.07692307692308)"
15-12-2022 12:50:57.078026,"(101.0, 390.0, 350.0)","(2.6, 2.98, 2.9405042016806724)","(1.8, 2.08, 2.040871287128713)","(9.0, 14.0, 13.25)","(81.0, 100.0, 96.7741935483871)","(81.0, 210.0, 195.0)","(13.0, 17.5, 17.125)","(51.0, 60.0, 58.07692307692308)"
15-12-2022 12:50:58.272261,"(101.0, 390.0, 350.0)","(2.6, 2.98, 2.949871794871795)","(1.8, 2.08, 2.041926782273603)","(9.0, 14.0, 13.25)","(81.0, 100.0, 96.7741935483871)","(81.0, 210.0, 195.0)","(13.0, 17.5, 17.125)","(51.0, 60.0, 58.07692307692308)"
15-12-2022 12:50:59.504511,"(101.0, 390.0, 350.0)","(2.6, 2.98, 2.9485534591194966)","(1.8, 2.08, 2.041926782273603)","(9.0, 14.0, 13.25)","(81.0, 100.0, 96.7741935483871)","(81.0, 210.0, 195.0)","(13.0, 17.5, 17.25409836065574)","(51.0, 60.0, 58.07692307692308)"
15-12-2022 12:51:00.669831,"(101.0, 390.0, 336.0)","(2.6, 2.98, 2.9485534591194966)","(1.8, 2.08, 2.041926782273603)","(9.0, 14.0, 13.25)","(81.0, 100.0, 96.7741935483871)","(81.0, 210.0, 195.0)","(13.0, 17.5, 17.25409836065574)","(51.0, 60.0, 58.07692307692308)"
15-12-2022 12:51:01.753640,"(101.0, 390.0, 336.0)","(2.6, 2.94, 2.9388888888888887)","(1.8, 2.04, 2.0313385826771655)","(9.0, 14.0, 13.602941176470589)","(81.0, 100.0, 96.7741935483871)","(81.0, 210.0, 195.0)","(13.0, 17.5, 17.24137931034483)","(51.0, 60.0, 58.07692307692308)"
15-12-2022 12:51:02.923740,"(101.0, 390.0, 336.0)","(2.6, 2.96, 2.958846153846154)","(1.8, 2.08, 2.0386292834890964)","(9.0, 14.0, 13.759493670886076)","(81.0, 100.0, 95.45454545454545)","(81.0, 210.0, 190.0)","(13.0, 17.5, 17.35)","(51.0, 60.0, 63.18181818181818)"
15-12-2022 12:51:04.074693,"(101.0, 390.0, 356.25)","(2.6, 2.96, 2.9597333333333333)","(1.8, 2.08, 2.0437615894039736)","(9.0, 14.0, 13.759493670886076)","(71.0, 100.0, 95.83333333333333)","(81.0, 210.0, 190.0)","(13.0, 17.5, 17.258064516129032)","(41.0, 65.0, 63.75)"
15-12-2022 12:51:05.249956,"(101.0, 390.0, 356.25)","(2.6, 2.98, 2.9334545454545453)","(1.8, 2.08, 2.0432987012987014)","(9.0, 14.0, 13.759493670886076)","(71.0, 100.0, 95.83333333333333)","(81.0, 210.0, 190.0)","(13.0, 17.5, 17.195121951219512)","(41.0, 65.0, 63.75)"
15-12-2022 12:51:06.459015,"(101.0, 390.0, 356.25)","(2.6, 2.98, 2.9334545454545453)","(1.8, 2.08, 2.0398671096345513)","(9.0, 14.0, 13.759493670886076)","(71.0, 100.0, 95.83333333333333)","(81.0, 210.0, 185.71428571428572)","(13.0, 17.5, 17.195121951219512)","(41.0, 65.0, 63.75)"
15-12-2022 12:51:07.692957,"(101.0, 380.0, 355.0)","(2.6, 2.98, 2.9309090909090907)","(1.8, 2.04, 2.0396065573770494)","(9.0, 14.0, 20.333333333333332)","(71.0, 100.0, 142.5)","(81.0, 220.0, 9822.232142857143)","(13.0, 17.5, 28.0)","(41.0, 65.0, 58.5)"
15-12-2022 12:51:08.859178,"(101.0, 99999, 6752.666666666667)","(2.6, 3.1, 2.786551724137931)","(1.8, 2.3, 2.2224999999999997)","(9.0, 21.0, 20.333333333333332)","(71.0, 200.0, 148.33333333333334)","(81.0, 99999, 433.9285714285714)","(13.0, 30.0, 25.454545454545453)","(41.0, 120.0, 59.0)"
15-12-2022 12:51:09.948965,"(101.0, 99999, 6752.666666666667)","(2.6, 3.05, 2.998333333333333)","(1.8, 2.3, 2.2224999999999997)","(9.0, 21.0, 20.333333333333332)","(71.0, 180.0, 141.66666666666666)","(81.0, 440.0, 473.2142857142857)","(13.0, 26.0, 25.454545454545453)","(41.0, 80.0, 54.0)"
15-12-2022 12:51:11.036567,"(101.0, 99999, 9038.1)","(2.6, 3.1, 2.786551724137931)","(1.8, 2.28, 2.2385714285714284)","(9.0, 21.0, 20.333333333333332)","(71.0, 170.0, 141.66666666666666)","(81.0, 480.0, 473.2142857142857)","(13.0, 26.0, 25.454545454545453)","(41.0, 70.0, 54.0)"
15-12-2022 12:51:12.115342,"(101.0, 99999, 9038.1)","(2.6, 3.05, 3.031333333333333)","(1.8, 2.12, 1.998731343283582)","(9.0, 21.0, 10.625)","(71.0, 170.0, 141.66666666666666)","(81.0, 480.0, 473.2142857142857)","(13.0, 26.0, 25.454545454545453)","(41.0, 70.0, 54.0)"
15-12-2022 12:51:13.179306,"(101.0, 99999, 9038.1)","(2.6, 3.1, 2.8287619047619046)","(1.8, 2.12, 1.998731343283582)","(9.0, 9.8, 9.628571428571428)","(71.0, 170.0, 141.66666666666666)","(81.0, 480.0, 473.2142857142857)","(13.0, 26.0, 25.47826086956522)","(41.0, 70.0, 54.0)"
15-12-2022 12:51:14.288319,"(101.0, 99999, 9038.1)","(2.6, 3.05, 2.9817073170731705)","(1.8, 2.02, 2.018421052631579)","(9.0, 13.0, 9.914285714285715)","(71.0, 170.0, 141.66666666666666)","(81.0, 480.0, 473.2142857142857)","(13.0, 26.0, 26.88118811881188)","(41.0, 70.0, 59.0)"
15-12-2022 12:51:15.370351,"(101.0, 99999, 9038.1)","(2.6, 3.05, 2.8516666666666666)","(1.8, 2.28, 2.254285714285714)","(9.0, 7.0, 6.758241758241758)","(71.0, 170.0, 141.66666666666666)","(81.0, 480.0, 473.2142857142857)","(13.0, 27.0, 26.88118811881188)","(41.0, 80.0, 59.0)"
15-12-2022 12:51:16.434736,"(101.0, 99999, 9038.1)","(2.6, 2.68, 2.621935483870968)","(1.8, 2.4, 2.328955223880597)","(9.0, 11.5, 11.0)","(71.0, 170.0, 141.66666666666666)","(81.0, 480.0, 356.66666666666663)","(13.0, 27.0, 27.962962962962962)","(41.0, 80.0, 59.0)"
15-12-2022 12:51:17.559340,"(101.0, 99999, 9038.1)","(2.6, 3.05, 2.621578947368421)","(1.8, 2.4, 2.302857142857143)","(9.0, 11.5, 10.9375)","(71.0, 170.0, 141.66666666666666)","(81.0, 480.0, 356.66666666666663)","(13.0, 28.0, 58.0)","(41.0, 80.0, 59.0)"
15-12-2022 12:51:18.766634,"(101.0, 99999, 9038.1)","(2.6, 3.05, 2.621578947368421)","(1.8, 2.38, 2.3487999999999998)","(9.0, 11.5, 8.96875)","(71.0, 170.0, 141.66666666666666)","(81.0, 480.0, 503.3333333333333)","(13.0, 60.0, 38.0)","(41.0, 80.0, 64.0)"
15-12-2022 12:51:19.905553,"(101.0, 99999, 9038.1)","(2.6, 3.0, 2.9183333333333334)","(1.8, 2.1, 2.0752340425531917)","(9.0, 7.8, 7.329411764705882)","(71.0, 170.0, 141.66666666666666)","(81.0, 700.0, 503.3333333333333)","(13.0, 65.0, 44.5)","(41.0, 90.0, 112.0)"
15-12-2022 12:51:21.146116,"(101.0, 99999, 9038.1)","(2.6, 3.05, 2.964285714285714)","(1.8, 2.18, 2.1767010309278354)","(9.0, 9.0, 8.92)","(71.0, 170.0, 141.66666666666666)","(81.0, 700.0, 503.3333333333333)","(13.0, 60.0, 58.0)","(41.0, 120.0, 112.0)"
