,Wingman Dan,Runaway Babe,Just Slick,November,Chidobe,High Suite,Kentucky Showman,Public Servant
08-01-2023 19:13:42.562207,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.470588235294118)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 63.888888888888886)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:13:43.712415,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.470588235294118)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 63.888888888888886)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:13:44.853484,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.470588235294118)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 63.888888888888886)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:13:46.127989,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.470588235294118)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 63.888888888888886)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:13:47.338514,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.722222222222221)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:13:48.631745,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.722222222222221)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:13:50.045274,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.722222222222221)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:13:51.484920,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.84375)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:13:52.553917,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.84375)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:13:53.724554,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.84375)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:13:54.927639,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.84375)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:13:56.132650,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.86111111111111)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:13:57.221762,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.86111111111111)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:13:58.324435,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.86111111111111)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:13:59.417590,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.791666666666668)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:00.584947,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:01.721679,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:02.863211,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:03.975003,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:05.083479,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:06.171501,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:07.255788,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:08.367252,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 67.3076923076923)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:09.536227,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:10.695298,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:11.739941,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:12.724859,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:13.789378,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:14.884985,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:15.990086,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:17.000573,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:18.036669,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:19.110223,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:20.186133,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 95.0, 85.0)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:21.228048,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:22.243626,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:23.275633,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:24.342053,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.1)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:25.407435,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.0, 13.0, 12.25)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:26.440273,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.0, 14.5, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:27.490318,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.0, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:28.529396,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.0, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:29.600540,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.0, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:30.580471,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.0, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:31.627450,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.0, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:32.719209,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.0, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:33.826522,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.4299999999999997)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.0, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:34.883339,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.0, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:35.880086,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:36.861011,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:37.930978,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:39.084903,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.772727272727273)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:40.233225,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:41.337043,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:42.369735,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:43.516890,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:44.680315,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:45.825829,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:46.915507,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:48.016830,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:49.078835,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:50.144707,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:51.191126,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:52.289071,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:53.412712,"(2.5, 3.1, 2.98)","(2.25, 2.44, 2.429090909090909)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:54.504564,"(2.5, 3.1, 3.0733333333333333)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:55.533522,"(2.5, 3.1, 3.0733333333333333)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 83.33333333333333)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:56.555512,"(2.5, 3.1, 3.06)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 100.0, 86.66666666666667)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:57.651852,"(2.5, 3.1, 3.06)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 110.0, 78.5)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:58.770263,"(2.5, 3.1, 3.06)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 110.0, 78.5)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:14:59.835990,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 110.0, 78.5)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:00.896978,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 110.0, 78.5)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:02.008193,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 110.0, 83.0)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:03.122123,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 110.0, 83.0)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:04.179925,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 110.0, 83.0)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:05.227933,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 110.0, 83.0)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:06.266899,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.583333333333334)","(7.0, 21.0, 20.375)","(41.0, 110.0, 83.0)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:07.396744,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.6875)","(7.0, 21.0, 20.375)","(41.0, 110.0, 83.0)","(41.0, 75.0, 68.75)","(7.5, 14.0, 13.166666666666666)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:08.574014,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.6875)","(7.0, 21.0, 20.375)","(41.0, 110.0, 83.0)","(41.0, 75.0, 68.75)","(7.5, 14.0, 12.785714285714285)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:09.705030,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.6875)","(7.0, 21.0, 20.375)","(41.0, 110.0, 83.0)","(41.0, 75.0, 68.75)","(7.5, 14.5, 12.785714285714285)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:10.794362,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.6875)","(7.0, 21.0, 20.375)","(41.0, 110.0, 83.0)","(41.0, 75.0, 68.75)","(7.5, 14.5, 12.785714285714285)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:11.912412,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.6875)","(7.0, 21.0, 20.375)","(41.0, 110.0, 83.0)","(41.0, 75.0, 68.75)","(7.5, 14.5, 12.785714285714285)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:13.121341,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.6875)","(7.0, 21.0, 20.375)","(41.0, 110.0, 78.5)","(41.0, 75.0, 68.75)","(7.5, 14.5, 12.785714285714285)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:14.307629,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.6875)","(7.0, 21.0, 20.375)","(41.0, 110.0, 78.5)","(41.0, 75.0, 68.75)","(7.5, 14.5, 13.794117647058824)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:15.431252,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.6875)","(7.0, 21.0, 20.375)","(41.0, 110.0, 78.5)","(41.0, 75.0, 68.75)","(7.5, 14.5, 13.794117647058824)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:16.594464,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.6875)","(7.0, 21.0, 20.375)","(41.0, 110.0, 78.5)","(41.0, 75.0, 68.75)","(7.5, 14.5, 13.794117647058824)","(61.0, 80.0, 65.0)"
08-01-2023 19:15:17.879821,"(2.5, 3.1, 3.0764705882352943)","(2.25, 2.44, 2.433846153846154)","(9.0, 15.0, 14.6875)","(7.0, 21.0, 20.375)","(41.0, 110.0, 78.5)","(41.0, 75.0, 68.75)","(7.5, 14.5, 13.794117647058824)","(61.0, 80.0, 65.0)"
