,Mozasu Nz,Trigger,Captain Thunderbolt Nz,Steinman Nz,Beancounter,Rocknroll Yankee
09-01-2023 14:30:33.026233,"(3.3, 99999, 99990)","(5.0, 7.6, 5.683333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.4, 5.969230769230769)","(5.0, 7.6, 5.725)"
09-01-2023 14:30:34.217041,"(3.3, 99999, 99990)","(5.0, 7.6, 5.683333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.4, 5.969230769230769)","(5.0, 7.6, 5.725)"
09-01-2023 14:30:35.250314,"(3.3, 99999, 99990)","(5.0, 7.6, 5.683333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.4, 5.969230769230769)","(5.0, 7.6, 5.725)"
09-01-2023 14:30:36.320631,"(3.3, 99999, 99990)","(5.0, 7.6, 5.683333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.4, 6.4399999999999995)","(5.0, 7.6, 5.725)"
09-01-2023 14:30:37.582148,"(3.3, 99999, 99990)","(5.0, 7.6, 6.14)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.0285714285714285)","(5.0, 7.6, 5.675)"
09-01-2023 14:30:38.620399,"(3.3, 99999, 99990)","(5.0, 7.4, 6.14)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.0285714285714285)","(5.0, 7.4, 6.15)"
09-01-2023 14:30:39.870915,"(3.3, 99999, 99990)","(5.0, 7.2, 6.25)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.0285714285714285)","(5.0, 7.2, 6.15)"
09-01-2023 14:30:40.982321,"(3.3, 99999, 99990)","(5.0, 7.2, 6.25)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.0285714285714285)","(5.0, 7.2, 6.15)"
09-01-2023 14:30:42.039373,"(3.3, 99999, 99990)","(5.0, 7.2, 6.25)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.0285714285714285)","(5.0, 7.2, 6.15)"
09-01-2023 14:30:43.156336,"(3.3, 99999, 99990)","(5.0, 7.2, 6.25)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.0285714285714285)","(5.0, 7.2, 6.15)"
09-01-2023 14:30:44.147829,"(3.3, 99999, 99990)","(5.0, 7.2, 6.25)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.0285714285714285)","(5.0, 7.2, 6.15)"
09-01-2023 14:30:45.104167,"(3.3, 99999, 99990)","(5.0, 7.2, 6.25)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.0285714285714285)","(5.0, 7.2, 6.15)"
09-01-2023 14:30:46.108623,"(3.3, 99999, 99990)","(5.0, 7.2, 6.25)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.0285714285714285)","(5.0, 7.2, 6.359999999999999)"
09-01-2023 14:30:47.126265,"(3.3, 99999, 99990)","(5.0, 7.2, 6.25)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.0285714285714285)","(5.0, 7.2, 6.6)"
09-01-2023 14:30:48.128745,"(3.3, 99999, 99990)","(5.0, 7.2, 6.566666666666666)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.0285714285714285)","(5.0, 7.2, 6.25)"
09-01-2023 14:30:49.031882,"(3.3, 99999, 99990)","(5.0, 7.2, 6.300000000000001)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.5285714285714285)","(5.0, 7.2, 6.300000000000001)"
09-01-2023 14:30:50.058804,"(3.3, 99999, 99990)","(5.0, 7.2, 6.300000000000001)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.5285714285714285)","(5.0, 7.2, 6.300000000000001)"
09-01-2023 14:30:51.145904,"(3.3, 99999, 99990)","(5.0, 7.2, 6.300000000000001)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.5285714285714285)","(5.0, 7.2, 6.300000000000001)"
09-01-2023 14:30:52.222936,"(3.3, 99999, 99990)","(5.0, 7.2, 6.300000000000001)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.5285714285714285)","(5.0, 7.2, 6.300000000000001)"
09-01-2023 14:30:53.308860,"(3.3, 99999, 99990)","(5.0, 7.2, 6.300000000000001)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.671428571428571)","(5.0, 7.2, 6.4)"
09-01-2023 14:30:54.338550,"(3.3, 99999, 99990)","(5.0, 7.2, 6.4)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.129411764705882)","(5.0, 7.2, 5.9222222222222225)"
09-01-2023 14:30:55.302090,"(3.3, 99999, 99990)","(5.0, 7.4, 5.792307692307692)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.129411764705882)","(5.0, 7.4, 5.9222222222222225)"
09-01-2023 14:30:56.164053,"(3.3, 99999, 99990)","(5.0, 7.4, 5.792307692307692)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.129411764705882)","(5.0, 7.4, 6.0)"
09-01-2023 14:30:57.164072,"(3.3, 99999, 99990)","(5.0, 7.4, 5.8769230769230765)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.5285714285714285)","(5.0, 7.4, 6.0)"
09-01-2023 14:30:58.227759,"(3.3, 99999, 99990)","(5.0, 7.4, 5.8769230769230765)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.5285714285714285)","(5.0, 7.4, 6.0)"
09-01-2023 14:30:59.282232,"(3.3, 99999, 99990)","(5.0, 7.4, 5.8769230769230765)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.6)","(5.0, 7.4, 6.077777777777778)"
09-01-2023 14:31:00.323211,"(3.3, 99999, 99990)","(5.0, 7.4, 5.961538461538462)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.6)","(5.0, 7.4, 6.077777777777778)"
09-01-2023 14:31:01.319635,"(3.3, 99999, 99990)","(5.0, 7.4, 5.961538461538462)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.742857142857143)","(5.0, 7.4, 6.22)"
09-01-2023 14:31:02.231574,"(3.3, 99999, 99990)","(5.0, 7.4, 6.2153846153846155)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.742857142857143)","(5.0, 7.0, 6.14)"
09-01-2023 14:31:03.155228,"(3.3, 99999, 99990)","(5.0, 7.4, 6.2153846153846155)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.199999999999999)","(5.0, 6.8, 5.9)"
09-01-2023 14:31:04.161941,"(3.3, 99999, 99990)","(5.0, 7.4, 5.69)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.0)","(5.0, 6.6, 5.9)"
09-01-2023 14:31:05.187115,"(3.3, 99999, 99990)","(5.0, 7.4, 5.69)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.6)","(5.0, 6.6, 5.9)"
09-01-2023 14:31:06.205197,"(3.3, 99999, 99990)","(5.0, 7.2, 6.066666666666666)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.533333333333333)","(5.0, 6.6, 6.023529411764706)"
09-01-2023 14:31:07.207974,"(3.3, 99999, 99990)","(5.0, 7.4, 5.69)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.533333333333333)","(5.0, 6.6, 6.023529411764706)"
09-01-2023 14:31:08.129931,"(3.3, 99999, 99990)","(5.0, 7.4, 5.69)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.533333333333333)","(5.0, 6.6, 6.023529411764706)"
09-01-2023 14:31:09.096656,"(3.3, 99999, 99990)","(5.0, 7.4, 5.69)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.533333333333333)","(5.0, 6.6, 5.9)"
09-01-2023 14:31:09.987487,"(3.3, 99999, 99990)","(5.0, 7.4, 5.69)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.533333333333333)","(5.0, 6.6, 5.9)"
09-01-2023 14:31:10.897826,"(3.3, 99999, 99990)","(5.0, 7.4, 5.69)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.533333333333333)","(5.0, 6.6, 5.9)"
09-01-2023 14:31:11.861066,"(3.3, 99999, 99990)","(5.0, 7.4, 5.69)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.533333333333333)","(5.0, 6.6, 5.9)"
09-01-2023 14:31:12.807330,"(3.3, 99999, 99990)","(5.0, 7.2, 5.84)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.6)","(5.0, 6.6, 5.9)"
09-01-2023 14:31:13.777275,"(3.3, 99999, 99990)","(5.0, 7.2, 5.84)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.6)","(5.0, 6.6, 5.9)"
09-01-2023 14:31:14.766714,"(3.3, 99999, 99990)","(5.0, 7.2, 5.84)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.6)","(5.0, 6.6, 5.375)"
09-01-2023 14:31:15.729122,"(3.3, 99999, 99990)","(5.0, 7.2, 5.84)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 5.733333333333333)","(5.0, 6.6, 5.5)"
09-01-2023 14:31:16.709189,"(3.3, 99999, 99990)","(5.0, 7.2, 5.92)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.6, 6.523076923076923)","(5.0, 6.4, 5.800000000000001)"
09-01-2023 14:31:17.621297,"(3.3, 99999, 99990)","(5.0, 7.4, 6.405263157894737)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 6.523076923076923)","(5.0, 6.4, 5.800000000000001)"
09-01-2023 14:31:18.603526,"(3.3, 99999, 99990)","(5.0, 7.4, 6.405263157894737)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 6.523076923076923)","(5.0, 6.4, 5.800000000000001)"
09-01-2023 14:31:19.548937,"(3.3, 99999, 99990)","(5.0, 7.4, 6.405263157894737)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 6.523076923076923)","(5.0, 6.4, 5.800000000000001)"
09-01-2023 14:31:20.485861,"(3.3, 99999, 99990)","(5.0, 7.4, 6.405263157894737)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 6.0)","(5.0, 6.4, 5.800000000000001)"
09-01-2023 14:31:21.519663,"(3.3, 99999, 99990)","(5.0, 7.2, 6.12)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 6.1)","(5.0, 6.4, 6.0)"
09-01-2023 14:31:22.496101,"(3.3, 99999, 99990)","(5.0, 7.2, 6.0)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 6.1)","(5.0, 6.4, 6.0)"
09-01-2023 14:31:23.569066,"(3.3, 99999, 99990)","(5.0, 7.2, 6.0)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 6.1)","(5.0, 6.4, 6.0)"
09-01-2023 14:31:24.561579,"(3.3, 99999, 99990)","(5.0, 7.2, 6.0)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 6.1)","(5.0, 6.4, 6.0)"
09-01-2023 14:31:25.524848,"(3.3, 99999, 99990)","(5.0, 7.2, 6.0)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 6.1)","(5.0, 6.4, 6.0)"
09-01-2023 14:31:26.515238,"(3.3, 99999, 99990)","(5.0, 7.2, 6.0)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 6.1)","(5.0, 6.4, 6.0)"
09-01-2023 14:31:27.411685,"(3.3, 99999, 99990)","(5.0, 7.2, 6.0)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 6.1)","(5.0, 6.4, 6.0)"
09-01-2023 14:31:28.366883,"(3.3, 99999, 99990)","(5.0, 7.2, 6.0)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 6.1)","(5.0, 6.4, 6.0)"
09-01-2023 14:31:29.342987,"(3.3, 99999, 99990)","(5.0, 7.2, 6.0)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 7.181818181818182)","(5.0, 6.4, 5.733333333333333)"
09-01-2023 14:31:30.386914,"(3.3, 99999, 99990)","(5.0, 7.4, 7.19)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.833333333333334)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:31.487672,"(3.3, 99999, 99990)","(5.0, 7.4, 7.19)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 5.8)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:32.594120,"(3.3, 99999, 99990)","(5.0, 7.4, 7.19)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 5.8)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:33.676727,"(3.3, 99999, 99990)","(5.0, 7.4, 7.19)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 5.8)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:34.685921,"(3.3, 99999, 99990)","(5.0, 7.4, 7.19)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 5.8)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:35.606670,"(3.3, 99999, 99990)","(5.0, 7.4, 7.19)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.5)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:36.549191,"(3.3, 99999, 99990)","(5.0, 7.4, 7.114285714285715)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.5)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:37.618418,"(3.3, 99999, 99990)","(5.0, 7.4, 7.114285714285715)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.5)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:38.674967,"(3.3, 99999, 99990)","(5.0, 7.4, 7.114285714285715)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.6)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:39.728587,"(3.3, 99999, 99990)","(5.0, 7.4, 7.114285714285715)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.6)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:40.751351,"(3.3, 99999, 99990)","(5.0, 7.4, 7.114285714285715)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.6)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:41.760552,"(3.3, 99999, 99990)","(5.0, 7.4, 7.114285714285715)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.6)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:42.659539,"(3.3, 99999, 99990)","(5.0, 7.4, 7.114285714285715)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.6)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:43.571594,"(3.3, 99999, 99990)","(5.0, 7.4, 7.114285714285715)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.6)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:44.591982,"(3.3, 99999, 99990)","(5.0, 7.4, 7.114285714285715)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.628571428571428)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:45.545573,"(3.3, 99999, 99990)","(5.0, 7.4, 7.083333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.8545454545454545)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:46.568468,"(3.3, 99999, 99990)","(5.0, 7.4, 7.2)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.8545454545454545)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:47.574049,"(3.3, 99999, 99990)","(5.0, 7.4, 7.2)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.8545454545454545)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:48.557741,"(3.3, 99999, 99990)","(5.0, 7.4, 7.2)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.48)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:49.535016,"(3.3, 99999, 99990)","(5.0, 7.4, 7.2)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.48)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:50.522456,"(3.3, 99999, 99990)","(5.0, 7.4, 7.2)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.48)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:51.520056,"(3.3, 99999, 99990)","(5.0, 7.4, 7.2)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.48)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:52.420620,"(3.3, 99999, 99990)","(5.0, 7.4, 7.2)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.48)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:53.382675,"(3.3, 99999, 99990)","(5.0, 7.4, 7.2)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.75)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:54.305793,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.75)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:55.337675,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.75)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:56.377984,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.75)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:57.477181,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.75)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:58.533011,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.75)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:31:59.437787,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.75)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:32:00.391990,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.88)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:32:01.284856,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 7.2)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:32:02.318948,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.4, 7.2)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:32:03.447289,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.4, 7.2)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:32:04.494872,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.4, 7.2)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:32:05.453338,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.4, 7.2)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:32:06.469860,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.4, 7.2)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:32:07.472660,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.4, 7.2)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:32:08.536690,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.4, 7.116666666666667)","(5.0, 6.8, 5.733333333333333)"
09-01-2023 14:32:09.638033,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.4, 7.116666666666667)","(5.0, 6.8, 5.555555555555555)"
09-01-2023 14:32:10.663980,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.4, 7.116666666666667)","(5.0, 6.8, 5.5)"
09-01-2023 14:32:11.620456,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.4, 7.116666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:12.620953,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.4, 6.6375)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:13.527873,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.6375)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:14.741726,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.2)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:15.907486,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:17.094120,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:18.127102,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.885714285714286)"
09-01-2023 14:32:19.131817,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:20.155347,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:21.156928,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:22.315214,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:23.292000,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:24.284793,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:25.524970,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:26.672702,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:27.679677,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:28.820113,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:29.868391,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:30.757756,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:31.735013,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:32.661600,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:33.682677,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
09-01-2023 14:32:34.617674,"(3.3, 99999, 99990)","(5.0, 7.4, 6.833333333333334)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 6.8, 5.866666666666667)","(5.0, 6.4, 5.5)"
