,Jupiter,Hozier Monelli,Ripple Raider,Lost Signal,Fernvale Flash,Here Wolfe
12-01-2023 18:15:16.888809,"(2.7, 3.45, 3.41)","(4.6, 5.9, 5.855)","(31.0, 46.0, 36.3125)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 273.3333333333333)","(2.7, 3.05, 2.94)"
12-01-2023 18:15:17.924985,"(2.7, 3.45, 3.41)","(4.6, 5.9, 5.855)","(31.0, 46.0, 36.21052631578947)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 280.0)","(2.7, 3.05, 2.94)"
12-01-2023 18:15:18.926622,"(2.7, 3.45, 3.41)","(4.6, 5.9, 5.855)","(31.0, 46.0, 36.0)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 280.0)","(2.7, 3.05, 2.933333333333333)"
12-01-2023 18:15:19.830235,"(2.7, 3.45, 3.41)","(4.6, 5.9, 5.855)","(31.0, 46.0, 42.24242424242424)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 280.0)","(2.7, 2.94, 2.9695652173913043)"
12-01-2023 18:15:20.871184,"(2.7, 3.45, 3.41)","(4.6, 5.9, 5.855)","(31.0, 46.0, 42.24242424242424)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 280.0)","(2.7, 2.98, 2.9695652173913043)"
12-01-2023 18:15:22.003107,"(2.7, 3.45, 3.41)","(4.6, 5.9, 5.855)","(31.0, 46.0, 42.24242424242424)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 280.0)","(2.7, 2.98, 2.9695652173913043)"
12-01-2023 18:15:23.057762,"(2.7, 3.45, 3.41)","(4.6, 5.9, 5.855)","(31.0, 46.0, 42.24242424242424)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 280.0)","(2.7, 2.98, 2.971)"
12-01-2023 18:15:24.096213,"(2.7, 3.45, 3.371212121212121)","(4.6, 5.9, 5.855)","(31.0, 46.0, 42.24242424242424)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 280.0)","(2.7, 2.98, 2.974666666666667)"
12-01-2023 18:15:25.173196,"(2.7, 3.45, 3.371212121212121)","(4.6, 5.9, 5.855)","(31.0, 46.0, 42.21621621621622)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 273.3333333333333)","(2.7, 2.98, 2.974666666666667)"
12-01-2023 18:15:26.088300,"(2.7, 3.45, 3.371212121212121)","(4.6, 5.9, 5.855)","(31.0, 46.0, 36.0)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 273.3333333333333)","(2.7, 2.98, 2.971)"
12-01-2023 18:15:27.123913,"(2.7, 3.45, 3.371212121212121)","(4.6, 5.9, 5.855)","(31.0, 46.0, 36.21052631578947)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 280.0)","(2.7, 2.98, 2.974666666666667)"
12-01-2023 18:15:28.248824,"(2.7, 3.45, 3.371212121212121)","(4.6, 5.9, 5.855)","(31.0, 46.0, 42.24242424242424)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 273.3333333333333)","(2.7, 2.98, 2.9699999999999998)"
12-01-2023 18:15:29.257426,"(2.7, 3.45, 3.371212121212121)","(4.6, 5.9, 5.855)","(31.0, 46.0, 42.24242424242424)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 280.0)","(2.7, 2.98, 2.973846153846154)"
12-01-2023 18:15:30.331888,"(2.7, 3.45, 3.371212121212121)","(4.6, 5.9, 5.855)","(31.0, 46.0, 42.24242424242424)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 280.0)","(2.7, 2.98, 2.971290322580645)"
12-01-2023 18:15:31.451820,"(2.7, 3.45, 3.371212121212121)","(4.6, 6.0, 5.916279069767442)","(31.0, 46.0, 40.36363636363637)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 248.75)","(2.7, 2.98, 2.9716923076923076)"
12-01-2023 18:15:32.456897,"(2.7, 3.4, 3.376923076923077)","(4.6, 6.0, 5.9222222222222225)","(31.0, 46.0, 40.36363636363637)","(4.0, 6.2, 6.15)","(81.0, 380.0, 250.0)","(2.7, 2.98, 3.0266666666666664)"
12-01-2023 18:15:33.477667,"(2.7, 3.4, 3.37)","(4.6, 6.0, 5.863636363636363)","(31.0, 46.0, 34.72727272727273)","(4.0, 6.2, 6.182608695652174)","(81.0, 370.0, 258.0)","(2.7, 3.05, 3.036)"
12-01-2023 18:15:34.453111,"(2.7, 3.4, 3.38125)","(4.6, 6.0, 5.785714285714286)","(31.0, 46.0, 35.714285714285715)","(4.0, 6.2, 6.182608695652174)","(81.0, 370.0, 258.0)","(2.7, 3.05, 3.0168421052631578)"
12-01-2023 18:15:35.402523,"(2.7, 3.4, 3.38125)","(4.6, 6.0, 5.842105263157895)","(31.0, 46.0, 35.714285714285715)","(4.0, 6.2, 6.127272727272727)","(81.0, 370.0, 258.0)","(2.7, 3.05, 3.021176470588235)"
12-01-2023 18:15:36.463861,"(2.7, 3.4, 3.38125)","(4.6, 6.0, 5.785714285714286)","(31.0, 46.0, 34.648648648648646)","(4.0, 6.2, 6.127272727272727)","(81.0, 370.0, 258.0)","(2.7, 3.05, 2.9948148148148146)"
12-01-2023 18:15:37.504761,"(2.7, 3.4, 3.38125)","(4.6, 6.0, 5.842105263157895)","(31.0, 46.0, 34.648648648648646)","(4.0, 6.2, 6.127272727272727)","(81.0, 370.0, 250.0)","(2.7, 3.0, 2.998181818181818)"
12-01-2023 18:15:38.557981,"(2.7, 3.4, 3.3499999999999996)","(4.6, 6.0, 5.842105263157895)","(31.0, 46.0, 35.75609756097561)","(4.0, 6.2, 6.127272727272727)","(81.0, 370.0, 258.0)","(2.7, 3.0, 2.9966666666666666)"
12-01-2023 18:15:39.658180,"(2.7, 3.4, 3.322222222222222)","(4.6, 6.0, 5.8)","(31.0, 46.0, 35.75609756097561)","(4.0, 6.2, 6.127272727272727)","(81.0, 370.0, 258.0)","(2.7, 3.0, 3.0224242424242425)"
12-01-2023 18:15:40.745776,"(2.7, 3.4, 3.322222222222222)","(4.6, 6.0, 5.85)","(31.0, 46.0, 38.04545454545455)","(4.0, 6.2, 6.127272727272727)","(81.0, 370.0, 273.3333333333333)","(2.7, 3.05, 3.0224242424242425)"
12-01-2023 18:15:41.786701,"(2.7, 3.4, 3.3466666666666667)","(4.6, 6.0, 5.914285714285715)","(31.0, 46.0, 38.04545454545455)","(4.0, 6.2, 6.127272727272727)","(81.0, 380.0, 280.0)","(2.7, 3.05, 3.023235294117647)"
12-01-2023 18:15:42.762997,"(2.7, 3.4, 3.34)","(4.6, 6.0, 5.94)","(31.0, 46.0, 38.04545454545455)","(4.0, 6.2, 6.127272727272727)","(81.0, 380.0, 280.0)","(2.7, 3.05, 3.0296774193548384)"
12-01-2023 18:15:43.732885,"(2.7, 3.4, 3.28)","(4.6, 6.0, 5.94)","(31.0, 46.0, 38.04545454545455)","(4.0, 6.2, 6.127272727272727)","(81.0, 380.0, 273.3333333333333)","(2.7, 3.05, 3.0349999999999997)"
12-01-2023 18:15:44.774319,"(2.7, 3.35, 3.3411764705882354)","(4.6, 6.0, 5.94)","(31.0, 46.0, 38.04545454545455)","(4.0, 6.2, 6.123529411764706)","(81.0, 380.0, 280.0)","(2.7, 3.05, 3.0259375)"
12-01-2023 18:15:45.810847,"(2.7, 3.35, 3.3043478260869565)","(4.6, 6.0, 5.94)","(31.0, 46.0, 40.166666666666664)","(4.0, 6.2, 6.123529411764706)","(81.0, 380.0, 280.0)","(2.7, 3.05, 2.992)"
12-01-2023 18:15:46.904396,"(2.7, 3.35, 3.2944444444444443)","(4.6, 6.0, 5.94)","(31.0, 46.0, 40.166666666666664)","(4.0, 6.2, 6.123529411764706)","(81.0, 380.0, 286.6666666666667)","(2.7, 3.0, 2.9929411764705884)"
12-01-2023 18:15:47.957541,"(2.7, 3.35, 3.273076923076923)","(4.6, 6.0, 5.95531914893617)","(31.0, 46.0, 40.166666666666664)","(4.0, 6.2, 6.123529411764706)","(81.0, 380.0, 280.0)","(2.7, 3.0, 3.0484444444444443)"
12-01-2023 18:15:49.004546,"(2.7, 3.35, 3.273076923076923)","(4.6, 6.0, 5.95531914893617)","(31.0, 46.0, 40.166666666666664)","(4.0, 6.2, 6.123529411764706)","(81.0, 380.0, 293.3333333333333)","(2.7, 3.05, 3.005)"
12-01-2023 18:15:50.062539,"(2.7, 3.35, 3.2944444444444443)","(4.6, 6.0, 5.95531914893617)","(31.0, 46.0, 40.36363636363637)","(4.0, 6.2, 6.123529411764706)","(81.0, 380.0, 293.3333333333333)","(2.7, 3.05, 3.043333333333333)"
12-01-2023 18:15:51.068616,"(2.7, 3.35, 3.273076923076923)","(4.6, 6.0, 5.95531914893617)","(31.0, 44.0, 40.0)","(4.0, 6.2, 6.1191489361702125)","(81.0, 380.0, 246.66666666666669)","(2.7, 3.05, 3.0555555555555554)"
12-01-2023 18:15:52.063847,"(2.7, 3.35, 3.2827586206896555)","(4.6, 6.0, 5.88)","(31.0, 44.0, 37.1764705882353)","(4.0, 6.2, 6.1191489361702125)","(81.0, 380.0, 253.33333333333334)","(2.7, 3.1, 3.057142857142857)"
12-01-2023 18:15:53.177651,"(2.7, 3.35, 3.2827586206896555)","(4.6, 6.0, 5.894117647058823)","(31.0, 44.0, 35.81818181818182)","(4.0, 6.2, 6.1191489361702125)","(81.0, 380.0, 253.33333333333334)","(2.7, 3.1, 3.09)"
12-01-2023 18:15:54.188624,"(2.7, 3.3, 3.25)","(4.6, 6.0, 5.894117647058823)","(31.0, 44.0, 35.81818181818182)","(4.0, 6.2, 6.1191489361702125)","(81.0, 380.0, 246.66666666666669)","(2.7, 3.1, 3.0749999999999997)"
12-01-2023 18:15:55.212777,"(2.7, 3.3, 3.2227272727272727)","(4.6, 6.2, 6.033333333333333)","(31.0, 44.0, 35.86046511627907)","(4.0, 6.2, 6.130232558139535)","(81.0, 380.0, 246.66666666666669)","(2.7, 3.15, 3.0814285714285714)"
12-01-2023 18:15:56.226264,"(2.7, 3.3, 3.2166666666666663)","(4.6, 6.2, 6.115151515151515)","(31.0, 44.0, 35.86046511627907)","(4.0, 6.2, 6.130232558139535)","(81.0, 380.0, 246.66666666666669)","(2.7, 3.15, 3.1086206896551722)"
12-01-2023 18:15:57.209622,"(2.7, 3.3, 3.186734693877551)","(4.6, 6.2, 6.153846153846154)","(31.0, 42.0, 37.55555555555556)","(4.0, 6.2, 6.130232558139535)","(81.0, 380.0, 246.66666666666669)","(2.7, 3.15, 3.1159090909090907)"
12-01-2023 18:15:58.206972,"(2.7, 3.3, 3.2294117647058824)","(4.6, 6.4, 6.285714285714286)","(31.0, 42.0, 35.729729729729726)","(4.0, 5.7, 5.590909090909091)","(81.0, 380.0, 253.33333333333334)","(2.7, 3.15, 3.17)"
12-01-2023 18:15:59.288957,"(2.7, 3.3, 3.2558823529411764)","(4.6, 6.4, 6.276923076923077)","(31.0, 42.0, 35.45454545454545)","(4.0, 5.7, 5.5285714285714285)","(81.0, 380.0, 233.33333333333331)","(2.7, 3.2, 3.162903225806452)"
12-01-2023 18:16:00.358897,"(2.7, 3.3, 3.244736842105263)","(4.6, 6.4, 6.305882352941177)","(31.0, 42.0, 35.45454545454545)","(4.0, 5.6, 5.526315789473684)","(81.0, 380.0, 185.0)","(2.7, 3.2, 3.1175)"
12-01-2023 18:16:01.436327,"(2.7, 3.3, 3.283333333333333)","(4.6, 6.4, 6.325)","(31.0, 42.0, 35.45454545454545)","(4.0, 5.6, 5.541176470588235)","(81.0, 360.0, 255.0)","(2.7, 3.15, 3.1204545454545456)"
12-01-2023 18:16:02.523998,"(2.7, 3.3, 3.283333333333333)","(4.6, 6.6, 6.446153846153846)","(31.0, 42.0, 35.411764705882355)","(4.0, 5.6, 5.585714285714285)","(81.0, 350.0, 206.0)","(2.7, 3.15, 3.1175)"
12-01-2023 18:16:03.624122,"(2.7, 3.3, 3.2785714285714285)","(4.6, 6.6, 6.504761904761905)","(31.0, 40.0, 35.45454545454545)","(4.0, 5.6, 5.5285714285714285)","(81.0, 350.0, 230.0)","(2.7, 3.15, 3.138888888888889)"
12-01-2023 18:16:04.635264,"(2.7, 3.3, 3.2249999999999996)","(4.6, 6.6, 6.466666666666667)","(31.0, 40.0, 35.45454545454545)","(4.0, 5.7, 5.522222222222222)","(81.0, 350.0, 200.0)","(2.7, 3.15, 3.131818181818182)"
12-01-2023 18:16:05.663766,"(2.7, 3.25, 3.2192307692307693)","(4.6, 6.6, 6.538461538461538)","(31.0, 40.0, 34.38709677419355)","(4.0, 5.7, 5.522222222222222)","(81.0, 350.0, 200.0)","(2.7, 3.2, 3.121875)"
12-01-2023 18:16:06.750112,"(2.7, 3.25, 3.2)","(4.6, 6.6, 6.5)","(31.0, 40.0, 34.5625)","(4.0, 5.7, 5.522222222222222)","(81.0, 350.0, 200.0)","(2.7, 3.2, 3.1291666666666664)"
12-01-2023 18:16:07.861330,"(2.7, 3.25, 3.169047619047619)","(4.6, 6.6, 6.5)","(31.0, 40.0, 34.46153846153846)","(4.0, 5.8, 5.671428571428572)","(81.0, 350.0, 225.0)","(2.7, 3.15, 3.14375)"
12-01-2023 18:16:09.041552,"(2.7, 3.25, 3.185)","(4.6, 6.6, 6.711111111111111)","(31.0, 40.0, 34.31578947368421)","(4.0, 5.7, 4.877777777777778)","(81.0, 350.0, 225.0)","(2.7, 3.15, 3.134375)"
12-01-2023 18:16:10.113029,"(2.7, 3.35, 3.326923076923077)","(4.6, 6.8, 6.666666666666666)","(31.0, 40.0, 34.31578947368421)","(4.0, 4.9, 4.845454545454546)","(81.0, 350.0, 253.33333333333334)","(2.7, 3.2, 3.131111111111111)"
12-01-2023 18:16:11.229225,"(2.7, 3.4, 3.334)","(4.8, 7.2, 7.046153846153846)","(31.0, 40.0, 34.51428571428571)","(4.2, 4.9, 4.875)","(91.0, 360.0, 260.0)","(2.6, 3.2, 3.1454545454545455)"
12-01-2023 18:16:12.419478,"(2.7, 3.4, 3.334)","(4.8, 7.2, 6.91764705882353)","(31.0, 40.0, 34.51428571428571)","(4.2, 4.9, 4.875)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.15, 3.1454545454545455)"
12-01-2023 18:16:13.541253,"(2.7, 3.4, 3.334)","(4.8, 7.2, 7.015384615384615)","(31.0, 40.0, 34.51428571428571)","(4.2, 4.9, 4.794736842105263)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.15, 3.1576923076923076)"
12-01-2023 18:16:14.683021,"(2.7, 3.4, 3.273076923076923)","(4.8, 7.0, 7.211428571428572)","(31.0, 40.0, 34.51428571428571)","(4.2, 4.9, 4.783333333333333)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.2, 3.1232558139534885)"
12-01-2023 18:16:15.771358,"(2.7, 3.4, 3.334)","(4.8, 7.4, 7.211428571428572)","(31.0, 40.0, 34.51428571428571)","(4.2, 4.8, 4.783333333333333)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.2, 3.1232558139534885)"
12-01-2023 18:16:16.759936,"(2.7, 3.4, 3.3266666666666667)","(4.8, 7.2, 7.16)","(31.0, 40.0, 34.51428571428571)","(4.2, 4.8, 4.761111111111111)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.2, 3.13265306122449)"
12-01-2023 18:16:17.803503,"(2.7, 3.4, 3.3266666666666667)","(4.8, 7.2, 7.127272727272727)","(31.0, 40.0, 34.94736842105263)","(4.2, 4.8, 4.755)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.2, 3.1694444444444443)"
12-01-2023 18:16:18.834052,"(2.7, 3.35, 3.3264705882352943)","(4.8, 7.2, 7.16)","(31.0, 40.0, 34.51428571428571)","(4.2, 4.8, 4.7846153846153845)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.2, 3.162962962962963)"
12-01-2023 18:16:19.861968,"(2.7, 3.35, 3.3166666666666664)","(4.8, 7.2, 7.168)","(31.0, 40.0, 34.51428571428571)","(4.2, 4.8, 4.7846153846153845)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.2, 3.16)"
12-01-2023 18:16:20.987486,"(2.7, 3.35, 3.3264705882352943)","(4.8, 7.2, 7.140740740740741)","(31.0, 40.0, 34.51428571428571)","(4.2, 4.8, 4.791666666666666)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.2, 3.162962962962963)"
12-01-2023 18:16:22.129202,"(2.7, 3.35, 3.3166666666666664)","(4.8, 7.2, 7.127272727272727)","(31.0, 40.0, 34.51428571428571)","(4.2, 4.8, 4.791666666666666)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.2, 3.162962962962963)"
12-01-2023 18:16:23.182766,"(2.7, 3.35, 3.3166666666666664)","(4.8, 7.2, 7.127272727272727)","(31.0, 40.0, 34.51428571428571)","(4.2, 4.8, 4.793333333333333)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.2, 3.2096153846153848)"
12-01-2023 18:16:24.258260,"(2.7, 3.35, 3.3023809523809526)","(4.8, 7.0, 6.9837837837837835)","(31.0, 40.0, 34.51428571428571)","(4.2, 4.8, 4.791666666666666)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.25, 3.2137254901960786)"
12-01-2023 18:16:25.289850,"(2.7, 3.35, 3.294)","(4.8, 7.0, 6.9743589743589745)","(31.0, 40.0, 34.51428571428571)","(4.2, 4.8, 4.791666666666666)","(91.0, 380.0, 273.3333333333333)","(2.6, 3.25, 3.2137254901960786)"
12-01-2023 18:16:26.245820,"(2.7, 3.35, 3.294)","(4.8, 7.0, 6.9743589743589745)","(31.0, 40.0, 34.51428571428571)","(4.0, 4.8, 4.791666666666666)","(91.0, 380.0, 273.3333333333333)","(2.6, 3.25, 3.2137254901960786)"
12-01-2023 18:16:27.248343,"(2.7, 3.35, 3.294)","(4.8, 7.0, 6.9743589743589745)","(31.0, 40.0, 34.51428571428571)","(4.0, 4.8, 4.791666666666666)","(91.0, 380.0, 273.3333333333333)","(2.6, 3.25, 3.2137254901960786)"
12-01-2023 18:16:28.338512,"(2.7, 3.35, 3.294)","(4.8, 7.0, 6.9743589743589745)","(31.0, 40.0, 35.2)","(4.0, 4.8, 4.776470588235294)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.25, 3.1761904761904765)"
12-01-2023 18:16:29.445560,"(2.7, 3.35, 3.285714285714286)","(4.8, 7.0, 6.9743589743589745)","(31.0, 40.0, 35.31707317073171)","(4.0, 4.9, 4.776470588235294)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.2, 3.184375)"
12-01-2023 18:16:30.550247,"(2.7, 3.35, 3.3125)","(4.8, 7.2, 7.111111111111112)","(31.0, 40.0, 36.0)","(4.0, 4.9, 4.791666666666666)","(91.0, 380.0, 273.3333333333333)","(2.6, 3.2, 3.1846153846153844)"
12-01-2023 18:16:31.682620,"(2.7, 3.35, 3.3125)","(4.8, 7.0, 6.993548387096774)","(31.0, 40.0, 36.0)","(4.0, 4.8, 4.776470588235294)","(91.0, 380.0, 273.3333333333333)","(2.6, 3.25, 3.1846153846153844)"
12-01-2023 18:16:32.851487,"(2.7, 3.35, 3.2954545454545454)","(4.8, 7.0, 6.976470588235294)","(31.0, 40.0, 35.542857142857144)","(4.0, 4.9, 4.776470588235294)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.25, 3.1799999999999997)"
12-01-2023 18:16:33.990968,"(2.7, 3.35, 3.3312500000000003)","(4.8, 7.2, 7.152941176470589)","(31.0, 40.0, 35.542857142857144)","(4.0, 4.8, 4.791666666666666)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.25, 3.191860465116279)"
12-01-2023 18:16:35.092398,"(2.7, 3.35, 3.308823529411765)","(4.8, 7.2, 7.154285714285715)","(31.0, 40.0, 35.542857142857144)","(4.0, 4.8, 4.776470588235294)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.25, 3.1875)"
12-01-2023 18:16:36.351668,"(2.7, 3.35, 3.2750000000000004)","(5.0, 7.2, 7.154285714285715)","(31.0, 40.0, 35.27272727272727)","(4.0, 4.9, 4.791666666666666)","(91.0, 380.0, 273.3333333333333)","(2.6, 3.25, 3.1954545454545453)"
12-01-2023 18:16:37.594937,"(2.7, 3.35, 3.285)","(5.0, 7.2, 7.154285714285715)","(31.0, 40.0, 35.27272727272727)","(4.0, 4.8, 4.791666666666666)","(91.0, 380.0, 273.3333333333333)","(2.6, 3.25, 3.1954545454545453)"
12-01-2023 18:16:38.935216,"(2.7, 3.35, 3.3375)","(5.0, 7.2, 7.154285714285715)","(31.0, 40.0, 35.27272727272727)","(4.0, 4.8, 4.77027027027027)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.25, 3.2175000000000002)"
12-01-2023 18:16:40.056420,"(2.7, 3.3, 3.295)","(5.0, 7.2, 7.154285714285715)","(31.0, 40.0, 35.27272727272727)","(4.0, 4.9, 4.791666666666666)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.25, 3.2175000000000002)"
12-01-2023 18:16:41.180042,"(2.7, 3.3, 3.276)","(5.0, 7.2, 7.154285714285715)","(31.0, 40.0, 35.27272727272727)","(4.0, 4.8, 4.764516129032258)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.25, 3.2175000000000002)"
12-01-2023 18:16:42.308791,"(2.7, 3.3, 3.276)","(5.0, 7.2, 7.154285714285715)","(31.0, 40.0, 35.27272727272727)","(4.0, 4.9, 4.764516129032258)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.25, 3.2175000000000002)"
12-01-2023 18:16:43.338519,"(2.7, 3.3, 3.276)","(5.0, 7.2, 7.154285714285715)","(31.0, 40.0, 35.27272727272727)","(4.0, 4.9, 4.728571428571429)","(91.0, 380.0, 266.6666666666667)","(2.6, 3.25, 3.2555555555555555)"
12-01-2023 18:16:44.543724,"(2.7, 3.3, 3.257142857142857)","(5.0, 7.2, 7.11)","(31.0, 40.0, 35.89473684210526)","(4.0, 4.8, 4.714285714285714)","(91.0, 380.0, 266.6666666666667)","(2.7, 3.3, 3.2555555555555555)"
12-01-2023 18:16:45.640375,"(2.7, 3.3, 3.28125)","(5.0, 7.2, 7.11)","(31.0, 40.0, 35.74193548387097)","(3.8, 4.8, 4.161538461538462)","(91.0, 380.0, 266.6666666666667)","(2.7, 3.3, 3.3499999999999996)"
12-01-2023 18:16:46.743912,"(2.7, 3.45, 3.4333333333333336)","(5.0, 7.4, 7.285714285714286)","(31.0, 40.0, 36.333333333333336)","(3.8, 4.3, 4.35)","(91.0, 380.0, 266.6666666666667)","(2.7, 3.4, 3.3113636363636365)"
12-01-2023 18:16:47.996954,"(2.7, 3.4, 3.39)","(5.0, 7.4, 7.304)","(31.0, 40.0, 36.333333333333336)","(3.8, 4.4, 4.392)","(91.0, 380.0, 273.3333333333333)","(2.7, 3.35, 3.3175)"
12-01-2023 18:16:49.153413,"(2.7, 3.4, 3.389473684210526)","(5.0, 7.4, 7.304)","(31.0, 40.0, 36.333333333333336)","(3.8, 4.4, 4.42)","(91.0, 380.0, 273.3333333333333)","(2.7, 3.35, 3.3175)"
12-01-2023 18:16:50.149596,"(2.7, 3.4, 3.389473684210526)","(5.0, 7.4, 7.304)","(31.0, 40.0, 36.333333333333336)","(3.8, 4.5, 4.461363636363637)","(91.0, 380.0, 320.0)","(2.7, 3.35, 3.3175)"
12-01-2023 18:16:51.323524,"(2.7, 3.4, 3.389473684210526)","(5.0, 7.4, 7.335135135135135)","(31.0, 40.0, 36.333333333333336)","(3.8, 4.5, 4.422727272727273)","(91.0, 380.0, 320.0)","(2.7, 3.35, 3.3175)"
12-01-2023 18:16:52.397008,"(2.7, 3.4, 3.389473684210526)","(5.0, 7.4, 7.335135135135135)","(31.0, 40.0, 36.333333333333336)","(3.8, 4.5, 4.405882352941177)","(91.0, 380.0, 330.0)","(2.7, 3.35, 3.3175)"
12-01-2023 18:16:53.466879,"(2.7, 3.4, 3.389473684210526)","(5.0, 7.4, 7.335135135135135)","(31.0, 40.0, 35.6)","(3.8, 4.5, 4.395652173913043)","(91.0, 380.0, 286.6666666666667)","(2.7, 3.35, 3.325)"
12-01-2023 18:16:54.574115,"(2.7, 3.4, 3.3714285714285714)","(5.0, 7.4, 7.335135135135135)","(31.0, 40.0, 35.6)","(3.6, 4.5, 4.383333333333333)","(101.0, 380.0, 286.6666666666667)","(2.7, 3.35, 3.3454545454545452)"
12-01-2023 18:16:55.624149,"(2.7, 3.4, 3.3842105263157896)","(5.0, 7.4, 7.335135135135135)","(31.0, 40.0, 35.6)","(3.6, 4.5, 4.383333333333333)","(101.0, 380.0, 286.6666666666667)","(2.7, 3.4, 3.3285714285714283)"
12-01-2023 18:16:56.709177,"(2.7, 3.4, 3.3842105263157896)","(5.0, 7.4, 7.331428571428572)","(31.0, 40.0, 34.92307692307692)","(3.6, 4.5, 4.383333333333333)","(101.0, 380.0, 286.6666666666667)","(2.7, 3.4, 3.3285714285714283)"
12-01-2023 18:16:57.805521,"(2.7, 3.4, 3.3842105263157896)","(5.0, 7.4, 7.331428571428572)","(31.0, 40.0, 36.333333333333336)","(3.7, 4.5, 4.247826086956522)","(101.0, 380.0, 286.6666666666667)","(2.7, 3.4, 3.347222222222222)"
12-01-2023 18:16:58.979935,"(2.7, 3.4, 3.3846153846153846)","(5.0, 7.6, 7.485714285714286)","(31.0, 40.0, 36.333333333333336)","(3.7, 4.3, 4.26)","(101.0, 380.0, 286.6666666666667)","(2.7, 3.4, 3.347222222222222)"
12-01-2023 18:17:00.034182,"(2.7, 3.4, 3.3846153846153846)","(5.0, 7.6, 7.485714285714286)","(31.0, 40.0, 36.333333333333336)","(3.7, 4.3, 4.26)","(101.0, 380.0, 286.6666666666667)","(2.7, 3.4, 3.3296296296296295)"
12-01-2023 18:17:01.107808,"(2.7, 3.4, 3.3846153846153846)","(5.0, 7.8, 7.705882352941177)","(31.0, 40.0, 36.333333333333336)","(3.7, 4.3, 4.1937500000000005)","(101.0, 380.0, 286.6666666666667)","(2.7, 3.4, 3.3323529411764703)"
12-01-2023 18:17:02.250798,"(2.7, 3.45, 3.4050000000000002)","(5.0, 7.8, 7.647619047619048)","(31.0, 40.0, 36.333333333333336)","(3.7, 4.2, 4.192857142857143)","(101.0, 380.0, 286.6666666666667)","(2.7, 3.4, 3.3323529411764703)"
12-01-2023 18:17:03.280449,"(2.7, 3.45, 3.4153846153846157)","(5.0, 7.8, 7.647619047619048)","(31.0, 40.0, 36.421052631578945)","(3.7, 4.2, 4.192857142857143)","(101.0, 380.0, 286.6666666666667)","(2.7, 3.4, 3.3323529411764703)"
12-01-2023 18:17:04.251307,"(2.7, 3.45, 3.407142857142857)","(5.0, 7.8, 7.647619047619048)","(31.0, 40.0, 35.36363636363637)","(3.7, 4.2, 4.192857142857143)","(101.0, 380.0, 286.6666666666667)","(2.7, 3.4, 3.336111111111111)"
12-01-2023 18:17:05.430846,"(2.7, 3.45, 3.39375)","(5.0, 7.8, 7.647619047619048)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.3, 4.018085106382979)","(101.0, 380.0, 320.0)","(2.7, 3.4, 3.322222222222222)"
12-01-2023 18:17:06.458961,"(2.7, 3.45, 3.4162500000000002)","(5.0, 7.8, 7.64)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.1, 4.021153846153846)","(101.0, 380.0, 336.0)","(2.7, 3.35, 3.3285714285714283)"
12-01-2023 18:17:07.477878,"(2.7, 3.5, 3.4464285714285716)","(5.0, 7.8, 7.676923076923077)","(31.0, 40.0, 36.142857142857146)","(3.7, 4.1, 4.016326530612245)","(101.0, 380.0, 336.0)","(2.7, 3.4, 3.345833333333333)"
