,Real Steel,Fake,Federal Flame,Fortune Rose,Unacceptable Bro,Verve To Excel,Pattaya Pete,Smoking Barrel
08-01-2023 16:57:16.169869,"(3.1, 5.6, 4.699999999999999)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:17.221606,"(3.1, 5.6, 4.699999999999999)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:18.262079,"(3.1, 5.6, 4.699999999999999)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:19.328390,"(3.1, 5.6, 4.699999999999999)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:20.427655,"(3.1, 5.6, 4.699999999999999)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:21.485638,"(3.1, 5.6, 4.725)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:22.554156,"(3.1, 5.6, 4.834375)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:23.584193,"(3.1, 5.6, 4.834375)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:24.632143,"(3.1, 5.6, 4.518181818181818)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:25.697371,"(3.1, 5.6, 4.518181818181818)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:26.728231,"(3.1, 5.6, 4.518181818181818)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:27.791811,"(3.1, 5.6, 4.518181818181818)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:28.890469,"(3.1, 5.6, 4.518181818181818)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:29.975956,"(3.1, 5.6, 4.518181818181818)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:31.046672,"(3.1, 5.6, 4.518181818181818)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:32.074079,"(3.1, 5.6, 5.074999999999999)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:33.113606,"(3.1, 5.6, 5.074999999999999)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:34.185218,"(3.1, 5.6, 4.355555555555555)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:35.203270,"(3.1, 5.6, 4.355555555555555)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:36.220074,"(3.1, 5.6, 4.355555555555555)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:37.293885,"(3.1, 5.6, 4.355555555555555)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:38.372520,"(3.1, 5.6, 4.355555555555555)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.6, 2.384)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:39.427695,"(3.1, 5.6, 4.355555555555555)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:40.440679,"(3.1, 5.6, 4.355555555555555)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:41.439112,"(3.1, 5.6, 4.355555555555555)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:42.536345,"(3.1, 5.6, 4.355555555555555)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:43.656400,"(3.1, 5.6, 4.2)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:44.747479,"(3.1, 5.6, 4.375)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:45.805687,"(3.1, 5.6, 4.375)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:46.826062,"(3.1, 5.6, 4.2)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:47.955552,"(3.1, 5.6, 4.2)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:49.078370,"(3.1, 5.6, 4.699999999999999)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:50.166493,"(3.1, 5.6, 4.699999999999999)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:51.160363,"(3.1, 5.6, 4.834375)","(15.0, 40.0, 26.944444444444443)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.4, 9.01818181818182)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:52.164679,"(3.1, 5.4, 4.721875000000001)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.2, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:53.209868,"(3.1, 5.4, 4.445454545454545)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:54.291003,"(3.1, 5.4, 4.445454545454545)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:55.324554,"(3.1, 5.4, 4.445454545454545)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:56.468870,"(3.1, 5.4, 4.445454545454545)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:57.485473,"(3.1, 5.4, 4.445454545454545)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:58.553461,"(3.1, 5.4, 4.445454545454545)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.0, 7.914285714285715)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:57:59.641069,"(3.1, 5.7, 4.2)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 570.7142857142858)","(2.3, 2.58, 2.38)","(5.0, 9.0, 7.914285714285715)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:00.719168,"(3.1, 5.7, 4.2)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 570.7142857142858)","(2.3, 2.58, 2.38)","(5.0, 9.0, 7.914285714285715)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:01.715610,"(3.1, 5.7, 4.2)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 570.7142857142858)","(2.3, 2.58, 2.38)","(5.0, 9.0, 7.914285714285715)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:02.774595,"(3.1, 5.7, 4.2)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 570.7142857142858)","(2.3, 2.58, 2.38)","(5.0, 9.0, 7.914285714285715)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:03.833837,"(3.1, 5.7, 4.2)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 570.7142857142858)","(2.3, 2.58, 2.38)","(5.0, 9.0, 7.914285714285715)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:04.999515,"(3.1, 5.7, 4.2)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 570.7142857142858)","(2.3, 2.58, 2.38)","(5.0, 9.0, 7.914285714285715)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:06.145021,"(3.1, 5.7, 4.2)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.0, 7.914285714285715)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:07.268262,"(3.1, 6.2, 4.2)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.0, 7.914285714285715)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:08.336122,"(3.1, 6.2, 4.44)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 9.0, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:09.447031,"(3.1, 6.0, 4.666666666666667)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:10.504021,"(3.1, 6.0, 4.666666666666667)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:11.610835,"(3.1, 6.0, 4.666666666666667)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:12.682483,"(3.1, 6.0, 4.666666666666667)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:13.709514,"(3.1, 6.0, 4.666666666666667)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:14.811260,"(3.1, 6.0, 4.666666666666667)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:15.971337,"(3.1, 6.0, 4.666666666666667)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:17.080766,"(3.1, 6.0, 4.666666666666667)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:18.106706,"(3.1, 6.0, 4.666666666666667)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:19.164030,"(3.1, 6.0, 5.24)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:20.225703,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:21.334950,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:22.467738,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:23.522258,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:24.528975,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:25.561969,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:26.544782,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:27.572914,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:28.519980,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:29.548535,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:30.595370,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:31.697190,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:32.753234,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:33.755842,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:34.751026,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:35.772023,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:36.823271,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:37.953099,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:39.348043,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:40.509718,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:41.548171,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:42.692575,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:43.805065,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:58:45.194880,"(3.1, 6.0, 5.1)","(15.0, 34.0, 30.5)","(15.0, 40.0, 29.791666666666664)","(91.0, 650.0, 372.5)","(2.3, 2.58, 2.38)","(5.0, 8.8, 8.472727272727273)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
