,Dollar Signs,Brightly Staring,Aston Esme,Arkansas,All Inn Ryder,Black Tuxedo
08-01-2023 17:37:58.058842,"(2.1, 2.4, 2.343783783783784)","(13.0, 30.0, 23.25)","(17.0, 50.0, 46.25)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 60.8)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:37:58.992904,"(2.1, 2.4, 2.343783783783784)","(13.0, 30.0, 23.25)","(17.0, 50.0, 46.25)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 60.8)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:37:59.866298,"(2.1, 2.4, 2.343783783783784)","(13.0, 30.0, 23.25)","(17.0, 50.0, 46.25)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 60.8)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:00.862966,"(2.1, 2.4, 2.343783783783784)","(13.0, 30.0, 23.25)","(17.0, 50.0, 46.25)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 60.8)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:01.861900,"(2.1, 2.4, 2.343783783783784)","(13.0, 30.0, 23.25)","(17.0, 50.0, 46.25)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 62.44444444444444)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:02.789884,"(2.1, 2.4, 2.343783783783784)","(13.0, 30.0, 25.5)","(17.0, 55.0, 50.625)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 62.44444444444444)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:03.794836,"(2.1, 2.4, 2.343783783783784)","(13.0, 30.0, 25.5)","(17.0, 55.0, 50.434782608695656)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 57.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:04.766884,"(2.1, 2.4, 2.343783783783784)","(13.0, 29.0, 22.75)","(17.0, 55.0, 50.434782608695656)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 57.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:05.707501,"(2.1, 2.4, 2.343783783783784)","(13.0, 29.0, 22.75)","(17.0, 55.0, 50.434782608695656)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 57.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:06.671976,"(2.1, 2.4, 2.343783783783784)","(13.0, 29.0, 22.75)","(17.0, 55.0, 50.434782608695656)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 78.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:07.636702,"(2.1, 2.4, 2.343783783783784)","(13.0, 29.0, 22.75)","(17.0, 55.0, 50.434782608695656)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 84.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:08.564265,"(2.1, 2.4, 2.343783783783784)","(13.0, 28.0, 24.166666666666668)","(17.0, 55.0, 50.434782608695656)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 84.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:09.438789,"(2.1, 2.4, 2.343783783783784)","(13.0, 28.0, 24.166666666666668)","(17.0, 55.0, 50.434782608695656)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 84.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:10.373213,"(2.1, 2.4, 2.343783783783784)","(13.0, 28.0, 24.166666666666668)","(17.0, 55.0, 50.434782608695656)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 78.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:11.262028,"(2.1, 2.4, 2.343783783783784)","(13.0, 28.0, 24.166666666666668)","(17.0, 55.0, 45.925925925925924)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 78.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:12.148811,"(2.1, 2.4, 2.343783783783784)","(13.0, 27.0, 21.75)","(17.0, 50.0, 48.57142857142857)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 63.125)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:13.091745,"(2.1, 2.4, 2.343783783783784)","(13.0, 27.0, 21.75)","(17.0, 50.0, 48.57142857142857)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 63.125)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:13.971573,"(2.1, 2.4, 2.343783783783784)","(13.0, 27.0, 21.75)","(17.0, 50.0, 48.57142857142857)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 63.125)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:14.958885,"(2.1, 2.4, 2.343783783783784)","(13.0, 27.0, 23.5)","(17.0, 50.0, 48.57142857142857)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 82.08333333333334)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:15.911581,"(2.1, 2.4, 2.343783783783784)","(13.0, 26.0, 22.833333333333332)","(17.0, 50.0, 48.57142857142857)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 82.08333333333334)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:16.884493,"(2.1, 2.4, 2.343783783783784)","(13.0, 26.0, 22.833333333333332)","(17.0, 50.0, 48.57142857142857)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 72.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:17.798091,"(2.1, 2.4, 2.343783783783784)","(13.0, 26.0, 21.25)","(17.0, 50.0, 30.666666666666664)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 72.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:18.741766,"(2.1, 2.4, 2.343783783783784)","(13.0, 26.0, 17.857142857142858)","(17.0, 50.0, 38.8)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 72.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:19.604675,"(2.1, 2.4, 2.251428571428572)","(13.0, 25.0, 19.9)","(17.0, 50.0, 46.0)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 72.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:20.491009,"(2.1, 2.4, 2.251428571428572)","(13.0, 25.0, 19.9)","(17.0, 50.0, 46.0)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 72.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:21.457764,"(2.1, 2.38, 2.34)","(13.0, 25.0, 19.9)","(17.0, 50.0, 46.0)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 72.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:22.412760,"(2.1, 2.38, 2.34)","(13.0, 25.0, 19.9)","(17.0, 50.0, 46.0)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 72.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:23.402767,"(2.1, 2.38, 2.34)","(13.0, 24.0, 19.5)","(17.0, 50.0, 48.526315789473685)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 72.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:24.400482,"(2.1, 2.38, 2.34)","(13.0, 24.0, 19.5)","(17.0, 50.0, 48.526315789473685)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 71.11111111111111)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:25.424072,"(2.1, 2.38, 2.2542857142857144)","(13.0, 24.0, 19.5)","(17.0, 50.0, 48.526315789473685)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 71.11111111111111)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:26.403581,"(2.1, 2.36, 2.2800000000000002)","(13.0, 24.0, 17.38235294117647)","(17.0, 50.0, 48.526315789473685)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 71.11111111111111)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:27.373648,"(2.1, 2.36, 2.2800000000000002)","(13.0, 24.0, 17.38235294117647)","(17.0, 50.0, 48.526315789473685)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 71.11111111111111)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:28.350821,"(2.1, 2.36, 2.2800000000000002)","(13.0, 24.0, 17.38235294117647)","(17.0, 50.0, 48.526315789473685)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 71.11111111111111)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:29.369669,"(2.1, 2.36, 2.2462500000000003)","(13.0, 23.0, 20.833333333333332)","(17.0, 50.0, 48.526315789473685)","(4.0, 5.6, 4.888888888888888)","(21.0, 120.0, 71.11111111111111)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:30.453299,"(2.1, 2.36, 2.2462500000000003)","(13.0, 23.0, 20.833333333333332)","(17.0, 50.0, 48.526315789473685)","(4.0, 5.6, 5.223529411764706)","(21.0, 120.0, 71.11111111111111)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:31.482189,"(2.1, 2.36, 2.2462500000000003)","(13.0, 23.0, 20.833333333333332)","(17.0, 50.0, 48.526315789473685)","(4.0, 5.6, 5.4399999999999995)","(21.0, 120.0, 71.875)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:32.454172,"(2.1, 2.36, 2.2462500000000003)","(13.0, 22.0, 19.25)","(17.0, 55.0, 53.26315789473684)","(4.0, 5.6, 5.4399999999999995)","(21.0, 120.0, 67.5)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:33.487468,"(2.1, 2.36, 2.2462500000000003)","(13.0, 22.0, 19.25)","(17.0, 55.0, 53.26315789473684)","(4.0, 5.6, 5.4399999999999995)","(21.0, 120.0, 70.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:34.534641,"(2.1, 2.36, 2.2462500000000003)","(13.0, 22.0, 19.25)","(17.0, 55.0, 50.285714285714285)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 83.33333333333333)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:35.607034,"(2.1, 2.36, 2.23)","(13.0, 21.0, 18.75)","(17.0, 55.0, 50.285714285714285)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 83.33333333333333)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:36.707969,"(2.1, 2.36, 2.23)","(13.0, 21.0, 18.75)","(17.0, 55.0, 50.285714285714285)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 83.33333333333333)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:37.790979,"(2.1, 2.36, 2.23)","(13.0, 21.0, 18.75)","(17.0, 55.0, 50.285714285714285)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 95.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:38.884768,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 55.0, 50.285714285714285)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 95.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:39.873516,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 55.0, 50.285714285714285)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 95.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:40.893446,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 55.0, 50.285714285714285)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 95.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:41.926096,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 55.0, 50.285714285714285)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 95.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:42.809238,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 55.0, 50.285714285714285)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 95.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:43.742763,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 55.0, 50.285714285714285)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 95.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:44.678878,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 55.0, 50.285714285714285)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 95.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:45.569924,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 55.0, 50.285714285714285)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 95.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:46.565053,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 55.0, 50.285714285714285)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 108.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:47.576267,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 50.0, 36.5)","(4.0, 5.6, 5.4399999999999995)","(21.0, 120.0, 106.66666666666666)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:48.565546,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 50.0, 36.5)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 102.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:49.541941,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 50.0, 36.5)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 90.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:50.570191,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 50.0, 43.75)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 90.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:51.563708,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 50.0, 46.57142857142857)","(4.0, 5.6, 5.4399999999999995)","(21.0, 130.0, 94.28571428571428)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:52.517299,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 50.0, 46.57142857142857)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 94.28571428571428)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:53.427082,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 50.0, 48.58823529411765)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 94.28571428571428)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:54.286416,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 50.0, 48.58823529411765)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 94.28571428571428)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:55.241827,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 50.0, 48.58823529411765)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 94.28571428571428)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:56.245070,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 50.0, 48.58823529411765)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 80.0)","(2.7, 3.95, 3.8666666666666667)"
08-01-2023 17:38:57.192365,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 50.0, 48.58823529411765)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 80.0)","(2.7, 3.95, 3.6736842105263157)"
08-01-2023 17:38:58.193792,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 50.0, 48.58823529411765)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 80.0)","(2.7, 3.7, 3.6736842105263157)"
08-01-2023 17:38:59.252068,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 50.0, 47.33333333333333)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 80.0)","(2.7, 3.7, 3.6736842105263157)"
08-01-2023 17:39:00.272841,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 55.0, 51.77777777777778)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 80.0)","(2.7, 3.7, 3.66969696969697)"
08-01-2023 17:39:01.179620,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 55.0, 36.333333333333336)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 80.0)","(2.7, 3.7, 3.66969696969697)"
08-01-2023 17:39:02.130342,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 55.0, 41.0)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 83.75)","(2.7, 3.7, 3.66969696969697)"
08-01-2023 17:39:03.033494,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 55.0, 31.0)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 83.75)","(2.7, 3.7, 3.66969696969697)"
08-01-2023 17:39:03.929774,"(2.1, 2.36, 2.23)","(13.0, 20.0, 18.25)","(17.0, 55.0, 47.53333333333333)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.7, 3.7, 3.66969696969697)"
08-01-2023 17:39:04.909342,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 34.2)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.8, 3.7, 3.6736842105263157)"
08-01-2023 17:39:05.883233,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 34.2)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.8, 3.7, 3.6736842105263157)"
08-01-2023 17:39:06.902366,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 34.2)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.8, 3.7, 3.6736842105263157)"
08-01-2023 17:39:07.926964,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 34.2)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.8, 3.7, 3.6736842105263157)"
08-01-2023 17:39:08.905494,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 42.5)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.8, 3.7, 3.6523809523809523)"
08-01-2023 17:39:09.908118,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 42.5)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.8, 3.7, 3.6523809523809523)"
08-01-2023 17:39:10.958080,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 42.5)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.8, 3.7, 3.6523809523809523)"
08-01-2023 17:39:11.956742,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 42.5)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.8, 3.7, 3.6523809523809523)"
08-01-2023 17:39:12.923182,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 47.85714285714286)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.8, 3.7, 3.6523809523809523)"
08-01-2023 17:39:13.953201,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 47.85714285714286)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.8, 3.7, 3.6523809523809523)"
08-01-2023 17:39:14.964405,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 47.85714285714286)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.8, 3.7, 3.6523809523809523)"
08-01-2023 17:39:15.931942,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 47.85714285714286)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.8, 3.7, 3.658333333333333)"
08-01-2023 17:39:17.082139,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 44.266666666666666)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 84.0)","(2.8, 3.7, 3.658333333333333)"
08-01-2023 17:39:18.140232,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 44.266666666666666)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 84.0)","(2.8, 3.7, 3.658333333333333)"
08-01-2023 17:39:19.210164,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 46.95)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 84.0)","(2.8, 3.7, 3.658333333333333)"
08-01-2023 17:39:20.452996,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 51.93333333333334)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 84.0)","(2.8, 3.7, 3.658333333333333)"
08-01-2023 17:39:21.532806,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 51.93333333333334)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 84.0)","(2.8, 3.7, 3.658333333333333)"
08-01-2023 17:39:22.733391,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 51.93333333333334)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 84.0)","(2.8, 3.7, 3.658333333333333)"
08-01-2023 17:39:23.821597,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 51.93333333333334)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 84.0)","(2.8, 3.7, 3.658333333333333)"
08-01-2023 17:39:24.775957,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 51.93333333333334)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 84.0)","(2.8, 3.7, 3.658333333333333)"
08-01-2023 17:39:25.848929,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 51.93333333333334)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 84.0)","(2.8, 3.7, 3.658333333333333)"
08-01-2023 17:39:26.915329,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 51.93333333333334)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 84.0)","(2.8, 3.7, 3.658333333333333)"
08-01-2023 17:39:27.840342,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 51.93333333333334)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 84.0)","(2.8, 3.7, 3.658333333333333)"
08-01-2023 17:39:28.828161,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 51.93333333333334)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 84.0)","(2.8, 3.7, 3.658333333333333)"
08-01-2023 17:39:29.849871,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 51.93333333333334)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 84.0)","(2.9, 3.7, 3.658333333333333)"
08-01-2023 17:39:30.898878,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 51.93333333333334)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 84.0)","(2.9, 3.7, 3.658333333333333)"
08-01-2023 17:39:31.951362,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 53.230769230769226)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.9, 3.7, 3.658333333333333)"
08-01-2023 17:39:32.958485,"(2.05, 2.36, 2.23)","(13.0, 20.0, 18.25)","(16.0, 55.0, 53.230769230769226)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.9, 3.7, 3.658333333333333)"
08-01-2023 17:39:34.010324,"(2.05, 2.36, 2.2287500000000002)","(13.0, 20.0, 18.25)","(16.0, 55.0, 50.400000000000006)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.9, 3.7, 3.658333333333333)"
08-01-2023 17:39:35.080609,"(2.05, 2.36, 2.2287500000000002)","(13.0, 20.0, 18.25)","(16.0, 55.0, 50.400000000000006)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.9, 3.7, 3.658333333333333)"
08-01-2023 17:39:36.084488,"(2.05, 2.36, 2.2287500000000002)","(13.0, 20.0, 18.25)","(16.0, 55.0, 50.400000000000006)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.9, 3.7, 3.658333333333333)"
08-01-2023 17:39:37.087307,"(2.05, 2.36, 2.2287500000000002)","(13.0, 20.0, 18.25)","(16.0, 55.0, 50.400000000000006)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.9, 3.7, 3.658333333333333)"
08-01-2023 17:39:38.165610,"(2.05, 2.36, 2.2533333333333334)","(13.0, 20.0, 18.25)","(16.0, 55.0, 50.400000000000006)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.9, 3.7, 3.658333333333333)"
08-01-2023 17:39:39.171801,"(2.05, 2.32, 2.2533333333333334)","(13.0, 20.0, 18.25)","(16.0, 55.0, 50.400000000000006)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.9, 3.7, 3.658333333333333)"
08-01-2023 17:39:40.148349,"(2.05, 2.32, 2.2533333333333334)","(13.0, 20.0, 18.25)","(16.0, 55.0, 50.400000000000006)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.9, 3.7, 3.658333333333333)"
08-01-2023 17:39:41.162387,"(2.05, 2.32, 2.2283333333333335)","(13.0, 20.0, 18.25)","(16.0, 55.0, 50.400000000000006)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.9, 3.7, 3.658333333333333)"
08-01-2023 17:39:42.145604,"(2.05, 2.32, 2.2283333333333335)","(13.0, 20.0, 18.25)","(16.0, 55.0, 50.400000000000006)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.9, 3.7, 3.658333333333333)"
08-01-2023 17:39:43.047744,"(2.05, 2.32, 2.2283333333333335)","(13.0, 20.0, 18.25)","(16.0, 55.0, 50.400000000000006)","(4.0, 5.6, 5.4399999999999995)","(21.0, 140.0, 87.5)","(2.9, 3.7, 3.658333333333333)"
