,Homebush Opal,Mable Jewel,Barbaras Angel,Smash Jagger,Kildys Whiskey,Goldstar Butters,Clarks A Lark,Culvie Bun
12-01-2023 14:07:03.418237,"(10.0, 14.5, 13.9)","(2.3, 2.68, 2.5966666666666667)","(6.5, 8.2, 7.827586206896552)","(15.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 14.642857142857142)","(4.4, 5.5, 5.281818181818182)","(6.5, 14.0, 12.773333333333333)"
12-01-2023 14:07:04.693903,"(10.0, 14.5, 13.9)","(2.3, 2.68, 2.62)","(6.5, 8.2, 7.827586206896552)","(15.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 16.5, 13.0)","(4.4, 5.5, 5.281818181818182)","(6.5, 14.0, 11.8)"
12-01-2023 14:07:05.865381,"(10.0, 14.0, 13.931818181818182)","(2.3, 2.66, 2.628695652173913)","(6.5, 8.2, 7.827586206896552)","(15.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 16.5, 13.7)","(4.4, 5.5, 5.281818181818182)","(6.5, 14.0, 11.8)"
12-01-2023 14:07:07.124937,"(10.0, 14.0, 13.931818181818182)","(2.3, 2.66, 2.518823529411765)","(6.5, 8.2, 7.827586206896552)","(15.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 16.5, 13.7)","(4.4, 5.5, 5.281818181818182)","(6.5, 14.0, 11.8)"
12-01-2023 14:07:08.434419,"(10.0, 14.0, 13.931818181818182)","(2.3, 2.66, 2.5415384615384617)","(6.5, 8.2, 7.827586206896552)","(15.0, 29.0, 26.8)","(31.0, 350.0, 270.51612903225805)","(9.0, 16.5, 13.2)","(4.4, 5.5, 5.281818181818182)","(6.5, 14.0, 10.971428571428572)"
12-01-2023 14:07:09.679164,"(10.0, 14.0, 13.931818181818182)","(2.3, 2.64, 2.5415384615384617)","(6.5, 8.2, 7.6375)","(15.0, 29.0, 25.666666666666668)","(31.0, 350.0, 270.51612903225805)","(9.0, 16.5, 14.3)","(4.4, 5.5, 5.455882352941177)","(7.0, 12.0, 10.971428571428572)"
12-01-2023 14:07:10.864151,"(10.0, 14.0, 13.931818181818182)","(2.3, 2.64, 2.5415384615384617)","(6.5, 8.2, 7.6375)","(15.0, 29.0, 25.666666666666668)","(31.0, 350.0, 270.51612903225805)","(9.0, 16.5, 14.3)","(4.4, 5.6, 5.213333333333333)","(7.0, 12.0, 11.576470588235294)"
12-01-2023 14:07:11.997316,"(10.0, 14.0, 13.931818181818182)","(2.3, 2.64, 2.5415384615384617)","(6.5, 8.2, 7.790909090909091)","(15.0, 29.0, 25.666666666666668)","(31.0, 350.0, 304.3703703703703)","(9.0, 16.5, 14.3)","(4.4, 5.8, 5.553846153846154)","(7.0, 12.0, 11.45)"
12-01-2023 14:07:13.144444,"(10.0, 14.0, 13.931818181818182)","(2.3, 2.62, 2.5913636363636363)","(6.5, 8.2, 7.824999999999999)","(15.0, 29.0, 25.666666666666668)","(31.0, 350.0, 270.51612903225805)","(9.0, 16.5, 14.3)","(4.4, 5.8, 5.553846153846154)","(7.0, 12.0, 11.45)"
12-01-2023 14:07:14.384489,"(10.0, 14.0, 13.931818181818182)","(2.3, 2.62, 2.4690625)","(6.5, 8.2, 7.824999999999999)","(15.0, 29.0, 25.666666666666668)","(31.0, 350.0, 278.1333333333333)","(9.0, 16.5, 14.3)","(4.4, 5.8, 5.553846153846154)","(7.0, 12.0, 11.45)"
12-01-2023 14:07:15.665228,"(10.0, 14.0, 13.931818181818182)","(2.3, 2.62, 2.498181818181818)","(6.5, 8.2, 7.824999999999999)","(15.0, 29.0, 25.666666666666668)","(31.0, 350.0, 304.3703703703703)","(9.0, 16.5, 14.3)","(4.4, 5.8, 5.553846153846154)","(7.0, 12.0, 11.45)"
12-01-2023 14:07:17.092318,"(10.0, 14.0, 13.931818181818182)","(2.3, 2.6, 2.47448275862069)","(6.5, 8.2, 7.824999999999999)","(15.0, 29.0, 25.666666666666668)","(31.0, 350.0, 304.3703703703703)","(9.0, 16.5, 14.3)","(4.4, 5.8, 5.553846153846154)","(7.0, 12.0, 11.538461538461538)"
12-01-2023 14:07:18.459601,"(10.0, 14.0, 13.931818181818182)","(2.3, 2.58, 2.525357142857143)","(6.5, 8.2, 7.824999999999999)","(15.0, 29.0, 25.666666666666668)","(31.0, 350.0, 304.3703703703703)","(9.0, 16.5, 14.3)","(4.4, 5.8, 5.553846153846154)","(7.0, 12.0, 11.538461538461538)"
12-01-2023 14:07:19.769789,"(10.0, 14.0, 13.931818181818182)","(2.2, 2.58, 2.450263157894737)","(6.5, 8.2, 7.927272727272727)","(15.0, 29.0, 25.666666666666668)","(31.0, 350.0, 304.3703703703703)","(9.0, 16.5, 14.227272727272727)","(4.4, 5.8, 5.553846153846154)","(7.0, 12.0, 11.538461538461538)"
12-01-2023 14:07:21.128867,"(10.0, 14.0, 13.931818181818182)","(2.2, 2.58, 2.45675)","(6.5, 8.2, 7.9692307692307685)","(15.0, 29.0, 25.666666666666668)","(31.0, 350.0, 304.3703703703703)","(9.0, 16.5, 13.5)","(4.4, 5.8, 5.52)","(7.0, 12.0, 11.625)"
12-01-2023 14:07:22.390979,"(10.0, 14.0, 13.942307692307692)","(2.2, 2.58, 2.45675)","(6.5, 8.2, 7.9692307692307685)","(15.0, 29.0, 26.625)","(31.0, 350.0, 270.51612903225805)","(9.0, 16.5, 12.75)","(4.4, 5.8, 5.52)","(7.0, 12.0, 11.625)"
12-01-2023 14:07:23.601147,"(10.0, 14.0, 13.942307692307692)","(2.2, 2.58, 2.519090909090909)","(6.5, 8.2, 7.918749999999999)","(15.0, 29.0, 26.625)","(31.0, 350.0, 270.51612903225805)","(9.0, 16.5, 14.131578947368421)","(4.4, 5.8, 5.52)","(7.0, 12.0, 11.59090909090909)"
12-01-2023 14:07:24.930533,"(10.0, 14.0, 13.942307692307692)","(2.2, 2.56, 2.519090909090909)","(6.5, 8.2, 7.918749999999999)","(15.0, 29.0, 26.625)","(31.0, 350.0, 270.51612903225805)","(9.0, 16.5, 14.131578947368421)","(4.4, 5.8, 5.681481481481481)","(7.0, 12.0, 11.59090909090909)"
12-01-2023 14:07:26.174242,"(10.0, 14.0, 13.942307692307692)","(2.2, 2.56, 2.4975)","(6.5, 8.2, 7.918749999999999)","(15.0, 29.0, 26.625)","(31.0, 350.0, 270.51612903225805)","(9.0, 16.5, 14.117647058823529)","(4.4, 5.8, 5.696774193548387)","(7.0, 12.0, 11.785714285714285)"
12-01-2023 14:07:27.277078,"(10.0, 14.0, 13.942307692307692)","(2.2, 2.56, 2.4975)","(6.5, 8.2, 7.918749999999999)","(15.0, 29.0, 26.625)","(31.0, 350.0, 270.51612903225805)","(9.0, 16.5, 14.285714285714285)","(4.4, 5.8, 5.635294117647058)","(7.0, 12.0, 11.85483870967742)"
12-01-2023 14:07:28.441570,"(10.0, 14.0, 13.942307692307692)","(2.2, 2.56, 2.5025531914893615)","(6.5, 8.2, 7.918749999999999)","(15.0, 29.0, 26.625)","(31.0, 350.0, 270.51612903225805)","(9.0, 16.0, 13.05)","(4.4, 5.8, 5.635294117647058)","(7.0, 12.0, 11.666666666666666)"
12-01-2023 14:07:29.604670,"(10.0, 14.0, 13.942307692307692)","(2.2, 2.58, 2.437777777777778)","(6.5, 8.2, 7.918749999999999)","(15.0, 29.0, 26.625)","(31.0, 350.0, 270.51612903225805)","(9.0, 15.5, 13.05)","(4.4, 5.8, 5.635294117647058)","(7.0, 12.0, 13.575757575757576)"
12-01-2023 14:07:30.855114,"(10.0, 14.0, 13.942307692307692)","(2.2, 2.58, 2.5153191489361704)","(6.5, 8.2, 7.806060606060606)","(15.0, 29.0, 26.625)","(31.0, 350.0, 270.51612903225805)","(9.0, 15.5, 13.05)","(4.4, 5.8, 5.635294117647058)","(7.0, 14.0, 11.9375)"
12-01-2023 14:07:32.073068,"(10.0, 14.0, 13.931818181818182)","(2.2, 2.56, 2.4835294117647058)","(6.5, 8.2, 8.829629629629629)","(15.0, 29.0, 26.625)","(31.0, 350.0, 270.51612903225805)","(9.0, 15.5, 13.05)","(4.4, 5.8, 5.65)","(7.0, 14.0, 12.666666666666666)"
12-01-2023 14:07:33.238840,"(10.0, 14.0, 13.931818181818182)","(2.2, 2.54, 2.4835294117647058)","(6.5, 9.4, 8.8)","(15.0, 29.0, 25.833333333333332)","(31.0, 350.0, 273.0)","(9.0, 15.5, 12.65625)","(4.4, 5.8, 5.685714285714286)","(7.0, 14.0, 12.666666666666666)"
12-01-2023 14:07:34.523940,"(10.0, 14.0, 13.666666666666666)","(2.2, 2.54, 2.3828571428571426)","(6.5, 9.4, 9.142857142857142)","(16.0, 29.0, 33.166666666666664)","(31.0, 350.0, 273.0)","(9.0, 15.5, 12.65625)","(4.4, 5.8, 5.685714285714286)","(7.0, 14.0, 12.666666666666666)"
12-01-2023 14:07:35.759545,"(10.0, 14.0, 13.55)","(2.2, 2.54, 2.368888888888889)","(6.5, 9.4, 8.933333333333334)","(16.0, 40.0, 34.5)","(31.0, 350.0, 273.0)","(9.0, 15.5, 12.65625)","(4.4, 5.8, 5.529032258064516)","(7.0, 14.0, 12.666666666666666)"
12-01-2023 14:07:37.044250,"(10.0, 14.0, 13.76)","(2.2, 2.54, 2.4215384615384616)","(6.5, 9.4, 9.05)","(16.0, 42.0, 40.9375)","(31.0, 350.0, 273.0)","(9.0, 15.5, 12.65625)","(4.4, 5.8, 5.529032258064516)","(7.5, 14.0, 12.666666666666666)"
12-01-2023 14:07:38.376427,"(10.0, 14.0, 13.76)","(2.2, 2.52, 2.423076923076923)","(6.5, 9.4, 9.05)","(16.0, 44.0, 42.04)","(31.0, 350.0, 273.0)","(9.0, 15.5, 13.814814814814815)","(4.4, 5.8, 5.529032258064516)","(7.5, 14.0, 12.666666666666666)"
12-01-2023 14:07:39.531342,"(10.0, 14.0, 13.454545454545455)","(2.2, 2.52, 2.436)","(6.5, 9.4, 9.05)","(16.0, 44.0, 42.04)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.27027027027027)","(4.4, 5.8, 5.29)","(7.5, 14.0, 13.368421052631579)"
12-01-2023 14:07:40.721874,"(10.0, 14.0, 13.363636363636363)","(2.2, 2.5, 2.4290322580645163)","(6.5, 9.4, 8.68)","(16.0, 44.0, 42.04)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.27027027027027)","(4.4, 5.8, 5.336363636363637)","(7.5, 14.0, 13.586206896551724)"
12-01-2023 14:07:41.873925,"(10.0, 14.0, 13.363636363636363)","(2.2, 2.5, 2.4290322580645163)","(6.5, 9.4, 8.68)","(16.0, 44.0, 42.04)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.27027027027027)","(4.4, 5.8, 5.528)","(7.5, 14.0, 13.586206896551724)"
12-01-2023 14:07:43.121976,"(10.0, 14.0, 13.5)","(2.2, 2.48, 2.4327272727272726)","(6.5, 9.4, 8.95)","(16.0, 44.0, 42.04)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.27027027027027)","(4.4, 5.8, 5.528)","(7.5, 14.0, 13.555555555555555)"
12-01-2023 14:07:44.255833,"(10.0, 14.0, 13.5)","(2.2, 2.48, 2.4327272727272726)","(6.5, 9.4, 8.95)","(16.0, 44.0, 42.04)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.27027027027027)","(4.4, 5.8, 5.528)","(7.5, 14.0, 13.555555555555555)"
12-01-2023 14:07:45.392822,"(10.0, 14.0, 13.5)","(2.2, 2.48, 2.4327272727272726)","(6.5, 9.4, 8.95)","(16.0, 44.0, 42.04)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.27027027027027)","(4.4, 5.8, 5.528)","(7.5, 14.0, 13.555555555555555)"
12-01-2023 14:07:46.652286,"(10.0, 14.0, 13.5)","(2.2, 2.48, 2.4327272727272726)","(6.5, 9.4, 8.95)","(16.0, 44.0, 42.04)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.27027027027027)","(4.4, 5.8, 5.528)","(7.5, 14.0, 13.555555555555555)"
12-01-2023 14:07:47.873461,"(10.0, 14.0, 13.625)","(2.2, 2.48, 2.4327272727272726)","(6.5, 9.4, 8.68)","(16.0, 44.0, 36.0)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.27027027027027)","(4.4, 5.8, 5.5125)","(7.5, 14.0, 13.09090909090909)"
12-01-2023 14:07:49.010806,"(10.0, 14.0, 13.833333333333334)","(2.2, 2.48, 2.4327272727272726)","(6.5, 9.4, 8.68)","(16.0, 44.0, 37.14285714285714)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.27027027027027)","(4.4, 5.7, 5.484)","(7.5, 14.0, 13.166666666666666)"
12-01-2023 14:07:50.187600,"(10.0, 14.0, 13.833333333333334)","(2.2, 2.48, 2.4225)","(6.5, 9.4, 9.16)","(16.0, 44.0, 37.14285714285714)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.27027027027027)","(4.4, 5.7, 5.484)","(7.5, 14.0, 13.166666666666666)"
12-01-2023 14:07:51.471838,"(10.0, 14.0, 13.833333333333334)","(2.2, 2.48, 2.4171428571428573)","(6.5, 9.4, 9.271428571428572)","(16.0, 44.0, 37.14285714285714)","(31.0, 350.0, 273.0)","(9.0, 15.5, 13.205882352941176)","(4.4, 5.7, 5.484)","(7.5, 14.0, 13.166666666666666)"
12-01-2023 14:07:52.786059,"(10.0, 14.0, 13.833333333333334)","(2.2, 2.48, 2.4171428571428573)","(6.5, 9.4, 9.271428571428572)","(16.0, 44.0, 36.333333333333336)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.121212121212121)","(4.4, 5.7, 5.484)","(7.5, 14.0, 13.166666666666666)"
12-01-2023 14:07:54.000753,"(10.0, 14.0, 13.833333333333334)","(2.2, 2.48, 2.4171428571428573)","(6.5, 9.4, 9.271428571428572)","(16.0, 44.0, 36.333333333333336)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.121212121212121)","(4.4, 5.7, 5.484)","(7.5, 14.0, 13.411764705882353)"
12-01-2023 14:07:55.141077,"(10.0, 14.0, 13.833333333333334)","(2.2, 2.48, 2.4171428571428573)","(6.5, 9.4, 9.271428571428572)","(16.0, 44.0, 36.333333333333336)","(31.0, 350.0, 273.0)","(9.0, 15.5, 13.804347826086957)","(4.4, 5.7, 5.4)","(7.5, 14.0, 13.047619047619047)"
12-01-2023 14:07:56.338438,"(10.0, 14.0, 13.833333333333334)","(2.2, 2.48, 2.4171428571428573)","(6.5, 9.4, 9.271428571428572)","(16.0, 44.0, 36.333333333333336)","(31.0, 350.0, 273.0)","(9.0, 15.5, 13.804347826086957)","(4.4, 5.7, 5.4)","(7.5, 14.0, 13.047619047619047)"
12-01-2023 14:07:57.545560,"(10.0, 14.0, 13.833333333333334)","(2.2, 2.48, 2.4171428571428573)","(6.5, 9.4, 9.271428571428572)","(16.0, 44.0, 41.125)","(31.0, 350.0, 273.0)","(9.0, 15.5, 13.804347826086957)","(4.4, 5.7, 5.447826086956521)","(7.5, 14.0, 12.571428571428571)"
12-01-2023 14:07:58.765251,"(10.0, 20.0, 15.666666666666666)","(2.2, 2.48, 2.4171428571428573)","(6.5, 9.4, 9.188235294117646)","(16.0, 44.0, 41.125)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.318181818181818)","(4.4, 5.6, 5.447826086956521)","(7.5, 14.0, 12.571428571428571)"
12-01-2023 14:07:59.923773,"(10.0, 20.0, 13.842105263157896)","(2.2, 2.48, 2.4171428571428573)","(6.5, 9.4, 9.223529411764707)","(16.0, 44.0, 41.125)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.318181818181818)","(4.4, 5.6, 5.447826086956521)","(7.5, 14.0, 12.571428571428571)"
12-01-2023 14:08:01.066933,"(10.0, 20.0, 13.842105263157896)","(2.2, 2.48, 2.4171428571428573)","(6.5, 9.4, 9.223529411764707)","(16.0, 44.0, 41.125)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.318181818181818)","(4.4, 5.6, 5.447826086956521)","(7.5, 14.0, 13.166666666666666)"
12-01-2023 14:08:02.296469,"(10.0, 20.0, 13.842105263157896)","(2.2, 2.48, 2.4171428571428573)","(6.5, 9.4, 9.223529411764707)","(16.0, 44.0, 41.125)","(31.0, 350.0, 273.0)","(9.0, 15.5, 14.318181818181818)","(4.4, 5.6, 5.447826086956521)","(7.5, 14.0, 12.88888888888889)"
12-01-2023 14:08:03.473361,"(10.0, 20.0, 13.842105263157896)","(2.2, 2.48, 2.4171428571428573)","(6.5, 9.4, 9.223529411764707)","(16.0, 44.0, 41.125)","(31.0, 350.0, 306.0)","(9.0, 15.5, 14.318181818181818)","(4.4, 5.6, 5.447826086956521)","(7.5, 14.0, 12.88888888888889)"
12-01-2023 14:08:04.653696,"(10.0, 20.0, 13.842105263157896)","(2.2, 2.48, 2.4171428571428573)","(6.5, 9.4, 9.223529411764707)","(16.0, 44.0, 41.125)","(31.0, 350.0, 306.0)","(9.0, 15.5, 14.318181818181818)","(4.4, 5.6, 5.447826086956521)","(7.5, 14.0, 12.88888888888889)"
12-01-2023 14:08:05.884160,"(10.0, 20.0, 15.96551724137931)","(2.2, 2.48, 2.4171428571428573)","(6.5, 9.4, 9.28888888888889)","(16.0, 44.0, 41.125)","(31.0, 350.0, 306.0)","(9.0, 15.5, 14.318181818181818)","(4.4, 5.6, 5.25)","(7.5, 14.0, 13.047619047619047)"
12-01-2023 14:08:07.132086,"(10.0, 19.0, 18.09090909090909)","(2.2, 2.48, 2.4171428571428573)","(6.5, 9.4, 9.28888888888889)","(16.0, 44.0, 42.230769230769226)","(31.0, 350.0, 251.28000000000003)","(9.0, 15.5, 14.107142857142858)","(4.4, 5.6, 5.25)","(7.5, 14.0, 12.59375)"
12-01-2023 14:08:08.411597,"(10.0, 18.5, 15.833333333333334)","(2.2, 2.48, 2.4129032258064513)","(6.5, 9.4, 9.2125)","(16.0, 44.0, 29.333333333333332)","(31.0, 260.0, 251.28000000000003)","(9.0, 15.5, 13.804347826086957)","(4.4, 5.6, 5.483333333333333)","(7.5, 14.0, 12.0)"
12-01-2023 14:08:09.609642,"(10.0, 18.0, 16.25)","(2.2, 2.48, 2.4129032258064513)","(6.5, 9.4, 9.284615384615385)","(16.0, 44.0, 29.333333333333332)","(31.0, 260.0, 216.8)","(9.0, 15.5, 13.447368421052632)","(4.4, 5.6, 5.483333333333333)","(7.5, 13.5, 11.863636363636363)"
12-01-2023 14:08:10.773056,"(10.0, 18.0, 16.104166666666668)","(2.2, 2.48, 2.4129032258064513)","(6.5, 9.4, 9.284615384615385)","(16.0, 44.0, 29.333333333333332)","(31.0, 260.0, 216.8)","(9.0, 15.5, 12.75)","(4.4, 5.6, 5.483333333333333)","(7.5, 13.5, 12.785714285714285)"
12-01-2023 14:08:11.964124,"(10.0, 18.0, 16.104166666666668)","(2.2, 2.46, 2.425)","(6.5, 9.4, 9.215384615384615)","(16.0, 44.0, 29.333333333333332)","(31.0, 260.0, 216.8)","(9.0, 14.5, 12.5625)","(4.4, 5.6, 5.483333333333333)","(7.5, 13.0, 11.928571428571429)"
12-01-2023 14:08:13.249565,"(10.0, 18.0, 16.63888888888889)","(2.2, 2.46, 2.421176470588235)","(6.5, 9.4, 9.215384615384615)","(16.0, 42.0, 29.333333333333332)","(31.0, 260.0, 216.8)","(9.0, 14.5, 12.548780487804878)","(4.4, 5.6, 5.483333333333333)","(7.5, 13.0, 12.7)"
12-01-2023 14:08:14.573115,"(10.0, 19.0, 18.5)","(2.2, 2.46, 2.421176470588235)","(6.5, 9.4, 9.215384615384615)","(16.0, 44.0, 29.333333333333332)","(31.0, 260.0, 224.33333333333331)","(9.0, 14.5, 12.548780487804878)","(4.4, 5.6, 5.483333333333333)","(7.5, 13.0, 12.732142857142858)"
12-01-2023 14:08:15.864972,"(10.0, 19.0, 18.77777777777778)","(2.2, 2.46, 2.421176470588235)","(6.5, 9.4, 9.2)","(16.0, 44.0, 35.333333333333336)","(31.0, 260.0, 189.33333333333334)","(9.0, 14.5, 12.554054054054054)","(4.4, 5.6, 5.483333333333333)","(7.5, 13.0, 12.732142857142858)"
12-01-2023 14:08:17.125994,"(10.0, 19.0, 16.8)","(2.15, 2.46, 2.413333333333333)","(6.5, 9.4, 9.290909090909091)","(16.0, 42.0, 35.333333333333336)","(31.0, 260.0, 189.33333333333334)","(10.0, 14.5, 12.554054054054054)","(4.4, 5.6, 5.483333333333333)","(7.0, 13.0, 12.583333333333334)"
12-01-2023 14:08:18.437141,"(11.0, 20.0, 18.545454545454547)","(2.2, 2.46, 2.4097297297297295)","(6.5, 9.4, 9.290909090909091)","(16.0, 42.0, 31.5)","(31.0, 260.0, 224.66666666666669)","(10.0, 14.5, 12.554054054054054)","(4.4, 5.6, 5.483333333333333)","(7.0, 13.0, 12.583333333333334)"
12-01-2023 14:08:19.805817,"(11.0, 19.5, 18.1)","(2.2, 2.46, 2.4097297297297295)","(6.5, 9.4, 9.325000000000001)","(16.0, 40.0, 35.75)","(31.0, 260.0, 218.0)","(10.0, 14.5, 12.554054054054054)","(4.4, 5.6, 5.483333333333333)","(7.0, 13.0, 12.583333333333334)"
12-01-2023 14:08:21.122474,"(10.0, 19.5, 18.1)","(2.2, 2.46, 2.4097297297297295)","(6.5, 9.4, 9.307692307692308)","(16.0, 40.0, 36.0)","(31.0, 260.0, 281.1111111111111)","(9.0, 14.5, 12.59375)","(4.4, 5.6, 5.43448275862069)","(7.5, 13.0, 12.583333333333334)"
12-01-2023 14:08:22.492021,"(10.0, 19.5, 18.1)","(2.2, 2.46, 2.4097297297297295)","(6.5, 9.4, 9.307692307692308)","(16.0, 40.0, 28.0)","(31.0, 310.0, 246.875)","(9.0, 14.0, 12.666666666666666)","(4.4, 5.6, 5.43448275862069)","(7.5, 13.0, 12.583333333333334)"
12-01-2023 14:08:23.904674,"(10.0, 19.5, 18.1)","(2.2, 2.46, 2.4097297297297295)","(6.5, 9.4, 9.307692307692308)","(16.0, 40.0, 28.0)","(31.0, 260.0, 246.875)","(9.0, 13.5, 12.545454545454545)","(4.4, 5.6, 5.43448275862069)","(7.5, 13.0, 12.583333333333334)"
12-01-2023 14:08:25.235866,"(10.0, 19.5, 18.1)","(2.2, 2.46, 2.4097297297297295)","(6.5, 9.4, 9.271428571428572)","(16.0, 40.0, 28.0)","(31.0, 260.0, 246.875)","(9.0, 13.5, 12.545454545454545)","(4.4, 5.6, 5.4125)","(7.5, 13.0, 12.583333333333334)"
12-01-2023 14:08:26.566885,"(10.0, 19.5, 18.1)","(2.2, 2.46, 2.4097297297297295)","(6.5, 9.4, 9.280000000000001)","(16.0, 40.0, 28.0)","(31.0, 260.0, 246.875)","(9.0, 13.5, 12.545454545454545)","(4.4, 5.6, 5.4125)","(7.5, 13.0, 12.583333333333334)"
12-01-2023 14:08:27.849213,"(10.0, 19.5, 18.1)","(2.2, 2.46, 2.4097297297297295)","(6.5, 9.4, 9.280000000000001)","(16.0, 40.0, 28.0)","(31.0, 260.0, 246.875)","(9.0, 13.5, 12.545454545454545)","(4.4, 5.6, 5.4125)","(7.5, 13.0, 11.928571428571429)"
12-01-2023 14:08:29.089313,"(10.0, 19.5, 18.566666666666666)","(2.2, 2.46, 2.4097297297297295)","(6.5, 9.4, 9.328000000000001)","(16.0, 40.0, 28.0)","(31.0, 260.0, 246.875)","(9.0, 13.5, 12.545454545454545)","(4.4, 5.6, 5.4125)","(7.5, 13.0, 12.25)"
12-01-2023 14:08:30.461337,"(10.0, 19.5, 18.566666666666666)","(2.2, 2.46, 2.4097297297297295)","(6.5, 9.4, 9.328000000000001)","(16.0, 40.0, 32.5)","(31.0, 260.0, 246.875)","(9.0, 13.5, 10.733333333333333)","(4.4, 5.6, 5.43448275862069)","(7.5, 13.0, 12.25)"
12-01-2023 14:08:32.022994,"(10.0, 19.5, 18.655172413793103)","(2.2, 2.44, 2.41)","(6.5, 9.4, 9.325000000000001)","(16.0, 40.0, 37.75)","(31.0, 260.0, 246.875)","(9.0, 13.0, 11.4)","(4.4, 5.6, 5.43448275862069)","(7.5, 13.0, 12.0)"
12-01-2023 14:08:33.654263,"(11.0, 19.5, 18.655172413793103)","(2.15, 2.44, 2.3835294117647057)","(7.0, 9.4, 9.325000000000001)","(16.0, 42.0, 34.0)","(31.0, 260.0, 291.37931034482756)","(9.0, 13.0, 11.5)","(4.4, 5.6, 5.43448275862069)","(8.5, 13.0, 12.538461538461538)"
12-01-2023 14:08:34.966747,"(11.0, 19.5, 18.655172413793103)","(2.15, 2.44, 2.385806451612903)","(7.0, 9.4, 9.325000000000001)","(16.0, 40.0, 36.25)","(31.0, 330.0, 291.37931034482756)","(9.0, 12.5, 11.346153846153847)","(4.4, 5.6, 5.43448275862069)","(8.5, 13.0, 12.538461538461538)"
12-01-2023 14:08:36.362083,"(11.0, 19.5, 18.85185185185185)","(2.15, 2.44, 2.3835294117647057)","(7.0, 9.4, 9.325000000000001)","(16.0, 55.0, 40.0)","(31.0, 330.0, 280.7692307692307)","(9.0, 12.5, 11.346153846153847)","(4.4, 5.6, 5.43448275862069)","(8.5, 13.0, 12.538461538461538)"
12-01-2023 14:08:37.786949,"(11.0, 19.5, 18.0)","(2.15, 2.44, 2.3835294117647057)","(7.0, 9.4, 9.325000000000001)","(16.0, 55.0, 40.0)","(31.0, 290.0, 280.7692307692307)","(9.0, 12.5, 11.346153846153847)","(4.4, 5.6, 5.43448275862069)","(8.5, 13.0, 12.538461538461538)"
12-01-2023 14:08:39.097465,"(11.0, 19.5, 18.0)","(2.15, 2.44, 2.3835294117647057)","(7.0, 9.4, 9.325000000000001)","(16.0, 55.0, 40.0)","(31.0, 290.0, 280.7692307692307)","(9.0, 12.5, 11.346153846153847)","(4.4, 5.6, 5.43448275862069)","(8.5, 13.0, 12.538461538461538)"
12-01-2023 14:08:40.495631,"(11.0, 19.5, 18.1)","(2.15, 2.44, 2.3846153846153846)","(7.0, 9.4, 9.325000000000001)","(16.0, 55.0, 36.25)","(31.0, 290.0, 280.7692307692307)","(9.0, 12.5, 10.576923076923077)","(4.4, 5.6, 5.43448275862069)","(8.5, 13.0, 12.538461538461538)"
12-01-2023 14:08:42.167465,"(11.0, 19.5, 18.72222222222222)","(2.15, 2.44, 2.384137931034483)","(7.0, 9.4, 9.325000000000001)","(16.0, 55.0, 36.25)","(31.0, 290.0, 280.7692307692307)","(9.0, 12.5, 11.15)","(4.4, 5.6, 5.43448275862069)","(8.5, 13.0, 12.464285714285714)"
12-01-2023 14:08:43.603049,"(11.0, 19.5, 18.9)","(2.15, 2.44, 2.383076923076923)","(7.0, 9.4, 9.325000000000001)","(16.0, 55.0, 49.64285714285714)","(31.0, 290.0, 280.7692307692307)","(9.0, 12.5, 10.911764705882353)","(4.4, 5.6, 5.43448275862069)","(8.5, 13.0, 12.464285714285714)"
12-01-2023 14:08:44.962459,"(11.0, 19.5, 18.72222222222222)","(2.15, 2.44, 2.3858536585365853)","(7.0, 9.4, 9.325000000000001)","(16.0, 55.0, 33.25)","(31.0, 290.0, 280.7692307692307)","(9.0, 12.5, 10.911764705882353)","(4.4, 5.6, 5.43448275862069)","(8.5, 13.0, 12.464285714285714)"
12-01-2023 14:08:46.251491,"(11.0, 19.5, 18.72222222222222)","(2.15, 2.44, 2.3756862745098037)","(7.0, 9.4, 9.325000000000001)","(16.0, 55.0, 33.25)","(31.0, 290.0, 280.7692307692307)","(9.0, 12.5, 10.911764705882353)","(4.4, 5.6, 5.43448275862069)","(8.5, 13.0, 12.464285714285714)"
