,Spots Like Forty,Energizer Miss,Sweptail,Cumbria Dave,Venetian Fury
09-01-2023 18:02:00.179792,"(5.5, 10.0, 9.733333333333334)","(2.1, 2.32, 2.1873684210526316)","(3.1, 5.5, 3.8192307692307694)","(11.0, 21.0, 20.07142857142857)","(5.5, 7.8, 7.668749999999999)"
09-01-2023 18:02:01.025849,"(5.5, 10.0, 9.733333333333334)","(2.1, 2.3, 2.181142857142857)","(3.1, 5.5, 3.9392857142857145)","(11.0, 21.0, 20.07142857142857)","(5.5, 7.8, 7.3578947368421055)"
09-01-2023 18:02:01.800639,"(5.5, 10.0, 9.733333333333334)","(2.1, 2.28, 2.2564285714285712)","(3.1, 5.4, 5.1000000000000005)","(11.0, 20.0, 19.607142857142858)","(5.5, 7.8, 7.38)"
09-01-2023 18:02:02.622816,"(5.5, 10.0, 9.733333333333334)","(2.1, 2.28, 2.231875)","(3.1, 5.7, 5.472222222222222)","(11.0, 20.0, 18.47222222222222)","(5.5, 7.8, 7.2272727272727275)"
09-01-2023 18:02:03.463203,"(5.5, 10.0, 9.733333333333334)","(2.1, 2.28, 2.231875)","(3.1, 5.7, 5.366666666666667)","(11.0, 20.0, 18.47222222222222)","(5.5, 7.8, 7.2272727272727275)"
09-01-2023 18:02:04.298114,"(5.5, 10.5, 9.65)","(2.1, 2.28, 2.2086486486486487)","(3.1, 5.6, 5.283333333333333)","(11.0, 20.0, 18.035714285714285)","(5.5, 7.8, 7.2272727272727275)"
09-01-2023 18:02:05.137284,"(5.5, 10.5, 10.014285714285714)","(2.1, 2.28, 2.2086486486486487)","(3.1, 5.6, 5.283333333333333)","(11.0, 19.5, 18.944444444444443)","(5.5, 7.8, 7.38)"
09-01-2023 18:02:05.949954,"(5.5, 10.5, 10.122222222222222)","(2.1, 2.24, 2.2321739130434786)","(3.1, 5.6, 4.29375)","(11.0, 22.0, 19.954545454545453)","(5.5, 7.8, 7.38)"
09-01-2023 18:02:06.718206,"(5.5, 10.5, 10.166666666666666)","(2.05, 2.24, 2.1965517241379313)","(3.2, 5.5, 5.2)","(11.0, 20.0, 19.45)","(5.5, 7.8, 7.566666666666666)"
09-01-2023 18:02:07.533029,"(5.5, 10.5, 10.128571428571428)","(2.05, 2.24, 2.1965517241379313)","(3.2, 5.5, 5.2)","(11.0, 20.0, 19.0)","(5.5, 8.2, 8.052941176470588)"
09-01-2023 18:02:08.342477,"(5.5, 11.0, 10.345454545454546)","(2.05, 2.24, 2.1965517241379313)","(3.2, 5.5, 5.2)","(11.0, 20.0, 19.45)","(5.5, 8.2, 8.052941176470588)"
09-01-2023 18:02:09.185577,"(5.5, 11.0, 10.485714285714286)","(2.05, 2.24, 2.1965517241379313)","(3.2, 5.5, 5.2)","(11.0, 21.0, 20.35)","(5.5, 8.2, 7.933333333333333)"
09-01-2023 18:02:10.022950,"(5.5, 11.0, 10.446153846153846)","(2.05, 2.24, 2.1965517241379313)","(3.2, 5.5, 5.2)","(11.0, 21.0, 20.35)","(5.5, 8.2, 8.084999999999999)"
09-01-2023 18:02:10.796909,"(5.5, 11.0, 10.28888888888889)","(2.05, 2.22, 2.1903703703703705)","(3.2, 5.5, 5.2)","(11.0, 21.0, 20.35)","(5.5, 8.2, 7.76)"
09-01-2023 18:02:11.579196,"(5.5, 11.0, 10.066666666666666)","(2.05, 2.2, 2.193913043478261)","(3.2, 5.5, 5.2)","(11.0, 21.0, 20.35)","(5.5, 8.2, 7.949999999999999)"
09-01-2023 18:02:12.410660,"(5.5, 11.5, 10.486666666666666)","(2.05, 2.2, 2.193913043478261)","(3.2, 5.5, 4.342857142857143)","(11.0, 21.0, 20.35)","(5.5, 8.2, 7.975)"
09-01-2023 18:02:13.324406,"(5.5, 11.5, 10.486666666666666)","(2.05, 2.2, 2.193913043478261)","(3.2, 5.3, 4.588888888888889)","(11.0, 21.0, 20.35)","(5.5, 8.2, 8.024999999999999)"
09-01-2023 18:02:14.129342,"(5.5, 11.5, 9.988888888888889)","(2.05, 2.2, 2.193913043478261)","(3.2, 5.1, 4.477777777777778)","(11.0, 21.0, 20.35)","(5.5, 8.2, 8.024999999999999)"
09-01-2023 18:02:15.011109,"(5.5, 11.5, 10.357142857142858)","(2.05, 2.2, 2.193913043478261)","(3.2, 5.0, 3.9954545454545456)","(11.0, 21.0, 20.35)","(5.5, 8.2, 7.949999999999999)"
09-01-2023 18:02:15.799542,"(5.5, 11.5, 10.357142857142858)","(2.05, 2.2, 2.193913043478261)","(3.2, 4.9, 4.2)","(11.0, 21.0, 20.35)","(5.5, 8.2, 7.949999999999999)"
09-01-2023 18:02:16.577374,"(5.5, 11.5, 10.357142857142858)","(2.05, 2.2, 2.193913043478261)","(3.2, 4.9, 4.1000000000000005)","(11.0, 21.0, 20.35)","(5.5, 8.2, 8.088888888888889)"
09-01-2023 18:02:17.357317,"(5.5, 11.5, 10.357142857142858)","(2.05, 2.2, 2.15625)","(3.2, 4.9, 4.128571428571429)","(11.0, 21.0, 20.35)","(5.5, 8.2, 8.033333333333333)"
09-01-2023 18:02:18.184793,"(5.5, 11.5, 11.047619047619047)","(2.05, 2.18, 2.14)","(3.2, 4.7, 4.2)","(11.0, 21.0, 20.5)","(5.5, 8.2, 8.033333333333333)"
09-01-2023 18:02:18.981879,"(5.5, 11.5, 11.055555555555555)","(2.05, 2.18, 2.1333333333333333)","(3.2, 4.7, 4.2)","(11.0, 21.0, 20.5)","(5.5, 8.2, 8.033333333333333)"
09-01-2023 18:02:19.768680,"(5.5, 11.5, 11.055555555555555)","(2.05, 2.18, 2.1333333333333333)","(3.2, 4.6, 4.2)","(11.0, 21.0, 18.0)","(5.5, 8.2, 8.033333333333333)"
09-01-2023 18:02:20.605893,"(5.5, 11.5, 11.055555555555555)","(2.05, 2.18, 2.1333333333333333)","(3.2, 4.6, 4.2)","(11.0, 21.0, 18.0)","(5.5, 8.2, 8.033333333333333)"
09-01-2023 18:02:21.433455,"(5.5, 11.5, 11.055555555555555)","(2.05, 2.16, 2.1178947368421053)","(3.2, 4.6, 4.2)","(11.0, 21.0, 18.0)","(5.5, 8.2, 8.033333333333333)"
09-01-2023 18:02:22.329025,"(5.5, 11.5, 11.055555555555555)","(2.0, 2.16, 2.1111627906976747)","(3.2, 4.6, 4.15)","(12.0, 21.0, 18.0)","(5.5, 8.2, 7.866666666666666)"
09-01-2023 18:02:23.159180,"(5.5, 11.5, 11.055555555555555)","(2.0, 2.14, 2.1333333333333333)","(3.2, 4.6, 4.2625)","(12.0, 21.0, 18.0)","(5.5, 8.2, 7.866666666666666)"
09-01-2023 18:02:23.973889,"(5.5, 11.5, 11.055555555555555)","(2.0, 2.14, 2.116774193548387)","(3.2, 4.6, 4.2625)","(12.0, 21.0, 18.0)","(5.5, 8.2, 7.866666666666666)"
09-01-2023 18:02:24.761681,"(5.5, 11.5, 11.076923076923077)","(2.0, 2.1, 2.0951923076923076)","(3.2, 4.9, 4.7666666666666675)","(12.0, 21.0, 18.0)","(5.5, 8.2, 7.866666666666666)"
09-01-2023 18:02:25.573637,"(5.5, 13.0, 11.19047619047619)","(2.0, 2.08, 2.0667768595041323)","(3.2, 4.9, 4.7)","(12.0, 21.0, 18.0)","(5.5, 8.2, 8.106666666666666)"
09-01-2023 18:02:26.427908,"(5.5, 13.0, 11.19047619047619)","(2.0, 2.08, 2.0662295081967215)","(3.2, 4.9, 4.7)","(12.0, 21.0, 18.0)","(5.5, 8.2, 8.129999999999999)"
09-01-2023 18:02:27.285604,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.08, 2.0658823529411765)","(3.2, 4.9, 4.7)","(12.0, 21.0, 18.0)","(5.5, 8.2, 8.129999999999999)"
09-01-2023 18:02:28.127638,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.08, 2.0658823529411765)","(3.2, 4.9, 4.7)","(12.0, 21.0, 18.0)","(5.5, 8.2, 8.129999999999999)"
09-01-2023 18:02:28.924987,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.08, 2.0655172413793106)","(3.2, 4.9, 4.7)","(12.0, 21.0, 18.0)","(5.5, 8.2, 8.129999999999999)"
09-01-2023 18:02:29.711758,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.08, 2.0655172413793106)","(3.2, 4.9, 4.7)","(12.0, 21.0, 18.0)","(5.5, 8.2, 8.049999999999999)"
09-01-2023 18:02:30.497421,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.08, 2.0655172413793106)","(3.2, 4.9, 4.7)","(12.0, 21.0, 18.0)","(5.5, 8.2, 8.049999999999999)"
09-01-2023 18:02:31.338288,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.08, 2.0655172413793106)","(3.2, 4.9, 4.7)","(12.0, 21.0, 18.0)","(5.5, 8.2, 8.049999999999999)"
09-01-2023 18:02:32.157149,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.06, 2.0541176470588236)","(3.2, 4.9, 4.7666666666666675)","(12.0, 21.0, 18.0)","(5.5, 8.2, 8.049999999999999)"
09-01-2023 18:02:33.037818,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.04, 2.0395698924731183)","(3.2, 4.9, 4.7666666666666675)","(12.0, 21.0, 18.0)","(5.5, 8.2, 8.129411764705882)"
09-01-2023 18:02:33.916600,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.06, 2.058723404255319)","(3.2, 4.9, 4.75)","(12.0, 21.0, 18.0)","(5.5, 8.2, 8.129411764705882)"
09-01-2023 18:02:34.763821,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.06, 2.058723404255319)","(3.2, 4.9, 4.75)","(12.0, 21.0, 18.0)","(5.5, 8.2, 8.129411764705882)"
09-01-2023 18:02:35.585405,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.06, 2.058666666666667)","(3.2, 4.9, 4.75)","(12.0, 21.0, 18.0)","(5.5, 8.2, 7.866666666666666)"
09-01-2023 18:02:36.432602,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.06, 2.058666666666667)","(3.2, 4.9, 4.75)","(12.0, 21.0, 18.0)","(5.5, 8.2, 7.866666666666666)"
09-01-2023 18:02:37.237246,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.04, 2.0378494623655916)","(3.2, 4.9, 4.516666666666667)","(12.0, 21.0, 18.0)","(5.5, 8.2, 7.866666666666666)"
09-01-2023 18:02:38.046866,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.04, 2.0378494623655916)","(3.2, 4.9, 4.516666666666667)","(12.0, 21.0, 18.0)","(5.5, 8.2, 7.866666666666666)"
09-01-2023 18:02:38.865983,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.04, 2.037777777777778)","(3.2, 4.9, 4.516666666666667)","(12.0, 21.0, 18.0)","(5.5, 8.2, 7.866666666666666)"
09-01-2023 18:02:39.654968,"(5.5, 13.0, 11.210526315789474)","(2.0, 2.04, 2.037777777777778)","(3.2, 4.9, 4.516666666666667)","(12.0, 21.0, 18.0)","(5.5, 8.2, 7.866666666666666)"
09-01-2023 18:02:40.484314,"(5.5, 13.0, 11.380952380952381)","(2.0, 2.04, 2.037777777777778)","(3.2, 4.8, 4.496052631578947)","(12.0, 21.0, 20.576923076923077)","(5.5, 8.8, 8.3)"
09-01-2023 18:02:41.362257,"(5.5, 13.0, 11.692307692307692)","(2.0, 2.04, 2.037777777777778)","(3.2, 4.8, 4.430555555555555)","(12.0, 22.0, 19.0)","(5.5, 8.8, 8.333333333333334)"
09-01-2023 18:02:42.270019,"(5.5, 13.0, 11.380952380952381)","(2.0, 2.04, 2.037777777777778)","(3.2, 4.6, 4.503225806451613)","(12.0, 22.0, 20.214285714285715)","(5.5, 8.8, 8.35)"
09-01-2023 18:02:43.139202,"(5.5, 13.0, 11.380952380952381)","(2.0, 2.04, 2.0377011494252875)","(3.2, 4.6, 4.296666666666667)","(12.0, 22.0, 20.214285714285715)","(5.5, 8.8, 8.35)"
09-01-2023 18:02:43.983315,"(5.5, 13.0, 11.380952380952381)","(2.0, 2.04, 2.0377011494252875)","(3.2, 4.6, 3.9964285714285714)","(12.0, 22.0, 20.214285714285715)","(5.5, 8.8, 8.35)"
09-01-2023 18:02:44.793300,"(5.5, 13.0, 11.380952380952381)","(2.0, 2.04, 2.0377011494252875)","(3.2, 4.6, 4.232608695652174)","(12.0, 22.0, 20.214285714285715)","(5.5, 8.8, 8.35)"
09-01-2023 18:02:45.673407,"(5.5, 13.0, 11.380952380952381)","(2.0, 2.04, 2.0377011494252875)","(3.2, 4.6, 4.232608695652174)","(12.0, 22.0, 20.214285714285715)","(5.5, 8.8, 8.0)"
09-01-2023 18:02:46.608259,"(5.5, 13.0, 11.380952380952381)","(2.0, 2.04, 2.0376190476190477)","(3.2, 4.6, 4.232608695652174)","(12.0, 22.0, 19.954545454545453)","(5.5, 8.8, 8.0)"
09-01-2023 18:02:47.458304,"(5.5, 13.0, 11.380952380952381)","(2.0, 2.04, 2.0376190476190477)","(3.2, 4.6, 4.232608695652174)","(12.0, 22.0, 19.954545454545453)","(5.5, 8.8, 8.0)"
09-01-2023 18:02:48.292773,"(5.5, 13.0, 11.380952380952381)","(2.0, 2.04, 2.0376190476190477)","(3.2, 4.5, 4.26)","(12.0, 22.0, 20.833333333333332)","(5.5, 8.8, 8.133333333333333)"
09-01-2023 18:02:49.089890,"(5.5, 13.0, 11.380952380952381)","(2.0, 2.04, 2.0375308641975307)","(3.2, 4.5, 4.269230769230769)","(12.0, 22.0, 20.833333333333332)","(5.5, 8.8, 8.133333333333333)"
09-01-2023 18:02:49.954838,"(5.5, 13.0, 11.380952380952381)","(2.0, 2.04, 2.0375308641975307)","(3.2, 4.5, 4.269230769230769)","(12.0, 22.0, 20.833333333333332)","(5.5, 8.8, 8.133333333333333)"
09-01-2023 18:02:50.781467,"(5.5, 13.0, 11.380952380952381)","(2.0, 2.06, 2.0584615384615383)","(3.2, 4.5, 4.269230769230769)","(12.0, 22.0, 20.833333333333332)","(5.5, 8.8, 8.133333333333333)"
09-01-2023 18:02:51.613767,"(5.5, 13.0, 11.363636363636363)","(2.0, 2.04, 2.0375308641975307)","(3.2, 4.5, 4.26)","(12.0, 22.0, 20.833333333333332)","(5.5, 8.8, 8.133333333333333)"
09-01-2023 18:02:52.500741,"(5.5, 13.0, 11.363636363636363)","(2.0, 2.04, 2.0374358974358975)","(3.2, 4.5, 4.26)","(12.0, 22.0, 20.833333333333332)","(5.5, 8.8, 8.133333333333333)"
09-01-2023 18:02:53.361106,"(5.5, 13.0, 11.363636363636363)","(2.0, 2.04, 2.0374358974358975)","(3.2, 4.5, 4.26)","(12.0, 22.0, 20.833333333333332)","(5.5, 8.8, 8.0)"
09-01-2023 18:02:54.182204,"(5.5, 13.0, 11.363636363636363)","(2.0, 2.04, 2.0374358974358975)","(3.2, 4.5, 4.25)","(12.0, 22.0, 20.833333333333332)","(5.5, 8.8, 8.0)"
09-01-2023 18:02:55.045141,"(5.5, 13.0, 11.363636363636363)","(2.0, 2.04, 2.0360493827160493)","(3.2, 4.3, 4.141176470588235)","(12.0, 22.0, 20.75)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 18:02:55.929202,"(5.5, 13.0, 11.363636363636363)","(2.0, 2.04, 2.0358974358974358)","(3.2, 4.3, 4.141176470588235)","(12.0, 22.0, 20.75)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 18:02:56.832089,"(5.5, 13.0, 11.363636363636363)","(2.0, 2.04, 2.0358974358974358)","(3.2, 4.3, 4.141176470588235)","(12.0, 22.0, 20.75)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 18:02:57.640170,"(5.5, 13.0, 11.363636363636363)","(2.0, 2.04, 2.0383561643835617)","(3.2, 4.3, 4.141176470588235)","(12.0, 22.0, 20.75)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 18:02:58.458258,"(5.5, 13.0, 11.363636363636363)","(2.0, 2.04, 2.038235294117647)","(3.2, 4.3, 4.141176470588235)","(12.0, 22.0, 20.75)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 18:02:59.277518,"(5.5, 13.0, 11.363636363636363)","(2.0, 2.04, 2.038153846153846)","(3.2, 4.3, 4.141176470588235)","(12.0, 22.0, 20.75)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 18:03:00.132490,"(5.5, 13.0, 11.363636363636363)","(2.0, 2.04, 2.038153846153846)","(3.2, 4.3, 4.141176470588235)","(12.0, 22.0, 20.75)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 18:03:01.065985,"(5.5, 12.5, 12.2)","(2.0, 2.04, 2.038153846153846)","(3.2, 4.5, 4.25)","(12.0, 22.0, 21.454545454545453)","(5.5, 8.8, 8.244444444444445)"
09-01-2023 18:03:01.911163,"(5.5, 12.5, 12.2)","(2.0, 2.04, 2.038153846153846)","(3.2, 4.4, 4.16)","(12.0, 22.0, 21.454545454545453)","(5.5, 8.8, 8.244444444444445)"
09-01-2023 18:03:02.704782,"(5.5, 12.5, 12.2)","(2.0, 2.04, 2.0380645161290323)","(3.2, 4.4, 4.16)","(12.0, 22.0, 21.454545454545453)","(5.5, 8.8, 8.244444444444445)"
09-01-2023 18:03:03.493161,"(5.5, 13.0, 11.785714285714286)","(2.0, 2.04, 2.037894736842105)","(3.2, 4.5, 4.222222222222222)","(12.0, 22.0, 17.75)","(5.5, 8.8, 8.244444444444445)"
09-01-2023 18:03:04.376507,"(5.5, 13.0, 12.105263157894736)","(2.0, 2.04, 2.037894736842105)","(3.2, 4.4, 4.246153846153846)","(12.0, 21.0, 19.0)","(5.5, 8.8, 8.244444444444445)"
09-01-2023 18:03:05.248078,"(5.5, 13.0, 12.105263157894736)","(2.0, 2.04, 2.037894736842105)","(3.2, 4.4, 4.246153846153846)","(12.0, 21.0, 19.0)","(5.5, 8.8, 8.244444444444445)"
09-01-2023 18:03:06.155634,"(5.5, 13.0, 12.105263157894736)","(2.0, 2.04, 2.037777777777778)","(3.2, 4.4, 4.246153846153846)","(12.0, 21.0, 19.18181818181818)","(5.5, 8.8, 8.244444444444445)"
09-01-2023 18:03:07.040325,"(5.5, 13.0, 12.133333333333333)","(2.0, 2.04, 2.037777777777778)","(3.2, 4.4, 4.246153846153846)","(12.0, 21.0, 19.18181818181818)","(5.5, 8.8, 8.03076923076923)"
09-01-2023 18:03:07.860194,"(5.5, 13.0, 12.105263157894736)","(2.0, 2.04, 2.037777777777778)","(3.2, 4.4, 4.246153846153846)","(12.0, 21.0, 19.18181818181818)","(5.5, 8.8, 8.03076923076923)"
09-01-2023 18:03:08.671451,"(5.5, 13.0, 12.105263157894736)","(2.0, 2.06, 2.0564705882352943)","(3.2, 4.3, 4.184615384615385)","(12.0, 21.0, 19.18181818181818)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 18:03:09.490032,"(5.5, 13.0, 12.105263157894736)","(2.0, 2.06, 2.0533333333333332)","(3.2, 4.3, 4.184615384615385)","(12.0, 21.0, 19.18181818181818)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 18:03:10.311759,"(5.5, 13.0, 12.105263157894736)","(2.0, 2.06, 2.0533333333333332)","(3.2, 4.3, 4.184615384615385)","(12.0, 21.0, 19.18181818181818)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 18:03:11.154533,"(5.5, 13.0, 12.105263157894736)","(2.0, 2.06, 2.0441509433962266)","(3.2, 4.3, 4.184615384615385)","(12.0, 21.0, 19.18181818181818)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 18:03:12.008142,"(5.5, 13.0, 12.105263157894736)","(2.0, 2.06, 2.0441509433962266)","(3.2, 4.3, 4.184615384615385)","(12.0, 21.0, 17.923076923076923)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 18:03:12.825065,"(5.5, 13.0, 12.105263157894736)","(2.0, 2.06, 2.00375)","(3.2, 4.5, 4.3076923076923075)","(12.0, 21.0, 17.923076923076923)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 18:03:13.614476,"(5.5, 13.0, 12.105263157894736)","(2.0, 2.0, 1.9666666666666666)","(3.2, 4.6, 4.369230769230769)","(12.0, 21.0, 17.923076923076923)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 18:03:14.432127,"(5.5, 13.0, 12.133333333333333)","(2.0, 1.99, 1.98)","(3.2, 4.6, 4.369230769230769)","(12.0, 21.0, 17.923076923076923)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 18:03:15.289850,"(5.5, 13.0, 12.105263157894736)","(2.0, 2.0, 1.93875)","(3.2, 4.6, 4.3999999999999995)","(12.0, 21.0, 17.923076923076923)","(5.5, 8.8, 8.45)"
09-01-2023 18:03:16.104485,"(5.5, 13.0, 12.105263157894736)","(2.0, 1.99, 1.974)","(3.2, 4.6, 4.4363636363636365)","(12.0, 21.0, 17.923076923076923)","(5.5, 8.8, 8.45)"
09-01-2023 18:03:16.904604,"(5.5, 13.0, 12.4)","(2.0, 1.99, 1.974)","(3.2, 4.6, 4.4363636363636365)","(12.0, 21.0, 17.923076923076923)","(5.5, 9.4, 8.938461538461539)"
09-01-2023 18:03:17.787967,"(5.5, 13.0, 12.4)","(2.0, 1.99, 1.95)","(3.2, 4.6, 4.4363636363636365)","(12.0, 21.0, 17.923076923076923)","(5.5, 9.4, 8.938461538461539)"
09-01-2023 18:03:18.648595,"(5.5, 13.0, 12.4)","(2.0, 2.0, 1.994954128440367)","(3.2, 4.5, 4.285714285714286)","(12.0, 21.0, 17.923076923076923)","(5.5, 9.4, 8.938461538461539)"
09-01-2023 18:03:19.520000,"(5.5, 13.5, 12.4)","(2.0, 2.0, 1.994954128440367)","(3.2, 4.5, 4.2105263157894735)","(12.0, 21.0, 17.923076923076923)","(5.5, 9.4, 8.938461538461539)"
09-01-2023 18:03:20.377104,"(5.5, 13.5, 12.631578947368421)","(2.0, 2.0, 1.9975)","(3.2, 4.5, 4.235294117647059)","(12.0, 21.0, 17.923076923076923)","(5.5, 9.4, 8.51578947368421)"
09-01-2023 18:03:21.216285,"(5.5, 13.5, 12.4)","(2.0, 1.99, 1.986969696969697)","(3.2, 4.5, 4.235294117647059)","(12.0, 21.0, 17.923076923076923)","(5.5, 9.4, 8.51578947368421)"
09-01-2023 18:03:22.001517,"(5.5, 13.5, 12.23076923076923)","(2.0, 1.99, 1.9853623188405798)","(3.2, 4.5, 4.333333333333333)","(12.0, 21.0, 17.923076923076923)","(5.5, 9.4, 8.35)"
09-01-2023 18:03:22.806403,"(5.5, 13.5, 12.23076923076923)","(2.0, 1.99, 1.9839622641509433)","(3.2, 4.5, 4.222222222222222)","(12.0, 21.0, 17.923076923076923)","(5.5, 9.4, 8.663157894736843)"
09-01-2023 18:03:23.685670,"(5.5, 13.5, 12.23076923076923)","(2.0, 1.99, 1.9839622641509433)","(3.2, 4.5, 4.222222222222222)","(12.0, 21.0, 17.923076923076923)","(5.5, 9.4, 8.663157894736843)"
09-01-2023 18:03:24.580278,"(5.5, 13.5, 12.272727272727273)","(2.0, 1.99, 1.983469387755102)","(3.2, 4.5, 4.222222222222222)","(12.0, 21.0, 17.923076923076923)","(5.5, 9.4, 8.663157894736843)"
09-01-2023 18:03:25.530266,"(5.5, 13.5, 12.272727272727273)","(2.0, 1.99, 1.983469387755102)","(3.2, 4.5, 4.222222222222222)","(12.0, 21.0, 17.923076923076923)","(5.5, 9.4, 8.663157894736843)"
09-01-2023 18:03:26.504356,"(5.5, 13.5, 12.272727272727273)","(2.0, 1.99, 1.983469387755102)","(3.2, 4.5, 4.222222222222222)","(12.0, 21.0, 17.923076923076923)","(5.5, 9.4, 8.663157894736843)"
09-01-2023 18:03:27.370035,"(5.5, 13.5, 12.272727272727273)","(2.0, 1.99, 1.9872727272727273)","(3.2, 4.5, 4.222222222222222)","(12.0, 21.0, 17.923076923076923)","(5.5, 9.4, 8.663157894736843)"
09-01-2023 18:03:28.271697,"(5.5, 13.5, 12.272727272727273)","(2.0, 1.98, 1.9767391304347826)","(3.2, 4.5, 4.222222222222222)","(12.0, 21.0, 17.52173913043478)","(5.5, 9.4, 8.636363636363637)"
09-01-2023 18:03:29.226113,"(5.5, 13.5, 12.272727272727273)","(2.0, 1.98, 1.9767391304347826)","(3.2, 4.5, 4.285714285714286)","(12.0, 21.0, 18.0)","(5.5, 9.4, 8.83529411764706)"
09-01-2023 18:03:30.131640,"(5.5, 13.5, 12.272727272727273)","(2.0, 1.98, 1.9767391304347826)","(3.2, 4.4, 4.213333333333334)","(12.0, 21.0, 18.083333333333332)","(5.5, 9.4, 8.894736842105264)"
09-01-2023 18:03:30.991085,"(5.5, 13.5, 12.272727272727273)","(2.0, 1.98, 1.9751020408163265)","(3.2, 4.4, 4.213333333333334)","(12.0, 21.0, 18.083333333333332)","(5.5, 9.4, 8.894736842105264)"
09-01-2023 18:03:31.877546,"(5.5, 13.5, 12.272727272727273)","(2.0, 1.98, 1.9765116279069768)","(3.2, 4.4, 4.133333333333334)","(12.0, 21.0, 18.083333333333332)","(5.5, 9.4, 8.894736842105264)"
09-01-2023 18:03:32.703284,"(5.5, 13.5, 12.272727272727273)","(2.0, 1.98, 1.9765116279069768)","(3.2, 4.4, 4.133333333333334)","(12.0, 21.0, 18.083333333333332)","(5.5, 9.4, 8.894736842105264)"
09-01-2023 18:03:33.503069,"(5.5, 13.5, 12.272727272727273)","(2.0, 1.98, 1.9765116279069768)","(3.2, 4.4, 4.133333333333334)","(12.0, 21.0, 18.613636363636363)","(5.5, 9.4, 8.894736842105264)"
09-01-2023 18:03:34.308187,"(5.5, 13.5, 12.272727272727273)","(2.0, 2.0, 1.9960526315789473)","(3.2, 4.4, 4.069565217391305)","(12.0, 21.0, 18.613636363636363)","(5.5, 9.4, 8.894736842105264)"
09-01-2023 18:03:35.128274,"(5.5, 13.5, 12.272727272727273)","(2.0, 2.0, 1.9928571428571429)","(3.2, 4.4, 4.069565217391305)","(12.0, 21.0, 18.613636363636363)","(5.5, 9.4, 8.894736842105264)"
09-01-2023 18:03:36.007988,"(5.5, 13.5, 12.461538461538462)","(2.0, 2.0, 1.9928571428571429)","(3.2, 4.4, 4.057142857142857)","(12.0, 21.0, 18.613636363636363)","(5.5, 9.4, 9.072727272727274)"
09-01-2023 18:03:36.895355,"(5.5, 13.5, 12.461538461538462)","(2.0, 2.0, 1.9928571428571429)","(3.2, 4.3, 4.085714285714285)","(12.0, 21.0, 18.48)","(5.5, 9.4, 9.142857142857144)"
09-01-2023 18:03:37.822229,"(5.5, 13.5, 12.75)","(2.0, 2.0, 1.9921875)","(3.2, 4.3, 4.075)","(12.0, 21.0, 18.48)","(5.5, 9.4, 9.142857142857144)"
09-01-2023 18:03:38.702387,"(5.5, 13.5, 12.613636363636363)","(2.0, 2.0, 1.9921875)","(3.2, 4.3, 4.075)","(12.0, 21.0, 18.48)","(5.5, 9.4, 9.142857142857144)"
09-01-2023 18:03:39.534774,"(5.5, 13.5, 12.75)","(1.95, 2.0, 1.9921875)","(3.3, 4.3, 4.075)","(12.0, 21.0, 18.48)","(5.5, 9.4, 9.142857142857144)"
09-01-2023 18:03:40.324507,"(5.5, 13.5, 12.75)","(1.95, 2.0, 1.9895833333333333)","(3.3, 4.3, 4.1)","(12.0, 21.0, 18.48)","(5.5, 9.4, 9.142857142857144)"
09-01-2023 18:03:41.117226,"(5.5, 14.5, 14.25)","(1.95, 2.0, 1.9895833333333333)","(3.3, 4.3, 4.0200000000000005)","(12.0, 21.0, 18.48)","(5.5, 9.4, 9.142857142857144)"
09-01-2023 18:03:41.985032,"(5.5, 15.0, 13.6875)","(1.95, 2.0, 1.9895833333333333)","(3.3, 4.3, 4.0200000000000005)","(12.0, 21.0, 18.48)","(5.5, 9.4, 9.142857142857144)"
