,Rocky Reef,Jonah Love,Canent Percy,Hes Got Swagger,Go Jack,Kinloch Cutie,Bobby Rissole
09-01-2023 18:35:52.827337,"(2.05, 3.15, 2.61875)","(5.5, 9.4, 6.490909090909091)","(71.0, 440.0, 255.0)","(2.6, 3.1, 3.0593220338983054)","(51.0, 340.0, 100.0)","(6.5, 11.0, 9.866666666666667)","(21.0, 90.0, 48.66666666666667)"
09-01-2023 18:35:54.094205,"(2.05, 3.15, 2.5285714285714285)","(5.5, 9.4, 6.490909090909091)","(71.0, 440.0, 255.0)","(2.6, 3.1, 3.0593220338983054)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 90.0, 48.66666666666667)"
09-01-2023 18:35:55.332947,"(2.05, 3.15, 2.5285714285714285)","(5.5, 9.4, 6.490909090909091)","(71.0, 440.0, 255.0)","(2.6, 3.1, 3.0593220338983054)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 90.0, 48.66666666666667)"
09-01-2023 18:35:56.543028,"(2.05, 3.15, 2.715)","(5.5, 9.4, 6.490909090909091)","(71.0, 440.0, 255.0)","(2.6, 3.1, 3.0593220338983054)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 90.0, 76.22222222222223)"
09-01-2023 18:35:57.701151,"(2.05, 3.15, 2.715)","(5.5, 9.4, 6.490909090909091)","(71.0, 440.0, 255.0)","(2.6, 3.1, 3.0593220338983054)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 90.0, 76.22222222222223)"
09-01-2023 18:35:58.802783,"(2.05, 3.15, 2.715)","(5.5, 9.4, 6.490909090909091)","(71.0, 440.0, 255.0)","(2.6, 3.1, 3.0593220338983054)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 90.0, 76.22222222222223)"
09-01-2023 18:35:59.881383,"(2.05, 3.15, 2.715)","(5.5, 9.4, 6.490909090909091)","(71.0, 440.0, 255.0)","(2.6, 3.1, 3.1206349206349207)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 90.0, 76.22222222222223)"
09-01-2023 18:36:00.981874,"(2.05, 3.15, 2.715)","(5.5, 9.4, 6.490909090909091)","(71.0, 440.0, 255.0)","(2.6, 3.2, 3.1206349206349207)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 90.0, 76.22222222222223)"
09-01-2023 18:36:02.165166,"(2.05, 3.15, 2.715)","(5.5, 9.4, 6.490909090909091)","(71.0, 440.0, 255.0)","(2.6, 3.2, 2.8077966101694916)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 90.0, 76.22222222222223)"
09-01-2023 18:36:03.342115,"(2.05, 3.15, 2.838461538461538)","(5.5, 9.4, 6.490909090909091)","(71.0, 440.0, 255.0)","(2.6, 2.82, 2.8135714285714286)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 90.0, 48.66666666666667)"
09-01-2023 18:36:04.584872,"(2.05, 3.15, 2.9242857142857144)","(5.5, 9.4, 6.490909090909091)","(71.0, 440.0, 124.28571428571428)","(2.6, 2.82, 2.8135714285714286)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 90.0, 48.66666666666667)"
09-01-2023 18:36:05.999748,"(2.05, 3.3, 2.7249999999999996)","(5.5, 9.4, 6.490909090909091)","(71.0, 450.0, 117.5)","(2.6, 2.82, 2.8135714285714286)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 90.0, 48.66666666666667)"
09-01-2023 18:36:07.660593,"(2.05, 3.3, 2.75)","(5.5, 9.4, 6.490909090909091)","(71.0, 450.0, 117.5)","(2.6, 2.82, 3.385344827586207)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 90.0, 48.66666666666667)"
09-01-2023 18:36:09.495000,"(2.05, 3.3, 2.75)","(5.5, 9.4, 6.490909090909091)","(71.0, 450.0, 117.5)","(2.6, 3.45, 3.035)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 90.0, 35.125)"
09-01-2023 18:36:10.763367,"(2.05, 3.3, 2.75)","(5.5, 9.4, 6.490909090909091)","(71.0, 450.0, 117.5)","(2.6, 3.35, 2.94)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 85.0, 35.125)"
09-01-2023 18:36:12.280855,"(2.05, 3.3, 2.657142857142857)","(5.5, 9.4, 6.490909090909091)","(71.0, 450.0, 117.5)","(2.6, 3.3, 2.94)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 85.0, 35.125)"
09-01-2023 18:36:13.482127,"(2.05, 3.3, 2.657142857142857)","(5.5, 9.4, 6.490909090909091)","(71.0, 450.0, 117.5)","(2.6, 3.3, 2.94)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 85.0, 35.125)"
09-01-2023 18:36:14.771482,"(2.05, 3.3, 2.657142857142857)","(5.5, 9.4, 6.490909090909091)","(71.0, 450.0, 117.5)","(2.6, 3.3, 2.9076470588235295)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 85.0, 35.125)"
09-01-2023 18:36:16.023852,"(2.05, 3.3, 2.657142857142857)","(5.5, 9.4, 6.490909090909091)","(71.0, 450.0, 117.5)","(2.6, 3.3, 2.9076470588235295)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 85.0, 35.125)"
09-01-2023 18:36:17.190818,"(2.05, 3.3, 2.657142857142857)","(5.5, 9.4, 6.490909090909091)","(71.0, 450.0, 117.5)","(2.6, 3.3, 2.902285714285714)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 85.0, 35.125)"
09-01-2023 18:36:18.439240,"(2.05, 3.3, 2.657142857142857)","(5.5, 9.4, 6.490909090909091)","(71.0, 450.0, 117.5)","(2.6, 3.3, 2.902285714285714)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 85.0, 35.125)"
09-01-2023 18:36:19.729694,"(2.05, 3.3, 2.657142857142857)","(5.5, 9.4, 6.490909090909091)","(71.0, 450.0, 117.5)","(2.6, 3.3, 2.902285714285714)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 85.0, 35.125)"
09-01-2023 18:36:20.977093,"(2.05, 3.3, 2.657142857142857)","(5.5, 9.4, 6.490909090909091)","(71.0, 450.0, 117.5)","(2.6, 3.3, 2.902285714285714)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 85.0, 35.125)"
09-01-2023 18:36:22.237242,"(2.05, 3.3, 2.657142857142857)","(5.5, 9.4, 6.490909090909091)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.902285714285714)","(51.0, 340.0, 100.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 85.0, 35.125)"
09-01-2023 18:36:23.477349,"(2.05, 3.3, 2.657142857142857)","(5.5, 9.4, 6.521428571428571)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.976279069767442)","(51.0, 340.0, 143.33333333333331)","(6.5, 10.5, 9.142857142857142)","(21.0, 85.0, 38.4)"
09-01-2023 18:36:24.659103,"(2.05, 3.3, 2.5928571428571425)","(5.5, 9.2, 6.521428571428571)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 80.0, 34.714285714285715)"
09-01-2023 18:36:25.732894,"(2.05, 3.3, 2.5928571428571425)","(5.5, 9.2, 6.866666666666667)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 75.0, 37.25)"
09-01-2023 18:36:26.845478,"(2.05, 3.3, 2.5928571428571425)","(5.5, 9.2, 6.607407407407408)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 65.0, 31.083333333333332)"
09-01-2023 18:36:28.049860,"(2.05, 3.3, 2.5928571428571425)","(5.5, 9.2, 6.607407407407408)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.976279069767442)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 65.0, 31.083333333333332)"
09-01-2023 18:36:29.360073,"(2.05, 3.3, 2.5928571428571425)","(5.5, 9.2, 6.607407407407408)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.976279069767442)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 65.0, 31.083333333333332)"
09-01-2023 18:36:30.603983,"(2.05, 3.3, 2.5928571428571425)","(5.5, 9.2, 6.607407407407408)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.976279069767442)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 65.0, 31.083333333333332)"
09-01-2023 18:36:31.847026,"(2.05, 3.3, 2.5928571428571425)","(5.5, 9.2, 6.607407407407408)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.976279069767442)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 65.0, 31.083333333333332)"
09-01-2023 18:36:33.090314,"(2.05, 3.3, 2.5928571428571425)","(5.5, 9.2, 6.607407407407408)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.976279069767442)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 65.0, 31.083333333333332)"
09-01-2023 18:36:34.296772,"(2.05, 3.3, 2.5928571428571425)","(5.5, 9.2, 7.085714285714286)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.976279069767442)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 65.0, 31.083333333333332)"
09-01-2023 18:36:35.444120,"(2.05, 3.3, 2.5928571428571425)","(5.5, 8.8, 7.175000000000001)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.976279069767442)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 65.0, 31.083333333333332)"
09-01-2023 18:36:36.565772,"(2.05, 3.3, 2.5928571428571425)","(5.5, 8.6, 7.64)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 65.0, 31.083333333333332)"
09-01-2023 18:36:37.775974,"(2.05, 3.3, 2.5928571428571425)","(5.5, 8.6, 7.1)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 65.0, 31.083333333333332)"
09-01-2023 18:36:38.975718,"(2.05, 3.3, 2.5928571428571425)","(5.5, 8.6, 7.1)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 65.0, 31.083333333333332)"
09-01-2023 18:36:40.230644,"(2.05, 3.3, 2.5928571428571425)","(5.5, 8.6, 7.1)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 65.0, 31.083333333333332)"
09-01-2023 18:36:41.484241,"(2.05, 3.3, 2.5928571428571425)","(5.5, 8.6, 7.1)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 65.0, 31.083333333333332)"
09-01-2023 18:36:42.731530,"(2.05, 3.3, 2.6125)","(5.5, 8.6, 7.4)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.142857142857142)","(21.0, 65.0, 31.083333333333332)"
09-01-2023 18:36:43.976880,"(2.05, 3.25, 2.6125)","(5.5, 8.6, 6.933333333333334)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 65.0, 42.0)"
09-01-2023 18:36:45.121569,"(2.05, 3.2, 2.64)","(5.5, 8.4, 6.933333333333334)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 70.0, 42.0)"
09-01-2023 18:36:46.214347,"(2.05, 3.2, 2.64)","(5.5, 8.4, 6.75)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 70.0, 42.0)"
09-01-2023 18:36:47.308100,"(2.05, 3.2, 2.64)","(5.5, 8.4, 6.86)","(71.0, 450.0, 124.28571428571428)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 70.0, 42.0)"
09-01-2023 18:36:48.366390,"(2.05, 3.1, 2.8200000000000003)","(5.5, 8.4, 6.86)","(71.0, 450.0, 128.57142857142856)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 70.0, 42.0)"
09-01-2023 18:36:49.598556,"(2.05, 3.1, 2.61)","(5.5, 8.4, 6.86)","(71.0, 450.0, 128.57142857142856)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 70.0, 42.0)"
09-01-2023 18:36:50.854963,"(2.05, 3.1, 2.61)","(5.5, 8.4, 6.86)","(71.0, 450.0, 128.57142857142856)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 70.0, 42.0)"
09-01-2023 18:36:52.065047,"(2.05, 3.1, 2.61)","(5.5, 8.4, 7.199999999999999)","(71.0, 450.0, 128.57142857142856)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 70.0, 42.0)"
09-01-2023 18:36:53.267397,"(2.05, 3.05, 2.514705882352941)","(5.5, 8.2, 7.199999999999999)","(71.0, 450.0, 128.57142857142856)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 70.0, 42.0)"
09-01-2023 18:36:54.454775,"(2.05, 3.05, 2.514705882352941)","(5.5, 8.2, 7.199999999999999)","(71.0, 450.0, 128.57142857142856)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 70.0, 42.0)"
09-01-2023 18:36:55.698381,"(2.05, 3.05, 2.514705882352941)","(5.5, 8.2, 6.8)","(71.0, 450.0, 128.57142857142856)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 70.0, 42.0)"
09-01-2023 18:36:56.910454,"(2.05, 3.05, 2.514705882352941)","(5.5, 8.2, 6.8)","(71.0, 450.0, 128.57142857142856)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 70.0, 42.0)"
09-01-2023 18:36:58.260446,"(2.05, 3.05, 2.514705882352941)","(5.5, 8.2, 6.8)","(71.0, 450.0, 128.57142857142856)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 70.0, 42.0)"
09-01-2023 18:36:59.432473,"(2.05, 3.05, 2.514705882352941)","(5.5, 8.2, 7.199999999999999)","(71.0, 450.0, 128.57142857142856)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 70.0, 42.0)"
09-01-2023 18:37:00.606499,"(2.05, 3.05, 2.514705882352941)","(5.5, 8.2, 6.74)","(71.0, 450.0, 128.57142857142856)","(2.6, 3.3, 2.997391304347826)","(51.0, 310.0, 110.0)","(6.5, 10.5, 9.866666666666667)","(21.0, 70.0, 42.0)"
09-01-2023 18:37:01.799834,"(2.05, 3.05, 2.514705882352941)","(5.5, 8.0, 6.74)","(71.0, 450.0, 128.57142857142856)","(2.6, 3.3, 3.274782608695652)","(51.0, 310.0, 180.0)","(6.5, 10.5, 9.600000000000001)","(21.0, 70.0, 52.0)"
09-01-2023 18:37:02.949117,"(2.05, 3.0, 2.85)","(5.5, 7.8, 6.8)","(71.0, 440.0, 242.5)","(2.6, 3.15, 3.0529032258064515)","(51.0, 300.0, 180.0)","(6.5, 9.8, 9.581818181818182)","(21.0, 70.0, 43.27272727272727)"
09-01-2023 18:37:04.161340,"(2.05, 3.0, 2.85)","(5.5, 7.8, 6.8)","(71.0, 410.0, 163.63636363636363)","(2.6, 3.15, 3.0529032258064515)","(51.0, 300.0, 180.0)","(6.5, 9.8, 9.581818181818182)","(21.0, 70.0, 57.6)"
09-01-2023 18:37:05.412816,"(2.05, 3.0, 2.85)","(5.5, 7.8, 6.8)","(71.0, 400.0, 176.66666666666666)","(2.6, 3.15, 3.0529032258064515)","(51.0, 300.0, 180.0)","(6.5, 9.8, 9.581818181818182)","(21.0, 65.0, 57.6)"
09-01-2023 18:37:06.665317,"(2.05, 3.0, 2.85)","(5.5, 7.8, 6.8)","(71.0, 380.0, 158.1818181818182)","(2.6, 3.15, 3.0529032258064515)","(51.0, 300.0, 180.0)","(6.5, 9.8, 9.581818181818182)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:07.879969,"(2.05, 3.0, 2.85)","(5.5, 7.8, 6.8)","(71.0, 380.0, 212.5)","(2.6, 3.15, 3.0529032258064515)","(51.0, 300.0, 180.0)","(6.5, 9.8, 9.581818181818182)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:09.088514,"(2.05, 3.0, 2.85)","(5.5, 7.8, 6.8)","(71.0, 350.0, 273.75)","(2.6, 3.15, 2.984)","(51.0, 300.0, 180.0)","(6.5, 9.8, 9.581818181818182)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:10.225203,"(2.05, 3.0, 2.85)","(5.5, 7.8, 6.8)","(71.0, 340.0, 273.75)","(2.6, 3.05, 2.984)","(51.0, 300.0, 180.0)","(6.5, 9.8, 9.581818181818182)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:11.306126,"(2.05, 3.0, 2.94)","(5.5, 7.4, 7.1000000000000005)","(71.0, 340.0, 273.75)","(2.6, 3.05, 2.9675)","(51.0, 300.0, 180.0)","(6.5, 9.8, 9.581818181818182)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:12.683477,"(2.05, 3.0, 2.9355555555555557)","(5.5, 7.4, 6.714285714285714)","(71.0, 330.0, 197.5)","(2.6, 3.05, 2.918)","(51.0, 300.0, 180.0)","(6.5, 9.8, 9.581818181818182)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:14.427930,"(2.05, 3.0, 2.9355555555555557)","(5.5, 7.4, 6.714285714285714)","(71.0, 320.0, 197.5)","(2.6, 3.05, 2.918)","(51.0, 300.0, 180.0)","(6.5, 9.8, 9.581818181818182)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:16.027175,"(2.05, 3.0, 2.892)","(5.5, 7.4, 6.714285714285714)","(71.0, 320.0, 197.5)","(2.6, 3.05, 2.951111111111111)","(51.0, 300.0, 180.0)","(6.5, 9.8, 9.581818181818182)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:17.483890,"(2.05, 3.0, 2.892)","(5.5, 7.4, 6.963636363636364)","(71.0, 320.0, 197.5)","(2.6, 2.98, 2.951111111111111)","(51.0, 300.0, 180.0)","(6.5, 9.8, 9.581818181818182)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:19.561229,"(2.05, 3.0, 2.94)","(5.5, 7.4, 6.963636363636364)","(71.0, 320.0, 243.75)","(2.6, 2.98, 2.9035294117647057)","(51.0, 300.0, 265.7142857142857)","(6.5, 9.8, 9.533333333333333)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:21.378155,"(2.05, 3.0, 2.913333333333333)","(5.5, 7.4, 6.963636363636364)","(71.0, 300.0, 130.9090909090909)","(2.6, 2.98, 2.912)","(51.0, 300.0, 252.0)","(6.5, 9.8, 9.533333333333333)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:23.137180,"(2.05, 3.0, 2.94)","(5.5, 7.4, 6.963636363636364)","(71.0, 280.0, 130.9090909090909)","(2.6, 2.96, 2.8480000000000003)","(51.0, 300.0, 252.0)","(6.5, 9.8, 9.533333333333333)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:24.797839,"(2.05, 3.0, 2.94)","(5.5, 7.4, 6.963636363636364)","(71.0, 280.0, 172.5)","(2.6, 2.98, 2.8480000000000003)","(51.0, 300.0, 252.0)","(6.5, 9.8, 9.533333333333333)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:26.274311,"(2.05, 3.0, 2.9614285714285713)","(5.5, 7.4, 6.963636363636364)","(71.0, 270.0, 198.75)","(2.6, 2.98, 2.8480000000000003)","(51.0, 300.0, 252.0)","(6.5, 9.8, 9.2)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:27.797576,"(2.05, 3.0, 2.9614285714285713)","(5.5, 7.4, 6.963636363636364)","(71.0, 240.0, 157.5)","(2.6, 2.98, 2.8857142857142857)","(51.0, 300.0, 252.0)","(6.5, 9.8, 9.2)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:28.998763,"(2.05, 3.0, 2.9614285714285713)","(5.5, 7.4, 6.963636363636364)","(71.0, 240.0, 157.5)","(2.6, 2.98, 2.8857142857142857)","(51.0, 300.0, 252.0)","(6.5, 9.8, 9.2)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:30.214640,"(2.05, 3.0, 2.9614285714285713)","(5.5, 7.4, 6.963636363636364)","(71.0, 240.0, 157.5)","(2.6, 2.98, 2.8857142857142857)","(51.0, 300.0, 252.0)","(6.5, 9.8, 9.2)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:31.444673,"(2.05, 3.0, 2.9614285714285713)","(5.5, 7.4, 6.963636363636364)","(71.0, 240.0, 157.5)","(2.6, 2.98, 2.8857142857142857)","(51.0, 300.0, 252.0)","(6.5, 9.8, 9.2)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:32.642226,"(2.05, 3.0, 2.9614285714285713)","(5.5, 7.4, 6.963636363636364)","(71.0, 240.0, 157.5)","(2.6, 2.98, 2.8857142857142857)","(51.0, 300.0, 252.0)","(6.5, 9.8, 9.2)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:33.727291,"(2.05, 3.0, 2.9614285714285713)","(5.5, 7.4, 6.963636363636364)","(71.0, 240.0, 157.5)","(2.6, 2.98, 2.8857142857142857)","(51.0, 300.0, 252.0)","(6.5, 9.8, 9.2)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:34.863700,"(2.05, 3.0, 2.9614285714285713)","(5.5, 7.4, 6.963636363636364)","(71.0, 240.0, 157.5)","(2.6, 2.98, 2.8857142857142857)","(51.0, 300.0, 252.0)","(6.5, 9.8, 9.2)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:35.979835,"(2.05, 3.0, 2.9614285714285713)","(5.5, 7.4, 6.963636363636364)","(71.0, 240.0, 157.5)","(2.6, 2.98, 2.8857142857142857)","(51.0, 300.0, 252.0)","(6.5, 9.8, 9.2)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:37.143130,"(2.05, 3.0, 2.9614285714285713)","(5.5, 7.4, 6.963636363636364)","(71.0, 240.0, 157.5)","(2.6, 2.98, 2.8857142857142857)","(51.0, 300.0, 252.0)","(6.5, 9.8, 9.2)","(21.0, 65.0, 46.5)"
09-01-2023 18:37:38.459491,"(2.05, 3.0, 2.9614285714285713)","(5.5, 7.4, 6.963636363636364)","(71.0, 240.0, 120.0)","(2.6, 2.98, 2.9128)","(51.0, 300.0, 119.23076923076923)","(6.5, 9.8, 9.2)","(21.0, 65.0, 57.6)"
09-01-2023 18:37:39.734757,"(2.05, 3.0, 2.94)","(5.5, 7.4, 6.885714285714286)","(71.0, 240.0, 191.0)","(2.6, 2.98, 2.9128)","(51.0, 300.0, 175.0)","(6.5, 9.8, 9.2)","(21.0, 65.0, 57.6)"
09-01-2023 18:37:41.243425,"(2.05, 3.0, 2.71)","(5.5, 7.4, 7.072727272727273)","(71.0, 220.0, 152.5)","(2.6, 2.98, 2.986315789473684)","(51.0, 280.0, 148.0)","(6.5, 10.5, 10.2625)","(21.0, 65.0, 57.6)"
09-01-2023 18:37:42.471665,"(2.05, 3.0, 2.71)","(5.5, 7.4, 7.072727272727273)","(71.0, 230.0, 152.5)","(2.6, 3.0, 2.982666666666667)","(51.0, 280.0, 148.0)","(6.5, 10.5, 10.077777777777778)","(21.0, 65.0, 57.6)"
09-01-2023 18:37:43.881595,"(2.05, 3.0, 2.71)","(5.5, 7.4, 6.885714285714286)","(71.0, 230.0, 152.5)","(2.6, 3.0, 2.9628571428571426)","(51.0, 280.0, 220.0)","(6.5, 10.5, 9.708333333333332)","(21.0, 65.0, 57.6)"
09-01-2023 18:37:45.313530,"(2.05, 3.0, 2.85)","(5.5, 7.4, 6.800000000000001)","(71.0, 230.0, 152.5)","(2.6, 3.0, 2.8728571428571428)","(51.0, 260.0, 210.0)","(6.5, 10.5, 9.708333333333332)","(21.0, 65.0, 57.6)"
09-01-2023 18:37:46.635316,"(2.05, 3.0, 2.85)","(5.5, 7.4, 6.800000000000001)","(71.0, 230.0, 152.5)","(2.6, 3.05, 2.9546153846153844)","(51.0, 260.0, 120.0)","(6.5, 10.5, 9.708333333333332)","(21.0, 65.0, 55.75)"
09-01-2023 18:37:47.928396,"(2.05, 3.0, 2.85)","(5.5, 7.4, 6.800000000000001)","(71.0, 230.0, 152.5)","(2.6, 3.05, 2.9546153846153844)","(51.0, 260.0, 120.0)","(6.5, 10.5, 9.708333333333332)","(21.0, 65.0, 55.75)"
09-01-2023 18:37:49.026514,"(2.05, 3.0, 2.85)","(5.5, 7.4, 6.800000000000001)","(71.0, 230.0, 152.5)","(2.6, 3.05, 2.9546153846153844)","(51.0, 260.0, 120.0)","(6.5, 10.5, 9.708333333333332)","(21.0, 65.0, 55.75)"
09-01-2023 18:37:50.294530,"(2.05, 3.0, 2.85)","(5.5, 7.4, 6.800000000000001)","(71.0, 230.0, 152.5)","(2.6, 3.05, 2.9546153846153844)","(51.0, 260.0, 155.0)","(6.5, 10.5, 9.708333333333332)","(21.0, 65.0, 55.75)"
09-01-2023 18:37:51.560055,"(2.05, 3.0, 2.85)","(5.5, 7.4, 6.800000000000001)","(71.0, 230.0, 152.5)","(2.6, 3.05, 2.9546153846153844)","(51.0, 250.0, 180.0)","(6.5, 10.5, 9.708333333333332)","(21.0, 65.0, 61.54545454545455)"
09-01-2023 18:37:52.746122,"(2.05, 3.0, 2.85)","(5.5, 7.4, 6.800000000000001)","(71.0, 230.0, 152.5)","(2.6, 3.05, 2.9546153846153844)","(51.0, 220.0, 140.0)","(6.5, 10.5, 9.44)","(21.0, 65.0, 61.54545454545455)"
