,Jax Bale,Impress Us,Jackey Moon,Southbound,Express Black,Fifty Eight,Razzle Darryl
12-01-2023 18:57:39.246572,"(3.0, 3.4, 3.305)","(2.25, 2.96, 2.8957142857142855)","(91.0, 330.0, 270.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 44.625)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.770370370370371)"
12-01-2023 18:57:40.434370,"(3.0, 3.4, 3.305)","(2.25, 2.96, 2.8957142857142855)","(91.0, 330.0, 270.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 44.625)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.770370370370371)"
12-01-2023 18:57:41.524299,"(3.0, 3.4, 3.3285714285714283)","(2.25, 2.96, 2.8957142857142855)","(91.0, 330.0, 285.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 44.625)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.770370370370371)"
12-01-2023 18:57:42.857180,"(3.0, 3.4, 3.3285714285714283)","(2.25, 2.96, 2.8957142857142855)","(91.0, 330.0, 270.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 44.625)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.770370370370371)"
12-01-2023 18:57:44.044285,"(3.0, 3.4, 3.3285714285714283)","(2.25, 2.96, 2.8957142857142855)","(91.0, 330.0, 270.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 44.625)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.770370370370371)"
12-01-2023 18:57:45.194407,"(3.0, 3.4, 3.3285714285714283)","(2.25, 2.96, 2.8957142857142855)","(91.0, 330.0, 270.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 44.625)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.770370370370371)"
12-01-2023 18:57:46.444354,"(3.0, 3.4, 3.3285714285714283)","(2.25, 2.96, 2.8957142857142855)","(91.0, 330.0, 270.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 44.625)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.770370370370371)"
12-01-2023 18:57:47.636898,"(3.0, 3.4, 3.3285714285714283)","(2.25, 2.96, 2.8957142857142855)","(91.0, 330.0, 270.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 44.625)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.770370370370371)"
12-01-2023 18:57:48.898544,"(3.0, 3.4, 3.3285714285714283)","(2.25, 2.96, 2.8957142857142855)","(91.0, 330.0, 270.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 44.625)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.770370370370371)"
12-01-2023 18:57:50.132866,"(3.0, 3.4, 3.3285714285714283)","(2.25, 2.96, 2.8957142857142855)","(91.0, 330.0, 270.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 44.625)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.770370370370371)"
12-01-2023 18:57:51.257160,"(3.0, 3.4, 3.3285714285714283)","(2.25, 2.96, 2.8957142857142855)","(91.0, 330.0, 270.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 44.625)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.770370370370371)"
12-01-2023 18:57:52.435014,"(3.0, 3.4, 3.3045454545454547)","(2.25, 2.96, 2.8957142857142855)","(91.0, 330.0, 270.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 40.75)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.770370370370371)"
12-01-2023 18:57:53.633902,"(3.0, 3.4, 3.3045454545454547)","(2.25, 2.96, 2.8957142857142855)","(91.0, 330.0, 270.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 40.75)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.770370370370371)"
12-01-2023 18:57:54.834337,"(3.0, 3.4, 3.3045454545454547)","(2.25, 2.96, 2.8957142857142855)","(91.0, 330.0, 270.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 44.5)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.770370370370371)"
12-01-2023 18:57:55.964038,"(3.0, 3.4, 3.3045454545454547)","(2.25, 2.96, 2.8957142857142855)","(91.0, 330.0, 270.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 44.5)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.816666666666667)"
12-01-2023 18:57:57.098520,"(3.0, 3.4, 3.3166666666666664)","(2.25, 2.78, 2.726)","(91.0, 330.0, 285.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 42.0)","(12.0, 26.0, 25.318181818181817)","(4.0, 5.9, 5.833333333333333)"
12-01-2023 18:57:58.276738,"(3.0, 3.4, 3.334375)","(2.25, 2.78, 2.6942857142857144)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 42.0)","(12.0, 26.0, 25.318181818181817)","(4.0, 6.0, 5.85)"
12-01-2023 18:57:59.517098,"(3.0, 3.4, 3.33)","(2.25, 2.78, 2.686086956521739)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 42.0)","(12.0, 26.0, 25.318181818181817)","(4.0, 6.0, 5.85)"
12-01-2023 18:58:00.792470,"(3.0, 3.4, 3.33)","(2.25, 2.78, 2.686086956521739)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 42.0)","(12.0, 26.0, 25.318181818181817)","(4.0, 6.0, 5.85)"
12-01-2023 18:58:01.897997,"(3.0, 3.4, 3.33)","(2.25, 2.78, 2.686086956521739)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 44.666666666666664)","(12.0, 26.0, 25.318181818181817)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:03.075464,"(3.0, 3.55, 3.5254901960784313)","(2.25, 2.76, 2.6872727272727275)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 41.25)","(12.0, 26.0, 25.318181818181817)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:04.249691,"(3.0, 3.55, 3.4657894736842105)","(2.25, 2.76, 2.6223529411764708)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 42.2)","(12.0, 26.0, 25.318181818181817)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:05.392139,"(3.0, 3.55, 3.4875)","(2.25, 2.76, 2.6223529411764708)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.810344827586206)","(18.0, 46.0, 42.2)","(12.0, 26.0, 25.318181818181817)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:06.522377,"(3.0, 3.55, 3.4875)","(2.25, 2.76, 2.6223529411764708)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.75)","(18.0, 46.0, 42.2)","(12.0, 26.0, 25.318181818181817)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:07.632575,"(3.0, 3.55, 3.4875)","(2.25, 2.76, 2.6223529411764708)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.75)","(18.0, 46.0, 42.2)","(12.0, 26.0, 25.318181818181817)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:08.796613,"(3.0, 3.55, 3.4875)","(2.25, 2.76, 2.649230769230769)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.75)","(18.0, 46.0, 44.64285714285714)","(12.0, 26.0, 25.318181818181817)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:10.017374,"(3.0, 3.55, 3.4875)","(2.25, 2.76, 2.6420689655172414)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.75)","(18.0, 46.0, 44.64285714285714)","(12.0, 26.0, 25.318181818181817)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:11.296202,"(3.0, 3.55, 3.4875)","(2.25, 2.76, 2.6420689655172414)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.961538461538462)","(18.0, 46.0, 44.64285714285714)","(12.0, 26.0, 23.666666666666668)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:12.507489,"(3.0, 3.55, 3.4875)","(2.25, 2.76, 2.674736842105263)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.961538461538462)","(18.0, 46.0, 44.64285714285714)","(12.0, 26.0, 23.666666666666668)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:13.725947,"(3.0, 3.55, 3.4875)","(2.25, 2.76, 2.649230769230769)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.961538461538462)","(18.0, 46.0, 44.64285714285714)","(12.0, 26.0, 23.666666666666668)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:14.834368,"(3.0, 3.55, 3.4875)","(2.25, 2.76, 2.664)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.961538461538462)","(18.0, 46.0, 44.64285714285714)","(12.0, 26.0, 23.666666666666668)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:15.957710,"(3.0, 3.55, 3.4657894736842105)","(2.25, 2.76, 2.6533333333333333)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.961538461538462)","(18.0, 46.0, 44.64285714285714)","(12.0, 26.0, 23.666666666666668)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:17.230647,"(3.0, 3.55, 3.4657894736842105)","(2.25, 2.76, 2.679)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.961538461538462)","(18.0, 46.0, 44.64285714285714)","(12.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:18.322663,"(3.0, 3.55, 3.4657894736842105)","(2.25, 2.76, 2.679)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.961538461538462)","(18.0, 46.0, 44.27272727272727)","(12.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:19.451576,"(3.0, 3.55, 3.4657894736842105)","(2.25, 2.76, 2.679)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.961538461538462)","(18.0, 46.0, 44.27272727272727)","(12.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:20.677274,"(3.0, 3.55, 3.4657894736842105)","(2.25, 2.76, 2.679)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.961538461538462)","(18.0, 46.0, 44.27272727272727)","(12.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:21.876769,"(3.0, 3.55, 3.4657894736842105)","(2.25, 2.76, 2.679)","(91.0, 330.0, 290.0)","(8.5, 13.5, 10.961538461538462)","(18.0, 46.0, 44.27272727272727)","(12.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:23.160231,"(3.0, 3.55, 3.4657894736842105)","(2.25, 2.76, 2.679)","(91.0, 330.0, 295.0)","(8.5, 13.5, 10.961538461538462)","(18.0, 46.0, 44.27272727272727)","(12.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:24.382581,"(3.0, 3.55, 3.4657894736842105)","(2.25, 2.76, 2.679)","(91.0, 330.0, 295.0)","(8.5, 13.5, 10.961538461538462)","(18.0, 46.0, 44.27272727272727)","(12.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:25.794911,"(3.0, 3.55, 3.4657894736842105)","(2.25, 2.76, 2.679)","(91.0, 330.0, 295.0)","(8.5, 13.5, 10.961538461538462)","(18.0, 46.0, 44.27272727272727)","(12.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:27.101796,"(3.0, 3.55, 3.4657894736842105)","(2.25, 2.76, 2.679)","(91.0, 330.0, 300.0)","(8.5, 13.5, 10.961538461538462)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:28.341729,"(3.0, 3.55, 3.51)","(2.25, 2.76, 2.6759999999999997)","(101.0, 330.0, 300.0)","(8.5, 13.5, 10.961538461538462)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:29.476266,"(3.0, 3.55, 3.51)","(2.25, 2.76, 2.6759999999999997)","(101.0, 330.0, 300.0)","(8.5, 13.5, 10.961538461538462)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:30.557359,"(3.0, 3.55, 3.51)","(2.25, 2.76, 2.6759999999999997)","(101.0, 330.0, 300.0)","(8.5, 13.5, 10.961538461538462)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:31.658344,"(3.0, 3.55, 3.51)","(2.25, 2.76, 2.6759999999999997)","(101.0, 330.0, 300.0)","(8.5, 13.5, 11.382352941176471)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:32.755963,"(3.0, 3.55, 3.4948275862068963)","(2.25, 2.76, 2.6759999999999997)","(101.0, 330.0, 300.0)","(8.5, 13.0, 11.382352941176471)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:33.826009,"(3.0, 3.55, 3.4948275862068963)","(2.25, 2.76, 2.6759999999999997)","(101.0, 330.0, 300.0)","(8.5, 13.0, 11.382352941176471)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:34.926399,"(3.0, 3.55, 3.4948275862068963)","(2.25, 2.78, 2.7079999999999997)","(101.0, 330.0, 300.0)","(8.5, 13.0, 11.382352941176471)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:36.048377,"(3.0, 3.55, 3.4948275862068963)","(2.25, 2.78, 2.7079999999999997)","(101.0, 330.0, 300.0)","(8.5, 13.0, 11.382352941176471)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:37.227236,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.69)","(101.0, 330.0, 300.0)","(8.5, 13.0, 10.954545454545455)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:38.451984,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.69)","(101.0, 330.0, 300.0)","(8.5, 13.0, 10.954545454545455)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:39.636738,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.69)","(101.0, 330.0, 300.0)","(8.5, 13.0, 10.954545454545455)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:40.834973,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.706363636363636)","(101.0, 330.0, 300.0)","(8.5, 13.0, 10.954545454545455)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.911764705882353)"
12-01-2023 18:58:42.005779,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.737647058823529)","(101.0, 330.0, 300.0)","(8.5, 13.0, 10.954545454545455)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:58:43.127142,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.737647058823529)","(101.0, 330.0, 300.0)","(8.5, 13.0, 10.954545454545455)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:58:44.311703,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.737647058823529)","(101.0, 330.0, 300.0)","(8.5, 13.0, 10.954545454545455)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:58:45.477158,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.737647058823529)","(101.0, 330.0, 300.0)","(8.5, 13.0, 10.954545454545455)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:58:46.474065,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.737647058823529)","(101.0, 330.0, 300.0)","(8.5, 13.0, 10.954545454545455)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:58:47.513718,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.6585)","(101.0, 330.0, 300.0)","(8.5, 13.0, 10.954545454545455)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:58:48.715857,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.7079999999999997)","(101.0, 330.0, 300.0)","(8.5, 13.0, 10.954545454545455)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:58:49.854624,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.7079999999999997)","(101.0, 330.0, 300.0)","(8.5, 13.0, 10.954545454545455)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:58:51.102589,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.723157894736842)","(101.0, 330.0, 300.0)","(8.5, 13.0, 10.954545454545455)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:58:52.205999,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.723157894736842)","(101.0, 330.0, 300.0)","(8.5, 13.0, 11.166666666666666)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:58:53.313769,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.723157894736842)","(101.0, 330.0, 300.0)","(8.5, 12.5, 10.9)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:58:54.518802,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.706153846153846)","(101.0, 330.0, 300.0)","(8.5, 12.5, 10.714285714285714)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:58:55.695699,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.706153846153846)","(101.0, 330.0, 300.0)","(8.5, 12.5, 10.714285714285714)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:58:56.838515,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.706153846153846)","(101.0, 330.0, 300.0)","(8.5, 12.5, 10.714285714285714)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:58:57.971077,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.706153846153846)","(101.0, 330.0, 300.0)","(8.5, 12.5, 10.714285714285714)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:58:59.162815,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.706153846153846)","(101.0, 330.0, 300.0)","(8.5, 12.5, 10.714285714285714)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:59:00.531147,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.706153846153846)","(101.0, 330.0, 300.0)","(8.5, 12.5, 10.714285714285714)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:59:01.777890,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.706153846153846)","(101.0, 330.0, 300.0)","(8.5, 12.5, 10.714285714285714)","(19.0, 46.0, 44.27272727272727)","(13.0, 26.0, 25.125)","(4.0, 6.0, 5.818181818181818)"
12-01-2023 18:59:02.988653,"(3.0, 3.55, 3.4699999999999998)","(2.25, 2.78, 2.7266666666666666)","(101.0, 330.0, 300.0)","(8.5, 12.5, 10.681818181818182)","(19.0, 46.0, 43.0)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:04.218546,"(3.0, 3.55, 3.459090909090909)","(2.25, 2.78, 2.7266666666666666)","(101.0, 330.0, 300.0)","(8.5, 12.5, 10.681818181818182)","(19.0, 46.0, 43.0)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:05.539357,"(3.0, 3.55, 3.446)","(2.25, 2.78, 2.7266666666666666)","(101.0, 330.0, 300.0)","(8.5, 12.5, 10.681818181818182)","(19.0, 46.0, 45.05263157894737)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:06.760441,"(3.0, 3.55, 3.446)","(2.25, 2.78, 2.7266666666666666)","(101.0, 330.0, 300.0)","(8.5, 12.5, 10.681818181818182)","(19.0, 46.0, 45.05263157894737)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:08.069371,"(3.0, 3.55, 3.446)","(2.25, 2.78, 2.7266666666666666)","(101.0, 330.0, 310.0)","(8.5, 12.5, 10.681818181818182)","(19.0, 46.0, 45.05263157894737)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:09.256843,"(3.0, 3.55, 3.446)","(2.25, 2.78, 2.6733333333333333)","(101.0, 330.0, 310.0)","(8.5, 12.5, 10.681818181818182)","(19.0, 46.0, 45.05263157894737)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:10.378447,"(3.0, 3.55, 3.4033333333333333)","(2.25, 2.78, 2.706153846153846)","(101.0, 330.0, 310.0)","(8.5, 12.5, 10.681818181818182)","(19.0, 46.0, 45.05263157894737)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:11.582612,"(3.0, 3.55, 3.4033333333333333)","(2.25, 2.78, 2.706153846153846)","(101.0, 330.0, 300.0)","(8.5, 12.5, 10.681818181818182)","(19.0, 46.0, 45.05263157894737)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:12.699929,"(3.0, 3.55, 3.4033333333333333)","(2.25, 2.78, 2.7266666666666666)","(101.0, 330.0, 255.0)","(8.5, 12.5, 10.821428571428571)","(19.0, 46.0, 45.05263157894737)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:13.765412,"(3.0, 3.55, 3.4033333333333333)","(2.25, 2.78, 2.7266666666666666)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.821428571428571)","(19.0, 46.0, 45.05263157894737)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:15.079202,"(3.0, 3.55, 3.407142857142857)","(2.25, 2.78, 2.7266666666666666)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.821428571428571)","(19.0, 46.0, 45.05263157894737)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:16.243230,"(3.0, 3.55, 3.407142857142857)","(2.25, 2.78, 2.7266666666666666)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.821428571428571)","(19.0, 46.0, 45.05263157894737)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:17.356210,"(3.0, 3.55, 3.407142857142857)","(2.25, 2.78, 2.7266666666666666)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.68)","(19.0, 46.0, 45.05263157894737)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:18.559261,"(3.0, 3.55, 3.407142857142857)","(2.25, 2.78, 2.7266666666666666)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.68)","(19.0, 46.0, 45.05263157894737)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:19.768949,"(3.0, 3.55, 3.407142857142857)","(2.25, 2.78, 2.706153846153846)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.68)","(19.0, 46.0, 45.05263157894737)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:20.977319,"(3.0, 3.55, 3.407142857142857)","(2.25, 2.78, 2.7266666666666666)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.68)","(19.0, 46.0, 45.05263157894737)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:22.218310,"(3.0, 3.55, 3.407142857142857)","(2.25, 2.78, 2.7266666666666666)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.307692307692308)","(19.0, 46.0, 45.05263157894737)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:23.464585,"(3.0, 3.55, 3.4516393442622952)","(2.25, 2.78, 2.66)","(101.0, 330.0, 300.0)","(8.5, 12.0, 10.222222222222221)","(19.0, 46.0, 39.519999999999996)","(13.0, 26.0, 25.22222222222222)","(4.0, 6.0, 5.7592592592592595)"
12-01-2023 18:59:24.505270,"(3.0, 3.55, 3.4516393442622952)","(2.25, 2.78, 2.66)","(101.0, 330.0, 300.0)","(8.5, 12.0, 10.222222222222221)","(19.0, 44.0, 30.5)","(13.0, 26.0, 23.444444444444443)","(4.0, 6.0, 5.6891891891891895)"
12-01-2023 18:59:25.576084,"(2.9, 3.55, 3.4516393442622952)","(2.25, 2.78, 2.66)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.222222222222221)","(19.0, 44.0, 30.5)","(13.0, 24.0, 23.444444444444443)","(4.2, 6.0, 5.6891891891891895)"
12-01-2023 18:59:26.578997,"(2.9, 3.55, 3.4516393442622952)","(2.25, 2.76, 2.753333333333333)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.222222222222221)","(19.0, 44.0, 30.5)","(13.0, 24.0, 23.444444444444443)","(4.2, 6.0, 5.671428571428572)"
