,Danspur,Hardyo,Ringside,Sure Strategy,Corvo,Quest For Honor,Time To Dazzle,Lucky Jackson,Stampede Warrior,The Enzo,Mondial Express,Aisle Six
12-01-2023 14:14:10.708411,"(6.5, 6.6, 6.573722627737226)","(14.0, 20.0, 19.779411764705884)","(4.0, 4.5, 4.48495145631068)","(13.0, 20.0, 18.716346153846153)","(31.0, 70.0, 68.33333333333333)","(14.0, 21.0, 20.008474576271187)","(5.0, 6.4, 6.371428571428572)","(11.0, 14.5, 13.453947368421053)","(8.5, 12.0, 11.333333333333334)","(26.0, 60.0, 59.0625)","(19.0, 21.0, 20.1)","(15.0, 16.5, 16.328125)"
12-01-2023 14:14:11.994936,"(6.5, 6.6, 6.573722627737226)","(14.0, 20.0, 19.779411764705884)","(4.0, 4.5, 4.4875)","(13.0, 20.0, 18.710280373831775)","(31.0, 70.0, 80.29411764705883)","(14.0, 21.0, 20.008474576271187)","(5.0, 6.4, 6.371428571428572)","(11.0, 14.5, 13.666666666666666)","(8.5, 12.0, 11.341463414634147)","(26.0, 60.0, 67.14285714285714)","(19.0, 21.0, 20.2)","(15.0, 16.5, 16.328125)"
12-01-2023 14:14:13.274610,"(6.5, 6.6, 6.585)","(14.0, 20.0, 19.859375)","(4.0, 4.5, 4.4875)","(13.0, 20.0, 18.710280373831775)","(31.0, 85.0, 77.38095238095238)","(14.0, 21.0, 20.008474576271187)","(5.0, 6.4, 6.371428571428572)","(11.0, 14.5, 13.666666666666666)","(8.5, 12.0, 11.341463414634147)","(26.0, 70.0, 65.625)","(19.0, 21.0, 20.2)","(15.0, 16.5, 16.322580645161292)"
12-01-2023 14:14:14.661946,"(6.0, 6.6, 6.590877192982456)","(14.0, 20.0, 19.859375)","(4.0, 4.5, 4.486979166666667)","(13.0, 20.0, 18.716346153846153)","(31.0, 85.0, 78.0)","(14.0, 21.0, 20.008474576271187)","(5.0, 6.4, 6.370866141732284)","(11.0, 14.5, 13.666666666666666)","(8.5, 12.0, 11.341463414634147)","(26.0, 70.0, 65.625)","(18.0, 21.0, 22.75)","(15.0, 16.5, 16.3125)"
12-01-2023 14:14:16.089601,"(6.0, 6.8, 6.6702179176755445)","(14.0, 20.0, 19.859375)","(4.0, 4.5, 4.506031746031746)","(13.0, 20.0, 18.54736842105263)","(31.0, 80.0, 78.0)","(14.0, 21.0, 20.008474576271187)","(5.0, 6.4, 6.363725490196079)","(11.0, 14.5, 13.666666666666666)","(8.5, 12.0, 11.35897435897436)","(26.0, 70.0, 65.625)","(18.0, 25.0, 22.25)","(15.0, 16.5, 16.3125)"
12-01-2023 14:14:17.433684,"(6.0, 6.8, 6.6633416458852865)","(14.0, 20.0, 19.859375)","(4.0, 4.6, 4.505732484076433)","(13.0, 20.0, 18.8)","(31.0, 80.0, 77.27272727272727)","(14.0, 21.0, 20.22)","(5.0, 6.4, 6.363725490196079)","(11.0, 14.5, 13.606382978723405)","(8.5, 12.0, 11.325581395348838)","(26.0, 70.0, 64.47368421052632)","(18.0, 24.0, 20.272727272727273)","(15.0, 16.5, 16.3125)"
12-01-2023 14:14:19.001644,"(6.0, 6.8, 6.596296296296296)","(14.0, 20.0, 19.859375)","(4.0, 4.6, 4.505732484076433)","(13.0, 19.5, 17.55263157894737)","(31.0, 80.0, 74.0)","(14.0, 21.0, 20.22)","(5.0, 6.4, 6.35462962962963)","(11.0, 14.5, 13.1993006993007)","(8.5, 12.0, 11.325581395348838)","(26.0, 70.0, 64.47368421052632)","(18.0, 23.0, 20.214285714285715)","(15.0, 16.5, 16.3125)"
12-01-2023 14:14:20.439943,"(6.0, 6.6, 6.596296296296296)","(14.0, 20.0, 19.859375)","(3.9, 4.6, 4.429447852760736)","(13.0, 18.5, 17.605263157894736)","(31.0, 80.0, 72.5)","(14.0, 21.0, 20.28205128205128)","(5.0, 6.4, 6.35462962962963)","(11.0, 14.5, 13.1993006993007)","(8.5, 12.0, 11.325581395348838)","(31.0, 70.0, 64.47368421052632)","(17.0, 23.0, 20.5)","(15.0, 16.5, 16.525)"
12-01-2023 14:14:21.855278,"(6.0, 6.6, 6.596296296296296)","(14.0, 20.0, 19.859375)","(3.9, 4.6, 4.4183006535947715)","(13.0, 18.5, 17.61111111111111)","(31.0, 75.0, 72.5)","(14.0, 21.0, 20.458333333333332)","(5.0, 6.4, 6.35462962962963)","(11.0, 14.5, 13.1993006993007)","(8.5, 12.0, 11.325581395348838)","(31.0, 70.0, 64.47368421052632)","(17.0, 23.0, 21.5)","(15.0, 17.5, 16.525)"
12-01-2023 14:14:23.285103,"(6.0, 6.6, 6.581381381381381)","(14.0, 20.0, 19.859375)","(3.9, 4.6, 4.4183006535947715)","(13.0, 18.5, 17.61111111111111)","(31.0, 75.0, 71.92307692307692)","(14.0, 21.0, 20.423076923076923)","(5.0, 6.4, 6.363725490196079)","(11.0, 14.5, 13.678571428571429)","(8.5, 12.0, 11.325581395348838)","(31.0, 70.0, 61.0)","(17.0, 23.0, 21.071428571428573)","(15.0, 17.5, 16.4375)"
12-01-2023 14:14:24.941564,"(6.0, 6.8, 6.68019801980198)","(14.0, 20.0, 19.87837837837838)","(3.9, 4.6, 4.420437956204379)","(13.0, 18.5, 17.61111111111111)","(31.0, 80.0, 73.4375)","(14.0, 22.0, 20.392857142857142)","(5.0, 6.4, 6.363)","(11.0, 14.0, 13.59375)","(8.5, 12.0, 11.325581395348838)","(31.0, 65.0, 61.0)","(17.0, 23.0, 20.88235294117647)","(15.0, 16.5, 16.571428571428573)"
12-01-2023 14:14:26.621888,"(6.0, 6.8, 6.695876288659794)","(14.0, 20.0, 19.87837837837838)","(3.9, 4.6, 4.434090909090909)","(13.0, 18.5, 17.61111111111111)","(31.0, 80.0, 71.92307692307692)","(14.0, 22.0, 20.423076923076923)","(5.0, 6.4, 6.364251207729469)","(11.0, 14.0, 13.678571428571429)","(8.5, 12.0, 11.60344827586207)","(31.0, 65.0, 63.0)","(17.0, 23.0, 21.0)","(15.0, 17.5, 16.678571428571427)"
12-01-2023 14:14:28.062089,"(6.0, 6.8, 6.695876288659794)","(14.0, 20.0, 19.87837837837838)","(3.9, 4.6, 4.3730769230769235)","(13.0, 18.5, 17.69047619047619)","(31.0, 80.0, 72.5)","(14.0, 22.0, 20.56140350877193)","(5.0, 6.4, 6.365420560747664)","(11.0, 14.0, 13.71875)","(8.5, 12.0, 11.5125)","(31.0, 65.0, 64.0625)","(17.0, 22.0, 21.842105263157894)","(15.0, 17.0, 16.925925925925927)"
12-01-2023 14:14:29.638324,"(6.0, 6.6, 6.581012658227848)","(14.0, 20.0, 19.8953488372093)","(3.9, 4.4, 4.3730769230769235)","(13.0, 18.5, 17.69047619047619)","(31.0, 80.0, 72.5)","(14.0, 22.0, 20.56140350877193)","(5.0, 6.4, 6.365420560747664)","(11.0, 14.0, 13.71875)","(8.5, 12.0, 11.488095238095237)","(31.0, 65.0, 64.0625)","(17.0, 22.0, 19.914285714285715)","(15.0, 17.0, 16.88888888888889)"
12-01-2023 14:14:31.215335,"(6.0, 6.6, 6.579710144927536)","(14.0, 20.0, 19.8953488372093)","(3.9, 4.5, 4.386956521739131)","(13.0, 18.5, 17.75)","(31.0, 80.0, 73.0)","(14.0, 22.0, 20.137254901960784)","(5.0, 6.4, 6.355151515151515)","(11.0, 14.0, 13.71875)","(8.5, 12.0, 11.488095238095237)","(31.0, 65.0, 64.0625)","(17.0, 20.0, 19.90909090909091)","(15.0, 17.5, 16.86842105263158)"
12-01-2023 14:14:32.717928,"(6.0, 6.6, 6.579942693409742)","(14.0, 20.0, 19.87142857142857)","(4.0, 4.5, 4.440366972477064)","(14.0, 18.5, 17.572727272727274)","(41.0, 80.0, 71.92307692307692)","(16.0, 22.0, 20.272727272727273)","(5.5, 6.4, 6.358659217877095)","(11.0, 14.0, 13.763157894736842)","(9.0, 12.0, 11.532608695652174)","(31.0, 65.0, 64.0909090909091)","(18.0, 20.0, 19.91549295774648)","(15.0, 17.5, 17.0)"
12-01-2023 14:14:34.200767,"(6.0, 6.6, 6.579942693409742)","(15.0, 20.0, 19.88157894736842)","(3.9, 4.5, 4.462765957446808)","(14.0, 18.5, 17.69047619047619)","(41.0, 80.0, 72.5)","(16.0, 22.0, 20.362068965517242)","(5.5, 6.4, 6.364835164835165)","(11.0, 14.0, 13.8125)","(9.0, 12.0, 11.552083333333334)","(31.0, 65.0, 64.11764705882354)","(18.0, 20.0, 19.90909090909091)","(15.0, 17.5, 17.175675675675677)"
12-01-2023 14:14:35.651509,"(6.0, 6.8, 6.678857142857143)","(15.0, 20.0, 19.88157894736842)","(3.9, 4.5, 4.466829268292683)","(14.0, 18.5, 17.69047619047619)","(41.0, 80.0, 72.5)","(16.0, 22.0, 20.362068965517242)","(5.5, 6.4, 6.364835164835165)","(11.0, 14.0, 13.8125)","(9.0, 12.0, 11.552083333333334)","(31.0, 65.0, 64.11764705882354)","(18.0, 20.0, 19.90909090909091)","(15.0, 17.5, 17.233333333333334)"
12-01-2023 14:14:37.124613,"(6.0, 6.8, 6.698148148148148)","(15.0, 20.0, 19.448529411764707)","(3.9, 4.5, 4.454081632653061)","(14.0, 18.5, 17.82)","(41.0, 80.0, 73.82352941176471)","(16.0, 22.0, 20.8125)","(5.5, 6.4, 6.369668246445498)","(11.0, 14.0, 13.857142857142858)","(9.0, 12.0, 11.692307692307692)","(31.0, 65.0, 64.21052631578948)","(18.0, 20.0, 19.75)","(15.0, 17.5, 17.289473684210527)"
12-01-2023 14:14:38.631007,"(6.0, 6.8, 6.62258064516129)","(15.0, 20.0, 19.448529411764707)","(3.9, 4.5, 4.460344827586207)","(14.0, 18.5, 17.837662337662337)","(41.0, 80.0, 74.16666666666667)","(16.0, 22.0, 20.855421686746986)","(5.5, 6.4, 6.3859296482412065)","(11.0, 14.0, 13.865671641791044)","(9.0, 12.0, 11.726495726495727)","(31.0, 65.0, 64.23076923076923)","(18.0, 20.0, 19.689655172413794)","(15.0, 17.5, 17.255102040816325)"
12-01-2023 14:14:40.095734,"(6.0, 6.8, 6.684615384615385)","(14.0, 20.0, 19.423076923076923)","(3.9, 4.5, 4.43304347826087)","(14.0, 18.5, 17.926966292134832)","(41.0, 80.0, 75.8)","(16.0, 22.0, 20.19047619047619)","(5.5, 6.4, 6.016758241758242)","(11.0, 14.0, 13.796875)","(9.0, 12.0, 11.670103092783505)","(31.0, 65.0, 62.5)","(18.0, 20.0, 19.775)","(15.0, 17.5, 17.27358490566038)"
12-01-2023 14:14:41.537453,"(6.0, 6.8, 6.623529411764706)","(14.0, 20.0, 19.53125)","(3.9, 4.5, 4.420547945205479)","(14.0, 18.5, 17.91304347826087)","(41.0, 80.0, 68.10344827586206)","(16.0, 22.0, 20.875)","(5.5, 6.2, 6.0119487908961595)","(11.0, 14.0, 13.69047619047619)","(9.0, 12.0, 12.295454545454545)","(31.0, 65.0, 63.125)","(18.0, 20.0, 19.705357142857142)","(15.0, 17.5, 17.35981308411215)"
12-01-2023 14:14:42.947661,"(6.0, 6.8, 6.510967741935484)","(15.0, 20.0, 19.467105263157894)","(3.9, 4.5, 4.389542483660131)","(14.0, 18.5, 17.943298969072163)","(41.0, 75.0, 66.66666666666667)","(16.0, 22.0, 20.875)","(5.5, 6.2, 5.9372062663185385)","(11.0, 14.0, 13.555555555555555)","(9.0, 12.5, 12.101449275362318)","(31.0, 65.0, 63.125)","(17.0, 20.0, 19.214285714285715)","(15.0, 17.5, 17.35981308411215)"
12-01-2023 14:14:44.364955,"(6.0, 6.6, 6.569230769230769)","(15.0, 20.0, 19.467105263157894)","(3.9, 4.4, 4.390243902439025)","(14.0, 18.5, 17.96)","(41.0, 75.0, 67.0)","(16.0, 22.0, 20.94859813084112)","(5.5, 6.2, 5.954379562043796)","(11.0, 14.5, 13.345394736842104)","(9.0, 12.5, 12.114285714285714)","(31.0, 65.0, 63.333333333333336)","(17.0, 20.0, 19.333333333333332)","(15.0, 17.5, 17.39108910891089)"
12-01-2023 14:14:45.825387,"(6.0, 6.6, 6.352)","(15.0, 20.0, 19.517857142857142)","(3.9, 4.4, 4.391489361702128)","(14.0, 18.5, 17.56896551724138)","(41.0, 75.0, 67.5925925925926)","(16.0, 22.0, 20.333333333333332)","(5.5, 6.2, 5.99060773480663)","(11.0, 14.5, 13.220588235294118)","(9.0, 12.5, 12.075471698113208)","(31.0, 65.0, 63.63636363636363)","(17.0, 20.0, 19.727272727272727)","(15.0, 17.5, 17.397196261682243)"
12-01-2023 14:14:47.198621,"(6.0, 6.8, 6.352)","(15.0, 20.0, 19.578125)","(3.9, 4.4, 4.390588235294118)","(14.0, 18.5, 17.614754098360656)","(41.0, 75.0, 67.85714285714286)","(16.0, 22.0, 20.42105263157895)","(5.5, 6.0, 5.989102564102565)","(11.0, 13.5, 13.160714285714286)","(9.0, 12.5, 12.10909090909091)","(31.0, 65.0, 63.75)","(17.0, 20.0, 19.53061224489796)","(15.0, 17.5, 17.4)"
12-01-2023 14:14:48.669929,"(6.0, 6.8, 6.33006993006993)","(15.0, 20.0, 19.578125)","(3.9, 4.4, 4.391764705882354)","(14.0, 18.5, 17.629032258064516)","(41.0, 75.0, 68.10344827586206)","(16.0, 22.0, 20.363636363636363)","(5.5, 6.0, 5.989696969696969)","(11.0, 13.5, 13.148148148148149)","(9.0, 12.5, 11.537760416666666)","(31.0, 65.0, 64.33333333333333)","(17.0, 20.0, 19.53061224489796)","(15.0, 17.5, 17.4)"
12-01-2023 14:14:50.040648,"(6.0, 6.6, 6.530769230769231)","(15.0, 20.0, 19.205882352941178)","(3.9, 4.4, 4.36023166023166)","(14.0, 18.5, 17.625)","(41.0, 75.0, 68.10344827586206)","(16.0, 22.0, 20.440677966101696)","(5.5, 6.0, 5.993670886075949)","(11.0, 13.5, 13.355263157894736)","(9.0, 12.0, 11.513262599469495)","(31.0, 65.0, 64.0625)","(17.0, 20.0, 19.541666666666668)","(15.0, 17.5, 17.48936170212766)"
12-01-2023 14:14:51.412831,"(6.0, 6.6, 6.5438596491228065)","(15.0, 20.0, 19.21212121212121)","(3.9, 4.4, 4.372857142857143)","(14.0, 18.5, 17.772727272727273)","(41.0, 75.0, 69.73684210526315)","(16.0, 22.0, 20.62686567164179)","(5.5, 6.0, 6.0131687242798355)","(11.0, 13.5, 13.221518987341772)","(9.0, 12.0, 11.527061855670103)","(31.0, 65.0, 65.3125)","(17.0, 20.0, 19.847826086956523)","(15.0, 17.5, 17.935897435897438)"
12-01-2023 14:14:52.862557,"(6.0, 6.6, 6.61639344262295)","(15.0, 20.0, 19.56)","(3.9, 4.4, 4.376150627615063)","(14.0, 18.5, 17.772727272727273)","(41.0, 75.0, 69.73684210526315)","(16.0, 22.0, 20.62686567164179)","(5.5, 6.2, 6.010689170182841)","(11.0, 13.5, 12.605263157894736)","(9.0, 12.0, 11.519633507853403)","(31.0, 70.0, 65.3125)","(17.0, 20.0, 19.9)","(15.0, 18.0, 17.919354838709676)"
12-01-2023 14:14:54.241118,"(6.0, 6.8, 6.61639344262295)","(15.0, 20.0, 19.633333333333333)","(3.9, 4.4, 4.379457364341086)","(14.0, 18.5, 17.84426229508197)","(41.0, 75.0, 70.0)","(16.0, 22.0, 20.584615384615386)","(5.5, 6.2, 6.010888252148997)","(11.0, 13.5, 12.605263157894736)","(9.0, 12.0, 11.266)","(31.0, 70.0, 65.3125)","(17.0, 20.0, 20.615384615384617)","(15.0, 18.0, 17.919354838709676)"
12-01-2023 14:14:55.641933,"(6.0, 6.8, 6.539759036144578)","(15.0, 20.0, 19.685714285714287)","(3.9, 4.4, 4.394915254237288)","(14.0, 18.5, 17.893939393939394)","(41.0, 75.0, 70.1219512195122)","(16.0, 22.0, 20.773333333333333)","(5.5, 6.2, 6.018431911966988)","(11.0, 13.5, 13.6875)","(9.0, 12.0, 11.505277044854882)","(31.0, 70.0, 65.3125)","(17.0, 21.0, 20.782608695652172)","(15.0, 18.0, 17.954545454545453)"
12-01-2023 14:14:57.129785,"(6.0, 6.6, 6.539240506329114)","(15.0, 20.0, 19.541666666666668)","(3.9, 4.4, 4.394915254237288)","(14.0, 18.5, 17.893939393939394)","(41.0, 75.0, 71.0)","(16.0, 22.0, 20.773333333333333)","(5.5, 6.2, 6.014887640449438)","(11.0, 14.0, 13.564516129032258)","(9.0, 12.0, 11.505277044854882)","(31.0, 70.0, 65.45454545454545)","(17.0, 21.0, 20.782608695652172)","(15.0, 18.0, 18.4672131147541)"
12-01-2023 14:14:58.488406,"(6.0, 6.6, 6.5375000000000005)","(15.0, 20.0, 19.541666666666668)","(3.9, 4.4, 4.453488372093023)","(14.0, 18.5, 18.023809523809526)","(41.0, 75.0, 71.0)","(16.0, 22.0, 20.685714285714287)","(5.5, 6.2, 6.012987012987013)","(11.0, 14.0, 13.564516129032258)","(9.0, 12.0, 11.505263157894737)","(31.0, 70.0, 65.45454545454545)","(17.0, 21.0, 20.782608695652172)","(15.0, 19.0, 18.409448818897637)"
12-01-2023 14:14:59.942892,"(6.0, 6.8, 6.528859060402684)","(15.0, 20.0, 19.541666666666668)","(3.9, 4.5, 4.475787728026534)","(14.0, 18.5, 18.023809523809526)","(41.0, 75.0, 71.0)","(16.0, 22.0, 21.286821705426355)","(5.5, 6.2, 6.0127167630057805)","(11.0, 14.0, 12.84375)","(9.0, 12.0, 11.505263157894737)","(31.0, 70.0, 65.45454545454545)","(17.0, 21.0, 20.75)","(15.0, 19.0, 18.409448818897637)"
12-01-2023 14:15:01.420094,"(6.0, 6.8, 6.528859060402684)","(15.0, 20.0, 19.541666666666668)","(3.9, 4.5, 4.4757475083056475)","(14.0, 18.5, 18.05)","(41.0, 75.0, 71.0)","(16.0, 22.0, 21.286821705426355)","(5.5, 6.2, 6.0127167630057805)","(11.0, 13.0, 12.92)","(9.0, 12.0, 11.505263157894737)","(31.0, 70.0, 66.0)","(18.0, 21.0, 20.486486486486488)","(15.0, 19.0, 17.489795918367346)"
12-01-2023 14:15:02.892241,"(6.0, 6.8, 6.545911949685535)","(15.0, 20.0, 19.710526315789473)","(3.9, 4.5, 4.395979020979022)","(14.0, 18.5, 18.258389261744966)","(41.0, 75.0, 71.0)","(16.0, 22.0, 21.566666666666666)","(5.5, 6.2, 6.017663817663817)","(11.0, 13.0, 12.953125)","(9.0, 12.0, 11.516709511568124)","(31.0, 70.0, 66.0)","(18.0, 21.0, 19.607142857142858)","(15.0, 18.0, 17.116666666666667)"
12-01-2023 14:15:04.430035,"(6.0, 6.8, 6.547150259067358)","(15.0, 20.0, 19.710526315789473)","(3.9, 4.4, 4.4794628751974725)","(14.0, 18.5, 18.266233766233768)","(41.0, 75.0, 71.21621621621621)","(16.0, 22.0, 21.539823008849556)","(5.5, 6.2, 6.0236953455571225)","(11.0, 13.0, 12.95)","(9.0, 12.0, 11.527638190954773)","(31.0, 70.0, 66.0)","(18.0, 20.0, 19.59259259259259)","(15.0, 18.0, 17.10169491525424)"
12-01-2023 14:15:05.947319,"(6.0, 6.8, 6.565384615384615)","(15.0, 20.0, 19.875)","(3.9, 4.5, 4.475791433891993)","(14.0, 18.5, 18.266233766233768)","(41.0, 75.0, 71.21621621621621)","(16.0, 22.0, 21.472727272727273)","(5.5, 6.2, 6.0236953455571225)","(11.0, 13.0, 12.95)","(9.0, 12.0, 11.525252525252526)","(31.0, 70.0, 66.0)","(18.0, 20.0, 19.439655172413794)","(15.0, 18.0, 17.158730158730158)"
12-01-2023 14:15:07.432853,"(6.0, 6.8, 6.540425531914893)","(15.0, 20.0, 19.875)","(3.9, 4.5, 4.475791433891993)","(14.0, 18.5, 18.266233766233768)","(41.0, 75.0, 71.11111111111111)","(16.0, 22.0, 21.423728813559322)","(5.5, 6.2, 6.023361823361824)","(11.0, 13.0, 12.95)","(9.0, 12.0, 11.52284263959391)","(31.0, 70.0, 66.0)","(18.0, 19.5, 19.439655172413794)","(15.0, 18.0, 17.158730158730158)"
12-01-2023 14:15:08.931649,"(6.0, 6.8, 6.603361344537815)","(15.0, 20.0, 19.875)","(3.9, 4.5, 4.475791433891993)","(14.0, 18.5, 18.266233766233768)","(41.0, 75.0, 69.28571428571429)","(16.0, 22.0, 21.23913043478261)","(5.5, 6.2, 6.0407960199004975)","(11.0, 13.0, 12.980263157894736)","(9.0, 12.0, 11.510443864229766)","(31.0, 70.0, 65.55555555555556)","(18.0, 19.5, 19.387096774193548)","(15.0, 18.0, 17.158730158730158)"
12-01-2023 14:15:10.340786,"(6.0, 6.8, 6.603361344537815)","(15.0, 20.0, 19.875)","(3.9, 4.5, 4.475791433891993)","(14.0, 18.5, 18.266233766233768)","(41.0, 70.0, 69.28571428571429)","(16.0, 22.0, 21.23913043478261)","(5.5, 6.2, 6.022151898734177)","(11.0, 13.0, 12.980263157894736)","(9.0, 12.0, 11.510443864229766)","(31.0, 70.0, 66.25)","(17.0, 19.5, 19.432692307692307)","(15.0, 18.0, 17.158730158730158)"
12-01-2023 14:15:11.808590,"(6.0, 6.6, 6.5776744186046505)","(15.0, 20.0, 19.904761904761905)","(3.9, 4.5, 4.476234003656307)","(14.0, 18.5, 18.270700636942674)","(41.0, 70.0, 69.28571428571429)","(16.0, 22.0, 21.146341463414632)","(5.5, 6.2, 6.027652733118971)","(11.0, 13.0, 12.950617283950617)","(9.0, 12.0, 11.22037422037422)","(31.0, 70.0, 66.25)","(17.0, 19.5, 19.432692307692307)","(15.0, 18.0, 17.16949152542373)"
12-01-2023 14:15:13.243810,"(6.0, 6.6, 6.576211453744493)","(15.0, 20.0, 19.904761904761905)","(3.9, 4.5, 4.476234003656307)","(14.0, 18.5, 18.27639751552795)","(41.0, 70.0, 69.34782608695652)","(16.0, 22.0, 21.270833333333332)","(5.5, 6.2, 6.0409937888198755)","(11.0, 13.0, 12.956989247311828)","(9.0, 12.0, 11.23155737704918)","(31.0, 70.0, 66.25)","(17.0, 19.5, 19.576923076923077)","(15.0, 18.0, 17.279411764705884)"
12-01-2023 14:15:14.698238,"(6.0, 6.8, 6.60625)","(15.0, 20.0, 19.923076923076923)","(3.9, 4.5, 4.457046979865772)","(14.0, 18.5, 18.27639751552795)","(41.0, 70.0, 69.34782608695652)","(16.0, 22.0, 21.282608695652176)","(5.5, 6.2, 6.0409937888198755)","(11.0, 13.0, 12.956989247311828)","(9.0, 12.0, 11.469026548672566)","(31.0, 70.0, 63.205128205128204)","(17.0, 20.0, 19.59259259259259)","(15.0, 18.0, 17.279411764705884)"
12-01-2023 14:15:16.147506,"(6.0, 6.8, 6.671280276816609)","(15.0, 20.0, 19.92)","(3.9, 4.5, 4.467010309278351)","(14.0, 18.5, 18.27639751552795)","(41.0, 70.0, 69.34782608695652)","(16.0, 22.0, 21.282608695652176)","(5.5, 6.2, 6.041077441077441)","(11.0, 13.0, 12.982954545454545)","(9.0, 11.5, 11.469026548672566)","(31.0, 70.0, 65.43478260869566)","(17.0, 20.0, 19.678571428571427)","(15.0, 18.0, 17.279411764705884)"
12-01-2023 14:15:17.527488,"(6.0, 6.8, 6.671280276816609)","(15.0, 20.0, 19.92)","(3.9, 4.5, 4.556476683937824)","(14.0, 18.5, 18.27639751552795)","(41.0, 70.0, 69.34782608695652)","(16.0, 22.0, 21.282608695652176)","(5.5, 6.2, 6.041077441077441)","(11.0, 13.0, 13.378378378378379)","(9.0, 11.5, 11.452991452991453)","(31.0, 70.0, 65.43478260869566)","(17.0, 20.0, 19.8875)","(15.0, 17.5, 17.279411764705884)"
12-01-2023 14:15:19.013188,"(6.0, 6.8, 6.659090909090909)","(15.0, 20.0, 19.92)","(3.9, 4.6, 4.5562499999999995)","(14.0, 18.5, 18.27639751552795)","(41.0, 70.0, 69.34782608695652)","(16.0, 22.0, 21.282608695652176)","(5.5, 6.2, 6.011067193675889)","(11.0, 14.0, 13.411764705882353)","(9.0, 11.5, 11.409090909090908)","(31.0, 70.0, 65.43478260869566)","(17.0, 20.0, 19.8875)","(15.0, 17.5, 17.279411764705884)"
12-01-2023 14:15:20.434216,"(6.0, 6.8, 6.651798561151079)","(15.0, 20.0, 19.92)","(3.9, 4.6, 4.557068062827225)","(14.0, 18.5, 18.27639751552795)","(41.0, 70.0, 69.34782608695652)","(16.0, 22.0, 21.282608695652176)","(5.5, 6.2, 6.010687022900763)","(11.0, 14.0, 13.411764705882353)","(9.0, 11.5, 11.409090909090908)","(31.0, 70.0, 65.43478260869566)","(17.0, 20.0, 19.8875)","(15.0, 17.5, 17.28787878787879)"
12-01-2023 14:15:21.885293,"(6.0, 6.8, 6.664242424242424)","(15.0, 20.0, 19.92)","(3.9, 4.6, 4.557068062827225)","(14.0, 18.5, 18.27639751552795)","(41.0, 70.0, 69.34782608695652)","(16.0, 22.0, 21.282608695652176)","(5.5, 6.2, 6.010687022900763)","(11.0, 14.0, 13.411764705882353)","(9.0, 11.5, 11.409090909090908)","(41.0, 70.0, 65.43478260869566)","(17.0, 20.0, 19.8875)","(15.0, 17.5, 17.28787878787879)"
12-01-2023 14:15:23.292394,"(6.0, 6.8, 6.664242424242424)","(15.0, 20.0, 19.92)","(3.9, 4.6, 4.557068062827225)","(14.0, 18.5, 18.27639751552795)","(41.0, 70.0, 69.34782608695652)","(16.0, 22.0, 21.282608695652176)","(5.5, 6.2, 6.010687022900763)","(11.0, 14.0, 13.411764705882353)","(9.0, 11.5, 11.416666666666666)","(41.0, 70.0, 65.43478260869566)","(17.0, 20.0, 19.983050847457626)","(15.0, 17.5, 17.279411764705884)"
12-01-2023 14:15:24.806585,"(6.0, 6.8, 6.736679536679537)","(15.0, 20.0, 19.91304347826087)","(3.9, 4.6, 4.550602409638554)","(14.0, 18.5, 18.28616352201258)","(41.0, 70.0, 69.34782608695652)","(16.0, 22.0, 21.282608695652176)","(5.5, 6.2, 6.010687022900763)","(11.0, 14.0, 13.285714285714286)","(9.0, 11.5, 11.405)","(41.0, 70.0, 65.43478260869566)","(17.0, 20.0, 19.974358974358974)","(15.0, 17.5, 17.42391304347826)"
12-01-2023 14:15:26.648142,"(6.0, 6.8, 6.722962962962963)","(15.0, 21.0, 20.294117647058822)","(3.9, 4.6, 4.551515151515152)","(14.0, 18.5, 18.064102564102566)","(41.0, 70.0, 69.34782608695652)","(16.0, 22.0, 21.282608695652176)","(5.5, 6.2, 6.010687022900763)","(11.0, 14.0, 13.347826086956522)","(9.0, 11.5, 11.25)","(41.0, 70.0, 65.43478260869566)","(17.0, 20.0, 19.97142857142857)","(15.0, 18.0, 17.393129770992367)"
12-01-2023 14:15:28.456528,"(6.0, 6.8, 6.724163568773234)","(15.0, 21.0, 20.264705882352942)","(3.9, 4.6, 4.551515151515152)","(14.0, 18.5, 18.064102564102566)","(41.0, 70.0, 69.34782608695652)","(16.0, 22.0, 21.26086956521739)","(5.5, 6.2, 5.999392097264438)","(11.0, 14.0, 13.464285714285714)","(9.0, 11.5, 11.400990099009901)","(41.0, 70.0, 65.43478260869566)","(17.0, 20.0, 19.975609756097562)","(15.0, 18.0, 17.393129770992367)"
12-01-2023 14:15:30.098824,"(6.0, 6.8, 6.7215384615384615)","(15.0, 21.0, 20.324324324324323)","(3.9, 4.6, 4.551515151515152)","(14.0, 18.5, 18.234375)","(41.0, 70.0, 69.57142857142857)","(16.0, 22.0, 21.24)","(5.5, 6.0, 5.994362017804154)","(11.0, 14.0, 13.776119402985074)","(9.0, 11.5, 11.186206896551724)","(41.0, 70.0, 65.43478260869566)","(17.0, 20.0, 21.702380952380953)","(15.0, 18.0, 17.393129770992367)"
