,Princeton Award,Almsgiver,Dirt On Harry,Springvale Road,Diamond Luke,Johandough,Takumi,Till Its Over,West Cliff,Glitter N Gold,So She Can Fly,Celtic Glory
08-12-2022 15:17:05.623572,"(5.0, 5.5, 5.487096774193549)","(8.0, 12.0, 10.347826086956522)","(20.0, 30.0, 27.142857142857142)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.92)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 7.838709677419355)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 87.0)","(6.0, 7.8, 7.107692307692307)","(21.0, 25.0, 23.4)","(8.5, 10.5, 10.338461538461539)"
08-12-2022 15:17:07.590477,"(5.0, 5.5, 5.487096774193549)","(8.0, 12.0, 10.347826086956522)","(20.0, 30.0, 27.142857142857142)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.92)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 7.838709677419355)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 87.0)","(6.0, 7.8, 7.107692307692307)","(21.0, 25.0, 23.4)","(8.5, 10.5, 10.338461538461539)"
08-12-2022 15:17:09.207867,"(5.0, 5.5, 5.487096774193549)","(8.0, 12.0, 10.347826086956522)","(20.0, 30.0, 27.142857142857142)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.92)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 7.838709677419355)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 87.0)","(6.0, 7.8, 7.107692307692307)","(21.0, 25.0, 23.4)","(8.5, 10.5, 10.338461538461539)"
08-12-2022 15:17:10.692624,"(5.0, 5.5, 5.487096774193549)","(8.0, 12.0, 10.347826086956522)","(20.0, 30.0, 27.142857142857142)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.92)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 7.838709677419355)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 87.0)","(6.0, 7.8, 7.107692307692307)","(21.0, 25.0, 23.4)","(8.5, 10.5, 10.338461538461539)"
08-12-2022 15:17:12.303466,"(5.0, 5.5, 5.487096774193549)","(8.0, 12.0, 10.347826086956522)","(20.0, 30.0, 27.142857142857142)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.92)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 7.838709677419355)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 87.0)","(6.0, 7.8, 7.1454545454545455)","(21.0, 25.0, 23.4)","(8.5, 10.5, 10.338461538461539)"
08-12-2022 15:17:13.772856,"(5.0, 5.5, 5.783333333333333)","(8.0, 12.0, 10.347826086956522)","(20.0, 30.0, 27.142857142857142)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.92)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 7.838709677419355)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 87.0)","(6.0, 7.8, 7.1454545454545455)","(21.0, 25.0, 23.4)","(8.5, 10.5, 10.338461538461539)"
08-12-2022 15:17:15.247968,"(5.0, 5.8, 5.783333333333333)","(8.0, 12.0, 10.347826086956522)","(20.0, 30.0, 27.142857142857142)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.92)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 7.838709677419355)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 87.0)","(6.0, 7.8, 7.1454545454545455)","(21.0, 25.0, 23.4)","(8.5, 10.5, 10.325)"
08-12-2022 15:17:16.814809,"(5.0, 5.9, 5.541304347826087)","(8.0, 12.0, 10.347826086956522)","(20.0, 30.0, 27.142857142857142)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.92)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 7.838709677419355)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 87.0)","(6.0, 7.8, 7.1454545454545455)","(21.0, 25.0, 23.4)","(8.5, 10.5, 10.325)"
08-12-2022 15:17:18.391552,"(5.0, 5.9, 5.782608695652174)","(8.0, 12.0, 10.347826086956522)","(20.0, 30.0, 27.142857142857142)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.92)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 7.838709677419355)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 87.0)","(6.0, 7.8, 7.1454545454545455)","(21.0, 25.0, 23.4)","(8.5, 10.5, 10.325)"
08-12-2022 15:17:19.897141,"(5.0, 5.9, 5.828571428571429)","(8.0, 12.0, 10.347826086956522)","(20.0, 30.0, 27.142857142857142)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.92)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 7.838709677419355)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 87.0)","(6.0, 7.8, 7.1454545454545455)","(21.0, 25.0, 23.4)","(8.5, 10.5, 10.325)"
08-12-2022 15:17:21.347565,"(5.0, 5.9, 5.828571428571429)","(8.0, 12.0, 10.347826086956522)","(20.0, 30.0, 27.142857142857142)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.92)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 7.838709677419355)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 87.0)","(6.0, 7.8, 7.1454545454545455)","(21.0, 25.0, 23.4)","(8.5, 10.5, 10.325)"
08-12-2022 15:17:22.811974,"(5.0, 5.9, 5.828571428571429)","(8.0, 12.0, 10.347826086956522)","(20.0, 30.0, 27.142857142857142)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.92)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 7.838709677419355)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 87.0)","(6.0, 7.8, 7.1454545454545455)","(21.0, 25.0, 23.4)","(8.5, 10.5, 10.325)"
08-12-2022 15:17:24.592889,"(5.0, 5.9, 5.828571428571429)","(8.0, 12.0, 10.347826086956522)","(20.0, 30.0, 27.142857142857142)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.92)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 7.838709677419355)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 87.0)","(6.0, 7.8, 7.1454545454545455)","(21.0, 25.0, 23.4)","(8.5, 10.5, 10.325)"
08-12-2022 15:17:26.380660,"(5.0, 5.9, 5.828571428571429)","(8.0, 12.0, 10.857142857142858)","(20.0, 30.0, 25.428571428571427)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.936842105263158)","(9.0, 18.0, 17.5)","(6.5, 8.4, 8.054545454545455)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 75.0)","(6.0, 7.8, 7.333333333333333)","(21.0, 25.0, 23.666666666666668)","(8.5, 10.5, 9.950000000000001)"
08-12-2022 15:17:27.916619,"(5.0, 5.8, 5.571428571428571)","(8.0, 11.5, 10.73076923076923)","(20.0, 30.0, 28.0)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.936842105263158)","(9.0, 18.0, 17.5)","(6.5, 8.2, 8.066666666666666)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 61.666666666666664)","(6.0, 7.6, 7.25)","(21.0, 25.0, 23.666666666666668)","(8.5, 10.5, 9.950000000000001)"
08-12-2022 15:17:29.596597,"(5.0, 5.8, 5.5)","(8.0, 12.0, 11.185185185185185)","(20.0, 29.0, 28.0)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.936842105263158)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.2, 8.066666666666666)","(20.0, 32.0, 28.470588235294116)","(51.0, 95.0, 72.5)","(6.0, 7.6, 7.25)","(21.0, 25.0, 23.666666666666668)","(8.5, 10.5, 9.46875)"
08-12-2022 15:17:31.055967,"(5.0, 5.8, 5.466666666666667)","(8.0, 12.0, 11.266666666666667)","(20.0, 29.0, 28.0)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.815384615384615)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.2, 8.066666666666666)","(20.0, 32.0, 28.470588235294116)","(51.0, 90.0, 65.0)","(6.0, 7.6, 7.333333333333333)","(21.0, 25.0, 23.666666666666668)","(8.5, 10.5, 9.631578947368421)"
08-12-2022 15:17:32.587330,"(5.0, 5.8, 5.466666666666667)","(8.0, 12.0, 11.266666666666667)","(20.0, 29.0, 28.0)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.810909090909091)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.2, 7.971428571428571)","(20.0, 32.0, 28.470588235294116)","(51.0, 85.0, 68.63636363636364)","(6.0, 7.6, 7.547826086956522)","(21.0, 25.0, 23.666666666666668)","(8.5, 10.5, 10.148936170212766)"
08-12-2022 15:17:34.183068,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 11.266666666666667)","(20.0, 29.0, 28.0)","(31.0, 65.0, 50.75)","(4.8, 6.0, 5.810909090909091)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.2, 7.971428571428571)","(20.0, 32.0, 28.470588235294116)","(51.0, 85.0, 68.63636363636364)","(6.0, 7.6, 7.547826086956522)","(21.0, 25.0, 23.666666666666668)","(8.5, 10.5, 9.705555555555556)"
08-12-2022 15:17:35.710363,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 11.266666666666667)","(20.0, 29.0, 28.692307692307693)","(31.0, 65.0, 57.5)","(4.8, 6.0, 5.811042944785276)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.2, 8.185365853658537)","(20.0, 32.0, 28.11111111111111)","(51.0, 85.0, 73.0)","(6.0, 7.6, 7.266666666666667)","(21.0, 25.0, 22.90909090909091)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:17:37.076533,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 11.266666666666667)","(20.0, 29.0, 28.692307692307693)","(31.0, 60.0, 57.5)","(4.8, 6.0, 5.811042944785276)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 8.185365853658537)","(20.0, 30.0, 28.11111111111111)","(51.0, 85.0, 73.0)","(6.0, 7.4, 7.266666666666667)","(21.0, 24.0, 22.90909090909091)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:17:38.430653,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 11.266666666666667)","(20.0, 29.0, 28.692307692307693)","(31.0, 60.0, 57.5)","(4.8, 6.0, 5.811042944785276)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 8.185365853658537)","(20.0, 30.0, 28.11111111111111)","(41.0, 85.0, 73.0)","(6.0, 7.4, 7.266666666666667)","(21.0, 24.0, 22.90909090909091)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:17:39.816941,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 11.266666666666667)","(20.0, 29.0, 28.692307692307693)","(31.0, 60.0, 57.5)","(4.8, 6.0, 5.811042944785276)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 8.185365853658537)","(20.0, 30.0, 28.11111111111111)","(41.0, 85.0, 73.0)","(6.0, 7.4, 7.266666666666667)","(21.0, 24.0, 22.90909090909091)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:17:41.193403,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 11.266666666666667)","(20.0, 29.0, 27.823529411764707)","(31.0, 60.0, 57.5)","(4.8, 6.0, 5.811042944785276)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 8.116129032258065)","(20.0, 30.0, 28.11111111111111)","(41.0, 85.0, 73.0)","(6.0, 7.4, 7.228571428571429)","(21.0, 24.0, 22.695652173913043)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:17:42.612315,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 11.266666666666667)","(20.0, 30.0, 28.529411764705884)","(31.0, 60.0, 57.5)","(4.8, 6.0, 5.811042944785276)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 8.116129032258065)","(20.0, 30.0, 28.11111111111111)","(41.0, 85.0, 73.0)","(6.0, 7.4, 7.228571428571429)","(21.0, 24.0, 22.695652173913043)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:17:44.070574,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 11.266666666666667)","(20.0, 30.0, 28.0)","(31.0, 60.0, 57.5)","(4.8, 6.0, 5.811042944785276)","(9.0, 18.0, 17.583333333333332)","(6.5, 8.4, 8.116129032258065)","(20.0, 30.0, 28.11111111111111)","(41.0, 85.0, 77.0)","(6.0, 7.4, 7.228571428571429)","(21.0, 24.0, 22.695652173913043)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:17:45.444160,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 11.266666666666667)","(19.0, 30.0, 28.0)","(31.0, 60.0, 57.5)","(5.0, 6.0, 5.811042944785276)","(10.0, 18.0, 17.583333333333332)","(6.5, 8.4, 8.116129032258065)","(20.0, 30.0, 28.11111111111111)","(41.0, 80.0, 77.0)","(6.0, 7.4, 7.228571428571429)","(21.0, 24.0, 22.695652173913043)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:17:46.862852,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 11.266666666666667)","(19.0, 30.0, 28.529411764705884)","(31.0, 60.0, 57.5)","(5.0, 6.0, 5.811042944785276)","(10.0, 18.0, 17.583333333333332)","(6.5, 8.4, 8.116129032258065)","(20.0, 30.0, 28.11111111111111)","(41.0, 80.0, 77.0)","(6.0, 7.4, 7.228571428571429)","(21.0, 24.0, 23.725490196078432)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:17:48.598748,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 11.266666666666667)","(19.0, 30.0, 28.529411764705884)","(31.0, 60.0, 57.5)","(5.0, 6.0, 5.811042944785276)","(10.0, 18.0, 17.583333333333332)","(6.5, 8.4, 8.105882352941176)","(20.0, 30.0, 28.11111111111111)","(41.0, 80.0, 77.0)","(6.0, 7.8, 7.65)","(21.0, 24.0, 23.725490196078432)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:17:50.074677,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 11.266666666666667)","(19.0, 30.0, 28.529411764705884)","(31.0, 60.0, 57.5)","(5.0, 6.0, 5.811042944785276)","(10.0, 18.0, 17.583333333333332)","(6.5, 8.4, 8.105882352941176)","(20.0, 30.0, 28.11111111111111)","(41.0, 80.0, 77.0)","(6.0, 7.8, 7.725)","(21.0, 24.0, 23.725490196078432)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:17:51.559798,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 28.0)","(31.0, 60.0, 57.5)","(5.0, 6.0, 5.811042944785276)","(10.0, 18.0, 17.583333333333332)","(6.5, 8.4, 8.105882352941176)","(20.0, 30.0, 28.11111111111111)","(41.0, 80.0, 77.0)","(6.0, 7.8, 7.666666666666667)","(21.0, 24.0, 23.725490196078432)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:17:53.031222,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 28.0)","(31.0, 60.0, 57.5)","(5.0, 6.0, 5.811042944785276)","(10.0, 18.0, 17.583333333333332)","(6.5, 8.4, 7.825)","(20.0, 30.0, 28.11111111111111)","(41.0, 80.0, 77.0)","(6.0, 7.8, 7.571428571428572)","(21.0, 24.0, 23.725490196078432)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:17:54.968543,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 28.0)","(31.0, 60.0, 57.5)","(5.0, 6.0, 5.811042944785276)","(10.0, 18.0, 17.583333333333332)","(6.5, 8.0, 7.825)","(20.0, 30.0, 28.11111111111111)","(41.0, 80.0, 77.0)","(6.0, 8.4, 8.329411764705883)","(21.0, 24.0, 23.725490196078432)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:17:56.904855,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 28.0)","(31.0, 60.0, 57.5)","(5.0, 6.0, 5.811042944785276)","(10.0, 18.0, 17.583333333333332)","(6.5, 8.0, 7.371428571428571)","(20.0, 30.0, 28.11111111111111)","(41.0, 80.0, 77.0)","(6.0, 8.4, 7.9)","(21.0, 24.0, 23.725490196078432)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:17:58.736670,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 27.142857142857142)","(31.0, 60.0, 57.5)","(5.0, 6.0, 5.811042944785276)","(10.0, 18.0, 17.583333333333332)","(6.5, 7.6, 7.411764705882353)","(20.0, 30.0, 28.11111111111111)","(41.0, 80.0, 77.0)","(6.0, 8.4, 7.92)","(21.0, 24.0, 23.725490196078432)","(8.5, 10.0, 9.424489795918367)"
08-12-2022 15:18:00.317025,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 26.8)","(31.0, 60.0, 57.5)","(5.0, 6.0, 5.811042944785276)","(10.0, 18.0, 17.583333333333332)","(6.5, 7.6, 7.411764705882353)","(20.0, 30.0, 28.125)","(41.0, 80.0, 77.0)","(6.0, 8.4, 7.92)","(21.0, 24.0, 23.725490196078432)","(8.5, 10.0, 9.464285714285714)"
08-12-2022 15:18:01.882712,"(5.0, 5.8, 5.622222222222223)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 27.142857142857142)","(31.0, 65.0, 57.5)","(5.0, 6.0, 5.811042944785276)","(10.0, 18.0, 17.583333333333332)","(6.5, 7.6, 7.375)","(20.0, 30.0, 28.125)","(41.0, 80.0, 77.0)","(6.0, 8.4, 7.92)","(21.0, 24.0, 23.725490196078432)","(8.5, 10.0, 9.464285714285714)"
08-12-2022 15:18:03.490772,"(5.0, 5.8, 5.676923076923077)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 27.142857142857142)","(31.0, 65.0, 62.85714285714286)","(5.0, 6.0, 5.811042944785276)","(10.0, 18.0, 17.6)","(6.5, 7.6, 7.410526315789474)","(20.0, 30.0, 28.125)","(41.0, 80.0, 77.0)","(6.0, 8.4, 7.76)","(21.0, 24.0, 23.725490196078432)","(8.5, 10.0, 9.28)"
08-12-2022 15:18:05.165257,"(5.0, 5.8, 5.676923076923077)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 26.8)","(31.0, 65.0, 62.85714285714286)","(5.0, 6.0, 5.811042944785276)","(10.0, 18.0, 17.6)","(6.5, 7.6, 7.410526315789474)","(20.0, 30.0, 28.125)","(41.0, 80.0, 77.0)","(6.0, 8.4, 7.8999999999999995)","(21.0, 24.0, 23.725490196078432)","(8.5, 10.0, 9.333333333333332)"
08-12-2022 15:18:06.991409,"(5.0, 5.8, 5.676923076923077)","(8.0, 12.0, 10.7)","(19.0, 30.0, 27.142857142857142)","(31.0, 65.0, 62.85714285714286)","(5.0, 6.0, 5.811042944785276)","(10.0, 18.0, 17.6)","(6.5, 7.6, 7.410526315789474)","(20.0, 30.0, 28.125)","(41.0, 80.0, 77.0)","(6.0, 8.2, 7.709090909090909)","(21.0, 24.0, 23.725490196078432)","(8.5, 10.0, 9.333333333333332)"
08-12-2022 15:18:08.514883,"(5.0, 5.8, 5.676923076923077)","(8.0, 12.0, 10.7)","(19.0, 30.0, 27.142857142857142)","(31.0, 65.0, 62.85714285714286)","(5.0, 6.0, 5.811042944785276)","(10.0, 18.0, 17.333333333333332)","(6.5, 7.6, 7.461538461538462)","(20.0, 30.0, 28.235294117647058)","(41.0, 80.0, 77.5)","(6.0, 8.2, 7.84)","(21.0, 24.0, 23.725490196078432)","(8.5, 10.0, 9.333333333333332)"
08-12-2022 15:18:10.127563,"(5.0, 5.8, 5.7368421052631575)","(8.0, 12.0, 10.772727272727273)","(19.0, 30.0, 28.0)","(31.0, 70.0, 57.368421052631575)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.6)","(6.5, 7.6, 7.5)","(20.0, 30.0, 28.235294117647058)","(41.0, 80.0, 75.0)","(6.0, 8.2, 7.93)","(21.0, 24.0, 23.125)","(8.5, 10.0, 9.4375)"
08-12-2022 15:18:11.615328,"(5.0, 5.8, 5.7368421052631575)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 28.0)","(31.0, 70.0, 56.15384615384615)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.6)","(6.5, 7.6, 7.5)","(20.0, 30.0, 28.235294117647058)","(41.0, 80.0, 75.0)","(6.0, 8.2, 7.93)","(21.0, 24.0, 23.125)","(8.5, 10.0, 9.4375)"
08-12-2022 15:18:13.277669,"(5.0, 5.8, 5.7368421052631575)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 28.0)","(31.0, 70.0, 56.15384615384615)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.6)","(6.5, 7.6, 7.5)","(20.0, 30.0, 28.235294117647058)","(41.0, 80.0, 75.0)","(6.0, 8.2, 7.93)","(21.0, 24.0, 23.125)","(8.5, 10.0, 9.4375)"
08-12-2022 15:18:14.850042,"(5.0, 5.8, 5.7368421052631575)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 28.0)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.166666666666668)","(6.5, 7.6, 7.5)","(20.0, 30.0, 28.235294117647058)","(41.0, 80.0, 75.0)","(6.0, 8.2, 7.93)","(21.0, 24.0, 23.125)","(8.5, 10.0, 9.4375)"
08-12-2022 15:18:16.342023,"(5.0, 5.8, 5.7368421052631575)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 28.0)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.166666666666668)","(6.5, 7.6, 7.5)","(20.0, 30.0, 28.235294117647058)","(41.0, 80.0, 75.0)","(6.0, 8.2, 7.93)","(21.0, 24.0, 23.125)","(8.5, 10.0, 9.4375)"
08-12-2022 15:18:17.856886,"(5.0, 5.8, 5.7368421052631575)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 28.0)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.166666666666668)","(6.5, 7.6, 7.5)","(20.0, 30.0, 28.38095238095238)","(41.0, 80.0, 75.0)","(6.0, 8.2, 7.93)","(21.0, 24.0, 23.2)","(8.5, 10.0, 9.635714285714286)"
08-12-2022 15:18:19.300118,"(5.0, 5.8, 5.7368421052631575)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 27.53846153846154)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.166666666666668)","(6.5, 7.6, 7.505263157894737)","(20.0, 32.0, 28.38095238095238)","(41.0, 80.0, 75.0)","(6.0, 8.2, 7.93)","(21.0, 24.0, 23.5)","(8.5, 10.5, 9.693333333333333)"
08-12-2022 15:18:20.959438,"(5.0, 5.8, 5.74)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 27.53846153846154)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.166666666666668)","(6.5, 7.6, 7.505263157894737)","(20.0, 32.0, 28.38095238095238)","(41.0, 80.0, 75.0)","(6.0, 8.2, 7.93)","(21.0, 24.0, 23.5)","(8.5, 10.5, 9.693333333333333)"
08-12-2022 15:18:22.966222,"(5.0, 5.8, 5.74)","(8.0, 12.0, 10.73076923076923)","(19.0, 30.0, 27.53846153846154)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.166666666666668)","(6.5, 7.6, 7.505263157894737)","(20.0, 32.0, 28.38095238095238)","(41.0, 80.0, 75.0)","(6.0, 8.2, 7.93)","(21.0, 24.0, 22.733333333333334)","(8.5, 10.5, 9.693333333333333)"
08-12-2022 15:18:24.699414,"(5.0, 5.8, 5.74)","(8.0, 12.0, 11.0)","(19.0, 30.0, 27.53846153846154)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.166666666666668)","(6.5, 7.6, 7.505263157894737)","(20.0, 32.0, 28.38095238095238)","(41.0, 80.0, 75.0)","(6.0, 8.2, 7.93)","(21.0, 23.0, 22.77777777777778)","(8.5, 10.5, 9.923809523809524)"
08-12-2022 15:18:26.660971,"(5.0, 5.8, 5.75)","(8.0, 12.0, 11.0)","(19.0, 30.0, 27.53846153846154)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.166666666666668)","(6.5, 7.6, 7.505263157894737)","(20.0, 32.0, 28.38095238095238)","(41.0, 80.0, 75.0)","(6.0, 8.2, 7.93)","(21.0, 23.0, 22.77777777777778)","(8.5, 10.5, 9.923809523809524)"
08-12-2022 15:18:28.438983,"(5.0, 5.8, 5.847826086956522)","(8.0, 12.0, 11.0)","(19.0, 30.0, 28.0)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.166666666666668)","(6.5, 7.6, 7.505263157894737)","(20.0, 32.0, 28.38095238095238)","(41.0, 80.0, 75.0)","(6.0, 8.2, 7.93)","(21.0, 23.0, 22.936507936507937)","(8.5, 10.5, 9.923809523809524)"
08-12-2022 15:18:30.261974,"(5.0, 5.9, 5.847826086956522)","(8.0, 12.0, 11.0)","(19.0, 30.0, 28.0)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.166666666666668)","(6.5, 7.6, 7.505263157894737)","(20.0, 32.0, 28.38095238095238)","(41.0, 80.0, 75.0)","(6.0, 8.2, 7.93)","(21.0, 23.0, 22.936507936507937)","(8.5, 10.5, 9.923809523809524)"
08-12-2022 15:18:32.319251,"(5.0, 5.9, 5.847826086956522)","(8.0, 12.0, 11.0)","(19.0, 30.0, 27.09090909090909)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.166666666666668)","(6.5, 7.6, 7.375)","(20.0, 30.0, 29.0)","(41.0, 80.0, 75.0)","(6.0, 8.2, 8.0125)","(21.0, 23.0, 22.936507936507937)","(8.5, 10.0, 9.733333333333333)"
08-12-2022 15:18:34.093944,"(5.0, 5.9, 5.847826086956522)","(8.0, 12.0, 11.0)","(19.0, 30.0, 27.09090909090909)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.166666666666668)","(6.5, 7.6, 7.375)","(20.0, 30.0, 29.0)","(41.0, 80.0, 75.0)","(6.0, 8.2, 8.0125)","(21.0, 23.0, 22.93103448275862)","(8.5, 10.0, 9.733333333333333)"
08-12-2022 15:18:35.750501,"(5.0, 5.9, 5.847826086956522)","(8.0, 12.0, 11.0)","(19.0, 30.0, 27.09090909090909)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.0, 5.825988700564972)","(10.0, 18.0, 17.166666666666668)","(6.5, 7.6, 7.375)","(20.0, 30.0, 29.0)","(41.0, 80.0, 75.0)","(6.0, 8.2, 8.0125)","(21.0, 23.0, 22.93103448275862)","(8.5, 10.0, 9.733333333333333)"
