,Memumsmedad,Mungerannie,My Prediction,Nahnah Not Me,Star Of Kongo,Tyita,Grinzinger Castle,Italian Virtuoso,Sobart,Golden Beauty,Young Trella,Dupont
10-01-2023 13:58:36.577210,"(31.0, 40.0, 38.857142857142854)","(51.0, 55.0, 50.86363636363637)","(101.0, 200.0, 186.66666666666666)","(31.0, 50.0, 49.78947368421053)","(14.0, 18.0, 17.897959183673468)","(2.7, 3.15, 3.0822714681440444)","(8.0, 10.0, 9.748837209302327)","(5.5, 6.2, 6.121008403361345)","(101.0, 170.0, 160.0)","(14.0, 19.5, 19.73076923076923)","(101.0, 320.0, 302.5)","(3.9, 4.7, 4.6183206106870225)"
10-01-2023 13:58:38.235786,"(31.0, 40.0, 39.368421052631575)","(51.0, 55.0, 51.5)","(101.0, 200.0, 185.71428571428572)","(31.0, 50.0, 49.6)","(14.0, 18.0, 17.782608695652176)","(2.7, 3.1, 3.026078431372549)","(8.0, 9.8, 9.754166666666666)","(5.5, 6.2, 6.100348432055749)","(101.0, 180.0, 151.42857142857142)","(14.0, 20.0, 19.69148936170213)","(101.0, 320.0, 310.0)","(3.9, 4.7, 4.631372549019607)"
10-01-2023 13:58:40.237856,"(31.0, 40.0, 38.94736842105263)","(51.0, 55.0, 50.86363636363637)","(101.0, 200.0, 185.71428571428572)","(31.0, 50.0, 49.81818181818182)","(14.0, 18.0, 17.761904761904763)","(2.7, 3.05, 3.0801867219917014)","(8.0, 9.8, 9.721428571428572)","(5.5, 6.2, 6.097043478260869)","(91.0, 180.0, 151.42857142857142)","(14.0, 21.0, 19.69148936170213)","(101.0, 320.0, 310.0)","(3.9, 4.7, 4.627083333333333)"
10-01-2023 13:58:42.056179,"(31.0, 40.0, 38.94736842105263)","(51.0, 55.0, 50.86363636363637)","(101.0, 200.0, 185.71428571428572)","(31.0, 50.0, 51.4)","(14.0, 18.0, 17.779411764705884)","(2.7, 3.1, 3.073297213622291)","(8.0, 9.8, 9.742105263157896)","(5.5, 6.2, 6.093401015228427)","(91.0, 180.0, 147.5)","(14.0, 21.0, 19.77777777777778)","(101.0, 320.0, 310.0)","(3.9, 4.7, 4.627083333333333)"
10-01-2023 13:58:44.529425,"(31.0, 40.0, 39.027027027027025)","(51.0, 55.0, 50.86363636363637)","(101.0, 200.0, 182.85714285714286)","(31.0, 55.0, 51.1)","(14.0, 18.0, 17.78358208955224)","(2.6, 3.1, 3.058041237113402)","(8.0, 9.8, 9.6625)","(5.5, 6.2, 6.093174061433447)","(91.0, 170.0, 148.0)","(15.0, 20.0, 19.77)","(101.0, 320.0, 310.0)","(4.0, 4.7, 4.627083333333333)"
10-01-2023 13:58:46.555825,"(31.0, 40.0, 38.666666666666664)","(51.0, 55.0, 50.86363636363637)","(101.0, 190.0, 187.77777777777777)","(31.0, 55.0, 51.1)","(14.0, 18.0, 17.78358208955224)","(2.6, 3.1, 2.9884348395546825)","(8.0, 9.8, 9.759550561797754)","(5.5, 6.2, 6.095492487479132)","(91.0, 180.0, 150.0)","(15.0, 21.0, 20.473684210526315)","(101.0, 320.0, 310.0)","(4.0, 4.7, 4.65438596491228)"
10-01-2023 13:58:48.580221,"(31.0, 40.0, 41.0)","(51.0, 55.0, 53.07692307692308)","(101.0, 190.0, 195.0)","(31.0, 55.0, 52.35294117647059)","(14.0, 18.0, 17.25)","(2.6, 3.05, 3.0326327433628317)","(8.0, 9.8, 9.77608695652174)","(5.5, 6.2, 6.136643026004728)","(91.0, 180.0, 172.0)","(15.0, 22.0, 21.75862068965517)","(101.0, 340.0, 305.0)","(4.0, 4.5, 4.358215962441315)"
10-01-2023 13:58:50.573522,"(31.0, 42.0, 40.5)","(51.0, 55.0, 50.416666666666664)","(101.0, 220.0, 198.57142857142858)","(31.0, 55.0, 53.4375)","(14.0, 17.5, 17.25)","(2.7, 3.05, 3.009628975265018)","(8.0, 9.8, 9.874226804123712)","(5.5, 6.2, 6.115035799522673)","(91.0, 180.0, 164.0)","(15.0, 22.0, 22.441860465116278)","(101.0, 330.0, 320.0)","(4.0, 4.4, 4.3693333333333335)"
10-01-2023 13:58:52.457595,"(31.0, 42.0, 40.31578947368421)","(51.0, 55.0, 50.8)","(101.0, 220.0, 210.76923076923077)","(31.0, 55.0, 53.888888888888886)","(14.0, 17.5, 17.357142857142858)","(2.7, 3.05, 2.982875)","(8.0, 10.0, 9.788333333333334)","(5.5, 6.2, 6.2018621973929235)","(91.0, 170.0, 152.85714285714286)","(15.0, 23.0, 22.384615384615383)","(101.0, 330.0, 303.75)","(4.0, 4.4, 4.3395287958115185)"
10-01-2023 13:58:54.226627,"(31.0, 42.0, 40.857142857142854)","(51.0, 55.0, 51.85)","(101.0, 220.0, 199.41176470588235)","(31.0, 55.0, 53.095238095238095)","(14.0, 17.5, 17.467741935483872)","(2.7, 3.0, 2.977964071856287)","(8.0, 9.8, 9.901010101010101)","(5.5, 6.4, 6.298327759197325)","(91.0, 170.0, 162.0)","(15.0, 23.0, 21.967741935483872)","(101.0, 330.0, 293.3333333333333)","(4.0, 4.4, 4.332062391681109)"
10-01-2023 13:58:56.140723,"(31.0, 42.0, 41.03030303030303)","(51.0, 55.0, 51.85)","(101.0, 210.0, 203.07692307692307)","(41.0, 55.0, 53.0)","(14.0, 17.5, 17.657894736842106)","(2.7, 2.98, 2.9661601642710473)","(8.0, 10.0, 9.911111111111111)","(5.5, 6.4, 6.331578947368421)","(91.0, 170.0, 162.0)","(15.0, 23.0, 22.272727272727273)","(101.0, 320.0, 285.0)","(3.9, 4.4, 4.332062391681109)"
10-01-2023 13:58:58.018159,"(31.0, 42.0, 41.03030303030303)","(51.0, 55.0, 51.21621621621622)","(101.0, 210.0, 195.0)","(41.0, 55.0, 52.69230769230769)","(14.0, 18.0, 17.772727272727273)","(2.7, 2.98, 2.9641297935103244)","(8.0, 10.0, 9.893333333333334)","(5.5, 6.4, 6.349074074074075)","(91.0, 170.0, 160.9090909090909)","(15.0, 23.0, 22.244444444444444)","(101.0, 320.0, 291.25)","(3.9, 4.4, 4.322341696535245)"
10-01-2023 13:58:59.914556,"(31.0, 42.0, 41.03030303030303)","(51.0, 55.0, 51.71875)","(101.0, 210.0, 187.5)","(41.0, 55.0, 52.857142857142854)","(14.0, 18.0, 19.160714285714285)","(2.6, 2.98, 2.926145251396648)","(8.0, 10.0, 9.601694915254237)","(5.5, 6.4, 6.457142857142857)","(101.0, 170.0, 164.11764705882354)","(15.0, 23.0, 22.288888888888888)","(101.0, 310.0, 307.5)","(3.9, 4.4, 4.321875)"
10-01-2023 13:59:01.720211,"(31.0, 42.0, 40.57142857142857)","(51.0, 55.0, 52.0)","(101.0, 210.0, 186.66666666666666)","(41.0, 55.0, 52.857142857142854)","(14.0, 19.5, 19.160714285714285)","(2.6, 2.94, 2.92919941775837)","(8.0, 9.8, 9.574774774774774)","(5.5, 6.6, 6.471028037383178)","(101.0, 170.0, 146.0)","(15.0, 23.0, 22.404255319148938)","(101.0, 330.0, 267.5)","(3.9, 4.4, 4.31005291005291)"
10-01-2023 13:59:03.562098,"(31.0, 42.0, 40.57142857142857)","(51.0, 55.0, 52.0)","(101.0, 200.0, 186.66666666666666)","(41.0, 55.0, 52.857142857142854)","(14.0, 19.5, 19.160714285714285)","(2.6, 2.94, 2.92919941775837)","(8.0, 9.6, 9.574774774774774)","(5.5, 6.6, 6.471028037383178)","(101.0, 150.0, 146.0)","(15.0, 23.0, 22.404255319148938)","(101.0, 290.0, 267.5)","(3.9, 4.4, 4.31005291005291)"
10-01-2023 13:59:05.611208,"(31.0, 42.0, 40.77777777777778)","(51.0, 55.0, 49.85294117647059)","(101.0, 200.0, 182.0)","(41.0, 55.0, 56.06060606060606)","(15.0, 19.5, 19.63157894736842)","(2.6, 2.94, 2.9345081967213114)","(8.0, 9.6, 9.643820224719102)","(5.5, 6.6, 6.491238670694864)","(101.0, 150.0, 142.85714285714286)","(15.0, 23.0, 22.454545454545453)","(101.0, 270.0, 260.0)","(3.9, 4.4, 4.325395152792413)"
10-01-2023 13:59:07.365400,"(31.0, 42.0, 40.9)","(51.0, 55.0, 49.166666666666664)","(101.0, 190.0, 182.66666666666666)","(41.0, 60.0, 56.578947368421055)","(15.0, 20.0, 19.772727272727273)","(2.6, 2.94, 2.931987951807229)","(8.0, 9.8, 9.670093457943926)","(5.5, 6.6, 6.5021148036253775)","(101.0, 150.0, 145.71428571428572)","(15.0, 23.0, 22.555555555555557)","(101.0, 270.0, 262.0)","(4.0, 4.4, 4.325786163522013)"
10-01-2023 13:59:09.259150,"(31.0, 42.0, 41.18518518518518)","(51.0, 55.0, 50.1)","(101.0, 190.0, 185.55555555555554)","(41.0, 60.0, 56.13636363636363)","(15.0, 20.0, 19.7)","(2.6, 2.94, 2.8910344827586205)","(8.0, 9.8, 9.692561983471075)","(5.5, 6.6, 6.516062176165803)","(101.0, 160.0, 143.33333333333334)","(15.0, 23.0, 22.736842105263158)","(101.0, 300.0, 285.0)","(4.0, 4.4, 4.332118887823586)"
10-01-2023 13:59:11.415188,"(31.0, 42.0, 41.333333333333336)","(41.0, 55.0, 49.3125)","(101.0, 190.0, 185.55555555555554)","(41.0, 60.0, 56.13636363636363)","(15.0, 20.0, 19.372093023255815)","(2.6, 2.9, 2.87796875)","(8.0, 9.8, 9.545622119815668)","(5.5, 6.6, 6.414736842105263)","(91.0, 160.0, 142.22222222222223)","(16.0, 24.0, 22.606060606060606)","(101.0, 300.0, 285.0)","(3.9, 4.4, 4.3022099447513815)"
10-01-2023 13:59:13.464682,"(31.0, 42.0, 41.55555555555556)","(41.0, 55.0, 52.44444444444444)","(101.0, 190.0, 188.26086956521738)","(41.0, 60.0, 59.18918918918919)","(15.0, 20.0, 18.459183673469386)","(2.6, 2.9, 2.89801652892562)","(8.0, 9.8, 9.635294117647058)","(5.5, 6.6, 6.500712589073634)","(91.0, 160.0, 146.66666666666666)","(16.0, 24.0, 23.45098039215686)","(101.0, 310.0, 303.6363636363636)","(3.9, 4.4, 4.335483870967742)"
10-01-2023 13:59:15.458762,"(31.0, 42.0, 41.68181818181818)","(41.0, 55.0, 52.3)","(101.0, 190.0, 198.57142857142858)","(41.0, 60.0, 59.833333333333336)","(15.0, 18.5, 18.73846153846154)","(2.6, 2.9, 2.906513409961686)","(8.0, 9.8, 9.650267379679144)","(5.5, 6.6, 6.511440677966101)","(91.0, 160.0, 152.5)","(16.0, 24.0, 23.601769911504427)","(101.0, 310.0, 289.0)","(3.9, 4.4, 4.34)"
10-01-2023 13:59:17.400271,"(31.0, 42.0, 41.68181818181818)","(41.0, 55.0, 51.93877551020408)","(101.0, 200.0, 198.75)","(41.0, 60.0, 57.97872340425532)","(15.0, 19.0, 18.671875)","(2.6, 2.92, 2.903631713554987)","(8.0, 9.8, 9.572727272727272)","(5.5, 6.6, 6.510762331838565)","(91.0, 160.0, 152.6315789473684)","(16.0, 24.0, 23.598214285714285)","(101.0, 300.0, 267.6923076923077)","(3.9, 4.4, 4.338879456706282)"
10-01-2023 13:59:19.327786,"(31.0, 42.0, 41.68181818181818)","(41.0, 55.0, 52.065217391304344)","(101.0, 200.0, 209.0909090909091)","(41.0, 60.0, 57.7)","(15.0, 19.0, 18.26923076923077)","(2.6, 2.92, 2.908632075471698)","(8.0, 9.6, 9.711688311688311)","(5.5, 6.6, 6.513302752293578)","(91.0, 160.0, 155.33333333333334)","(16.0, 24.0, 23.598214285714285)","(101.0, 290.0, 277.5)","(3.9, 4.4, 4.33831544178365)"
10-01-2023 13:59:21.515178,"(31.0, 42.0, 42.275862068965516)","(41.0, 55.0, 49.94444444444444)","(101.0, 220.0, 216.0)","(41.0, 60.0, 58.265306122448976)","(15.0, 18.5, 18.476744186046513)","(2.6, 2.92, 2.9255244755244756)","(8.0, 9.8, 9.801398601398603)","(5.5, 6.6, 6.179759036144579)","(91.0, 160.0, 159.0909090909091)","(16.0, 24.0, 23.677419354838708)","(101.0, 290.0, 270.0)","(3.9, 4.5, 4.462013181545836)"
10-01-2023 13:59:23.565791,"(31.0, 44.0, 41.77358490566038)","(41.0, 55.0, 47.68421052631579)","(101.0, 220.0, 216.0)","(41.0, 60.0, 58.265306122448976)","(15.0, 18.5, 18.205882352941178)","(2.6, 2.94, 2.944887983706721)","(8.0, 10.0, 9.746534653465346)","(5.5, 6.2, 6.15177304964539)","(91.0, 160.0, 159.375)","(16.0, 24.0, 23.76086956521739)","(101.0, 290.0, 270.0)","(3.9, 4.5, 4.429174311926606)"
10-01-2023 13:59:25.453162,"(31.0, 42.0, 41.728813559322035)","(41.0, 50.0, 48.20408163265306)","(101.0, 220.0, 216.0)","(41.0, 60.0, 58.55555555555556)","(15.0, 18.5, 18.24)","(2.6, 2.96, 2.9841081081081082)","(8.0, 9.8, 9.761151079136692)","(5.5, 6.2, 6.134085778781039)","(91.0, 160.0, 165.78947368421052)","(16.0, 24.0, 23.823529411764707)","(101.0, 290.0, 280.0)","(3.9, 4.5, 4.439961389961391)"
10-01-2023 13:59:27.353947,"(31.0, 42.0, 41.728813559322035)","(41.0, 50.0, 48.20408163265306)","(101.0, 220.0, 216.0)","(41.0, 60.0, 57.432432432432435)","(15.0, 18.5, 18.23780487804878)","(2.6, 3.0, 2.952)","(8.0, 9.8, 9.76)","(5.5, 6.2, 6.120357941834452)","(91.0, 170.0, 165.78947368421052)","(16.0, 24.0, 23.788732394366196)","(101.0, 290.0, 280.0)","(3.9, 4.5, 4.43640081799591)"
10-01-2023 13:59:29.278828,"(31.0, 42.0, 41.92727272727273)","(41.0, 50.0, 48.32)","(101.0, 220.0, 203.33333333333334)","(41.0, 60.0, 57.857142857142854)","(15.0, 18.5, 18.33125)","(2.6, 3.0, 2.9615602836879433)","(8.0, 9.8, 9.780590717299578)","(5.5, 6.2, 6.12688679245283)","(91.0, 170.0, 165.78947368421052)","(16.0, 24.0, 24.507246376811594)","(101.0, 320.0, 308.0)","(3.9, 4.4, 4.35079125847777)"
10-01-2023 13:59:31.249280,"(31.0, 42.0, 42.78048780487805)","(41.0, 50.0, 47.82608695652174)","(101.0, 220.0, 203.33333333333334)","(41.0, 60.0, 57.94117647058823)","(15.0, 18.5, 18.29230769230769)","(2.6, 3.0, 2.962533162173727)","(8.0, 10.0, 9.787951807228916)","(5.5, 6.2, 6.116504854368932)","(101.0, 170.0, 166.0)","(16.0, 25.0, 24.433333333333334)","(101.0, 330.0, 307.5)","(3.9, 4.4, 4.350716981132075)"
10-01-2023 13:59:33.064283,"(31.0, 44.0, 42.78048780487805)","(41.0, 50.0, 47.86666666666667)","(101.0, 220.0, 203.33333333333334)","(41.0, 60.0, 57.794117647058826)","(15.0, 18.5, 18.372093023255815)","(2.6, 2.98, 2.9622260273972603)","(8.0, 10.0, 9.774626865671642)","(5.5, 6.2, 6.127272727272727)","(101.0, 170.0, 166.0)","(17.0, 25.0, 24.19047619047619)","(101.0, 350.0, 348.3333333333333)","(3.9, 4.4, 4.370444104134763)"
10-01-2023 13:59:34.880603,"(31.0, 44.0, 42.93617021276596)","(41.0, 50.0, 47.714285714285715)","(101.0, 220.0, 203.33333333333334)","(41.0, 60.0, 57.05882352941177)","(15.0, 18.5, 18.452380952380953)","(2.6, 2.98, 2.9634165995165187)","(8.0, 9.8, 9.744776119402985)","(5.5, 6.2, 6.120661157024793)","(101.0, 170.0, 193.84615384615384)","(17.0, 25.0, 24.227272727272727)","(101.0, 350.0, 348.46153846153845)","(3.9, 4.4, 4.388932547478717)"
10-01-2023 13:59:36.792479,"(31.0, 44.0, 42.68421052631579)","(41.0, 50.0, 46.8)","(101.0, 220.0, 210.9090909090909)","(41.0, 60.0, 55.55555555555556)","(15.0, 19.0, 17.796296296296298)","(2.6, 2.98, 2.9644330855018586)","(8.0, 9.8, 10.098290598290598)","(5.5, 6.2, 6.085013623978202)","(101.0, 210.0, 194.0)","(17.0, 25.0, 24.346153846153847)","(101.0, 350.0, 344.0)","(3.9, 4.4, 4.377838427947599)"
10-01-2023 13:59:38.611989,"(31.0, 44.0, 43.8)","(41.0, 50.0, 47.95744680851064)","(101.0, 220.0, 211.66666666666666)","(41.0, 60.0, 56.36363636363637)","(15.0, 18.0, 17.82894736842105)","(2.6, 2.98, 2.962338847689675)","(8.0, 10.5, 10.16077738515901)","(5.5, 6.2, 6.053763440860215)","(101.0, 200.0, 185.0)","(17.0, 25.0, 24.47457627118644)","(101.0, 350.0, 345.0)","(3.9, 4.4, 4.376685537828101)"
10-01-2023 13:59:40.518250,"(31.0, 44.0, 43.891891891891895)","(41.0, 48.0, 48.101694915254235)","(101.0, 220.0, 217.5)","(41.0, 60.0, 54.8936170212766)","(15.0, 18.0, 17.75)","(2.6, 2.98, 2.9622504327755337)","(8.0, 10.5, 10.157142857142857)","(5.5, 6.0, 5.983248730964467)","(101.0, 210.0, 187.5)","(17.0, 25.0, 24.47457627118644)","(101.0, 350.0, 345.0)","(3.9, 4.4, 4.370600632244468)"
10-01-2023 13:59:42.328045,"(31.0, 44.0, 43.891891891891895)","(41.0, 50.0, 48.101694915254235)","(101.0, 220.0, 217.5)","(41.0, 60.0, 54.8936170212766)","(15.0, 18.0, 17.75)","(2.6, 2.98, 2.9622504327755337)","(8.0, 10.5, 10.157142857142857)","(5.5, 6.0, 5.983248730964467)","(101.0, 210.0, 187.5)","(17.0, 25.0, 24.47457627118644)","(101.0, 350.0, 345.0)","(3.9, 4.4, 4.363327032136106)"
10-01-2023 13:59:44.165555,"(31.0, 46.0, 44.53968253968254)","(41.0, 50.0, 47.886792452830186)","(101.0, 210.0, 208.75)","(41.0, 60.0, 55.76923076923077)","(15.0, 18.0, 17.74137931034483)","(2.6, 2.98, 2.968584405753217)","(8.0, 10.5, 10.194552529182879)","(5.5, 5.9, 5.884592145015106)","(101.0, 200.0, 188.75)","(17.0, 25.0, 24.370786516853933)","(101.0, 350.0, 345.0)","(3.9, 4.4, 4.645423728813559)"
10-01-2023 13:59:46.054152,"(31.0, 42.0, 41.65714285714286)","(41.0, 55.0, 53.507462686567166)","(101.0, 140.0, 124.0)","(41.0, 55.0, 51.4622641509434)","(14.0, 18.0, 17.8)","(2.6, 3.05, 3.0152094717668487)","(8.0, 11.0, 10.656626506024097)","(5.5, 5.4, 5.359030837004405)","(101.0, 200.0, 193.33333333333334)","(17.0, 25.0, 24.625)","(101.0, 370.0, 346.9230769230769)","(3.9, 4.7, 4.651754385964912)"
10-01-2023 13:59:47.917277,"(31.0, 42.0, 41.44827586206897)","(41.0, 55.0, 53.148148148148145)","(101.0, 170.0, 161.0)","(41.0, 55.0, 50.39772727272727)","(14.0, 18.0, 17.6)","(2.6, 3.05, 3.007142857142857)","(8.0, 11.0, 10.642611683848797)","(5.5, 5.4, 5.359649122807018)","(101.0, 210.0, 177.77777777777777)","(17.0, 25.0, 24.436893203883496)","(101.0, 370.0, 348.75)","(3.9, 4.7, 4.659860788863109)"
10-01-2023 13:59:49.771686,"(31.0, 42.0, 41.885714285714286)","(41.0, 55.0, 56.85185185185185)","(101.0, 170.0, 166.15384615384616)","(41.0, 55.0, 51.224489795918366)","(14.0, 18.0, 17.914634146341463)","(2.6, 3.05, 3.0240963855421685)","(8.0, 11.0, 10.842618384401113)","(5.5, 5.4, 5.471005917159763)","(101.0, 200.0, 191.25)","(17.0, 25.0, 24.945205479452056)","(101.0, 370.0, 361.1764705882353)","(3.9, 4.5, 4.454246575342466)"
10-01-2023 13:59:51.616137,"(31.0, 42.0, 41.888888888888886)","(41.0, 60.0, 56.53061224489796)","(101.0, 180.0, 169.33333333333334)","(41.0, 55.0, 51.224489795918366)","(14.0, 18.0, 17.846938775510203)","(2.6, 3.05, 3.060593220338983)","(8.5, 11.0, 10.819767441860465)","(5.5, 5.5, 5.386195286195287)","(101.0, 200.0, 191.25)","(17.0, 25.0, 25.352941176470587)","(101.0, 370.0, 361.1764705882353)","(3.9, 4.5, 4.481731601731601)"
10-01-2023 13:59:53.483501,"(31.0, 42.0, 41.86206896551724)","(41.0, 60.0, 55.38461538461539)","(101.0, 180.0, 168.0)","(41.0, 55.0, 50.674157303370784)","(14.0, 18.0, 17.779411764705884)","(2.6, 3.1, 3.021904761904762)","(8.0, 11.0, 10.827089337175792)","(5.5, 5.4, 5.391793313069909)","(101.0, 200.0, 192.72727272727272)","(17.0, 26.0, 24.951219512195124)","(101.0, 370.0, 354.3478260869565)","(3.9, 4.5, 4.433305012744265)"
10-01-2023 13:59:55.402753,"(31.0, 42.0, 41.6)","(41.0, 60.0, 52.72727272727273)","(101.0, 180.0, 170.0)","(41.0, 55.0, 48.97674418604651)","(14.0, 18.0, 18.106060606060606)","(2.6, 3.1, 3.013660245183888)","(8.0, 11.0, 10.831062670299728)","(5.5, 5.4, 5.4617128463476075)","(101.0, 200.0, 189.16666666666666)","(17.0, 25.0, 24.70175438596491)","(101.0, 370.0, 355.6)","(3.9, 4.5, 4.419422249539029)"
10-01-2023 13:59:57.287299,"(31.0, 42.0, 41.67741935483871)","(41.0, 55.0, 51.40625)","(101.0, 180.0, 172.85714285714286)","(41.0, 55.0, 50.54216867469879)","(14.0, 18.5, 18.38888888888889)","(2.6, 3.05, 3.0485751295336785)","(8.5, 11.0, 10.861495844875346)","(5.5, 5.5, 5.483730158730159)","(101.0, 190.0, 187.69230769230768)","(17.0, 25.0, 24.79591836734694)","(101.0, 370.0, 356.15384615384613)","(3.9, 4.4, 4.387615148413511)"
10-01-2023 13:59:59.118178,"(31.0, 42.0, 41.6875)","(41.0, 55.0, 49.627906976744185)","(101.0, 180.0, 172.85714285714286)","(41.0, 55.0, 50.89473684210526)","(14.0, 18.5, 18.386363636363637)","(2.6, 3.05, 3.0575675675675673)","(8.5, 11.0, 10.874626865671642)","(5.5, 5.5, 5.497596153846154)","(101.0, 200.0, 180.0)","(17.0, 25.0, 24.444444444444443)","(101.0, 370.0, 355.0)","(3.9, 4.4, 4.386727565824826)"
10-01-2023 14:00:00.961473,"(31.0, 42.0, 41.729729729729726)","(41.0, 50.0, 49.68888888888889)","(101.0, 180.0, 173.75)","(41.0, 55.0, 51.05)","(15.0, 18.5, 18.395833333333332)","(2.6, 3.1, 3.057125307125307)","(8.5, 11.0, 10.884012539184953)","(5.5, 5.5, 5.534558823529411)","(101.0, 190.0, 182.5)","(17.0, 24.0, 23.27922077922078)","(101.0, 370.0, 355.6)","(3.9, 4.5, 4.412093023255815)"
10-01-2023 14:00:03.128218,"(31.0, 42.0, 41.696969696969695)","(41.0, 50.0, 49.608695652173914)","(101.0, 180.0, 171.42857142857142)","(41.0, 55.0, 50.945945945945944)","(15.0, 18.5, 18.818181818181817)","(2.6, 3.1, 3.0705882352941174)","(8.5, 11.0, 10.861263736263737)","(5.5, 5.6, 5.528624535315985)","(101.0, 190.0, 176.66666666666666)","(17.0, 24.0, 23.248407643312103)","(101.0, 370.0, 361.42857142857144)","(3.9, 4.4, 4.388477366255144)"
10-01-2023 14:00:05.051991,"(31.0, 42.0, 41.276595744680854)","(41.0, 50.0, 49.878787878787875)","(101.0, 180.0, 172.0)","(41.0, 55.0, 51.07142857142857)","(15.0, 19.0, 18.988636363636363)","(2.6, 3.1, 3.0591549295774647)","(8.5, 11.0, 10.84)","(5.0, 5.6, 5.4160202360876895)","(101.0, 190.0, 177.27272727272728)","(17.0, 24.0, 23.31791907514451)","(101.0, 370.0, 362.0)","(3.9, 4.4, 4.38213698630137)"
10-01-2023 14:00:07.045289,"(31.0, 42.0, 41.392857142857146)","(41.0, 50.0, 49.9)","(101.0, 180.0, 170.58823529411765)","(41.0, 55.0, 49.93617021276596)","(15.0, 19.0, 18.991071428571427)","(2.6, 3.1, 3.071332046332046)","(8.5, 11.0, 10.844155844155845)","(5.0, 5.4, 5.376523702031603)","(101.0, 190.0, 179.23076923076923)","(17.0, 24.0, 23.309941520467838)","(101.0, 370.0, 364.54545454545456)","(3.9, 4.5, 4.452881355932203)"
10-01-2023 14:00:08.891828,"(31.0, 42.0, 41.95454545454545)","(41.0, 50.0, 49.8974358974359)","(101.0, 180.0, 172.38095238095238)","(41.0, 55.0, 50.49152542372882)","(15.0, 19.0, 18.992537313432837)","(2.6, 3.1, 3.0997822931785195)","(8.5, 11.0, 10.857707509881424)","(5.0, 5.4, 5.329503105590062)","(101.0, 190.0, 181.76470588235293)","(17.0, 24.0, 23.297619047619047)","(101.0, 370.0, 364.7826086956522)","(3.9, 4.5, 4.4972765957446805)"
10-01-2023 14:00:10.775110,"(31.0, 42.0, 41.95454545454545)","(41.0, 50.0, 49.8974358974359)","(101.0, 180.0, 172.38095238095238)","(41.0, 55.0, 49.3125)","(15.0, 19.0, 18.964788732394368)","(2.6, 3.1, 3.1079918032786886)","(8.0, 11.0, 10.822064056939501)","(5.0, 5.4, 5.3264335664335665)","(101.0, 190.0, 181.76470588235293)","(17.0, 24.0, 23.2760736196319)","(101.0, 370.0, 364.7826086956522)","(3.9, 4.5, 4.4972765957446805)"
10-01-2023 14:00:12.605779,"(31.0, 42.0, 42.12987012987013)","(41.0, 50.0, 49.95)","(101.0, 180.0, 172.38095238095238)","(41.0, 50.0, 49.27272727272727)","(15.0, 19.0, 19.258064516129032)","(2.6, 3.15, 3.021044776119403)","(8.0, 11.0, 10.831615120274915)","(5.5, 5.4, 5.4346938775510205)","(101.0, 190.0, 187.89473684210526)","(17.0, 24.0, 23.38095238095238)","(101.0, 440.0, 387.5)","(3.9, 4.6, 4.5496996996996995)"
10-01-2023 14:00:14.407876,"(31.0, 44.0, 42.12987012987013)","(41.0, 50.0, 49.95)","(101.0, 180.0, 171.11111111111111)","(41.0, 50.0, 49.1764705882353)","(15.0, 19.5, 19.325581395348838)","(2.6, 3.05, 3.024475138121547)","(8.0, 11.0, 10.852059925093632)","(5.5, 5.5, 5.415044247787611)","(101.0, 190.0, 187.89473684210526)","(17.0, 24.0, 23.38421052631579)","(101.0, 440.0, 378.75)","(3.9, 4.6, 4.552279202279202)"
10-01-2023 14:00:16.195807,"(31.0, 44.0, 42.12987012987013)","(41.0, 50.0, 49.95)","(101.0, 180.0, 172.72727272727272)","(41.0, 50.0, 48.53125)","(15.0, 19.5, 19.22222222222222)","(2.6, 3.05, 3.0373125)","(8.0, 11.0, 10.851785714285715)","(5.5, 5.5, 5.511415525114155)","(101.0, 190.0, 188.33333333333334)","(17.0, 24.0, 23.36416184971098)","(101.0, 440.0, 377.0)","(3.9, 4.6, 4.467522831050228)"
10-01-2023 14:00:18.030858,"(31.0, 44.0, 42.379746835443036)","(41.0, 50.0, 48.729729729729726)","(101.0, 180.0, 171.57894736842104)","(41.0, 50.0, 48.57575757575758)","(15.0, 19.5, 19.294520547945204)","(2.6, 3.05, 3.015371329879102)","(8.0, 11.0, 10.856401384083044)","(5.5, 5.6, 5.466091954022988)","(101.0, 190.0, 183.33333333333334)","(17.0, 24.0, 23.34536082474227)","(101.0, 440.0, 419.1666666666667)","(3.9, 4.5, 4.496092503987241)"
10-01-2023 14:00:19.883787,"(31.0, 44.0, 42.379746835443036)","(41.0, 50.0, 48.701298701298704)","(101.0, 180.0, 173.04347826086956)","(41.0, 50.0, 48.475)","(15.0, 19.5, 18.92142857142857)","(2.6, 3.05, 3.015311418685121)","(8.0, 11.0, 10.843984962406015)","(5.5, 5.5, 5.590322580645161)","(101.0, 190.0, 183.33333333333334)","(17.0, 24.0, 23.33668341708543)","(101.0, 440.0, 419.1666666666667)","(3.9, 4.5, 4.534248210023867)"
