,Spring Maple,Tuta Yankee,Point To Point,Spring Rock,Springview Magic,Bundy Prize,Duelling Banjos,Nando Sid
06-01-2023 15:56:57.120446,"(3.0, 3.45, 3.2272727272727275)","(91.0, 650.0, 596.0)","(5.5, 8.8, 7.428571428571429)","(31.0, 42.0, 35.75)","(3.7, 4.8, 4.581132075471698)","(9.0, 12.0, 10.754098360655737)","(2.9, 5.0, 4.957894736842105)","(51.0, 70.0, 56.285714285714285)"
06-01-2023 15:56:58.465347,"(3.0, 3.45, 3.2272727272727275)","(91.0, 650.0, 600.909090909091)","(5.5, 8.8, 7.428571428571429)","(31.0, 42.0, 35.75)","(3.7, 4.8, 4.653846153846154)","(9.0, 12.0, 10.766666666666666)","(2.9, 5.0, 4.957894736842105)","(51.0, 70.0, 56.285714285714285)"
06-01-2023 15:56:59.787929,"(3.0, 3.45, 3.2272727272727275)","(91.0, 650.0, 600.909090909091)","(5.5, 8.8, 7.428571428571429)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.653846153846154)","(9.0, 12.0, 10.766666666666666)","(2.9, 5.0, 4.957894736842105)","(51.0, 70.0, 56.285714285714285)"
06-01-2023 15:57:01.104456,"(3.0, 3.45, 3.2272727272727275)","(101.0, 650.0, 600.909090909091)","(5.5, 8.8, 7.428571428571429)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.653846153846154)","(9.0, 12.0, 10.766666666666666)","(2.9, 5.0, 4.957894736842105)","(51.0, 70.0, 56.285714285714285)"
06-01-2023 15:57:02.382503,"(3.0, 3.45, 3.2272727272727275)","(101.0, 650.0, 600.909090909091)","(5.5, 8.8, 7.428571428571429)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.653846153846154)","(9.0, 12.0, 10.766666666666666)","(2.9, 5.0, 4.957894736842105)","(51.0, 70.0, 56.285714285714285)"
06-01-2023 15:57:03.577042,"(3.0, 3.45, 3.2272727272727275)","(101.0, 650.0, 600.909090909091)","(5.5, 8.8, 7.800000000000001)","(31.0, 42.0, 34.857142857142854)","(3.7, 4.7, 4.634375)","(9.0, 12.0, 10.861538461538462)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 56.666666666666664)"
06-01-2023 15:57:04.776281,"(3.0, 3.45, 3.296875)","(101.0, 650.0, 600.909090909091)","(5.5, 8.4, 7.800000000000001)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.688461538461539)","(9.0, 12.0, 11.339285714285714)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:05.911168,"(3.0, 3.45, 3.296875)","(101.0, 650.0, 600.909090909091)","(5.5, 8.4, 7.800000000000001)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.688461538461539)","(9.0, 11.5, 11.339285714285714)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:07.049354,"(3.0, 3.45, 3.296875)","(101.0, 650.0, 600.909090909091)","(5.5, 8.4, 7.800000000000001)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.688461538461539)","(9.0, 11.5, 11.339285714285714)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:08.755958,"(3.0, 3.45, 3.296875)","(101.0, 650.0, 600.909090909091)","(5.5, 8.4, 7.800000000000001)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.688461538461539)","(9.0, 11.5, 10.75)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:10.357295,"(3.0, 3.45, 3.296875)","(101.0, 650.0, 600.909090909091)","(5.5, 8.4, 7.800000000000001)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.658620689655173)","(9.0, 11.5, 10.75)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:11.868387,"(3.0, 3.45, 3.296875)","(101.0, 650.0, 600.909090909091)","(5.5, 8.4, 7.800000000000001)","(31.0, 42.0, 36.11764705882353)","(3.7, 4.7, 4.634375)","(9.0, 11.5, 10.75)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:13.338446,"(3.0, 3.45, 3.296875)","(101.0, 650.0, 600.909090909091)","(5.5, 8.4, 8.0)","(31.0, 42.0, 36.11764705882353)","(3.7, 4.7, 4.634375)","(9.0, 11.5, 10.666666666666666)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:14.616140,"(3.0, 3.45, 3.296875)","(101.0, 650.0, 600.909090909091)","(5.5, 8.6, 8.24)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.634375)","(9.0, 11.5, 10.666666666666666)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:15.722452,"(3.0, 3.45, 3.296875)","(101.0, 650.0, 600.909090909091)","(5.5, 8.6, 8.24)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.634375)","(9.0, 11.5, 10.666666666666666)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:16.929793,"(3.0, 3.45, 3.296875)","(101.0, 650.0, 470.0)","(5.5, 8.6, 8.299999999999999)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.634375)","(9.0, 11.5, 10.785714285714286)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:18.157893,"(3.0, 3.45, 3.2272727272727275)","(101.0, 650.0, 470.0)","(5.5, 8.6, 8.63448275862069)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.634375)","(9.0, 11.5, 10.785714285714286)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:19.385575,"(3.0, 3.45, 3.296875)","(101.0, 650.0, 470.0)","(5.5, 8.8, 8.48235294117647)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.634375)","(9.0, 11.5, 10.666666666666666)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:20.587528,"(3.0, 3.45, 3.296875)","(101.0, 650.0, 470.0)","(5.5, 8.8, 8.48235294117647)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.634375)","(9.0, 11.5, 11.083333333333334)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:21.776020,"(3.0, 3.45, 3.296875)","(101.0, 650.0, 410.0)","(5.5, 8.8, 8.63448275862069)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.634375)","(9.0, 11.5, 11.142857142857142)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:22.938881,"(3.0, 3.45, 3.2272727272727275)","(101.0, 650.0, 410.0)","(5.5, 8.8, 8.63448275862069)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.634375)","(9.0, 11.5, 11.092592592592593)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:24.096685,"(3.0, 3.45, 3.355769230769231)","(101.0, 650.0, 410.0)","(5.5, 8.8, 8.314285714285713)","(31.0, 42.0, 35.75)","(3.7, 4.7, 4.634375)","(9.0, 11.5, 11.092592592592593)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:25.378997,"(3.0, 3.45, 3.3375000000000004)","(101.0, 650.0, 560.0)","(5.5, 8.6, 8.195238095238095)","(31.0, 42.0, 34.30769230769231)","(3.7, 4.7, 4.570454545454545)","(9.0, 11.5, 11.15625)","(2.9, 5.0, 4.966666666666667)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:26.720543,"(3.0, 3.45, 3.3375000000000004)","(101.0, 650.0, 560.0)","(5.5, 8.6, 8.195238095238095)","(31.0, 42.0, 34.30769230769231)","(3.7, 4.7, 4.570454545454545)","(9.0, 11.5, 11.15625)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:28.004224,"(3.0, 3.45, 3.3375000000000004)","(101.0, 650.0, 560.0)","(5.5, 8.6, 8.195238095238095)","(31.0, 42.0, 34.30769230769231)","(3.7, 4.7, 4.570454545454545)","(9.0, 11.5, 10.46875)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:29.246810,"(3.0, 3.45, 3.3375000000000004)","(101.0, 650.0, 560.0)","(5.5, 8.6, 8.195238095238095)","(31.0, 42.0, 37.333333333333336)","(3.7, 4.7, 4.570454545454545)","(9.0, 11.5, 10.46875)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:30.857390,"(3.0, 3.45, 3.3375000000000004)","(101.0, 650.0, 543.3333333333334)","(5.5, 8.6, 8.195238095238095)","(31.0, 40.0, 34.57142857142857)","(3.7, 4.7, 4.570454545454545)","(9.0, 11.5, 10.46875)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:32.219547,"(3.0, 3.45, 3.3375000000000004)","(101.0, 630.0, 543.3333333333334)","(5.5, 8.6, 8.195238095238095)","(31.0, 38.0, 33.5)","(3.7, 4.7, 4.570454545454545)","(9.0, 11.5, 10.46875)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 57.77777777777778)"
06-01-2023 15:57:33.723565,"(3.0, 3.45, 3.3375000000000004)","(101.0, 630.0, 543.3333333333334)","(5.5, 8.6, 8.195238095238095)","(31.0, 38.0, 33.125)","(3.7, 4.7, 4.560975609756098)","(9.0, 11.5, 10.714285714285714)","(2.9, 5.0, 4.972413793103448)","(51.0, 70.0, 59.0)"
06-01-2023 15:57:35.359538,"(3.0, 3.45, 3.3375000000000004)","(101.0, 630.0, 543.3333333333334)","(5.5, 8.6, 7.175)","(31.0, 38.0, 33.125)","(3.7, 4.7, 4.572500000000001)","(9.0, 11.5, 10.714285714285714)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:36.942627,"(3.0, 3.45, 3.3375000000000004)","(101.0, 630.0, 543.3333333333334)","(5.5, 8.4, 7.2)","(31.0, 38.0, 33.333333333333336)","(3.7, 4.7, 4.572500000000001)","(9.0, 11.5, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:38.387745,"(3.0, 3.45, 3.3375000000000004)","(101.0, 630.0, 543.3333333333334)","(5.5, 8.4, 7.2)","(31.0, 38.0, 33.333333333333336)","(3.7, 4.7, 4.564285714285715)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:39.942592,"(3.0, 3.45, 3.3375000000000004)","(101.0, 630.0, 543.3333333333334)","(5.5, 8.4, 7.2)","(31.0, 38.0, 33.333333333333336)","(3.7, 4.7, 4.564285714285715)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:41.457997,"(3.0, 3.45, 3.3600000000000003)","(101.0, 630.0, 495.1851851851852)","(5.5, 8.4, 7.2)","(31.0, 38.0, 33.333333333333336)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:42.798314,"(3.0, 3.45, 3.39)","(101.0, 630.0, 495.1851851851852)","(5.5, 8.4, 7.6)","(31.0, 38.0, 33.333333333333336)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:44.414956,"(3.0, 3.45, 3.39)","(101.0, 630.0, 495.1851851851852)","(5.5, 8.2, 7.6)","(31.0, 38.0, 33.333333333333336)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:45.865549,"(3.0, 3.45, 3.39)","(101.0, 630.0, 495.1851851851852)","(5.5, 8.2, 7.6)","(31.0, 38.0, 33.333333333333336)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:47.408036,"(3.0, 3.45, 3.414)","(101.0, 630.0, 495.1851851851852)","(5.5, 8.2, 7.6)","(31.0, 38.0, 33.333333333333336)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:48.987080,"(3.0, 3.45, 3.414)","(101.0, 630.0, 495.1851851851852)","(5.5, 8.2, 7.6)","(31.0, 38.0, 33.333333333333336)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:50.448347,"(3.0, 3.45, 3.3807692307692307)","(101.0, 630.0, 495.1851851851852)","(5.5, 8.2, 7.966666666666666)","(31.0, 38.0, 33.333333333333336)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:52.162392,"(3.0, 3.45, 3.4083333333333337)","(101.0, 630.0, 495.1851851851852)","(5.5, 8.2, 7.999999999999999)","(31.0, 38.0, 33.333333333333336)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:53.840212,"(3.0, 3.45, 3.4173913043478263)","(101.0, 630.0, 495.1851851851852)","(5.5, 8.2, 7.999999999999999)","(31.0, 38.0, 33.333333333333336)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:55.224763,"(3.0, 3.45, 3.4173913043478263)","(101.0, 630.0, 495.1851851851852)","(5.5, 8.2, 7.3999999999999995)","(31.0, 38.0, 33.333333333333336)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:56.623983,"(3.0, 3.45, 3.4147058823529415)","(101.0, 630.0, 495.1851851851852)","(5.5, 8.2, 7.089655172413793)","(31.0, 38.0, 34.666666666666664)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:58.070750,"(3.0, 3.45, 3.4147058823529415)","(101.0, 630.0, 495.1851851851852)","(5.5, 8.2, 7.52)","(31.0, 36.0, 32.0)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:57:59.527484,"(3.0, 3.45, 3.4147058823529415)","(101.0, 630.0, 510.0)","(5.5, 8.0, 7.52)","(31.0, 36.0, 31.09090909090909)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:01.018231,"(3.0, 3.45, 3.427777777777778)","(101.0, 630.0, 510.0)","(5.5, 8.0, 7.127272727272727)","(31.0, 36.0, 31.24137931034483)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:02.521062,"(3.0, 3.45, 3.427777777777778)","(101.0, 630.0, 510.0)","(5.5, 8.0, 7.127272727272727)","(31.0, 36.0, 31.24137931034483)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:03.951690,"(3.0, 3.45, 3.427777777777778)","(101.0, 630.0, 494.6153846153846)","(5.5, 8.0, 7.127272727272727)","(31.0, 36.0, 31.24137931034483)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:05.370920,"(3.0, 3.45, 3.427777777777778)","(101.0, 610.0, 494.6153846153846)","(5.5, 8.0, 7.127272727272727)","(31.0, 36.0, 31.24137931034483)","(3.7, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(2.9, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:06.735347,"(2.9, 3.45, 3.427777777777778)","(81.0, 610.0, 494.6153846153846)","(5.5, 8.0, 7.127272727272727)","(31.0, 36.0, 31.24137931034483)","(3.8, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(3.1, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:08.122245,"(2.9, 3.45, 3.427777777777778)","(81.0, 610.0, 494.6153846153846)","(5.5, 8.0, 7.127272727272727)","(31.0, 36.0, 31.24137931034483)","(3.8, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(3.1, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:09.547050,"(2.9, 3.45, 3.427777777777778)","(81.0, 610.0, 465.55555555555554)","(5.5, 8.0, 7.127272727272727)","(31.0, 36.0, 31.24137931034483)","(3.8, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(3.1, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:10.997774,"(2.9, 3.45, 3.427777777777778)","(81.0, 590.0, 465.55555555555554)","(5.5, 8.0, 7.127272727272727)","(31.0, 36.0, 31.24137931034483)","(3.8, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(3.1, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:12.420495,"(2.9, 3.45, 3.427777777777778)","(81.0, 590.0, 465.55555555555554)","(5.5, 8.0, 7.127272727272727)","(31.0, 36.0, 31.24137931034483)","(3.8, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(3.1, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:13.997409,"(2.9, 3.45, 3.433783783783784)","(81.0, 590.0, 512.8571428571429)","(5.5, 8.0, 7.127272727272727)","(31.0, 36.0, 31.24137931034483)","(3.8, 4.7, 4.578571428571429)","(9.0, 11.0, 10.952380952380953)","(3.1, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:15.492013,"(2.9, 3.45, 3.43421052631579)","(81.0, 580.0, 504.2857142857143)","(5.5, 8.0, 7.127272727272727)","(31.0, 36.0, 30.923076923076923)","(3.8, 4.7, 4.5442307692307695)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.976470588235294)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:16.913935,"(2.9, 3.45, 3.43421052631579)","(81.0, 570.0, 504.2857142857143)","(5.5, 8.0, 6.973913043478261)","(31.0, 36.0, 30.923076923076923)","(3.8, 4.7, 4.547169811320755)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:18.234852,"(2.9, 3.45, 3.4250000000000003)","(81.0, 570.0, 504.2857142857143)","(5.5, 7.8, 6.973913043478261)","(31.0, 36.0, 30.923076923076923)","(3.8, 4.7, 4.547169811320755)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:19.605671,"(2.9, 3.45, 3.407142857142857)","(81.0, 570.0, 522.5)","(5.5, 7.8, 6.973913043478261)","(31.0, 36.0, 30.923076923076923)","(3.8, 4.7, 4.5442307692307695)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:20.969643,"(2.9, 3.45, 3.407142857142857)","(81.0, 550.0, 522.5)","(5.5, 7.8, 6.973913043478261)","(31.0, 36.0, 30.923076923076923)","(3.8, 4.7, 4.5442307692307695)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:22.317112,"(2.9, 3.45, 3.432352941176471)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.05)","(31.0, 36.0, 30.923076923076923)","(3.8, 4.7, 4.5442307692307695)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:23.618382,"(2.9, 3.45, 3.432352941176471)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.05)","(31.0, 36.0, 30.923076923076923)","(3.8, 4.7, 4.5442307692307695)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:24.929511,"(2.9, 3.45, 3.4406250000000003)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.05)","(31.0, 36.0, 30.923076923076923)","(3.8, 4.7, 4.5442307692307695)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:26.286842,"(2.9, 3.45, 3.4406250000000003)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.05)","(31.0, 36.0, 30.923076923076923)","(3.8, 4.7, 4.5442307692307695)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:27.565159,"(2.9, 3.45, 3.4406250000000003)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.05)","(31.0, 36.0, 30.923076923076923)","(3.8, 4.7, 4.5442307692307695)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:29.107565,"(2.9, 3.45, 3.438888888888889)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.05)","(31.0, 36.0, 30.923076923076923)","(3.8, 4.7, 4.5442307692307695)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:31.082396,"(2.9, 3.45, 3.438888888888889)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.05)","(31.0, 36.0, 30.923076923076923)","(3.8, 4.7, 4.5442307692307695)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:32.365019,"(2.9, 3.45, 3.4250000000000003)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.05)","(31.0, 36.0, 30.923076923076923)","(3.8, 4.7, 4.547169811320755)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:33.534930,"(2.9, 3.45, 3.407142857142857)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.05)","(31.0, 34.0, 31.714285714285715)","(3.8, 4.7, 4.547169811320755)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:34.913463,"(2.9, 3.45, 3.4250000000000003)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.035294117647059)","(31.0, 34.0, 30.22222222222222)","(3.8, 4.7, 4.547169811320755)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:36.357071,"(2.9, 3.45, 3.407142857142857)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.035294117647059)","(31.0, 34.0, 30.12121212121212)","(3.8, 4.7, 4.547169811320755)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:37.689510,"(2.9, 3.45, 3.407142857142857)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.234782608695652)","(31.0, 34.0, 30.12121212121212)","(3.8, 4.7, 4.547169811320755)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:38.969110,"(2.9, 3.45, 3.4250000000000003)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.234782608695652)","(31.0, 34.0, 30.12121212121212)","(3.8, 4.7, 4.547169811320755)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:40.394803,"(2.9, 3.45, 3.407142857142857)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.234782608695652)","(31.0, 34.0, 30.12121212121212)","(3.8, 4.7, 4.547169811320755)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:41.569208,"(2.9, 3.45, 3.407142857142857)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.234782608695652)","(31.0, 34.0, 30.12121212121212)","(3.8, 4.7, 4.547169811320755)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:42.770343,"(2.9, 3.45, 3.407142857142857)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.234782608695652)","(31.0, 34.0, 30.12121212121212)","(3.8, 4.7, 4.547169811320755)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:44.008016,"(2.9, 3.45, 3.4250000000000003)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.234782608695652)","(31.0, 34.0, 30.12121212121212)","(3.8, 4.7, 4.547169811320755)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:45.269210,"(2.9, 3.45, 3.4250000000000003)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.234782608695652)","(31.0, 34.0, 30.12121212121212)","(3.8, 4.7, 4.547169811320755)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:46.675624,"(2.9, 3.45, 3.407142857142857)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.133333333333333)","(31.0, 34.0, 29.675675675675677)","(3.8, 4.7, 4.547169811320755)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.9818181818181815)","(51.0, 70.0, 56.25)"
06-01-2023 15:58:48.017170,"(2.9, 3.45, 3.407142857142857)","(81.0, 550.0, 522.5)","(5.5, 7.8, 7.234782608695652)","(31.0, 34.0, 29.675675675675677)","(3.8, 4.7, 4.547169811320755)","(9.0, 11.0, 10.967741935483872)","(3.1, 5.0, 4.983333333333333)","(51.0, 70.0, 56.25)"
