,Zenani,Bronze Mile,Fascinate Model,Lakota,Apache Teepee,Send It Tiger,Ready To Wiggle,Banebridge
10-01-2023 20:57:51.016797,"(2.5, 3.25, 3.235)","(41.0, 90.0, 88.66666666666667)","(12.0, 15.0, 14.5)","(3.9, 4.4, 4.363513513513514)","(101.0, 360.0, 311.1111111111111)","(5.5, 7.4, 7.338461538461539)","(8.5, 12.0, 11.72)","(5.5, 6.8, 6.753846153846154)"
10-01-2023 20:57:52.240082,"(2.5, 3.25, 3.2271428571428573)","(41.0, 90.0, 88.66666666666667)","(12.0, 15.0, 14.5)","(3.8, 4.4, 4.359493670886076)","(101.0, 360.0, 297.1428571428571)","(6.0, 7.4, 7.28)","(8.5, 12.0, 11.708333333333334)","(5.5, 6.8, 6.725)"
10-01-2023 20:57:53.363828,"(2.6, 3.25, 3.2403846153846154)","(51.0, 90.0, 88.66666666666667)","(12.0, 15.0, 14.608695652173914)","(3.8, 4.4, 4.430000000000001)","(101.0, 360.0, 297.1428571428571)","(6.0, 7.4, 7.184615384615385)","(8.5, 12.0, 11.163793103448276)","(5.5, 6.8, 6.771428571428571)"
10-01-2023 20:57:54.454061,"(2.6, 3.2, 3.1571428571428575)","(51.0, 90.0, 88.66666666666667)","(12.0, 15.0, 14.608695652173914)","(3.8, 4.5, 4.464102564102564)","(101.0, 360.0, 280.0)","(6.0, 7.2, 7.300000000000001)","(8.5, 11.5, 10.911764705882353)","(5.5, 6.8, 6.730769230769231)"
10-01-2023 20:57:55.529755,"(2.6, 3.2, 3.1444444444444444)","(51.0, 90.0, 88.66666666666667)","(12.0, 15.0, 14.590909090909092)","(3.8, 4.5, 4.464102564102564)","(101.0, 360.0, 280.0)","(5.5, 7.4, 7.224)","(8.5, 11.5, 10.911764705882353)","(5.5, 7.0, 6.781132075471698)"
10-01-2023 20:57:56.559116,"(2.6, 3.2, 3.1444444444444444)","(51.0, 90.0, 88.66666666666667)","(12.0, 15.0, 14.481481481481481)","(3.8, 4.5, 4.476315789473684)","(101.0, 350.0, 305.0)","(5.5, 7.4, 7.224)","(8.5, 11.5, 10.85483870967742)","(5.5, 7.0, 6.792)"
10-01-2023 20:57:57.625096,"(2.6, 3.2, 3.121818181818182)","(51.0, 90.0, 88.66666666666667)","(12.0, 15.0, 14.5)","(3.8, 4.5, 4.572340425531914)","(101.0, 360.0, 280.0)","(5.5, 7.4, 7.252631578947368)","(8.5, 11.5, 10.85483870967742)","(5.5, 7.0, 6.792)"
10-01-2023 20:57:58.843593,"(2.6, 3.15, 3.0970588235294114)","(51.0, 90.0, 88.66666666666667)","(12.0, 15.0, 14.823529411764707)","(3.8, 4.6, 4.538095238095238)","(101.0, 360.0, 280.0)","(5.5, 7.4, 7.306666666666667)","(8.5, 11.5, 10.844262295081966)","(5.5, 7.0, 6.792)"
10-01-2023 20:57:59.971368,"(2.6, 3.15, 3.1176470588235294)","(51.0, 90.0, 88.66666666666667)","(12.0, 15.0, 14.375)","(3.8, 4.6, 4.545833333333333)","(101.0, 360.0, 280.0)","(5.5, 7.4, 7.278787878787879)","(8.5, 11.5, 10.977272727272727)","(5.5, 7.0, 6.859999999999999)"
10-01-2023 20:58:01.173932,"(2.6, 3.1, 3.052734375)","(51.0, 90.0, 88.66666666666667)","(12.0, 15.5, 14.375)","(3.8, 4.6, 4.547826086956522)","(101.0, 360.0, 280.0)","(5.5, 7.4, 7.3047619047619055)","(8.5, 11.0, 10.975)","(5.5, 7.0, 6.911111111111111)"
10-01-2023 20:58:02.545563,"(2.6, 3.1, 3.0410714285714286)","(51.0, 90.0, 84.54545454545455)","(12.0, 15.0, 14.685185185185185)","(3.8, 4.6, 4.35)","(101.0, 360.0, 292.5)","(5.5, 7.4, 7.571052631578947)","(8.5, 11.0, 10.818181818181818)","(5.5, 7.0, 7.084)"
10-01-2023 20:58:03.811544,"(2.6, 3.1, 3.070535714285714)","(51.0, 90.0, 84.76190476190476)","(12.0, 15.5, 14.872549019607844)","(3.8, 4.4, 4.383783783783784)","(101.0, 360.0, 285.0)","(5.5, 7.8, 7.544)","(8.5, 11.0, 10.94)","(5.5, 7.2, 7.123529411764706)"
10-01-2023 20:58:04.951696,"(2.6, 3.1, 3.0716666666666668)","(51.0, 90.0, 85.0)","(12.0, 15.5, 14.872549019607844)","(3.8, 4.4, 4.3244444444444445)","(101.0, 360.0, 280.0)","(5.5, 7.6, 7.584)","(8.5, 11.0, 10.96)","(5.5, 7.2, 6.99016393442623)"
10-01-2023 20:58:06.199723,"(2.6, 3.1, 3.090588235294118)","(51.0, 90.0, 85.0)","(12.0, 15.5, 15.041666666666666)","(3.8, 4.4, 4.455405405405406)","(101.0, 360.0, 280.0)","(5.5, 7.6, 7.2592)","(8.5, 11.0, 10.828125)","(5.5, 7.2, 7.083720930232558)"
10-01-2023 20:58:07.383927,"(2.5, 3.1, 3.0808035714285715)","(51.0, 90.0, 83.71428571428571)","(12.0, 15.5, 14.696969696969697)","(3.9, 4.5, 4.440740740740741)","(101.0, 360.0, 280.0)","(5.5, 7.4, 7.155555555555556)","(8.5, 11.0, 10.80232558139535)","(5.5, 7.2, 7.079365079365079)"
10-01-2023 20:58:08.725422,"(2.5, 3.15, 3.126190476190476)","(51.0, 90.0, 83.51351351351352)","(12.0, 15.0, 14.565217391304348)","(3.9, 4.5, 4.443434343434343)","(101.0, 360.0, 280.0)","(5.5, 7.2, 7.189473684210527)","(8.5, 11.0, 10.820512820512821)","(5.5, 7.2, 7.084745762711864)"
10-01-2023 20:58:09.998016,"(2.5, 3.15, 3.126190476190476)","(51.0, 90.0, 82.94117647058823)","(12.0, 15.0, 14.591836734693878)","(3.9, 4.5, 4.434020618556701)","(101.0, 360.0, 305.0)","(5.5, 7.2, 7.189473684210527)","(8.5, 11.0, 10.819148936170214)","(5.5, 7.2, 7.084745762711864)"
10-01-2023 20:58:11.233402,"(2.5, 3.15, 3.126190476190476)","(51.0, 90.0, 82.94117647058823)","(12.0, 15.0, 14.787878787878787)","(3.9, 4.5, 4.429411764705883)","(101.0, 350.0, 305.0)","(5.5, 7.2, 7.189473684210527)","(8.5, 11.0, 10.75)","(5.5, 7.2, 7.092063492063492)"
10-01-2023 20:58:12.548951,"(2.5, 3.15, 3.1310344827586207)","(51.0, 90.0, 83.51351351351352)","(12.0, 15.0, 14.844444444444445)","(3.9, 4.5, 4.4526315789473685)","(101.0, 350.0, 305.0)","(5.5, 7.2, 7.170212765957447)","(8.5, 11.0, 10.7)","(5.5, 7.2, 7.092063492063492)"
10-01-2023 20:58:13.834239,"(2.5, 3.15, 3.119047619047619)","(51.0, 90.0, 83.33333333333333)","(12.0, 15.0, 15.051724137931034)","(3.8, 4.5, 4.458139534883721)","(101.0, 350.0, 280.0)","(5.5, 7.2, 7.162162162162162)","(8.5, 11.0, 10.957142857142857)","(5.5, 7.2, 7.0618181818181816)"
10-01-2023 20:58:14.961974,"(2.5, 3.15, 3.119047619047619)","(51.0, 90.0, 83.33333333333333)","(12.0, 15.5, 15.051724137931034)","(3.8, 4.5, 4.458139534883721)","(101.0, 360.0, 280.0)","(5.5, 7.2, 7.162162162162162)","(8.5, 11.0, 10.957142857142857)","(5.5, 7.2, 6.948648648648649)"
10-01-2023 20:58:16.053774,"(2.5, 3.15, 3.1154761904761905)","(51.0, 90.0, 82.94117647058823)","(12.0, 15.5, 15.209677419354838)","(3.8, 4.5, 4.451428571428572)","(101.0, 360.0, 280.0)","(5.5, 7.8, 7.35064935064935)","(8.5, 11.5, 10.821428571428571)","(5.5, 7.0, 7.010526315789473)"
10-01-2023 20:58:17.245067,"(2.5, 3.15, 3.1236363636363635)","(51.0, 90.0, 83.33333333333333)","(12.0, 15.5, 15.209677419354838)","(3.8, 4.5, 4.451428571428572)","(101.0, 360.0, 280.0)","(5.5, 7.6, 7.35064935064935)","(8.5, 11.0, 10.821428571428571)","(5.5, 7.2, 7.010526315789473)"
10-01-2023 20:58:18.430048,"(2.5, 3.15, 3.125)","(51.0, 90.0, 83.33333333333333)","(12.0, 15.5, 15.117021276595745)","(3.8, 4.5, 4.4575000000000005)","(101.0, 340.0, 216.0)","(5.5, 7.6, 7.3812500000000005)","(8.5, 11.0, 10.895833333333334)","(5.5, 7.2, 7.027272727272727)"
10-01-2023 20:58:19.967575,"(2.5, 3.15, 3.1259615384615387)","(51.0, 90.0, 81.72413793103448)","(12.0, 15.5, 15.08695652173913)","(3.8, 4.6, 4.5)","(101.0, 240.0, 224.0)","(5.5, 7.4, 7.207692307692308)","(8.5, 11.0, 10.803030303030303)","(5.5, 7.2, 6.9298245614035086)"
10-01-2023 20:58:21.266550,"(2.5, 3.2, 3.1984375000000003)","(51.0, 90.0, 84.6875)","(12.0, 15.0, 14.714285714285714)","(3.8, 4.5, 4.496938775510204)","(101.0, 230.0, 229.0909090909091)","(5.5, 7.4, 7.237837837837838)","(8.5, 11.0, 10.803030303030303)","(5.5, 7.0, 7.026666666666666)"
10-01-2023 20:58:22.450515,"(2.5, 3.2, 3.1984848484848487)","(51.0, 85.0, 84.6875)","(12.0, 15.0, 14.714285714285714)","(3.8, 4.5, 4.493939393939394)","(101.0, 240.0, 229.0909090909091)","(5.5, 7.4, 7.205882352941177)","(8.5, 11.0, 10.819444444444445)","(5.5, 7.2, 7.068085106382979)"
10-01-2023 20:58:23.829519,"(2.5, 3.2, 3.193650793650794)","(51.0, 85.0, 84.6)","(12.0, 15.0, 14.733333333333333)","(3.8, 4.5, 4.324642857142857)","(101.0, 240.0, 227.5)","(6.0, 7.4, 7.225806451612903)","(8.5, 11.0, 10.681818181818182)","(5.5, 7.2, 7.0807692307692305)"
10-01-2023 20:58:25.146426,"(2.5, 3.2, 3.193650793650794)","(51.0, 85.0, 84.6)","(12.0, 15.0, 14.733333333333333)","(3.8, 4.4, 4.270588235294118)","(101.0, 240.0, 229.0909090909091)","(6.0, 7.4, 7.246666666666667)","(8.5, 11.0, 10.766666666666667)","(5.5, 7.2, 7.12)"
10-01-2023 20:58:26.398503,"(2.5, 3.25, 3.2107594936708863)","(51.0, 85.0, 84.62962962962963)","(12.0, 15.0, 15.057142857142857)","(3.8, 4.3, 4.288235294117647)","(101.0, 240.0, 229.0909090909091)","(6.0, 7.6, 6.852631578947368)","(8.5, 11.0, 10.904761904761905)","(5.5, 7.2, 7.174358974358975)"
10-01-2023 20:58:27.604557,"(2.5, 3.3, 3.250793650793651)","(51.0, 85.0, 84.62962962962963)","(12.0, 15.5, 15.166666666666666)","(3.8, 4.3, 4.246511627906977)","(101.0, 240.0, 229.0909090909091)","(6.0, 7.0, 6.906666666666666)","(8.5, 11.0, 10.84)","(5.5, 7.2, 7.260869565217392)"
10-01-2023 20:58:28.790639,"(2.5, 3.3, 3.2627450980392156)","(51.0, 85.0, 84.62962962962963)","(12.0, 15.0, 14.657894736842104)","(3.8, 4.4, 4.2727272727272725)","(101.0, 240.0, 229.0909090909091)","(6.0, 7.0, 6.989189189189189)","(8.5, 11.5, 10.84)","(5.5, 7.4, 7.327272727272727)"
10-01-2023 20:58:29.975979,"(2.6, 3.3, 3.2627450980392156)","(51.0, 85.0, 84.6)","(12.0, 15.0, 14.545454545454545)","(3.7, 4.3, 4.262105263157895)","(101.0, 240.0, 229.0909090909091)","(6.0, 7.0, 7.054545454545455)","(8.5, 11.5, 10.84)","(5.5, 7.4, 7.362500000000001)"
10-01-2023 20:58:31.142956,"(2.6, 3.3, 3.2641509433962264)","(51.0, 85.0, 84.62962962962963)","(12.0, 15.0, 14.541666666666666)","(3.7, 4.3, 4.267816091954023)","(101.0, 240.0, 229.0909090909091)","(6.0, 7.2, 7.05)","(8.5, 11.5, 10.511904761904763)","(5.5, 7.4, 7.370588235294118)"
10-01-2023 20:58:32.415498,"(2.6, 3.3, 3.2634615384615384)","(51.0, 85.0, 84.62962962962963)","(12.0, 15.0, 14.710526315789474)","(3.7, 4.3, 4.265555555555555)","(101.0, 240.0, 229.0909090909091)","(6.0, 7.2, 7.050980392156863)","(8.5, 11.0, 10.625954198473282)","(5.5, 7.4, 7.322448979591837)"
10-01-2023 20:58:33.572524,"(2.6, 3.25, 3.247)","(51.0, 85.0, 84.64285714285714)","(12.0, 15.0, 14.692307692307692)","(3.7, 4.3, 4.244915254237288)","(101.0, 240.0, 229.0909090909091)","(6.0, 7.2, 7.056603773584905)","(8.5, 11.0, 10.662162162162161)","(5.5, 7.4, 7.315384615384616)"
10-01-2023 20:58:34.759870,"(2.6, 3.25, 3.247)","(51.0, 85.0, 84.58333333333333)","(12.0, 15.0, 14.916666666666666)","(3.7, 4.3, 4.261240310077519)","(101.0, 240.0, 229.0909090909091)","(6.0, 7.2, 6.833333333333333)","(8.5, 11.0, 10.659722222222221)","(5.5, 7.4, 7.311864406779661)"
10-01-2023 20:58:36.012573,"(2.6, 3.3, 3.2458333333333336)","(51.0, 85.0, 84.62962962962963)","(12.0, 15.0, 14.575757575757576)","(3.7, 4.3, 4.2632352941176475)","(101.0, 240.0, 229.0909090909091)","(6.0, 7.0, 6.9222222222222225)","(8.5, 11.0, 10.563636363636364)","(5.5, 7.4, 7.281632653061225)"
10-01-2023 20:58:37.236227,"(2.6, 3.25, 3.2458333333333336)","(51.0, 85.0, 84.62962962962963)","(12.0, 15.0, 14.548387096774194)","(3.7, 4.3, 4.259349593495935)","(101.0, 240.0, 229.0909090909091)","(6.0, 7.0, 6.9222222222222225)","(8.5, 11.0, 10.578947368421053)","(5.5, 7.4, 7.243243243243244)"
10-01-2023 20:58:38.389026,"(2.6, 3.3, 3.2458333333333336)","(51.0, 90.0, 82.1875)","(12.0, 15.0, 14.548387096774194)","(3.7, 4.3, 4.2536764705882355)","(101.0, 240.0, 229.0909090909091)","(6.0, 7.0, 7.1433333333333335)","(8.5, 11.0, 10.578947368421053)","(5.5, 7.4, 7.266666666666667)"
10-01-2023 20:58:39.589042,"(2.6, 3.3, 3.2646739130434783)","(51.0, 85.0, 79.28571428571429)","(12.0, 15.0, 14.49090909090909)","(3.7, 4.3, 4.2536764705882355)","(101.0, 240.0, 229.0909090909091)","(6.0, 7.2, 7.136986301369864)","(8.5, 11.0, 10.578947368421053)","(5.5, 7.4, 7.223529411764706)"
10-01-2023 20:58:40.791845,"(2.6, 3.3, 3.270833333333333)","(51.0, 75.0, 67.03389830508475)","(12.0, 15.0, 14.651515151515152)","(3.7, 4.3, 4.254014598540146)","(101.0, 240.0, 227.5)","(6.0, 7.2, 7.152)","(8.5, 11.0, 10.57258064516129)","(5.5, 7.4, 7.150877192982456)"
10-01-2023 20:58:42.061816,"(2.6, 3.3, 3.2703389830508476)","(51.0, 75.0, 67.03389830508475)","(12.0, 15.0, 14.161290322580646)","(3.7, 4.3, 4.30593607305936)","(101.0, 240.0, 231.0)","(6.0, 7.2, 7.424242424242425)","(8.5, 11.0, 10.666666666666666)","(5.5, 7.2, 7.736363636363636)"
10-01-2023 20:58:43.284154,"(2.6, 3.0, 2.9897560975609756)","(51.0, 75.0, 66.66666666666667)","(12.0, 14.5, 14.161290322580646)","(3.7, 4.4, 4.328378378378378)","(101.0, 240.0, 233.33333333333334)","(6.0, 7.6, 7.304918032786886)","(8.5, 11.0, 10.954545454545455)","(5.5, 7.8, 7.545454545454545)"
10-01-2023 20:58:44.523317,"(2.6, 3.1, 3.0470588235294116)","(51.0, 75.0, 67.0754716981132)","(12.0, 15.0, 14.6875)","(3.7, 4.4, 4.328378378378378)","(101.0, 240.0, 233.33333333333334)","(6.0, 7.4, 7.337704918032787)","(8.5, 11.0, 11.025316455696203)","(5.5, 7.6, 7.544186046511628)"
10-01-2023 20:58:45.671331,"(2.6, 3.05, 3.0236842105263158)","(51.0, 75.0, 67.29166666666667)","(12.0, 15.0, 14.6875)","(3.7, 4.4, 4.328378378378378)","(101.0, 240.0, 233.33333333333334)","(6.0, 7.4, 7.348000000000001)","(8.5, 11.5, 11.025316455696203)","(5.5, 7.6, 7.7073170731707314)"
10-01-2023 20:58:46.779318,"(2.6, 3.05, 3.0013888888888887)","(51.0, 75.0, 66.77777777777777)","(12.0, 15.0, 14.722222222222221)","(3.7, 4.4, 4.328113879003559)","(101.0, 240.0, 220.0)","(6.0, 7.4, 7.348000000000001)","(8.5, 11.5, 11.081395348837209)","(5.5, 7.8, 7.71)"
10-01-2023 20:58:47.918070,"(2.6, 3.1, 3.085)","(51.0, 75.0, 66.77777777777777)","(12.0, 15.0, 14.6875)","(3.7, 4.4, 4.328113879003559)","(101.0, 230.0, 219.23076923076923)","(6.0, 7.4, 7.293333333333334)","(8.5, 11.5, 11.028735632183908)","(5.5, 7.8, 7.663829787234042)"
10-01-2023 20:58:49.152523,"(2.6, 3.15, 3.1257142857142854)","(51.0, 75.0, 67.12765957446808)","(12.0, 15.0, 14.76388888888889)","(3.7, 4.4, 4.330208333333333)","(101.0, 230.0, 219.23076923076923)","(6.0, 7.4, 7.293333333333334)","(8.5, 11.5, 11.034090909090908)","(5.5, 7.8, 7.663829787234042)"
10-01-2023 20:58:50.337206,"(2.6, 3.1, 3.0473684210526315)","(51.0, 65.0, 61.96969696969697)","(12.0, 15.0, 14.76388888888889)","(3.7, 4.4, 4.328825622775801)","(101.0, 230.0, 219.23076923076923)","(6.0, 7.4, 7.305000000000001)","(8.5, 11.5, 10.9)","(5.5, 7.8, 7.689655172413793)"
10-01-2023 20:58:51.586472,"(2.6, 3.05, 3.0115384615384615)","(51.0, 65.0, 61.875)","(12.0, 15.0, 14.916666666666666)","(3.7, 4.4, 4.328825622775801)","(101.0, 230.0, 219.23076923076923)","(6.0, 7.4, 7.358064516129033)","(8.5, 11.5, 11.056818181818182)","(5.5, 7.8, 7.767567567567568)"
10-01-2023 20:58:52.858506,"(2.6, 3.05, 3.0275)","(51.0, 65.0, 61.81818181818182)","(12.0, 15.0, 14.916666666666666)","(3.7, 4.4, 4.332950191570881)","(101.0, 230.0, 232.5)","(6.0, 7.4, 7.375)","(8.5, 11.5, 11.047058823529412)","(5.5, 7.8, 7.767567567567568)"
10-01-2023 20:58:54.075651,"(2.6, 3.1, 3.08515625)","(51.0, 65.0, 61.81818181818182)","(12.0, 15.0, 14.916666666666666)","(3.7, 4.4, 4.314871794871795)","(101.0, 240.0, 232.5)","(6.0, 7.4, 7.361643835616438)","(8.5, 11.5, 10.884)","(5.5, 7.8, 7.767567567567568)"
10-01-2023 20:58:55.336622,"(2.6, 3.05, 3.0395833333333333)","(51.0, 65.0, 61.75)","(12.0, 15.0, 14.884615384615385)","(3.7, 4.4, 4.24942084942085)","(101.0, 240.0, 237.14285714285714)","(6.0, 7.6, 7.361643835616438)","(8.5, 11.5, 10.913793103448276)","(5.5, 7.8, 7.766666666666667)"
10-01-2023 20:58:56.422762,"(2.6, 3.1, 3.059183673469388)","(51.0, 65.0, 61.724137931034484)","(12.0, 15.0, 14.884615384615385)","(3.7, 4.4, 4.24942084942085)","(101.0, 240.0, 237.14285714285714)","(6.0, 7.6, 7.3475)","(8.5, 11.5, 10.970588235294118)","(5.5, 7.8, 7.79)"
10-01-2023 20:58:57.615954,"(2.6, 3.1, 3.0636363636363635)","(51.0, 65.0, 61.885245901639344)","(12.0, 15.0, 14.597560975609756)","(3.7, 4.4, 4.310416666666667)","(101.0, 240.0, 237.14285714285714)","(6.0, 7.6, 7.411538461538462)","(8.5, 11.0, 10.833333333333334)","(5.5, 7.8, 7.772413793103448)"
10-01-2023 20:58:58.865605,"(2.6, 3.05, 3.0245098039215685)","(51.0, 65.0, 63.21052631578947)","(12.0, 15.0, 14.809859154929578)","(3.7, 4.4, 4.242687747035573)","(101.0, 240.0, 260.0)","(6.0, 7.6, 7.348717948717948)","(8.5, 11.5, 10.99375)","(5.5, 7.8, 7.772413793103448)"
10-01-2023 20:59:00.130923,"(2.6, 3.05, 3.029787234042553)","(51.0, 65.0, 63.81443298969072)","(12.0, 15.0, 15.175925925925926)","(3.7, 4.4, 4.249618320610687)","(101.0, 320.0, 254.0)","(6.0, 7.6, 7.323308270676692)","(8.5, 11.0, 10.97953216374269)","(5.5, 7.8, 7.672727272727273)"
10-01-2023 20:59:01.398032,"(2.6, 3.05, 3.018333333333333)","(51.0, 65.0, 74.82142857142857)","(12.0, 15.5, 15.405405405405405)","(3.7, 4.4, 4.264233576642336)","(101.0, 310.0, 272.6666666666667)","(6.0, 7.6, 7.410638297872341)","(8.5, 11.5, 11.020958083832335)","(5.5, 7.8, 7.713846153846154)"
10-01-2023 20:59:02.647296,"(2.6, 3.05, 3.0270270270270268)","(51.0, 75.0, 74.82142857142857)","(12.0, 15.5, 15.405405405405405)","(3.7, 4.4, 4.261940298507463)","(101.0, 310.0, 283.3333333333333)","(6.0, 7.6, 7.406521739130435)","(8.5, 11.5, 11.045454545454545)","(5.5, 7.8, 7.76)"
10-01-2023 20:59:03.859430,"(2.6, 3.1, 3.015)","(51.0, 75.0, 74.82142857142857)","(12.0, 15.5, 15.361702127659575)","(3.7, 4.4, 4.247736625514404)","(101.0, 310.0, 273.0769230769231)","(6.0, 7.6, 7.402352941176471)","(8.5, 11.5, 11.045454545454545)","(5.5, 7.8, 7.69047619047619)"
10-01-2023 20:59:05.026116,"(2.6, 3.1, 3.077922077922078)","(51.0, 75.0, 74.85148514851485)","(12.0, 15.5, 15.361702127659575)","(3.7, 4.4, 4.247736625514404)","(101.0, 300.0, 286.0)","(6.0, 7.6, 7.402352941176471)","(8.5, 11.5, 11.097989949748744)","(5.5, 7.8, 7.69047619047619)"
10-01-2023 20:59:06.195778,"(2.6, 3.1, 3.0790123456790126)","(51.0, 75.0, 74.85148514851485)","(12.0, 15.5, 15.361702127659575)","(3.7, 4.4, 4.261059190031153)","(101.0, 300.0, 286.0)","(6.0, 7.6, 7.374603174603175)","(8.5, 11.5, 11.097989949748744)","(5.5, 7.8, 7.709803921568628)"
10-01-2023 20:59:07.330487,"(2.6, 3.1, 3.0841121495327104)","(51.0, 75.0, 74.85148514851485)","(12.0, 15.5, 15.217391304347826)","(3.7, 4.4, 4.260625)","(101.0, 300.0, 286.0)","(6.0, 7.4, 7.348648648648649)","(8.5, 11.5, 11.074468085106384)","(5.5, 7.8, 7.748148148148148)"
10-01-2023 20:59:08.501454,"(2.6, 3.1, 3.0841121495327104)","(51.0, 75.0, 74.85148514851485)","(12.0, 15.5, 15.157894736842104)","(3.7, 4.4, 4.258785942492013)","(101.0, 300.0, 280.0)","(6.0, 7.4, 7.348648648648649)","(8.5, 11.5, 11.074468085106384)","(5.5, 7.8, 7.748148148148148)"
10-01-2023 20:59:09.688602,"(2.6, 3.1, 3.084821428571429)","(51.0, 75.0, 74.85148514851485)","(12.0, 15.5, 15.157894736842104)","(3.7, 4.4, 4.25974025974026)","(101.0, 300.0, 280.0)","(6.0, 7.4, 7.349397590361446)","(8.5, 11.5, 11.055555555555555)","(5.5, 7.8, 7.699999999999999)"
10-01-2023 20:59:10.852636,"(2.6, 3.05, 3.0206451612903225)","(51.0, 75.0, 74.77272727272727)","(12.0, 15.5, 15.157894736842104)","(3.7, 4.4, 4.262820512820513)","(101.0, 300.0, 280.0)","(6.0, 7.6, 7.351412429378531)","(8.5, 11.5, 10.872262773722628)","(5.5, 7.8, 7.751724137931034)"
10-01-2023 20:59:12.162148,"(2.6, 3.05, 3.0465853658536584)","(51.0, 80.0, 75.92592592592592)","(12.0, 15.5, 15.208955223880597)","(3.7, 4.4, 4.342148760330579)","(101.0, 300.0, 283.3333333333333)","(6.0, 7.6, 7.327272727272727)","(8.5, 11.0, 10.884892086330936)","(5.5, 7.8, 7.533333333333333)"
10-01-2023 20:59:13.574243,"(2.6, 3.1, 3.0707317073170732)","(51.0, 80.0, 76.15384615384616)","(12.0, 15.5, 15.208955223880597)","(3.7, 4.4, 4.36764705882353)","(101.0, 300.0, 291.7647058823529)","(6.0, 7.4, 7.322388059701493)","(8.5, 11.0, 11.15)","(5.5, 7.6, 7.537078651685393)"
10-01-2023 20:59:14.827426,"(2.6, 3.1, 3.0478260869565217)","(51.0, 80.0, 74.70588235294117)","(12.0, 15.5, 15.9)","(3.7, 4.4, 4.48)","(101.0, 300.0, 296.6666666666667)","(6.0, 7.4, 7.302290076335878)","(8.5, 11.5, 11.051282051282051)","(5.5, 7.6, 7.354929577464789)"
10-01-2023 20:59:16.141055,"(2.6, 3.1, 3.0478260869565217)","(51.0, 75.0, 74.70588235294117)","(12.0, 16.0, 16.178571428571427)","(3.7, 4.5, 4.535087719298246)","(101.0, 310.0, 296.6666666666667)","(6.0, 7.4, 7.296774193548387)","(8.5, 11.5, 11.127659574468085)","(5.5, 7.4, 7.269387755102041)"
10-01-2023 20:59:17.549603,"(2.6, 3.0, 2.9838938053097346)","(51.0, 75.0, 78.05309734513274)","(12.0, 16.5, 16.3)","(3.7, 4.6, 4.526470588235294)","(101.0, 310.0, 296.6666666666667)","(6.0, 7.4, 7.305454545454546)","(8.5, 11.5, 11.10344827586207)","(5.5, 7.4, 7.269387755102041)"
10-01-2023 20:59:18.899756,"(2.6, 3.0, 2.962083333333333)","(51.0, 80.0, 74.8076923076923)","(13.0, 16.5, 16.136363636363637)","(3.7, 4.6, 4.569999999999999)","(101.0, 310.0, 296.6666666666667)","(6.0, 7.4, 7.305454545454546)","(8.5, 11.5, 11.101694915254237)","(5.5, 7.4, 7.269387755102041)"
10-01-2023 20:59:20.166837,"(2.6, 2.98, 2.9544117647058825)","(51.0, 75.0, 74.8076923076923)","(13.0, 16.5, 16.136363636363637)","(3.7, 4.6, 4.59322033898305)","(101.0, 310.0, 296.6666666666667)","(6.0, 7.4, 7.292)","(8.5, 11.5, 11.101694915254237)","(5.5, 7.4, 7.249056603773585)"
10-01-2023 20:59:21.279775,"(2.6, 2.96, 2.9481967213114753)","(51.0, 75.0, 74.8076923076923)","(13.0, 16.5, 16.136363636363637)","(3.7, 4.6, 4.594202898550725)","(101.0, 310.0, 300.0)","(6.0, 7.4, 7.294117647058823)","(8.5, 11.5, 11.101694915254237)","(5.5, 7.4, 7.24)"
10-01-2023 20:59:22.534288,"(2.6, 2.98, 2.964)","(51.0, 75.0, 74.8076923076923)","(13.0, 16.5, 16.373015873015873)","(3.7, 4.6, 4.594666666666666)","(101.0, 310.0, 300.0)","(6.0, 7.4, 7.345454545454546)","(8.5, 11.5, 11.10344827586207)","(5.5, 7.4, 7.24)"
10-01-2023 20:59:23.755091,"(2.6, 2.98, 2.965531914893617)","(51.0, 75.0, 74.8076923076923)","(13.0, 16.5, 16.373015873015873)","(3.7, 4.6, 4.595061728395061)","(101.0, 310.0, 300.0)","(6.0, 7.4, 7.337037037037037)","(8.5, 11.5, 11.10344827586207)","(5.5, 7.4, 7.24)"
10-01-2023 20:59:25.047055,"(2.5, 2.96, 2.9505555555555554)","(51.0, 75.0, 74.8076923076923)","(13.0, 16.5, 16.32089552238806)","(3.7, 4.6, 4.595061728395061)","(101.0, 310.0, 300.0)","(6.0, 7.4, 7.337037037037037)","(8.5, 11.5, 11.10344827586207)","(5.5, 7.4, 7.2700000000000005)"
10-01-2023 20:59:26.288289,"(2.5, 2.94, 2.931578947368421)","(51.0, 75.0, 74.8076923076923)","(13.0, 16.5, 16.1)","(3.7, 4.6, 4.595061728395061)","(101.0, 310.0, 300.0)","(6.0, 7.4, 7.337037037037037)","(8.5, 11.5, 11.10344827586207)","(5.5, 7.4, 7.257142857142857)"
10-01-2023 20:59:27.493344,"(2.5, 2.96, 2.947)","(51.0, 75.0, 74.8076923076923)","(13.0, 16.0, 15.833333333333334)","(3.7, 4.6, 4.594736842105263)","(101.0, 310.0, 287.9310344827586)","(6.0, 7.4, 7.368181818181818)","(8.5, 11.5, 11.10344827586207)","(5.5, 7.4, 7.257142857142857)"
