,Melinke,Dissmagic,Drink Then Kiss,Fine Things,Rocknrollprincess,Cato Lake,Coldenkim,Piwhane,Warringah Storm,Lone Raider
04-01-2023 14:06:44.479584,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.347368421052631)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.0, 14.058823529411764)","(101.0, 160.0, 143.33333333333334)","(5.5, 8.8, 8.533333333333333)","(81.0, 110.0, 97.77777777777777)","(3.9, 4.1, 4.078571428571428)","(101.0, 180.0, 165.0)","(61.0, 100.0, 91.66666666666666)"
04-01-2023 14:06:45.893335,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.347368421052631)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.0, 14.058823529411764)","(101.0, 160.0, 143.33333333333334)","(5.5, 8.8, 8.533333333333333)","(81.0, 100.0, 92.91666666666667)","(3.9, 4.1, 4.078571428571428)","(101.0, 180.0, 165.0)","(61.0, 100.0, 91.66666666666666)"
04-01-2023 14:06:47.159543,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.347368421052631)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.0, 14.058823529411764)","(101.0, 160.0, 143.33333333333334)","(5.5, 8.8, 8.533333333333333)","(81.0, 95.0, 91.42857142857143)","(3.9, 4.1, 4.066666666666666)","(101.0, 180.0, 165.0)","(61.0, 100.0, 91.66666666666666)"
04-01-2023 14:06:48.698498,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.4714285714285715)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.0, 14.058823529411764)","(101.0, 160.0, 143.33333333333334)","(5.5, 8.8, 8.533333333333333)","(81.0, 95.0, 91.42857142857143)","(3.9, 4.1, 4.066666666666666)","(101.0, 180.0, 170.0)","(61.0, 100.0, 91.66666666666666)"
04-01-2023 14:06:50.121476,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.4714285714285715)","(5.5, 6.6, 6.5261538461538455)","(11.0, 15.0, 14.058823529411764)","(101.0, 160.0, 140.0)","(5.5, 8.8, 8.533333333333333)","(81.0, 95.0, 92.0)","(3.9, 4.1, 4.066666666666666)","(101.0, 180.0, 165.71428571428572)","(61.0, 100.0, 88.0)"
04-01-2023 14:06:51.466420,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.4714285714285715)","(5.5, 6.6, 6.5261538461538455)","(11.0, 15.0, 14.058823529411764)","(101.0, 160.0, 140.0)","(5.5, 8.8, 8.533333333333333)","(81.0, 95.0, 92.0)","(3.9, 4.1, 4.05)","(101.0, 180.0, 197.5)","(61.0, 100.0, 93.33333333333333)"
04-01-2023 14:06:52.784632,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.4714285714285715)","(5.5, 6.6, 6.5261538461538455)","(11.0, 15.0, 14.058823529411764)","(101.0, 160.0, 140.0)","(5.5, 8.8, 8.533333333333333)","(81.0, 95.0, 92.0)","(3.9, 4.1, 4.05)","(101.0, 220.0, 175.0)","(61.0, 100.0, 93.33333333333333)"
04-01-2023 14:06:54.017859,"(3.5, 4.7, 4.569230769230769)","(5.0, 6.6, 6.4714285714285715)","(5.5, 6.6, 6.504761904761905)","(10.0, 15.0, 14.058823529411764)","(101.0, 160.0, 146.66666666666666)","(5.5, 8.8, 8.533333333333333)","(81.0, 95.0, 92.0)","(3.9, 4.1, 4.05)","(101.0, 220.0, 150.0)","(61.0, 100.0, 93.33333333333333)"
04-01-2023 14:06:55.221633,"(3.5, 4.7, 4.569230769230769)","(5.0, 6.6, 6.4714285714285715)","(5.5, 6.6, 6.504761904761905)","(10.0, 15.0, 14.058823529411764)","(101.0, 160.0, 146.66666666666666)","(5.5, 8.8, 8.533333333333333)","(81.0, 95.0, 92.0)","(3.9, 4.1, 4.05)","(101.0, 220.0, 150.0)","(61.0, 100.0, 93.33333333333333)"
04-01-2023 14:06:56.454337,"(3.5, 4.7, 4.569230769230769)","(5.0, 6.6, 6.4714285714285715)","(5.5, 6.6, 6.511764705882353)","(10.0, 15.0, 14.058823529411764)","(101.0, 160.0, 146.66666666666666)","(5.5, 8.8, 8.533333333333333)","(81.0, 95.0, 92.0)","(3.9, 4.1, 4.05)","(101.0, 220.0, 150.0)","(61.0, 100.0, 93.33333333333333)"
04-01-2023 14:06:57.733465,"(3.5, 4.7, 4.569230769230769)","(5.0, 6.6, 6.333333333333333)","(5.5, 6.6, 5.968)","(10.0, 15.0, 14.32)","(101.0, 160.0, 143.33333333333334)","(5.5, 8.8, 8.609523809523811)","(81.0, 95.0, 92.0)","(3.9, 4.1, 4.068421052631579)","(101.0, 220.0, 155.29411764705884)","(61.0, 100.0, 96.42857142857143)"
04-01-2023 14:06:59.286160,"(3.5, 4.9, 4.722727272727273)","(5.0, 6.8, 6.552380952380952)","(5.5, 6.0, 5.82)","(10.0, 15.0, 14.105263157894736)","(101.0, 160.0, 143.33333333333334)","(5.5, 8.8, 8.430769230769231)","(81.0, 95.0, 92.0)","(3.9, 4.1, 4.0777777777777775)","(101.0, 220.0, 135.3846153846154)","(61.0, 100.0, 96.875)"
04-01-2023 14:07:00.552610,"(3.5, 4.9, 4.722727272727273)","(5.0, 6.8, 6.552380952380952)","(5.5, 6.0, 5.775)","(10.0, 15.0, 14.105263157894736)","(101.0, 160.0, 143.33333333333334)","(5.5, 8.8, 8.430769230769231)","(81.0, 95.0, 92.0)","(3.9, 4.1, 4.0777777777777775)","(101.0, 220.0, 135.3846153846154)","(61.0, 100.0, 96.875)"
04-01-2023 14:07:01.763054,"(3.5, 4.9, 4.722727272727273)","(5.0, 6.8, 6.552380952380952)","(5.5, 6.0, 5.775)","(10.0, 15.0, 14.105263157894736)","(101.0, 160.0, 143.33333333333334)","(5.5, 8.8, 8.430769230769231)","(81.0, 95.0, 92.0)","(3.9, 4.1, 4.0777777777777775)","(101.0, 220.0, 135.3846153846154)","(61.0, 100.0, 96.875)"
04-01-2023 14:07:02.948150,"(3.5, 4.9, 4.722727272727273)","(5.0, 6.8, 6.552380952380952)","(5.5, 6.0, 5.775)","(10.0, 15.0, 14.105263157894736)","(101.0, 160.0, 153.75)","(5.5, 8.8, 8.430769230769231)","(81.0, 95.0, 92.0)","(3.9, 4.1, 4.0777777777777775)","(101.0, 220.0, 135.3846153846154)","(61.0, 100.0, 90.0)"
04-01-2023 14:07:04.283748,"(3.5, 4.9, 4.75)","(5.0, 6.8, 6.477777777777778)","(5.5, 6.0, 5.766666666666667)","(10.0, 15.0, 13.725)","(101.0, 160.0, 153.75)","(5.5, 8.8, 8.430769230769231)","(81.0, 95.0, 92.0)","(3.9, 4.1, 4.0777777777777775)","(101.0, 220.0, 135.3846153846154)","(61.0, 100.0, 90.0)"
04-01-2023 14:07:05.549345,"(3.5, 4.9, 4.792857142857143)","(5.0, 6.8, 6.477777777777778)","(5.5, 6.0, 5.766666666666667)","(10.0, 15.0, 13.725)","(101.0, 160.0, 147.5)","(5.5, 8.8, 8.430769230769231)","(81.0, 95.0, 92.0)","(3.9, 4.1, 4.0777777777777775)","(101.0, 220.0, 135.3846153846154)","(61.0, 100.0, 90.0)"
04-01-2023 14:07:06.779255,"(3.5, 4.9, 4.84375)","(5.5, 6.8, 6.477777777777778)","(5.5, 6.0, 5.766666666666667)","(11.0, 15.0, 13.725)","(101.0, 160.0, 147.5)","(6.0, 8.8, 8.430769230769231)","(81.0, 95.0, 92.0)","(3.8, 4.1, 4.0777777777777775)","(101.0, 220.0, 165.0)","(61.0, 100.0, 90.0)"
04-01-2023 14:07:08.016636,"(3.5, 4.9, 4.816666666666666)","(5.5, 6.8, 6.477777777777778)","(5.5, 6.0, 5.766666666666667)","(11.0, 15.0, 13.725)","(101.0, 160.0, 147.5)","(6.0, 8.8, 8.430769230769231)","(81.0, 95.0, 92.0)","(3.8, 4.1, 4.0777777777777775)","(101.0, 210.0, 165.0)","(61.0, 100.0, 90.0)"
04-01-2023 14:07:09.263495,"(3.5, 4.9, 4.816666666666666)","(5.5, 6.8, 6.477777777777778)","(5.5, 6.0, 5.766666666666667)","(11.0, 15.0, 13.725)","(101.0, 160.0, 147.5)","(6.0, 8.8, 8.430769230769231)","(81.0, 95.0, 92.0)","(3.8, 4.1, 4.0777777777777775)","(101.0, 210.0, 140.0)","(61.0, 100.0, 90.0)"
04-01-2023 14:07:10.531247,"(3.5, 4.9, 4.872727272727273)","(5.5, 6.8, 6.471794871794872)","(5.5, 6.0, 5.735294117647059)","(11.0, 15.0, 13.725)","(101.0, 160.0, 147.5)","(6.0, 8.8, 8.430769230769231)","(81.0, 95.0, 92.0)","(3.8, 4.1, 4.0777777777777775)","(101.0, 200.0, 140.0)","(61.0, 100.0, 90.0)"
04-01-2023 14:07:11.737637,"(3.5, 4.9, 4.872727272727273)","(5.5, 6.8, 6.471794871794872)","(5.5, 6.0, 5.735294117647059)","(11.0, 15.0, 13.725)","(101.0, 160.0, 156.66666666666666)","(6.0, 8.8, 8.28695652173913)","(81.0, 95.0, 92.0)","(3.8, 4.1, 4.0777777777777775)","(101.0, 200.0, 175.0)","(61.0, 100.0, 96.25)"
04-01-2023 14:07:12.960545,"(3.5, 4.9, 4.872727272727273)","(5.5, 6.8, 6.471794871794872)","(4.8, 6.0, 5.735294117647059)","(11.0, 14.5, 13.714285714285714)","(101.0, 160.0, 156.66666666666666)","(6.0, 8.6, 8.28695652173913)","(81.0, 95.0, 92.0)","(3.8, 4.1, 4.0777777777777775)","(101.0, 200.0, 177.5)","(61.0, 100.0, 95.71428571428572)"
04-01-2023 14:07:14.229599,"(3.5, 4.9, 4.872727272727273)","(5.5, 6.8, 6.471794871794872)","(4.8, 6.0, 5.735294117647059)","(11.0, 14.5, 13.738095238095237)","(101.0, 160.0, 156.66666666666666)","(6.0, 8.6, 8.28)","(81.0, 95.0, 98.0)","(3.8, 4.1, 4.025)","(101.0, 200.0, 177.5)","(61.0, 110.0, 95.71428571428572)"
04-01-2023 14:07:15.482114,"(3.5, 4.9, 4.8742857142857146)","(5.5, 6.8, 6.593333333333334)","(4.8, 6.0, 5.766666666666667)","(11.0, 14.5, 13.558823529411764)","(101.0, 160.0, 146.66666666666666)","(6.0, 8.6, 8.085714285714285)","(81.0, 110.0, 92.5)","(3.8, 4.1, 3.9875)","(101.0, 200.0, 177.5)","(61.0, 110.0, 95.71428571428572)"
04-01-2023 14:07:16.762205,"(3.5, 4.9, 4.775)","(5.5, 6.8, 6.593333333333334)","(4.8, 6.0, 5.757142857142857)","(11.0, 14.5, 13.558823529411764)","(101.0, 160.0, 155.0)","(6.0, 8.6, 8.208163265306123)","(81.0, 95.0, 92.14285714285714)","(3.8, 4.0, 3.975)","(101.0, 200.0, 177.5)","(61.0, 110.0, 96.66666666666667)"
04-01-2023 14:07:18.043605,"(3.5, 4.9, 4.775)","(5.5, 6.8, 6.593333333333334)","(4.8, 6.0, 5.859999999999999)","(11.0, 14.5, 13.558823529411764)","(101.0, 160.0, 153.33333333333334)","(6.0, 8.6, 8.309090909090909)","(81.0, 95.0, 93.18181818181819)","(3.8, 4.0, 3.975)","(101.0, 200.0, 177.5)","(61.0, 110.0, 97.5)"
04-01-2023 14:07:19.504477,"(3.5, 4.9, 4.775)","(5.5, 6.8, 6.593333333333334)","(4.8, 6.0, 5.859999999999999)","(11.0, 14.5, 13.558823529411764)","(101.0, 160.0, 153.33333333333334)","(6.0, 8.6, 8.34736842105263)","(81.0, 95.0, 117.14285714285714)","(3.8, 4.0, 3.975)","(101.0, 200.0, 177.5)","(61.0, 110.0, 97.5)"
04-01-2023 14:07:21.058792,"(3.5, 4.9, 4.775)","(5.5, 6.8, 6.593333333333334)","(4.8, 6.0, 5.859999999999999)","(11.0, 14.5, 13.558823529411764)","(101.0, 160.0, 150.0)","(6.0, 8.6, 8.34736842105263)","(81.0, 130.0, 110.0)","(3.8, 4.0, 3.993333333333333)","(101.0, 200.0, 177.5)","(61.0, 110.0, 97.5)"
04-01-2023 14:07:22.292983,"(3.5, 4.9, 4.775)","(5.5, 6.8, 6.593333333333334)","(4.8, 6.0, 5.859999999999999)","(11.0, 14.5, 13.558823529411764)","(101.0, 160.0, 150.0)","(6.0, 8.6, 8.907692307692308)","(81.0, 120.0, 100.0)","(3.8, 4.1, 3.9428571428571426)","(101.0, 200.0, 183.33333333333334)","(61.0, 110.0, 97.5)"
04-01-2023 14:07:23.497179,"(3.5, 4.9, 4.775)","(5.5, 6.8, 6.593333333333334)","(4.8, 6.0, 5.859999999999999)","(11.0, 14.5, 13.558823529411764)","(101.0, 160.0, 152.85714285714286)","(6.0, 9.0, 9.0)","(81.0, 120.0, 102.0)","(3.8, 4.1, 3.9428571428571426)","(101.0, 210.0, 183.33333333333334)","(61.0, 110.0, 97.5)"
04-01-2023 14:07:24.627653,"(3.5, 5.2, 4.923076923076923)","(5.5, 6.8, 6.593333333333334)","(4.8, 6.0, 5.318918918918919)","(11.0, 14.5, 13.558823529411764)","(101.0, 160.0, 152.85714285714286)","(6.0, 9.2, 9.0)","(81.0, 110.0, 97.5)","(3.8, 4.1, 3.9545454545454546)","(101.0, 210.0, 197.5)","(61.0, 110.0, 97.5)"
04-01-2023 14:07:25.796836,"(3.5, 5.1, 5.0625)","(5.5, 6.8, 6.593333333333334)","(4.8, 5.2, 5.190983606557377)","(11.0, 14.5, 13.558823529411764)","(101.0, 160.0, 152.0)","(6.0, 9.2, 9.08)","(81.0, 110.0, 97.5)","(3.8, 4.1, 4.02)","(101.0, 280.0, 200.0)","(61.0, 110.0, 96.66666666666667)"
04-01-2023 14:07:26.975210,"(3.5, 5.1, 5.074999999999999)","(5.5, 6.8, 6.619354838709677)","(4.8, 5.0, 4.910270270270271)","(11.0, 14.5, 13.583333333333334)","(101.0, 160.0, 155.0)","(6.0, 9.2, 9.757142857142858)","(81.0, 110.0, 100.0)","(3.8, 4.1, 3.98)","(101.0, 260.0, 210.0)","(61.0, 110.0, 96.66666666666667)"
04-01-2023 14:07:28.161915,"(3.5, 5.1, 5.05)","(5.5, 6.8, 6.626415094339623)","(4.8, 4.9, 4.826666666666667)","(11.0, 14.5, 13.966666666666667)","(101.0, 160.0, 150.0)","(6.0, 9.8, 9.8875)","(81.0, 110.0, 104.375)","(3.8, 4.1, 4.0058823529411764)","(101.0, 310.0, 235.0)","(61.0, 110.0, 96.66666666666667)"
04-01-2023 14:07:29.369394,"(3.5, 5.1, 5.0892857142857135)","(5.5, 6.8, 6.6230769230769235)","(4.8, 4.9, 4.7844444444444445)","(11.0, 14.5, 13.966666666666667)","(101.0, 160.0, 150.0)","(6.0, 10.0, 9.8875)","(81.0, 110.0, 100.0)","(3.8, 4.1, 4.0058823529411764)","(101.0, 300.0, 235.0)","(61.0, 110.0, 96.66666666666667)"
04-01-2023 14:07:30.646412,"(3.5, 5.1, 5.0892857142857135)","(5.5, 6.8, 6.6230769230769235)","(4.8, 4.9, 4.7375)","(11.0, 14.5, 13.966666666666667)","(101.0, 160.0, 145.0)","(6.0, 10.0, 9.64)","(81.0, 110.0, 100.0)","(3.8, 4.1, 4.038461538461538)","(101.0, 300.0, 240.0)","(61.0, 110.0, 96.66666666666667)"
04-01-2023 14:07:31.947600,"(3.5, 5.1, 4.988888888888889)","(5.5, 6.6, 6.58125)","(4.8, 4.9, 4.726666666666667)","(11.0, 14.5, 13.966666666666667)","(101.0, 160.0, 143.33333333333334)","(6.0, 10.0, 9.907692307692308)","(81.0, 110.0, 100.0)","(3.8, 4.1, 4.023809523809524)","(101.0, 360.0, 240.0)","(61.0, 110.0, 96.66666666666667)"
04-01-2023 14:07:33.230061,"(3.5, 5.1, 5.053125)","(5.5, 6.8, 6.88)","(4.8, 4.9, 4.5346153846153845)","(11.0, 14.5, 14.125)","(91.0, 160.0, 165.0)","(6.0, 10.0, 10.05)","(71.0, 110.0, 100.0)","(3.7, 4.1, 3.993333333333333)","(101.0, 360.0, 240.0)","(61.0, 110.0, 96.66666666666667)"
04-01-2023 14:07:34.506813,"(3.5, 5.6, 5.217647058823529)","(5.5, 7.0, 6.593939393939394)","(4.8, 4.6, 4.540350877192982)","(11.0, 14.5, 14.125)","(91.0, 180.0, 165.0)","(6.0, 10.5, 10.272727272727273)","(71.0, 110.0, 117.0)","(3.7, 4.1, 3.94)","(101.0, 360.0, 311.66666666666663)","(61.0, 110.0, 97.5)"
04-01-2023 14:07:35.748969,"(3.5, 5.6, 5.217647058823529)","(5.5, 6.6, 6.593939393939394)","(4.8, 4.6, 4.540350877192982)","(11.0, 14.5, 14.125)","(91.0, 210.0, 160.0)","(6.0, 11.0, 10.040000000000001)","(71.0, 150.0, 117.91666666666666)","(3.7, 4.1, 3.94)","(101.0, 340.0, 270.0)","(61.0, 110.0, 100.9090909090909)"
04-01-2023 14:07:36.915355,"(3.5, 5.6, 5.217647058823529)","(5.5, 6.6, 6.593939393939394)","(4.8, 4.6, 4.641935483870968)","(11.0, 14.5, 14.125)","(91.0, 200.0, 146.66666666666666)","(6.0, 11.0, 10.280000000000001)","(71.0, 150.0, 117.91666666666666)","(3.7, 4.1, 3.9299999999999997)","(101.0, 330.0, 236.66666666666669)","(61.0, 110.0, 100.9090909090909)"
04-01-2023 14:07:38.097290,"(3.5, 5.6, 5.217647058823529)","(5.5, 6.6, 6.593939393939394)","(4.8, 4.9, 4.622222222222223)","(11.0, 14.5, 14.125)","(91.0, 200.0, 146.66666666666666)","(6.0, 11.0, 10.280000000000001)","(71.0, 150.0, 117.91666666666666)","(3.7, 4.0, 3.9299999999999997)","(101.0, 330.0, 236.66666666666669)","(61.0, 110.0, 97.5)"
04-01-2023 14:07:39.274449,"(3.5, 5.6, 5.217647058823529)","(5.5, 6.6, 6.593939393939394)","(4.8, 4.9, 4.622222222222223)","(11.0, 14.5, 14.125)","(91.0, 200.0, 146.66666666666666)","(6.0, 11.0, 10.733333333333334)","(71.0, 150.0, 117.91666666666666)","(3.7, 4.0, 3.9299999999999997)","(101.0, 330.0, 236.66666666666669)","(61.0, 110.0, 97.5)"
04-01-2023 14:07:40.450100,"(3.5, 5.4, 5.26875)","(5.5, 6.6, 6.593939393939394)","(4.8, 4.9, 4.622222222222223)","(11.0, 14.5, 14.125)","(91.0, 200.0, 146.66666666666666)","(6.0, 11.0, 10.085714285714285)","(71.0, 150.0, 117.91666666666666)","(3.7, 4.0, 3.9299999999999997)","(101.0, 330.0, 236.66666666666669)","(61.0, 110.0, 97.5)"
04-01-2023 14:07:41.676172,"(3.5, 5.4, 5.26875)","(5.5, 6.6, 6.593939393939394)","(4.8, 4.9, 4.622222222222223)","(11.0, 14.5, 14.125)","(91.0, 200.0, 160.0)","(6.0, 11.0, 9.879999999999999)","(71.0, 150.0, 115.45454545454545)","(3.7, 4.0, 3.9299999999999997)","(101.0, 330.0, 220.0)","(61.0, 110.0, 97.5)"
04-01-2023 14:07:42.943734,"(3.5, 5.4, 5.26875)","(5.5, 6.6, 6.593939393939394)","(4.8, 4.9, 4.622222222222223)","(11.0, 14.5, 14.125)","(91.0, 180.0, 140.0)","(6.0, 11.0, 10.2)","(71.0, 140.0, 121.42857142857143)","(3.7, 4.0, 3.9299999999999997)","(101.0, 320.0, 270.0)","(61.0, 110.0, 97.5)"
04-01-2023 14:07:44.200418,"(3.5, 5.4, 5.242105263157895)","(5.5, 6.6, 6.593939393939394)","(4.8, 4.9, 4.622222222222223)","(11.0, 14.5, 14.125)","(91.0, 170.0, 140.0)","(6.0, 11.0, 10.2)","(71.0, 130.0, 113.63636363636364)","(3.7, 4.0, 3.9299999999999997)","(101.0, 310.0, 278.33333333333337)","(61.0, 110.0, 97.5)"
04-01-2023 14:07:45.455958,"(3.5, 5.4, 5.242105263157895)","(5.5, 6.6, 6.595348837209302)","(4.8, 4.9, 4.602325581395349)","(11.0, 14.5, 14.2)","(91.0, 170.0, 140.0)","(6.0, 11.0, 10.066666666666666)","(71.0, 130.0, 107.5)","(3.7, 4.0, 3.9299999999999997)","(101.0, 300.0, 278.33333333333337)","(61.0, 110.0, 97.5)"
04-01-2023 14:07:46.791392,"(3.5, 5.4, 5.242105263157895)","(5.5, 6.6, 6.894117647058824)","(4.8, 4.9, 4.632)","(11.0, 14.5, 14.2)","(91.0, 170.0, 140.0)","(6.0, 11.0, 9.724137931034482)","(71.0, 130.0, 110.0)","(3.7, 4.0, 3.9299999999999997)","(101.0, 300.0, 235.45454545454544)","(61.0, 110.0, 99.0625)"
04-01-2023 14:07:48.127695,"(3.5, 5.4, 5.242105263157895)","(5.5, 7.0, 6.733333333333333)","(4.8, 4.8, 4.632)","(11.0, 14.5, 14.2)","(91.0, 170.0, 140.0)","(6.0, 10.5, 9.666666666666666)","(71.0, 120.0, 97.5)","(3.7, 4.0, 3.9299999999999997)","(101.0, 290.0, 235.45454545454544)","(61.0, 110.0, 99.0625)"
04-01-2023 14:07:49.243705,"(3.5, 5.4, 5.242105263157895)","(5.5, 7.0, 6.733333333333333)","(4.8, 4.8, 4.632)","(11.0, 14.5, 14.2)","(91.0, 170.0, 140.0)","(6.0, 10.5, 9.666666666666666)","(71.0, 110.0, 95.0)","(3.7, 4.0, 3.9299999999999997)","(101.0, 290.0, 235.45454545454544)","(61.0, 110.0, 99.0625)"
04-01-2023 14:07:50.425197,"(3.5, 5.4, 5.28)","(5.5, 7.0, 6.733333333333333)","(4.8, 4.8, 4.632)","(11.0, 14.5, 14.2)","(91.0, 170.0, 140.0)","(6.0, 10.5, 9.666666666666666)","(71.0, 110.0, 102.5)","(3.7, 4.0, 3.9299999999999997)","(101.0, 290.0, 230.0)","(61.0, 110.0, 99.0625)"
04-01-2023 14:07:51.724444,"(3.5, 5.4, 5.258823529411765)","(5.5, 7.0, 6.733333333333333)","(4.8, 4.8, 4.794186046511628)","(11.0, 14.5, 14.2)","(91.0, 170.0, 140.0)","(6.0, 10.5, 9.612903225806452)","(71.0, 110.0, 102.5)","(3.7, 4.0, 3.9299999999999997)","(101.0, 290.0, 230.0)","(61.0, 110.0, 98.33333333333333)"
04-01-2023 14:07:52.917419,"(3.5, 5.3, 5.2368421052631575)","(5.5, 7.0, 6.753846153846154)","(4.8, 4.8, 4.7920454545454545)","(11.0, 14.5, 14.375)","(91.0, 170.0, 140.0)","(6.0, 10.5, 9.612903225806452)","(71.0, 110.0, 102.5)","(3.7, 4.0, 3.9299999999999997)","(101.0, 290.0, 224.54545454545453)","(61.0, 110.0, 98.33333333333333)"
04-01-2023 14:07:54.154403,"(3.5, 5.3, 5.242857142857143)","(5.5, 7.0, 6.753846153846154)","(4.8, 4.8, 4.7920454545454545)","(11.0, 14.5, 14.375)","(91.0, 170.0, 140.0)","(6.0, 10.5, 9.612903225806452)","(71.0, 110.0, 100.0)","(3.7, 4.0, 3.9299999999999997)","(101.0, 290.0, 224.54545454545453)","(61.0, 110.0, 101.11111111111111)"
04-01-2023 14:07:55.484793,"(3.5, 5.3, 5.242857142857143)","(5.5, 6.8, 6.666666666666666)","(4.8, 4.8, 4.785263157894737)","(11.0, 14.5, 14.375)","(91.0, 170.0, 140.0)","(6.0, 10.5, 9.594117647058823)","(71.0, 110.0, 98.57142857142857)","(3.7, 4.0, 3.9299999999999997)","(101.0, 290.0, 224.54545454545453)","(61.0, 110.0, 101.11111111111111)"
04-01-2023 14:07:56.789941,"(3.5, 5.3, 5.242857142857143)","(5.5, 7.0, 6.77391304347826)","(4.8, 4.9, 4.8533333333333335)","(11.0, 14.5, 14.375)","(91.0, 170.0, 140.0)","(6.0, 10.5, 9.594117647058823)","(71.0, 110.0, 98.57142857142857)","(3.7, 4.0, 3.9299999999999997)","(101.0, 290.0, 187.14285714285714)","(61.0, 110.0, 98.33333333333333)"
04-01-2023 14:07:58.164838,"(3.5, 5.3, 5.242857142857143)","(5.5, 7.0, 6.753846153846154)","(4.8, 4.9, 4.8533333333333335)","(11.0, 14.5, 14.375)","(91.0, 170.0, 140.0)","(6.0, 10.5, 9.594117647058823)","(71.0, 110.0, 98.57142857142857)","(3.7, 4.0, 3.9633333333333334)","(101.0, 290.0, 187.14285714285714)","(61.0, 110.0, 98.33333333333333)"
04-01-2023 14:07:59.570192,"(3.5, 5.3, 5.166666666666667)","(5.5, 7.0, 6.753846153846154)","(4.8, 4.9, 4.876086956521739)","(11.0, 14.5, 14.3)","(91.0, 170.0, 145.0)","(6.0, 10.5, 9.594117647058823)","(71.0, 110.0, 98.57142857142857)","(3.7, 4.0, 4.014814814814815)","(101.0, 290.0, 187.14285714285714)","(61.0, 110.0, 98.33333333333333)"
