,Sweet Kathlene,Just A Jester,Confer,Daintree Lad,All To Mac,Sweaty Hand,Big City Nights
07-01-2023 09:26:45.656800,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.488888888888889)"
07-01-2023 09:26:46.658163,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 222.0)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:26:47.672734,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:26:48.758072,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:26:49.953072,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:26:51.159627,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:26:52.266623,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:26:53.333126,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:26:54.463403,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:26:55.492376,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:26:56.526689,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:26:57.535926,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:26:58.479098,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:26:59.465249,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:00.552436,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:01.625873,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:02.659487,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:03.762803,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:04.899033,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:05.908063,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:06.979156,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:08.004511,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:09.057151,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:10.097877,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:11.111357,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:12.220640,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:13.357567,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:14.414112,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:15.443159,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:27:16.654806,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:27:17.788826,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.222222222222221)"
07-01-2023 09:27:18.866899,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.222222222222221)"
07-01-2023 09:27:19.969597,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.222222222222221)"
07-01-2023 09:27:21.005868,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:22.244752,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:23.342451,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:24.399078,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:25.400519,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:26.394183,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:27.337860,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:28.278520,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:29.372258,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:30.417387,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:31.500309,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:32.625090,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:33.678703,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:34.775800,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:35.790618,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:36.776283,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:37.700772,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 7.948387096774194)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:38.600777,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:39.490199,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:40.586101,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:41.523808,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:42.491861,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:43.529124,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:44.681589,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:45.907559,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:46.963439,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:48.074832,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 14.6)"
07-01-2023 09:27:49.086568,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.4)"
07-01-2023 09:27:50.042621,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.4)"
07-01-2023 09:27:50.983914,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 15.4)"
07-01-2023 09:27:51.975894,"(3.0, 4.3, 3.2543478260869563)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:27:52.891746,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:27:53.798773,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:27:54.768388,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 222.0)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:27:55.722410,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 222.0)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:27:56.681546,"(3.0, 4.3, 3.409259259259259)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 222.0)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:27:57.640727,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 96.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:27:58.619527,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:27:59.550525,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:00.513034,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:01.492152,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:02.533795,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:03.556086,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:04.482072,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:05.692897,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:06.797526,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:07.887533,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:08.982487,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:10.068405,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:11.021410,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:12.041172,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:13.049431,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:13.997124,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:15.011065,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:16.088173,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:17.113767,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:18.141528,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:28:19.195930,"(3.0, 4.3, 3.375)","(5.5, 9.6, 8.962962962962962)","(4.4, 8.0, 6.875)","(5.0, 9.4, 8.189473684210526)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.2, 7.628571428571428)","(5.5, 21.0, 13.914285714285715)"
