,Blue Bloodz,Sabotage,Shesfeelinspecial,Reds Star Deal,Charlie My Boy,Mister Galvinator,Certainlycallitin,Heavenly Sea
11-01-2023 19:41:31.791133,"(1.5, 1.86, 1.8162500000000001)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.10526315789474)","(3.2, 4.9, 4.800000000000001)","(101.0, 210.0, 186.66666666666666)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 91.66666666666666)","(71.0, 140.0, 105.0)"
11-01-2023 19:41:33.341196,"(1.5, 1.86, 1.8050000000000002)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.10526315789474)","(3.2, 4.9, 4.800000000000001)","(101.0, 210.0, 186.66666666666666)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 91.66666666666666)","(71.0, 140.0, 118.33333333333334)"
11-01-2023 19:41:34.737256,"(1.5, 1.85, 1.8005)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.10526315789474)","(3.2, 4.9, 4.800000000000001)","(101.0, 210.0, 186.66666666666666)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 91.66666666666666)","(71.0, 140.0, 118.33333333333334)"
11-01-2023 19:41:36.011965,"(1.5, 1.85, 1.8005)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.10526315789474)","(3.2, 4.9, 4.800000000000001)","(101.0, 210.0, 186.66666666666666)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 91.66666666666666)","(71.0, 140.0, 120.0)"
11-01-2023 19:41:37.382866,"(1.5, 1.85, 1.8005)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.10526315789474)","(3.2, 4.9, 4.800000000000001)","(101.0, 210.0, 186.66666666666666)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 91.66666666666666)","(71.0, 140.0, 120.0)"
11-01-2023 19:41:38.697979,"(1.5, 1.85, 1.8005)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.10526315789474)","(3.2, 4.9, 4.800000000000001)","(101.0, 210.0, 186.66666666666666)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 91.66666666666666)","(71.0, 140.0, 120.0)"
11-01-2023 19:41:40.105984,"(1.5, 1.85, 1.8005)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.10526315789474)","(3.2, 4.9, 4.800000000000001)","(101.0, 210.0, 182.0)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 91.66666666666666)","(71.0, 140.0, 120.0)"
11-01-2023 19:41:41.495980,"(1.5, 1.85, 1.8005)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.10526315789474)","(3.2, 4.9, 4.8375)","(101.0, 210.0, 185.0)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 91.66666666666666)","(71.0, 140.0, 120.0)"
11-01-2023 19:41:42.721464,"(1.5, 1.85, 1.8005)","(6.5, 11.0, 9.0)","(51.0, 80.0, 67.5)","(3.2, 4.9, 4.8375)","(101.0, 200.0, 170.0)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 91.66666666666666)","(71.0, 140.0, 120.0)"
11-01-2023 19:41:43.934127,"(1.5, 1.85, 1.8005)","(6.5, 11.0, 9.0)","(51.0, 80.0, 67.5)","(3.2, 4.9, 4.8375)","(101.0, 200.0, 158.75)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 91.66666666666666)","(71.0, 140.0, 120.0)"
11-01-2023 19:41:45.209514,"(1.5, 1.85, 1.8005)","(6.5, 11.0, 9.0)","(51.0, 80.0, 67.5)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 158.75)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 101.66666666666667)","(71.0, 140.0, 120.0)"
11-01-2023 19:41:46.372446,"(1.5, 1.85, 1.8005)","(6.5, 11.0, 9.0)","(51.0, 80.0, 67.5)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 158.75)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 101.66666666666667)","(71.0, 140.0, 120.0)"
11-01-2023 19:41:47.572618,"(1.5, 1.85, 1.8005)","(6.5, 11.0, 9.0)","(51.0, 80.0, 67.5)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 158.75)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 101.66666666666667)","(71.0, 140.0, 120.0)"
11-01-2023 19:41:48.835171,"(1.5, 1.85, 1.7952173913043479)","(6.5, 11.0, 9.0)","(51.0, 80.0, 67.5)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 158.75)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 101.66666666666667)","(71.0, 140.0, 120.0)"
11-01-2023 19:41:50.093291,"(1.5, 1.85, 1.7952173913043479)","(6.5, 11.0, 9.0)","(51.0, 80.0, 67.5)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 158.75)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 101.66666666666667)","(71.0, 140.0, 120.0)"
11-01-2023 19:41:51.291026,"(1.5, 1.85, 1.7952173913043479)","(6.5, 11.0, 9.0)","(51.0, 80.0, 67.5)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 158.75)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 101.66666666666667)","(71.0, 140.0, 108.57142857142857)"
11-01-2023 19:41:52.437445,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.0)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 158.75)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 101.66666666666667)","(71.0, 140.0, 108.57142857142857)"
11-01-2023 19:41:53.547925,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.0)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 158.75)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 101.66666666666667)","(71.0, 140.0, 108.57142857142857)"
11-01-2023 19:41:54.757626,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.0)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 158.75)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 101.66666666666667)","(71.0, 140.0, 108.57142857142857)"
11-01-2023 19:41:56.025213,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.0)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 156.66666666666666)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 101.66666666666667)","(71.0, 140.0, 108.57142857142857)"
11-01-2023 19:41:57.286528,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.0)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 156.66666666666666)","(8.0, 10.5, 10.2625)","(51.0, 110.0, 87.5)","(71.0, 140.0, 108.57142857142857)"
11-01-2023 19:41:58.483356,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.0)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 156.66666666666666)","(8.0, 10.5, 10.345454545454546)","(51.0, 110.0, 87.5)","(71.0, 140.0, 108.57142857142857)"
11-01-2023 19:41:59.631122,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.0)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 156.66666666666666)","(8.0, 10.5, 10.25)","(51.0, 110.0, 87.5)","(71.0, 140.0, 108.57142857142857)"
11-01-2023 19:42:00.742973,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.0)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 156.66666666666666)","(8.0, 10.5, 10.25)","(51.0, 110.0, 87.5)","(71.0, 140.0, 108.57142857142857)"
11-01-2023 19:42:01.871126,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.0)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 156.66666666666666)","(8.0, 10.5, 10.25)","(51.0, 110.0, 87.5)","(71.0, 140.0, 108.57142857142857)"
11-01-2023 19:42:03.078653,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.83333333333334)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 156.66666666666666)","(8.0, 10.5, 10.25)","(51.0, 110.0, 87.5)","(71.0, 140.0, 108.57142857142857)"
11-01-2023 19:42:04.312770,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.83333333333334)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 156.66666666666666)","(8.0, 10.5, 10.25)","(51.0, 110.0, 87.5)","(71.0, 140.0, 108.57142857142857)"
11-01-2023 19:42:05.542944,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.83333333333334)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 156.66666666666666)","(8.0, 10.5, 10.228571428571428)","(51.0, 110.0, 87.5)","(71.0, 140.0, 108.57142857142857)"
11-01-2023 19:42:06.717407,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.83333333333334)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 156.66666666666666)","(8.0, 10.5, 10.228571428571428)","(51.0, 110.0, 87.5)","(71.0, 140.0, 108.57142857142857)"
11-01-2023 19:42:07.840132,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.83333333333334)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 156.66666666666666)","(8.0, 10.5, 10.228571428571428)","(51.0, 110.0, 87.5)","(71.0, 140.0, 112.5)"
11-01-2023 19:42:09.040596,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.83333333333334)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 156.66666666666666)","(8.0, 10.5, 10.228571428571428)","(51.0, 110.0, 87.5)","(71.0, 140.0, 105.0)"
11-01-2023 19:42:10.286521,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.83333333333334)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 142.0)","(8.0, 10.5, 10.228571428571428)","(51.0, 110.0, 87.5)","(71.0, 140.0, 105.0)"
11-01-2023 19:42:11.517541,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.83333333333334)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 160.55555555555554)","(8.0, 10.5, 10.228571428571428)","(51.0, 110.0, 87.5)","(71.0, 140.0, 105.0)"
11-01-2023 19:42:12.776098,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.83333333333334)","(3.2, 4.9, 4.8375)","(101.0, 180.0, 162.0)","(8.0, 10.5, 10.228571428571428)","(51.0, 110.0, 87.5)","(71.0, 140.0, 110.71428571428572)"
11-01-2023 19:42:13.990368,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 74.66666666666666)","(3.2, 4.9, 4.8375)","(101.0, 170.0, 153.33333333333334)","(8.0, 10.5, 10.228571428571428)","(51.0, 110.0, 87.5)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:15.243200,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 74.66666666666666)","(3.2, 4.9, 4.8375)","(101.0, 170.0, 158.75)","(8.0, 10.5, 10.228571428571428)","(51.0, 110.0, 87.5)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:16.469613,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 76.44444444444444)","(3.2, 4.9, 4.8375)","(101.0, 170.0, 192.10526315789474)","(8.0, 10.5, 10.228571428571428)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:17.596733,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 76.44444444444444)","(3.2, 4.9, 4.8375)","(101.0, 230.0, 196.66666666666669)","(8.0, 10.5, 10.228571428571428)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:18.672927,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 76.44444444444444)","(3.2, 4.9, 4.8375)","(101.0, 210.0, 188.0)","(8.0, 10.5, 10.228571428571428)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:19.863724,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 76.44444444444444)","(3.2, 4.9, 4.8375)","(101.0, 200.0, 179.33333333333331)","(8.0, 10.5, 10.228571428571428)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:21.098384,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 76.44444444444444)","(3.2, 4.9, 4.8375)","(101.0, 190.0, 170.66666666666669)","(8.0, 10.5, 10.345454545454546)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:22.593026,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 74.66666666666666)","(3.2, 4.9, 4.8375)","(101.0, 180.0, 160.55555555555554)","(8.0, 10.5, 10.25)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:23.913303,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 74.66666666666666)","(3.2, 4.9, 4.8375)","(101.0, 180.0, 162.0)","(8.0, 10.5, 10.25)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:25.273453,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 74.66666666666666)","(3.2, 4.9, 4.8375)","(101.0, 170.0, 153.33333333333334)","(8.0, 10.5, 10.25)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:26.627696,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 74.66666666666666)","(3.2, 4.9, 4.8375)","(101.0, 170.0, 162.0)","(8.0, 10.5, 10.25)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:27.984186,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 74.66666666666666)","(3.2, 4.9, 4.691666666666667)","(101.0, 170.0, 162.0)","(8.0, 10.5, 10.25)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:29.257737,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.42857142857143)","(3.2, 4.9, 4.691666666666667)","(101.0, 170.0, 153.33333333333334)","(8.0, 10.5, 10.25)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:30.502053,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.42857142857143)","(3.2, 4.9, 4.691666666666667)","(101.0, 170.0, 162.0)","(8.0, 10.5, 10.25)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:31.724432,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 75.42857142857143)","(3.2, 4.9, 4.691666666666667)","(101.0, 170.0, 162.0)","(8.0, 10.5, 10.25)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:33.030220,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.5)","(3.2, 4.9, 4.691666666666667)","(101.0, 170.0, 162.0)","(8.0, 10.5, 10.25)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:34.257655,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.5)","(3.2, 4.9, 4.691666666666667)","(101.0, 170.0, 158.0)","(8.0, 10.5, 10.25)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:35.511417,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.5)","(3.2, 4.9, 4.691666666666667)","(101.0, 170.0, 144.28571428571428)","(8.0, 10.5, 10.25)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:36.806923,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.5)","(3.2, 4.9, 4.691666666666667)","(101.0, 170.0, 144.28571428571428)","(8.0, 10.5, 10.25)","(51.0, 110.0, 101.0)","(71.0, 130.0, 110.71428571428572)"
11-01-2023 19:42:38.068399,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.5)","(3.2, 4.9, 4.691666666666667)","(101.0, 170.0, 144.28571428571428)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 101.0)","(71.0, 130.0, 107.0)"
11-01-2023 19:42:39.253481,"(1.5, 1.83, 1.823)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.5)","(3.2, 4.9, 4.691666666666667)","(101.0, 170.0, 144.28571428571428)","(8.0, 10.5, 10.327272727272728)","(51.0, 110.0, 101.0)","(71.0, 140.0, 121.0)"
11-01-2023 19:42:40.409821,"(1.5, 1.83, 1.8211111111111111)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.5)","(3.2, 4.9, 4.707692307692308)","(101.0, 170.0, 158.0)","(8.0, 10.5, 10.216666666666667)","(51.0, 110.0, 101.0)","(71.0, 130.0, 121.0)"
11-01-2023 19:42:41.597712,"(1.5, 1.83, 1.8211111111111111)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.5)","(3.2, 4.9, 4.707692307692308)","(101.0, 170.0, 150.0)","(8.0, 10.5, 10.257142857142856)","(51.0, 110.0, 101.0)","(71.0, 130.0, 121.0)"
11-01-2023 19:42:42.817690,"(1.5, 1.83, 1.8233333333333335)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.5)","(3.2, 4.9, 4.707692307692308)","(101.0, 170.0, 150.0)","(8.0, 10.5, 10.257142857142856)","(51.0, 110.0, 101.0)","(71.0, 130.0, 121.0)"
11-01-2023 19:42:44.012575,"(1.5, 1.83, 1.8233333333333335)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.5)","(3.2, 4.9, 4.707692307692308)","(101.0, 170.0, 150.0)","(8.0, 10.5, 10.257142857142856)","(51.0, 110.0, 101.0)","(71.0, 130.0, 121.0)"
11-01-2023 19:42:45.272939,"(1.5, 1.83, 1.8233333333333335)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.5)","(3.2, 4.9, 4.707692307692308)","(101.0, 170.0, 150.0)","(8.0, 10.5, 10.257142857142856)","(51.0, 110.0, 102.5)","(71.0, 130.0, 122.5)"
11-01-2023 19:42:46.515021,"(1.5, 1.83, 1.8233333333333335)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.5)","(3.2, 4.9, 4.707692307692308)","(101.0, 170.0, 150.0)","(8.0, 10.5, 10.257142857142856)","(51.0, 110.0, 102.5)","(71.0, 130.0, 122.5)"
11-01-2023 19:42:47.792928,"(1.5, 1.83, 1.8125)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.5)","(3.2, 4.9, 4.707692307692308)","(101.0, 170.0, 150.0)","(8.0, 10.5, 10.257142857142856)","(51.0, 110.0, 102.5)","(71.0, 130.0, 122.5)"
11-01-2023 19:42:49.184930,"(1.5, 1.83, 1.81)","(6.5, 11.0, 9.0)","(51.0, 80.0, 72.5)","(3.2, 4.9, 4.707692307692308)","(101.0, 170.0, 150.0)","(8.0, 10.5, 10.257142857142856)","(51.0, 110.0, 102.5)","(71.0, 130.0, 122.5)"
11-01-2023 19:42:50.540013,"(1.5, 1.83, 1.81)","(6.5, 11.5, 10.675)","(51.0, 80.0, 74.0)","(3.2, 4.9, 4.718181818181819)","(101.0, 170.0, 148.1818181818182)","(8.0, 10.5, 9.75)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:42:51.789328,"(1.5, 1.83, 1.78)","(6.5, 11.5, 10.675)","(51.0, 80.0, 74.0)","(3.2, 4.9, 4.718181818181819)","(101.0, 170.0, 148.1818181818182)","(8.0, 10.5, 9.75)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:42:53.065188,"(1.5, 1.83, 1.78)","(6.5, 11.5, 10.675)","(51.0, 80.0, 75.83333333333334)","(3.2, 4.9, 4.718181818181819)","(101.0, 170.0, 148.1818181818182)","(8.0, 10.5, 9.75)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:42:54.413886,"(1.5, 1.83, 1.78)","(6.5, 11.5, 10.466666666666667)","(51.0, 80.0, 75.0)","(3.2, 4.9, 4.718181818181819)","(101.0, 170.0, 148.1818181818182)","(8.0, 10.5, 9.75)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:42:55.796634,"(1.5, 1.83, 1.78)","(6.5, 11.5, 11.241666666666667)","(51.0, 80.0, 75.0)","(3.2, 4.9, 4.718181818181819)","(101.0, 170.0, 148.1818181818182)","(8.0, 10.5, 9.75)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:42:57.128477,"(1.5, 1.83, 1.78)","(6.5, 11.5, 11.241666666666667)","(51.0, 80.0, 75.0)","(3.2, 4.9, 4.663636363636363)","(101.0, 170.0, 182.0)","(8.0, 10.5, 9.75)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:42:58.491254,"(1.5, 1.83, 1.8218181818181818)","(6.5, 11.5, 11.241666666666667)","(51.0, 80.0, 73.75)","(3.2, 4.8, 4.663636363636363)","(101.0, 200.0, 182.0)","(8.0, 10.5, 9.75)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:42:59.930213,"(1.5, 1.83, 1.8218181818181818)","(6.5, 11.5, 11.241666666666667)","(51.0, 80.0, 73.75)","(3.2, 4.8, 4.663636363636363)","(101.0, 200.0, 182.0)","(8.0, 10.5, 9.75)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:01.396973,"(1.5, 1.83, 1.8218181818181818)","(6.5, 11.5, 11.241666666666667)","(51.0, 80.0, 73.75)","(3.2, 4.8, 4.663636363636363)","(101.0, 200.0, 182.0)","(8.0, 10.5, 9.75)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:02.690611,"(1.5, 1.83, 1.8218181818181818)","(6.5, 11.5, 11.241666666666667)","(51.0, 80.0, 74.0)","(3.2, 4.8, 4.663636363636363)","(101.0, 200.0, 182.0)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:03.988058,"(1.5, 1.83, 1.8218181818181818)","(6.5, 11.5, 11.241666666666667)","(51.0, 80.0, 72.5)","(3.2, 4.8, 4.663636363636363)","(101.0, 200.0, 182.0)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:05.339661,"(1.5, 1.83, 1.8218181818181818)","(6.5, 11.5, 11.241666666666667)","(51.0, 80.0, 72.5)","(3.2, 4.8, 4.663636363636363)","(101.0, 200.0, 182.0)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:06.795059,"(1.5, 1.83, 1.8218181818181818)","(6.5, 11.5, 11.241666666666667)","(51.0, 80.0, 72.5)","(3.2, 4.8, 4.663636363636363)","(101.0, 200.0, 182.0)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:08.203169,"(1.5, 1.83, 1.8218181818181818)","(6.5, 11.5, 11.241666666666667)","(51.0, 80.0, 72.5)","(3.2, 4.8, 4.663636363636363)","(101.0, 200.0, 182.0)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:09.534992,"(1.5, 1.83, 1.8218181818181818)","(6.5, 11.5, 10.533333333333333)","(51.0, 80.0, 72.5)","(3.2, 4.8, 4.7125)","(101.0, 200.0, 182.0)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 102.5)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:10.869187,"(1.5, 1.83, 1.78)","(6.5, 11.5, 10.533333333333333)","(51.0, 80.0, 61.22222222222222)","(3.2, 4.9, 4.7125)","(101.0, 200.0, 182.0)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 102.5)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:12.209316,"(1.5, 1.83, 1.8216666666666668)","(6.5, 11.5, 10.533333333333333)","(51.0, 75.0, 60.53333333333333)","(3.2, 4.9, 4.7125)","(101.0, 200.0, 182.0)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 102.5)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:13.431482,"(1.5, 1.83, 1.8216666666666668)","(6.5, 11.5, 10.533333333333333)","(51.0, 75.0, 60.53333333333333)","(3.2, 4.9, 4.7125)","(101.0, 200.0, 182.0)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:14.570243,"(1.5, 1.83, 1.8216666666666668)","(6.5, 11.5, 10.533333333333333)","(51.0, 75.0, 60.53333333333333)","(3.2, 4.9, 4.7125)","(101.0, 200.0, 182.0)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:15.693487,"(1.5, 1.83, 1.8216666666666668)","(6.5, 11.5, 10.533333333333333)","(51.0, 75.0, 60.53333333333333)","(3.2, 4.9, 4.7125)","(101.0, 200.0, 182.0)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:17.028421,"(1.5, 1.83, 1.8216666666666668)","(6.5, 11.5, 10.533333333333333)","(51.0, 75.0, 60.53333333333333)","(3.2, 4.9, 4.7125)","(101.0, 200.0, 182.0)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:18.359792,"(1.5, 1.83, 1.8216666666666668)","(6.5, 11.5, 10.533333333333333)","(51.0, 75.0, 60.53333333333333)","(3.2, 4.9, 4.7125)","(101.0, 200.0, 182.0)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:19.703945,"(1.5, 1.83, 1.8216666666666668)","(6.5, 11.5, 10.533333333333333)","(51.0, 75.0, 60.53333333333333)","(3.2, 4.9, 4.7125)","(101.0, 200.0, 182.0)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
11-01-2023 19:43:20.886782,"(1.5, 1.83, 1.8216666666666668)","(6.5, 11.5, 10.533333333333333)","(51.0, 75.0, 60.53333333333333)","(3.2, 4.9, 4.7125)","(101.0, 200.0, 182.0)","(8.0, 10.5, 10.283333333333333)","(51.0, 110.0, 101.0)","(71.0, 130.0, 122.5)"
