,Tralee Cruiser,Sugar Keeping,Okay Boomer,Very Dark Gold,Winlock To Rise,Aria Herrera,Rutland Georgia,Sassy Sal
05-01-2023 17:33:11.209661,"(3.2, 3.95, 3.842857142857143)","(1.75, 2.22, 2.13)","(5.0, 7.6, 6.85)","(91.0, 550.0, 496.25)","(12.0, 20.0, 19.2)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.5)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:12.283181,"(3.2, 3.95, 3.842857142857143)","(1.75, 2.22, 2.1825)","(5.0, 7.4, 6.9)","(91.0, 550.0, 575.0)","(12.0, 19.5, 18.576923076923077)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.5)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:13.524939,"(3.2, 3.95, 3.842857142857143)","(1.75, 2.22, 2.16)","(5.0, 7.4, 6.9)","(91.0, 640.0, 582.2222222222222)","(12.0, 19.5, 18.75)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.5)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:14.805647,"(3.2, 3.95, 3.842857142857143)","(1.75, 2.22, 2.16)","(5.0, 7.4, 6.9)","(91.0, 640.0, 582.2222222222222)","(12.0, 19.5, 18.75)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.5)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:15.931250,"(3.2, 3.95, 3.842857142857143)","(1.75, 2.22, 2.16)","(5.0, 7.4, 6.9)","(91.0, 640.0, 582.2222222222222)","(12.0, 19.5, 18.75)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.5)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:17.131277,"(3.2, 3.95, 3.783333333333333)","(1.75, 2.22, 2.16)","(5.0, 7.4, 6.533333333333333)","(91.0, 640.0, 582.2222222222222)","(12.0, 19.5, 17.333333333333332)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.5)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:18.279597,"(3.2, 3.95, 3.825)","(1.75, 2.22, 2.16)","(5.0, 7.2, 6.533333333333333)","(91.0, 640.0, 582.2222222222222)","(12.0, 19.0, 17.333333333333332)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.5)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:19.400514,"(3.2, 3.95, 3.825)","(1.75, 2.22, 2.2)","(5.0, 7.2, 6.575)","(91.0, 640.0, 582.2222222222222)","(12.0, 19.0, 17.333333333333332)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.5)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:20.560222,"(3.2, 3.95, 3.825)","(1.75, 2.22, 2.1900000000000004)","(5.0, 7.2, 6.575)","(91.0, 640.0, 582.2222222222222)","(12.0, 19.0, 17.333333333333332)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.0)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:21.551996,"(3.2, 3.95, 3.825)","(1.75, 2.22, 2.1900000000000004)","(5.0, 7.2, 6.575)","(91.0, 640.0, 582.2222222222222)","(12.0, 19.0, 17.333333333333332)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.0)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:22.605564,"(3.2, 3.95, 3.825)","(1.75, 2.22, 2.1900000000000004)","(5.0, 7.2, 6.575)","(91.0, 640.0, 582.2222222222222)","(12.0, 19.0, 18.0)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.0)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:23.572295,"(3.2, 3.95, 3.8346153846153848)","(1.75, 2.22, 2.1900000000000004)","(5.0, 7.2, 6.575)","(91.0, 550.0, 502.22222222222223)","(12.0, 23.0, 18.5)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.0)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:24.641048,"(3.2, 3.95, 3.825)","(1.75, 2.22, 2.1900000000000004)","(5.0, 7.6, 6.6000000000000005)","(91.0, 550.0, 502.22222222222223)","(12.0, 20.0, 18.5)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.0)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:25.657214,"(3.2, 3.95, 3.825)","(1.75, 2.24, 2.192)","(5.0, 7.6, 6.50909090909091)","(91.0, 550.0, 502.22222222222223)","(12.0, 20.0, 17.5)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.0)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:26.738244,"(3.2, 3.95, 3.825)","(1.75, 2.24, 2.225)","(5.0, 7.6, 6.5)","(91.0, 550.0, 502.22222222222223)","(12.0, 20.0, 17.5)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.0)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:27.747026,"(3.2, 3.95, 3.825)","(1.75, 2.24, 2.225)","(5.0, 7.6, 6.492307692307692)","(91.0, 550.0, 502.22222222222223)","(12.0, 20.0, 17.5)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.0)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:28.731046,"(3.2, 3.95, 3.825)","(1.75, 2.24, 2.225)","(5.0, 7.6, 6.492307692307692)","(91.0, 550.0, 502.22222222222223)","(12.0, 20.0, 17.5)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.0)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:29.964954,"(3.2, 3.95, 3.825)","(1.75, 2.24, 2.225)","(5.0, 7.6, 6.492307692307692)","(91.0, 550.0, 502.22222222222223)","(12.0, 20.0, 17.5)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.5)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:31.294921,"(3.2, 3.95, 3.75)","(1.75, 2.24, 2.23)","(5.0, 7.6, 6.5)","(91.0, 550.0, 502.22222222222223)","(12.0, 20.0, 17.416666666666668)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.5)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:32.497849,"(3.2, 3.95, 3.813636363636364)","(1.75, 2.26, 2.23)","(5.0, 7.4, 6.5)","(91.0, 550.0, 502.22222222222223)","(12.0, 19.5, 18.428571428571427)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.5)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:33.687161,"(3.2, 3.95, 3.825)","(1.75, 2.28, 2.2199999999999998)","(5.0, 7.4, 6.566666666666667)","(91.0, 550.0, 502.22222222222223)","(12.0, 19.5, 18.08823529411765)","(20.0, 38.0, 34.470588235294116)","(71.0, 85.0, 82.5)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:34.802721,"(3.2, 3.95, 3.825)","(1.75, 2.3, 2.172)","(5.0, 7.4, 6.566666666666667)","(91.0, 550.0, 502.22222222222223)","(12.0, 19.5, 18.08823529411765)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.5)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:35.893443,"(3.2, 3.95, 3.825)","(1.75, 2.3, 2.2085714285714286)","(5.0, 7.4, 6.566666666666667)","(91.0, 550.0, 502.22222222222223)","(12.0, 19.5, 18.08823529411765)","(20.0, 38.0, 34.0)","(71.0, 85.0, 80.0)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:37.138830,"(3.2, 3.95, 3.658333333333333)","(1.75, 2.3, 2.213846153846154)","(5.0, 7.4, 6.666666666666667)","(91.0, 550.0, 502.22222222222223)","(12.0, 19.5, 18.75)","(20.0, 38.0, 34.0)","(71.0, 85.0, 80.0)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:38.265839,"(3.2, 3.95, 3.658333333333333)","(1.75, 2.3, 2.213846153846154)","(5.0, 8.0, 6.666666666666667)","(91.0, 550.0, 502.22222222222223)","(12.0, 19.5, 18.428571428571427)","(20.0, 38.0, 34.0)","(71.0, 85.0, 80.0)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:39.395670,"(3.2, 3.95, 3.8)","(1.75, 2.3, 2.2011764705882353)","(5.0, 7.6, 6.6000000000000005)","(91.0, 550.0, 421.0)","(12.0, 19.0, 17.333333333333332)","(20.0, 38.0, 34.0)","(71.0, 85.0, 80.0)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:40.486810,"(3.2, 3.95, 3.8)","(1.75, 2.3, 2.2011764705882353)","(5.0, 7.6, 6.6000000000000005)","(91.0, 550.0, 432.72727272727275)","(12.0, 19.0, 17.333333333333332)","(20.0, 38.0, 34.0)","(71.0, 85.0, 80.0)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:41.643911,"(3.2, 3.95, 3.8)","(1.75, 2.3, 2.2011764705882353)","(5.0, 7.6, 6.6000000000000005)","(91.0, 550.0, 432.72727272727275)","(12.0, 19.0, 17.333333333333332)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.5)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:42.779551,"(3.2, 3.95, 3.74375)","(1.75, 2.3, 2.2011764705882353)","(5.0, 7.6, 6.6000000000000005)","(91.0, 550.0, 432.72727272727275)","(12.0, 19.0, 17.333333333333332)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.5)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:43.937747,"(3.2, 3.9, 3.7888888888888888)","(1.75, 2.3, 2.2384615384615385)","(5.0, 7.6, 6.6000000000000005)","(91.0, 550.0, 432.72727272727275)","(12.0, 19.0, 18.2)","(20.0, 38.0, 34.0)","(71.0, 85.0, 81.25)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:45.102846,"(3.2, 3.9, 3.6454545454545455)","(1.75, 2.3, 2.2314285714285713)","(5.0, 7.6, 6.6000000000000005)","(91.0, 550.0, 432.72727272727275)","(12.0, 23.0, 18.2)","(20.0, 38.0, 34.0)","(71.0, 85.0, 81.25)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:46.173973,"(3.2, 3.9, 3.7153846153846155)","(1.75, 2.3, 2.22)","(5.0, 7.4, 6.511111111111111)","(91.0, 550.0, 432.72727272727275)","(12.0, 21.0, 19.0)","(20.0, 38.0, 34.0)","(71.0, 85.0, 81.25)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:47.264442,"(3.2, 3.9, 3.7153846153846155)","(1.75, 2.3, 2.2253333333333334)","(5.0, 7.4, 6.511111111111111)","(91.0, 550.0, 432.72727272727275)","(12.0, 21.0, 17.666666666666668)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.77777777777777)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:48.349201,"(3.2, 3.9, 3.7153846153846155)","(1.75, 2.3, 2.2253333333333334)","(5.0, 7.4, 6.511111111111111)","(91.0, 550.0, 432.72727272727275)","(12.0, 21.0, 17.333333333333332)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.77777777777777)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:49.376705,"(3.2, 3.9, 3.7153846153846155)","(1.75, 2.3, 2.2253333333333334)","(5.0, 7.4, 6.511111111111111)","(91.0, 550.0, 432.72727272727275)","(12.0, 21.0, 17.5)","(20.0, 38.0, 34.0)","(71.0, 85.0, 82.77777777777777)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:50.382802,"(3.2, 3.9, 3.7153846153846155)","(1.75, 2.3, 2.2253333333333334)","(5.0, 7.4, 6.511111111111111)","(91.0, 550.0, 432.72727272727275)","(12.0, 21.0, 17.5)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.18181818181819)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:51.513558,"(3.2, 3.9, 3.7153846153846155)","(1.75, 2.3, 2.228888888888889)","(5.0, 7.4, 6.511111111111111)","(91.0, 550.0, 432.72727272727275)","(12.0, 21.0, 17.5)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.18181818181819)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:52.734600,"(3.2, 3.85, 3.69375)","(1.75, 2.3, 2.263076923076923)","(5.0, 7.2, 6.485714285714286)","(91.0, 550.0, 432.72727272727275)","(12.0, 20.0, 19.2)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.18181818181819)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:53.818651,"(3.2, 3.9, 3.69375)","(1.75, 2.3, 2.263076923076923)","(5.0, 7.2, 6.485714285714286)","(91.0, 550.0, 432.72727272727275)","(12.0, 19.5, 19.2)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.18181818181819)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:55.031376,"(3.2, 3.9, 3.7153846153846155)","(1.75, 2.3, 2.264444444444444)","(5.0, 7.2, 6.485714285714286)","(91.0, 550.0, 432.72727272727275)","(12.0, 19.5, 19.2)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.18181818181819)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:56.418681,"(3.2, 3.9, 3.7153846153846155)","(1.75, 2.3, 2.212727272727273)","(5.0, 7.2, 6.485714285714286)","(91.0, 550.0, 432.72727272727275)","(12.0, 19.5, 18.75)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.18181818181819)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:57.796427,"(3.2, 3.9, 3.7153846153846155)","(1.75, 2.3, 2.2384615384615385)","(5.0, 7.2, 6.485714285714286)","(91.0, 550.0, 432.72727272727275)","(12.0, 19.5, 18.75)","(20.0, 38.0, 34.0)","(71.0, 85.0, 83.18181818181819)","(26.0, 42.0, 40.0)"
05-01-2023 17:33:58.940889,"(3.2, 3.9, 3.7153846153846155)","(1.75, 2.3, 2.2384615384615385)","(5.0, 7.2, 6.485714285714286)","(91.0, 550.0, 432.72727272727275)","(12.0, 19.5, 18.75)","(20.0, 38.0, 34.0)","(71.0, 85.0, 107.3076923076923)","(26.0, 42.0, 40.54545454545455)"
05-01-2023 17:34:00.042413,"(3.2, 4.0, 3.981818181818182)","(1.75, 2.0, 1.990126582278481)","(5.0, 8.2, 7.6)","(91.0, 550.0, 456.0)","(12.0, 19.0, 18.821428571428573)","(20.0, 38.0, 34.92307692307692)","(71.0, 120.0, 98.57142857142857)","(26.0, 42.0, 40.4)"
05-01-2023 17:34:01.193709,"(3.2, 3.95, 3.71)","(1.75, 2.04, 2.039608695652174)","(5.0, 8.2, 7.133333333333333)","(91.0, 540.0, 475.38461538461536)","(12.0, 19.0, 18.821428571428573)","(20.0, 38.0, 34.92307692307692)","(71.0, 110.0, 92.22222222222223)","(26.0, 42.0, 38.0)"
05-01-2023 17:34:02.262315,"(3.2, 3.95, 3.683333333333333)","(1.75, 2.04, 2.039634888438134)","(5.0, 8.2, 7.075)","(91.0, 540.0, 475.38461538461536)","(12.0, 19.0, 18.714285714285715)","(20.0, 38.0, 34.92307692307692)","(71.0, 110.0, 92.22222222222223)","(26.0, 42.0, 37.0)"
05-01-2023 17:34:03.285449,"(3.2, 3.95, 3.7653846153846153)","(1.75, 2.1, 2.055)","(5.0, 8.2, 7.075)","(91.0, 540.0, 475.38461538461536)","(12.0, 19.0, 18.714285714285715)","(20.0, 38.0, 34.92307692307692)","(71.0, 110.0, 83.63636363636364)","(26.0, 42.0, 37.0)"
05-01-2023 17:34:04.282827,"(3.2, 3.95, 3.7653846153846153)","(1.75, 2.1, 2.0858823529411765)","(5.0, 8.0, 7.5)","(91.0, 540.0, 450.0)","(12.0, 19.0, 18.714285714285715)","(20.0, 38.0, 34.92307692307692)","(71.0, 100.0, 83.63636363636364)","(26.0, 42.0, 37.0)"
05-01-2023 17:34:05.430768,"(3.2, 3.95, 3.711904761904762)","(1.75, 2.08, 2.0777272727272726)","(5.0, 8.0, 7.333333333333334)","(91.0, 540.0, 450.0)","(12.0, 19.5, 18.166666666666668)","(20.0, 38.0, 35.142857142857146)","(71.0, 100.0, 90.76923076923077)","(26.0, 42.0, 37.714285714285715)"
05-01-2023 17:34:06.651175,"(3.2, 3.95, 3.8026315789473686)","(1.75, 2.08, 2.05)","(5.0, 8.0, 7.6)","(91.0, 540.0, 450.0)","(12.0, 19.0, 18.166666666666668)","(20.0, 38.0, 35.142857142857146)","(71.0, 100.0, 80.0)","(26.0, 42.0, 37.714285714285715)"
05-01-2023 17:34:07.748566,"(3.2, 3.95, 3.8026315789473686)","(1.75, 2.08, 2.05)","(5.0, 8.0, 7.6)","(91.0, 540.0, 450.0)","(12.0, 19.0, 18.166666666666668)","(20.0, 38.0, 35.142857142857146)","(71.0, 100.0, 82.5)","(26.0, 42.0, 37.714285714285715)"
05-01-2023 17:34:08.810103,"(3.2, 3.95, 3.81)","(1.75, 2.1, 2.08)","(5.0, 8.0, 7.6)","(91.0, 540.0, 450.0)","(12.0, 19.0, 17.88888888888889)","(20.0, 38.0, 35.142857142857146)","(71.0, 95.0, 82.5)","(26.0, 42.0, 37.714285714285715)"
05-01-2023 17:34:09.932225,"(3.2, 3.95, 3.81)","(1.75, 2.1, 2.08)","(5.0, 8.0, 7.507692307692308)","(91.0, 540.0, 450.0)","(12.0, 19.0, 18.166666666666668)","(20.0, 38.0, 35.142857142857146)","(71.0, 95.0, 76.25)","(26.0, 42.0, 37.714285714285715)"
05-01-2023 17:34:10.983684,"(3.2, 3.95, 3.8136363636363635)","(1.75, 2.18, 2.1145454545454547)","(5.0, 8.0, 7.507692307692308)","(91.0, 540.0, 450.0)","(12.0, 19.0, 18.166666666666668)","(20.0, 38.0, 35.142857142857146)","(71.0, 95.0, 76.25)","(26.0, 42.0, 37.714285714285715)"
05-01-2023 17:34:12.090328,"(3.2, 3.95, 3.8136363636363635)","(1.75, 2.16, 2.09)","(5.0, 8.0, 7.257142857142857)","(91.0, 540.0, 450.0)","(12.0, 19.0, 18.166666666666668)","(20.0, 38.0, 35.142857142857146)","(71.0, 95.0, 76.25)","(26.0, 42.0, 37.714285714285715)"
05-01-2023 17:34:13.203759,"(3.2, 3.85, 3.75)","(1.75, 2.16, 2.125)","(5.0, 8.0, 6.988888888888889)","(91.0, 540.0, 450.0)","(12.0, 22.0, 20.2)","(20.0, 32.0, 31.636363636363637)","(71.0, 95.0, 76.25)","(26.0, 42.0, 37.714285714285715)"
05-01-2023 17:34:14.318391,"(3.2, 3.85, 3.773076923076923)","(1.75, 2.16, 2.1133333333333333)","(5.0, 8.0, 6.885714285714285)","(91.0, 540.0, 450.0)","(12.0, 21.0, 19.333333333333332)","(20.0, 32.0, 30.0)","(71.0, 95.0, 78.63636363636364)","(26.0, 42.0, 37.45454545454545)"
05-01-2023 17:34:15.444665,"(3.2, 3.85, 3.773076923076923)","(1.75, 2.16, 2.125)","(5.0, 8.0, 7.35)","(91.0, 540.0, 450.0)","(12.0, 21.0, 19.333333333333332)","(20.0, 32.0, 30.0)","(71.0, 95.0, 78.63636363636364)","(26.0, 42.0, 37.45454545454545)"
05-01-2023 17:34:16.592119,"(3.2, 3.85, 3.7214285714285715)","(1.75, 2.16, 2.125)","(5.0, 8.0, 7.277777777777778)","(91.0, 540.0, 450.0)","(12.0, 21.0, 19.333333333333332)","(20.0, 32.0, 30.0)","(71.0, 95.0, 81.66666666666667)","(26.0, 42.0, 37.45454545454545)"
05-01-2023 17:34:17.694303,"(3.2, 3.85, 3.7)","(1.75, 2.16, 2.125)","(5.0, 8.0, 7.288888888888889)","(91.0, 540.0, 450.0)","(12.0, 21.0, 19.333333333333332)","(20.0, 32.0, 30.0)","(71.0, 95.0, 82.5)","(26.0, 42.0, 37.45454545454545)"
05-01-2023 17:34:18.773887,"(3.2, 3.85, 3.75)","(1.75, 2.16, 2.125)","(5.0, 7.8, 6.8)","(91.0, 540.0, 450.0)","(12.0, 21.0, 18.066666666666666)","(20.0, 32.0, 30.22222222222222)","(71.0, 95.0, 82.5)","(26.0, 42.0, 37.45454545454545)"
05-01-2023 17:34:19.826841,"(3.2, 3.85, 3.75)","(1.75, 2.16, 2.125)","(5.0, 7.8, 7.3)","(91.0, 540.0, 450.0)","(12.0, 20.0, 18.75)","(20.0, 32.0, 30.22222222222222)","(71.0, 95.0, 82.5)","(26.0, 42.0, 37.45454545454545)"
05-01-2023 17:34:20.893517,"(3.2, 3.85, 3.75)","(1.75, 2.16, 2.1290909090909094)","(5.0, 7.8, 7.25)","(91.0, 540.0, 450.0)","(12.0, 20.0, 18.75)","(20.0, 32.0, 30.22222222222222)","(71.0, 95.0, 82.5)","(26.0, 42.0, 37.45454545454545)"
05-01-2023 17:34:21.949111,"(3.2, 3.85, 3.75)","(1.75, 2.16, 2.1490909090909094)","(5.0, 7.8, 6.9818181818181815)","(91.0, 540.0, 450.0)","(12.0, 20.0, 18.75)","(20.0, 32.0, 30.22222222222222)","(61.0, 95.0, 85.9090909090909)","(21.0, 42.0, 37.45454545454545)"
05-01-2023 17:34:22.999970,"(3.2, 3.85, 3.75)","(1.75, 2.16, 2.1490909090909094)","(5.0, 7.6, 7.433333333333333)","(81.0, 540.0, 450.0)","(12.0, 20.0, 17.923076923076923)","(20.0, 32.0, 29.714285714285715)","(61.0, 95.0, 82.5)","(21.0, 42.0, 37.45454545454545)"
05-01-2023 17:34:24.077911,"(3.2, 3.85, 3.79)","(1.75, 2.16, 2.1542857142857144)","(5.0, 7.6, 7.1)","(81.0, 540.0, 450.0)","(12.0, 20.0, 17.923076923076923)","(20.0, 32.0, 29.714285714285715)","(61.0, 95.0, 82.5)","(21.0, 42.0, 37.45454545454545)"
05-01-2023 17:34:25.100183,"(3.2, 3.85, 3.79)","(1.75, 2.16, 2.1542857142857144)","(5.0, 7.0, 6.8)","(81.0, 540.0, 450.0)","(12.0, 20.0, 17.807692307692307)","(20.0, 32.0, 29.714285714285715)","(61.0, 95.0, 82.5)","(21.0, 42.0, 35.0)"
05-01-2023 17:34:26.222000,"(3.2, 3.85, 3.79)","(1.75, 2.18, 2.1685714285714286)","(5.0, 6.8, 6.8)","(81.0, 540.0, 450.0)","(12.0, 20.0, 18.11111111111111)","(20.0, 32.0, 28.4)","(61.0, 95.0, 82.5)","(21.0, 40.0, 34.526315789473685)"
05-01-2023 17:34:27.258089,"(3.2, 3.9, 3.8444444444444446)","(1.75, 2.18, 2.1673684210526316)","(5.0, 7.2, 6.914285714285715)","(81.0, 540.0, 450.0)","(12.0, 19.5, 17.90909090909091)","(20.0, 32.0, 28.4)","(61.0, 95.0, 82.5)","(21.0, 40.0, 34.526315789473685)"
05-01-2023 17:34:28.340138,"(3.2, 3.9, 3.8040000000000003)","(1.75, 2.22, 2.185)","(5.0, 7.2, 6.933333333333334)","(81.0, 520.0, 372.3529411764706)","(12.0, 19.5, 17.714285714285715)","(20.0, 32.0, 28.38095238095238)","(61.0, 95.0, 82.5)","(21.0, 40.0, 33.77777777777778)"
05-01-2023 17:34:29.430058,"(3.2, 3.8, 3.772222222222222)","(1.75, 2.22, 2.1966666666666668)","(5.0, 7.2, 6.933333333333334)","(81.0, 510.0, 372.3529411764706)","(12.0, 19.5, 17.714285714285715)","(20.0, 32.0, 28.38095238095238)","(61.0, 95.0, 85.9090909090909)","(21.0, 40.0, 33.77777777777778)"
05-01-2023 17:34:30.536046,"(3.2, 3.8, 3.7666666666666666)","(1.75, 2.22, 2.1966666666666668)","(5.0, 7.0, 6.857142857142857)","(81.0, 510.0, 372.3529411764706)","(12.0, 19.5, 17.714285714285715)","(20.0, 32.0, 28.38095238095238)","(61.0, 95.0, 85.9090909090909)","(21.0, 40.0, 33.0)"
05-01-2023 17:34:31.654031,"(3.2, 3.8, 3.7666666666666666)","(1.75, 2.22, 2.1966666666666668)","(5.0, 7.0, 6.75)","(81.0, 510.0, 358.33333333333337)","(12.0, 19.5, 17.416666666666668)","(20.0, 32.0, 28.38095238095238)","(61.0, 95.0, 85.9090909090909)","(21.0, 40.0, 33.77777777777778)"
05-01-2023 17:34:32.755164,"(3.2, 3.8, 3.775)","(1.75, 2.22, 2.1966666666666668)","(5.0, 7.0, 6.75)","(81.0, 510.0, 358.33333333333337)","(12.0, 19.5, 17.416666666666668)","(20.0, 32.0, 28.38095238095238)","(61.0, 95.0, 87.85714285714286)","(21.0, 40.0, 33.77777777777778)"
05-01-2023 17:34:33.860027,"(3.2, 3.8, 3.775)","(1.75, 2.22, 2.185)","(5.0, 7.0, 6.75)","(81.0, 510.0, 342.8571428571429)","(12.0, 19.0, 17.88888888888889)","(20.0, 32.0, 28.4)","(61.0, 95.0, 86.42857142857143)","(21.0, 40.0, 33.77777777777778)"
05-01-2023 17:34:34.933420,"(3.2, 3.9, 3.7783018867924527)","(1.75, 2.22, 2.178)","(5.0, 7.0, 6.75)","(81.0, 510.0, 342.8571428571429)","(12.0, 19.0, 17.88888888888889)","(20.0, 32.0, 28.4)","(61.0, 95.0, 87.5)","(21.0, 40.0, 33.77777777777778)"
05-01-2023 17:34:36.020640,"(3.2, 3.9, 3.7783018867924527)","(1.75, 2.22, 2.178)","(5.0, 7.0, 6.728571428571429)","(81.0, 510.0, 328.0)","(12.0, 19.0, 17.88888888888889)","(20.0, 32.0, 28.4)","(61.0, 95.0, 87.5)","(21.0, 40.0, 33.77777777777778)"
05-01-2023 17:34:37.099321,"(3.2, 3.9, 3.7783018867924527)","(1.75, 2.22, 2.178)","(5.0, 6.8, 6.728571428571429)","(81.0, 510.0, 328.0)","(12.0, 19.0, 17.88888888888889)","(20.0, 32.0, 28.4)","(61.0, 95.0, 87.5)","(21.0, 40.0, 33.77777777777778)"
05-01-2023 17:34:38.134852,"(3.2, 3.8, 3.7857142857142856)","(1.75, 2.22, 2.205)","(5.0, 7.0, 6.8)","(81.0, 510.0, 342.8571428571429)","(12.0, 19.0, 17.88888888888889)","(20.0, 32.0, 27.615384615384617)","(61.0, 95.0, 87.5)","(21.0, 40.0, 33.77777777777778)"
05-01-2023 17:34:39.157700,"(3.2, 3.9, 3.788793103448276)","(1.75, 2.28, 2.2216666666666667)","(5.0, 7.0, 6.8)","(81.0, 510.0, 431.1111111111111)","(12.0, 19.0, 17.42105263157895)","(20.0, 32.0, 28.06896551724138)","(61.0, 95.0, 87.5)","(21.0, 40.0, 33.77777777777778)"
05-01-2023 17:34:40.192463,"(3.2, 3.9, 3.788793103448276)","(1.75, 2.28, 2.2444444444444445)","(5.0, 7.0, 6.8)","(81.0, 470.0, 416.15384615384613)","(12.0, 19.0, 18.323529411764707)","(20.0, 32.0, 28.32258064516129)","(61.0, 95.0, 83.88888888888889)","(21.0, 40.0, 34.75)"
05-01-2023 17:34:41.222495,"(3.2, 3.9, 3.788793103448276)","(1.75, 2.28, 2.25)","(5.0, 7.0, 6.8)","(81.0, 470.0, 416.15384615384613)","(12.0, 18.5, 17.9375)","(20.0, 32.0, 27.77777777777778)","(61.0, 95.0, 87.3076923076923)","(21.0, 40.0, 34.4)"
05-01-2023 17:34:42.263853,"(3.2, 3.9, 3.788793103448276)","(1.75, 2.28, 2.22)","(5.0, 7.0, 6.723076923076923)","(81.0, 470.0, 243.33333333333331)","(12.0, 18.5, 17.9375)","(20.0, 32.0, 27.6)","(61.0, 95.0, 87.3076923076923)","(21.0, 40.0, 34.4)"
05-01-2023 17:34:43.351399,"(3.2, 3.9, 3.788793103448276)","(1.75, 2.28, 2.22)","(5.0, 7.0, 6.694117647058823)","(91.0, 470.0, 243.33333333333331)","(12.0, 18.5, 17.9375)","(20.0, 32.0, 27.6)","(71.0, 95.0, 87.3076923076923)","(21.0, 40.0, 34.4)"
05-01-2023 17:34:44.447473,"(3.2, 3.9, 3.788793103448276)","(1.75, 2.28, 2.22)","(5.0, 7.0, 6.694117647058823)","(91.0, 470.0, 243.33333333333331)","(12.0, 18.5, 18.07142857142857)","(20.0, 32.0, 27.6)","(71.0, 95.0, 87.3076923076923)","(21.0, 40.0, 34.4)"
