,Delightful Anna,Attahua Ace,Blissfull Identity,Marley Bromac,Seven Rippin Aces,Shes So Brave,Rippin Good Feelin,Spruce Loose,Wotnow Swanee,Betterthankkylie
15-12-2022 12:28:16.569368,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.5)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 29.0)","(21.0, 44.0, 29.333333333333332)","(101.0, 920.0, 770.0)","(11.0, 19.5, 15.620000000000001)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:18.177380,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.5)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 920.0, 706.25)","(11.0, 19.5, 15.620000000000001)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:19.524339,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.5)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 910.0, 819.5)","(11.0, 19.5, 15.620000000000001)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:20.922273,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.5)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 900.0, 745.4545454545454)","(11.0, 19.5, 15.620000000000001)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:22.268846,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.5)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 745.4545454545454)","(11.0, 19.5, 15.620000000000001)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:23.592152,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.5)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 745.4545454545454)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:24.869677,"(3.6, 3.95, 3.6125)","(4.8, 8.4, 6.844444444444445)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 745.4545454545454)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.4, 6.45)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:26.205404,"(3.6, 3.95, 3.6125)","(4.8, 8.4, 6.844444444444445)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 745.4545454545454)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.4, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:27.656441,"(3.6, 3.95, 3.6125)","(4.8, 8.4, 7.4)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 794.5454545454546)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:29.095388,"(3.6, 3.95, 3.6125)","(4.8, 8.4, 7.4)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 846.5)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:30.451897,"(3.6, 3.95, 3.6125)","(4.8, 8.4, 7.899999999999999)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 930.0, 819.5)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:31.698077,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.899999999999999)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 900.0, 819.5)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:33.088921,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 900.0, 728.75)","(11.0, 19.5, 17.21764705882353)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:34.475200,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 940.0, 846.5)","(11.0, 19.5, 17.21764705882353)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:35.855503,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 930.0, 770.0)","(11.0, 19.5, 17.21764705882353)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:37.252051,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 920.0, 819.5)","(11.0, 19.5, 17.21764705882353)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:38.706601,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 900.0, 740.0)","(11.0, 19.5, 17.21764705882353)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:40.016202,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 900.0, 626.6666666666666)","(11.0, 19.5, 17.21764705882353)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:41.325112,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 451.1111111111111)","(11.0, 19.5, 17.21764705882353)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:42.700749,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 551.4285714285714)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:44.346015,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 691.25)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:45.852209,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 691.25)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:47.356288,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 794.5454545454546)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:49.000958,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 794.5454545454546)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:50.757018,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 794.5454545454546)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:52.475755,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 846.5)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:54.188361,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 930.0, 770.0)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:55.989836,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 920.0, 770.0)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:57.479755,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 920.0, 706.25)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:58.970530,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 910.0, 819.5)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:00.423844,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 900.0, 745.4545454545454)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:01.886197,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 745.4545454545454)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:03.339536,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 691.25)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:04.858883,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 691.25)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:06.564310,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 691.25)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:08.140992,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 743.75)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:09.696651,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 960.0, 794.5454545454546)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:11.396727,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 794.5454545454546)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:13.056902,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 728.75)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:14.672829,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 940.0, 770.0)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:16.308355,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 920.0, 819.5)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:17.919246,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 900.0, 745.4545454545454)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:19.469029,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 745.4545454545454)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:20.965363,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 743.75)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:22.427268,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 960.0, 794.5454545454546)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:23.852027,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 794.5454545454546)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:25.300414,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 728.75)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:26.860751,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 940.0, 778.1818181818181)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:28.365932,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 930.0, 778.1818181818181)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:29.848116,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 930.0, 778.1818181818181)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:31.359426,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 930.0, 828.5)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:32.799437,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 910.0, 753.6363636363637)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:34.178619,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 900.0, 739.0)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:35.579116,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 900.0, 625.0)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:36.982714,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 801.6666666666666)","(11.0, 19.5, 15.620000000000001)","(21.0, 65.0, 37.666666666666664)","(3.1, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:38.441303,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(21.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 880.0, 715.0)","(11.0, 19.5, 15.620000000000001)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:39.914774,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.0249999999999995)","(21.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 870.0, 715.0)","(11.0, 19.5, 15.620000000000001)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:41.284289,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 870.0, 766.1111111111111)","(11.0, 19.5, 15.620000000000001)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:42.611189,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.483333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 850.0, 766.1111111111111)","(11.0, 19.5, 14.65)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:43.915218,"(3.6, 3.95, 3.6125)","(4.8, 8.0, 7.899999999999999)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 44.0, 28.666666666666668)","(101.0, 850.0, 739.4444444444445)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 5.76)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:45.296171,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.899999999999999)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 820.0, 739.4444444444445)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.877272727272727)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:47.076732,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 820.0, 667.0)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 4.866666666666667)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:48.580734,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 810.0, 712.7777777777778)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.714285714285714)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:50.107284,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 790.0, 435.0)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 5.86)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:51.712049,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 770.0, 628.0)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 5.86)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:53.190410,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 760.0, 420.0)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:29:55.015151,"(3.6, 3.95, 3.6125)","(4.8, 8.2, 7.133333333333333)","(4.8, 7.6, 7.271428571428571)","(21.0, 48.0, 37.2)","(21.0, 42.0, 26.0)","(101.0, 740.0, 604.0)","(11.0, 19.5, 12.3)","(26.0, 65.0, 37.666666666666664)","(3.2, 7.2, 6.6416666666666675)","(21.0, 55.0, 43.16666666666667)"
