,Elles Shadow,Sweet She Is,Ema Rock,Black Jag,Shadow Doll,Zipping Randy,Lads On Tour,Aussie Ophira
09-01-2023 17:18:10.518660,"(51.0, 90.0, 82.0)","(15.0, 25.0, 22.692307692307693)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.916666666666668)","(9.0, 14.5, 13.25)"
09-01-2023 17:18:11.796053,"(51.0, 90.0, 82.0)","(15.0, 25.0, 22.692307692307693)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.916666666666668)","(9.0, 14.5, 13.25)"
09-01-2023 17:18:12.883578,"(51.0, 90.0, 82.0)","(15.0, 25.0, 22.692307692307693)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.916666666666668)","(9.0, 14.5, 13.473684210526315)"
09-01-2023 17:18:14.025305,"(51.0, 90.0, 82.0)","(15.0, 25.0, 22.692307692307693)","(1.35, 1.7, 1.6624999999999999)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.916666666666668)","(9.0, 14.0, 13.272727272727273)"
09-01-2023 17:18:15.100702,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 13.304347826086957)"
09-01-2023 17:18:16.297310,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.916666666666668)","(9.0, 14.0, 13.304347826086957)"
09-01-2023 17:18:17.436792,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.916666666666668)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:18.612619,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.916666666666668)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:19.702613,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6775)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.916666666666668)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:20.867475,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.69, 1.6512499999999999)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.916666666666668)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:21.924419,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.67, 1.6512499999999999)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:22.968316,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.67, 1.6512499999999999)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:24.029652,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.67, 1.6481818181818182)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:25.168182,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.67, 1.6481818181818182)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:26.228145,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.67, 1.6481818181818182)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:27.302213,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.67, 1.6481818181818182)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.0)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:28.365576,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.66, 1.6475)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:29.409812,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.66, 1.6475)","(5.5, 7.6, 7.06)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:30.448147,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.66, 1.652)","(5.5, 7.6, 7.06)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:31.526476,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.66, 1.652)","(5.5, 7.6, 7.06)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:32.763902,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.66, 1.652)","(5.5, 7.6, 7.06)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:33.857574,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.66, 1.6549999999999998)","(5.5, 7.6, 7.06)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.916666666666668)","(9.0, 14.0, 12.9375)"
09-01-2023 17:18:34.938185,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.06)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.916666666666668)","(9.0, 14.0, 12.785714285714286)"
09-01-2023 17:18:36.172087,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.06)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.916666666666668)","(9.0, 14.0, 12.785714285714286)"
09-01-2023 17:18:37.277798,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.06)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.916666666666668)","(9.0, 14.0, 12.785714285714286)"
09-01-2023 17:18:38.337077,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.06)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.916666666666668)","(9.0, 14.0, 12.785714285714286)"
09-01-2023 17:18:39.401975,"(51.0, 90.0, 82.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 219.0)","(7.0, 10.5, 9.916666666666668)","(9.0, 14.0, 12.785714285714286)"
09-01-2023 17:18:40.492203,"(51.0, 90.0, 84.28571428571429)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6624999999999999)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 227.14285714285714)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.785714285714286)"
09-01-2023 17:18:41.547370,"(51.0, 90.0, 84.28571428571429)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.7, 1.6512499999999999)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 227.14285714285714)","(7.0, 10.5, 9.98529411764706)","(9.0, 14.0, 12.866666666666667)"
09-01-2023 17:18:42.657937,"(51.0, 90.0, 84.28571428571429)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.67, 1.6512499999999999)","(5.5, 7.6, 7.109090909090909)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 227.14285714285714)","(7.0, 10.5, 9.98529411764706)","(9.0, 14.0, 12.74074074074074)"
09-01-2023 17:18:43.728105,"(51.0, 90.0, 84.28571428571429)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.67, 1.6512499999999999)","(5.5, 7.6, 7.109090909090909)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 227.14285714285714)","(7.0, 10.5, 9.98529411764706)","(9.0, 14.0, 12.74074074074074)"
09-01-2023 17:18:44.805973,"(51.0, 90.0, 84.28571428571429)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.67, 1.6512499999999999)","(5.5, 7.6, 7.06)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 227.14285714285714)","(7.0, 10.5, 9.98529411764706)","(9.0, 14.0, 12.74074074074074)"
09-01-2023 17:18:45.968278,"(51.0, 90.0, 85.83333333333334)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.67, 1.6512499999999999)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 227.14285714285714)","(7.0, 10.5, 9.98529411764706)","(9.0, 14.0, 12.666666666666666)"
09-01-2023 17:18:47.091072,"(51.0, 90.0, 80.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.67, 1.6512499999999999)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 227.14285714285714)","(7.0, 10.5, 9.98529411764706)","(9.0, 14.0, 12.666666666666666)"
09-01-2023 17:18:48.123783,"(51.0, 90.0, 80.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.67, 1.6512499999999999)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 227.14285714285714)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.666666666666666)"
09-01-2023 17:18:49.233041,"(51.0, 90.0, 80.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 227.14285714285714)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.666666666666666)"
09-01-2023 17:18:50.285480,"(51.0, 90.0, 80.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 319.4117647058824)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.666666666666666)"
09-01-2023 17:18:51.299385,"(51.0, 90.0, 80.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 319.4117647058824)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.666666666666666)"
09-01-2023 17:18:52.339703,"(51.0, 90.0, 80.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 319.4117647058824)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.666666666666666)"
09-01-2023 17:18:53.364900,"(51.0, 90.0, 80.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.6549999999999998)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 319.4117647058824)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.666666666666666)"
09-01-2023 17:18:54.368105,"(51.0, 90.0, 80.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.68, 1.657142857142857)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 319.4117647058824)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.666666666666666)"
09-01-2023 17:18:55.375171,"(51.0, 90.0, 80.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.7, 1.6657142857142857)","(5.5, 7.6, 7.168)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 319.4117647058824)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.666666666666666)"
09-01-2023 17:18:56.465871,"(51.0, 90.0, 80.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.69, 1.65875)","(5.5, 7.6, 7.06)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 319.4117647058824)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.666666666666666)"
09-01-2023 17:18:57.490172,"(51.0, 90.0, 80.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.69, 1.65875)","(5.5, 7.6, 7.06)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 319.4117647058824)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.666666666666666)"
09-01-2023 17:18:58.641611,"(51.0, 90.0, 80.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.69, 1.65875)","(5.5, 7.6, 7.06)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 319.4117647058824)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.666666666666666)"
09-01-2023 17:18:59.659602,"(51.0, 90.0, 80.0)","(15.0, 25.0, 23.043478260869566)","(1.35, 1.69, 1.65875)","(5.5, 7.6, 7.06)","(21.0, 34.0, 32.666666666666664)","(91.0, 390.0, 315.0)","(7.0, 10.5, 9.666666666666666)","(9.0, 14.0, 12.666666666666666)"
09-01-2023 17:19:00.770549,"(51.0, 90.0, 86.15384615384616)","(15.0, 25.0, 22.75)","(1.35, 1.69, 1.596974358974359)","(5.5, 7.6, 7.657142857142857)","(21.0, 34.0, 34.72727272727273)","(91.0, 390.0, 276.0)","(7.0, 10.5, 10.071428571428571)","(9.0, 14.0, 13.11111111111111)"
09-01-2023 17:19:01.870491,"(51.0, 90.0, 87.14285714285714)","(15.0, 25.0, 22.75)","(1.35, 1.61, 1.597157894736842)","(5.5, 8.0, 7.657142857142857)","(21.0, 38.0, 34.72727272727273)","(91.0, 390.0, 282.0)","(7.0, 10.5, 10.071428571428571)","(9.0, 14.0, 13.11111111111111)"
09-01-2023 17:19:02.987428,"(51.0, 90.0, 88.33333333333333)","(15.0, 25.0, 22.75)","(1.35, 1.61, 1.597157894736842)","(5.5, 8.0, 7.657142857142857)","(21.0, 38.0, 34.72727272727273)","(91.0, 390.0, 312.8571428571429)","(7.0, 10.5, 10.071428571428571)","(9.0, 14.0, 13.11111111111111)"
09-01-2023 17:19:04.092673,"(51.0, 90.0, 88.33333333333333)","(15.0, 25.0, 22.75)","(1.35, 1.61, 1.5950000000000002)","(5.5, 8.0, 7.672727272727273)","(21.0, 38.0, 34.888888888888886)","(91.0, 390.0, 288.0)","(7.0, 10.5, 10.25)","(9.0, 14.0, 12.588235294117647)"
09-01-2023 17:19:05.208085,"(51.0, 120.0, 100.0)","(15.0, 25.0, 24.25)","(1.35, 1.6, 1.5980952380952382)","(5.5, 8.0, 7.6000000000000005)","(21.0, 38.0, 35.2)","(91.0, 390.0, 287.14285714285717)","(7.0, 10.5, 10.857142857142858)","(9.0, 14.0, 12.909090909090908)"
09-01-2023 17:19:06.338887,"(51.0, 120.0, 100.0)","(15.0, 25.0, 24.25)","(1.35, 1.6, 1.5980952380952382)","(5.5, 8.0, 7.6000000000000005)","(21.0, 38.0, 35.2)","(91.0, 390.0, 287.14285714285717)","(7.0, 11.5, 11.125)","(9.0, 14.0, 12.909090909090908)"
09-01-2023 17:19:07.739663,"(51.0, 120.0, 108.0)","(15.0, 25.0, 24.25)","(1.35, 1.6, 1.5980952380952382)","(5.5, 8.0, 7.64)","(21.0, 38.0, 35.2)","(91.0, 390.0, 324.54545454545456)","(7.0, 11.5, 11.25)","(9.0, 14.0, 12.909090909090908)"
09-01-2023 17:19:08.822392,"(51.0, 120.0, 108.0)","(15.0, 25.0, 24.25)","(1.35, 1.6, 1.5980952380952382)","(5.5, 8.0, 7.64)","(21.0, 38.0, 35.333333333333336)","(91.0, 390.0, 330.0)","(7.0, 11.5, 11.035714285714286)","(9.0, 14.0, 12.909090909090908)"
09-01-2023 17:19:10.163599,"(51.0, 120.0, 105.0)","(15.0, 25.0, 24.25)","(1.35, 1.6, 1.6321428571428571)","(5.5, 8.0, 7.50909090909091)","(21.0, 38.0, 33.55555555555556)","(91.0, 390.0, 324.54545454545456)","(7.0, 11.5, 11.035714285714286)","(9.0, 14.0, 12.909090909090908)"
09-01-2023 17:19:11.518707,"(51.0, 120.0, 100.0)","(15.0, 25.0, 23.714285714285715)","(1.35, 1.65, 1.6214285714285714)","(5.5, 8.0, 7.50909090909091)","(21.0, 38.0, 33.55555555555556)","(91.0, 390.0, 338.57142857142856)","(7.0, 11.5, 10.880952380952381)","(9.0, 14.0, 12.909090909090908)"
09-01-2023 17:19:12.760097,"(51.0, 120.0, 97.5)","(15.0, 25.0, 23.09090909090909)","(1.35, 1.65, 1.6150000000000002)","(5.5, 8.0, 7.6869565217391305)","(21.0, 38.0, 34.666666666666664)","(91.0, 390.0, 304.2857142857143)","(7.0, 11.5, 11.13888888888889)","(9.0, 14.0, 12.857142857142858)"
09-01-2023 17:19:14.017535,"(51.0, 110.0, 100.0)","(15.0, 25.0, 23.727272727272727)","(1.35, 1.62, 1.6105882352941177)","(5.5, 8.0, 7.6869565217391305)","(21.0, 38.0, 34.666666666666664)","(91.0, 390.0, 304.2857142857143)","(7.0, 11.5, 11.24)","(9.0, 14.0, 12.8)"
09-01-2023 17:19:15.154030,"(51.0, 110.0, 100.0)","(15.0, 25.0, 23.727272727272727)","(1.35, 1.64, 1.6104651162790697)","(5.5, 8.0, 7.6869565217391305)","(21.0, 38.0, 34.666666666666664)","(91.0, 390.0, 338.57142857142856)","(7.0, 11.5, 11.272727272727273)","(9.0, 14.0, 12.8)"
09-01-2023 17:19:16.226779,"(51.0, 110.0, 97.5)","(15.0, 25.0, 23.714285714285715)","(1.35, 1.65, 1.6107142857142858)","(5.5, 8.0, 7.6869565217391305)","(21.0, 38.0, 34.666666666666664)","(91.0, 390.0, 338.57142857142856)","(7.0, 11.5, 11.166666666666666)","(9.0, 14.0, 12.8)"
09-01-2023 17:19:17.297724,"(51.0, 110.0, 100.9090909090909)","(15.0, 25.0, 23.09090909090909)","(1.35, 1.65, 1.6171428571428572)","(5.5, 8.0, 7.6869565217391305)","(21.0, 38.0, 34.666666666666664)","(91.0, 390.0, 347.14285714285717)","(7.0, 11.5, 11.166666666666666)","(9.0, 14.0, 12.8)"
09-01-2023 17:19:18.367982,"(51.0, 110.0, 100.9090909090909)","(15.0, 25.0, 23.09090909090909)","(1.35, 1.64, 1.62)","(5.5, 8.0, 7.550000000000001)","(21.0, 38.0, 33.55555555555556)","(91.0, 390.0, 347.14285714285717)","(7.0, 11.5, 11.166666666666666)","(9.0, 14.0, 12.8)"
09-01-2023 17:19:19.396565,"(51.0, 110.0, 97.5)","(15.0, 25.0, 23.09090909090909)","(1.35, 1.64, 1.62)","(5.5, 8.0, 7.550000000000001)","(21.0, 38.0, 33.55555555555556)","(91.0, 390.0, 347.14285714285717)","(7.0, 11.5, 11.166666666666666)","(9.0, 14.0, 12.8)"
09-01-2023 17:19:20.446690,"(51.0, 110.0, 97.5)","(15.0, 25.0, 23.09090909090909)","(1.35, 1.64, 1.62)","(5.5, 8.0, 7.550000000000001)","(21.0, 38.0, 33.55555555555556)","(91.0, 390.0, 347.14285714285717)","(7.0, 11.5, 11.166666666666666)","(9.0, 14.0, 12.8)"
09-01-2023 17:19:21.477129,"(51.0, 110.0, 97.5)","(15.0, 25.0, 23.09090909090909)","(1.35, 1.64, 1.62)","(5.5, 8.0, 7.550000000000001)","(21.0, 38.0, 33.55555555555556)","(91.0, 390.0, 347.14285714285717)","(7.0, 11.5, 11.166666666666666)","(9.0, 14.0, 12.8)"
09-01-2023 17:19:22.587181,"(51.0, 110.0, 94.0909090909091)","(15.0, 25.0, 23.09090909090909)","(1.35, 1.64, 1.62)","(5.5, 8.0, 7.550000000000001)","(21.0, 38.0, 33.55555555555556)","(91.0, 390.0, 347.14285714285717)","(7.0, 11.5, 11.25)","(9.0, 14.0, 12.8)"
09-01-2023 17:19:23.707437,"(51.0, 110.0, 97.5)","(15.0, 25.0, 23.714285714285715)","(1.35, 1.62, 1.612857142857143)","(5.5, 8.0, 7.6869565217391305)","(21.0, 38.0, 34.666666666666664)","(91.0, 390.0, 347.14285714285717)","(7.0, 11.5, 11.25)","(9.0, 14.0, 12.8)"
09-01-2023 17:19:24.807930,"(51.0, 110.0, 104.44444444444444)","(15.0, 25.0, 23.09090909090909)","(1.35, 1.62, 1.612857142857143)","(5.5, 8.0, 7.46)","(21.0, 38.0, 34.666666666666664)","(91.0, 390.0, 347.14285714285717)","(7.0, 11.5, 11.25)","(9.0, 14.0, 12.8)"
09-01-2023 17:19:25.873034,"(51.0, 110.0, 104.44444444444444)","(15.0, 25.0, 24.0)","(1.35, 1.62, 1.6075000000000002)","(5.5, 8.0, 7.317647058823529)","(21.0, 38.0, 34.666666666666664)","(91.0, 390.0, 347.14285714285717)","(7.0, 11.5, 11.25)","(9.0, 14.0, 12.8)"
09-01-2023 17:19:26.969277,"(51.0, 110.0, 104.44444444444444)","(15.0, 25.0, 24.470588235294116)","(1.35, 1.62, 1.6075000000000002)","(5.5, 8.0, 7.317647058823529)","(21.0, 38.0, 36.666666666666664)","(91.0, 390.0, 347.14285714285717)","(7.0, 11.5, 11.333333333333334)","(9.0, 14.0, 12.8)"
09-01-2023 17:19:28.036966,"(51.0, 110.0, 100.625)","(15.0, 25.0, 24.470588235294116)","(1.35, 1.62, 1.6075000000000002)","(5.5, 8.0, 7.317647058823529)","(21.0, 38.0, 36.5)","(91.0, 390.0, 347.14285714285717)","(7.0, 11.5, 11.3)","(9.0, 14.0, 12.714285714285714)"
09-01-2023 17:19:29.119249,"(51.0, 110.0, 100.625)","(15.0, 25.0, 24.470588235294116)","(1.35, 1.62, 1.6094736842105264)","(5.5, 8.0, 7.317647058823529)","(21.0, 38.0, 36.5)","(91.0, 390.0, 347.14285714285717)","(7.0, 11.5, 11.3)","(9.0, 14.0, 12.741935483870968)"
09-01-2023 17:19:30.243557,"(51.0, 110.0, 100.625)","(15.0, 25.0, 24.470588235294116)","(1.35, 1.62, 1.6094736842105264)","(5.5, 8.0, 7.317647058823529)","(21.0, 38.0, 36.5)","(91.0, 390.0, 347.14285714285717)","(7.0, 11.5, 11.3)","(9.0, 14.0, 12.741935483870968)"
09-01-2023 17:19:31.403351,"(51.0, 110.0, 100.625)","(15.0, 25.0, 24.470588235294116)","(1.35, 1.62, 1.605625)","(5.5, 8.0, 7.658823529411764)","(21.0, 38.0, 36.666666666666664)","(91.0, 390.0, 295.7142857142857)","(7.0, 11.5, 11.321428571428571)","(9.0, 14.0, 12.741935483870968)"
09-01-2023 17:19:32.471351,"(51.0, 110.0, 103.75)","(15.0, 25.0, 24.470588235294116)","(1.35, 1.61, 1.605625)","(5.5, 8.0, 7.658823529411764)","(21.0, 38.0, 36.666666666666664)","(91.0, 390.0, 324.0)","(7.0, 11.5, 11.321428571428571)","(9.0, 14.0, 12.714285714285714)"
09-01-2023 17:19:34.021063,"(51.0, 110.0, 106.0)","(15.0, 25.0, 24.470588235294116)","(1.35, 1.61, 1.6064285714285715)","(5.5, 8.0, 7.64)","(21.0, 38.0, 36.666666666666664)","(91.0, 390.0, 304.2857142857143)","(7.0, 11.5, 11.321428571428571)","(9.0, 14.0, 13.333333333333334)"
09-01-2023 17:19:35.370230,"(51.0, 110.0, 106.0)","(15.0, 25.0, 24.470588235294116)","(1.35, 1.61, 1.6064285714285715)","(5.5, 7.8, 7.64)","(21.0, 38.0, 37.368421052631575)","(91.0, 390.0, 304.2857142857143)","(7.0, 11.5, 11.338709677419354)","(9.0, 13.5, 13.333333333333334)"
09-01-2023 17:19:36.468574,"(51.0, 110.0, 108.57142857142857)","(15.0, 25.0, 24.470588235294116)","(1.35, 1.61, 1.6064285714285715)","(5.5, 7.8, 7.4)","(21.0, 38.0, 37.368421052631575)","(91.0, 390.0, 304.2857142857143)","(7.0, 11.5, 11.142857142857142)","(9.0, 13.5, 12.8125)"
09-01-2023 17:19:37.659847,"(51.0, 110.0, 108.66666666666667)","(15.0, 25.0, 24.470588235294116)","(1.35, 1.62, 1.6094736842105264)","(5.5, 7.8, 7.303448275862069)","(21.0, 38.0, 37.07692307692308)","(101.0, 390.0, 304.2857142857143)","(7.0, 11.5, 11.142857142857142)","(9.0, 13.5, 12.777777777777779)"
09-01-2023 17:19:38.776730,"(51.0, 110.0, 108.66666666666667)","(15.0, 25.0, 24.470588235294116)","(1.35, 1.62, 1.6094736842105264)","(5.5, 7.8, 7.303448275862069)","(21.0, 38.0, 37.07692307692308)","(101.0, 390.0, 304.2857142857143)","(7.0, 11.5, 11.142857142857142)","(9.0, 13.5, 12.777777777777779)"
09-01-2023 17:19:39.901837,"(51.0, 110.0, 108.66666666666667)","(15.0, 25.0, 24.066666666666666)","(1.35, 1.62, 1.6094736842105264)","(5.5, 7.8, 7.50909090909091)","(21.0, 38.0, 37.5)","(101.0, 390.0, 304.2857142857143)","(7.0, 11.5, 11.236842105263158)","(9.0, 13.5, 12.454545454545455)"
09-01-2023 17:19:41.001745,"(51.0, 110.0, 108.88888888888889)","(15.0, 25.0, 24.066666666666666)","(1.35, 1.61, 1.6064285714285715)","(5.5, 7.8, 7.50909090909091)","(21.0, 38.0, 37.5)","(101.0, 390.0, 304.2857142857143)","(7.0, 11.5, 11.236842105263158)","(9.0, 13.0, 12.46)"
