,Buddy Beauty,Velocity Tori,Look No Hands,Aussie Axle,Good Charlotte,Ladies Day,More Speed
08-01-2023 19:22:15.625385,"(41.0, 85.0, 77.2)","(31.0, 40.0, 38.77777777777778)","(7.0, 12.0, 11.5)","(3.9, 6.2, 5.9714285714285715)","(4.0, 5.9, 5.679166666666667)","(7.0, 19.5, 18.38888888888889)","(2.25, 2.42, 2.3808695652173912)"
08-01-2023 19:22:16.619018,"(41.0, 85.0, 77.2)","(31.0, 40.0, 38.77777777777778)","(7.0, 12.0, 11.5)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.679166666666667)","(7.0, 19.5, 18.38888888888889)","(2.25, 2.4, 2.3808695652173912)"
08-01-2023 19:22:17.657910,"(41.0, 85.0, 68.66666666666667)","(31.0, 40.0, 34.86666666666667)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.222222222222222)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.35448275862069)"
08-01-2023 19:22:18.693136,"(41.0, 75.0, 71.77777777777777)","(31.0, 40.0, 34.86666666666667)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.35448275862069)"
08-01-2023 19:22:19.689229,"(41.0, 75.0, 71.77777777777777)","(31.0, 40.0, 34.86666666666667)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.35448275862069)"
08-01-2023 19:22:20.635923,"(41.0, 75.0, 71.77777777777777)","(31.0, 40.0, 34.86666666666667)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.35448275862069)"
08-01-2023 19:22:21.587358,"(41.0, 75.0, 71.77777777777777)","(31.0, 40.0, 34.86666666666667)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.35448275862069)"
08-01-2023 19:22:22.559186,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 34.86666666666667)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.35448275862069)"
08-01-2023 19:22:23.482010,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 34.86666666666667)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.35448275862069)"
08-01-2023 19:22:24.475897,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 34.86666666666667)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.35448275862069)"
08-01-2023 19:22:25.601391,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 34.86666666666667)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.35448275862069)"
08-01-2023 19:22:26.697252,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 34.86666666666667)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.35448275862069)"
08-01-2023 19:22:27.770698,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 34.86666666666667)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.35448275862069)"
08-01-2023 19:22:28.764620,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.35448275862069)"
08-01-2023 19:22:29.800362,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.35448275862069)"
08-01-2023 19:22:30.761413,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.35448275862069)"
08-01-2023 19:22:31.753424,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.356)"
08-01-2023 19:22:32.745852,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.9714285714285715)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.356)"
08-01-2023 19:22:33.666560,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.981818181818182)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.356)"
08-01-2023 19:22:34.592976,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.76)","(3.9, 6.2, 5.981818181818182)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.25)"
08-01-2023 19:22:35.571021,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.377777777777776)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:36.610331,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 10.7)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:37.568799,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 10.7)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:38.492360,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 10.7)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:39.542668,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.133333333333333)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:40.553892,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.133333333333333)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:41.613212,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.133333333333333)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:42.667265,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.694117647058825)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:43.600697,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.694117647058825)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:44.643715,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.4)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.023809523809526)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:45.783303,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.733333333333334)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.045454545454547)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:46.706702,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.733333333333334)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.045454545454547)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:47.653443,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.733333333333334)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.045454545454547)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:48.794655,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.733333333333334)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 19.045454545454547)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:49.988867,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.733333333333334)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.5, 18.785714285714285)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:51.028818,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.733333333333334)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.0, 18.785714285714285)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:52.176502,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.733333333333334)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.0, 18.785714285714285)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:53.223416,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.733333333333334)","(3.9, 6.2, 5.319999999999999)","(4.0, 6.0, 5.416666666666667)","(7.0, 19.0, 18.785714285714285)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:54.290830,"(41.0, 75.0, 63.84615384615385)","(31.0, 40.0, 35.285714285714285)","(7.0, 12.0, 11.733333333333334)","(3.9, 6.2, 5.21)","(4.0, 6.0, 5.454545454545455)","(7.0, 19.0, 18.6)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:55.364859,"(41.0, 75.0, 64.61538461538461)","(31.0, 40.0, 34.0)","(7.0, 12.0, 11.733333333333334)","(3.9, 6.2, 5.21)","(4.0, 6.0, 5.454545454545455)","(7.0, 19.0, 18.5625)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:56.320892,"(41.0, 75.0, 62.5)","(31.0, 40.0, 36.0)","(7.0, 12.0, 11.733333333333334)","(3.9, 6.2, 5.21)","(4.0, 6.0, 5.684210526315789)","(7.0, 19.0, 18.3)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:57.288061,"(41.0, 75.0, 62.5)","(31.0, 40.0, 36.30769230769231)","(7.0, 12.0, 11.733333333333334)","(3.9, 6.2, 5.125)","(4.0, 6.0, 5.684210526315789)","(7.0, 19.0, 18.3)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:58.330697,"(41.0, 75.0, 62.5)","(31.0, 40.0, 35.2)","(7.0, 12.0, 11.733333333333334)","(3.9, 6.2, 5.55)","(4.0, 6.0, 5.279999999999999)","(7.0, 19.0, 18.3)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:22:59.323278,"(41.0, 75.0, 62.5)","(31.0, 40.0, 35.2)","(7.0, 12.5, 10.423076923076923)","(3.9, 6.0, 5.1899999999999995)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:23:00.392214,"(41.0, 75.0, 62.5)","(31.0, 40.0, 35.2)","(7.0, 12.5, 10.571428571428571)","(3.9, 6.0, 5.26)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:23:01.453442,"(41.0, 75.0, 62.5)","(31.0, 40.0, 35.2)","(7.0, 12.5, 10.571428571428571)","(3.9, 5.9, 5.26)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:23:02.408922,"(41.0, 75.0, 62.5)","(31.0, 40.0, 35.2)","(7.0, 12.5, 10.571428571428571)","(3.9, 5.9, 5.26)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:23:03.559591,"(41.0, 75.0, 62.5)","(31.0, 40.0, 35.2)","(7.0, 12.5, 10.571428571428571)","(3.9, 5.9, 5.26)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:23:04.635839,"(41.0, 75.0, 62.5)","(31.0, 40.0, 35.2)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.9, 5.26)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:23:05.628666,"(41.0, 75.0, 62.5)","(31.0, 40.0, 35.2)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.9, 5.1000000000000005)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:23:06.633952,"(41.0, 75.0, 62.5)","(31.0, 40.0, 35.2)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.9, 5.1000000000000005)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:23:07.724654,"(41.0, 75.0, 62.5)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.9, 5.1000000000000005)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:23:08.816528,"(41.0, 75.0, 62.5)","(31.0, 40.0, 36.0)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.9, 5.1000000000000005)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:23:09.881566,"(41.0, 75.0, 62.5)","(31.0, 40.0, 36.0)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.9, 5.1000000000000005)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:23:10.844036,"(41.0, 75.0, 62.5)","(31.0, 40.0, 36.0)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.9, 5.1000000000000005)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:23:11.842262,"(41.0, 75.0, 59.0)","(31.0, 40.0, 36.0)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.9, 5.1000000000000005)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.2285714285714286)"
08-01-2023 19:23:12.882669,"(41.0, 75.0, 59.0)","(31.0, 40.0, 36.8)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.9, 5.1000000000000005)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:13.807883,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.9, 5.011111111111111)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:14.762738,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.9, 5.011111111111111)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:15.806368,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.9, 5.011111111111111)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:16.781304,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.9, 4.926315789473684)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:17.807621,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.9, 4.926315789473684)","(4.0, 6.0, 5.2615384615384615)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:18.808468,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.36)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:19.807292,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.36)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:20.807900,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.5, 11.32608695652174)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.36)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:21.847549,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.944)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.36)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:22.882811,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.944)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.36)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:23.931055,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.36)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:24.920304,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.36)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:25.891500,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.36)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:26.920296,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.36)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:27.928480,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.36)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:28.881944,"(41.0, 75.0, 62.5)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.36)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:29.912480,"(41.0, 75.0, 62.5)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.36)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:30.895923,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.582608695652174)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:31.891861,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.6)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:32.810093,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.6)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:33.806210,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.0600000000000005)","(4.0, 6.0, 5.6)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:34.887673,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.033333333333333)","(4.0, 6.0, 5.753846153846154)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:35.951853,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.033333333333333)","(4.0, 6.0, 5.3538461538461535)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:36.892250,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.033333333333333)","(4.0, 6.0, 5.3545454545454545)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:37.928737,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.033333333333333)","(4.0, 5.9, 5.3545454545454545)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:38.989316,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.033333333333333)","(4.0, 5.9, 5.3545454545454545)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:39.978741,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.033333333333333)","(4.0, 5.9, 5.3545454545454545)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.357142857142857)"
08-01-2023 19:23:40.921820,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.9)","(3.9, 5.7, 5.033333333333333)","(4.0, 5.9, 5.3545454545454545)","(7.0, 19.0, 18.766666666666666)","(2.25, 2.4, 2.3285714285714283)"
08-01-2023 19:23:42.003086,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.944)","(3.9, 5.5, 5.0200000000000005)","(4.0, 5.9, 5.385714285714285)","(7.5, 19.0, 18.766666666666666)","(2.25, 2.36, 2.3369565217391304)"
08-01-2023 19:23:43.067956,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.944)","(3.9, 5.5, 5.0200000000000005)","(4.0, 5.9, 5.385714285714285)","(7.5, 19.0, 18.766666666666666)","(2.25, 2.34, 2.3366666666666664)"
08-01-2023 19:23:44.154477,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.944)","(3.9, 5.5, 5.0200000000000005)","(4.0, 5.9, 5.557142857142857)","(7.5, 19.0, 15.88888888888889)","(2.25, 2.34, 2.3366666666666664)"
08-01-2023 19:23:45.168426,"(41.0, 75.0, 65.9090909090909)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.944)","(3.9, 5.5, 5.0200000000000005)","(4.0, 5.9, 5.557142857142857)","(7.5, 16.0, 15.88888888888889)","(2.25, 2.34, 2.3066666666666666)"
08-01-2023 19:23:46.197386,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.944)","(3.9, 5.5, 5.0200000000000005)","(4.0, 5.9, 5.557142857142857)","(7.5, 16.0, 16.083333333333332)","(2.25, 2.34, 2.336)"
08-01-2023 19:23:47.148352,"(41.0, 75.0, 59.0)","(31.0, 40.0, 34.666666666666664)","(7.0, 12.0, 10.944)","(3.9, 5.5, 5.0200000000000005)","(4.0, 5.9, 5.557142857142857)","(7.5, 16.5, 16.083333333333332)","(2.25, 2.34, 2.3393103448275863)"
