,Come Along Jeffrey,Pythagoras,Sir Maximus,Francine,Zion,A Good Yarn,Dance Of Thunder,Outstanding Reward,Sugar And Sweet,Fabians Spirit,Snappy Lil Thing
08-12-2022 15:49:13.804137,"(3.4, 5.2, 5.187878787878788)","(9.0, 11.5, 10.81578947368421)","(10.0, 15.5, 15.071428571428571)","(12.0, 13.5, 13.357142857142858)","(3.9, 4.6, 4.597058823529411)","(11.0, 14.0, 13.84375)","(11.0, 15.5, 15.41304347826087)","(8.0, 9.8, 9.48421052631579)","(14.0, 17.0, 16.11111111111111)","(41.0, 65.0, 55.0)","(31.0, 40.0, 37.0)"
08-12-2022 15:49:15.529709,"(3.4, 5.2, 5.187878787878788)","(9.0, 11.5, 10.833333333333334)","(10.0, 15.5, 15.071428571428571)","(12.0, 13.5, 13.357142857142858)","(3.9, 4.6, 4.597058823529411)","(11.0, 14.0, 13.84375)","(11.0, 15.5, 15.41304347826087)","(8.0, 9.8, 9.514285714285714)","(14.0, 17.0, 16.11111111111111)","(41.0, 65.0, 55.0)","(31.0, 40.0, 37.0)"
08-12-2022 15:49:17.398535,"(3.4, 5.2, 5.187878787878788)","(9.0, 11.0, 10.833333333333334)","(10.0, 15.5, 15.071428571428571)","(12.0, 13.5, 12.903846153846153)","(3.9, 4.6, 4.597872340425532)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.41304347826087)","(8.0, 9.6, 9.514285714285714)","(14.0, 17.0, 16.11111111111111)","(41.0, 65.0, 55.0)","(31.0, 40.0, 37.0)"
08-12-2022 15:49:19.323958,"(3.4, 5.2, 5.187878787878788)","(9.0, 11.0, 10.833333333333334)","(10.0, 15.5, 14.833333333333334)","(12.0, 14.0, 12.903846153846153)","(3.9, 4.6, 4.597872340425532)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.41304347826087)","(8.0, 9.6, 9.514285714285714)","(14.0, 17.0, 16.11111111111111)","(41.0, 65.0, 55.0)","(31.0, 40.0, 39.625)"
08-12-2022 15:49:21.093808,"(3.4, 5.2, 5.188888888888889)","(9.0, 11.0, 10.833333333333334)","(10.0, 15.0, 14.5)","(12.0, 14.0, 12.903846153846153)","(3.9, 4.6, 4.597872340425532)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.41304347826087)","(8.0, 9.6, 9.514285714285714)","(14.0, 17.0, 16.11111111111111)","(41.0, 65.0, 55.0)","(31.0, 40.0, 39.76923076923077)"
08-12-2022 15:49:22.841969,"(3.4, 5.2, 5.188888888888889)","(9.0, 11.0, 10.833333333333334)","(10.0, 15.0, 14.5)","(12.0, 14.0, 12.903846153846153)","(3.9, 4.6, 4.597872340425532)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.41304347826087)","(8.0, 9.6, 9.514285714285714)","(14.0, 17.0, 16.11111111111111)","(41.0, 65.0, 55.0)","(31.0, 40.0, 39.625)"
08-12-2022 15:49:24.558052,"(3.4, 5.2, 5.188888888888889)","(9.0, 11.0, 10.833333333333334)","(10.0, 15.0, 14.5)","(12.0, 14.0, 12.903846153846153)","(3.9, 4.6, 4.597872340425532)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.41304347826087)","(8.0, 9.6, 9.514285714285714)","(14.0, 17.0, 16.11111111111111)","(41.0, 65.0, 55.0)","(31.0, 40.0, 39.0)"
08-12-2022 15:49:26.259817,"(3.4, 5.2, 5.066666666666666)","(9.0, 11.0, 10.833333333333334)","(10.0, 15.0, 14.5)","(12.0, 14.0, 12.903846153846153)","(3.9, 4.6, 4.597872340425532)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.41304347826087)","(8.0, 9.6, 9.514285714285714)","(14.0, 17.0, 15.952380952380953)","(41.0, 65.0, 55.0)","(31.0, 40.0, 39.0)"
08-12-2022 15:49:27.943131,"(3.4, 5.2, 5.066666666666666)","(9.0, 11.0, 10.833333333333334)","(10.0, 15.0, 14.5)","(12.0, 14.0, 12.903846153846153)","(3.9, 4.6, 4.597872340425532)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.41304347826087)","(8.0, 9.6, 9.514285714285714)","(14.0, 17.0, 15.952380952380953)","(41.0, 65.0, 55.0)","(31.0, 40.0, 39.0)"
08-12-2022 15:49:29.808519,"(3.4, 5.2, 5.066666666666666)","(9.0, 11.0, 10.833333333333334)","(10.0, 15.0, 14.75)","(12.0, 14.0, 12.903846153846153)","(3.9, 4.6, 4.597872340425532)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.41304347826087)","(8.0, 9.6, 9.514285714285714)","(14.0, 17.0, 15.952380952380953)","(41.0, 65.0, 55.0)","(31.0, 40.0, 39.0)"
08-12-2022 15:49:31.704211,"(3.4, 5.2, 5.05)","(9.0, 11.0, 10.863636363636363)","(10.0, 15.5, 15.764705882352942)","(12.0, 14.0, 13.05)","(3.9, 4.6, 4.598148148148148)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.166666666666666)","(8.0, 9.6, 9.52)","(14.0, 17.0, 15.625)","(41.0, 65.0, 55.0)","(31.0, 40.0, 38.0)"
08-12-2022 15:49:33.655632,"(3.4, 5.2, 5.05)","(9.0, 11.0, 10.863636363636363)","(10.0, 16.0, 15.764705882352942)","(12.0, 14.0, 13.05)","(3.9, 4.6, 4.598148148148148)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.166666666666666)","(8.0, 9.6, 9.52)","(14.0, 17.0, 15.625)","(41.0, 65.0, 55.0)","(31.0, 40.0, 38.0)"
08-12-2022 15:49:35.429416,"(3.4, 5.2, 5.05)","(9.0, 11.0, 10.863636363636363)","(10.0, 16.0, 15.428571428571429)","(12.0, 14.0, 13.05)","(3.9, 4.6, 4.598148148148148)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.166666666666666)","(8.0, 9.6, 9.52)","(14.0, 17.0, 15.625)","(41.0, 65.0, 55.0)","(31.0, 40.0, 38.0)"
08-12-2022 15:49:37.194417,"(3.4, 5.2, 5.05)","(9.0, 11.0, 10.863636363636363)","(10.0, 16.0, 15.428571428571429)","(12.0, 14.0, 13.05)","(3.9, 4.6, 4.598148148148148)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.166666666666666)","(8.0, 9.6, 9.52)","(14.0, 17.0, 15.625)","(41.0, 65.0, 55.0)","(31.0, 40.0, 38.0)"
08-12-2022 15:49:38.919562,"(3.4, 5.2, 5.05)","(9.0, 11.0, 10.863636363636363)","(10.0, 16.0, 15.428571428571429)","(12.0, 14.0, 13.05)","(3.9, 4.6, 4.598148148148148)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.166666666666666)","(8.0, 9.6, 9.52)","(14.0, 17.0, 15.625)","(41.0, 65.0, 55.0)","(31.0, 40.0, 38.0)"
08-12-2022 15:49:40.594078,"(3.4, 5.2, 5.05)","(9.0, 11.0, 10.863636363636363)","(10.0, 16.0, 15.25)","(12.0, 14.0, 13.05)","(3.9, 4.6, 4.598148148148148)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.166666666666666)","(8.0, 9.6, 9.52)","(14.0, 17.0, 15.625)","(41.0, 65.0, 55.0)","(31.0, 40.0, 38.0)"
08-12-2022 15:49:42.259537,"(3.4, 5.2, 5.05)","(9.0, 11.0, 10.863636363636363)","(10.0, 15.5, 15.428571428571429)","(12.0, 14.0, 13.05)","(3.9, 4.6, 4.598148148148148)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.166666666666666)","(8.0, 9.6, 9.52)","(14.0, 17.0, 15.625)","(41.0, 65.0, 55.0)","(31.0, 40.0, 38.0)"
08-12-2022 15:49:43.950738,"(3.4, 5.2, 5.05)","(9.0, 11.0, 10.863636363636363)","(10.0, 16.0, 15.428571428571429)","(12.0, 14.0, 13.055555555555555)","(3.9, 4.6, 4.598148148148148)","(11.0, 14.0, 13.907407407407407)","(11.0, 15.5, 15.166666666666666)","(8.0, 9.6, 9.52)","(14.0, 17.0, 15.625)","(41.0, 65.0, 55.0)","(31.0, 40.0, 38.0)"
08-12-2022 15:49:45.574018,"(3.4, 5.2, 5.05)","(9.0, 11.0, 10.863636363636363)","(10.0, 16.0, 15.428571428571429)","(12.0, 13.5, 13.055555555555555)","(3.9, 4.6, 4.598550724637681)","(11.0, 14.0, 13.84375)","(11.0, 15.5, 15.166666666666666)","(8.0, 9.6, 9.52)","(14.0, 17.0, 15.625)","(41.0, 65.0, 55.0)","(31.0, 40.0, 39.5)"
08-12-2022 15:49:47.575800,"(3.4, 5.2, 5.05)","(9.0, 11.0, 10.863636363636363)","(10.0, 16.0, 15.428571428571429)","(12.0, 13.5, 13.022727272727273)","(3.9, 4.6, 4.597142857142857)","(11.0, 14.0, 12.75)","(11.0, 15.5, 15.166666666666666)","(8.0, 9.6, 9.52)","(14.0, 17.0, 15.666666666666666)","(41.0, 65.0, 55.0)","(31.0, 55.0, 45.5)"
08-12-2022 15:49:49.410046,"(3.4, 5.2, 5.05)","(9.0, 11.0, 11.423076923076923)","(10.0, 16.0, 15.428571428571429)","(12.0, 13.5, 13.05)","(3.9, 4.6, 4.597142857142857)","(11.0, 14.0, 13.866666666666667)","(11.0, 15.5, 15.166666666666666)","(8.0, 9.6, 9.76)","(14.0, 17.0, 15.666666666666666)","(41.0, 65.0, 55.0)","(31.0, 55.0, 46.888888888888886)"
08-12-2022 15:49:51.401792,"(3.4, 5.2, 5.05)","(9.0, 12.0, 11.423076923076923)","(10.0, 16.0, 14.666666666666666)","(12.0, 13.5, 13.05)","(3.9, 4.6, 4.597142857142857)","(11.0, 14.0, 13.84375)","(11.0, 15.5, 15.166666666666666)","(8.0, 10.0, 9.76)","(14.0, 17.0, 15.666666666666666)","(41.0, 65.0, 55.0)","(31.0, 48.0, 37.09090909090909)"
08-12-2022 15:49:53.510510,"(3.4, 5.2, 5.05)","(9.0, 12.0, 11.423076923076923)","(10.0, 16.0, 14.875)","(12.0, 13.5, 13.05)","(3.9, 4.6, 4.595454545454545)","(11.0, 14.0, 13.84375)","(11.0, 15.5, 15.166666666666666)","(8.0, 10.0, 9.76)","(14.0, 17.0, 15.666666666666666)","(41.0, 65.0, 55.0)","(31.0, 48.0, 37.09090909090909)"
08-12-2022 15:49:55.243118,"(3.4, 5.2, 5.05)","(9.0, 12.0, 11.423076923076923)","(10.0, 16.0, 14.875)","(12.0, 13.5, 13.05)","(3.9, 4.6, 4.574999999999999)","(11.0, 14.0, 13.84375)","(11.0, 15.5, 15.3)","(8.0, 10.0, 9.76)","(14.0, 17.0, 15.666666666666666)","(41.0, 65.0, 55.0)","(31.0, 50.0, 42.0)"
08-12-2022 15:49:56.999545,"(3.4, 5.2, 5.05)","(9.0, 12.0, 11.625)","(10.0, 16.0, 14.875)","(12.0, 13.5, 13.05)","(3.9, 4.6, 4.5375)","(11.0, 14.0, 13.84375)","(11.0, 16.5, 15.3)","(8.0, 10.0, 9.7)","(14.0, 17.0, 15.666666666666666)","(41.0, 65.0, 55.0)","(31.0, 48.0, 37.23076923076923)"
08-12-2022 15:49:58.666188,"(3.4, 5.2, 5.05)","(9.0, 12.0, 11.625)","(10.0, 16.0, 14.875)","(12.0, 13.5, 13.05)","(3.9, 4.6, 4.5375)","(11.0, 14.0, 13.84375)","(11.0, 16.5, 15.3)","(8.0, 10.0, 9.7)","(14.0, 17.0, 15.9)","(41.0, 65.0, 55.0)","(31.0, 48.0, 37.23076923076923)"
08-12-2022 15:50:00.367428,"(3.4, 5.2, 5.05)","(9.0, 12.0, 11.625)","(10.0, 16.0, 14.875)","(12.0, 13.5, 12.9375)","(3.9, 4.6, 4.5375)","(11.0, 14.0, 13.84375)","(11.0, 16.5, 15.3)","(8.0, 10.0, 9.7)","(14.0, 16.5, 15.9)","(41.0, 65.0, 55.0)","(31.0, 50.0, 42.0)"
08-12-2022 15:50:02.120853,"(3.4, 5.2, 5.05)","(9.0, 12.0, 11.625)","(10.0, 16.0, 14.875)","(12.0, 13.5, 12.9375)","(3.9, 4.6, 4.5375)","(11.0, 14.0, 13.84375)","(11.0, 16.5, 15.3)","(8.0, 10.0, 9.7)","(14.0, 16.5, 15.9)","(41.0, 65.0, 55.0)","(31.0, 48.0, 37.23076923076923)"
08-12-2022 15:50:03.831785,"(3.4, 5.2, 5.1)","(9.0, 12.0, 11.625)","(10.0, 16.0, 14.875)","(12.0, 13.5, 12.9375)","(3.9, 4.6, 4.5375)","(11.0, 14.0, 13.84375)","(11.0, 16.5, 15.3)","(8.0, 10.0, 9.871428571428572)","(14.0, 16.5, 16.029411764705884)","(41.0, 65.0, 53.75)","(31.0, 48.0, 40.0)"
08-12-2022 15:50:05.521394,"(3.4, 5.2, 5.057142857142857)","(9.0, 12.0, 11.711538461538462)","(10.0, 16.0, 14.6)","(12.0, 13.5, 13.214285714285714)","(3.9, 4.6, 4.513636363636364)","(11.0, 14.0, 13.84375)","(11.0, 16.5, 15.5)","(8.0, 10.5, 9.7375)","(14.0, 17.0, 15.95)","(41.0, 65.0, 53.75)","(31.0, 44.0, 41.77777777777778)"
08-12-2022 15:50:07.626522,"(3.4, 5.2, 5.057142857142857)","(9.0, 12.0, 11.711538461538462)","(10.0, 16.0, 14.6)","(12.0, 13.5, 13.214285714285714)","(3.9, 4.6, 4.513636363636364)","(11.0, 14.0, 13.84375)","(11.0, 16.0, 15.285714285714286)","(8.0, 10.0, 9.7375)","(14.0, 17.0, 15.95)","(41.0, 65.0, 53.75)","(31.0, 44.0, 41.77777777777778)"
08-12-2022 15:50:10.118697,"(3.4, 5.2, 5.1)","(9.0, 12.0, 11.711538461538462)","(10.0, 16.0, 14.6)","(12.0, 13.5, 13.214285714285714)","(3.9, 4.6, 4.551898734177215)","(11.0, 14.0, 13.84375)","(11.0, 16.0, 15.105263157894736)","(8.0, 10.0, 9.645454545454546)","(14.0, 17.0, 15.95)","(41.0, 65.0, 53.75)","(31.0, 44.0, 39.38461538461539)"
08-12-2022 15:50:11.975290,"(3.4, 5.2, 5.1)","(9.0, 12.0, 11.711538461538462)","(10.0, 16.0, 14.6)","(12.0, 13.5, 13.214285714285714)","(3.9, 4.6, 4.558181818181818)","(11.0, 14.0, 13.84375)","(11.0, 16.0, 15.105263157894736)","(8.0, 10.0, 9.645454545454546)","(14.0, 17.0, 16.0625)","(41.0, 65.0, 53.75)","(31.0, 44.0, 39.38461538461539)"
08-12-2022 15:50:13.818582,"(3.5, 5.2, 5.1)","(10.0, 12.0, 11.711538461538462)","(10.0, 16.0, 14.6)","(12.0, 13.5, 13.214285714285714)","(4.0, 4.6, 4.423076923076923)","(11.0, 14.0, 13.84375)","(11.0, 16.0, 15.105263157894736)","(8.0, 10.0, 9.76)","(14.0, 17.0, 16.045454545454547)","(41.0, 65.0, 53.75)","(31.0, 44.0, 40.36363636363636)"
08-12-2022 15:50:15.525631,"(3.5, 5.2, 5.1)","(10.0, 12.0, 11.711538461538462)","(10.0, 16.0, 13.916666666666666)","(12.0, 13.5, 13.214285714285714)","(4.0, 4.6, 4.415384615384616)","(11.0, 14.0, 13.84375)","(11.0, 16.0, 15.105263157894736)","(8.0, 10.0, 9.76)","(14.0, 16.5, 15.708333333333334)","(41.0, 65.0, 53.75)","(31.0, 44.0, 40.36363636363636)"
08-12-2022 15:50:17.254496,"(3.5, 5.2, 5.057142857142857)","(10.0, 12.0, 11.333333333333334)","(10.0, 16.0, 13.636363636363637)","(12.0, 13.5, 13.243589743589743)","(4.0, 4.6, 4.428571428571429)","(11.0, 14.0, 13.775)","(11.0, 16.0, 15.26086956521739)","(8.0, 10.0, 9.8)","(14.0, 16.5, 15.75)","(41.0, 65.0, 53.75)","(31.0, 44.0, 41.53846153846154)"
08-12-2022 15:50:18.969626,"(3.5, 5.2, 5.057142857142857)","(10.0, 12.0, 11.75)","(10.0, 15.0, 12.928571428571429)","(12.0, 13.5, 13.166666666666666)","(4.0, 4.6, 4.42608695652174)","(11.0, 14.0, 13.775)","(11.0, 16.0, 15.315217391304348)","(8.0, 10.0, 9.854545454545454)","(14.0, 16.5, 15.61111111111111)","(41.0, 65.0, 53.75)","(31.0, 44.0, 41.53846153846154)"
08-12-2022 15:50:20.541554,"(3.5, 5.2, 5.057142857142857)","(10.0, 12.0, 12.125)","(10.0, 14.0, 13.464285714285714)","(12.0, 13.5, 13.147058823529411)","(4.0, 4.6, 4.4363636363636365)","(11.0, 14.0, 13.775)","(11.0, 16.0, 15.306451612903226)","(8.0, 10.0, 9.99375)","(14.0, 16.5, 15.234375)","(41.0, 65.0, 53.75)","(31.0, 44.0, 41.53846153846154)"
08-12-2022 15:50:22.129160,"(3.5, 5.2, 5.057142857142857)","(10.0, 13.0, 11.96875)","(10.0, 14.0, 13.464285714285714)","(12.0, 13.5, 13.147058823529411)","(4.0, 4.6, 4.4363636363636365)","(11.0, 14.0, 13.775)","(11.0, 15.5, 15.306451612903226)","(8.0, 10.5, 10.3875)","(14.0, 16.5, 15.234375)","(41.0, 65.0, 53.75)","(31.0, 44.0, 41.53846153846154)"
08-12-2022 15:50:23.760674,"(3.5, 5.2, 5.057142857142857)","(10.0, 13.0, 11.96875)","(10.0, 14.0, 13.464285714285714)","(12.0, 13.5, 13.147058823529411)","(4.0, 4.6, 4.4363636363636365)","(11.0, 14.0, 13.775)","(11.0, 15.5, 15.26923076923077)","(8.0, 11.0, 10.3)","(14.0, 16.5, 15.764705882352942)","(41.0, 65.0, 53.75)","(31.0, 44.0, 41.53846153846154)"
08-12-2022 15:50:25.664287,"(3.5, 5.2, 5.057142857142857)","(10.0, 13.0, 11.96875)","(10.0, 14.0, 13.464285714285714)","(12.0, 13.5, 13.147058823529411)","(4.0, 4.6, 4.4363636363636365)","(11.0, 14.0, 13.775)","(11.0, 15.5, 15.189655172413794)","(8.0, 11.0, 10.3)","(14.0, 16.0, 15.428571428571429)","(41.0, 65.0, 53.75)","(31.0, 44.0, 41.53846153846154)"
08-12-2022 15:50:27.495151,"(3.5, 5.2, 5.057142857142857)","(10.0, 13.0, 12.175)","(10.0, 14.0, 13.22972972972973)","(12.0, 13.5, 13.205882352941176)","(4.0, 4.6, 4.461538461538462)","(11.0, 14.0, 13.775)","(11.0, 15.5, 15.016129032258064)","(8.0, 11.0, 10.172727272727272)","(14.0, 16.0, 15.363636363636363)","(41.0, 65.0, 55.0)","(31.0, 44.0, 41.53846153846154)"
08-12-2022 15:50:29.221920,"(3.5, 5.2, 5.057142857142857)","(10.0, 13.0, 12.175)","(10.0, 14.0, 13.22972972972973)","(12.0, 13.5, 13.205882352941176)","(4.0, 4.6, 4.461538461538462)","(11.0, 14.0, 13.775)","(11.0, 15.5, 15.016129032258064)","(8.0, 11.0, 10.79)","(14.0, 16.0, 15.323529411764707)","(41.0, 65.0, 55.0)","(31.0, 44.0, 39.2)"
08-12-2022 15:50:30.908379,"(3.5, 5.2, 5.057142857142857)","(10.0, 13.0, 12.318181818181818)","(10.0, 14.0, 13.282608695652174)","(12.0, 13.5, 13.205882352941176)","(4.0, 4.6, 4.496875)","(11.0, 14.0, 13.775)","(11.0, 15.5, 15.016129032258064)","(8.0, 11.0, 10.79)","(14.0, 15.5, 14.3)","(41.0, 65.0, 55.0)","(31.0, 44.0, 39.2)"
08-12-2022 15:50:32.649966,"(3.5, 5.2, 5.057142857142857)","(10.0, 12.5, 12.318181818181818)","(10.0, 13.5, 13.282608695652174)","(12.0, 13.5, 13.205882352941176)","(4.0, 4.6, 4.457407407407407)","(11.0, 14.0, 13.775)","(11.0, 15.5, 15.016129032258064)","(8.0, 11.0, 10.79)","(14.0, 15.5, 14.3)","(41.0, 65.0, 55.0)","(31.0, 44.0, 39.2)"
08-12-2022 15:50:34.347189,"(3.5, 5.2, 5.057142857142857)","(10.0, 12.5, 12.34375)","(10.0, 13.5, 13.1)","(12.0, 13.5, 13.205882352941176)","(4.0, 4.5, 4.457407407407407)","(11.0, 14.0, 12.514285714285714)","(11.0, 15.5, 15.016129032258064)","(8.0, 11.0, 10.79)","(14.0, 15.5, 14.272727272727273)","(41.0, 65.0, 55.0)","(31.0, 44.0, 39.2)"
08-12-2022 15:50:35.916584,"(3.5, 5.2, 5.057142857142857)","(10.0, 13.0, 11.736842105263158)","(10.0, 13.5, 12.706896551724139)","(12.0, 13.5, 13.205882352941176)","(4.0, 4.5, 4.635)","(11.0, 13.0, 12.214285714285714)","(11.0, 15.5, 14.357142857142858)","(8.0, 11.0, 10.127586206896552)","(14.0, 15.5, 14.825)","(41.0, 65.0, 55.0)","(31.0, 44.0, 38.4)"
08-12-2022 15:50:37.477153,"(3.5, 5.4, 5.454237288135594)","(10.0, 12.0, 11.736842105263158)","(10.0, 13.0, 12.706896551724139)","(12.0, 13.5, 13.205882352941176)","(4.0, 4.7, 4.604)","(11.0, 12.5, 12.214285714285714)","(11.0, 14.5, 14.357142857142858)","(8.0, 10.5, 10.127586206896552)","(14.0, 15.5, 14.825)","(41.0, 65.0, 55.0)","(31.0, 42.0, 38.4)"
08-12-2022 15:50:39.116577,"(3.5, 5.5, 5.457142857142857)","(10.0, 12.0, 11.736842105263158)","(10.0, 13.0, 12.64)","(12.0, 13.5, 12.62)","(4.0, 4.7, 4.604)","(11.0, 12.5, 12.214285714285714)","(11.0, 14.5, 14.357142857142858)","(8.0, 10.5, 10.127586206896552)","(14.0, 15.5, 14.825)","(41.0, 65.0, 55.0)","(31.0, 42.0, 38.4)"
08-12-2022 15:50:40.768169,"(3.5, 5.5, 5.457142857142857)","(10.0, 12.0, 11.761904761904763)","(10.0, 13.0, 12.08695652173913)","(12.0, 13.5, 12.666666666666666)","(4.0, 4.7, 4.699999999999999)","(11.0, 12.5, 12.214285714285714)","(11.0, 14.5, 14.357142857142858)","(8.0, 10.5, 9.940000000000001)","(14.0, 15.5, 14.6)","(41.0, 65.0, 55.0)","(31.0, 42.0, 38.4)"
08-12-2022 15:50:42.483348,"(3.7, 5.5, 5.292307692307692)","(10.0, 12.0, 12.410714285714286)","(10.0, 13.0, 12.09090909090909)","(12.0, 13.5, 12.666666666666666)","(4.0, 4.8, 4.688888888888888)","(11.0, 12.5, 12.214285714285714)","(11.0, 14.5, 14.357142857142858)","(8.0, 10.5, 10.021052631578948)","(14.0, 15.5, 14.6)","(41.0, 65.0, 55.0)","(31.0, 42.0, 39.1764705882353)"
08-12-2022 15:50:44.064478,"(3.7, 5.5, 5.292307692307692)","(10.0, 13.0, 12.410714285714286)","(10.0, 12.5, 12.043478260869565)","(12.0, 13.5, 12.666666666666666)","(4.0, 4.8, 4.688888888888888)","(11.0, 12.5, 12.214285714285714)","(11.0, 14.5, 14.166666666666666)","(8.0, 10.5, 11.21875)","(14.0, 15.5, 14.833333333333334)","(41.0, 65.0, 55.0)","(31.0, 42.0, 39.1764705882353)"
08-12-2022 15:50:45.937951,"(3.7, 5.8, 5.605555555555555)","(10.0, 13.0, 12.410714285714286)","(10.0, 12.5, 11.733333333333333)","(12.0, 13.5, 12.666666666666666)","(4.0, 4.8, 4.6521739130434785)","(11.0, 12.5, 12.214285714285714)","(11.0, 14.5, 14.071428571428571)","(8.0, 11.5, 11.083333333333334)","(14.0, 15.5, 14.833333333333334)","(41.0, 65.0, 55.0)","(31.0, 42.0, 39.1764705882353)"
08-12-2022 15:50:47.512350,"(3.7, 5.8, 5.545454545454546)","(10.0, 13.0, 12.410714285714286)","(10.0, 12.0, 11.733333333333333)","(12.0, 13.5, 12.666666666666666)","(4.0, 4.7, 4.6521739130434785)","(11.0, 12.5, 11.75)","(11.0, 14.5, 14.071428571428571)","(8.0, 11.5, 11.083333333333334)","(14.0, 15.5, 14.833333333333334)","(41.0, 65.0, 55.0)","(31.0, 42.0, 39.1764705882353)"
08-12-2022 15:50:49.299470,"(3.7, 5.8, 5.644444444444445)","(10.0, 13.0, 12.410714285714286)","(10.0, 12.0, 11.523809523809524)","(12.0, 13.5, 13.25)","(4.0, 4.7, 4.567272727272727)","(11.0, 12.0, 11.833333333333334)","(11.0, 14.5, 14.071428571428571)","(8.0, 11.5, 10.886363636363637)","(14.0, 15.5, 14.75)","(41.0, 65.0, 55.0)","(31.0, 42.0, 39.1764705882353)"
08-12-2022 15:50:51.286797,"(3.7, 5.8, 5.584615384615384)","(10.0, 13.0, 12.410714285714286)","(10.0, 12.0, 11.35)","(12.0, 13.5, 13.428571428571429)","(4.0, 4.6, 4.54)","(11.0, 12.5, 11.9)","(11.0, 14.5, 14.166666666666666)","(8.0, 11.5, 10.886363636363637)","(14.0, 16.0, 14.894736842105264)","(41.0, 65.0, 55.0)","(31.0, 42.0, 39.1764705882353)"
08-12-2022 15:50:53.042894,"(3.5, 5.8, 5.584615384615384)","(10.0, 13.0, 12.410714285714286)","(10.0, 12.0, 11.458333333333334)","(12.0, 14.0, 13.282051282051281)","(4.0, 4.6, 4.54)","(11.0, 12.5, 11.75)","(11.0, 14.5, 14.166666666666666)","(8.0, 11.5, 10.886363636363637)","(14.0, 16.0, 15.125)","(41.0, 65.0, 55.0)","(31.0, 42.0, 39.1764705882353)"
08-12-2022 15:50:54.833767,"(3.7, 5.8, 5.584615384615384)","(10.0, 13.0, 12.76923076923077)","(10.0, 12.0, 11.458333333333334)","(12.0, 14.0, 12.6875)","(4.0, 4.6, 4.54)","(11.0, 12.5, 11.75)","(11.0, 14.5, 14.166666666666666)","(8.0, 11.5, 10.573529411764707)","(14.0, 15.5, 15.125)","(41.0, 65.0, 55.0)","(31.0, 42.0, 39.1764705882353)"
08-12-2022 15:50:56.873794,"(3.7, 5.8, 5.622222222222223)","(10.0, 13.0, 14.0)","(10.0, 12.0, 11.35)","(12.0, 14.0, 12.6875)","(4.0, 4.6, 4.555)","(11.0, 12.5, 11.75)","(11.0, 14.5, 14.166666666666666)","(8.0, 11.5, 10.64864864864865)","(14.0, 15.5, 14.9)","(41.0, 65.0, 55.0)","(31.0, 42.0, 39.1764705882353)"
08-12-2022 15:50:58.839640,"(3.7, 5.8, 5.622222222222223)","(10.0, 15.0, 14.0)","(10.0, 12.0, 11.35)","(12.0, 14.0, 12.6875)","(4.0, 4.6, 4.555)","(11.0, 12.5, 11.75)","(11.0, 14.5, 14.166666666666666)","(8.0, 11.5, 10.761904761904763)","(14.0, 15.5, 14.9)","(41.0, 65.0, 55.0)","(31.0, 42.0, 39.1764705882353)"
08-12-2022 15:51:00.594983,"(3.7, 5.8, 5.5777777777777775)","(10.0, 15.0, 14.423076923076923)","(10.0, 12.0, 11.35)","(12.0, 14.0, 13.045454545454545)","(4.0, 4.6, 4.555)","(11.0, 12.5, 11.75)","(11.0, 14.5, 14.166666666666666)","(8.0, 11.0, 10.61111111111111)","(14.0, 15.5, 14.9)","(41.0, 65.0, 55.0)","(31.0, 42.0, 39.1764705882353)"
08-12-2022 15:51:02.304246,"(3.7, 5.8, 5.564705882352941)","(10.0, 15.0, 13.409090909090908)","(10.0, 12.0, 11.35)","(12.0, 14.0, 13.045454545454545)","(4.0, 4.6, 4.555)","(11.0, 12.5, 11.75)","(11.0, 14.5, 14.166666666666666)","(8.0, 11.0, 10.61111111111111)","(14.0, 15.5, 14.9)","(41.0, 65.0, 55.0)","(31.0, 42.0, 39.1764705882353)"
08-12-2022 15:51:03.947293,"(3.7, 5.8, 5.564705882352941)","(10.0, 15.0, 13.444444444444445)","(10.0, 12.0, 11.35)","(12.0, 14.0, 12.944444444444445)","(4.0, 4.6, 4.555)","(11.0, 12.5, 11.75)","(11.0, 14.5, 14.357142857142858)","(8.0, 11.0, 10.523809523809524)","(14.0, 15.5, 14.7)","(41.0, 65.0, 55.0)","(31.0, 42.0, 40.5)"
