,Secret Reaction,Miss Boudica,Altair Star,Special Lady,Good Day Sunshine Nz,Dont Look,Eye Better,Foxy Rose,Bramante Steps,Caruba
10-01-2023 18:53:59.467826,"(17.0, 22.0, 21.833333333333332)","(1.1, 1.31, 1.3076699029126213)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.848837209302326)","(16.0, 99999, 99990)","(26.0, 38.0, 37.0)","(31.0, 90.0, 90.55555555555556)","(71.0, 130.0, 125.0)","(101.0, 280.0, 238.33333333333334)","(41.0, 95.0, 81.11111111111111)"
10-01-2023 18:54:00.644461,"(17.0, 22.0, 21.833333333333332)","(1.1, 1.31, 1.3076699029126213)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.838345864661655)","(16.0, 99999, 99990)","(26.0, 38.0, 37.0)","(31.0, 95.0, 83.0)","(71.0, 130.0, 125.0)","(101.0, 280.0, 238.33333333333334)","(41.0, 95.0, 81.11111111111111)"
10-01-2023 18:54:01.790410,"(17.0, 22.0, 21.833333333333332)","(1.1, 1.31, 1.3076699029126213)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.843283582089553)","(16.0, 99999, 99990)","(26.0, 38.0, 37.07692307692308)","(31.0, 90.0, 81.66666666666667)","(71.0, 130.0, 125.0)","(101.0, 280.0, 245.0)","(41.0, 95.0, 81.11111111111111)"
10-01-2023 18:54:02.947978,"(17.0, 22.0, 21.22222222222222)","(1.1, 1.3, 1.2996728971962617)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.868421052631579)","(16.0, 99999, 99990)","(26.0, 38.0, 37.142857142857146)","(31.0, 85.0, 72.5)","(71.0, 130.0, 125.71428571428572)","(101.0, 260.0, 235.0)","(41.0, 95.0, 78.33333333333333)"
10-01-2023 18:54:04.095578,"(17.0, 22.0, 21.61904761904762)","(1.1, 1.31, 1.3027551020408163)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.868421052631579)","(16.0, 99999, 99990)","(26.0, 38.0, 37.142857142857146)","(31.0, 85.0, 72.5)","(71.0, 130.0, 125.0)","(101.0, 260.0, 235.0)","(41.0, 95.0, 78.33333333333333)"
10-01-2023 18:54:05.254276,"(17.0, 21.0, 20.928571428571427)","(1.1, 1.31, 1.3027551020408163)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.868421052631579)","(16.0, 99999, 99990)","(26.0, 38.0, 37.06666666666667)","(31.0, 85.0, 64.16666666666667)","(71.0, 130.0, 125.0)","(101.0, 260.0, 235.0)","(41.0, 95.0, 78.33333333333333)"
10-01-2023 18:54:06.464287,"(17.0, 21.0, 20.928571428571427)","(1.1, 1.31, 1.3027551020408163)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.868421052631579)","(16.0, 99999, 99990)","(26.0, 38.0, 37.06666666666667)","(31.0, 85.0, 65.0)","(71.0, 130.0, 125.0)","(101.0, 260.0, 235.0)","(41.0, 95.0, 78.33333333333333)"
10-01-2023 18:54:07.663378,"(17.0, 21.0, 20.928571428571427)","(1.1, 1.31, 1.3027551020408163)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.868421052631579)","(16.0, 99999, 99990)","(26.0, 38.0, 37.06666666666667)","(31.0, 85.0, 66.66666666666667)","(71.0, 130.0, 125.0)","(101.0, 260.0, 235.0)","(41.0, 95.0, 78.33333333333333)"
10-01-2023 18:54:08.801256,"(17.0, 21.0, 20.928571428571427)","(1.1, 1.31, 1.3027551020408163)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.868421052631579)","(16.0, 99999, 99990)","(26.0, 38.0, 37.06666666666667)","(31.0, 80.0, 66.66666666666667)","(71.0, 130.0, 125.0)","(101.0, 260.0, 233.0)","(41.0, 95.0, 78.33333333333333)"
10-01-2023 18:54:09.978048,"(17.0, 21.0, 20.928571428571427)","(1.1, 1.31, 1.3027551020408163)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.868421052631579)","(16.0, 99999, 99990)","(26.0, 38.0, 37.142857142857146)","(31.0, 80.0, 66.66666666666667)","(71.0, 130.0, 125.0)","(101.0, 260.0, 233.0)","(41.0, 95.0, 83.88888888888889)"
10-01-2023 18:54:11.125584,"(17.0, 21.0, 20.928571428571427)","(1.1, 1.31, 1.3027551020408163)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.886861313868613)","(16.0, 99999, 99990)","(26.0, 38.0, 37.142857142857146)","(31.0, 80.0, 66.66666666666667)","(71.0, 130.0, 125.0)","(101.0, 260.0, 233.0)","(41.0, 95.0, 78.33333333333333)"
10-01-2023 18:54:12.235750,"(17.0, 23.0, 22.785714285714285)","(1.1, 1.31, 1.3027551020408163)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.886861313868613)","(16.0, 99999, 99990)","(26.0, 38.0, 37.142857142857146)","(31.0, 80.0, 66.66666666666667)","(71.0, 130.0, 125.0)","(101.0, 260.0, 233.0)","(41.0, 95.0, 78.33333333333333)"
10-01-2023 18:54:13.379556,"(17.0, 24.0, 22.615384615384617)","(1.1, 1.31, 1.3027551020408163)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.868421052631579)","(16.0, 99999, 99990)","(26.0, 38.0, 37.142857142857146)","(31.0, 80.0, 66.66666666666667)","(71.0, 130.0, 125.0)","(101.0, 260.0, 233.0)","(41.0, 95.0, 78.33333333333333)"
10-01-2023 18:54:14.575376,"(17.0, 24.0, 22.071428571428573)","(1.1, 1.31, 1.3027551020408163)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.868421052631579)","(16.0, 99999, 99990)","(26.0, 38.0, 37.06666666666667)","(31.0, 80.0, 66.66666666666667)","(71.0, 130.0, 125.71428571428572)","(101.0, 260.0, 233.0)","(41.0, 95.0, 78.33333333333333)"
10-01-2023 18:54:15.771938,"(17.0, 24.0, 22.428571428571427)","(1.1, 1.31, 1.300950819672131)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.868421052631579)","(16.0, 99999, 99990)","(26.0, 38.0, 37.06666666666667)","(31.0, 80.0, 66.66666666666667)","(71.0, 130.0, 125.71428571428572)","(101.0, 260.0, 233.0)","(41.0, 95.0, 78.33333333333333)"
10-01-2023 18:54:17.001972,"(17.0, 24.0, 22.428571428571427)","(1.1, 1.31, 1.3033971291866029)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.868421052631579)","(16.0, 99999, 99990)","(26.0, 38.0, 37.06666666666667)","(31.0, 80.0, 66.66666666666667)","(71.0, 130.0, 125.71428571428572)","(101.0, 260.0, 217.36842105263156)","(41.0, 95.0, 86.66666666666667)"
10-01-2023 18:54:18.191091,"(17.0, 24.0, 22.428571428571427)","(1.1, 1.31, 1.3033971291866029)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.868421052631579)","(16.0, 99999, 99990)","(26.0, 38.0, 37.06666666666667)","(31.0, 80.0, 66.66666666666667)","(71.0, 130.0, 125.71428571428572)","(101.0, 260.0, 242.72727272727272)","(41.0, 95.0, 91.25)"
10-01-2023 18:54:19.417192,"(17.0, 24.0, 22.428571428571427)","(1.1, 1.31, 1.3027368421052632)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.868421052631579)","(16.0, 99999, 99990)","(26.0, 38.0, 37.06666666666667)","(31.0, 80.0, 66.66666666666667)","(71.0, 130.0, 125.71428571428572)","(101.0, 250.0, 242.72727272727272)","(41.0, 95.0, 91.25)"
10-01-2023 18:54:20.576544,"(17.0, 24.0, 22.428571428571427)","(1.1, 1.31, 1.3027368421052632)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.868421052631579)","(16.0, 99999, 99990)","(26.0, 38.0, 37.06666666666667)","(31.0, 80.0, 66.66666666666667)","(71.0, 130.0, 125.71428571428572)","(101.0, 250.0, 242.72727272727272)","(41.0, 95.0, 90.0)"
10-01-2023 18:54:21.704133,"(17.0, 24.0, 22.428571428571427)","(1.1, 1.31, 1.3028381962864721)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.868421052631579)","(16.0, 99999, 99990)","(26.0, 38.0, 37.142857142857146)","(31.0, 80.0, 66.66666666666667)","(71.0, 130.0, 125.71428571428572)","(101.0, 250.0, 233.63636363636363)","(41.0, 95.0, 90.0)"
10-01-2023 18:54:22.877134,"(16.0, 24.0, 22.428571428571427)","(1.1, 1.31, 1.3048012232415902)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.874045801526718)","(17.0, 99999, 99990)","(26.0, 38.0, 37.142857142857146)","(31.0, 80.0, 66.66666666666667)","(71.0, 130.0, 125.71428571428572)","(101.0, 240.0, 216.66666666666669)","(41.0, 95.0, 90.0)"
10-01-2023 18:54:24.102394,"(16.0, 24.0, 22.428571428571427)","(1.1, 1.3, 1.2997188755020082)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.854330708661417)","(17.0, 99999, 99990)","(26.0, 38.0, 37.07692307692308)","(31.0, 80.0, 76.42857142857143)","(71.0, 130.0, 125.71428571428572)","(101.0, 240.0, 216.66666666666669)","(41.0, 95.0, 90.0)"
10-01-2023 18:54:25.302108,"(16.0, 24.0, 22.73076923076923)","(1.1, 1.31, 1.3065970515970518)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.854330708661417)","(17.0, 99999, 99990)","(26.0, 38.0, 37.07692307692308)","(31.0, 80.0, 76.42857142857143)","(71.0, 130.0, 112.5)","(101.0, 240.0, 216.66666666666669)","(41.0, 95.0, 90.0)"
10-01-2023 18:54:26.525473,"(16.0, 24.0, 22.73076923076923)","(1.1, 1.31, 1.3065970515970518)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.848837209302326)","(17.0, 99999, 99990)","(26.0, 38.0, 37.07692307692308)","(31.0, 80.0, 75.0)","(71.0, 130.0, 112.5)","(101.0, 240.0, 213.75)","(41.0, 95.0, 84.28571428571429)"
10-01-2023 18:54:27.744946,"(16.0, 24.0, 22.625)","(1.1, 1.31, 1.3063928571428571)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.848837209302326)","(17.0, 99999, 99990)","(26.0, 38.0, 37.07692307692308)","(31.0, 80.0, 75.0)","(71.0, 130.0, 112.5)","(101.0, 240.0, 224.54545454545453)","(41.0, 95.0, 84.28571428571429)"
10-01-2023 18:54:28.908504,"(16.0, 24.0, 22.625)","(1.1, 1.31, 1.3063928571428571)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.848837209302326)","(17.0, 99999, 99990)","(26.0, 38.0, 37.0)","(31.0, 80.0, 75.0)","(71.0, 130.0, 107.5)","(101.0, 230.0, 224.54545454545453)","(41.0, 95.0, 84.28571428571429)"
10-01-2023 18:54:30.034402,"(16.0, 24.0, 22.625)","(1.1, 1.31, 1.30622969837587)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.848837209302326)","(17.0, 99999, 99990)","(26.0, 38.0, 37.0)","(31.0, 80.0, 75.0)","(71.0, 120.0, 107.5)","(101.0, 230.0, 224.54545454545453)","(41.0, 95.0, 84.28571428571429)"
10-01-2023 18:54:31.147794,"(16.0, 24.0, 22.625)","(1.1, 1.31, 1.3063325471698113)","(101.0, 350.0, 303.3333333333333)","(8.5, 12.5, 11.848837209302326)","(17.0, 99999, 99990)","(26.0, 38.0, 37.0)","(31.0, 80.0, 75.0)","(71.0, 120.0, 107.5)","(101.0, 230.0, 225.0)","(41.0, 95.0, 84.28571428571429)"
10-01-2023 18:54:32.316747,"(16.0, 24.0, 22.428571428571427)","(1.1, 1.31, 1.3058028792912515)","(101.0, 350.0, 318.0)","(8.5, 12.5, 11.97872340425532)","(17.0, 99999, 99990)","(26.0, 38.0, 37.0)","(31.0, 80.0, 75.0)","(71.0, 120.0, 107.5)","(101.0, 230.0, 225.0)","(41.0, 95.0, 84.28571428571429)"
10-01-2023 18:54:33.460450,"(16.0, 24.0, 22.428571428571427)","(1.1, 1.31, 1.3058028792912515)","(101.0, 340.0, 295.0)","(8.5, 12.0, 11.740963855421686)","(17.0, 99999, 99990)","(26.0, 38.0, 37.0)","(31.0, 80.0, 75.0)","(71.0, 120.0, 107.5)","(101.0, 230.0, 225.0)","(41.0, 95.0, 84.28571428571429)"
10-01-2023 18:54:34.645949,"(16.0, 24.0, 22.428571428571427)","(1.1, 1.31, 1.3054811715481172)","(101.0, 330.0, 295.0)","(8.5, 12.0, 11.740963855421686)","(17.0, 99999, 99990)","(26.0, 38.0, 37.0)","(31.0, 80.0, 75.0)","(71.0, 120.0, 107.5)","(101.0, 230.0, 225.0)","(41.0, 95.0, 85.0)"
10-01-2023 18:54:35.868268,"(16.0, 24.0, 22.428571428571427)","(1.1, 1.31, 1.3054811715481172)","(101.0, 330.0, 295.0)","(8.5, 12.0, 11.732558139534884)","(17.0, 99999, 99990)","(26.0, 38.0, 37.75)","(31.0, 80.0, 75.0)","(71.0, 120.0, 107.5)","(101.0, 230.0, 225.0)","(41.0, 90.0, 87.0)"
10-01-2023 18:54:37.074358,"(16.0, 24.0, 22.428571428571427)","(1.1, 1.31, 1.3024475524475525)","(101.0, 330.0, 295.0)","(8.5, 12.0, 11.732558139534884)","(17.0, 99999, 99990)","(26.0, 38.0, 36.96551724137931)","(31.0, 80.0, 71.66666666666667)","(71.0, 120.0, 107.5)","(101.0, 230.0, 224.54545454545453)","(41.0, 90.0, 84.23076923076923)"
10-01-2023 18:54:38.269659,"(16.0, 24.0, 22.428571428571427)","(1.1, 1.31, 1.3040925925925926)","(101.0, 330.0, 295.0)","(8.5, 12.0, 11.735294117647058)","(17.0, 99999, 99990)","(26.0, 40.0, 36.96551724137931)","(31.0, 80.0, 71.66666666666667)","(71.0, 120.0, 107.5)","(101.0, 230.0, 224.54545454545453)","(41.0, 90.0, 85.0)"
10-01-2023 18:54:39.419156,"(16.0, 24.0, 22.35)","(1.1, 1.31, 1.3048893805309736)","(101.0, 330.0, 295.0)","(8.5, 12.0, 11.735294117647058)","(17.0, 99999, 99990)","(26.0, 40.0, 37.0)","(31.0, 80.0, 71.66666666666667)","(71.0, 120.0, 104.0)","(101.0, 230.0, 224.54545454545453)","(41.0, 90.0, 85.0)"
10-01-2023 18:54:40.587533,"(16.0, 24.0, 22.5)","(1.1, 1.31, 1.3056234096692112)","(101.0, 330.0, 290.0)","(8.5, 12.0, 11.741379310344827)","(17.0, 99999, 99990)","(26.0, 40.0, 37.375)","(31.0, 80.0, 72.54545454545455)","(71.0, 140.0, 127.0)","(101.0, 230.0, 224.54545454545453)","(41.0, 90.0, 85.0)"
10-01-2023 18:54:41.740755,"(16.0, 23.0, 22.833333333333332)","(1.1, 1.32, 1.3150144927536231)","(101.0, 320.0, 290.0)","(8.5, 12.0, 11.741379310344827)","(17.0, 99999, 99990)","(26.0, 40.0, 37.375)","(31.0, 75.0, 72.54545454545455)","(71.0, 130.0, 145.0)","(101.0, 230.0, 224.54545454545453)","(41.0, 90.0, 85.0)"
10-01-2023 18:54:42.904475,"(16.0, 23.0, 22.846153846153847)","(1.1, 1.32, 1.3145888594164457)","(101.0, 320.0, 290.0)","(8.5, 12.0, 11.707792207792208)","(17.0, 99999, 99990)","(26.0, 40.0, 37.375)","(31.0, 75.0, 58.0)","(71.0, 160.0, 140.0)","(101.0, 230.0, 224.54545454545453)","(41.0, 90.0, 85.0)"
10-01-2023 18:54:44.113546,"(16.0, 24.0, 22.875)","(1.1, 1.31, 1.3051020408163265)","(101.0, 320.0, 290.0)","(8.5, 12.0, 11.75)","(17.0, 99999, 99990)","(26.0, 40.0, 37.333333333333336)","(31.0, 70.0, 58.0)","(71.0, 160.0, 140.0)","(101.0, 230.0, 224.54545454545453)","(41.0, 90.0, 79.0)"
10-01-2023 18:54:45.319364,"(16.0, 24.0, 23.384615384615383)","(1.1, 1.31, 1.3042918454935624)","(101.0, 320.0, 290.0)","(8.5, 12.0, 11.75)","(17.0, 99999, 99990)","(26.0, 40.0, 37.45454545454545)","(31.0, 65.0, 62.733333333333334)","(71.0, 150.0, 140.0)","(101.0, 230.0, 224.54545454545453)","(41.0, 85.0, 79.0)"
10-01-2023 18:54:46.516697,"(16.0, 24.0, 23.384615384615383)","(1.1, 1.31, 1.3042424242424242)","(101.0, 320.0, 290.0)","(8.5, 12.0, 11.755681818181818)","(17.0, 99999, 99990)","(26.0, 40.0, 37.45454545454545)","(31.0, 65.0, 62.733333333333334)","(71.0, 150.0, 140.0)","(101.0, 230.0, 224.54545454545453)","(41.0, 85.0, 79.0)"
10-01-2023 18:54:47.708738,"(16.0, 24.0, 23.0)","(1.1, 1.31, 1.3040546697038724)","(101.0, 320.0, 290.0)","(8.5, 12.0, 11.758620689655173)","(18.0, 99999, 99990)","(26.0, 40.0, 37.45454545454545)","(41.0, 60.0, 59.14285714285714)","(61.0, 150.0, 140.0)","(101.0, 230.0, 224.54545454545453)","(51.0, 85.0, 79.0)"
10-01-2023 18:54:48.825322,"(16.0, 24.0, 23.0)","(1.1, 1.31, 1.3040546697038724)","(101.0, 320.0, 290.0)","(8.5, 12.0, 11.758620689655173)","(18.0, 99999, 99990)","(26.0, 40.0, 37.0)","(41.0, 60.0, 59.14285714285714)","(61.0, 150.0, 140.0)","(101.0, 230.0, 224.54545454545453)","(51.0, 85.0, 80.41666666666667)"
10-01-2023 18:54:49.976527,"(16.0, 24.0, 23.0)","(1.1, 1.31, 1.3041491841491841)","(101.0, 320.0, 290.0)","(8.5, 12.0, 11.78125)","(18.0, 99999, 99990)","(26.0, 40.0, 36.689655172413794)","(41.0, 60.0, 59.14285714285714)","(61.0, 150.0, 140.0)","(101.0, 230.0, 224.54545454545453)","(51.0, 85.0, 73.46153846153847)"
10-01-2023 18:54:51.111903,"(16.0, 24.0, 23.0)","(1.1, 1.31, 1.3041491841491841)","(101.0, 320.0, 290.0)","(8.5, 12.0, 11.888157894736842)","(18.0, 99999, 99990)","(26.0, 40.0, 36.588235294117645)","(41.0, 60.0, 59.14285714285714)","(61.0, 150.0, 140.0)","(101.0, 230.0, 224.54545454545453)","(51.0, 85.0, 75.0)"
10-01-2023 18:54:52.308284,"(16.0, 24.0, 23.0)","(1.1, 1.31, 1.304269406392694)","(101.0, 320.0, 290.0)","(8.5, 12.0, 11.915492957746478)","(18.0, 99999, 99990)","(26.0, 38.0, 36.666666666666664)","(41.0, 60.0, 62.0)","(61.0, 150.0, 123.33333333333333)","(101.0, 230.0, 225.3846153846154)","(51.0, 80.0, 76.17647058823529)"
10-01-2023 18:54:53.493733,"(16.0, 24.0, 22.857142857142858)","(1.1, 1.31, 1.3041037735849057)","(101.0, 320.0, 290.0)","(8.5, 12.0, 11.915492957746478)","(18.0, 99999, 99990)","(26.0, 38.0, 35.63636363636363)","(41.0, 65.0, 62.0)","(61.0, 150.0, 122.5)","(101.0, 230.0, 225.3846153846154)","(51.0, 85.0, 73.57142857142857)"
10-01-2023 18:54:54.639905,"(16.0, 24.0, 22.846153846153847)","(1.1, 1.32, 1.3140776699029126)","(101.0, 320.0, 290.0)","(8.5, 12.0, 11.91044776119403)","(18.0, 99999, 99990)","(26.0, 36.0, 35.93103448275862)","(41.0, 65.0, 58.333333333333336)","(61.0, 160.0, 130.0)","(101.0, 230.0, 219.41176470588235)","(51.0, 75.0, 76.25)"
10-01-2023 18:54:55.821158,"(16.0, 24.0, 23.25)","(1.1, 1.3, 1.2935904255319148)","(101.0, 330.0, 283.3333333333333)","(8.5, 12.0, 12.014925373134329)","(18.0, 99999, 99990)","(26.0, 38.0, 36.05714285714286)","(41.0, 65.0, 60.0)","(61.0, 150.0, 142.5)","(101.0, 240.0, 224.0)","(51.0, 80.0, 73.18181818181819)"
10-01-2023 18:54:57.021030,"(16.0, 25.0, 24.75)","(1.1, 1.31, 1.3058995815899581)","(101.0, 330.0, 283.3333333333333)","(8.5, 12.5, 11.982993197278912)","(18.0, 99999, 99990)","(26.0, 38.0, 36.21052631578947)","(41.0, 65.0, 61.666666666666664)","(61.0, 150.0, 135.0)","(101.0, 230.0, 224.0)","(51.0, 80.0, 74.64285714285714)"
10-01-2023 18:54:58.170126,"(16.0, 25.0, 24.0625)","(1.1, 1.31, 1.3060956175298806)","(101.0, 330.0, 283.3333333333333)","(8.5, 12.5, 12.088709677419354)","(18.0, 99999, 99990)","(26.0, 38.0, 37.07692307692308)","(41.0, 65.0, 59.285714285714285)","(61.0, 150.0, 148.46153846153845)","(101.0, 230.0, 222.5)","(51.0, 80.0, 76.30434782608695)"
10-01-2023 18:54:59.276587,"(16.0, 27.0, 24.684210526315788)","(1.1, 1.3, 1.2926550868486353)","(101.0, 350.0, 340.0)","(8.5, 12.5, 12.088709677419354)","(18.0, 99999, 99990)","(26.0, 38.0, 37.07692307692308)","(41.0, 70.0, 60.90909090909091)","(61.0, 160.0, 145.71428571428572)","(101.0, 240.0, 222.5)","(51.0, 85.0, 76.30434782608695)"
10-01-2023 18:55:00.388922,"(16.0, 27.0, 24.46153846153846)","(1.1, 1.29, 1.2857052631578947)","(101.0, 340.0, 331.1111111111111)","(8.5, 12.5, 12.134146341463415)","(18.0, 99999, 99990)","(26.0, 38.0, 37.142857142857146)","(41.0, 70.0, 61.666666666666664)","(61.0, 160.0, 147.0)","(101.0, 240.0, 222.5)","(51.0, 85.0, 76.30434782608695)"
10-01-2023 18:55:01.565252,"(16.0, 27.0, 25.285714285714285)","(1.1, 1.29, 1.2848324514991183)","(101.0, 340.0, 324.0)","(8.5, 12.5, 12.288732394366198)","(18.0, 99999, 99990)","(26.0, 38.0, 38.18181818181818)","(41.0, 70.0, 61.666666666666664)","(61.0, 150.0, 162.0)","(101.0, 240.0, 248.57142857142856)","(51.0, 85.0, 71.07142857142857)"
10-01-2023 18:55:02.764644,"(16.0, 27.0, 26.142857142857142)","(1.1, 1.28, 1.2775435540069686)","(101.0, 340.0, 324.0)","(8.5, 12.5, 12.288732394366198)","(18.0, 99999, 99990)","(26.0, 40.0, 38.17391304347826)","(41.0, 70.0, 61.666666666666664)","(61.0, 170.0, 147.5)","(101.0, 280.0, 260.90909090909093)","(51.0, 85.0, 73.69565217391305)"
10-01-2023 18:55:03.982183,"(16.0, 27.0, 25.90909090909091)","(1.1, 1.28, 1.2783050847457627)","(101.0, 350.0, 322.0)","(8.5, 13.0, 12.568181818181818)","(18.0, 99999, 99990)","(26.0, 40.0, 38.17391304347826)","(41.0, 70.0, 61.666666666666664)","(61.0, 150.0, 155.0)","(101.0, 270.0, 260.90909090909093)","(51.0, 85.0, 71.07142857142857)"
10-01-2023 18:55:05.176137,"(16.0, 27.0, 25.4)","(1.1, 1.28, 1.2783529411764707)","(101.0, 340.0, 295.0)","(8.5, 13.0, 12.516949152542374)","(18.0, 99999, 99990)","(26.0, 40.0, 37.37931034482759)","(41.0, 70.0, 61.666666666666664)","(61.0, 160.0, 156.66666666666666)","(101.0, 270.0, 260.90909090909093)","(51.0, 85.0, 71.07142857142857)"
10-01-2023 18:55:06.345395,"(16.0, 27.0, 25.4)","(1.1, 1.29, 1.2811459968602825)","(101.0, 340.0, 295.0)","(8.5, 13.0, 12.580882352941176)","(18.0, 99999, 99990)","(26.0, 38.0, 37.47826086956522)","(41.0, 70.0, 61.666666666666664)","(61.0, 170.0, 156.66666666666666)","(101.0, 270.0, 251.8181818181818)","(51.0, 85.0, 71.07142857142857)"
10-01-2023 18:55:07.487454,"(16.0, 28.0, 27.714285714285715)","(1.1, 1.29, 1.2811459968602825)","(101.0, 340.0, 295.0)","(8.5, 13.0, 12.580882352941176)","(18.0, 99999, 99990)","(26.0, 38.0, 37.416666666666664)","(41.0, 70.0, 61.666666666666664)","(61.0, 170.0, 156.66666666666666)","(101.0, 260.0, 252.5)","(51.0, 85.0, 71.07142857142857)"
10-01-2023 18:55:08.654727,"(17.0, 29.0, 28.4)","(1.1, 1.29, 1.2806)","(101.0, 340.0, 295.0)","(8.5, 13.0, 12.644927536231885)","(18.0, 99999, 99990)","(26.0, 38.0, 37.27272727272727)","(41.0, 70.0, 64.375)","(71.0, 170.0, 146.66666666666666)","(101.0, 260.0, 254.6153846153846)","(51.0, 85.0, 71.15384615384616)"
10-01-2023 18:55:09.768600,"(17.0, 27.0, 26.428571428571427)","(1.1, 1.28, 1.2751282051282051)","(101.0, 340.0, 295.0)","(8.5, 13.0, 12.644927536231885)","(18.0, 99999, 99990)","(26.0, 38.0, 37.4)","(41.0, 70.0, 64.375)","(71.0, 170.0, 146.66666666666666)","(101.0, 270.0, 248.57142857142856)","(51.0, 85.0, 71.15384615384616)"
10-01-2023 18:55:10.911751,"(17.0, 27.0, 26.636363636363637)","(1.1, 1.28, 1.2742541436464088)","(101.0, 340.0, 295.0)","(8.5, 13.0, 12.474137931034482)","(18.0, 99999, 99990)","(26.0, 38.0, 35.63636363636363)","(41.0, 70.0, 64.375)","(71.0, 170.0, 146.66666666666666)","(101.0, 270.0, 254.6153846153846)","(51.0, 85.0, 71.15384615384616)"
10-01-2023 18:55:12.091831,"(17.0, 26.0, 25.444444444444443)","(1.1, 1.3, 1.2854368932038835)","(101.0, 340.0, 295.0)","(8.5, 12.5, 12.617977528089888)","(18.0, 99999, 99990)","(26.0, 36.0, 36.64)","(41.0, 70.0, 65.83333333333333)","(71.0, 170.0, 148.57142857142858)","(101.0, 270.0, 261.6666666666667)","(51.0, 85.0, 72.72727272727273)"
10-01-2023 18:55:13.313095,"(17.0, 28.0, 26.375)","(1.1, 1.28, 1.2785488958990536)","(101.0, 350.0, 283.3333333333333)","(8.5, 13.0, 12.696428571428571)","(18.0, 99999, 99990)","(26.0, 40.0, 37.6)","(41.0, 70.0, 65.83333333333333)","(71.0, 170.0, 148.57142857142858)","(101.0, 270.0, 289.1666666666667)","(51.0, 85.0, 72.72727272727273)"
10-01-2023 18:55:14.558051,"(17.0, 28.0, 26.227272727272727)","(1.1, 1.28, 1.2779889807162534)","(101.0, 350.0, 290.0)","(8.5, 13.5, 13.151515151515152)","(18.0, 99999, 99990)","(26.0, 38.0, 37.6)","(41.0, 70.0, 65.83333333333333)","(71.0, 170.0, 148.57142857142858)","(101.0, 300.0, 289.1666666666667)","(51.0, 85.0, 72.72727272727273)"
10-01-2023 18:55:15.789498,"(17.0, 28.0, 26.227272727272727)","(1.1, 1.27, 1.2697706422018349)","(101.0, 350.0, 290.0)","(8.5, 13.5, 13.257142857142856)","(18.0, 99999, 99990)","(26.0, 38.0, 37.6)","(41.0, 70.0, 65.83333333333333)","(71.0, 170.0, 148.57142857142858)","(101.0, 300.0, 280.0)","(51.0, 85.0, 72.72727272727273)"
10-01-2023 18:55:16.985976,"(17.0, 28.0, 26.227272727272727)","(1.1, 1.27, 1.268125)","(101.0, 350.0, 290.0)","(8.5, 13.5, 13.264705882352942)","(18.0, 99999, 99990)","(26.0, 38.0, 37.6)","(41.0, 70.0, 65.83333333333333)","(71.0, 170.0, 148.57142857142858)","(101.0, 300.0, 214.28571428571428)","(51.0, 85.0, 72.72727272727273)"
10-01-2023 18:55:18.165428,"(17.0, 28.0, 26.142857142857142)","(1.1, 1.27, 1.268728813559322)","(101.0, 350.0, 290.0)","(8.5, 13.5, 13.264705882352942)","(18.0, 99999, 99990)","(26.0, 38.0, 37.63636363636364)","(41.0, 70.0, 65.83333333333333)","(71.0, 170.0, 148.57142857142858)","(101.0, 300.0, 214.28571428571428)","(51.0, 85.0, 72.72727272727273)"
