,My Catalina,Starburst Candy,Just A Brew,Major Sentence,Donnington Girl,Lederhosen Boy,Rumour Is
12-01-2023 17:54:13.994407,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.310344827586206)","(41.0, 110.0, 97.5)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.752380952380952)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:14.916064,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.310344827586206)","(41.0, 110.0, 97.5)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.752380952380952)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:15.878401,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.310344827586206)","(41.0, 110.0, 97.5)","(41.0, 380.0, 290.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:16.913689,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.310344827586206)","(41.0, 110.0, 97.5)","(41.0, 380.0, 290.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:17.957836,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.310344827586206)","(41.0, 110.0, 97.5)","(41.0, 380.0, 290.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:18.951017,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.310344827586206)","(41.0, 110.0, 97.5)","(41.0, 380.0, 290.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:19.898418,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.310344827586206)","(41.0, 110.0, 97.5)","(41.0, 380.0, 290.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:20.923130,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.310344827586206)","(41.0, 110.0, 97.5)","(41.0, 390.0, 295.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:21.895877,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.310344827586206)","(41.0, 110.0, 93.33333333333333)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:22.916534,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.310344827586206)","(41.0, 110.0, 93.33333333333333)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:23.876249,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.310344827586206)","(41.0, 110.0, 93.33333333333333)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:24.869774,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.310344827586206)","(41.0, 110.0, 93.33333333333333)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:25.868609,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.310344827586206)","(41.0, 110.0, 93.33333333333333)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:26.879973,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.310344827586206)","(41.0, 110.0, 93.33333333333333)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:27.924698,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.310344827586206)","(41.0, 110.0, 93.33333333333333)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:28.998023,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.4)","(41.0, 110.0, 93.33333333333333)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:30.029335,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.4)","(41.0, 110.0, 93.33333333333333)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:31.067017,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.4)","(41.0, 110.0, 93.33333333333333)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:32.123277,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.4)","(41.0, 110.0, 93.33333333333333)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:33.235809,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.4)","(41.0, 110.0, 93.33333333333333)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:34.291550,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.4)","(41.0, 110.0, 93.33333333333333)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:35.243504,"(1.75, 2.1, 2.0814285714285714)","(11.0, 13.0, 10.4)","(41.0, 110.0, 97.5)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:36.270585,"(1.75, 2.1, 2.040909090909091)","(11.0, 13.0, 10.636363636363637)","(41.0, 110.0, 97.5)","(41.0, 350.0, 290.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:37.382716,"(1.75, 2.1, 2.040909090909091)","(11.0, 13.0, 10.636363636363637)","(41.0, 110.0, 97.5)","(41.0, 380.0, 285.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:38.465399,"(1.75, 2.1, 2.040909090909091)","(11.0, 13.0, 10.636363636363637)","(41.0, 110.0, 97.5)","(41.0, 380.0, 285.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 30.666666666666668)"
12-01-2023 17:54:39.534043,"(1.75, 2.1, 2.05)","(11.0, 13.0, 10.833333333333334)","(41.0, 110.0, 97.5)","(41.0, 380.0, 285.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 30.666666666666668)"
12-01-2023 17:54:40.539074,"(1.75, 2.1, 2.05)","(11.0, 13.0, 10.833333333333334)","(41.0, 110.0, 97.5)","(41.0, 380.0, 285.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:41.634658,"(1.75, 2.1, 2.05)","(11.0, 13.0, 10.833333333333334)","(41.0, 110.0, 97.5)","(41.0, 380.0, 285.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:42.733906,"(1.75, 2.1, 2.05)","(11.0, 13.0, 10.833333333333334)","(41.0, 110.0, 97.5)","(41.0, 380.0, 285.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 30.666666666666668)"
12-01-2023 17:54:43.678996,"(1.75, 2.1, 2.0645454545454545)","(11.0, 13.0, 10.833333333333334)","(41.0, 110.0, 97.5)","(41.0, 380.0, 285.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 30.666666666666668)"
12-01-2023 17:54:44.669734,"(1.75, 2.1, 2.0645454545454545)","(11.0, 13.0, 10.833333333333334)","(41.0, 110.0, 97.5)","(41.0, 380.0, 285.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 30.666666666666668)"
12-01-2023 17:54:45.651510,"(1.75, 2.1, 2.0645454545454545)","(11.0, 13.0, 10.833333333333334)","(41.0, 110.0, 97.5)","(41.0, 380.0, 285.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 30.666666666666668)"
12-01-2023 17:54:46.604808,"(1.75, 2.1, 2.0645454545454545)","(11.0, 13.0, 10.833333333333334)","(41.0, 110.0, 97.5)","(41.0, 380.0, 285.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 30.666666666666668)"
12-01-2023 17:54:47.560754,"(1.75, 2.1, 2.0645454545454545)","(11.0, 13.0, 10.833333333333334)","(41.0, 110.0, 97.5)","(41.0, 380.0, 285.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 30.666666666666668)"
12-01-2023 17:54:48.712131,"(1.75, 2.1, 2.0645454545454545)","(11.0, 13.0, 10.833333333333334)","(41.0, 110.0, 97.5)","(41.0, 380.0, 285.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 30.666666666666668)"
12-01-2023 17:54:49.861464,"(1.75, 2.1, 2.0645454545454545)","(11.0, 13.0, 10.833333333333334)","(41.0, 110.0, 97.5)","(41.0, 380.0, 285.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 30.666666666666668)"
12-01-2023 17:54:51.043110,"(1.75, 2.1, 2.0645454545454545)","(11.0, 13.0, 10.833333333333334)","(41.0, 110.0, 97.5)","(41.0, 380.0, 270.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 30.666666666666668)"
12-01-2023 17:54:52.146030,"(1.75, 2.1, 2.0645454545454545)","(11.0, 13.0, 10.833333333333334)","(41.0, 110.0, 97.5)","(41.0, 350.0, 270.0)","(3.7, 5.0, 4.788235294117647)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 30.666666666666668)"
12-01-2023 17:54:53.306187,"(1.75, 2.1, 2.0645454545454545)","(11.0, 13.0, 10.833333333333334)","(41.0, 110.0, 97.5)","(41.0, 350.0, 270.0)","(3.7, 5.0, 4.8133333333333335)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 29.714285714285715)"
12-01-2023 17:54:54.338171,"(1.75, 2.06, 2.042)","(11.0, 13.0, 10.891891891891891)","(41.0, 110.0, 97.5)","(41.0, 350.0, 270.0)","(3.7, 5.0, 4.8133333333333335)","(4.4, 5.8, 5.363636363636363)","(14.0, 34.0, 30.666666666666668)"
12-01-2023 17:54:55.532110,"(1.75, 2.06, 2.038823529411765)","(11.0, 13.0, 10.891891891891891)","(41.0, 110.0, 97.5)","(41.0, 350.0, 270.0)","(3.7, 5.0, 4.84)","(4.4, 5.8, 5.386666666666667)","(14.0, 34.0, 31.058823529411764)"
12-01-2023 17:54:56.522489,"(1.75, 2.04, 2.023846153846154)","(11.0, 13.0, 10.947368421052632)","(41.0, 110.0, 97.5)","(41.0, 350.0, 270.0)","(3.7, 5.0, 4.871428571428572)","(4.4, 5.8, 5.386666666666667)","(14.0, 34.0, 31.058823529411764)"
12-01-2023 17:54:57.555654,"(1.75, 2.04, 2.023846153846154)","(11.0, 13.0, 10.947368421052632)","(41.0, 110.0, 97.5)","(41.0, 350.0, 270.0)","(3.7, 5.0, 4.888888888888888)","(4.4, 5.8, 5.390909090909091)","(14.0, 34.0, 31.058823529411764)"
12-01-2023 17:54:58.573735,"(1.75, 2.04, 2.019)","(11.0, 13.0, 11.170731707317072)","(41.0, 110.0, 101.66666666666666)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.9)","(4.4, 5.8, 5.316129032258065)","(14.0, 34.0, 31.058823529411764)"
12-01-2023 17:54:59.560044,"(1.75, 2.04, 2.01)","(11.0, 13.0, 11.170731707317072)","(41.0, 110.0, 103.75)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.9)","(4.4, 5.8, 5.316129032258065)","(14.0, 34.0, 31.058823529411764)"
12-01-2023 17:55:00.494488,"(1.75, 2.04, 1.9875)","(11.0, 13.0, 11.2)","(41.0, 110.0, 103.75)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.9399999999999995)","(4.4, 5.8, 5.36060606060606)","(14.0, 34.0, 31.058823529411764)"
12-01-2023 17:55:01.471550,"(1.75, 2.04, 1.9875)","(11.0, 13.0, 11.2)","(41.0, 110.0, 103.75)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.9399999999999995)","(4.4, 5.8, 5.448484848484849)","(14.0, 34.0, 31.5)"
12-01-2023 17:55:02.499162,"(1.75, 2.08, 2.05)","(11.0, 13.0, 11.153846153846153)","(41.0, 110.0, 103.75)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.955555555555556)","(4.4, 5.8, 5.45)","(14.0, 34.0, 31.5)"
12-01-2023 17:55:03.548802,"(1.75, 2.08, 2.043076923076923)","(11.0, 13.0, 11.153846153846153)","(41.0, 110.0, 103.75)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.933333333333334)","(4.4, 5.8, 5.45)","(14.0, 34.0, 31.5)"
12-01-2023 17:55:04.709989,"(1.75, 2.08, 2.043076923076923)","(11.0, 13.0, 11.153846153846153)","(41.0, 110.0, 103.75)","(41.0, 350.0, 275.0)","(3.7, 5.0, 4.955555555555556)","(4.4, 5.8, 5.45)","(14.0, 34.0, 31.5)"
12-01-2023 17:55:05.891383,"(1.75, 2.08, 2.0153846153846153)","(11.0, 13.0, 11.153846153846153)","(41.0, 110.0, 103.75)","(41.0, 350.0, 290.0)","(3.7, 5.0, 4.955555555555556)","(4.4, 5.8, 5.45)","(14.0, 34.0, 31.5)"
12-01-2023 17:55:06.922404,"(1.75, 2.08, 2.0114285714285716)","(11.0, 13.0, 11.153846153846153)","(41.0, 110.0, 103.75)","(41.0, 380.0, 290.0)","(3.7, 5.0, 4.955555555555556)","(4.4, 5.8, 5.45)","(14.0, 34.0, 31.5)"
12-01-2023 17:55:08.024159,"(1.75, 2.08, 2.0114285714285716)","(11.0, 13.0, 11.071428571428571)","(41.0, 110.0, 103.75)","(41.0, 380.0, 290.0)","(3.7, 5.0, 4.955555555555556)","(4.4, 5.8, 5.45)","(14.0, 34.0, 31.5)"
12-01-2023 17:55:09.049021,"(1.75, 2.08, 2.0171428571428573)","(11.0, 12.5, 11.38888888888889)","(41.0, 110.0, 103.75)","(41.0, 380.0, 290.0)","(3.7, 5.0, 4.96)","(4.4, 5.8, 5.48)","(14.0, 34.0, 31.5)"
12-01-2023 17:55:10.148855,"(1.75, 2.0, 1.9957142857142858)","(11.0, 12.5, 10.653846153846153)","(41.0, 110.0, 103.75)","(41.0, 380.0, 290.0)","(3.7, 5.0, 4.977777777777778)","(4.4, 5.8, 5.5)","(14.0, 34.0, 31.5)"
12-01-2023 17:55:11.248280,"(1.75, 2.0, 1.9925)","(11.0, 12.5, 11.481481481481481)","(41.0, 110.0, 103.75)","(41.0, 380.0, 290.0)","(3.7, 5.0, 5.2444444444444445)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:12.192080,"(1.75, 2.0, 1.9916666666666667)","(11.0, 12.5, 11.442307692307692)","(41.0, 110.0, 103.75)","(41.0, 380.0, 290.0)","(3.7, 5.3, 5.2444444444444445)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:13.309409,"(1.75, 2.0, 1.9833333333333334)","(11.0, 12.5, 10.833333333333334)","(41.0, 110.0, 103.75)","(41.0, 350.0, 270.0)","(3.7, 5.3, 5.2444444444444445)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:14.336937,"(1.75, 2.0, 1.9929999999999999)","(11.0, 12.5, 10.833333333333334)","(41.0, 110.0, 103.75)","(41.0, 350.0, 275.0)","(3.7, 5.3, 5.066666666666667)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:15.327841,"(1.75, 2.0, 1.97375)","(11.0, 12.5, 10.986842105263158)","(41.0, 110.0, 105.55555555555556)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.088888888888889)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:16.275321,"(1.75, 2.0, 1.97375)","(11.0, 12.5, 10.986842105263158)","(41.0, 110.0, 105.55555555555556)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.088888888888889)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:17.197360,"(1.75, 2.0, 1.958)","(11.0, 12.5, 10.986842105263158)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 275.0)","(3.7, 5.4, 4.933333333333334)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:18.212600,"(1.75, 2.0, 1.976)","(11.0, 12.5, 10.986842105263158)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.034782608695652)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:19.177598,"(1.75, 2.0, 1.9475)","(11.0, 12.5, 10.986842105263158)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.114285714285715)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:20.201473,"(1.75, 2.0, 1.9649999999999999)","(11.0, 12.5, 10.986842105263158)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.114285714285715)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:21.200572,"(1.75, 2.0, 1.976)","(11.0, 12.5, 10.986842105263158)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.114285714285715)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:22.305316,"(1.75, 2.0, 1.976)","(11.0, 12.5, 10.73076923076923)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.114285714285715)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:23.561746,"(1.75, 2.0, 1.9657142857142857)","(11.0, 12.5, 10.966666666666667)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.114285714285715)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:24.621031,"(1.75, 2.0, 1.98)","(11.0, 12.5, 10.913793103448276)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.114285714285715)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:25.681489,"(1.75, 2.0, 1.9815384615384615)","(11.0, 12.5, 10.913793103448276)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.114285714285715)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:26.812730,"(1.75, 2.0, 1.984)","(11.0, 12.5, 10.913793103448276)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.114285714285715)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:27.972717,"(1.75, 2.0, 1.9733333333333334)","(11.0, 12.5, 11.0625)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.1499999999999995)","(4.4, 5.8, 5.4750000000000005)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:29.105155,"(1.75, 1.96, 1.928)","(11.0, 12.5, 11.0625)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 285.0)","(3.7, 5.4, 5.1499999999999995)","(4.4, 5.8, 5.4750000000000005)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:30.146485,"(1.75, 1.96, 1.928)","(11.0, 12.5, 10.966666666666667)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.1499999999999995)","(4.4, 5.8, 5.502857142857143)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:31.255292,"(1.75, 1.96, 1.9533333333333334)","(11.0, 12.5, 10.966666666666667)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.1499999999999995)","(4.4, 5.8, 5.502857142857143)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:32.225613,"(1.75, 1.96, 1.9533333333333334)","(11.0, 12.5, 11.06)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.1499999999999995)","(4.4, 5.8, 5.502857142857143)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:33.233661,"(1.75, 1.96, 1.9533333333333334)","(11.0, 12.5, 11.06)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 275.0)","(3.7, 5.4, 5.1499999999999995)","(4.4, 5.8, 5.502857142857143)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:34.297302,"(1.75, 1.96, 1.9533333333333334)","(11.0, 12.5, 11.06)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 290.0)","(3.7, 5.4, 5.1499999999999995)","(4.4, 5.8, 5.502857142857143)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:35.529184,"(1.75, 1.96, 1.9533333333333334)","(11.0, 12.5, 11.06)","(41.0, 110.0, 106.66666666666667)","(41.0, 380.0, 290.0)","(3.7, 5.4, 5.114285714285715)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:36.781046,"(1.75, 1.99, 1.9375)","(11.0, 12.5, 11.078947368421053)","(41.0, 110.0, 106.66666666666667)","(41.0, 380.0, 285.0)","(3.7, 5.4, 5.114285714285715)","(4.4, 5.8, 5.4941176470588236)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:37.966186,"(1.75, 1.99, 1.92875)","(11.0, 12.5, 11.166666666666666)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 285.0)","(3.7, 5.4, 5.114285714285715)","(4.4, 5.8, 5.4941176470588236)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:39.294524,"(1.75, 1.99, 1.92875)","(11.0, 12.5, 11.166666666666666)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 290.0)","(3.7, 5.4, 5.114285714285715)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:40.517400,"(1.75, 1.99, 1.92875)","(11.0, 12.5, 11.166666666666666)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 290.0)","(3.7, 5.4, 5.114285714285715)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.0)"
12-01-2023 17:55:41.746776,"(1.75, 1.99, 1.92875)","(11.0, 12.5, 11.166666666666666)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 325.0)","(3.7, 5.4, 5.114285714285715)","(4.4, 5.8, 5.4941176470588236)","(14.0, 34.0, 31.3)"
12-01-2023 17:55:42.932897,"(1.75, 1.99, 1.92875)","(11.0, 12.5, 11.078947368421053)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 320.0)","(3.7, 5.4, 5.061538461538461)","(4.4, 5.8, 5.4941176470588236)","(14.0, 34.0, 32.2)"
12-01-2023 17:55:44.111856,"(1.75, 1.99, 1.92875)","(11.0, 12.5, 11.078947368421053)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 320.0)","(3.7, 5.4, 5.061538461538461)","(4.4, 5.8, 5.453333333333334)","(14.0, 34.0, 32.2)"
12-01-2023 17:55:45.254773,"(1.75, 1.99, 1.9491666666666667)","(11.0, 12.5, 11.166666666666666)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 320.0)","(3.7, 5.4, 5.061538461538461)","(4.4, 5.8, 5.428571428571429)","(14.0, 34.0, 32.2)"
12-01-2023 17:55:46.283326,"(1.75, 1.99, 1.9491666666666667)","(11.0, 12.5, 11.166666666666666)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 320.0)","(3.7, 5.4, 5.1)","(4.4, 5.8, 5.502857142857143)","(14.0, 34.0, 32.2)"
12-01-2023 17:55:47.388585,"(1.75, 1.99, 1.9433333333333334)","(11.0, 12.5, 11.166666666666666)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 325.0)","(3.7, 5.4, 5.1)","(4.4, 5.8, 5.502857142857143)","(14.0, 34.0, 32.2)"
12-01-2023 17:55:48.498421,"(1.75, 1.99, 1.9491666666666667)","(11.0, 12.5, 11.166666666666666)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 325.0)","(3.7, 5.4, 5.219354838709678)","(4.4, 5.8, 5.468965517241379)","(14.0, 34.0, 32.2)"
12-01-2023 17:55:49.522646,"(1.75, 1.99, 1.981923076923077)","(11.0, 12.5, 11.078947368421053)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 280.0)","(3.7, 5.5, 5.219354838709678)","(4.4, 5.8, 5.468965517241379)","(14.0, 34.0, 32.2)"
12-01-2023 17:55:50.684659,"(1.75, 1.99, 1.9649999999999999)","(11.0, 12.5, 11.065217391304348)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 280.0)","(3.7, 5.6, 5.04)","(4.4, 5.8, 5.468965517241379)","(14.0, 34.0, 32.2)"
12-01-2023 17:55:51.834633,"(1.75, 1.99, 1.9849999999999999)","(11.0, 12.5, 11.166666666666666)","(41.0, 110.0, 106.66666666666667)","(41.0, 350.0, 280.0)","(3.7, 5.6, 5.092156862745099)","(4.4, 5.8, 5.468965517241379)","(14.0, 34.0, 32.2)"
