,Tobias,One For Luck,Stimo Command,Krypto Maizie,Bumpy Johnson,Gagan Dolly,Magic Mavis,Harrison House
04-01-2023 13:35:21.129793,"(6.5, 12.5, 12.041666666666666)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:22.545196,"(6.5, 12.5, 12.041666666666666)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:23.978393,"(6.5, 12.5, 12.041666666666666)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:25.217683,"(6.5, 12.5, 12.041666666666666)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:26.452460,"(6.5, 12.5, 11.225)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:27.644025,"(6.5, 12.5, 11.225)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:28.882660,"(6.5, 12.5, 11.225)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:30.024687,"(6.5, 12.5, 11.225)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:31.163093,"(6.5, 12.5, 11.225)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:32.443941,"(6.5, 12.5, 11.225)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:33.744644,"(6.5, 12.5, 11.225)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:35.089474,"(6.5, 12.5, 11.225)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:36.329149,"(6.5, 12.5, 11.8125)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:37.551728,"(6.5, 12.5, 11.8125)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:38.804114,"(6.5, 12.5, 11.8125)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:40.088261,"(6.5, 12.5, 11.8125)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:41.376271,"(6.5, 12.5, 11.225)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:42.618099,"(6.5, 12.5, 11.225)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 20.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 33.0)","(9.0, 23.0, 10.742857142857144)"
04-01-2023 13:35:43.833262,"(6.5, 12.5, 11.225)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 16.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 41.36363636363636)","(9.0, 23.0, 11.120000000000001)"
04-01-2023 13:35:45.082885,"(6.5, 13.0, 11.666666666666666)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.76)","(3.3, 5.3, 3.524)","(12.0, 24.0, 16.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 41.36363636363636)","(9.0, 23.0, 12.95)"
04-01-2023 13:35:46.333303,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 16.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 41.36363636363636)","(9.0, 23.0, 11.3)"
04-01-2023 13:35:47.619636,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 5.116129032258065)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 16.0)","(10.0, 25.0, 12.5)","(19.0, 60.0, 41.36363636363636)","(9.0, 23.0, 11.3)"
04-01-2023 13:35:48.894549,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 16.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 41.36363636363636)","(9.0, 23.0, 11.3)"
04-01-2023 13:35:50.348540,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 16.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 41.36363636363636)","(9.0, 23.0, 11.3)"
04-01-2023 13:35:51.973604,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:35:53.444136,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:35:54.843614,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:35:56.225323,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:35:57.624564,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:35:59.005492,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:00.405586,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:01.867909,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:03.226695,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:04.499852,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:05.720691,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:06.945933,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:08.179277,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:09.404891,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:10.777023,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:12.163658,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:13.557312,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:15.129806,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:17.206119,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:18.865256,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:20.160303,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:21.344970,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:22.558572,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:23.758902,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:25.009686,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:26.160139,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:27.376501,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:28.691438,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:29.960902,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:31.225417,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:32.418684,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:33.645804,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:34.896991,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:36.183110,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:37.411917,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:38.639971,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:39.807377,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:40.988409,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:42.235524,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:43.496222,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:44.673075,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:45.924700,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:47.169530,"(6.5, 13.0, 9.133333333333333)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:48.434015,"(6.5, 13.0, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:49.718310,"(6.5, 12.5, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:50.989398,"(6.5, 12.5, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:52.217758,"(6.5, 12.5, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:53.440078,"(6.5, 12.5, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:54.577315,"(6.5, 12.5, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:55.705510,"(6.5, 12.5, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:56.840643,"(6.5, 12.5, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:58.065612,"(6.5, 12.5, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:36:59.333005,"(6.5, 12.5, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 5.933333333333334)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:37:00.533296,"(6.5, 12.5, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 6.057142857142857)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:37:01.656197,"(6.5, 12.5, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 6.057142857142857)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:37:02.844169,"(6.5, 12.5, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 6.057142857142857)","(3.3, 5.3, 3.5923076923076924)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:37:03.982778,"(6.5, 12.5, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 6.057142857142857)","(3.3, 5.3, 3.655555555555556)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:37:05.281834,"(6.5, 12.5, 11.8125)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 6.057142857142857)","(3.3, 5.3, 3.655555555555556)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:37:06.497755,"(6.5, 12.5, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 6.057142857142857)","(3.3, 5.3, 3.655555555555556)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
04-01-2023 13:37:07.714525,"(6.5, 12.5, 9.85)","(3.7, 5.5, 4.05625)","(4.0, 6.8, 6.057142857142857)","(3.3, 5.3, 3.655555555555556)","(12.0, 24.0, 18.0)","(10.0, 25.0, 14.285714285714285)","(19.0, 60.0, 31.07142857142857)","(9.0, 23.0, 11.3)"
