,Zouologist,Sizzleonthebridge,Participator,Smugglers Run,Brothers Of Antrim,Pindarras Dream,Saiko,Merc,Gironde,Zarsnip
05-01-2023 16:29:43.958164,"(10.0, 17.0, 16.666666666666668)","(41.0, 75.0, 66.11111111111111)","(1.9, 2.18, 2.128)","(11.0, 15.5, 15.285714285714285)","(11.0, 12.5, 11.751396648044693)","(21.0, 40.0, 37.69230769230769)","(3.9, 4.7, 4.5588235294117645)","(21.0, 44.0, 43.2)","(26.0, 42.0, 38.95238095238095)","(51.0, 90.0, 82.05882352941177)"
05-01-2023 16:29:45.100353,"(10.0, 18.5, 17.029411764705884)","(41.0, 75.0, 66.11111111111111)","(1.9, 2.2, 2.164)","(11.0, 15.5, 14.5)","(11.0, 12.5, 11.751396648044693)","(21.0, 40.0, 37.69230769230769)","(3.9, 4.6, 4.545454545454545)","(21.0, 44.0, 43.2)","(26.0, 42.0, 38.95238095238095)","(51.0, 90.0, 82.05882352941177)"
05-01-2023 16:29:46.242610,"(10.0, 18.5, 16.610091743119266)","(41.0, 75.0, 66.11111111111111)","(1.9, 2.2, 2.164)","(11.0, 15.0, 14.5)","(11.0, 12.5, 11.486206896551725)","(21.0, 40.0, 37.69230769230769)","(3.9, 4.6, 4.545454545454545)","(21.0, 44.0, 43.2)","(26.0, 42.0, 38.30769230769231)","(51.0, 90.0, 82.05882352941177)"
05-01-2023 16:29:47.431246,"(10.0, 18.5, 16.610091743119266)","(41.0, 75.0, 66.11111111111111)","(1.9, 2.2, 2.164)","(11.0, 15.0, 14.5)","(11.0, 12.5, 11.495145631067961)","(21.0, 40.0, 38.23529411764706)","(3.9, 4.6, 4.545454545454545)","(21.0, 44.0, 43.2)","(26.0, 42.0, 38.689655172413794)","(51.0, 90.0, 83.25)"
05-01-2023 16:29:48.768910,"(10.0, 18.5, 17.08256880733945)","(41.0, 75.0, 61.666666666666664)","(1.9, 2.2, 2.136)","(11.0, 15.0, 14.368421052631579)","(11.0, 12.0, 11.474747474747474)","(21.0, 40.0, 37.69230769230769)","(3.9, 4.6, 4.545454545454545)","(21.0, 44.0, 43.2)","(26.0, 42.0, 38.689655172413794)","(51.0, 90.0, 82.05882352941177)"
05-01-2023 16:29:50.037467,"(10.0, 18.5, 17.083333333333332)","(41.0, 75.0, 65.0)","(1.9, 2.2, 2.161538461538462)","(11.0, 15.0, 14.368421052631579)","(11.0, 12.0, 11.474747474747474)","(21.0, 40.0, 37.69230769230769)","(3.9, 4.6, 4.545454545454545)","(21.0, 44.0, 43.2)","(26.0, 42.0, 38.689655172413794)","(51.0, 90.0, 82.05882352941177)"
05-01-2023 16:29:51.469648,"(10.0, 18.5, 17.083333333333332)","(41.0, 75.0, 65.0)","(1.9, 2.18, 2.161538461538462)","(11.0, 15.0, 14.368421052631579)","(11.0, 12.0, 11.435185185185185)","(21.0, 40.0, 37.69230769230769)","(3.9, 4.6, 4.545454545454545)","(21.0, 44.0, 43.2)","(26.0, 42.0, 38.689655172413794)","(51.0, 90.0, 82.05882352941177)"
05-01-2023 16:29:52.707186,"(10.0, 18.5, 17.083333333333332)","(41.0, 75.0, 65.0)","(1.9, 2.18, 2.161538461538462)","(11.0, 15.0, 14.368421052631579)","(11.0, 12.0, 11.435185185185185)","(21.0, 40.0, 37.69230769230769)","(3.9, 4.6, 4.545454545454545)","(21.0, 44.0, 43.2)","(26.0, 42.0, 38.689655172413794)","(51.0, 90.0, 82.05882352941177)"
05-01-2023 16:29:53.841166,"(10.0, 18.5, 17.083333333333332)","(41.0, 75.0, 65.0)","(1.9, 2.22, 2.1616438356164385)","(11.0, 15.0, 14.368421052631579)","(11.0, 12.0, 11.396039603960396)","(21.0, 40.0, 37.42857142857143)","(3.9, 4.6, 4.545454545454545)","(21.0, 44.0, 43.2)","(26.0, 42.0, 38.689655172413794)","(51.0, 90.0, 82.05882352941177)"
05-01-2023 16:29:55.005927,"(10.0, 18.5, 17.083333333333332)","(41.0, 75.0, 65.0)","(1.9, 2.22, 2.1616438356164385)","(11.0, 15.0, 14.368421052631579)","(11.0, 12.0, 11.396039603960396)","(21.0, 40.0, 37.42857142857143)","(3.9, 4.6, 4.545454545454545)","(21.0, 44.0, 43.2)","(26.0, 42.0, 38.689655172413794)","(51.0, 90.0, 82.05882352941177)"
05-01-2023 16:29:56.192620,"(10.0, 18.5, 17.083333333333332)","(41.0, 75.0, 65.0)","(1.9, 2.22, 2.1616438356164385)","(11.0, 15.0, 14.368421052631579)","(11.0, 12.0, 11.396039603960396)","(21.0, 40.0, 37.42857142857143)","(3.9, 4.6, 4.545454545454545)","(21.0, 44.0, 43.2)","(26.0, 42.0, 38.689655172413794)","(51.0, 90.0, 82.05882352941177)"
05-01-2023 16:29:57.417142,"(10.0, 18.5, 17.083333333333332)","(41.0, 75.0, 65.0)","(1.9, 2.22, 2.1616438356164385)","(11.0, 15.0, 14.368421052631579)","(11.0, 12.0, 11.396039603960396)","(21.0, 40.0, 37.42857142857143)","(3.9, 4.6, 4.545454545454545)","(21.0, 44.0, 43.2)","(26.0, 42.0, 38.689655172413794)","(51.0, 90.0, 82.05882352941177)"
05-01-2023 16:29:58.638396,"(10.0, 18.5, 17.083333333333332)","(41.0, 75.0, 65.0)","(1.9, 2.22, 2.1616438356164385)","(11.0, 15.0, 14.636363636363637)","(11.0, 12.0, 11.396039603960396)","(21.0, 40.0, 37.42857142857143)","(3.9, 4.6, 4.533333333333333)","(21.0, 44.0, 43.333333333333336)","(26.0, 42.0, 38.689655172413794)","(51.0, 90.0, 82.05882352941177)"
05-01-2023 16:29:59.929669,"(10.0, 18.5, 17.083333333333332)","(41.0, 75.0, 65.0)","(1.9, 2.22, 2.1616438356164385)","(11.0, 16.0, 15.057692307692308)","(11.0, 12.0, 11.396039603960396)","(21.0, 40.0, 37.42857142857143)","(3.9, 4.6, 4.428571428571429)","(21.0, 44.0, 43.333333333333336)","(26.0, 42.0, 38.30769230769231)","(51.0, 90.0, 82.05882352941177)"
05-01-2023 16:30:01.378260,"(10.0, 18.5, 17.12162162162162)","(41.0, 75.0, 65.0)","(1.9, 2.22, 2.1576190476190478)","(11.0, 16.0, 15.155172413793103)","(11.0, 12.0, 11.428571428571429)","(21.0, 40.0, 36.23529411764706)","(3.9, 4.5, 4.418918918918919)","(21.0, 44.0, 43.333333333333336)","(26.0, 42.0, 38.30769230769231)","(51.0, 90.0, 82.05882352941177)"
05-01-2023 16:30:02.762570,"(10.0, 18.5, 17.12162162162162)","(41.0, 75.0, 65.0)","(1.9, 2.16, 2.130666666666667)","(11.0, 16.0, 15.337837837837839)","(11.0, 12.0, 11.444444444444445)","(21.0, 38.0, 35.5)","(3.9, 4.5, 4.529411764705882)","(21.0, 44.0, 42.0)","(26.0, 42.0, 38.30769230769231)","(51.0, 90.0, 79.61538461538461)"
05-01-2023 16:30:04.146616,"(10.0, 18.5, 17.028846153846153)","(41.0, 75.0, 70.55555555555556)","(1.9, 2.14, 2.130666666666667)","(11.0, 16.0, 15.309859154929578)","(11.0, 12.0, 11.275862068965518)","(21.0, 38.0, 37.285714285714285)","(3.9, 4.7, 4.541818181818182)","(21.0, 44.0, 40.125)","(26.0, 42.0, 37.63636363636363)","(51.0, 90.0, 84.70588235294117)"
05-01-2023 16:30:05.457982,"(10.0, 18.5, 17.09633027522936)","(41.0, 75.0, 70.55555555555556)","(1.9, 2.14, 2.136)","(11.0, 16.0, 15.309859154929578)","(11.0, 11.5, 11.24)","(21.0, 38.0, 37.285714285714285)","(3.9, 4.7, 4.510869565217392)","(21.0, 42.0, 40.125)","(26.0, 42.0, 37.63636363636363)","(51.0, 90.0, 85.5)"
05-01-2023 16:30:06.674888,"(10.0, 18.5, 17.09633027522936)","(41.0, 75.0, 70.55555555555556)","(1.9, 2.14, 2.136)","(11.0, 16.0, 15.309859154929578)","(11.0, 11.5, 11.24)","(21.0, 38.0, 37.285714285714285)","(3.9, 4.7, 4.487804878048781)","(21.0, 42.0, 40.125)","(26.0, 42.0, 37.63636363636363)","(51.0, 90.0, 85.5)"
05-01-2023 16:30:07.917585,"(10.0, 18.5, 17.09633027522936)","(41.0, 75.0, 70.55555555555556)","(1.9, 2.14, 2.138823529411765)","(11.0, 16.0, 15.155172413793103)","(11.0, 11.5, 11.24)","(21.0, 38.0, 37.375)","(3.9, 4.7, 4.509090909090909)","(21.0, 42.0, 39.27272727272727)","(26.0, 42.0, 37.42857142857143)","(51.0, 90.0, 83.07692307692308)"
05-01-2023 16:30:09.246341,"(10.0, 18.5, 17.09633027522936)","(41.0, 75.0, 71.66666666666667)","(1.9, 2.14, 2.138823529411765)","(11.0, 16.0, 15.155172413793103)","(11.0, 11.5, 10.75)","(21.0, 38.0, 37.375)","(3.9, 4.6, 4.496551724137931)","(21.0, 42.0, 39.0)","(26.0, 42.0, 37.42857142857143)","(51.0, 90.0, 83.07692307692308)"
05-01-2023 16:30:10.569616,"(10.0, 18.5, 17.09633027522936)","(41.0, 75.0, 71.66666666666667)","(1.9, 2.14, 2.127962085308057)","(11.0, 16.0, 15.26865671641791)","(11.0, 11.0, 10.702380952380953)","(21.0, 38.0, 37.375)","(3.9, 4.6, 4.488888888888889)","(21.0, 42.0, 39.0)","(26.0, 42.0, 36.35294117647059)","(51.0, 90.0, 83.07692307692308)"
05-01-2023 16:30:11.945692,"(10.0, 18.5, 17.09633027522936)","(41.0, 75.0, 73.88888888888889)","(1.9, 2.16, 2.127962085308057)","(11.0, 16.0, 15.26865671641791)","(11.0, 11.0, 10.702380952380953)","(21.0, 38.0, 37.375)","(3.9, 4.6, 4.488888888888889)","(21.0, 42.0, 38.666666666666664)","(26.0, 42.0, 37.42857142857143)","(51.0, 90.0, 83.07692307692308)"
05-01-2023 16:30:13.273934,"(10.0, 18.5, 17.09633027522936)","(41.0, 75.0, 70.55555555555556)","(1.9, 2.16, 2.127962085308057)","(11.0, 16.0, 15.26865671641791)","(11.0, 11.0, 10.702380952380953)","(21.0, 38.0, 37.375)","(3.9, 4.6, 4.488888888888889)","(21.0, 42.0, 38.666666666666664)","(26.0, 42.0, 37.42857142857143)","(51.0, 90.0, 83.07692307692308)"
05-01-2023 16:30:14.595558,"(10.0, 18.5, 17.537735849056602)","(41.0, 75.0, 63.0)","(1.9, 2.16, 2.1369072164948455)","(11.0, 16.0, 15.19672131147541)","(11.0, 11.0, 10.679487179487179)","(21.0, 38.0, 36.57142857142857)","(3.9, 4.6, 4.546428571428571)","(21.0, 42.0, 38.666666666666664)","(26.0, 42.0, 36.666666666666664)","(51.0, 90.0, 83.57142857142857)"
05-01-2023 16:30:15.853217,"(10.0, 18.5, 17.65)","(41.0, 75.0, 63.0)","(1.9, 2.16, 2.1235772357723577)","(11.0, 16.0, 15.209677419354838)","(11.0, 10.5, 10.463855421686747)","(21.0, 38.0, 36.57142857142857)","(3.9, 4.6, 4.558333333333334)","(21.0, 42.0, 38.666666666666664)","(26.0, 42.0, 37.63636363636363)","(51.0, 90.0, 83.57142857142857)"
05-01-2023 16:30:17.096696,"(10.0, 18.5, 17.642857142857142)","(41.0, 75.0, 63.0)","(1.9, 2.16, 2.1244444444444444)","(11.0, 16.0, 15.209677419354838)","(11.0, 10.5, 10.463855421686747)","(21.0, 38.0, 36.57142857142857)","(3.9, 4.6, 4.558333333333334)","(21.0, 42.0, 38.666666666666664)","(26.0, 42.0, 37.63636363636363)","(51.0, 90.0, 83.57142857142857)"
05-01-2023 16:30:18.328503,"(11.0, 18.5, 17.670731707317074)","(41.0, 75.0, 63.0)","(1.9, 2.16, 2.1257731958762887)","(11.0, 16.0, 15.26865671641791)","(11.0, 10.5, 10.463855421686747)","(21.0, 38.0, 36.75)","(3.9, 4.6, 4.561538461538461)","(21.0, 42.0, 40.23529411764706)","(26.0, 42.0, 37.63636363636363)","(51.0, 90.0, 83.57142857142857)"
05-01-2023 16:30:19.678352,"(11.0, 18.5, 17.635593220338983)","(41.0, 75.0, 63.0)","(1.9, 2.16, 2.126060606060606)","(11.0, 16.0, 15.183333333333334)","(11.0, 10.5, 10.463855421686747)","(21.0, 38.0, 36.75)","(3.9, 4.6, 4.576595744680851)","(21.0, 42.0, 40.23529411764706)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 85.5)"
05-01-2023 16:30:20.998823,"(11.0, 18.5, 18.00485436893204)","(41.0, 75.0, 65.0)","(1.9, 2.16, 2.144390243902439)","(11.0, 16.0, 15.546296296296296)","(11.0, 11.0, 10.747474747474747)","(21.0, 38.0, 36.888888888888886)","(3.9, 4.7, 4.564285714285714)","(21.0, 42.0, 34.5)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 85.5)"
05-01-2023 16:30:22.341539,"(11.0, 18.5, 17.555555555555557)","(41.0, 75.0, 65.0)","(1.9, 2.16, 2.152786885245902)","(11.0, 16.0, 15.546296296296296)","(11.0, 11.0, 10.747474747474747)","(21.0, 38.0, 36.888888888888886)","(3.9, 4.6, 4.564285714285714)","(21.0, 42.0, 34.5)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 85.5)"
05-01-2023 16:30:23.636292,"(11.0, 18.5, 17.555555555555557)","(41.0, 75.0, 65.0)","(1.9, 2.16, 2.1578947368421053)","(11.0, 16.0, 15.546296296296296)","(11.0, 11.0, 10.939759036144578)","(21.0, 38.0, 36.888888888888886)","(3.9, 4.6, 4.55)","(21.0, 42.0, 36.0)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 85.5)"
05-01-2023 16:30:25.006766,"(11.0, 18.5, 17.555555555555557)","(41.0, 75.0, 65.0)","(1.9, 2.16, 2.1580000000000004)","(11.0, 16.0, 15.183333333333334)","(11.0, 11.5, 10.946428571428571)","(21.0, 38.0, 36.888888888888886)","(3.9, 4.6, 4.55)","(21.0, 38.0, 36.0)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 85.5)"
05-01-2023 16:30:26.325890,"(11.0, 18.0, 17.833333333333332)","(41.0, 75.0, 65.0)","(1.9, 2.16, 2.1587628865979385)","(11.0, 15.5, 15.23076923076923)","(10.0, 11.5, 10.883333333333333)","(21.0, 38.0, 36.888888888888886)","(3.9, 4.6, 4.55)","(21.0, 38.0, 36.90909090909091)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 85.5)"
05-01-2023 16:30:27.543466,"(11.0, 18.0, 17.8)","(41.0, 75.0, 65.0)","(1.9, 2.16, 2.1587628865979385)","(11.0, 15.5, 15.23076923076923)","(10.0, 11.0, 10.883333333333333)","(21.0, 38.0, 36.888888888888886)","(3.9, 4.6, 4.55)","(21.0, 38.0, 36.90909090909091)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 85.5)"
05-01-2023 16:30:28.759539,"(11.0, 18.0, 17.75)","(41.0, 75.0, 65.0)","(1.9, 2.16, 2.1587628865979385)","(11.0, 15.5, 15.0625)","(10.0, 11.0, 10.883333333333333)","(21.0, 38.0, 36.888888888888886)","(3.9, 4.6, 4.55)","(21.0, 38.0, 36.90909090909091)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 85.5)"
05-01-2023 16:30:29.977757,"(11.0, 18.0, 17.75)","(41.0, 75.0, 65.0)","(1.9, 2.16, 2.1587628865979385)","(11.0, 15.5, 15.0625)","(10.0, 11.0, 10.883333333333333)","(21.0, 38.0, 36.888888888888886)","(3.9, 4.6, 4.55)","(21.0, 38.0, 36.90909090909091)","(26.0, 42.0, 37.63636363636363)","(51.0, 90.0, 85.5)"
05-01-2023 16:30:31.229326,"(11.0, 17.5, 17.46153846153846)","(41.0, 70.0, 64.0)","(1.9, 2.16, 2.1589285714285715)","(11.0, 15.5, 15.15)","(10.0, 11.0, 10.946428571428571)","(21.0, 38.0, 36.888888888888886)","(3.9, 4.6, 4.530769230769231)","(21.0, 38.0, 36.90909090909091)","(26.0, 42.0, 37.63636363636363)","(51.0, 90.0, 85.5)"
05-01-2023 16:30:32.631177,"(11.0, 17.5, 17.46153846153846)","(41.0, 70.0, 64.0)","(1.9, 2.16, 2.1560330578512397)","(11.0, 15.5, 15.375)","(10.0, 11.0, 10.948275862068966)","(21.0, 38.0, 37.0)","(3.9, 4.6, 4.549295774647887)","(21.0, 38.0, 41.38461538461539)","(26.0, 42.0, 37.63636363636363)","(51.0, 90.0, 85.5)"
05-01-2023 16:30:33.982515,"(10.0, 18.5, 17.645299145299145)","(41.0, 70.0, 65.71428571428571)","(1.9, 2.22, 2.16272)","(11.0, 15.5, 15.458333333333334)","(10.0, 11.0, 11.25)","(21.0, 38.0, 37.111111111111114)","(3.9, 4.5, 4.570786516853932)","(21.0, 46.0, 43.6)","(26.0, 42.0, 38.25)","(51.0, 90.0, 84.16666666666667)"
05-01-2023 16:30:35.302025,"(10.0, 18.5, 17.732558139534884)","(41.0, 70.0, 66.25)","(1.9, 2.22, 2.141546961325967)","(11.0, 15.5, 15.458333333333334)","(10.0, 11.5, 11.25)","(21.0, 38.0, 37.6)","(3.9, 4.6, 4.55)","(21.0, 46.0, 41.55555555555556)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 85.0)"
05-01-2023 16:30:36.613310,"(10.0, 18.5, 17.65671641791045)","(41.0, 70.0, 66.25)","(1.9, 2.22, 2.1717857142857144)","(11.0, 15.5, 15.458333333333334)","(10.0, 11.5, 11.25)","(21.0, 38.0, 37.6)","(3.9, 4.6, 4.55)","(21.0, 46.0, 41.0)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 86.47058823529412)"
05-01-2023 16:30:37.962095,"(10.0, 18.5, 17.6171875)","(41.0, 70.0, 66.25)","(1.9, 2.22, 2.1934177215189874)","(11.0, 15.5, 15.458333333333334)","(10.0, 11.5, 11.307692307692308)","(21.0, 38.0, 37.6)","(3.9, 4.6, 4.55)","(21.0, 46.0, 41.0)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 86.47058823529412)"
05-01-2023 16:30:39.204993,"(12.0, 18.5, 17.6171875)","(41.0, 70.0, 66.25)","(1.9, 2.22, 2.2044444444444444)","(11.0, 15.5, 15.455882352941176)","(9.0, 11.5, 11.307692307692308)","(21.0, 38.0, 37.6)","(3.9, 4.6, 4.55)","(21.0, 46.0, 41.0)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 86.47058823529412)"
05-01-2023 16:30:40.460526,"(12.0, 18.5, 17.6171875)","(41.0, 70.0, 66.25)","(1.9, 2.22, 2.2148387096774194)","(11.0, 15.5, 15.425)","(9.0, 11.5, 11.25)","(21.0, 38.0, 37.6)","(3.9, 4.6, 4.561538461538461)","(21.0, 46.0, 42.470588235294116)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 85.0)"
05-01-2023 16:30:41.702448,"(12.0, 18.5, 17.596)","(41.0, 70.0, 66.25)","(1.9, 2.22, 2.2148387096774194)","(11.0, 15.5, 15.425)","(9.0, 11.5, 11.25)","(21.0, 38.0, 37.6)","(3.9, 4.7, 4.561538461538461)","(21.0, 46.0, 40.4)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 82.5)"
05-01-2023 16:30:42.983099,"(12.0, 18.5, 17.56611570247934)","(41.0, 70.0, 66.25)","(1.9, 2.22, 2.2164444444444444)","(11.0, 15.5, 15.425)","(9.0, 11.5, 11.25)","(21.0, 38.0, 37.6)","(3.9, 4.7, 4.561538461538461)","(21.0, 46.0, 40.0)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 81.0)"
05-01-2023 16:30:44.311926,"(12.0, 18.5, 17.56611570247934)","(41.0, 70.0, 66.25)","(1.9, 2.22, 2.149247311827957)","(11.0, 15.5, 15.392857142857142)","(9.0, 11.5, 11.25)","(21.0, 38.0, 37.6)","(3.9, 4.7, 4.561538461538461)","(21.0, 44.0, 39.714285714285715)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 81.0)"
05-01-2023 16:30:45.707416,"(12.0, 18.5, 17.630769230769232)","(41.0, 70.0, 66.25)","(1.9, 2.16, 2.1534883720930234)","(11.0, 15.5, 15.457142857142857)","(9.0, 11.5, 11.25)","(21.0, 38.0, 37.6)","(3.9, 4.7, 4.544444444444444)","(21.0, 44.0, 39.714285714285715)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 81.0)"
05-01-2023 16:30:47.016517,"(12.0, 18.5, 17.630769230769232)","(41.0, 70.0, 66.25)","(1.9, 2.16, 2.21)","(11.0, 16.0, 15.571428571428571)","(9.0, 11.5, 11.25)","(21.0, 38.0, 37.6)","(3.9, 4.6, 4.534782608695652)","(21.0, 44.0, 40.4)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 81.0)"
05-01-2023 16:30:48.321595,"(12.0, 18.5, 17.56611570247934)","(41.0, 70.0, 66.25)","(1.9, 2.22, 2.161132075471698)","(11.0, 16.0, 15.571428571428571)","(9.0, 11.5, 10.894736842105264)","(21.0, 38.0, 37.6)","(3.9, 4.6, 4.534782608695652)","(21.0, 44.0, 40.4)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 81.0)"
05-01-2023 16:30:49.658999,"(12.0, 18.5, 17.72222222222222)","(41.0, 70.0, 66.25)","(1.9, 2.22, 2.1593103448275865)","(11.0, 16.0, 15.571428571428571)","(9.0, 11.0, 10.866666666666667)","(21.0, 38.0, 37.6)","(3.9, 4.6, 4.534782608695652)","(21.0, 44.0, 36.8)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 81.0)"
05-01-2023 16:30:50.883228,"(12.0, 18.0, 17.41176470588235)","(41.0, 70.0, 66.25)","(1.9, 2.22, 2.1571428571428575)","(11.0, 16.0, 15.571428571428571)","(9.0, 11.0, 10.866666666666667)","(21.0, 38.0, 37.06666666666667)","(3.9, 4.6, 4.534782608695652)","(21.0, 44.0, 36.8)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 81.0)"
05-01-2023 16:30:52.171822,"(12.0, 18.0, 17.25925925925926)","(41.0, 70.0, 66.66666666666667)","(1.9, 2.22, 2.184516129032258)","(11.0, 16.0, 15.571428571428571)","(9.0, 11.0, 10.866666666666667)","(21.0, 38.0, 37.06666666666667)","(3.9, 4.6, 4.534782608695652)","(21.0, 44.0, 36.8)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 81.0)"
05-01-2023 16:30:53.689182,"(12.0, 18.0, 17.25925925925926)","(41.0, 70.0, 66.66666666666667)","(1.9, 2.2, 2.1961290322580647)","(11.0, 16.0, 15.714285714285714)","(9.0, 11.0, 10.491525423728813)","(21.0, 38.0, 37.06666666666667)","(3.9, 4.6, 4.534782608695652)","(21.0, 44.0, 36.8)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 81.0)"
05-01-2023 16:30:55.106292,"(12.0, 18.0, 17.25925925925926)","(41.0, 70.0, 66.66666666666667)","(1.9, 2.2, 2.194)","(11.0, 16.0, 15.868421052631579)","(9.0, 10.5, 10.472727272727273)","(21.0, 38.0, 36.0)","(3.9, 4.6, 4.565116279069767)","(21.0, 44.0, 36.8)","(26.0, 42.0, 40.23529411764706)","(51.0, 90.0, 81.42857142857143)"
05-01-2023 16:30:56.662917,"(12.0, 18.0, 17.565217391304348)","(41.0, 70.0, 66.66666666666667)","(1.9, 2.2, 2.196923076923077)","(11.0, 16.0, 16.22222222222222)","(9.0, 10.5, 10.439516129032258)","(21.0, 38.0, 36.0)","(3.9, 4.6, 4.584848484848485)","(21.0, 44.0, 38.0)","(26.0, 42.0, 40.23529411764706)","(51.0, 90.0, 81.42857142857143)"
05-01-2023 16:30:58.173725,"(12.0, 18.0, 17.565217391304348)","(41.0, 70.0, 66.66666666666667)","(1.9, 2.2, 2.1961904761904765)","(11.0, 18.0, 16.833333333333332)","(9.0, 10.5, 10.478070175438596)","(21.0, 38.0, 36.0)","(3.9, 4.6, 4.58235294117647)","(21.0, 44.0, 40.21052631578947)","(26.0, 42.0, 38.470588235294116)","(51.0, 90.0, 81.42857142857143)"
05-01-2023 16:30:59.651643,"(12.0, 18.0, 17.321428571428573)","(41.0, 70.0, 63.125)","(1.9, 2.2, 2.1961904761904765)","(11.0, 17.5, 16.75)","(9.0, 10.5, 10.467391304347826)","(21.0, 38.0, 36.0)","(3.9, 4.6, 4.662195121951219)","(21.0, 44.0, 40.21052631578947)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 81.42857142857143)"
05-01-2023 16:31:00.942877,"(12.0, 17.5, 17.321428571428573)","(41.0, 65.0, 62.0)","(2.0, 2.2, 2.1961904761904765)","(12.0, 17.5, 16.75)","(8.5, 10.5, 10.467391304347826)","(21.0, 38.0, 36.0)","(3.9, 4.7, 4.669902912621359)","(21.0, 44.0, 40.21052631578947)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 81.42857142857143)"
05-01-2023 16:31:02.244114,"(12.0, 17.5, 17.142857142857142)","(41.0, 65.0, 62.0)","(2.0, 2.2, 2.1961904761904765)","(12.0, 17.5, 16.75)","(8.5, 10.5, 10.468421052631578)","(21.0, 38.0, 36.0)","(3.9, 4.7, 4.61938775510204)","(21.0, 44.0, 38.8)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 81.42857142857143)"
05-01-2023 16:31:03.564693,"(12.0, 17.5, 17.142857142857142)","(41.0, 65.0, 62.0)","(2.0, 2.2, 2.1411464968152867)","(12.0, 17.5, 16.75)","(8.5, 10.5, 10.468421052631578)","(21.0, 38.0, 36.0)","(3.9, 4.8, 4.70483870967742)","(21.0, 40.0, 38.8)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 81.42857142857143)"
05-01-2023 16:31:04.802313,"(12.0, 17.0, 16.85)","(41.0, 65.0, 62.0)","(2.0, 2.16, 2.1411464968152867)","(12.0, 17.5, 16.75)","(8.5, 10.5, 10.227272727272727)","(21.0, 38.0, 36.0)","(3.9, 4.8, 4.613684210526316)","(21.0, 40.0, 37.25)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 81.42857142857143)"
05-01-2023 16:31:06.169693,"(12.0, 17.0, 16.952380952380953)","(41.0, 65.0, 62.0)","(2.0, 2.16, 2.1406349206349207)","(12.0, 17.5, 16.944444444444443)","(8.5, 10.5, 10.227272727272727)","(21.0, 38.0, 36.0)","(3.9, 4.8, 4.613684210526316)","(21.0, 40.0, 36.96551724137931)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 81.42857142857143)"
05-01-2023 16:31:07.548772,"(12.0, 17.0, 16.944444444444443)","(41.0, 65.0, 62.0)","(2.0, 2.16, 2.1404705882352943)","(12.0, 17.5, 16.818181818181817)","(8.5, 10.5, 10.195652173913043)","(21.0, 38.0, 35.2)","(3.9, 4.8, 4.617525773195876)","(21.0, 40.0, 36.96551724137931)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 81.42857142857143)"
05-01-2023 16:31:08.938609,"(12.0, 17.0, 16.875)","(41.0, 65.0, 59.72222222222222)","(2.0, 2.16, 2.140487804878049)","(12.0, 17.5, 16.818181818181817)","(8.5, 10.5, 10.156862745098039)","(21.0, 36.0, 35.2)","(3.9, 4.8, 4.617525773195876)","(21.0, 40.0, 36.48)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 82.0)"
05-01-2023 16:31:10.297546,"(12.0, 17.0, 16.96875)","(41.0, 60.0, 63.84615384615385)","(2.0, 2.16, 2.138961038961039)","(12.0, 17.5, 16.818181818181817)","(8.5, 10.5, 10.08)","(21.0, 36.0, 35.2)","(3.9, 4.8, 4.61938775510204)","(21.0, 40.0, 36.48)","(26.0, 42.0, 38.44444444444444)","(51.0, 90.0, 82.0)"
