,All Inn Scooby,Moyarra Minstrel,Jaggers Lady,Stylish Ken,Soda Brock,Raw Panic,Smiling Spaniard,Dark Krystal
12-01-2023 09:46:43.141786,"(5.0, 9.6, 9.16)","(12.0, 23.0, 21.428571428571427)","(3.9, 5.1, 4.1)","(3.3, 3.6, 3.425)","(10.0, 19.0, 14.916666666666668)","(10.0, 44.0, 38.333333333333336)","(8.0, 13.5, 11.200000000000001)","(6.5, 9.6, 7.95)"
12-01-2023 09:46:44.550705,"(5.0, 9.8, 9.16)","(12.0, 24.0, 21.428571428571427)","(3.9, 5.1, 4.1)","(3.3, 3.6, 3.425)","(10.0, 19.0, 14.916666666666668)","(10.0, 44.0, 38.333333333333336)","(8.0, 14.0, 11.914285714285715)","(6.5, 9.6, 7.95)"
12-01-2023 09:46:45.940242,"(5.0, 9.8, 9.628571428571428)","(12.0, 24.0, 22.125)","(3.9, 5.1, 4.1)","(3.3, 3.6, 3.355)","(10.0, 19.0, 14.916666666666668)","(10.0, 44.0, 38.333333333333336)","(8.0, 13.5, 11.914285714285715)","(6.5, 9.6, 7.766666666666667)"
12-01-2023 09:46:47.275975,"(5.0, 10.0, 9.77142857142857)","(12.0, 24.0, 22.666666666666668)","(3.9, 5.1, 4.1)","(3.3, 3.6, 3.355)","(10.0, 19.0, 13.944444444444445)","(10.0, 44.0, 40.6)","(8.0, 13.5, 11.914285714285715)","(6.5, 9.6, 7.766666666666667)"
12-01-2023 09:46:48.674410,"(5.0, 10.0, 9.77142857142857)","(12.0, 24.0, 22.666666666666668)","(3.9, 5.1, 4.5)","(3.3, 3.6, 3.355)","(10.0, 19.0, 14.071428571428571)","(10.0, 44.0, 40.6)","(8.0, 13.5, 11.914285714285715)","(6.5, 9.6, 8.4)"
12-01-2023 09:46:50.063846,"(5.0, 10.0, 9.77142857142857)","(12.0, 24.0, 22.666666666666668)","(3.9, 5.0, 4.5)","(3.3, 3.6, 3.355)","(10.0, 18.0, 14.071428571428571)","(10.0, 44.0, 40.6)","(8.0, 13.5, 11.914285714285715)","(6.5, 9.4, 8.666666666666668)"
12-01-2023 09:46:51.440842,"(5.0, 10.0, 9.77142857142857)","(12.0, 24.0, 22.666666666666668)","(3.9, 5.0, 4.5)","(3.3, 3.6, 3.355)","(10.0, 18.0, 14.071428571428571)","(10.0, 44.0, 40.6)","(8.0, 13.5, 11.914285714285715)","(6.5, 9.4, 8.666666666666668)"
12-01-2023 09:46:52.727327,"(5.0, 10.0, 9.885714285714286)","(12.0, 24.0, 22.666666666666668)","(3.9, 5.0, 4.5)","(3.3, 3.6, 3.355)","(10.0, 18.0, 13.5)","(10.0, 44.0, 40.6)","(8.0, 13.5, 12.1875)","(6.5, 9.4, 8.666666666666668)"
12-01-2023 09:46:54.076181,"(5.0, 11.0, 10.6)","(12.0, 28.0, 24.0)","(3.9, 5.0, 4.5)","(3.3, 3.6, 3.355)","(10.0, 15.5, 13.1)","(10.0, 44.0, 40.6)","(8.0, 13.5, 12.1875)","(6.5, 9.4, 8.666666666666668)"
12-01-2023 09:46:55.456473,"(5.0, 11.0, 10.6)","(12.0, 28.0, 24.0)","(3.9, 5.0, 4.5)","(3.3, 3.6, 3.355)","(10.0, 15.5, 13.1)","(10.0, 44.0, 40.6)","(8.0, 13.5, 11.666666666666666)","(6.5, 9.4, 8.666666666666668)"
12-01-2023 09:46:56.720921,"(5.0, 11.0, 10.6)","(12.0, 28.0, 24.0)","(3.9, 5.0, 4.5)","(3.3, 3.6, 3.5402439024390246)","(10.0, 15.5, 13.1)","(10.0, 44.0, 40.6)","(8.0, 13.0, 11.666666666666666)","(6.5, 9.4, 8.666666666666668)"
12-01-2023 09:46:57.995197,"(5.0, 11.0, 10.6)","(12.0, 28.0, 23.75)","(3.9, 5.0, 4.5)","(3.3, 3.6, 3.5402439024390246)","(10.0, 15.5, 13.1)","(10.0, 44.0, 40.6)","(8.0, 13.0, 11.666666666666666)","(6.5, 9.4, 8.666666666666668)"
12-01-2023 09:46:59.318464,"(5.0, 11.0, 10.120000000000001)","(12.0, 29.0, 26.0)","(3.9, 5.0, 4.5)","(3.3, 3.6, 3.5402439024390246)","(10.0, 15.5, 13.1)","(10.0, 44.0, 40.6)","(8.0, 13.0, 11.666666666666666)","(6.5, 9.4, 8.666666666666668)"
12-01-2023 09:47:00.694720,"(5.0, 11.0, 10.6)","(12.0, 28.0, 26.0)","(4.0, 5.0, 4.5)","(3.3, 3.6, 3.5402439024390246)","(9.0, 15.5, 13.1)","(10.0, 44.0, 40.6)","(8.0, 13.0, 11.666666666666666)","(6.5, 9.4, 8.666666666666668)"
12-01-2023 09:47:02.148840,"(5.0, 11.0, 10.6)","(12.0, 28.0, 26.0)","(4.0, 5.0, 4.5)","(3.3, 3.6, 3.5402439024390246)","(9.0, 15.5, 13.1)","(10.0, 44.0, 40.6)","(8.0, 13.0, 11.666666666666666)","(6.5, 9.4, 8.666666666666668)"
12-01-2023 09:47:03.540707,"(5.0, 11.0, 10.6)","(12.0, 28.0, 22.666666666666668)","(4.0, 5.0, 4.1)","(3.3, 3.6, 3.5402439024390246)","(9.0, 15.5, 12.676470588235293)","(10.0, 44.0, 36.714285714285715)","(8.0, 13.0, 10.483870967741936)","(6.5, 9.4, 7.36)"
12-01-2023 09:47:04.910588,"(5.0, 11.0, 10.6)","(12.0, 28.0, 25.285714285714285)","(4.0, 5.1, 4.1)","(3.3, 3.6, 3.5402439024390246)","(9.0, 15.5, 12.676470588235293)","(10.0, 44.0, 36.714285714285715)","(8.0, 13.0, 10.441176470588236)","(6.5, 9.6, 7.714285714285714)"
12-01-2023 09:47:06.354435,"(5.0, 11.0, 9.885714285714286)","(12.0, 27.0, 20.875)","(4.0, 5.1, 4.1)","(3.3, 3.6, 3.5402439024390246)","(9.0, 15.5, 12.676470588235293)","(10.0, 44.0, 36.714285714285715)","(8.0, 13.0, 12.083333333333334)","(6.5, 9.0, 7.338461538461539)"
12-01-2023 09:47:07.783843,"(5.0, 10.0, 9.77142857142857)","(12.0, 27.0, 20.823529411764707)","(4.0, 5.1, 4.1)","(3.3, 3.6, 3.5402439024390246)","(9.0, 15.5, 12.676470588235293)","(10.0, 44.0, 35.5)","(8.0, 12.5, 12.083333333333334)","(6.5, 9.0, 7.338461538461539)"
12-01-2023 09:47:09.164609,"(5.0, 10.0, 9.77142857142857)","(12.0, 27.0, 20.823529411764707)","(4.0, 5.1, 4.1)","(3.3, 3.6, 3.5402439024390246)","(9.0, 15.5, 12.676470588235293)","(10.0, 44.0, 35.5)","(8.0, 12.5, 12.083333333333334)","(6.5, 9.0, 7.6)"
12-01-2023 09:47:10.546721,"(5.0, 10.0, 9.77142857142857)","(12.0, 27.0, 20.823529411764707)","(4.0, 5.1, 4.1)","(3.3, 3.6, 3.5402439024390246)","(9.0, 15.5, 12.676470588235293)","(10.0, 44.0, 35.5)","(8.0, 12.5, 12.1875)","(6.5, 8.6, 7.6)"
12-01-2023 09:47:11.843911,"(5.0, 10.0, 9.77142857142857)","(12.0, 27.0, 20.823529411764707)","(4.0, 5.1, 4.1)","(3.3, 3.6, 3.5402439024390246)","(9.0, 15.5, 12.676470588235293)","(10.0, 44.0, 35.5)","(8.0, 12.5, 12.0)","(6.5, 8.6, 7.321739130434783)"
12-01-2023 09:47:13.171257,"(5.0, 10.0, 9.583333333333332)","(12.0, 27.0, 20.823529411764707)","(4.0, 5.1, 4.1)","(3.3, 3.6, 3.355)","(9.0, 15.5, 12.676470588235293)","(10.0, 44.0, 35.5)","(8.0, 12.5, 12.142857142857142)","(6.5, 8.6, 7.6000000000000005)"
12-01-2023 09:47:14.510969,"(5.0, 11.5, 9.857142857142858)","(12.0, 27.0, 23.0)","(4.0, 5.1, 4.1)","(3.3, 3.6, 3.3625)","(9.0, 15.5, 12.676470588235293)","(10.0, 44.0, 35.5)","(8.0, 12.5, 12.0)","(6.5, 8.4, 7.32)"
12-01-2023 09:47:15.902823,"(5.0, 11.0, 9.857142857142858)","(12.0, 26.0, 23.0)","(4.0, 5.1, 4.1)","(3.3, 3.55, 3.3625)","(9.0, 15.5, 12.676470588235293)","(10.0, 44.0, 35.5)","(8.0, 12.5, 11.666666666666666)","(6.5, 8.4, 7.32)"
12-01-2023 09:47:17.172006,"(5.0, 11.0, 9.857142857142858)","(12.0, 26.0, 21.029411764705884)","(4.0, 5.1, 4.1)","(3.3, 3.55, 3.5060975609756095)","(9.0, 15.5, 12.452380952380953)","(10.0, 44.0, 31.2)","(8.0, 12.5, 11.666666666666666)","(6.5, 8.4, 7.304347826086957)"
12-01-2023 09:47:18.575384,"(5.0, 11.0, 9.95)","(12.0, 26.0, 21.305555555555557)","(4.0, 5.1, 4.5)","(3.3, 3.55, 3.5060975609756095)","(9.0, 15.5, 12.875)","(10.0, 44.0, 35.0)","(8.0, 12.5, 10.193548387096774)","(6.5, 8.4, 7.857142857142857)"
12-01-2023 09:47:19.951349,"(5.0, 10.5, 9.95)","(12.0, 26.0, 21.305555555555557)","(4.0, 5.0, 4.5)","(3.3, 3.55, 3.5060975609756095)","(9.0, 15.5, 13.029411764705882)","(10.0, 42.0, 35.0)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.857142857142857)"
12-01-2023 09:47:21.573572,"(5.0, 10.5, 10.185714285714285)","(12.0, 26.0, 21.029411764705884)","(4.0, 5.0, 4.5)","(3.3, 3.55, 3.5060975609756095)","(9.0, 15.5, 13.029411764705882)","(10.0, 42.0, 35.0)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.857142857142857)"
12-01-2023 09:47:23.164466,"(5.0, 10.5, 10.185714285714285)","(12.0, 26.0, 21.029411764705884)","(4.0, 5.0, 4.0625)","(3.3, 3.55, 3.5060975609756095)","(9.0, 15.5, 12.9375)","(10.0, 42.0, 35.0)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.857142857142857)"
12-01-2023 09:47:24.477264,"(5.0, 10.5, 10.185714285714285)","(12.0, 26.0, 21.029411764705884)","(4.0, 5.0, 4.0625)","(3.3, 3.55, 3.5060975609756095)","(9.0, 15.0, 12.576923076923077)","(10.0, 42.0, 35.0)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.857142857142857)"
12-01-2023 09:47:25.762356,"(5.0, 10.5, 10.185714285714285)","(12.0, 26.0, 21.029411764705884)","(4.0, 5.0, 4.0625)","(3.3, 3.55, 3.5060975609756095)","(9.0, 15.0, 12.576923076923077)","(10.0, 42.0, 35.0)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.857142857142857)"
12-01-2023 09:47:27.122078,"(5.0, 10.5, 10.185714285714285)","(12.0, 26.0, 19.5)","(4.0, 5.0, 4.0625)","(3.3, 3.55, 3.478571428571428)","(9.0, 15.0, 13.0)","(10.0, 42.0, 35.0)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.857142857142857)"
12-01-2023 09:47:28.480709,"(5.0, 11.5, 10.7875)","(12.0, 26.0, 19.5)","(4.0, 5.0, 4.0625)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 12.909090909090908)","(10.0, 42.0, 35.0)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.857142857142857)"
12-01-2023 09:47:29.796449,"(5.0, 11.5, 10.7875)","(12.0, 26.0, 22.5)","(4.0, 5.0, 4.833333333333334)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 12.526315789473685)","(10.0, 42.0, 35.0)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.857142857142857)"
12-01-2023 09:47:31.076104,"(5.0, 11.5, 10.7875)","(12.0, 25.0, 23.7)","(4.0, 4.9, 4.6230769230769235)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 12.526315789473685)","(10.0, 42.0, 35.0)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:32.364849,"(5.0, 11.5, 10.7875)","(12.0, 25.0, 20.125)","(4.0, 4.9, 4.6230769230769235)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 12.526315789473685)","(10.0, 42.0, 35.5)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:33.657437,"(5.0, 11.5, 10.7875)","(12.0, 25.0, 22.166666666666668)","(4.0, 4.9, 4.6230769230769235)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 12.9375)","(10.0, 44.0, 35.5)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:34.935923,"(5.0, 11.5, 10.8625)","(12.0, 24.0, 22.166666666666668)","(4.0, 4.9, 4.6230769230769235)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 12.9375)","(10.0, 44.0, 32.666666666666664)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:36.184286,"(5.0, 11.5, 10.744444444444445)","(12.0, 24.0, 20.192307692307693)","(4.0, 4.9, 4.6230769230769235)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 12.9375)","(10.0, 44.0, 32.666666666666664)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:37.486705,"(5.0, 12.0, 10.447058823529412)","(12.0, 24.0, 20.192307692307693)","(4.0, 4.9, 4.6230769230769235)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 12.9375)","(10.0, 44.0, 32.666666666666664)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:38.830685,"(5.0, 12.0, 10.447058823529412)","(12.0, 24.0, 20.192307692307693)","(4.0, 4.9, 4.653846153846154)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 12.9375)","(10.0, 44.0, 34.5)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:40.226135,"(5.0, 12.0, 10.447058823529412)","(12.0, 24.0, 20.192307692307693)","(4.0, 4.9, 4.653846153846154)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 12.9375)","(10.0, 42.0, 34.5)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:41.552706,"(5.0, 12.0, 10.447058823529412)","(12.0, 24.0, 20.192307692307693)","(4.0, 4.9, 4.653846153846154)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 12.9375)","(10.0, 42.0, 34.5)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:42.815988,"(5.0, 12.0, 10.447058823529412)","(12.0, 24.0, 20.192307692307693)","(4.0, 4.9, 4.653846153846154)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 12.9375)","(10.0, 42.0, 34.5)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:44.374398,"(5.0, 12.0, 10.447058823529412)","(12.0, 24.0, 20.192307692307693)","(4.0, 4.9, 4.653846153846154)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 12.9375)","(10.0, 42.0, 35.6)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:45.874346,"(5.0, 12.0, 10.447058823529412)","(12.0, 24.0, 20.192307692307693)","(4.0, 4.9, 4.653846153846154)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 13.25)","(10.0, 42.0, 35.6)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:47.288180,"(5.0, 12.0, 10.447058823529412)","(12.0, 24.0, 20.192307692307693)","(4.0, 4.9, 4.684615384615385)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 36.666666666666664)","(8.0, 13.0, 10.193548387096774)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:48.663075,"(5.0, 12.0, 11.15)","(12.0, 24.0, 21.5)","(4.0, 4.9, 4.684615384615385)","(3.3, 3.55, 3.4875)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 36.666666666666664)","(8.0, 13.0, 11.0)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:50.031877,"(5.0, 11.5, 10.16470588235294)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.684615384615385)","(3.3, 3.55, 3.492857142857143)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 36.666666666666664)","(8.0, 12.5, 10.2)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:51.422292,"(5.0, 12.0, 10.16470588235294)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.684615384615385)","(3.3, 3.55, 3.492857142857143)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 36.666666666666664)","(8.0, 12.5, 10.2)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:52.979186,"(5.0, 12.0, 10.16470588235294)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.684615384615385)","(3.3, 3.55, 3.492857142857143)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 36.666666666666664)","(8.0, 12.5, 10.2)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:54.469674,"(5.0, 12.0, 10.16470588235294)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.65)","(3.3, 3.55, 3.492857142857143)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 36.666666666666664)","(8.0, 12.5, 10.2)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:55.790845,"(5.0, 12.0, 10.16470588235294)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.783333333333333)","(3.3, 3.55, 3.492857142857143)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 36.666666666666664)","(8.0, 12.5, 10.227272727272727)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:57.160338,"(5.0, 12.0, 10.23157894736842)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.783333333333333)","(3.3, 3.55, 3.492857142857143)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 36.666666666666664)","(8.0, 12.5, 10.227272727272727)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:58.548712,"(5.0, 12.0, 10.690909090909091)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.760000000000001)","(3.3, 3.55, 3.492857142857143)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 36.666666666666664)","(8.0, 12.5, 10.227272727272727)","(6.5, 8.2, 7.72)"
12-01-2023 09:47:59.864987,"(5.0, 12.0, 10.690909090909091)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.760000000000001)","(3.3, 3.55, 3.5337837837837838)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 36.666666666666664)","(8.0, 12.5, 10.227272727272727)","(6.5, 8.2, 7.72)"
12-01-2023 09:48:01.217916,"(5.0, 12.0, 10.690909090909091)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.760000000000001)","(3.3, 3.55, 3.5337837837837838)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 36.666666666666664)","(8.0, 12.5, 10.227272727272727)","(6.5, 8.2, 7.72)"
12-01-2023 09:48:02.506886,"(5.0, 12.0, 10.690909090909091)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.760000000000001)","(3.3, 3.55, 3.507142857142857)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 35.6)","(8.0, 12.5, 10.227272727272727)","(6.5, 8.2, 7.72)"
12-01-2023 09:48:03.811441,"(5.0, 12.0, 10.690909090909091)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.760000000000001)","(3.3, 3.55, 3.507142857142857)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 35.6)","(8.0, 12.5, 10.227272727272727)","(6.5, 8.2, 7.72)"
12-01-2023 09:48:05.140064,"(5.0, 12.0, 11.314285714285715)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.507142857142857)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 35.6)","(8.0, 12.5, 10.119047619047619)","(6.5, 8.2, 7.8)"
12-01-2023 09:48:06.419058,"(5.0, 10.0, 9.885714285714286)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.507142857142857)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 35.6)","(8.0, 12.5, 10.119047619047619)","(6.5, 8.2, 7.8)"
12-01-2023 09:48:07.552106,"(5.0, 10.0, 9.885714285714286)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.507142857142857)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 35.6)","(8.0, 12.5, 10.119047619047619)","(6.5, 8.2, 7.8)"
12-01-2023 09:48:08.751625,"(5.0, 10.0, 9.885714285714286)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.537837837837838)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 35.6)","(8.0, 12.5, 10.119047619047619)","(6.5, 8.2, 7.8)"
12-01-2023 09:48:09.999922,"(5.0, 10.0, 9.066666666666666)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.537837837837838)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 35.6)","(8.0, 12.5, 10.119047619047619)","(6.5, 8.2, 7.8)"
12-01-2023 09:48:11.295317,"(5.0, 10.0, 9.77142857142857)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.537837837837838)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 35.6)","(8.0, 12.5, 10.119047619047619)","(6.5, 8.2, 7.8)"
12-01-2023 09:48:12.417383,"(5.0, 9.6, 9.485714285714286)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.537837837837838)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 35.6)","(8.0, 12.5, 10.119047619047619)","(6.5, 8.2, 7.8)"
12-01-2023 09:48:13.609976,"(5.0, 9.6, 9.485714285714286)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.5344827586206895)","(9.0, 14.5, 12.978260869565217)","(10.0, 42.0, 35.6)","(8.0, 12.5, 10.119047619047619)","(6.5, 8.2, 7.8)"
12-01-2023 09:48:14.804000,"(5.0, 9.6, 9.485714285714286)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.5344827586206895)","(9.0, 14.5, 13.0)","(10.0, 42.0, 35.6)","(8.0, 12.5, 10.119047619047619)","(6.5, 8.2, 7.8)"
12-01-2023 09:48:16.060749,"(5.0, 9.6, 9.485714285714286)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.5344827586206895)","(9.0, 14.0, 12.75)","(10.0, 42.0, 35.6)","(8.0, 12.5, 10.119047619047619)","(6.5, 8.2, 7.445454545454545)"
12-01-2023 09:48:17.245955,"(5.0, 9.6, 9.2)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.5344827586206895)","(9.0, 14.0, 12.75)","(10.0, 42.0, 35.14285714285714)","(8.0, 12.5, 10.119047619047619)","(6.5, 8.4, 8.073684210526315)"
12-01-2023 09:48:18.340855,"(5.0, 11.5, 8.75)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.5344827586206895)","(9.0, 14.0, 12.421052631578947)","(10.0, 42.0, 35.14285714285714)","(8.0, 12.5, 10.119047619047619)","(6.5, 8.2, 8.085714285714285)"
12-01-2023 09:48:19.477543,"(5.0, 11.5, 8.707692307692307)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.5344827586206895)","(9.0, 14.0, 12.421052631578947)","(10.0, 42.0, 35.14285714285714)","(8.0, 12.5, 10.119047619047619)","(6.5, 8.2, 8.085714285714285)"
12-01-2023 09:48:20.586526,"(5.0, 11.5, 8.707692307692307)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.5344827586206895)","(9.0, 14.0, 12.421052631578947)","(10.0, 42.0, 35.14285714285714)","(8.0, 12.5, 10.25)","(6.5, 8.2, 8.085714285714285)"
12-01-2023 09:48:21.666449,"(5.0, 11.5, 8.707692307692307)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.5344827586206895)","(9.0, 14.0, 12.421052631578947)","(10.0, 42.0, 35.14285714285714)","(8.0, 12.0, 10.25)","(6.5, 8.2, 8.085714285714285)"
12-01-2023 09:48:22.780853,"(5.0, 10.5, 10.071428571428571)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.55, 3.693548387096774)","(9.0, 14.0, 12.421052631578947)","(10.0, 42.0, 35.14285714285714)","(8.0, 12.0, 10.2)","(6.5, 8.2, 8.066666666666666)"
12-01-2023 09:48:23.748888,"(5.0, 10.5, 10.071428571428571)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.75, 3.6944444444444446)","(9.0, 14.0, 12.421052631578947)","(10.0, 42.0, 35.14285714285714)","(8.0, 12.0, 10.074074074074074)","(6.5, 8.2, 8.066666666666666)"
12-01-2023 09:48:24.860705,"(5.0, 10.5, 10.071428571428571)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.75, 3.7142857142857144)","(9.0, 14.0, 12.421052631578947)","(10.0, 42.0, 35.14285714285714)","(8.0, 12.0, 10.074074074074074)","(6.5, 8.2, 8.066666666666666)"
12-01-2023 09:48:25.968804,"(5.0, 10.5, 10.071428571428571)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.75, 3.7142857142857144)","(9.0, 14.0, 12.421052631578947)","(10.0, 42.0, 35.14285714285714)","(8.0, 12.0, 10.074074074074074)","(6.5, 8.2, 8.066666666666666)"
12-01-2023 09:48:27.124154,"(5.0, 10.5, 10.071428571428571)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.75, 3.7142857142857144)","(9.0, 14.0, 12.421052631578947)","(10.0, 42.0, 35.14285714285714)","(8.0, 12.0, 10.074074074074074)","(6.5, 8.2, 8.066666666666666)"
12-01-2023 09:48:28.237021,"(5.0, 10.5, 10.166666666666666)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.75, 3.7142857142857144)","(9.0, 14.0, 12.421052631578947)","(10.0, 42.0, 35.14285714285714)","(8.0, 12.0, 10.074074074074074)","(6.5, 8.2, 8.066666666666666)"
12-01-2023 09:48:29.300586,"(5.0, 10.5, 10.22)","(12.0, 23.0, 19.785714285714285)","(4.0, 4.9, 4.6692307692307695)","(3.3, 3.75, 3.7142857142857144)","(9.0, 14.0, 12.421052631578947)","(10.0, 42.0, 35.14285714285714)","(8.0, 12.0, 10.074074074074074)","(6.5, 8.2, 8.066666666666666)"
