,Fly To Eden,Tralee Beth,Remember Always,Oak Barrel,Whispering Misty,Act Of Kindness,Nora Carat,Hot Temper
11-01-2023 09:52:05.315000,"(4.6, 5.9, 5.130769230769231)","(2.0, 2.66, 2.489)","(13.0, 26.0, 24.57142857142857)","(21.0, 60.0, 40.266666666666666)","(5.0, 7.0, 6.442857142857143)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:06.463489,"(4.6, 5.9, 5.130769230769231)","(2.0, 2.66, 2.5025)","(13.0, 26.0, 24.57142857142857)","(21.0, 60.0, 40.266666666666666)","(5.0, 7.0, 6.442857142857143)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:07.604894,"(4.6, 5.9, 5.130769230769231)","(2.0, 2.64, 2.5)","(13.0, 26.0, 24.57142857142857)","(21.0, 60.0, 40.266666666666666)","(5.0, 7.0, 6.442857142857143)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:08.667059,"(4.6, 5.9, 5.130769230769231)","(2.0, 2.64, 2.5)","(13.0, 26.0, 24.57142857142857)","(21.0, 60.0, 40.266666666666666)","(5.0, 7.0, 6.442857142857143)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:09.703691,"(4.6, 5.9, 5.130769230769231)","(2.0, 2.64, 2.5)","(13.0, 26.0, 24.57142857142857)","(21.0, 60.0, 40.266666666666666)","(5.0, 7.0, 6.442857142857143)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:10.760821,"(4.6, 5.8, 5.4399999999999995)","(2.0, 2.64, 2.5)","(13.0, 26.0, 24.57142857142857)","(21.0, 60.0, 28.0)","(5.0, 7.0, 6.442857142857143)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:11.796342,"(4.6, 5.8, 5.2)","(2.0, 2.64, 2.5)","(13.0, 26.0, 24.57142857142857)","(21.0, 60.0, 28.0)","(5.0, 7.0, 6.442857142857143)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:12.842395,"(4.6, 5.8, 5.2)","(2.0, 2.64, 2.5)","(13.0, 26.0, 24.57142857142857)","(21.0, 60.0, 28.0)","(5.0, 7.0, 6.442857142857143)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:13.918294,"(4.6, 5.8, 5.2)","(2.0, 2.64, 2.5)","(13.0, 26.0, 24.57142857142857)","(21.0, 60.0, 28.0)","(5.0, 7.0, 6.4714285714285715)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:15.101326,"(4.6, 5.8, 5.2)","(2.0, 2.62, 2.4975)","(13.0, 25.0, 23.714285714285715)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.422222222222222)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:16.232438,"(4.6, 5.8, 5.2)","(2.0, 2.62, 2.4975)","(13.0, 25.0, 23.714285714285715)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.309090909090909)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:17.306784,"(4.6, 5.8, 5.2)","(2.0, 2.62, 2.4975)","(13.0, 25.0, 23.714285714285715)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.309090909090909)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:18.361858,"(4.6, 5.8, 5.2)","(2.0, 2.62, 2.4975)","(13.0, 25.0, 23.714285714285715)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.309090909090909)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:19.484435,"(4.6, 5.8, 5.2)","(2.0, 2.62, 2.4975)","(13.0, 25.0, 23.714285714285715)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.309090909090909)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:20.522869,"(4.6, 5.8, 5.2)","(2.0, 2.62, 2.570588235294118)","(13.0, 25.0, 23.714285714285715)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.309090909090909)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:21.638634,"(4.6, 5.8, 5.2)","(2.0, 2.62, 2.570588235294118)","(13.0, 25.0, 23.714285714285715)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.309090909090909)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:22.729328,"(4.6, 5.8, 5.2)","(2.0, 2.62, 2.570588235294118)","(13.0, 25.0, 23.714285714285715)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.2)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:23.880748,"(4.6, 5.8, 5.2)","(2.0, 2.82, 2.688235294117647)","(13.0, 25.0, 20.90909090909091)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.345454545454546)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:25.012613,"(4.6, 5.8, 5.2)","(2.0, 2.82, 2.66)","(13.0, 24.0, 22.857142857142858)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.345454545454546)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:26.069942,"(4.6, 5.8, 5.2)","(2.0, 2.8, 2.6266666666666665)","(13.0, 24.0, 22.857142857142858)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.345454545454546)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:27.104579,"(4.6, 5.8, 5.2)","(2.0, 2.8, 2.6304347826086953)","(13.0, 24.0, 22.857142857142858)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.345454545454546)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:28.202696,"(4.6, 5.8, 5.2)","(2.0, 2.8, 2.6304347826086953)","(13.0, 24.0, 22.857142857142858)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.345454545454546)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:29.222338,"(4.6, 5.8, 5.2)","(2.0, 2.8, 2.6304347826086953)","(13.0, 24.0, 22.857142857142858)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.345454545454546)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:30.225814,"(4.6, 5.8, 5.2)","(2.0, 2.8, 2.597241379310345)","(13.0, 24.0, 22.857142857142858)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.2)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:31.231043,"(4.6, 5.8, 5.2)","(2.0, 2.78, 2.664705882352941)","(13.0, 24.0, 22.857142857142858)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.2)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:32.310781,"(4.6, 5.8, 5.2)","(2.0, 2.78, 2.6399999999999997)","(13.0, 24.0, 22.857142857142858)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.2)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:33.395504,"(4.6, 5.8, 5.2)","(2.0, 2.78, 2.6399999999999997)","(13.0, 24.0, 22.857142857142858)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.2)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.5)"
11-01-2023 09:52:34.546486,"(4.6, 5.8, 5.2)","(2.0, 2.78, 2.6399999999999997)","(13.0, 24.0, 22.857142857142858)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.2)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 14.625)"
11-01-2023 09:52:35.655118,"(4.6, 5.8, 5.2)","(2.0, 2.78, 2.6244444444444444)","(13.0, 24.0, 22.857142857142858)","(21.0, 60.0, 29.166666666666668)","(5.0, 6.6, 5.666666666666667)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.09090909090909)"
11-01-2023 09:52:36.698351,"(4.6, 5.8, 5.2)","(2.0, 2.78, 2.6355555555555554)","(13.0, 24.0, 22.857142857142858)","(21.0, 55.0, 29.166666666666668)","(5.0, 6.6, 6.052631578947368)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 16.0, 13.09090909090909)"
11-01-2023 09:52:37.728220,"(4.6, 5.8, 5.35)","(2.0, 2.78, 2.6355555555555554)","(13.0, 24.0, 22.857142857142858)","(21.0, 65.0, 47.5)","(5.0, 6.6, 6.127272727272727)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 16.0, 14.1)"
11-01-2023 09:52:38.766129,"(4.6, 5.8, 5.35)","(2.0, 2.78, 2.6355555555555554)","(13.0, 24.0, 22.857142857142858)","(21.0, 65.0, 47.5)","(5.0, 6.6, 6.127272727272727)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.3125)"
11-01-2023 09:52:39.808368,"(4.6, 5.8, 5.35)","(2.0, 2.78, 2.6355555555555554)","(13.0, 24.0, 22.857142857142858)","(21.0, 65.0, 30.833333333333332)","(5.0, 6.6, 6.127272727272727)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.3125)"
11-01-2023 09:52:40.846367,"(4.6, 5.8, 5.35)","(2.0, 2.78, 2.6355555555555554)","(13.0, 24.0, 22.857142857142858)","(21.0, 65.0, 30.833333333333332)","(5.0, 6.6, 6.127272727272727)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.3125)"
11-01-2023 09:52:41.873139,"(4.6, 5.8, 5.35)","(2.0, 2.78, 2.6355555555555554)","(13.0, 24.0, 22.857142857142858)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.127272727272727)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.3125)"
11-01-2023 09:52:42.900147,"(4.6, 5.8, 5.35)","(2.0, 2.78, 2.5526315789473686)","(13.0, 24.0, 22.857142857142858)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.127272727272727)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.3125)"
11-01-2023 09:52:43.938646,"(4.6, 5.8, 5.35)","(2.0, 2.78, 2.5526315789473686)","(13.0, 24.0, 23.0)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.05)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.3125)"
11-01-2023 09:52:44.966301,"(4.6, 5.8, 5.35)","(2.0, 2.78, 2.5526315789473686)","(13.0, 24.0, 23.0)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.16)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.3125)"
11-01-2023 09:52:46.070187,"(4.6, 5.8, 5.35)","(2.0, 2.78, 2.5526315789473686)","(13.0, 24.0, 23.0)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.16)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.3125)"
11-01-2023 09:52:47.218180,"(4.6, 6.0, 5.781818181818182)","(2.0, 2.78, 2.5435820895522387)","(13.0, 24.0, 23.875)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.16)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.3125)"
11-01-2023 09:52:48.320125,"(4.6, 5.8, 5.378947368421052)","(2.0, 2.78, 2.5435820895522387)","(13.0, 25.0, 23.875)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.16)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.3125)"
11-01-2023 09:52:49.459815,"(4.6, 5.8, 5.3)","(2.0, 2.78, 2.5435820895522387)","(13.0, 25.0, 20.75)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.16)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.3125)"
11-01-2023 09:52:50.529792,"(4.6, 5.8, 5.3)","(2.0, 2.78, 2.5435820895522387)","(13.0, 25.0, 20.75)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.16)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.3125)"
11-01-2023 09:52:51.624375,"(4.6, 5.8, 5.3)","(2.0, 2.78, 2.5435820895522387)","(13.0, 25.0, 20.75)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.3125)"
11-01-2023 09:52:52.748726,"(4.6, 5.8, 5.3)","(2.0, 2.78, 2.5435820895522387)","(13.0, 25.0, 20.75)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.3125)"
11-01-2023 09:52:53.892897,"(4.6, 5.8, 5.3)","(2.0, 2.78, 2.5435820895522387)","(13.0, 25.0, 20.75)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.75)"
11-01-2023 09:52:55.038845,"(4.6, 5.8, 5.3)","(2.0, 2.78, 2.5440677966101695)","(13.0, 25.0, 20.75)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.75)"
11-01-2023 09:52:56.134083,"(4.6, 5.8, 5.3)","(2.0, 2.78, 2.5440677966101695)","(13.0, 25.0, 20.75)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.75)"
11-01-2023 09:52:57.155282,"(4.6, 5.8, 5.3)","(2.0, 2.76, 2.5675)","(13.0, 25.0, 20.75)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.75)"
11-01-2023 09:52:58.222589,"(4.6, 5.8, 5.3)","(2.0, 2.74, 2.5542857142857143)","(13.0, 25.0, 20.75)","(21.0, 65.0, 28.555555555555557)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.75)"
11-01-2023 09:52:59.315679,"(4.6, 5.8, 5.3)","(2.0, 2.74, 2.5542857142857143)","(13.0, 25.0, 20.75)","(21.0, 60.0, 28.0)","(5.0, 6.6, 5.892857142857143)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.75)"
11-01-2023 09:53:00.457786,"(4.6, 5.8, 5.3)","(2.0, 2.74, 2.5542857142857143)","(13.0, 25.0, 20.75)","(21.0, 60.0, 28.0)","(5.0, 6.6, 5.892857142857143)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.75)"
11-01-2023 09:53:01.575526,"(4.6, 5.8, 5.24)","(2.0, 2.74, 2.4614285714285713)","(13.0, 25.0, 20.75)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.12)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.75)"
11-01-2023 09:53:02.736919,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.471111111111111)","(13.0, 27.0, 21.75)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.253846153846154)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.75)"
11-01-2023 09:53:03.847911,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.471111111111111)","(13.0, 27.0, 21.75)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.253846153846154)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.75)"
11-01-2023 09:53:04.952325,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.253846153846154)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.5, 13.8)"
11-01-2023 09:53:06.045513,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.0, 13.125)"
11-01-2023 09:53:07.142519,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.25)","(8.0, 15.0, 13.125)"
11-01-2023 09:53:08.222517,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 28.0)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 32.0)","(8.0, 15.0, 13.125)"
11-01-2023 09:53:09.356717,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 28.88888888888889)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.125)"
11-01-2023 09:53:10.521317,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 36.666666666666664)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.125)"
11-01-2023 09:53:11.649167,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 36.666666666666664)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.125)"
11-01-2023 09:53:12.702351,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 36.666666666666664)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.125)"
11-01-2023 09:53:13.742730,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 36.666666666666664)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.125)"
11-01-2023 09:53:14.785416,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 36.666666666666664)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.125)"
11-01-2023 09:53:15.796507,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 36.666666666666664)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.125)"
11-01-2023 09:53:16.779261,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 29.77777777777778)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.125)"
11-01-2023 09:53:17.797491,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 29.77777777777778)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.125)"
11-01-2023 09:53:18.837294,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 29.77777777777778)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.125)"
11-01-2023 09:53:19.980502,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 29.77777777777778)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:21.038979,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 29.77777777777778)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:22.126359,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 31.666666666666668)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:23.192871,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 31.666666666666668)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:24.315084,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 31.666666666666668)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:25.389304,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 31.666666666666668)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:26.479173,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 31.666666666666668)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:27.653275,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4633333333333334)","(13.0, 27.0, 21.75)","(21.0, 60.0, 29.77777777777778)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:28.814740,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.51)","(13.0, 27.0, 21.75)","(21.0, 60.0, 29.77777777777778)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:29.958956,"(4.6, 5.8, 5.24)","(2.0, 2.72, 2.4636363636363634)","(13.0, 27.0, 18.25)","(21.0, 60.0, 29.77777777777778)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:31.079136,"(4.6, 5.8, 5.317241379310345)","(2.0, 2.7, 2.4585714285714286)","(13.0, 27.0, 18.25)","(21.0, 60.0, 29.77777777777778)","(5.0, 6.6, 6.1)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:32.182147,"(4.6, 5.8, 5.317241379310345)","(2.0, 2.7, 2.4585714285714286)","(13.0, 27.0, 21.25)","(21.0, 60.0, 29.77777777777778)","(5.0, 6.6, 6.183333333333333)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:33.292124,"(4.6, 5.8, 5.24)","(2.0, 2.7, 2.4636363636363634)","(13.0, 26.0, 21.25)","(21.0, 60.0, 29.77777777777778)","(5.0, 6.6, 6.183333333333333)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:34.397342,"(4.6, 5.8, 5.317241379310345)","(2.0, 2.7, 2.4636363636363634)","(13.0, 27.0, 18.25)","(21.0, 60.0, 29.77777777777778)","(5.0, 6.6, 6.183333333333333)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:35.567815,"(4.6, 5.8, 5.317241379310345)","(2.0, 2.7, 2.4636363636363634)","(13.0, 27.0, 18.25)","(21.0, 60.0, 29.77777777777778)","(5.0, 6.6, 6.183333333333333)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:36.783848,"(4.6, 5.8, 5.375757575757576)","(2.0, 2.7, 2.4636363636363634)","(13.0, 27.0, 18.25)","(21.0, 60.0, 29.77777777777778)","(5.0, 6.6, 6.135714285714285)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 15.0, 13.5)"
11-01-2023 09:53:37.940569,"(4.6, 5.8, 5.375757575757576)","(2.0, 2.7, 2.4636363636363634)","(13.0, 27.0, 18.25)","(21.0, 60.0, 29.77777777777778)","(5.0, 6.6, 6.238888888888889)","(13.0, 26.0, 25.266666666666666)","(13.0, 34.0, 28.5)","(8.0, 14.5, 13.5)"
