,Bold Prophet,Danncity,Wojtek,Luckee Floran,The Frenchman,Lead Guitar,Reactionary,Butterflyrock,American Agent,Go Go Gracie,Pio Kerri
08-12-2022 15:31:21.265025,"(9.0, 14.0, 12.285714285714286)","(101.0, 120.0, 112.5)","(9.0, 17.0, 13.7)","(8.5, 13.5, 13.25)","(101.0, 330.0, 176.66666666666669)","(14.0, 19.5, 17.59090909090909)","(26.0, 90.0, 87.36842105263159)","(31.0, 50.0, 38.0)","(1.95, 2.32, 2.297142857142857)","(8.0, 12.5, 10.175)","(6.5, 9.4, 8.32)"
08-12-2022 15:31:22.797715,"(9.0, 14.0, 12.285714285714286)","(101.0, 120.0, 112.5)","(9.0, 17.0, 13.25)","(8.5, 13.5, 13.25)","(101.0, 330.0, 215.0)","(14.0, 19.5, 17.59090909090909)","(26.0, 90.0, 87.36842105263159)","(31.0, 50.0, 39.6)","(1.95, 2.32, 2.297142857142857)","(8.0, 12.5, 10.175)","(6.5, 9.4, 8.399999999999999)"
08-12-2022 15:31:24.698110,"(9.0, 14.0, 11.5)","(101.0, 120.0, 112.5)","(9.0, 17.0, 13.25)","(8.5, 13.5, 13.083333333333334)","(101.0, 330.0, 238.0)","(14.0, 19.5, 17.59090909090909)","(26.0, 90.0, 77.5)","(31.0, 48.0, 36.8)","(1.95, 2.32, 2.2666666666666666)","(8.0, 14.5, 10.128571428571428)","(6.5, 9.0, 8.28)"
08-12-2022 15:31:26.224534,"(9.0, 13.5, 11.5)","(101.0, 120.0, 112.5)","(9.0, 17.0, 13.25)","(8.5, 13.5, 13.083333333333334)","(101.0, 330.0, 238.0)","(14.0, 19.5, 17.59090909090909)","(26.0, 90.0, 77.5)","(31.0, 48.0, 36.8)","(1.95, 2.32, 2.297142857142857)","(8.0, 14.5, 11.1)","(6.5, 9.0, 8.28)"
08-12-2022 15:31:27.865255,"(9.0, 13.5, 11.5)","(101.0, 120.0, 112.5)","(9.0, 17.0, 13.125)","(8.5, 13.5, 13.083333333333334)","(101.0, 330.0, 238.0)","(14.0, 19.5, 17.59090909090909)","(26.0, 90.0, 71.15384615384616)","(31.0, 48.0, 36.8)","(1.95, 2.32, 2.297142857142857)","(8.0, 14.5, 10.933333333333334)","(6.5, 9.0, 8.28)"
08-12-2022 15:31:29.607601,"(9.0, 13.5, 11.5)","(101.0, 120.0, 112.5)","(9.0, 16.5, 13.125)","(8.5, 13.5, 13.083333333333334)","(101.0, 330.0, 238.0)","(14.0, 19.5, 16.833333333333332)","(26.0, 85.0, 71.15384615384616)","(31.0, 48.0, 42.0)","(1.95, 2.32, 2.297142857142857)","(8.0, 14.0, 10.933333333333334)","(6.5, 9.0, 8.28)"
08-12-2022 15:31:31.197476,"(9.0, 13.5, 11.5)","(101.0, 120.0, 112.5)","(9.0, 16.5, 15.272727272727273)","(8.5, 13.5, 13.083333333333334)","(101.0, 330.0, 238.0)","(14.0, 19.5, 16.833333333333332)","(26.0, 85.0, 71.15384615384616)","(31.0, 46.0, 42.0)","(1.95, 2.32, 2.297142857142857)","(8.0, 14.0, 10.933333333333334)","(6.5, 9.0, 8.28)"
08-12-2022 15:31:33.051433,"(9.0, 13.5, 11.5)","(101.0, 120.0, 112.5)","(9.0, 16.5, 15.15)","(8.5, 13.5, 13.083333333333334)","(101.0, 330.0, 238.0)","(14.0, 19.5, 16.833333333333332)","(26.0, 85.0, 71.15384615384616)","(31.0, 46.0, 42.0)","(1.95, 2.32, 2.297142857142857)","(8.0, 14.0, 10.933333333333334)","(6.5, 9.0, 8.28)"
08-12-2022 15:31:34.519978,"(9.0, 13.5, 11.5)","(101.0, 120.0, 112.5)","(9.0, 16.5, 13.458333333333334)","(8.5, 13.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 16.833333333333332)","(26.0, 85.0, 58.09090909090909)","(31.0, 46.0, 44.0)","(1.95, 2.32, 2.297142857142857)","(8.0, 14.0, 9.6)","(6.5, 9.0, 8.28)"
08-12-2022 15:31:36.168783,"(9.0, 12.5, 11.642857142857142)","(101.0, 120.0, 112.5)","(9.0, 14.5, 13.296296296296296)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 17.653846153846153)","(26.0, 85.0, 58.09090909090909)","(31.0, 46.0, 44.0)","(1.95, 2.32, 2.297142857142857)","(8.0, 12.0, 9.6)","(6.5, 9.0, 8.28)"
08-12-2022 15:31:38.047073,"(9.0, 12.5, 11.642857142857142)","(101.0, 120.0, 112.5)","(9.0, 14.5, 13.296296296296296)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 17.653846153846153)","(26.0, 85.0, 58.09090909090909)","(31.0, 46.0, 44.0)","(1.95, 2.32, 2.297142857142857)","(8.0, 12.0, 9.6)","(6.5, 8.2, 7.776470588235294)"
08-12-2022 15:31:39.813674,"(9.0, 12.5, 11.642857142857142)","(101.0, 120.0, 112.5)","(9.0, 14.5, 13.25)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 17.653846153846153)","(26.0, 85.0, 58.09090909090909)","(31.0, 46.0, 44.0)","(1.95, 2.32, 2.297142857142857)","(8.0, 12.0, 10.643478260869566)","(6.5, 8.2, 7.776470588235294)"
08-12-2022 15:31:41.575296,"(9.0, 12.5, 11.642857142857142)","(101.0, 120.0, 112.5)","(9.0, 14.5, 13.364864864864865)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 18.5)","(26.0, 85.0, 58.09090909090909)","(31.0, 46.0, 44.0)","(1.95, 2.32, 2.3129999999999997)","(8.0, 12.0, 10.643478260869566)","(6.5, 8.2, 7.776470588235294)"
08-12-2022 15:31:43.281162,"(9.0, 12.5, 12.112903225806452)","(101.0, 120.0, 112.5)","(9.0, 14.5, 12.3125)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 18.5)","(26.0, 85.0, 63.85714285714286)","(31.0, 46.0, 45.111111111111114)","(1.95, 2.32, 2.274285714285714)","(8.0, 12.0, 10.643478260869566)","(6.5, 8.2, 7.776470588235294)"
08-12-2022 15:31:44.974826,"(9.0, 12.5, 12.112903225806452)","(101.0, 120.0, 112.5)","(9.0, 14.5, 12.3125)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 17.59090909090909)","(26.0, 85.0, 63.85714285714286)","(31.0, 46.0, 41.69230769230769)","(1.95, 2.3, 2.313913043478261)","(8.0, 12.0, 11.176923076923078)","(6.5, 8.2, 7.776470588235294)"
08-12-2022 15:31:46.497325,"(9.0, 12.5, 12.112903225806452)","(101.0, 120.0, 112.5)","(9.0, 14.5, 12.3125)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 17.59090909090909)","(26.0, 85.0, 63.85714285714286)","(31.0, 44.0, 41.69230769230769)","(1.95, 2.32, 2.313913043478261)","(8.0, 11.5, 11.176923076923078)","(6.5, 8.2, 7.776470588235294)"
08-12-2022 15:31:48.033662,"(9.0, 12.5, 12.112903225806452)","(101.0, 120.0, 112.5)","(9.0, 14.5, 12.3125)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 17.59090909090909)","(26.0, 85.0, 63.85714285714286)","(31.0, 44.0, 41.69230769230769)","(1.95, 2.32, 2.313913043478261)","(8.0, 11.5, 11.176923076923078)","(6.5, 8.2, 7.776470588235294)"
08-12-2022 15:31:49.591219,"(9.0, 12.5, 12.112903225806452)","(101.0, 120.0, 112.5)","(9.0, 14.5, 12.3125)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 17.59090909090909)","(26.0, 85.0, 63.85714285714286)","(31.0, 44.0, 41.69230769230769)","(1.95, 2.32, 2.29)","(8.0, 11.5, 11.176923076923078)","(6.5, 8.2, 7.776470588235294)"
08-12-2022 15:31:51.166127,"(9.0, 12.5, 12.112903225806452)","(101.0, 120.0, 112.5)","(9.0, 14.5, 13.25)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 18.5)","(26.0, 85.0, 63.85714285714286)","(31.0, 44.0, 40.25)","(1.95, 2.32, 2.3185882352941176)","(8.0, 11.5, 11.176923076923078)","(6.5, 8.2, 7.776470588235294)"
08-12-2022 15:31:52.762793,"(9.0, 12.0, 11.75)","(101.0, 120.0, 112.5)","(9.0, 14.5, 13.25)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 18.5)","(26.0, 85.0, 63.85714285714286)","(31.0, 44.0, 40.25)","(1.95, 2.32, 2.3185882352941176)","(8.0, 11.5, 11.176923076923078)","(6.5, 8.2, 7.9818181818181815)"
08-12-2022 15:31:54.382894,"(9.0, 12.0, 11.75)","(101.0, 120.0, 112.5)","(9.0, 14.5, 13.25)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 18.5)","(26.0, 85.0, 63.85714285714286)","(31.0, 44.0, 40.25)","(1.95, 2.32, 2.3185882352941176)","(8.0, 11.5, 10.1)","(6.5, 8.2, 7.9818181818181815)"
08-12-2022 15:31:55.957832,"(9.0, 12.0, 11.75)","(101.0, 120.0, 112.5)","(9.0, 14.5, 13.25)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 18.5)","(26.0, 85.0, 63.85714285714286)","(31.0, 44.0, 40.25)","(1.95, 2.32, 2.3185882352941176)","(8.0, 11.5, 10.1)","(6.5, 8.2, 7.9818181818181815)"
08-12-2022 15:31:57.540620,"(9.0, 12.0, 11.75)","(101.0, 120.0, 112.5)","(9.0, 14.5, 13.25)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 18.5)","(26.0, 85.0, 63.85714285714286)","(31.0, 44.0, 41.0)","(1.95, 2.32, 2.3185882352941176)","(8.0, 11.5, 10.1)","(6.5, 8.2, 8.6)"
08-12-2022 15:31:59.086440,"(9.0, 12.0, 11.75)","(101.0, 120.0, 112.5)","(9.0, 14.5, 13.25)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 18.5)","(26.0, 85.0, 63.85714285714286)","(31.0, 42.0, 39.5)","(1.95, 2.32, 2.3185185185185184)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.431578947368422)"
08-12-2022 15:32:00.616050,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.5, 13.45)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 18.5)","(26.0, 85.0, 63.85714285714286)","(31.0, 42.0, 39.5)","(1.95, 2.32, 2.3185882352941176)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.7)"
08-12-2022 15:32:02.106921,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.5, 12.3125)","(8.5, 12.5, 11.75)","(101.0, 330.0, 238.0)","(14.0, 19.5, 18.5)","(26.0, 85.0, 63.85714285714286)","(31.0, 42.0, 39.5)","(1.95, 2.32, 2.3185185185185184)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.775)"
08-12-2022 15:32:03.593008,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.5, 12.441176470588236)","(8.5, 12.5, 11.642857142857142)","(101.0, 330.0, 183.33333333333331)","(14.0, 19.5, 18.5)","(26.0, 85.0, 62.8)","(31.0, 42.0, 39.5)","(1.95, 2.32, 2.3185542168674695)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.28)"
08-12-2022 15:32:05.065289,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.5, 12.441176470588236)","(8.5, 12.5, 11.642857142857142)","(101.0, 330.0, 183.33333333333331)","(14.0, 19.5, 18.5)","(26.0, 85.0, 62.8)","(31.0, 42.0, 39.5)","(1.95, 2.32, 2.3185542168674695)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.28)"
08-12-2022 15:32:06.679670,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.5, 12.441176470588236)","(8.5, 12.5, 11.642857142857142)","(101.0, 330.0, 183.33333333333331)","(14.0, 19.5, 18.5)","(26.0, 85.0, 64.1875)","(31.0, 42.0, 39.5)","(1.95, 2.32, 2.31125)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.28)"
08-12-2022 15:32:08.306376,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.5, 13.25)","(8.5, 12.5, 11.642857142857142)","(101.0, 330.0, 183.33333333333331)","(14.0, 19.5, 17.25)","(26.0, 85.0, 72.88888888888889)","(31.0, 42.0, 39.5)","(1.95, 2.32, 2.3129999999999997)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.28)"
08-12-2022 15:32:09.881317,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.0, 12.5)","(8.5, 12.5, 11.642857142857142)","(101.0, 330.0, 183.33333333333331)","(14.0, 19.5, 17.25)","(26.0, 80.0, 69.0)","(31.0, 42.0, 39.5)","(1.95, 2.32, 2.3129999999999997)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.28)"
08-12-2022 15:32:11.395033,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.0, 13.4)","(8.5, 12.5, 11.642857142857142)","(101.0, 330.0, 220.0)","(14.0, 19.5, 17.25)","(26.0, 75.0, 62.53846153846154)","(31.0, 42.0, 39.5)","(1.95, 2.32, 2.3129999999999997)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.28)"
08-12-2022 15:32:12.937747,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.0, 12.875)","(8.5, 12.5, 11.75)","(101.0, 330.0, 220.0)","(14.0, 19.5, 17.625)","(26.0, 75.0, 62.53846153846154)","(31.0, 42.0, 39.5)","(1.95, 2.32, 2.3136363636363635)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.28)"
08-12-2022 15:32:14.494585,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.0, 12.875)","(8.5, 12.5, 11.75)","(101.0, 330.0, 220.0)","(14.0, 19.5, 17.625)","(26.0, 75.0, 62.53846153846154)","(31.0, 42.0, 39.5)","(1.95, 2.32, 2.313913043478261)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.28)"
08-12-2022 15:32:16.034818,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.0, 12.875)","(8.5, 12.5, 11.75)","(101.0, 330.0, 220.0)","(14.0, 19.5, 17.625)","(26.0, 75.0, 62.53846153846154)","(31.0, 42.0, 39.5)","(1.95, 2.32, 2.313913043478261)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.28)"
08-12-2022 15:32:17.559242,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.0, 13.619047619047619)","(8.5, 12.5, 11.75)","(101.0, 330.0, 220.0)","(14.0, 19.5, 17.625)","(26.0, 75.0, 62.53846153846154)","(31.0, 42.0, 39.5)","(1.95, 2.32, 2.3129411764705883)","(8.0, 11.5, 10.1)","(6.5, 9.0, 7.6072727272727265)"
08-12-2022 15:32:19.056907,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.0, 13.619047619047619)","(8.5, 12.5, 11.75)","(101.0, 330.0, 220.0)","(14.0, 19.5, 17.625)","(26.0, 75.0, 62.53846153846154)","(31.0, 42.0, 39.5)","(1.95, 2.32, 2.313913043478261)","(8.0, 11.5, 10.1)","(6.5, 8.0, 7.892307692307693)"
08-12-2022 15:32:20.678571,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.0, 13.619047619047619)","(8.5, 12.5, 11.75)","(101.0, 330.0, 220.0)","(14.0, 19.5, 17.625)","(26.0, 75.0, 62.53846153846154)","(31.0, 42.0, 39.5)","(1.95, 2.32, 2.313913043478261)","(8.0, 11.5, 10.1)","(6.5, 9.0, 7.892307692307693)"
08-12-2022 15:32:22.291618,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.0, 13.619047619047619)","(8.5, 12.5, 12.833333333333334)","(101.0, 330.0, 220.0)","(14.0, 19.5, 17.625)","(26.0, 75.0, 58.8)","(31.0, 42.0, 36.285714285714285)","(1.95, 2.32, 2.313913043478261)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.018181818181818)"
08-12-2022 15:32:23.869645,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.0, 13.619047619047619)","(8.5, 13.5, 12.7)","(101.0, 330.0, 220.0)","(14.0, 19.5, 17.625)","(26.0, 75.0, 58.8)","(31.0, 42.0, 36.285714285714285)","(1.95, 2.32, 2.313913043478261)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.018181818181818)"
08-12-2022 15:32:25.528687,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 14.0, 13.0)","(8.5, 14.5, 12.7)","(101.0, 330.0, 220.0)","(14.0, 19.5, 17.625)","(26.0, 75.0, 57.77777777777778)","(31.0, 42.0, 36.285714285714285)","(1.95, 2.32, 2.302857142857143)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.181818181818182)"
08-12-2022 15:32:27.167257,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 13.5, 13.342105263157894)","(8.5, 14.5, 12.7)","(101.0, 330.0, 220.0)","(14.0, 19.5, 17.625)","(26.0, 70.0, 59.333333333333336)","(31.0, 42.0, 36.285714285714285)","(1.95, 2.32, 2.302857142857143)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.181818181818182)"
08-12-2022 15:32:28.822411,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 13.5, 13.342105263157894)","(8.5, 14.5, 12.7)","(101.0, 330.0, 220.0)","(14.0, 19.5, 17.625)","(26.0, 65.0, 54.8)","(31.0, 42.0, 36.285714285714285)","(1.95, 2.32, 2.302857142857143)","(8.0, 11.5, 10.1)","(6.5, 9.0, 8.181818181818182)"
08-12-2022 15:32:30.836339,"(9.0, 12.0, 11.423076923076923)","(101.0, 120.0, 112.5)","(9.0, 13.5, 13.3125)","(8.5, 14.5, 13.6)","(101.0, 330.0, 190.0)","(14.0, 19.5, 17.625)","(26.0, 65.0, 54.8)","(31.0, 42.0, 36.285714285714285)","(1.95, 2.32, 2.302857142857143)","(8.0, 11.5, 10.175)","(6.5, 9.0, 8.181818181818182)"
08-12-2022 15:32:32.709880,"(9.0, 13.0, 11.61111111111111)","(101.0, 120.0, 112.5)","(9.0, 13.5, 12.571428571428571)","(8.5, 14.5, 13.0)","(101.0, 330.0, 190.0)","(14.0, 19.5, 17.625)","(26.0, 65.0, 48.714285714285715)","(31.0, 42.0, 36.285714285714285)","(1.95, 2.32, 2.28)","(8.0, 12.5, 9.7875)","(6.5, 9.0, 8.4)"
08-12-2022 15:32:34.306511,"(9.0, 13.0, 11.8)","(101.0, 120.0, 112.5)","(9.0, 13.0, 12.3)","(8.5, 14.0, 12.928571428571429)","(101.0, 330.0, 190.0)","(14.0, 19.5, 17.625)","(26.0, 65.0, 48.714285714285715)","(31.0, 42.0, 36.285714285714285)","(1.95, 2.32, 2.317142857142857)","(8.0, 12.5, 9.7875)","(6.5, 8.8, 8.2)"
08-12-2022 15:32:35.999596,"(9.0, 13.0, 11.8)","(101.0, 120.0, 112.5)","(9.0, 12.5, 12.3)","(8.5, 14.0, 12.928571428571429)","(101.0, 330.0, 190.0)","(14.0, 19.5, 17.625)","(26.0, 65.0, 48.714285714285715)","(31.0, 42.0, 36.285714285714285)","(1.95, 2.32, 2.316923076923077)","(8.0, 12.5, 9.7875)","(6.5, 8.8, 8.10909090909091)"
08-12-2022 15:32:37.576357,"(9.0, 13.0, 11.8)","(101.0, 120.0, 112.5)","(9.0, 12.5, 12.3)","(8.5, 14.0, 12.928571428571429)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.316923076923077)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 8.10909090909091)"
08-12-2022 15:32:39.139859,"(9.0, 13.0, 11.8)","(101.0, 120.0, 112.5)","(9.0, 12.5, 12.3)","(8.5, 14.0, 12.928571428571429)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.316923076923077)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 8.10909090909091)"
08-12-2022 15:32:40.648283,"(9.0, 13.0, 11.8)","(101.0, 120.0, 112.5)","(9.0, 12.5, 12.3)","(8.5, 14.0, 12.928571428571429)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.316923076923077)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 8.10909090909091)"
08-12-2022 15:32:42.242301,"(9.0, 13.0, 11.8)","(101.0, 120.0, 112.5)","(9.0, 12.5, 12.7)","(8.5, 14.0, 12.75)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.316923076923077)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 7.945454545454545)"
08-12-2022 15:32:43.874032,"(9.0, 13.0, 11.363636363636363)","(101.0, 120.0, 112.5)","(9.0, 13.0, 15.4375)","(8.5, 14.0, 13.0)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.316923076923077)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 7.945454545454545)"
08-12-2022 15:32:45.474764,"(9.0, 13.0, 11.363636363636363)","(101.0, 120.0, 112.5)","(9.0, 17.5, 15.4375)","(8.5, 14.0, 13.0)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.316923076923077)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 7.945454545454545)"
08-12-2022 15:32:47.022726,"(9.0, 12.5, 11.272727272727273)","(101.0, 120.0, 112.5)","(9.0, 17.5, 14.291666666666666)","(8.5, 14.0, 13.0)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.316923076923077)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 7.945454545454545)"
08-12-2022 15:32:48.683658,"(9.0, 12.5, 11.272727272727273)","(101.0, 120.0, 112.5)","(9.0, 17.5, 14.5)","(8.5, 14.0, 13.0)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.28)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 7.88)"
08-12-2022 15:32:50.380434,"(9.0, 12.5, 11.272727272727273)","(101.0, 120.0, 112.5)","(9.0, 17.0, 13.642857142857142)","(8.5, 14.0, 13.0)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.28)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 7.88)"
08-12-2022 15:32:51.998562,"(9.0, 12.5, 11.272727272727273)","(101.0, 120.0, 112.5)","(9.0, 16.5, 12.875)","(8.5, 14.0, 13.0)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.316923076923077)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 7.945454545454545)"
08-12-2022 15:32:53.685900,"(9.0, 12.5, 11.214285714285714)","(101.0, 120.0, 112.5)","(9.0, 15.5, 13.214285714285714)","(8.5, 14.0, 13.0)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.316923076923077)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 7.945454545454545)"
08-12-2022 15:32:55.272524,"(9.0, 12.5, 11.214285714285714)","(101.0, 120.0, 112.5)","(9.0, 15.0, 13.214285714285714)","(8.5, 14.0, 13.0)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.3167567567567566)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 8.2)"
08-12-2022 15:32:56.922553,"(9.0, 12.5, 11.441176470588236)","(101.0, 120.0, 112.5)","(9.0, 15.0, 13.214285714285714)","(8.5, 14.0, 13.0)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.291914893617021)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 8.2)"
08-12-2022 15:32:58.571497,"(9.0, 12.5, 11.441176470588236)","(101.0, 120.0, 112.5)","(9.0, 15.0, 13.25)","(8.5, 14.0, 13.0)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.2925)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 8.2)"
08-12-2022 15:33:00.232298,"(9.0, 12.5, 11.5)","(101.0, 120.0, 112.5)","(9.0, 14.5, 12.416666666666666)","(8.5, 14.0, 13.0)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.2925)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 8.2)"
08-12-2022 15:33:01.829223,"(9.0, 12.5, 11.5)","(101.0, 120.0, 112.5)","(9.0, 14.5, 12.416666666666666)","(8.5, 14.0, 13.0)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.2925)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 8.2)"
08-12-2022 15:33:03.524489,"(9.0, 12.5, 11.5)","(101.0, 120.0, 112.5)","(9.0, 14.5, 12.666666666666666)","(8.5, 14.0, 13.0)","(101.0, 330.0, 190.0)","(14.0, 19.5, 18.25)","(26.0, 65.0, 52.333333333333336)","(31.0, 42.0, 39.333333333333336)","(1.95, 2.32, 2.2925)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 8.2)"
08-12-2022 15:33:05.265209,"(9.0, 12.5, 11.5)","(101.0, 120.0, 111.0)","(9.0, 14.0, 12.166666666666666)","(8.5, 14.0, 13.0)","(101.0, 330.0, 190.0)","(14.0, 19.5, 17.4)","(26.0, 65.0, 57.5)","(31.0, 42.0, 41.14285714285714)","(1.95, 2.32, 2.2925)","(8.0, 12.5, 9.7875)","(6.5, 8.6, 8.475)"
