,Caribbean Baby,Heavens Baby,Kerrie Be,Singer Snap,Holme Boy,Yarraman Needy,Snack Time Rocks,Boom Boom Boy
11-01-2023 21:42:03.575146,"(41.0, 120.0, 76.66666666666667)","(13.0, 19.0, 17.166666666666668)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 4.544444444444444)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:04.751388,"(41.0, 110.0, 82.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 4.544444444444444)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:05.851711,"(41.0, 110.0, 82.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 5.033333333333333)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:07.009727,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 5.033333333333333)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:08.143956,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 5.033333333333333)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:09.352341,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 5.033333333333333)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:10.505568,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 5.033333333333333)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:11.700080,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 5.033333333333333)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:12.950168,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 5.033333333333333)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:14.206570,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 5.033333333333333)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:15.429477,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 5.033333333333333)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:16.676903,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 5.033333333333333)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:17.961119,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 5.033333333333333)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:19.173645,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 5.033333333333333)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:20.327976,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 5.033333333333333)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:21.485332,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 5.033333333333333)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:22.660491,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 4.74)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:23.784907,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 4.666666666666667)","(21.0, 34.0, 28.666666666666668)","(7.5, 11.5, 9.71111111111111)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 21:42:24.943474,"(41.0, 100.0, 77.5)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.6885714285714286)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 4.6000000000000005)","(21.0, 34.0, 29.0)","(7.5, 11.5, 10.181818181818182)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:26.170927,"(41.0, 100.0, 87.14285714285714)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7633333333333334)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 4.88)","(21.0, 34.0, 29.0)","(7.5, 11.0, 10.58)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:27.377432,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.7633333333333334)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 4.88)","(21.0, 34.0, 29.0)","(7.5, 11.5, 10.289473684210526)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:28.656353,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.7292857142857143)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 4.6000000000000005)","(21.0, 34.0, 29.0)","(7.5, 11.5, 10.672727272727272)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:29.824151,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 136.66666666666666)","(3.6, 5.4, 4.68)","(21.0, 34.0, 29.0)","(7.5, 11.0, 10.263636363636364)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:31.041217,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.68)","(21.0, 34.0, 29.0)","(7.5, 10.5, 10.06)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:32.214057,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.68)","(21.0, 34.0, 29.0)","(7.5, 10.5, 10.225)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:33.361192,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 5.04)","(21.0, 34.0, 29.0)","(7.5, 10.5, 12.8125)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:34.562798,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7263636363636363)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.88)","(21.0, 34.0, 29.0)","(7.5, 15.0, 13.3)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:35.656622,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7263636363636363)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.88)","(21.0, 34.0, 29.0)","(7.5, 14.5, 13.3)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:36.817936,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7263636363636363)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.88)","(21.0, 34.0, 29.0)","(7.5, 14.5, 13.3)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:37.991118,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7263636363636363)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.88)","(21.0, 34.0, 29.0)","(7.5, 14.5, 13.3)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:39.499399,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7263636363636363)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.88)","(21.0, 34.0, 29.0)","(7.5, 14.5, 12.625)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:41.077184,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7263636363636363)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.88)","(21.0, 34.0, 29.0)","(7.5, 14.5, 13.0)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:42.333759,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.927272727272728)","(21.0, 34.0, 31.0)","(7.5, 14.5, 11.55)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:43.531493,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.927272727272728)","(21.0, 34.0, 31.0)","(7.5, 13.5, 12.0)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:44.709111,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.927272727272728)","(21.0, 34.0, 31.0)","(7.5, 13.5, 12.0)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:45.883261,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.927272727272728)","(21.0, 34.0, 31.0)","(7.5, 13.5, 12.0)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:47.064375,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.927272727272728)","(21.0, 34.0, 31.0)","(7.5, 13.5, 12.0)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:48.286814,"(41.0, 100.0, 91.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.4818181818181815)","(21.0, 34.0, 32.0)","(7.5, 13.5, 11.4)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:49.573731,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 4.7, 5.237500000000001)","(21.0, 34.0, 32.0)","(7.5, 13.0, 11.08)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:50.818162,"(41.0, 100.0, 82.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 5.237500000000001)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.153846153846155)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:52.088165,"(41.0, 100.0, 84.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 5.237500000000001)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.153846153846155)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:53.340033,"(41.0, 100.0, 84.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 5.237500000000001)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.153846153846155)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:54.554115,"(41.0, 100.0, 84.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 5.237500000000001)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.153846153846155)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:55.824716,"(41.0, 100.0, 84.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 5.237500000000001)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.153846153846155)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:57.130867,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 5.237500000000001)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.153846153846155)","(41.0, 95.0, 75.0)"
11-01-2023 21:42:58.597694,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 5.237500000000001)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.153846153846155)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:00.194248,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 5.237500000000001)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.153846153846155)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:01.430784,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 5.237500000000001)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.153846153846155)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:02.717871,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 5.237500000000001)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.153846153846155)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:03.947529,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 5.237500000000001)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.153846153846155)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:05.084467,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 5.237500000000001)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.153846153846155)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:06.288967,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.7292857142857143)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 5.237500000000001)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.153846153846155)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:07.620270,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.74, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 5.125)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.222222222222223)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:08.865862,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.5, 5.041666666666667)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.222222222222223)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:10.161279,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.5, 5.041666666666667)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.222222222222223)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:11.392021,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.5, 5.041666666666667)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.222222222222223)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:12.729859,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.5, 5.1000000000000005)","(21.0, 34.0, 32.75)","(7.5, 13.0, 11.222222222222223)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:13.983117,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 34.0, 32.0)","(7.5, 13.0, 11.705882352941178)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:15.292333,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 34.0, 40.0)","(7.5, 12.5, 11.741176470588236)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:16.588307,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 40.0)","(7.5, 12.0, 11.2)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:17.805755,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 12.0, 11.5)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:18.983344,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.5)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:20.294751,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.153846153846153)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:21.588409,"(41.0, 100.0, 90.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.470588235294118)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:22.836606,"(41.0, 100.0, 86.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.470588235294118)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:24.086968,"(41.0, 100.0, 86.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.470588235294118)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:25.256378,"(41.0, 100.0, 86.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.470588235294118)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:26.342813,"(41.0, 100.0, 86.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.470588235294118)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:27.470679,"(41.0, 100.0, 86.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.363636363636363)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:28.581398,"(41.0, 100.0, 86.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.761111111111111)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 13.0, 11.363636363636363)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:29.632277,"(41.0, 100.0, 86.0)","(13.0, 19.0, 16.0)","(1.4, 1.77, 1.72)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 13.0, 11.363636363636363)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:30.722014,"(41.0, 100.0, 86.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.7692045454545455)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 13.0, 11.785714285714286)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:31.794926,"(41.0, 100.0, 86.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.7692045454545455)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.785714285714286)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:32.881293,"(41.0, 100.0, 86.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.755)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.785714285714286)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:33.977778,"(41.0, 100.0, 86.0)","(13.0, 19.0, 16.0)","(1.4, 1.77, 1.755)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.785714285714286)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:35.078037,"(41.0, 100.0, 86.0)","(13.0, 19.0, 16.0)","(1.4, 1.77, 1.755)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.9)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.785714285714286)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:36.216728,"(41.0, 100.0, 86.0)","(13.0, 19.0, 16.0)","(1.4, 1.77, 1.755)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.4, 4.723076923076923)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.041666666666666)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:37.325151,"(41.0, 100.0, 86.0)","(13.0, 19.0, 16.0)","(1.4, 1.77, 1.755)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.0, 4.640000000000001)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.041666666666666)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:38.469728,"(41.0, 100.0, 86.0)","(13.0, 19.0, 16.0)","(1.4, 1.77, 1.755)","(91.0, 220.0, 133.33333333333334)","(3.6, 5.0, 4.640000000000001)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.227272727272727)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:39.605459,"(41.0, 100.0, 86.0)","(13.0, 19.0, 17.428571428571427)","(1.4, 1.77, 1.7627272727272727)","(91.0, 220.0, 130.0)","(3.6, 4.9, 4.65)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.227272727272727)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:40.711098,"(41.0, 100.0, 86.0)","(13.0, 18.5, 17.071428571428573)","(1.4, 1.77, 1.757027027027027)","(91.0, 210.0, 126.66666666666666)","(3.6, 4.9, 4.523076923076923)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.227272727272727)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:41.854386,"(41.0, 100.0, 86.0)","(13.0, 18.0, 16.714285714285715)","(1.4, 1.77, 1.757027027027027)","(91.0, 200.0, 126.66666666666666)","(3.6, 4.9, 4.523076923076923)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.227272727272727)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:42.942861,"(41.0, 100.0, 86.0)","(13.0, 18.0, 16.714285714285715)","(1.4, 1.77, 1.757027027027027)","(91.0, 200.0, 126.66666666666666)","(3.6, 4.9, 4.523076923076923)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.227272727272727)","(41.0, 95.0, 75.0)"
11-01-2023 21:43:44.109713,"(41.0, 100.0, 86.0)","(13.0, 18.0, 16.714285714285715)","(1.4, 1.77, 1.757027027027027)","(91.0, 200.0, 126.66666666666666)","(3.6, 4.9, 4.523076923076923)","(21.0, 44.0, 35.0)","(7.5, 12.5, 11.227272727272727)","(41.0, 95.0, 75.0)"
