,Canya Moonshine,Zarr Oso,Freeney,Balts Obsession,Orson Black,Annabelle Rocks,Captain Turbot,Fat Jack
07-12-2022 19:02:07.356031,"(4.4, 8.6, 8.057142857142857)","(21.0, 60.0, 41.5)","(7.5, 18.5, 14.333333333333334)","(1.65, 1.86, 1.7025)","(7.5, 9.8, 9.425)","(13.0, 42.0, 38.5)","(20.0, 50.0, 46.66666666666667)","(21.0, 50.0, 41.599999999999994)"
07-12-2022 19:02:08.515490,"(4.4, 8.6, 8.057142857142857)","(21.0, 60.0, 41.5)","(7.5, 18.5, 14.333333333333334)","(1.65, 1.86, 1.7681818181818183)","(7.5, 9.8, 8.9)","(13.0, 42.0, 38.5)","(20.0, 50.0, 46.66666666666667)","(21.0, 50.0, 41.599999999999994)"
07-12-2022 19:02:09.769961,"(4.4, 8.6, 8.057142857142857)","(21.0, 60.0, 41.5)","(7.5, 18.5, 14.333333333333334)","(1.65, 1.85, 1.7681818181818183)","(7.5, 9.8, 9.04)","(13.0, 42.0, 38.5)","(20.0, 50.0, 46.66666666666667)","(21.0, 50.0, 41.599999999999994)"
07-12-2022 19:02:11.018901,"(4.4, 8.6, 8.057142857142857)","(21.0, 60.0, 41.5)","(7.5, 18.5, 14.333333333333334)","(1.65, 1.85, 1.712222222222222)","(7.5, 10.0, 8.55)","(13.0, 42.0, 38.5)","(20.0, 50.0, 46.66666666666667)","(21.0, 50.0, 41.599999999999994)"
07-12-2022 19:02:12.443111,"(4.4, 8.6, 8.057142857142857)","(21.0, 60.0, 41.5)","(7.5, 18.5, 16.833333333333332)","(1.65, 1.86, 1.712222222222222)","(7.5, 9.8, 8.76)","(13.0, 42.0, 32.0)","(20.0, 50.0, 46.66666666666667)","(21.0, 50.0, 41.599999999999994)"
07-12-2022 19:02:13.564211,"(4.4, 8.6, 8.057142857142857)","(21.0, 60.0, 41.5)","(7.5, 18.5, 16.8125)","(1.65, 1.86, 1.7892857142857144)","(7.5, 9.6, 9.25)","(13.0, 42.0, 32.0)","(20.0, 50.0, 46.66666666666667)","(21.0, 50.0, 37.07692307692308)"
07-12-2022 19:02:14.751916,"(4.4, 8.6, 8.057142857142857)","(21.0, 60.0, 41.5)","(7.5, 18.5, 16.8125)","(1.65, 1.85, 1.75)","(7.5, 9.6, 9.061538461538461)","(13.0, 42.0, 32.0)","(20.0, 50.0, 46.66666666666667)","(21.0, 50.0, 37.07692307692308)"
07-12-2022 19:02:16.126058,"(4.4, 8.6, 8.057142857142857)","(21.0, 60.0, 41.5)","(7.5, 18.5, 16.8125)","(1.65, 1.85, 1.75)","(7.5, 11.0, 9.061538461538461)","(13.0, 42.0, 32.0)","(20.0, 50.0, 46.66666666666667)","(21.0, 50.0, 37.07692307692308)"
07-12-2022 19:02:17.360811,"(4.4, 8.6, 8.057142857142857)","(21.0, 60.0, 41.5)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.85, 1.7277777777777779)","(7.5, 11.0, 9.44)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 41.599999999999994)"
07-12-2022 19:02:18.565039,"(4.4, 8.6, 8.057142857142857)","(21.0, 60.0, 42.0)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.86, 1.7441379310344827)","(7.5, 10.0, 8.8)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 35.0)"
07-12-2022 19:02:19.876908,"(4.4, 8.6, 7.366666666666667)","(21.0, 60.0, 51.25)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.86, 1.7433333333333334)","(7.5, 10.0, 8.8)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 40.625)"
07-12-2022 19:02:21.269089,"(4.4, 8.6, 7.366666666666667)","(21.0, 60.0, 51.25)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.86, 1.7433333333333334)","(7.5, 10.0, 8.8)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:22.546735,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 45.0)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.86, 1.72875)","(7.5, 10.0, 9.2)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:24.032160,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 52.71428571428571)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.86, 1.775)","(7.5, 10.0, 8.971428571428572)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:25.513612,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 47.625)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.85, 1.7625)","(7.5, 10.0, 8.971428571428572)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:26.738714,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 47.625)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.85, 1.7625)","(7.5, 10.0, 8.56)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:28.078503,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.85, 1.72875)","(7.5, 10.0, 8.577777777777778)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:29.562296,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.86, 1.755)","(7.5, 9.8, 9.2)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:30.987791,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.86, 1.758888888888889)","(7.5, 9.6, 9.2)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:32.330822,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.86, 1.758888888888889)","(7.5, 9.6, 9.2)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:33.657764,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.86, 1.758888888888889)","(7.5, 9.6, 9.2)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:34.904362,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.86, 1.758888888888889)","(7.5, 9.6, 9.3)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:36.142408,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.86, 1.76375)","(7.5, 11.0, 8.88888888888889)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:37.251473,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.86, 1.76375)","(7.5, 10.5, 8.88888888888889)","(13.0, 42.0, 32.0)","(20.0, 50.0, 47.5)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:38.543850,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.76375)","(7.5, 10.0, 8.56)","(13.0, 42.0, 32.0)","(20.0, 50.0, 43.57142857142857)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:39.829489,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.6667999999999998)","(7.5, 10.0, 9.4)","(13.0, 42.0, 32.0)","(20.0, 50.0, 43.57142857142857)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:41.030746,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.7166666666666666)","(7.5, 10.0, 9.4)","(13.0, 42.0, 32.0)","(20.0, 50.0, 43.57142857142857)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:42.195429,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.85, 1.67625)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 32.0)","(20.0, 50.0, 43.57142857142857)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:43.327664,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 18.136363636363637)","(1.65, 1.86, 1.67625)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 32.0)","(20.0, 50.0, 43.57142857142857)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:44.556476,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.6675)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 32.0)","(20.0, 50.0, 43.57142857142857)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:45.816188,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.685)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 32.0)","(20.0, 50.0, 43.57142857142857)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:46.965969,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.685)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 32.0)","(20.0, 50.0, 43.57142857142857)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:48.257748,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.685)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 32.0)","(20.0, 50.0, 43.57142857142857)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:49.540009,"(4.4, 8.6, 8.1375)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.685)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 32.0)","(20.0, 50.0, 43.57142857142857)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:50.744977,"(4.4, 8.6, 8.016666666666666)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.6903846153846154)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 32.0)","(20.0, 50.0, 43.57142857142857)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:51.968971,"(4.4, 8.6, 8.016666666666666)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.685)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 35.666666666666664)","(20.0, 50.0, 43.57142857142857)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:53.220643,"(4.4, 8.6, 8.016666666666666)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.685)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 38.2)","(20.0, 50.0, 43.57142857142857)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:54.502296,"(4.4, 8.6, 8.222222222222221)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.6675)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 38.2)","(20.0, 50.0, 43.57142857142857)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:55.922914,"(4.4, 8.6, 8.049999999999999)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.6903846153846154)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 39.42857142857143)","(20.0, 50.0, 41.599999999999994)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:57.166393,"(4.4, 8.6, 7.5)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.685)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 38.6)","(20.0, 50.0, 38.42857142857143)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:58.447038,"(4.4, 8.6, 7.5)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.685)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 38.6)","(20.0, 50.0, 44.6)","(21.0, 50.0, 42.0)"
07-12-2022 19:02:59.722340,"(4.4, 8.6, 8.1875)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.685)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 38.6)","(20.0, 50.0, 44.6)","(21.0, 50.0, 42.0)"
07-12-2022 19:03:01.021095,"(4.4, 8.6, 8.1875)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.576923076923077)","(1.65, 1.86, 1.6903846153846154)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 38.6)","(20.0, 50.0, 46.285714285714285)","(21.0, 50.0, 42.0)"
07-12-2022 19:03:02.222287,"(4.4, 10.0, 9.4125)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.86, 1.6903846153846154)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 39.714285714285715)","(20.0, 50.0, 46.285714285714285)","(21.0, 50.0, 42.0)"
07-12-2022 19:03:03.483248,"(4.4, 10.0, 9.4125)","(21.0, 60.0, 43.5)","(7.5, 18.5, 17.166666666666668)","(1.65, 1.86, 1.685)","(7.5, 10.0, 8.285714285714286)","(13.0, 42.0, 38.5)","(20.0, 50.0, 47.25)","(21.0, 50.0, 42.0)"
07-12-2022 19:03:04.787465,"(4.4, 10.0, 7.235294117647059)","(21.0, 60.0, 45.5625)","(7.5, 18.5, 17.22222222222222)","(1.65, 1.86, 1.6742307692307692)","(7.5, 10.0, 8.08)","(13.0, 50.0, 38.5)","(20.0, 55.0, 44.57142857142857)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:06.063828,"(4.4, 10.0, 8.978260869565217)","(21.0, 60.0, 45.5625)","(7.5, 18.0, 17.22222222222222)","(1.65, 1.86, 1.6903846153846154)","(7.5, 10.0, 8.08)","(13.0, 50.0, 39.6)","(20.0, 48.0, 44.57142857142857)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:07.342333,"(4.4, 9.4, 7.9)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.0, 17.22222222222222)","(1.65, 1.86, 1.6903846153846154)","(7.5, 10.0, 8.08)","(13.0, 48.0, 41.0)","(20.0, 48.0, 36.0)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:08.562719,"(4.4, 9.4, 8.814634146341463)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.0, 17.22222222222222)","(1.65, 1.86, 1.6903846153846154)","(7.5, 10.0, 8.08)","(13.0, 48.0, 44.27272727272727)","(20.0, 48.0, 42.85714285714286)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:09.831242,"(4.4, 9.4, 8.814634146341463)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.0, 17.22222222222222)","(1.65, 1.86, 1.7136363636363636)","(7.5, 10.0, 8.08)","(13.0, 46.0, 41.61538461538461)","(20.0, 46.0, 42.85714285714286)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:11.157472,"(4.4, 9.4, 7.84)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.0, 17.22222222222222)","(1.65, 1.86, 1.6823076923076923)","(7.5, 10.0, 8.3)","(13.0, 46.0, 41.61538461538461)","(20.0, 46.0, 41.14285714285714)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:12.465896,"(4.4, 9.4, 6.85)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.0, 17.22222222222222)","(1.65, 1.86, 1.6823076923076923)","(7.5, 9.8, 8.8)","(13.0, 46.0, 41.61538461538461)","(20.0, 44.0, 41.14285714285714)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:13.840684,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.0, 17.22222222222222)","(1.65, 1.86, 1.6823076923076923)","(7.5, 9.6, 8.8)","(13.0, 46.0, 41.61538461538461)","(20.0, 44.0, 34.0)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:15.055139,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.0, 17.045454545454547)","(1.65, 1.86, 1.7136363636363636)","(7.5, 9.6, 8.8)","(13.0, 46.0, 38.285714285714285)","(20.0, 44.0, 39.42857142857143)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:16.442895,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.045454545454547)","(1.65, 1.86, 1.7136363636363636)","(7.5, 9.6, 8.8)","(13.0, 46.0, 38.285714285714285)","(20.0, 42.0, 39.42857142857143)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:17.817190,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.045454545454547)","(1.65, 1.86, 1.6823076923076923)","(7.5, 9.6, 8.8)","(13.0, 46.0, 41.84615384615385)","(20.0, 42.0, 37.714285714285715)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:19.036288,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.045454545454547)","(1.65, 1.86, 1.6823076923076923)","(7.5, 9.6, 8.8)","(13.0, 46.0, 41.84615384615385)","(20.0, 40.0, 37.714285714285715)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:20.297790,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.045454545454547)","(1.65, 1.86, 1.6823076923076923)","(7.5, 9.6, 8.8)","(13.0, 46.0, 41.84615384615385)","(20.0, 40.0, 30.4)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:21.643136,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.045454545454547)","(1.65, 1.86, 1.7136363636363636)","(7.5, 9.6, 8.8)","(13.0, 46.0, 41.84615384615385)","(20.0, 40.0, 36.0)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:23.007471,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.86, 1.6823076923076923)","(7.5, 9.6, 8.8)","(13.0, 46.0, 41.84615384615385)","(20.0, 38.0, 36.0)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:24.483354,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.86, 1.6823076923076923)","(7.5, 9.6, 8.8)","(13.0, 46.0, 41.84615384615385)","(20.0, 38.0, 30.0)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:26.218597,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.86, 1.7136363636363636)","(7.5, 9.6, 8.8)","(13.0, 46.0, 41.84615384615385)","(20.0, 36.0, 34.285714285714285)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:27.701485,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.86, 1.6823076923076923)","(7.5, 9.6, 8.8)","(13.0, 46.0, 41.84615384615385)","(20.0, 36.0, 32.57142857142857)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:29.095296,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.86, 1.6823076923076923)","(7.5, 9.6, 8.8)","(13.0, 46.0, 41.84615384615385)","(20.0, 34.0, 32.57142857142857)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:30.470999,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.86, 1.6823076923076923)","(7.5, 9.6, 8.8)","(13.0, 46.0, 41.84615384615385)","(20.0, 34.0, 30.857142857142858)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:31.636194,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.86, 1.7136363636363636)","(7.5, 9.6, 8.8)","(13.0, 46.0, 41.84615384615385)","(20.0, 32.0, 30.857142857142858)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:32.909690,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.86, 1.6823076923076923)","(7.5, 9.6, 8.8)","(13.0, 46.0, 38.714285714285715)","(20.0, 32.0, 29.142857142857142)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:34.238032,"(4.4, 9.4, 8.125)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.86, 1.7207692307692308)","(7.5, 9.6, 8.228571428571428)","(13.0, 46.0, 38.714285714285715)","(20.0, 30.0, 29.0)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:35.432707,"(4.4, 9.0, 8.716666666666667)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.85, 1.7207692307692308)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 42.07692307692308)","(20.0, 30.0, 28.142857142857142)","(21.0, 50.0, 40.4)"
07-12-2022 19:03:36.618270,"(4.4, 9.0, 8.79375)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.85, 1.762)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 42.07692307692308)","(20.0, 29.0, 28.142857142857142)","(21.0, 50.0, 36.85714285714286)"
07-12-2022 19:03:37.801832,"(4.4, 9.0, 8.79375)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.85, 1.7207692307692308)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 42.07692307692308)","(20.0, 29.0, 28.142857142857142)","(21.0, 50.0, 36.85714285714286)"
07-12-2022 19:03:38.942723,"(4.4, 9.0, 8.79375)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.85, 1.7207692307692308)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 42.07692307692308)","(20.0, 29.0, 25.4)","(21.0, 50.0, 40.8)"
07-12-2022 19:03:40.290467,"(4.4, 9.0, 8.720512820512822)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.85, 1.7207692307692308)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 42.07692307692308)","(20.0, 29.0, 25.4)","(21.0, 50.0, 40.8)"
07-12-2022 19:03:41.638696,"(4.4, 8.8, 8.720512820512822)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.85, 1.7349999999999999)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 42.07692307692308)","(20.0, 29.0, 25.4)","(21.0, 50.0, 40.8)"
07-12-2022 19:03:42.920065,"(4.4, 8.8, 8.61875)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.84, 1.7349999999999999)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 42.07692307692308)","(20.0, 29.0, 25.4)","(21.0, 50.0, 41.23809523809524)"
07-12-2022 19:03:44.335130,"(4.4, 8.8, 8.61875)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.84, 1.74)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 42.07692307692308)","(20.0, 29.0, 25.4)","(21.0, 50.0, 41.23809523809524)"
07-12-2022 19:03:45.676915,"(4.4, 8.8, 8.719444444444445)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.84, 1.7207692307692308)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 42.07692307692308)","(20.0, 29.0, 25.4)","(21.0, 50.0, 41.23809523809524)"
07-12-2022 19:03:47.266344,"(4.4, 8.8, 8.333333333333334)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.85, 1.7207692307692308)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 42.07692307692308)","(20.0, 29.0, 25.4)","(21.0, 50.0, 41.23809523809524)"
07-12-2022 19:03:48.552885,"(4.4, 8.8, 8.4)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.85, 1.7349999999999999)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 42.07692307692308)","(20.0, 29.0, 25.4)","(21.0, 50.0, 41.23809523809524)"
07-12-2022 19:03:49.720847,"(4.4, 8.8, 8.4)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.84, 1.74)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 42.07692307692308)","(20.0, 29.0, 25.4)","(21.0, 50.0, 41.23809523809524)"
07-12-2022 19:03:51.155170,"(4.4, 8.8, 8.4)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.84, 1.7207692307692308)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 42.07692307692308)","(20.0, 29.0, 25.4)","(21.0, 50.0, 41.23809523809524)"
07-12-2022 19:03:52.576185,"(4.4, 8.8, 8.4)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.433333333333334)","(1.65, 1.85, 1.7207692307692308)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 39.14285714285714)","(20.0, 29.0, 25.4)","(21.0, 50.0, 41.23809523809524)"
07-12-2022 19:03:53.937501,"(4.4, 8.8, 8.642857142857144)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.5, 17.46153846153846)","(1.65, 1.85, 1.7146153846153847)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 39.14285714285714)","(20.0, 29.0, 26.0)","(21.0, 50.0, 41.23809523809524)"
07-12-2022 19:03:55.187371,"(4.4, 8.8, 8.642857142857144)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.0, 17.46153846153846)","(1.65, 1.85, 1.74)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 42.0)","(20.0, 29.0, 26.0)","(21.0, 50.0, 41.23809523809524)"
07-12-2022 19:03:56.423790,"(4.4, 8.8, 8.133333333333333)","(21.0, 60.0, 45.06666666666666)","(7.5, 18.0, 17.46153846153846)","(1.65, 1.84, 1.74)","(7.5, 9.6, 8.057142857142857)","(13.0, 46.0, 42.0)","(20.0, 29.0, 26.0)","(21.0, 50.0, 41.23809523809524)"
