,Acapulco,Youre In Luck,Rumour Confirmed,Gabriella Maree,My Romper,Cyclone Summer,Ohana Ranadi
05-01-2023 13:58:04.811624,"(6.0, 18.5, 16.1)","(14.0, 32.0, 28.375)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.8, 2.5999999999999996)","(3.5, 4.1, 3.925)","(101.0, 650.0, 405.0)","(9.0, 25.0, 19.6875)"
05-01-2023 13:58:05.903579,"(6.0, 18.5, 16.1)","(14.0, 32.0, 28.375)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.8, 2.58)","(3.5, 4.1, 3.925)","(101.0, 650.0, 554.0)","(9.0, 25.0, 19.0)"
05-01-2023 13:58:07.011667,"(6.0, 16.0, 15.0)","(14.0, 32.0, 25.0)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.76, 2.58)","(3.5, 4.1, 3.925)","(101.0, 650.0, 554.0)","(9.0, 25.0, 19.0)"
05-01-2023 13:58:08.099872,"(6.0, 16.0, 15.0)","(14.0, 32.0, 25.0)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.76, 2.58)","(3.5, 4.1, 3.925)","(101.0, 650.0, 554.0)","(9.0, 25.0, 19.0)"
05-01-2023 13:58:09.067847,"(6.0, 16.0, 15.0)","(14.0, 32.0, 28.5)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.76, 2.42)","(3.5, 4.1, 3.925)","(101.0, 650.0, 596.6666666666667)","(9.0, 25.0, 19.0)"
05-01-2023 13:58:10.116898,"(6.0, 16.0, 15.0)","(14.0, 32.0, 28.5)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.76, 2.42)","(3.5, 4.1, 3.925)","(101.0, 650.0, 596.6666666666667)","(9.0, 25.0, 19.0)"
05-01-2023 13:58:11.105651,"(6.0, 16.0, 15.0)","(14.0, 32.0, 28.5)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.76, 2.42)","(3.5, 4.1, 3.925)","(101.0, 650.0, 596.6666666666667)","(9.0, 25.0, 19.0)"
05-01-2023 13:58:12.397707,"(6.0, 16.0, 13.75)","(14.0, 32.0, 23.0)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.76, 2.5700000000000003)","(3.5, 4.1, 3.9666666666666663)","(101.0, 650.0, 596.6666666666667)","(9.0, 25.0, 19.0)"
05-01-2023 13:58:13.547481,"(6.0, 16.0, 13.931034482758621)","(14.0, 32.0, 23.0)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.72, 2.432)","(3.5, 4.2, 4.133333333333334)","(101.0, 650.0, 415.0)","(9.0, 25.0, 21.375)"
05-01-2023 13:58:14.747576,"(6.0, 16.0, 13.931034482758621)","(14.0, 32.0, 23.0)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.72, 2.4187499999999997)","(3.5, 4.2, 4.133333333333334)","(101.0, 650.0, 415.0)","(9.0, 24.0, 19.0)"
05-01-2023 13:58:15.827085,"(6.0, 16.0, 13.931034482758621)","(15.0, 32.0, 23.0)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.7, 2.4166666666666665)","(3.6, 4.2, 4.1000000000000005)","(101.0, 650.0, 415.0)","(9.0, 25.0, 19.0)"
05-01-2023 13:58:16.938772,"(6.0, 16.0, 13.931034482758621)","(15.0, 32.0, 23.0)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.7, 2.4166666666666665)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 25.0, 19.0)"
05-01-2023 13:58:18.055480,"(6.0, 16.0, 13.931034482758621)","(15.0, 32.0, 23.0)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.7, 2.4166666666666665)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 25.0, 19.0)"
05-01-2023 13:58:19.136201,"(6.0, 16.0, 13.931034482758621)","(15.0, 32.0, 23.0)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.7, 2.4166666666666665)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 25.0, 19.0)"
05-01-2023 13:58:20.177232,"(6.0, 16.0, 13.931034482758621)","(15.0, 32.0, 28.625)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.7, 2.428)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 25.0, 21.375)"
05-01-2023 13:58:21.186656,"(6.0, 16.0, 13.931034482758621)","(15.0, 32.0, 30.772727272727273)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.68, 2.5300000000000002)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 24.0, 21.375)"
05-01-2023 13:58:22.262806,"(6.0, 15.5, 13.833333333333334)","(15.0, 32.0, 30.772727272727273)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.66, 2.41625)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 24.0, 19.1875)"
05-01-2023 13:58:23.355280,"(6.0, 15.5, 12.466666666666667)","(15.0, 32.0, 30.772727272727273)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.66, 2.41625)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 24.0, 21.285714285714285)"
05-01-2023 13:58:24.472177,"(6.0, 15.0, 14.0)","(15.0, 32.0, 30.772727272727273)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.66, 2.4152941176470586)","(3.6, 4.2, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 21.285714285714285)"
05-01-2023 13:58:25.542349,"(6.0, 15.0, 13.8)","(15.0, 32.0, 29.11111111111111)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.66, 2.4152941176470586)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:26.560057,"(6.0, 15.0, 12.375)","(15.0, 32.0, 28.875)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.66, 2.4152941176470586)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 17.8)"
05-01-2023 13:58:27.902897,"(6.0, 15.0, 12.375)","(15.0, 32.0, 27.0)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.64, 2.4219999999999997)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:28.944178,"(6.0, 15.0, 12.375)","(15.0, 32.0, 27.0)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.62, 2.42)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:30.172361,"(6.0, 15.0, 12.3)","(15.0, 32.0, 29.333333333333332)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.62, 2.414285714285714)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:31.400471,"(6.0, 15.0, 12.3)","(15.0, 32.0, 29.6)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.6, 2.414285714285714)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:32.531650,"(6.0, 14.5, 12.625)","(15.0, 32.0, 30.956521739130434)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.6, 2.414285714285714)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:33.916410,"(6.0, 14.5, 11.973684210526315)","(15.0, 32.0, 30.956521739130434)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.6, 2.414285714285714)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 17.8)"
05-01-2023 13:58:34.945062,"(6.0, 14.5, 11.973684210526315)","(15.0, 32.0, 30.956521739130434)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.6, 2.418)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:36.082864,"(6.0, 14.5, 11.973684210526315)","(15.0, 32.0, 30.956521739130434)","(4.8, 6.4, 5.666666666666667)","(2.15, 2.58, 2.4163636363636365)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:37.116611,"(6.0, 14.5, 11.973684210526315)","(15.0, 32.0, 30.956521739130434)","(4.8, 6.4, 5.371428571428571)","(2.15, 2.58, 2.4163636363636365)","(3.6, 4.1, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:38.213453,"(6.0, 14.5, 12.1)","(15.0, 32.0, 30.956521739130434)","(4.8, 5.8, 5.6)","(2.15, 2.58, 2.4163636363636365)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:39.379966,"(6.0, 14.5, 12.1)","(15.0, 32.0, 30.956521739130434)","(4.8, 5.8, 5.6)","(2.15, 2.58, 2.4163636363636365)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:40.598017,"(6.0, 14.5, 12.1)","(15.0, 32.0, 30.956521739130434)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.58, 2.4123076923076923)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 17.8)"
05-01-2023 13:58:41.829159,"(6.0, 14.5, 12.1)","(15.0, 32.0, 30.956521739130434)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.56, 2.4155555555555557)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:43.015899,"(6.0, 14.5, 12.1)","(15.0, 32.0, 30.956521739130434)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.54, 2.4127272727272726)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:44.065053,"(6.0, 14.5, 12.1)","(15.0, 32.0, 30.956521739130434)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.54, 2.4127272727272726)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:45.136453,"(6.0, 14.5, 12.1)","(15.0, 32.0, 30.956521739130434)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.54, 2.4127272727272726)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:46.382272,"(6.0, 14.5, 12.1)","(15.0, 32.0, 30.956521739130434)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.54, 2.4127272727272726)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:47.606585,"(6.0, 14.5, 12.1)","(15.0, 32.0, 30.956521739130434)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.54, 2.4233333333333333)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 17.8)"
05-01-2023 13:58:48.869702,"(6.0, 14.5, 12.1)","(15.0, 32.0, 28.857142857142858)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.54, 2.413333333333333)","(3.6, 4.2, 3.8846153846153846)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:50.098359,"(6.0, 14.5, 12.1)","(15.0, 32.0, 29.25)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.52, 2.413333333333333)","(3.6, 4.1, 3.8846153846153846)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:51.274989,"(6.0, 14.5, 12.1)","(15.0, 32.0, 30.952380952380953)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.52, 2.413333333333333)","(3.6, 4.1, 3.8846153846153846)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:52.879116,"(6.0, 14.5, 12.1)","(15.0, 32.0, 30.952380952380953)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.52, 2.413333333333333)","(3.6, 4.1, 3.8846153846153846)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:54.199011,"(6.0, 14.5, 12.0)","(15.0, 32.0, 30.952380952380953)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.52, 2.413333333333333)","(3.6, 4.1, 3.8846153846153846)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:55.530732,"(6.0, 14.5, 12.653846153846153)","(15.0, 32.0, 30.952380952380953)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.52, 2.4125)","(3.6, 4.1, 3.8846153846153846)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:56.763916,"(6.0, 14.0, 12.653846153846153)","(15.0, 32.0, 30.952380952380953)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.5, 2.411111111111111)","(3.6, 4.1, 3.8846153846153846)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:58.087966,"(6.0, 14.0, 12.055555555555555)","(15.0, 32.0, 30.952380952380953)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.5, 2.4166666666666665)","(3.6, 4.1, 4.031914893617021)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:58:59.256300,"(6.0, 14.0, 11.65625)","(15.0, 32.0, 30.952380952380953)","(4.8, 6.4, 6.050000000000001)","(2.15, 2.5, 2.4166666666666665)","(3.6, 4.1, 3.8846153846153846)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:00.493289,"(6.0, 14.0, 11.65625)","(15.0, 32.0, 30.952380952380953)","(4.8, 6.4, 6.333333333333334)","(2.15, 2.5, 2.4166666666666665)","(3.6, 4.1, 3.8846153846153846)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:01.621180,"(6.0, 14.0, 11.65625)","(15.0, 32.0, 30.952380952380953)","(4.8, 6.4, 6.333333333333334)","(2.15, 2.5, 2.4699999999999998)","(3.6, 4.1, 3.8846153846153846)","(101.0, 650.0, 415.0)","(9.0, 23.0, 17.8)"
05-01-2023 13:59:02.634488,"(6.0, 14.0, 11.65625)","(15.0, 32.0, 29.142857142857142)","(4.8, 6.4, 6.333333333333334)","(2.15, 2.54, 2.42)","(3.6, 4.1, 3.8846153846153846)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:03.691670,"(6.0, 14.0, 11.65625)","(15.0, 32.0, 27.5)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.52, 2.42)","(3.6, 4.1, 3.8846153846153846)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:05.026397,"(6.0, 14.0, 11.428571428571429)","(15.0, 32.0, 27.5)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.52, 2.42)","(3.6, 4.1, 3.8846153846153846)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:06.288937,"(6.0, 14.0, 11.428571428571429)","(15.0, 32.0, 30.8)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.52, 2.4033333333333333)","(3.6, 4.1, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:07.392446,"(6.0, 13.5, 12.785714285714286)","(15.0, 32.0, 30.8)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.52, 2.4033333333333333)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:08.842349,"(6.0, 13.5, 12.785714285714286)","(15.0, 32.0, 30.8)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.52, 2.4057142857142857)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 17.8)"
05-01-2023 13:59:10.041316,"(6.0, 13.5, 11.403225806451612)","(15.0, 32.0, 30.8)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.56, 2.4)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:11.351937,"(6.0, 13.5, 11.403225806451612)","(15.0, 32.0, 30.0)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.54, 2.4066666666666667)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:12.980487,"(6.0, 13.5, 11.403225806451612)","(15.0, 32.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.54, 2.397777777777778)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:14.452180,"(6.0, 13.5, 11.27027027027027)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.54, 2.397777777777778)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:15.772369,"(6.0, 13.0, 11.222222222222221)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.54, 2.42)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 415.0)","(9.0, 23.0, 17.8)"
05-01-2023 13:59:17.022209,"(6.0, 13.0, 11.222222222222221)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.54, 2.4066666666666667)","(3.6, 4.2, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:18.480053,"(6.0, 13.0, 11.222222222222221)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.52, 2.4033333333333333)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:19.856308,"(6.0, 13.0, 11.222222222222221)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.52, 2.4033333333333333)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:21.090083,"(6.0, 13.0, 11.222222222222221)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.52, 2.4033333333333333)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:22.188340,"(6.0, 13.0, 11.222222222222221)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.52, 2.4033333333333333)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:23.491322,"(6.0, 13.0, 11.222222222222221)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.52, 2.4033333333333333)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 415.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:24.749759,"(6.0, 13.0, 11.222222222222221)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.54, 2.397777777777778)","(3.6, 4.1, 3.96875)","(101.0, 650.0, 420.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:26.051558,"(6.0, 13.0, 11.222222222222221)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.54, 2.397777777777778)","(3.6, 4.1, 4.071428571428571)","(101.0, 650.0, 420.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:27.284937,"(6.0, 13.0, 10.714285714285714)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.54, 2.397777777777778)","(3.6, 4.1, 4.071428571428571)","(101.0, 650.0, 420.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:28.587080,"(6.0, 13.0, 10.635135135135135)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.54, 2.397777777777778)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 420.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:29.991887,"(6.0, 13.0, 10.8125)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.54, 2.42)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 420.0)","(9.0, 23.0, 17.8)"
05-01-2023 13:59:31.226265,"(6.0, 13.0, 10.8125)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.54, 2.42)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 420.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:32.550769,"(6.0, 13.0, 10.8125)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.52, 2.4033333333333333)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 420.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:33.524756,"(6.0, 13.0, 10.8125)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.52, 2.4033333333333333)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 420.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:34.924660,"(6.0, 13.0, 10.8125)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.52, 2.4033333333333333)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 420.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:36.213269,"(6.0, 13.0, 10.8125)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.52, 2.4033333333333333)","(3.6, 4.2, 4.071428571428571)","(101.0, 650.0, 420.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:37.577116,"(6.0, 13.0, 10.8125)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.52, 2.4033333333333333)","(3.6, 4.2, 4.127272727272727)","(101.0, 650.0, 420.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:38.899675,"(6.0, 13.0, 10.8125)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.54, 2.397777777777778)","(3.6, 4.2, 4.035294117647059)","(101.0, 650.0, 496.6666666666667)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:40.015010,"(6.0, 13.0, 10.804878048780488)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.54, 2.397777777777778)","(3.6, 4.2, 4.035294117647059)","(101.0, 650.0, 425.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:41.297411,"(6.0, 13.0, 10.837837837837839)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.54, 2.397777777777778)","(3.6, 4.2, 4.035294117647059)","(101.0, 650.0, 425.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:42.499841,"(6.0, 13.0, 10.837837837837839)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.6000000000000005)","(2.15, 2.54, 2.397777777777778)","(3.6, 4.2, 4.035294117647059)","(101.0, 650.0, 425.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:43.779801,"(6.0, 13.0, 10.837837837837839)","(15.0, 36.0, 35.2)","(4.8, 6.4, 5.3)","(2.15, 2.54, 2.4)","(3.6, 4.2, 4.035294117647059)","(101.0, 650.0, 425.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:44.876256,"(6.0, 13.0, 10.837837837837839)","(15.0, 36.0, 35.2)","(4.8, 6.2, 5.808695652173913)","(2.15, 2.52, 2.4)","(3.6, 4.2, 4.035294117647059)","(101.0, 650.0, 425.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:45.968549,"(6.0, 13.0, 10.837837837837839)","(15.0, 36.0, 35.2)","(4.8, 6.2, 5.825)","(2.15, 2.52, 2.4)","(3.6, 4.2, 3.9958333333333336)","(101.0, 650.0, 425.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:47.117498,"(6.0, 13.0, 10.837837837837839)","(15.0, 36.0, 35.2)","(4.8, 6.2, 5.825)","(2.15, 2.5, 2.4)","(3.6, 4.2, 3.9958333333333336)","(101.0, 650.0, 425.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:48.442788,"(6.0, 13.0, 10.837837837837839)","(15.0, 36.0, 35.2)","(4.8, 6.2, 5.825)","(2.15, 2.5, 2.4)","(3.6, 4.2, 3.9958333333333336)","(101.0, 650.0, 425.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:49.543848,"(6.5, 13.0, 10.837837837837839)","(15.0, 36.0, 35.2)","(5.0, 6.2, 5.825)","(2.15, 2.5, 2.4)","(3.6, 4.2, 3.9958333333333336)","(101.0, 650.0, 425.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:50.671675,"(6.5, 13.0, 10.837837837837839)","(15.0, 36.0, 35.2)","(5.0, 6.2, 5.821052631578947)","(2.15, 2.5, 2.4)","(3.6, 4.2, 4.083333333333334)","(101.0, 650.0, 425.0)","(9.0, 23.0, 17.8)"
05-01-2023 13:59:51.820361,"(6.5, 13.0, 10.837837837837839)","(15.0, 36.0, 35.23076923076923)","(5.0, 6.2, 5.951724137931035)","(2.15, 2.5, 2.4)","(3.6, 4.2, 4.133333333333334)","(101.0, 650.0, 425.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:53.168598,"(6.5, 13.0, 10.837837837837839)","(15.0, 36.0, 35.23076923076923)","(5.0, 6.2, 5.951724137931035)","(2.15, 2.5, 2.4)","(3.6, 4.2, 4.1454545454545455)","(101.0, 650.0, 425.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:54.439369,"(6.5, 13.0, 10.837837837837839)","(15.0, 36.0, 35.23076923076923)","(5.0, 6.2, 5.951724137931035)","(2.15, 2.5, 2.4)","(3.6, 4.2, 4.1454545454545455)","(101.0, 650.0, 425.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:55.600312,"(6.5, 13.0, 10.828947368421053)","(15.0, 36.0, 35.23076923076923)","(5.0, 6.2, 5.951724137931035)","(2.15, 2.5, 2.4)","(3.6, 4.2, 4.1454545454545455)","(101.0, 650.0, 425.0)","(9.0, 23.0, 18.764705882352942)"
05-01-2023 13:59:56.646593,"(6.5, 13.0, 10.828947368421053)","(15.0, 36.0, 35.23076923076923)","(5.0, 6.2, 5.951724137931035)","(2.15, 2.5, 2.4)","(3.6, 4.2, 4.1454545454545455)","(101.0, 650.0, 425.0)","(9.0, 23.0, 18.764705882352942)"
