,Archarch Cat,Limited Doro,Storminunclejack,Roses Pepino,Baytown Jagger,Baytown Get It On
54,"[datetime.datetime(2022, 11, 28, 10, 12, 44, 28177), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 12, 44, 28177), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 12, 44, 28177), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 12, 44, 28177), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 44, 28177), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 12, 44, 28177), 26.0, 220.0]"
55,"[datetime.datetime(2022, 11, 28, 10, 12, 45, 129202), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 12, 45, 129202), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 12, 45, 129202), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 12, 45, 129202), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 45, 129202), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 12, 45, 129202), 26.0, 220.0]"
56,"[datetime.datetime(2022, 11, 28, 10, 12, 46, 228014), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 12, 46, 228014), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 12, 46, 228014), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 12, 46, 228014), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 46, 228014), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 12, 46, 228014), 26.0, 220.0]"
57,"[datetime.datetime(2022, 11, 28, 10, 12, 47, 329575), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 12, 47, 329575), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 12, 47, 329575), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 12, 47, 329575), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 47, 329575), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 12, 47, 329575), 26.0, 220.0]"
58,"[datetime.datetime(2022, 11, 28, 10, 12, 48, 435446), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 12, 48, 435446), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 12, 48, 435446), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 12, 48, 435446), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 48, 435446), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 12, 48, 435446), 26.0, 220.0]"
59,"[datetime.datetime(2022, 11, 28, 10, 12, 49, 543803), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 12, 49, 543803), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 12, 49, 543803), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 12, 49, 543803), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 49, 543803), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 12, 49, 543803), 26.0, 220.0]"
60,"[datetime.datetime(2022, 11, 28, 10, 12, 50, 631017), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 12, 50, 631017), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 12, 50, 631017), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 12, 50, 631017), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 50, 631017), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 12, 50, 631017), 26.0, 220.0]"
61,"[datetime.datetime(2022, 11, 28, 10, 12, 51, 783095), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 12, 51, 783095), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 12, 51, 783095), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 12, 51, 783095), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 51, 783095), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 12, 51, 783095), 26.0, 220.0]"
62,"[datetime.datetime(2022, 11, 28, 10, 12, 52, 881734), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 12, 52, 881734), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 12, 52, 881734), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 12, 52, 881734), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 52, 881734), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 12, 52, 881734), 26.0, 220.0]"
63,"[datetime.datetime(2022, 11, 28, 10, 12, 53, 972101), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 12, 53, 972101), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 12, 53, 972101), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 12, 53, 972101), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 53, 972101), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 12, 53, 972101), 26.0, 220.0]"
64,"[datetime.datetime(2022, 11, 28, 10, 12, 55, 79080), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 12, 55, 79080), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 12, 55, 79080), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 12, 55, 79080), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 55, 79080), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 12, 55, 79080), 26.0, 220.0]"
65,"[datetime.datetime(2022, 11, 28, 10, 12, 56, 176178), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 12, 56, 176178), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 12, 56, 176178), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 12, 56, 176178), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 56, 176178), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 12, 56, 176178), 26.0, 220.0]"
66,"[datetime.datetime(2022, 11, 28, 10, 12, 57, 267253), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 12, 57, 267253), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 12, 57, 267253), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 12, 57, 267253), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 57, 267253), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 12, 57, 267253), 26.0, 220.0]"
67,"[datetime.datetime(2022, 11, 28, 10, 12, 58, 370502), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 12, 58, 370502), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 12, 58, 370502), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 12, 58, 370502), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 58, 370502), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 12, 58, 370502), 26.0, 220.0]"
68,"[datetime.datetime(2022, 11, 28, 10, 12, 59, 470608), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 12, 59, 470608), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 12, 59, 470608), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 12, 59, 470608), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 59, 470608), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 12, 59, 470608), 26.0, 220.0]"
69,"[datetime.datetime(2022, 11, 28, 10, 13, 0, 557721), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 0, 557721), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 0, 557721), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 0, 557721), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 0, 557721), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 0, 557721), 26.0, 220.0]"
70,"[datetime.datetime(2022, 11, 28, 10, 13, 1, 660659), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 1, 660659), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 1, 660659), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 1, 660659), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 1, 660659), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 1, 660659), 26.0, 220.0]"
71,"[datetime.datetime(2022, 11, 28, 10, 13, 2, 765054), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 2, 765054), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 2, 765054), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 2, 765054), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 2, 765054), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 2, 765054), 26.0, 220.0]"
72,"[datetime.datetime(2022, 11, 28, 10, 13, 3, 886787), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 3, 886787), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 3, 886787), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 3, 886787), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 3, 886787), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 3, 886787), 26.0, 220.0]"
73,"[datetime.datetime(2022, 11, 28, 10, 13, 4, 995703), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 4, 995703), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 4, 995703), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 4, 995703), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 4, 995703), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 4, 995703), 26.0, 220.0]"
74,"[datetime.datetime(2022, 11, 28, 10, 13, 6, 96035), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 6, 96035), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 6, 96035), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 6, 96035), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 6, 96035), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 6, 96035), 26.0, 220.0]"
75,"[datetime.datetime(2022, 11, 28, 10, 13, 7, 209160), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 7, 209160), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 7, 209160), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 7, 209160), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 7, 209160), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 7, 209160), 26.0, 220.0]"
76,"[datetime.datetime(2022, 11, 28, 10, 13, 8, 322442), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 8, 322442), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 8, 322442), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 8, 322442), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 8, 322442), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 8, 322442), 26.0, 220.0]"
77,"[datetime.datetime(2022, 11, 28, 10, 13, 9, 403437), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 9, 403437), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 9, 403437), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 9, 403437), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 9, 403437), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 9, 403437), 26.0, 220.0]"
78,"[datetime.datetime(2022, 11, 28, 10, 13, 10, 512792), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 10, 512792), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 10, 512792), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 10, 512792), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 10, 512792), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 10, 512792), 26.0, 220.0]"
79,"[datetime.datetime(2022, 11, 28, 10, 13, 11, 613011), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 11, 613011), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 11, 613011), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 11, 613011), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 11, 613011), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 11, 613011), 26.0, 220.0]"
80,"[datetime.datetime(2022, 11, 28, 10, 13, 12, 708010), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 12, 708010), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 12, 708010), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 12, 708010), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 12, 708010), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 12, 708010), 26.0, 220.0]"
81,"[datetime.datetime(2022, 11, 28, 10, 13, 13, 816117), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 13, 816117), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 13, 816117), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 13, 816117), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 13, 816117), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 13, 816117), 26.0, 220.0]"
82,"[datetime.datetime(2022, 11, 28, 10, 13, 14, 907611), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 14, 907611), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 14, 907611), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 14, 907611), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 14, 907611), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 14, 907611), 26.0, 220.0]"
83,"[datetime.datetime(2022, 11, 28, 10, 13, 16, 25414), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 16, 25414), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 16, 25414), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 16, 25414), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 16, 25414), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 16, 25414), 26.0, 220.0]"
84,"[datetime.datetime(2022, 11, 28, 10, 13, 17, 112891), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 17, 112891), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 17, 112891), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 17, 112891), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 17, 112891), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 17, 112891), 26.0, 220.0]"
85,"[datetime.datetime(2022, 11, 28, 10, 13, 18, 216649), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 18, 216649), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 18, 216649), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 18, 216649), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 18, 216649), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 18, 216649), 26.0, 220.0]"
86,"[datetime.datetime(2022, 11, 28, 10, 13, 19, 325881), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 19, 325881), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 19, 325881), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 19, 325881), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 19, 325881), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 19, 325881), 26.0, 220.0]"
87,"[datetime.datetime(2022, 11, 28, 10, 13, 20, 417313), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 20, 417313), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 20, 417313), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 20, 417313), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 20, 417313), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 20, 417313), 26.0, 220.0]"
88,"[datetime.datetime(2022, 11, 28, 10, 13, 21, 523010), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 21, 523010), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 21, 523010), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 21, 523010), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 21, 523010), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 21, 523010), 26.0, 220.0]"
89,"[datetime.datetime(2022, 11, 28, 10, 13, 22, 620150), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 22, 620150), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 22, 620150), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 22, 620150), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 22, 620150), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 22, 620150), 26.0, 220.0]"
90,"[datetime.datetime(2022, 11, 28, 10, 13, 23, 731064), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 23, 731064), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 23, 731064), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 23, 731064), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 23, 731064), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 23, 731064), 26.0, 220.0]"
91,"[datetime.datetime(2022, 11, 28, 10, 13, 24, 816876), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 24, 816876), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 24, 816876), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 24, 816876), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 24, 816876), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 24, 816876), 26.0, 220.0]"
92,"[datetime.datetime(2022, 11, 28, 10, 13, 25, 929090), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 25, 929090), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 25, 929090), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 25, 929090), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 25, 929090), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 25, 929090), 26.0, 220.0]"
93,"[datetime.datetime(2022, 11, 28, 10, 13, 27, 37211), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 27, 37211), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 27, 37211), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 27, 37211), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 27, 37211), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 27, 37211), 26.0, 220.0]"
94,"[datetime.datetime(2022, 11, 28, 10, 13, 28, 140139), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 28, 140139), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 28, 140139), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 28, 140139), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 28, 140139), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 28, 140139), 26.0, 220.0]"
95,"[datetime.datetime(2022, 11, 28, 10, 13, 29, 235865), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 29, 235865), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 29, 235865), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 29, 235865), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 29, 235865), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 29, 235865), 26.0, 220.0]"
96,"[datetime.datetime(2022, 11, 28, 10, 13, 30, 339117), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 30, 339117), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 30, 339117), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 30, 339117), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 30, 339117), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 30, 339117), 26.0, 220.0]"
97,"[datetime.datetime(2022, 11, 28, 10, 13, 31, 444748), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 31, 444748), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 31, 444748), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 31, 444748), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 31, 444748), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 31, 444748), 26.0, 220.0]"
98,"[datetime.datetime(2022, 11, 28, 10, 13, 32, 548346), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 32, 548346), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 32, 548346), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 32, 548346), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 32, 548346), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 32, 548346), 26.0, 220.0]"
99,"[datetime.datetime(2022, 11, 28, 10, 13, 33, 665099), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 33, 665099), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 33, 665099), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 33, 665099), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 33, 665099), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 33, 665099), 26.0, 220.0]"
100,"[datetime.datetime(2022, 11, 28, 10, 13, 34, 763948), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 34, 763948), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 34, 763948), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 34, 763948), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 34, 763948), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 34, 763948), 26.0, 220.0]"
101,"[datetime.datetime(2022, 11, 28, 10, 13, 35, 883517), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 35, 883517), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 35, 883517), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 35, 883517), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 35, 883517), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 35, 883517), 26.0, 220.0]"
102,"[datetime.datetime(2022, 11, 28, 10, 13, 36, 994334), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 36, 994334), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 36, 994334), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 36, 994334), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 36, 994334), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 36, 994334), 26.0, 220.0]"
103,"[datetime.datetime(2022, 11, 28, 10, 13, 38, 83291), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 38, 83291), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 38, 83291), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 38, 83291), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 38, 83291), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 38, 83291), 26.0, 220.0]"
104,"[datetime.datetime(2022, 11, 28, 10, 13, 39, 176648), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 39, 176648), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 39, 176648), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 39, 176648), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 39, 176648), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 39, 176648), 26.0, 220.0]"
105,"[datetime.datetime(2022, 11, 28, 10, 13, 40, 281289), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 40, 281289), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 40, 281289), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 40, 281289), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 40, 281289), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 40, 281289), 26.0, 220.0]"
106,"[datetime.datetime(2022, 11, 28, 10, 13, 41, 403900), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 41, 403900), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 41, 403900), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 41, 403900), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 41, 403900), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 41, 403900), 26.0, 220.0]"
107,"[datetime.datetime(2022, 11, 28, 10, 13, 42, 515944), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 13, 42, 515944), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 13, 42, 515944), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 13, 42, 515944), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 13, 42, 515944), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 13, 42, 515944), 26.0, 220.0]"
