,Prince Pulpogan,Grants Treasure,Lady Wendy Hook,Rawhide Hand,Red Spur Flyer,Jebrynah Sol,Stay At Home,Rogue Temptation
05-01-2023 15:27:32.221885,"(2.45, 4.2, 3.290909090909091)","(13.0, 14.0, 13.84375)","(9.0, 17.0, 11.166666666666666)","(10.0, 11.0, 9.857142857142858)","(3.0, 3.2, 3.06)","(10.0, 11.5, 11.39795918367347)","(20.0, 55.0, 32.5)","(8.0, 22.0, 17.333333333333332)"
05-01-2023 15:27:33.570611,"(2.45, 4.2, 3.290909090909091)","(10.0, 14.0, 13.84375)","(10.0, 17.0, 11.166666666666666)","(10.0, 11.0, 9.857142857142858)","(3.0, 3.2, 3.06)","(10.0, 11.5, 11.383720930232558)","(20.0, 55.0, 32.5)","(8.0, 22.0, 16.666666666666668)"
05-01-2023 15:27:34.952017,"(2.45, 4.2, 3.290909090909091)","(10.0, 14.0, 13.875)","(10.0, 17.0, 11.166666666666666)","(10.0, 11.0, 9.857142857142858)","(3.0, 3.2, 3.084137931034483)","(10.0, 11.5, 11.383720930232558)","(20.0, 55.0, 32.5)","(8.0, 22.0, 20.555555555555557)"
05-01-2023 15:27:36.246345,"(2.45, 4.2, 3.290909090909091)","(10.0, 14.0, 13.875)","(10.0, 17.0, 12.5)","(10.0, 11.0, 11.8)","(3.0, 3.2, 3.084137931034483)","(10.0, 11.5, 11.846153846153847)","(20.0, 55.0, 32.5)","(8.0, 22.0, 20.7)"
05-01-2023 15:27:37.518207,"(2.45, 4.2, 3.3666666666666667)","(10.0, 14.0, 13.86111111111111)","(10.0, 17.5, 11.166666666666666)","(10.0, 13.0, 10.0)","(3.0, 3.2, 3.066086956521739)","(10.0, 12.0, 11.375)","(20.0, 55.0, 32.5)","(8.0, 22.0, 20.0)"
05-01-2023 15:27:38.768633,"(2.45, 4.1, 3.86)","(10.0, 14.0, 13.736842105263158)","(10.0, 17.0, 11.166666666666666)","(10.0, 10.5, 10.133333333333333)","(3.0, 3.2, 3.0716666666666668)","(10.0, 11.5, 11.383720930232558)","(20.0, 55.0, 32.5)","(8.0, 22.0, 20.0)"
05-01-2023 15:27:40.064766,"(2.45, 4.1, 3.6277777777777778)","(10.0, 13.5, 13.289473684210526)","(10.0, 17.0, 11.166666666666666)","(10.0, 10.5, 9.714285714285715)","(3.0, 3.2, 3.0716666666666668)","(10.0, 11.5, 11.383720930232558)","(20.0, 55.0, 32.5)","(8.0, 22.0, 20.0)"
05-01-2023 15:27:41.347165,"(2.45, 4.1, 3.8419354838709676)","(10.0, 13.5, 13.289473684210526)","(10.0, 17.0, 11.166666666666666)","(10.0, 10.5, 9.714285714285715)","(3.0, 3.2, 3.09)","(10.0, 11.5, 11.375)","(20.0, 55.0, 32.5)","(8.0, 22.0, 20.0)"
05-01-2023 15:27:42.707107,"(2.45, 4.1, 3.795652173913043)","(10.0, 13.5, 13.289473684210526)","(10.0, 17.0, 11.166666666666666)","(10.0, 10.5, 9.714285714285715)","(3.0, 3.2, 3.0923076923076924)","(10.0, 11.5, 11.375)","(20.0, 55.0, 32.5)","(8.0, 22.0, 20.0)"
05-01-2023 15:27:44.199841,"(2.45, 4.1, 3.725)","(10.0, 13.5, 12.3)","(10.0, 17.0, 10.75)","(10.0, 10.5, 12.514285714285714)","(3.0, 3.2, 3.088)","(10.0, 11.5, 11.846153846153847)","(20.0, 55.0, 34.75)","(8.0, 22.0, 20.0)"
05-01-2023 15:27:45.767556,"(2.45, 4.0, 3.7375)","(10.0, 13.5, 12.333333333333334)","(10.0, 14.5, 10.75)","(10.0, 13.0, 10.715384615384615)","(3.0, 3.2, 3.0894736842105264)","(10.0, 11.5, 11.375)","(20.0, 55.0, 34.75)","(8.0, 24.0, 20.25)"
05-01-2023 15:27:47.377105,"(2.45, 4.0, 3.7375)","(10.0, 13.5, 12.125)","(10.0, 14.5, 10.75)","(10.0, 12.5, 10.34)","(3.0, 3.2, 3.0894736842105264)","(10.0, 11.5, 11.375)","(20.0, 55.0, 34.75)","(8.0, 24.0, 20.25)"
05-01-2023 15:27:48.839312,"(2.45, 4.0, 3.7375)","(10.0, 13.5, 12.125)","(10.0, 14.5, 10.75)","(10.0, 12.5, 10.34)","(3.0, 3.2, 3.0894736842105264)","(10.0, 11.5, 11.375)","(20.0, 55.0, 34.75)","(8.0, 24.0, 20.25)"
05-01-2023 15:27:50.232062,"(2.45, 4.0, 3.7375)","(10.0, 13.5, 12.125)","(10.0, 14.5, 10.75)","(10.0, 12.5, 10.34)","(3.0, 3.2, 3.0894736842105264)","(10.0, 11.5, 11.375)","(20.0, 55.0, 34.75)","(8.0, 24.0, 20.25)"
05-01-2023 15:27:51.661682,"(2.45, 4.0, 3.775)","(10.0, 13.5, 11.535714285714286)","(10.0, 14.5, 11.166666666666666)","(10.0, 12.5, 10.428571428571429)","(3.0, 3.2, 3.0894736842105264)","(10.0, 11.5, 11.375)","(20.0, 55.0, 34.75)","(8.0, 24.0, 20.25)"
05-01-2023 15:27:53.046809,"(2.45, 4.0, 3.775)","(10.0, 13.5, 12.125)","(10.0, 17.0, 11.166666666666666)","(10.0, 12.0, 10.24)","(3.0, 3.2, 3.0894736842105264)","(10.0, 11.5, 11.375)","(20.0, 55.0, 34.75)","(8.0, 24.0, 20.25)"
05-01-2023 15:27:54.379947,"(2.45, 4.0, 3.7375)","(10.0, 13.5, 12.125)","(10.0, 17.0, 11.166666666666666)","(10.0, 12.0, 10.044444444444444)","(3.0, 3.2, 3.06)","(10.0, 11.5, 11.375)","(20.0, 55.0, 34.75)","(8.0, 24.0, 20.25)"
05-01-2023 15:27:55.634864,"(2.45, 4.0, 3.7375)","(10.0, 13.5, 12.125)","(10.0, 17.0, 13.38888888888889)","(10.0, 12.0, 10.366666666666667)","(3.0, 3.2, 3.06)","(10.0, 11.5, 11.375)","(20.0, 55.0, 34.75)","(8.0, 24.0, 20.25)"
05-01-2023 15:27:56.915794,"(2.45, 4.0, 3.7375)","(10.0, 13.5, 12.125)","(10.0, 17.0, 13.38888888888889)","(10.0, 11.5, 10.366666666666667)","(3.0, 3.2, 3.06)","(10.0, 11.5, 11.375)","(20.0, 55.0, 34.75)","(8.0, 24.0, 20.25)"
05-01-2023 15:27:58.126282,"(2.45, 4.0, 3.69375)","(10.0, 13.5, 12.125)","(10.0, 17.0, 15.166666666666668)","(10.0, 11.5, 10.042857142857143)","(3.0, 3.2, 3.0384615384615383)","(10.0, 11.5, 11.846153846153847)","(20.0, 55.0, 34.75)","(8.0, 24.0, 20.25)"
05-01-2023 15:27:59.339337,"(2.45, 4.0, 3.7666666666666666)","(10.0, 13.5, 12.333333333333334)","(10.0, 17.5, 13.38888888888889)","(10.0, 11.5, 9.933333333333334)","(3.0, 3.2, 3.0788461538461536)","(10.0, 12.0, 11.375)","(20.0, 55.0, 34.75)","(8.0, 24.0, 20.25)"
05-01-2023 15:28:00.830072,"(2.45, 4.0, 3.7666666666666666)","(10.0, 13.5, 12.125)","(10.0, 17.0, 13.38888888888889)","(10.0, 11.0, 9.933333333333334)","(3.0, 3.2, 3.0788461538461536)","(10.0, 11.5, 11.375)","(20.0, 55.0, 34.75)","(8.0, 24.0, 20.25)"
05-01-2023 15:28:02.133366,"(2.45, 4.0, 3.7666666666666666)","(10.0, 13.5, 11.934782608695652)","(10.0, 17.0, 10.333333333333334)","(10.0, 11.0, 9.641176470588235)","(3.0, 3.2, 3.0788461538461536)","(10.0, 11.5, 11.295454545454545)","(20.0, 55.0, 31.0)","(8.0, 24.0, 22.4375)"
05-01-2023 15:28:03.497740,"(2.45, 4.0, 3.7666666666666666)","(10.0, 13.5, 11.934782608695652)","(10.0, 17.0, 12.166666666666666)","(10.0, 11.0, 9.491428571428571)","(3.0, 3.2, 3.0788461538461536)","(10.0, 11.5, 11.295454545454545)","(20.0, 55.0, 35.333333333333336)","(8.0, 24.0, 22.4375)"
05-01-2023 15:28:04.907052,"(2.45, 4.0, 3.7666666666666666)","(10.0, 13.5, 11.934782608695652)","(10.0, 16.5, 12.166666666666666)","(10.0, 11.0, 9.491428571428571)","(3.0, 3.2, 3.0788461538461536)","(10.0, 11.5, 11.295454545454545)","(20.0, 50.0, 35.333333333333336)","(8.0, 24.0, 22.4375)"
05-01-2023 15:28:06.208907,"(2.45, 4.0, 3.7666666666666666)","(10.0, 13.5, 11.934782608695652)","(10.0, 16.5, 13.692307692307693)","(10.0, 11.0, 9.714285714285715)","(3.0, 3.2, 3.0875)","(10.0, 11.5, 10.963414634146341)","(20.0, 50.0, 35.333333333333336)","(8.0, 24.0, 23.02173913043478)"
05-01-2023 15:28:07.514740,"(2.45, 4.0, 3.69375)","(10.0, 13.5, 11.152173913043478)","(10.0, 16.0, 13.3)","(10.0, 10.5, 9.964285714285714)","(3.0, 3.2, 3.125)","(10.0, 11.0, 11.404761904761905)","(20.0, 50.0, 30.444444444444443)","(8.0, 24.0, 23.318181818181817)"
05-01-2023 15:28:08.779866,"(2.45, 4.0, 3.69375)","(10.0, 13.5, 11.543478260869565)","(10.0, 15.5, 14.4)","(10.0, 10.5, 9.964285714285714)","(3.0, 3.2, 3.1375)","(10.0, 11.5, 11.404761904761905)","(20.0, 50.0, 30.444444444444443)","(8.0, 24.0, 21.666666666666668)"
05-01-2023 15:28:09.967730,"(2.45, 4.0, 3.69375)","(10.0, 13.5, 11.543478260869565)","(10.0, 15.5, 11.76)","(10.0, 10.5, 9.375)","(3.0, 3.2, 3.1375)","(10.0, 11.5, 11.404761904761905)","(20.0, 50.0, 30.444444444444443)","(8.0, 24.0, 22.555555555555557)"
05-01-2023 15:28:11.308207,"(2.45, 4.0, 3.69375)","(10.0, 13.5, 11.543478260869565)","(10.0, 15.5, 11.76)","(10.0, 10.5, 9.375)","(3.0, 3.2, 3.1375)","(10.0, 11.5, 11.404761904761905)","(20.0, 50.0, 30.444444444444443)","(8.0, 24.0, 22.555555555555557)"
05-01-2023 15:28:12.628039,"(2.45, 4.0, 3.69375)","(10.0, 13.5, 11.543478260869565)","(10.0, 15.5, 14.0)","(10.0, 10.5, 9.631578947368421)","(3.0, 3.2, 3.092857142857143)","(10.0, 11.5, 11.404761904761905)","(20.0, 50.0, 30.444444444444443)","(8.0, 24.0, 22.285714285714285)"
05-01-2023 15:28:14.132197,"(2.45, 4.0, 3.7666666666666666)","(10.0, 13.5, 11.543478260869565)","(10.0, 15.0, 13.2)","(10.0, 10.5, 9.761904761904763)","(3.0, 3.2, 3.1375)","(10.0, 11.5, 10.94186046511628)","(20.0, 50.0, 30.444444444444443)","(8.0, 24.0, 21.6)"
05-01-2023 15:28:15.479975,"(2.45, 4.0, 3.69375)","(10.0, 13.5, 12.25)","(10.0, 14.0, 11.161290322580646)","(10.0, 10.0, 9.444444444444445)","(3.0, 3.25, 3.1714285714285717)","(10.0, 11.0, 10.94186046511628)","(20.0, 50.0, 30.444444444444443)","(8.0, 24.0, 23.214285714285715)"
05-01-2023 15:28:16.841423,"(2.45, 4.0, 3.69375)","(10.0, 13.0, 12.25)","(10.0, 14.5, 11.05)","(10.0, 10.0, 9.393939393939394)","(3.0, 3.35, 3.1416666666666666)","(10.0, 11.0, 10.94186046511628)","(20.0, 50.0, 30.444444444444443)","(8.0, 24.0, 22.75)"
05-01-2023 15:28:18.107662,"(2.45, 4.0, 3.69375)","(10.0, 13.0, 12.25)","(10.0, 14.5, 13.11111111111111)","(10.0, 10.0, 9.6)","(3.0, 3.35, 3.1416666666666666)","(10.0, 11.0, 10.94186046511628)","(20.0, 50.0, 30.444444444444443)","(8.0, 24.0, 23.833333333333332)"
05-01-2023 15:28:19.374659,"(2.45, 4.0, 3.69375)","(10.0, 13.0, 11.833333333333334)","(10.0, 14.0, 13.11111111111111)","(10.0, 10.0, 9.615384615384615)","(3.0, 3.35, 3.1416666666666666)","(10.0, 11.0, 10.94186046511628)","(20.0, 50.0, 30.444444444444443)","(8.0, 26.0, 24.666666666666668)"
05-01-2023 15:28:20.701234,"(2.45, 4.0, 3.69375)","(10.0, 13.0, 11.444444444444445)","(10.0, 14.0, 12.041666666666668)","(10.0, 10.0, 9.733333333333333)","(3.0, 3.35, 3.2)","(10.0, 11.0, 11.383720930232558)","(20.0, 50.0, 30.444444444444443)","(8.0, 27.0, 26.125)"
05-01-2023 15:28:22.073550,"(2.45, 4.0, 3.708333333333333)","(10.0, 13.0, 10.511111111111111)","(10.0, 13.5, 12.333333333333332)","(10.0, 10.0, 9.733333333333333)","(3.0, 3.35, 3.2199999999999998)","(10.0, 11.5, 11.383720930232558)","(20.0, 50.0, 30.444444444444443)","(8.0, 27.0, 26.416666666666668)"
05-01-2023 15:28:23.412916,"(2.45, 4.0, 3.708333333333333)","(10.0, 13.0, 11.833333333333334)","(10.0, 13.0, 12.333333333333332)","(10.0, 10.0, 9.733333333333333)","(3.0, 3.35, 3.25)","(10.0, 11.5, 11.308510638297872)","(20.0, 50.0, 30.444444444444443)","(8.0, 27.0, 26.46153846153846)"
05-01-2023 15:28:24.904591,"(2.45, 4.0, 3.708333333333333)","(10.0, 13.0, 11.666666666666666)","(10.0, 13.0, 12.333333333333332)","(10.0, 10.0, 9.714285714285714)","(3.0, 3.35, 3.25)","(10.0, 11.5, 11.308510638297872)","(20.0, 50.0, 30.444444444444443)","(8.0, 27.0, 26.46153846153846)"
05-01-2023 15:28:26.504308,"(2.45, 4.0, 3.708333333333333)","(10.0, 13.0, 11.833333333333334)","(10.0, 13.0, 12.333333333333332)","(10.0, 10.0, 11.321428571428571)","(3.0, 3.35, 3.2217391304347824)","(10.0, 11.5, 11.291666666666666)","(20.0, 50.0, 30.444444444444443)","(8.0, 27.0, 26.46153846153846)"
05-01-2023 15:28:27.974472,"(2.45, 4.0, 3.708333333333333)","(10.0, 13.0, 12.066666666666666)","(10.0, 13.0, 11.458333333333334)","(10.0, 12.5, 10.666666666666666)","(3.0, 3.3, 3.223809523809524)","(10.0, 11.5, 10.94186046511628)","(20.0, 50.0, 30.444444444444443)","(8.0, 27.0, 26.46153846153846)"
05-01-2023 15:28:29.467657,"(2.45, 4.1, 3.7249999999999996)","(10.0, 13.0, 10.925)","(10.0, 12.5, 10.7)","(10.0, 12.5, 10.218181818181819)","(3.0, 3.3, 3.223809523809524)","(10.0, 11.0, 10.94186046511628)","(20.0, 50.0, 30.444444444444443)","(8.0, 27.0, 26.46153846153846)"
05-01-2023 15:28:30.855160,"(2.45, 4.0, 3.708333333333333)","(10.0, 12.5, 10.838461538461539)","(10.0, 12.5, 10.7)","(10.0, 12.0, 10.35)","(3.0, 3.3, 3.2294117647058824)","(10.0, 11.0, 10.94186046511628)","(20.0, 50.0, 30.444444444444443)","(8.0, 27.0, 23.310344827586206)"
05-01-2023 15:28:32.245899,"(2.45, 4.0, 3.708333333333333)","(10.0, 12.5, 10.838461538461539)","(10.0, 12.5, 10.7)","(10.0, 11.5, 9.553846153846154)","(3.0, 3.3, 3.2294117647058824)","(10.0, 11.0, 10.94186046511628)","(21.0, 50.0, 30.444444444444443)","(8.0, 28.0, 22.52173913043478)"
05-01-2023 15:28:33.538836,"(2.45, 4.0, 3.708333333333333)","(10.0, 12.5, 10.838461538461539)","(10.0, 12.5, 10.7)","(10.0, 11.5, 9.936363636363636)","(3.0, 3.3, 3.2294117647058824)","(10.0, 11.0, 10.94186046511628)","(21.0, 50.0, 30.444444444444443)","(8.0, 28.0, 23.333333333333332)"
05-01-2023 15:28:34.658847,"(2.45, 4.0, 3.708333333333333)","(10.0, 12.5, 10.838461538461539)","(10.0, 12.5, 10.7)","(10.0, 11.0, 9.626315789473683)","(3.0, 3.3, 3.1153846153846154)","(10.0, 11.0, 11.925)","(21.0, 50.0, 30.444444444444443)","(8.0, 28.0, 23.935483870967744)"
05-01-2023 15:28:35.944003,"(2.45, 4.1, 3.7249999999999996)","(10.0, 12.5, 10.925)","(10.0, 12.5, 11.166666666666666)","(10.0, 11.0, 9.81578947368421)","(3.0, 3.3, 3.1941176470588233)","(10.0, 12.0, 11.383720930232558)","(21.0, 50.0, 30.444444444444443)","(8.0, 28.0, 24.137931034482758)"
05-01-2023 15:28:37.275938,"(2.45, 4.0, 3.708333333333333)","(10.0, 12.5, 10.925)","(10.0, 12.0, 11.166666666666666)","(10.0, 10.5, 9.81578947368421)","(3.0, 3.3, 3.1941176470588233)","(10.0, 11.5, 11.383720930232558)","(21.0, 50.0, 30.444444444444443)","(8.0, 28.0, 24.137931034482758)"
05-01-2023 15:28:38.624528,"(2.45, 4.0, 3.708333333333333)","(10.0, 12.5, 12.05)","(10.0, 12.0, 10.636363636363637)","(10.0, 10.5, 9.81578947368421)","(3.0, 3.3, 3.1941176470588233)","(10.0, 11.5, 11.308510638297872)","(21.0, 50.0, 39.05263157894737)","(8.0, 28.0, 24.137931034482758)"
05-01-2023 15:28:39.917091,"(2.45, 4.0, 3.708333333333333)","(10.0, 12.5, 12.05)","(10.0, 12.0, 10.636363636363637)","(10.0, 10.5, 9.81578947368421)","(3.0, 3.3, 3.2125)","(10.0, 11.5, 11.308510638297872)","(21.0, 50.0, 40.95652173913044)","(8.0, 28.0, 26.6875)"
05-01-2023 15:28:41.139836,"(2.45, 4.0, 3.708333333333333)","(10.0, 12.5, 12.05)","(10.0, 12.0, 10.636363636363637)","(10.0, 10.5, 9.692307692307692)","(3.0, 3.3, 3.2125)","(10.0, 11.5, 11.308510638297872)","(21.0, 50.0, 40.95652173913044)","(8.0, 28.0, 23.666666666666668)"
05-01-2023 15:28:42.360651,"(2.45, 4.0, 3.708333333333333)","(10.0, 12.5, 12.05)","(10.0, 12.0, 10.875)","(10.0, 10.0, 9.692307692307692)","(3.0, 3.3, 3.2125)","(10.0, 11.5, 10.94186046511628)","(21.0, 50.0, 40.95652173913044)","(8.0, 32.0, 26.9375)"
05-01-2023 15:28:43.542599,"(2.45, 4.1, 3.7249999999999996)","(10.0, 12.5, 12.177777777777777)","(10.0, 11.5, 10.875)","(10.0, 10.0, 9.692307692307692)","(3.0, 3.3, 3.23)","(10.0, 11.0, 10.94186046511628)","(21.0, 50.0, 40.95652173913044)","(8.0, 32.0, 27.736842105263158)"
05-01-2023 15:28:44.783823,"(2.45, 4.0, 3.708333333333333)","(10.0, 12.5, 12.05)","(10.0, 11.5, 10.875)","(10.0, 10.0, 9.657142857142857)","(3.0, 3.3, 3.23)","(10.0, 11.0, 10.94186046511628)","(21.0, 50.0, 40.95652173913044)","(8.0, 32.0, 27.736842105263158)"
05-01-2023 15:28:45.988246,"(2.45, 4.0, 3.708333333333333)","(10.0, 12.5, 12.05)","(10.0, 11.5, 10.875)","(10.0, 10.0, 9.657142857142857)","(3.0, 3.3, 3.23)","(10.0, 11.0, 10.94186046511628)","(21.0, 50.0, 40.95652173913044)","(8.0, 32.0, 27.736842105263158)"
05-01-2023 15:28:47.210581,"(2.45, 4.0, 3.708333333333333)","(10.0, 12.5, 12.05)","(10.0, 11.5, 10.875)","(10.0, 10.0, 9.657142857142857)","(3.0, 3.3, 3.23)","(10.0, 11.0, 10.94186046511628)","(21.0, 50.0, 40.95652173913044)","(8.0, 32.0, 28.294117647058822)"
05-01-2023 15:28:48.445251,"(2.45, 4.0, 3.708333333333333)","(10.0, 12.5, 12.05)","(10.0, 11.5, 10.525)","(10.0, 10.0, 9.911111111111111)","(3.0, 3.3, 3.23)","(10.0, 11.0, 10.94186046511628)","(21.0, 50.0, 43.5)","(8.0, 32.0, 28.294117647058822)"
05-01-2023 15:28:49.839849,"(2.45, 4.0, 3.708333333333333)","(10.0, 12.5, 12.177777777777777)","(10.0, 11.5, 10.583333333333334)","(10.0, 9.8, 9.5)","(3.0, 3.3, 3.238235294117647)","(10.0, 11.0, 11.383720930232558)","(21.0, 50.0, 41.333333333333336)","(8.0, 32.0, 28.85)"
05-01-2023 15:28:51.171861,"(2.45, 4.1, 3.7249999999999996)","(10.0, 12.5, 12.177777777777777)","(10.0, 11.0, 10.583333333333334)","(10.0, 9.8, 9.244444444444445)","(3.0, 3.3, 3.23125)","(10.0, 11.5, 11.308510638297872)","(21.0, 50.0, 41.333333333333336)","(8.0, 32.0, 28.85)"
05-01-2023 15:28:52.470380,"(2.45, 4.0, 3.708333333333333)","(10.0, 12.5, 12.05)","(10.0, 11.0, 10.411764705882353)","(10.0, 9.8, 9.244444444444445)","(3.0, 3.3, 3.23125)","(10.0, 11.5, 11.308510638297872)","(21.0, 50.0, 31.666666666666668)","(8.0, 32.0, 28.85)"
05-01-2023 15:28:53.748752,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.0)","(10.0, 11.0, 10.411764705882353)","(10.0, 9.8, 9.533333333333333)","(3.0, 3.3, 3.2421052631578946)","(10.0, 11.5, 11.375)","(21.0, 50.0, 38.18181818181819)","(8.0, 32.0, 28.85)"
05-01-2023 15:28:55.068851,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 10.6)","(10.0, 11.0, 10.411764705882353)","(10.0, 9.8, 10.45)","(3.0, 3.3, 3.2421052631578946)","(10.0, 12.5, 11.166666666666666)","(21.0, 50.0, 38.18181818181819)","(8.0, 32.0, 28.85)"
05-01-2023 15:28:56.218317,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 10.6)","(10.0, 11.0, 10.411764705882353)","(10.0, 11.5, 9.568)","(3.0, 3.3, 3.23125)","(10.0, 12.0, 11.1)","(21.0, 50.0, 41.333333333333336)","(8.0, 32.0, 28.85)"
05-01-2023 15:28:57.255245,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 10.6)","(10.0, 11.0, 10.583333333333334)","(10.0, 11.5, 9.568)","(3.0, 3.3, 3.23125)","(10.0, 12.0, 11.1)","(21.0, 50.0, 44.0)","(8.0, 32.0, 28.85)"
05-01-2023 15:28:58.390041,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.461538461538462)","(10.0, 13.0, 12.571428571428571)","(10.0, 11.5, 9.568)","(3.0, 3.3, 3.202941176470588)","(10.0, 12.0, 11.1)","(21.0, 48.0, 44.0)","(8.0, 32.0, 28.85)"
05-01-2023 15:28:59.496888,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.461538461538462)","(10.0, 13.0, 12.571428571428571)","(10.0, 11.5, 9.568)","(3.0, 3.3, 3.202941176470588)","(10.0, 12.0, 11.076923076923077)","(21.0, 48.0, 40.0)","(8.0, 32.0, 28.055555555555557)"
05-01-2023 15:29:00.599140,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.571428571428571)","(10.0, 13.0, 12.571428571428571)","(10.0, 11.5, 9.568)","(3.0, 3.3, 3.202941176470588)","(10.0, 12.0, 11.076923076923077)","(21.0, 48.0, 40.0)","(8.0, 30.0, 28.055555555555557)"
05-01-2023 15:29:01.882818,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.571428571428571)","(10.0, 13.0, 12.571428571428571)","(10.0, 11.5, 9.857142857142858)","(3.0, 3.3, 3.1166666666666667)","(10.0, 12.0, 11.083333333333334)","(21.0, 48.0, 40.0)","(8.0, 30.0, 28.055555555555557)"
05-01-2023 15:29:03.319357,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.571428571428571)","(10.0, 12.5, 11.38888888888889)","(10.0, 11.0, 9.72)","(3.0, 3.3, 3.196875)","(10.0, 11.5, 11.383720930232558)","(21.0, 48.0, 40.0)","(8.0, 30.0, 28.055555555555557)"
05-01-2023 15:29:04.550337,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.76923076923077)","(10.0, 12.5, 11.38888888888889)","(10.0, 11.0, 9.72)","(3.0, 3.3, 3.196875)","(10.0, 11.5, 11.383720930232558)","(21.0, 48.0, 40.0)","(8.0, 30.0, 29.5)"
05-01-2023 15:29:05.765841,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.76923076923077)","(10.0, 12.5, 11.38888888888889)","(10.0, 11.0, 9.545454545454545)","(3.0, 3.3, 3.196875)","(10.0, 11.5, 11.383720930232558)","(21.0, 48.0, 40.0)","(8.0, 30.0, 25.714285714285715)"
05-01-2023 15:29:06.877861,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.76923076923077)","(10.0, 12.5, 10.625)","(10.0, 11.0, 9.545454545454545)","(3.0, 3.3, 3.196875)","(10.0, 11.5, 11.383720930232558)","(21.0, 48.0, 40.0)","(8.0, 30.0, 27.272727272727273)"
05-01-2023 15:29:08.124498,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.76923076923077)","(10.0, 12.5, 10.625)","(10.0, 11.0, 9.545454545454545)","(3.0, 3.3, 3.196875)","(10.0, 11.5, 11.383720930232558)","(21.0, 48.0, 40.0)","(8.0, 30.0, 27.5)"
05-01-2023 15:29:09.485909,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.76923076923077)","(10.0, 12.5, 11.333333333333334)","(10.0, 11.0, 9.620000000000001)","(3.0, 3.3, 3.1166666666666667)","(10.0, 11.5, 11.383720930232558)","(21.0, 48.0, 40.0)","(8.0, 30.0, 29.25)"
05-01-2023 15:29:10.628181,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.76923076923077)","(10.0, 12.0, 11.38888888888889)","(10.0, 10.5, 9.620000000000001)","(3.0, 3.3, 3.196875)","(10.0, 11.5, 11.383720930232558)","(21.0, 48.0, 40.0)","(8.0, 30.0, 29.25)"
05-01-2023 15:29:11.778461,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.76923076923077)","(10.0, 12.5, 11.19047619047619)","(10.0, 10.5, 9.557142857142857)","(3.0, 3.3, 3.196875)","(10.0, 11.5, 11.383720930232558)","(21.0, 48.0, 40.0)","(8.0, 30.0, 29.285714285714285)"
05-01-2023 15:29:13.014187,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.76923076923077)","(10.0, 12.5, 11.19047619047619)","(10.0, 10.5, 9.557142857142857)","(3.0, 3.3, 3.196875)","(10.0, 11.5, 11.383720930232558)","(21.0, 48.0, 40.0)","(8.0, 30.0, 29.285714285714285)"
05-01-2023 15:29:14.212973,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.76923076923077)","(10.0, 12.5, 11.333333333333334)","(10.0, 10.5, 9.522222222222222)","(3.0, 3.3, 3.196875)","(10.0, 11.5, 11.383720930232558)","(21.0, 48.0, 40.0)","(8.0, 30.0, 29.375)"
05-01-2023 15:29:15.439117,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.76923076923077)","(10.0, 12.0, 11.333333333333334)","(10.0, 10.5, 9.522222222222222)","(3.0, 3.3, 3.2249999999999996)","(10.0, 11.5, 11.383720930232558)","(21.0, 48.0, 40.0)","(8.0, 30.0, 29.375)"
05-01-2023 15:29:16.709997,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.76923076923077)","(10.0, 12.0, 11.333333333333334)","(10.0, 10.5, 9.571428571428571)","(3.0, 3.3, 3.202941176470588)","(10.0, 11.5, 11.825581395348838)","(21.0, 48.0, 40.0)","(8.0, 30.0, 29.375)"
05-01-2023 15:29:17.951741,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.76923076923077)","(10.0, 12.0, 11.0)","(10.0, 10.0, 9.571428571428571)","(3.0, 3.3, 3.23125)","(10.0, 12.0, 11.166666666666666)","(20.0, 48.0, 40.0)","(8.0, 30.0, 29.375)"
05-01-2023 15:29:19.138113,"(2.45, 3.65, 3.6025641025641026)","(10.0, 13.0, 11.76923076923077)","(10.0, 12.0, 11.0)","(10.0, 10.0, 9.571428571428571)","(3.0, 3.3, 3.23125)","(10.0, 12.0, 11.166666666666666)","(20.0, 48.0, 40.0)","(8.0, 30.0, 29.375)"
