,Little Burrito,Sketchy Zara,Winlock Too Much,Winlock Augustus,Molly And Me,Stay Humble,Askey,Typhoon Nellie
15-12-2022 15:41:42.906129,"(3.6, 4.8, 4.65)","(61.0, 100.0, 78.57142857142857)","(18.0, 26.0, 25.083333333333332)","(31.0, 60.0, 58.15384615384615)","(17.0, 28.0, 26.235294117647058)","(3.7, 4.9, 4.76)","(2.15, 2.44, 2.3606015037593986)","(11.0, 23.0, 22.625)"
15-12-2022 15:41:43.956112,"(3.6, 4.8, 4.457894736842105)","(61.0, 100.0, 87.5)","(18.0, 26.0, 25.083333333333332)","(31.0, 60.0, 58.15384615384615)","(17.0, 28.0, 26.105263157894736)","(3.7, 4.9, 4.766666666666667)","(2.15, 2.44, 2.4028571428571426)","(11.0, 23.0, 22.689655172413794)"
15-12-2022 15:41:45.103218,"(3.6, 4.8, 4.574193548387097)","(61.0, 100.0, 91.17647058823529)","(18.0, 26.0, 25.266666666666666)","(31.0, 60.0, 58.666666666666664)","(17.0, 28.0, 26.142857142857142)","(3.7, 4.9, 4.81764705882353)","(2.15, 2.42, 2.4046808510638296)","(11.0, 23.0, 22.689655172413794)"
15-12-2022 15:41:46.272468,"(3.6, 4.8, 4.574193548387097)","(61.0, 100.0, 93.18181818181819)","(18.0, 26.0, 25.3125)","(31.0, 60.0, 58.666666666666664)","(17.0, 28.0, 25.214285714285715)","(3.7, 4.9, 4.745161290322581)","(2.15, 2.42, 2.4125)","(11.0, 23.0, 22.689655172413794)"
15-12-2022 15:41:47.421676,"(3.6, 4.8, 4.574193548387097)","(61.0, 130.0, 111.66666666666666)","(18.0, 26.0, 24.9)","(31.0, 60.0, 58.666666666666664)","(18.0, 28.0, 25.214285714285715)","(3.7, 4.9, 4.745161290322581)","(2.15, 2.42, 2.4125)","(11.0, 23.0, 22.76)"
15-12-2022 15:41:48.499907,"(3.6, 4.8, 4.542857142857143)","(61.0, 150.0, 147.8125)","(18.0, 26.0, 24.9)","(31.0, 60.0, 56.4)","(18.0, 28.0, 25.214285714285715)","(3.7, 4.9, 4.758823529411765)","(2.15, 2.42, 2.393870967741935)","(11.0, 23.0, 22.76)"
15-12-2022 15:41:49.583211,"(3.5, 4.8, 4.551724137931035)","(61.0, 150.0, 146.58536585365852)","(18.0, 26.0, 24.533333333333335)","(31.0, 60.0, 56.72727272727273)","(18.0, 28.0, 25.28)","(3.7, 4.9, 4.758823529411765)","(2.15, 2.42, 2.393870967741935)","(11.0, 23.0, 22.76)"
15-12-2022 15:41:50.627017,"(3.5, 4.8, 4.551724137931035)","(61.0, 150.0, 146.58536585365852)","(18.0, 26.0, 25.083333333333332)","(31.0, 60.0, 57.6)","(18.0, 28.0, 25.28)","(3.7, 4.9, 4.776923076923077)","(2.15, 2.42, 2.4244274809160307)","(11.0, 23.0, 22.73913043478261)"
15-12-2022 15:41:51.714574,"(3.5, 4.8, 4.5760000000000005)","(61.0, 140.0, 129.8148148148148)","(18.0, 26.0, 24.166666666666668)","(31.0, 55.0, 53.6)","(18.0, 28.0, 25.28)","(3.7, 4.9, 4.779245283018868)","(2.15, 2.44, 2.4244274809160307)","(11.0, 23.0, 22.73913043478261)"
15-12-2022 15:41:52.856108,"(3.5, 4.8, 4.5760000000000005)","(61.0, 140.0, 129.8148148148148)","(18.0, 26.0, 24.166666666666668)","(31.0, 55.0, 53.6)","(18.0, 28.0, 25.28)","(3.7, 4.9, 4.779245283018868)","(2.15, 2.44, 2.4244274809160307)","(11.0, 23.0, 22.77777777777778)"
15-12-2022 15:41:53.999229,"(3.5, 4.8, 4.566666666666666)","(61.0, 140.0, 129.8148148148148)","(18.0, 26.0, 24.166666666666668)","(31.0, 75.0, 63.0)","(18.0, 28.0, 25.28)","(3.7, 5.1, 4.635714285714285)","(2.15, 2.44, 2.380143884892086)","(11.0, 23.0, 22.684210526315788)"
15-12-2022 15:41:55.098185,"(3.5, 4.8, 4.566666666666666)","(61.0, 140.0, 129.8148148148148)","(18.0, 26.0, 24.11764705882353)","(31.0, 75.0, 63.0)","(18.0, 28.0, 25.28)","(3.7, 5.1, 4.635714285714285)","(2.15, 2.44, 2.380143884892086)","(11.0, 23.0, 22.684210526315788)"
15-12-2022 15:41:56.320041,"(3.5, 4.8, 4.617391304347826)","(61.0, 140.0, 130.17857142857142)","(18.0, 26.0, 24.363636363636363)","(31.0, 70.0, 60.714285714285715)","(18.0, 28.0, 26.3)","(3.7, 5.0, 4.636363636363636)","(2.15, 2.44, 2.380143884892086)","(11.0, 23.0, 22.75)"
15-12-2022 15:41:57.421632,"(3.5, 4.8, 4.581818181818182)","(61.0, 150.0, 144.8)","(18.0, 26.0, 24.434782608695652)","(31.0, 70.0, 60.90909090909091)","(18.0, 28.0, 26.3)","(3.7, 5.0, 4.6891891891891895)","(2.15, 2.44, 2.3954285714285715)","(11.0, 23.0, 22.75)"
15-12-2022 15:41:58.513205,"(3.5, 4.8, 4.55625)","(61.0, 150.0, 144.8)","(18.0, 26.0, 24.434782608695652)","(31.0, 70.0, 60.90909090909091)","(18.0, 28.0, 26.3)","(3.7, 5.0, 4.6891891891891895)","(2.15, 2.44, 2.3954285714285715)","(11.0, 23.0, 22.75)"
15-12-2022 15:41:59.666081,"(3.5, 4.8, 4.614285714285714)","(61.0, 150.0, 144.8)","(18.0, 26.0, 24.153846153846153)","(31.0, 70.0, 60.90909090909091)","(18.0, 28.0, 25.1875)","(3.7, 5.0, 4.705882352941177)","(2.1, 2.44, 2.3954285714285715)","(12.0, 23.0, 22.869565217391305)"
15-12-2022 15:42:00.937109,"(3.5, 4.8, 4.604347826086957)","(61.0, 150.0, 144.8)","(18.0, 26.0, 24.363636363636363)","(31.0, 70.0, 60.90909090909091)","(18.0, 28.0, 25.1875)","(3.7, 5.0, 4.761904761904762)","(2.1, 2.44, 2.3954285714285715)","(12.0, 23.0, 22.869565217391305)"
15-12-2022 15:42:02.002375,"(3.5, 4.8, 4.604347826086957)","(61.0, 150.0, 144.8)","(18.0, 26.0, 24.363636363636363)","(31.0, 70.0, 60.90909090909091)","(18.0, 28.0, 25.1875)","(3.7, 5.0, 4.67741935483871)","(2.1, 2.44, 2.3954285714285715)","(12.0, 23.0, 22.869565217391305)"
15-12-2022 15:42:03.025795,"(3.5, 4.8, 4.604347826086957)","(61.0, 160.0, 148.88888888888889)","(18.0, 26.0, 24.153846153846153)","(31.0, 70.0, 60.90909090909091)","(18.0, 28.0, 25.1875)","(3.7, 5.0, 4.634146341463414)","(2.1, 2.44, 2.3969655172413793)","(12.0, 23.0, 22.869565217391305)"
15-12-2022 15:42:04.135362,"(3.5, 4.8, 4.68)","(61.0, 160.0, 148.88888888888889)","(18.0, 26.0, 24.26923076923077)","(31.0, 70.0, 60.90909090909091)","(18.0, 28.0, 24.727272727272727)","(3.7, 5.0, 4.725)","(2.1, 2.44, 2.3969655172413793)","(12.0, 23.0, 22.869565217391305)"
15-12-2022 15:42:05.169198,"(3.5, 4.8, 4.675)","(61.0, 160.0, 148.88888888888889)","(18.0, 26.0, 24.26923076923077)","(31.0, 70.0, 60.90909090909091)","(18.0, 28.0, 24.727272727272727)","(3.7, 4.8, 4.5473684210526315)","(2.1, 2.44, 2.3973239436619718)","(12.0, 23.0, 22.869565217391305)"
15-12-2022 15:42:06.209962,"(3.5, 4.8, 4.675)","(61.0, 160.0, 151.34615384615384)","(18.0, 26.0, 24.26923076923077)","(31.0, 70.0, 60.90909090909091)","(18.0, 28.0, 25.12)","(3.7, 4.8, 4.675)","(2.1, 2.44, 2.3973239436619718)","(12.0, 23.0, 22.869565217391305)"
15-12-2022 15:42:07.268664,"(3.5, 4.8, 4.6899999999999995)","(61.0, 160.0, 151.34615384615384)","(18.0, 26.0, 24.2)","(31.0, 70.0, 60.90909090909091)","(18.0, 28.0, 25.12)","(3.7, 4.7, 4.640000000000001)","(2.1, 2.44, 2.3974468085106384)","(12.0, 23.0, 22.869565217391305)"
15-12-2022 15:42:08.276256,"(3.5, 4.8, 4.6899999999999995)","(61.0, 160.0, 151.34615384615384)","(18.0, 26.0, 24.2)","(31.0, 70.0, 60.90909090909091)","(18.0, 28.0, 25.12)","(3.7, 4.7, 4.666666666666667)","(2.1, 2.44, 2.3974468085106384)","(12.0, 23.0, 22.869565217391305)"
15-12-2022 15:42:09.363394,"(3.5, 4.8, 4.6952380952380945)","(61.0, 160.0, 124.0)","(18.0, 26.0, 24.2)","(31.0, 70.0, 60.90909090909091)","(18.0, 28.0, 25.12)","(3.7, 4.7, 4.640000000000001)","(2.1, 2.44, 2.3974468085106384)","(12.0, 23.0, 22.666666666666668)"
15-12-2022 15:42:10.467976,"(3.5, 4.8, 4.668)","(61.0, 160.0, 122.5)","(18.0, 26.0, 24.846153846153847)","(31.0, 70.0, 60.90909090909091)","(18.0, 28.0, 25.12)","(3.7, 4.7, 4.640000000000001)","(2.1, 2.44, 2.3974468085106384)","(12.0, 23.0, 22.904761904761905)"
15-12-2022 15:42:11.535390,"(3.5, 4.8, 4.721052631578948)","(61.0, 160.0, 122.5)","(18.0, 26.0, 24.571428571428573)","(31.0, 70.0, 60.90909090909091)","(18.0, 28.0, 25.12)","(3.7, 4.7, 4.640000000000001)","(2.1, 2.44, 2.3974468085106384)","(12.0, 23.0, 22.904761904761905)"
15-12-2022 15:42:12.597746,"(3.5, 4.8, 4.721052631578948)","(61.0, 160.0, 122.5)","(18.0, 26.0, 24.142857142857142)","(31.0, 70.0, 60.90909090909091)","(18.0, 28.0, 25.12)","(3.7, 4.7, 4.5)","(2.1, 2.44, 2.3974468085106384)","(12.0, 23.0, 22.935483870967744)"
15-12-2022 15:42:13.717572,"(3.5, 4.8, 4.725)","(61.0, 160.0, 122.5)","(18.0, 26.0, 24.133333333333333)","(31.0, 80.0, 62.22222222222222)","(18.0, 28.0, 25.12)","(3.7, 4.7, 4.5)","(2.1, 2.44, 2.3974468085106384)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:14.808064,"(3.5, 4.8, 4.725)","(61.0, 150.0, 124.28571428571428)","(18.0, 26.0, 24.133333333333333)","(31.0, 80.0, 61.666666666666664)","(18.0, 27.0, 25.894736842105264)","(3.7, 4.6, 4.5285714285714285)","(2.1, 2.44, 2.3974468085106384)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:15.889689,"(3.5, 4.8, 4.781818181818181)","(61.0, 150.0, 124.28571428571428)","(18.0, 26.0, 24.133333333333333)","(31.0, 80.0, 62.857142857142854)","(18.0, 27.0, 25.894736842105264)","(3.7, 4.6, 4.488888888888889)","(2.1, 2.44, 2.3974468085106384)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:17.009101,"(3.5, 4.8, 4.725)","(61.0, 150.0, 118.96551724137932)","(18.0, 26.0, 24.133333333333333)","(31.0, 80.0, 62.857142857142854)","(18.0, 27.0, 25.833333333333332)","(3.7, 4.6, 4.544444444444444)","(2.1, 2.44, 2.3974468085106384)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:18.129908,"(3.6, 4.8, 4.781818181818181)","(61.0, 150.0, 118.96551724137932)","(18.0, 26.0, 24.133333333333333)","(31.0, 80.0, 62.857142857142854)","(18.0, 27.0, 26.0)","(3.7, 4.6, 4.544444444444444)","(2.1, 2.44, 2.3974468085106384)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:19.301742,"(3.6, 4.8, 4.781818181818181)","(61.0, 150.0, 118.96551724137932)","(18.0, 26.0, 24.6)","(31.0, 80.0, 62.857142857142854)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.6, 4.544444444444444)","(2.1, 2.44, 2.3974468085106384)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:20.404412,"(3.6, 4.8, 4.781818181818181)","(61.0, 150.0, 118.96551724137932)","(18.0, 26.0, 24.0)","(31.0, 80.0, 62.857142857142854)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.6, 4.527272727272727)","(2.1, 2.44, 2.3974468085106384)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:21.507611,"(3.6, 4.9, 4.733333333333333)","(61.0, 150.0, 118.96551724137932)","(18.0, 26.0, 24.0)","(31.0, 80.0, 62.857142857142854)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.6, 4.56)","(2.1, 2.44, 2.398041958041958)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:22.636547,"(3.6, 4.9, 4.763636363636364)","(61.0, 150.0, 118.96551724137932)","(18.0, 26.0, 24.0)","(31.0, 80.0, 75.63636363636364)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.6, 4.621052631578948)","(2.1, 2.44, 2.3974468085106384)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:23.663612,"(3.6, 4.9, 4.627272727272727)","(71.0, 150.0, 118.96551724137932)","(18.0, 26.0, 24.0)","(31.0, 80.0, 75.63636363636364)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.621052631578948)","(2.1, 2.44, 2.3974468085106384)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:24.719475,"(3.6, 4.9, 4.689473684210527)","(71.0, 150.0, 118.96551724137932)","(18.0, 26.0, 24.0)","(31.0, 80.0, 77.27272727272728)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.621052631578948)","(2.1, 2.44, 2.3974468085106384)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:25.792445,"(3.6, 4.9, 4.6499999999999995)","(71.0, 150.0, 118.96551724137932)","(18.0, 26.0, 24.0)","(31.0, 80.0, 77.27272727272728)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.60625)","(2.1, 2.44, 2.3974468085106384)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:26.788931,"(3.6, 4.9, 4.612)","(71.0, 150.0, 118.96551724137932)","(18.0, 26.0, 24.0)","(31.0, 80.0, 77.27272727272728)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.60625)","(2.1, 2.44, 2.3977464788732394)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:27.855907,"(3.6, 4.8, 4.779999999999999)","(71.0, 150.0, 118.96551724137932)","(18.0, 26.0, 24.0)","(31.0, 80.0, 77.27272727272728)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.60625)","(2.1, 2.44, 2.3977464788732394)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:28.910750,"(3.6, 4.8, 4.644827586206897)","(71.0, 150.0, 118.96551724137932)","(18.0, 26.0, 23.925925925925927)","(31.0, 80.0, 77.27272727272728)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.60625)","(2.1, 2.44, 2.3977464788732394)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:29.964136,"(3.6, 4.8, 4.6125)","(71.0, 150.0, 122.3076923076923)","(18.0, 26.0, 23.925925925925927)","(31.0, 80.0, 77.27272727272728)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.60625)","(2.1, 2.44, 2.4007843137254903)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:31.058190,"(3.6, 4.8, 4.575)","(71.0, 150.0, 122.3076923076923)","(18.0, 25.0, 23.56)","(31.0, 80.0, 76.57142857142857)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.611764705882353)","(2.1, 2.44, 2.4007843137254903)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:32.151122,"(3.6, 4.8, 4.575)","(71.0, 150.0, 122.3076923076923)","(18.0, 25.0, 23.285714285714285)","(31.0, 80.0, 66.66666666666667)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.611764705882353)","(2.1, 2.44, 2.40864)","(12.0, 24.0, 22.935483870967744)"
15-12-2022 15:42:33.185858,"(3.6, 4.7, 4.52)","(71.0, 150.0, 122.3076923076923)","(18.0, 25.0, 23.285714285714285)","(31.0, 80.0, 73.33333333333333)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.641176470588236)","(2.1, 2.44, 2.40864)","(12.0, 24.0, 23.5)"
15-12-2022 15:42:34.273214,"(3.6, 4.7, 4.517647058823529)","(71.0, 150.0, 122.3076923076923)","(18.0, 25.0, 23.4)","(31.0, 80.0, 73.33333333333333)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.641176470588236)","(2.1, 2.44, 2.4202020202020202)","(12.0, 24.0, 23.5)"
15-12-2022 15:42:35.403901,"(3.6, 4.7, 4.517647058823529)","(71.0, 150.0, 122.3076923076923)","(18.0, 25.0, 23.4)","(31.0, 80.0, 73.33333333333333)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.641176470588236)","(2.1, 2.44, 2.4202020202020202)","(12.0, 24.0, 23.5)"
15-12-2022 15:42:36.426429,"(3.6, 4.7, 4.517647058823529)","(71.0, 150.0, 122.3076923076923)","(18.0, 25.0, 23.4)","(31.0, 80.0, 73.33333333333333)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.628571428571429)","(2.1, 2.44, 2.4202020202020202)","(12.0, 24.0, 23.5)"
15-12-2022 15:42:37.443047,"(3.6, 4.6, 4.542857142857143)","(71.0, 150.0, 121.0344827586207)","(18.0, 25.0, 23.4)","(31.0, 80.0, 73.33333333333333)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.628571428571429)","(2.1, 2.44, 2.409612403100775)","(12.0, 24.0, 23.5)"
15-12-2022 15:42:38.452637,"(3.6, 4.7, 4.5600000000000005)","(71.0, 150.0, 98.4375)","(18.0, 25.0, 23.4)","(31.0, 80.0, 73.33333333333333)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.628571428571429)","(2.1, 2.44, 2.409612403100775)","(12.0, 24.0, 23.57142857142857)"
15-12-2022 15:42:39.465785,"(3.6, 4.7, 4.5600000000000005)","(71.0, 150.0, 108.33333333333333)","(18.0, 25.0, 23.4)","(31.0, 80.0, 73.33333333333333)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.628571428571429)","(2.1, 2.44, 2.40992)","(12.0, 24.0, 23.714285714285715)"
15-12-2022 15:42:40.605621,"(3.6, 4.7, 4.5600000000000005)","(71.0, 150.0, 130.0)","(18.0, 25.0, 23.4)","(31.0, 80.0, 72.5)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.628571428571429)","(2.1, 2.44, 2.40992)","(12.0, 24.0, 23.714285714285715)"
15-12-2022 15:42:41.758978,"(3.6, 4.7, 4.5600000000000005)","(71.0, 150.0, 130.0)","(18.0, 25.0, 23.4)","(31.0, 80.0, 72.5)","(18.0, 27.0, 26.263157894736842)","(3.7, 4.7, 4.652631578947369)","(2.1, 2.44, 2.410420168067227)","(12.0, 24.0, 23.555555555555557)"
15-12-2022 15:42:42.837247,"(3.5, 4.7, 4.5600000000000005)","(71.0, 150.0, 130.0)","(19.0, 25.0, 23.4)","(31.0, 80.0, 75.9090909090909)","(19.0, 27.0, 26.263157894736842)","(3.8, 4.7, 4.640000000000001)","(2.1, 2.44, 2.410420168067227)","(14.0, 24.0, 23.555555555555557)"
15-12-2022 15:42:43.986684,"(3.5, 4.7, 4.646153846153846)","(71.0, 150.0, 130.0)","(19.0, 25.0, 23.4)","(31.0, 80.0, 75.9090909090909)","(19.0, 27.0, 26.636363636363637)","(3.8, 4.7, 4.614285714285715)","(2.1, 2.44, 2.4064122137404578)","(14.0, 24.0, 23.555555555555557)"
15-12-2022 15:42:45.129971,"(3.5, 4.7, 4.646153846153846)","(71.0, 150.0, 130.0)","(19.0, 25.0, 23.4)","(31.0, 80.0, 75.9090909090909)","(19.0, 28.0, 26.636363636363637)","(3.8, 4.7, 4.625)","(2.1, 2.44, 2.4069172932330827)","(14.0, 24.0, 23.555555555555557)"
15-12-2022 15:42:46.213594,"(3.5, 4.7, 4.646153846153846)","(71.0, 150.0, 130.0)","(19.0, 25.0, 23.4)","(31.0, 65.0, 55.294117647058826)","(19.0, 28.0, 26.636363636363637)","(3.8, 4.7, 4.625)","(2.1, 2.44, 2.4411111111111112)","(14.0, 24.0, 23.555555555555557)"
15-12-2022 15:42:47.260729,"(3.5, 4.6, 4.517647058823529)","(71.0, 150.0, 130.0)","(19.0, 25.0, 23.4)","(31.0, 65.0, 52.30769230769231)","(19.0, 28.0, 26.636363636363637)","(3.8, 4.7, 4.625)","(2.1, 2.5, 2.4411111111111112)","(14.0, 24.0, 23.555555555555557)"
15-12-2022 15:42:48.327160,"(3.5, 4.6, 4.517647058823529)","(71.0, 150.0, 130.0)","(19.0, 25.0, 23.4)","(31.0, 65.0, 53.673469387755105)","(19.0, 28.0, 27.09090909090909)","(3.8, 4.7, 4.625)","(2.1, 2.5, 2.450153846153846)","(14.0, 24.0, 23.555555555555557)"
15-12-2022 15:42:49.399676,"(3.5, 4.6, 4.517647058823529)","(71.0, 150.0, 130.0)","(19.0, 25.0, 23.4)","(31.0, 65.0, 53.46153846153846)","(19.0, 28.0, 27.09090909090909)","(3.8, 4.7, 4.625)","(2.1, 2.5, 2.4543283582089552)","(14.0, 24.0, 23.555555555555557)"
15-12-2022 15:42:50.418444,"(3.5, 4.6, 4.517647058823529)","(71.0, 150.0, 130.0)","(19.0, 25.0, 23.4)","(31.0, 65.0, 53.46153846153846)","(19.0, 28.0, 24.19607843137255)","(3.8, 4.7, 4.625)","(2.1, 2.5, 2.4543283582089552)","(14.0, 24.0, 23.555555555555557)"
15-12-2022 15:42:51.468878,"(3.5, 4.7, 4.575)","(71.0, 140.0, 122.63157894736842)","(19.0, 25.0, 23.615384615384617)","(31.0, 65.0, 56.48936170212766)","(19.0, 25.0, 24.238095238095237)","(3.8, 4.4, 4.36)","(2.1, 2.52, 2.5060000000000002)","(14.0, 24.0, 23.647058823529413)"
15-12-2022 15:42:52.492157,"(3.5, 4.7, 4.557142857142857)","(71.0, 140.0, 125.0)","(19.0, 25.0, 23.956521739130434)","(31.0, 65.0, 55.526315789473685)","(19.0, 25.0, 24.25581395348837)","(3.8, 4.4, 4.386666666666667)","(2.1, 2.54, 2.508888888888889)","(14.0, 24.0, 23.866666666666667)"
15-12-2022 15:42:53.580986,"(3.5, 4.7, 4.511111111111111)","(71.0, 140.0, 124.34782608695652)","(19.0, 25.0, 23.153846153846153)","(31.0, 60.0, 59.375)","(19.0, 25.0, 24.25581395348837)","(3.8, 4.5, 4.375)","(2.1, 2.58, 2.5300000000000002)","(14.0, 24.0, 23.866666666666667)"
15-12-2022 15:42:54.713663,"(3.5, 4.7, 4.509090909090909)","(71.0, 140.0, 124.34782608695652)","(19.0, 25.0, 23.363636363636363)","(31.0, 60.0, 58.333333333333336)","(19.0, 25.0, 24.25581395348837)","(3.8, 4.5, 4.288235294117647)","(2.1, 2.56, 2.524)","(14.0, 24.0, 23.866666666666667)"
15-12-2022 15:42:55.895779,"(3.5, 4.7, 4.509090909090909)","(71.0, 140.0, 124.11764705882354)","(19.0, 25.0, 23.857142857142858)","(31.0, 60.0, 59.23076923076923)","(19.0, 25.0, 24.25581395348837)","(3.8, 4.3, 4.10521327014218)","(2.1, 2.56, 2.56)","(14.0, 24.0, 23.866666666666667)"
15-12-2022 15:42:56.995679,"(3.5, 4.7, 4.5285714285714285)","(71.0, 140.0, 124.11764705882354)","(19.0, 25.0, 24.157894736842106)","(31.0, 60.0, 59.375)","(19.0, 25.0, 24.25581395348837)","(3.8, 4.2, 4.0928571428571425)","(2.1, 2.58, 2.5914285714285716)","(14.0, 24.0, 23.866666666666667)"
15-12-2022 15:42:58.155664,"(3.5, 4.9, 4.829411764705883)","(71.0, 140.0, 124.11764705882354)","(19.0, 25.0, 24.2)","(31.0, 60.0, 59.375)","(19.0, 25.0, 24.25581395348837)","(3.8, 4.1, 4.0928571428571425)","(2.1, 2.6, 2.5514285714285716)","(14.0, 24.0, 24.2)"
15-12-2022 15:42:59.231014,"(3.5, 4.8, 4.675)","(71.0, 140.0, 124.11764705882354)","(19.0, 25.0, 24.2)","(31.0, 60.0, 59.375)","(19.0, 25.0, 24.25581395348837)","(3.8, 4.1, 4.065384615384615)","(2.1, 2.62, 2.55)","(14.0, 25.0, 24.25)"
15-12-2022 15:43:00.367920,"(3.5, 4.8, 4.675)","(71.0, 140.0, 124.11764705882354)","(19.0, 25.0, 23.8)","(31.0, 60.0, 58.333333333333336)","(19.0, 25.0, 24.275)","(3.8, 4.1, 4.04)","(2.1, 2.6, 2.636111111111111)","(14.0, 25.0, 24.1875)"
15-12-2022 15:43:01.783572,"(3.5, 4.8, 4.675)","(71.0, 140.0, 125.0)","(19.0, 25.0, 23.153846153846153)","(31.0, 60.0, 58.333333333333336)","(19.0, 25.0, 24.275)","(3.8, 4.1, 4.045238095238095)","(2.1, 2.64, 2.65625)","(14.0, 25.0, 24.055555555555557)"
15-12-2022 15:43:03.073072,"(3.5, 4.8, 4.540909090909091)","(71.0, 140.0, 125.0)","(19.0, 25.0, 23.153846153846153)","(31.0, 60.0, 59.375)","(19.0, 25.0, 24.275)","(3.8, 4.2, 4.048148148148148)","(2.1, 2.66, 2.6152941176470588)","(14.0, 25.0, 23.903225806451612)"
15-12-2022 15:43:04.290789,"(3.5, 4.8, 4.5978260869565215)","(81.0, 140.0, 124.11764705882354)","(19.0, 25.0, 23.153846153846153)","(31.0, 60.0, 59.375)","(19.0, 25.0, 24.275)","(3.7, 4.1, 4.031081081081081)","(2.15, 2.66, 2.632727272727273)","(14.0, 25.0, 23.25)"
15-12-2022 15:43:05.507215,"(3.5, 4.7, 4.576470588235294)","(81.0, 140.0, 124.11764705882354)","(19.0, 25.0, 23.11111111111111)","(31.0, 60.0, 59.375)","(19.0, 25.0, 24.275)","(3.7, 4.1, 4.031081081081081)","(2.15, 2.66, 2.632727272727273)","(14.0, 25.0, 23.25)"
15-12-2022 15:43:06.761283,"(3.5, 4.7, 4.576470588235294)","(81.0, 140.0, 124.11764705882354)","(19.0, 25.0, 23.11111111111111)","(31.0, 60.0, 58.333333333333336)","(19.0, 25.0, 24.650793650793652)","(3.7, 4.1, 4.031081081081081)","(2.15, 2.66, 2.653650793650794)","(14.0, 25.0, 23.32)"
15-12-2022 15:43:07.928922,"(3.4, 4.7, 4.584745762711864)","(81.0, 140.0, 124.11764705882354)","(19.0, 25.0, 23.11111111111111)","(31.0, 60.0, 58.333333333333336)","(19.0, 27.0, 25.88888888888889)","(3.7, 4.1, 3.9945945945945946)","(2.15, 2.66, 2.6505035971223023)","(14.0, 25.0, 22.90909090909091)"
15-12-2022 15:43:09.254652,"(3.4, 4.7, 4.575)","(81.0, 140.0, 124.11764705882354)","(19.0, 25.0, 23.08695652173913)","(31.0, 60.0, 59.411764705882355)","(19.0, 27.0, 26.181818181818183)","(3.7, 4.1, 3.985294117647059)","(2.15, 2.66, 2.6506976744186046)","(14.0, 25.0, 22.90909090909091)"
15-12-2022 15:43:10.517728,"(3.4, 4.6, 4.466666666666667)","(81.0, 140.0, 120.71428571428571)","(19.0, 25.0, 23.08695652173913)","(31.0, 60.0, 59.411764705882355)","(19.0, 27.0, 26.272727272727273)","(3.7, 4.0, 3.938181818181818)","(2.15, 2.68, 2.6685714285714286)","(14.0, 25.0, 23.026315789473685)"
15-12-2022 15:43:11.689230,"(3.4, 4.6, 4.48936170212766)","(81.0, 140.0, 120.71428571428571)","(19.0, 25.0, 23.08695652173913)","(31.0, 60.0, 59.23076923076923)","(19.0, 27.0, 26.05263157894737)","(3.7, 4.0, 3.9344660194174756)","(2.15, 2.68, 2.6634782608695655)","(14.0, 25.0, 23.026315789473685)"
