,Alberio,King Kulafu,Justrollingaround,Charlotte Caslick,Arena Queen,Delight To Watch,Roll Play,Bated Breath
06-01-2023 13:32:31.505978,"(1.65, 2.88, 2.67)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 154.16666666666669)","(21.0, 46.0, 34.6)","(6.5, 10.5, 8.45)","(7.5, 14.5, 12.266666666666666)","(41.0, 95.0, 69.66666666666666)","(3.5, 5.3, 4.333333333333333)"
06-01-2023 13:32:32.593567,"(1.65, 2.88, 2.67)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 154.16666666666669)","(21.0, 46.0, 34.6)","(6.5, 10.5, 8.45)","(7.5, 14.0, 10.0)","(41.0, 95.0, 69.66666666666666)","(3.5, 5.3, 4.333333333333333)"
06-01-2023 13:32:33.823049,"(1.65, 2.88, 2.67)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(21.0, 46.0, 37.857142857142854)","(6.5, 12.0, 8.1)","(7.5, 14.0, 10.0)","(41.0, 95.0, 69.66666666666666)","(3.5, 5.3, 4.333333333333333)"
06-01-2023 13:32:34.968112,"(1.65, 2.88, 2.67)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(21.0, 46.0, 37.857142857142854)","(6.5, 11.5, 9.4)","(7.5, 14.0, 10.0)","(41.0, 95.0, 69.66666666666666)","(3.5, 5.3, 4.333333333333333)"
06-01-2023 13:32:36.050747,"(1.65, 2.88, 2.67)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(21.0, 46.0, 37.857142857142854)","(6.5, 11.0, 10.4)","(7.5, 14.0, 10.0)","(41.0, 95.0, 69.66666666666666)","(3.5, 5.3, 4.333333333333333)"
06-01-2023 13:32:37.173962,"(1.65, 2.88, 2.67)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.0, 9.544444444444444)","(7.5, 14.0, 10.75)","(41.0, 95.0, 69.66666666666666)","(3.5, 5.3, 4.333333333333333)"
06-01-2023 13:32:38.191790,"(1.65, 2.88, 2.7925)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 10.5, 9.544444444444444)","(7.5, 13.5, 10.75)","(41.0, 95.0, 69.66666666666666)","(3.5, 5.3, 4.333333333333333)"
06-01-2023 13:32:39.232212,"(1.65, 2.88, 2.7925)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 10.5, 9.544444444444444)","(7.5, 13.5, 9.666666666666666)","(41.0, 95.0, 69.66666666666666)","(3.5, 5.3, 4.333333333333333)"
06-01-2023 13:32:40.348162,"(1.65, 2.88, 2.7925)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 10.5, 9.544444444444444)","(7.5, 13.0, 9.666666666666666)","(41.0, 95.0, 69.66666666666666)","(3.5, 5.3, 4.333333333333333)"
06-01-2023 13:32:41.413942,"(1.65, 2.88, 2.7925)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 10.5, 11.555555555555555)","(7.5, 13.0, 9.0)","(41.0, 95.0, 69.66666666666666)","(3.5, 5.3, 3.9)"
06-01-2023 13:32:42.509116,"(1.65, 2.72, 2.5830769230769235)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.0, 10.666666666666666)","(7.5, 13.0, 9.0)","(41.0, 95.0, 69.66666666666666)","(3.5, 4.3, 4.16)"
06-01-2023 13:32:43.598347,"(1.65, 2.7, 2.506666666666667)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.0, 10.666666666666666)","(7.5, 13.0, 9.666666666666666)","(41.0, 95.0, 69.66666666666666)","(3.5, 5.4, 4.022222222222222)"
06-01-2023 13:32:44.706164,"(1.65, 2.7, 2.5566666666666666)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.0, 10.0)","(7.5, 13.0, 9.666666666666666)","(41.0, 95.0, 69.66666666666666)","(3.5, 5.4, 4.022222222222222)"
06-01-2023 13:32:45.895281,"(1.65, 2.7, 2.5566666666666666)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 10.5, 7.8999999999999995)","(7.5, 13.0, 9.666666666666666)","(41.0, 95.0, 69.66666666666666)","(3.5, 5.4, 4.022222222222222)"
06-01-2023 13:32:47.035991,"(1.65, 2.92, 2.7399999999999998)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 10.5, 8.55)","(7.5, 13.0, 9.666666666666666)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.4, 4.2125)"
06-01-2023 13:32:48.255535,"(1.65, 2.9, 2.723333333333333)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 10.5, 8.55)","(7.5, 13.0, 9.666666666666666)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.3, 4.2125)"
06-01-2023 13:32:49.372779,"(1.65, 2.9, 2.723333333333333)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 10.5, 10.2)","(7.5, 13.0, 9.533333333333333)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.3, 4.2125)"
06-01-2023 13:32:50.393621,"(1.65, 2.9, 2.723333333333333)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.0, 10.2)","(7.5, 13.0, 9.533333333333333)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.3, 4.2125)"
06-01-2023 13:32:51.413438,"(1.65, 2.9, 2.723333333333333)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.0, 10.2)","(7.5, 13.0, 11.945454545454545)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.3, 4.2125)"
06-01-2023 13:32:52.452086,"(1.65, 2.9, 2.723333333333333)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.0, 10.2)","(7.5, 13.0, 11.945454545454545)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.3, 4.2125)"
06-01-2023 13:32:53.473359,"(1.65, 2.9, 2.723333333333333)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.0, 10.2)","(7.5, 13.0, 11.945454545454545)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.3, 4.2125)"
06-01-2023 13:32:54.550994,"(1.65, 3.0, 2.8066666666666666)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.0, 10.2)","(7.5, 13.0, 11.066666666666666)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.3, 4.2125)"
06-01-2023 13:32:55.674195,"(1.65, 3.0, 2.8066666666666666)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.0, 10.2)","(7.5, 13.0, 11.075)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.3, 4.2125)"
06-01-2023 13:32:56.858605,"(1.65, 3.0, 2.8066666666666666)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.0, 10.2)","(7.5, 12.5, 9.92)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.3, 4.2125)"
06-01-2023 13:32:58.013689,"(1.65, 3.0, 2.877894736842105)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.0, 10.2)","(7.5, 12.0, 10.857142857142858)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.3, 4.2125)"
06-01-2023 13:32:59.110071,"(1.65, 3.0, 2.77)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.0, 10.2)","(7.5, 11.5, 10.857142857142858)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.3, 4.2125)"
06-01-2023 13:33:00.313688,"(1.65, 3.0, 2.790909090909091)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.0, 10.2)","(7.5, 11.5, 10.0)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.3, 4.0)"
06-01-2023 13:33:01.532036,"(1.65, 3.0, 2.676)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.0, 9.55)","(7.5, 10.5, 10.266666666666666)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.2, 4.266666666666667)"
06-01-2023 13:33:02.692672,"(1.65, 2.88, 2.676)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.5, 10.2)","(7.5, 10.5, 10.28125)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.1, 4.266666666666667)"
06-01-2023 13:33:03.756892,"(1.65, 2.88, 2.676)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.0, 9.55)","(7.5, 10.5, 10.28125)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.1, 4.266666666666667)"
06-01-2023 13:33:04.829950,"(1.65, 2.88, 2.676)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.5, 11.9625)","(7.5, 10.5, 10.28125)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.1, 4.266666666666667)"
06-01-2023 13:33:05.838056,"(1.65, 2.82, 2.5)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.5, 9.5)","(7.5, 10.5, 10.28125)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.1, 4.266666666666667)"
06-01-2023 13:33:06.880102,"(1.65, 2.8, 2.4866666666666664)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 12.0, 8.5)","(7.5, 10.5, 10.28125)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.1, 4.1375)"
06-01-2023 13:33:07.915836,"(1.65, 2.8, 2.1666666666666665)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 10.5, 10.28125)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.0, 4.1375)"
06-01-2023 13:33:08.970630,"(1.65, 2.88, 2.7357142857142858)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 10.5, 9.282608695652174)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.0, 4.1375)"
06-01-2023 13:33:10.045659,"(1.65, 2.88, 2.7357142857142858)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 10.5, 9.282608695652174)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.0, 3.96)"
06-01-2023 13:33:11.251384,"(1.65, 2.88, 2.78)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 10.0, 9.47058823529412)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.4, 4.1375)"
06-01-2023 13:33:12.404754,"(1.65, 2.88, 2.7357142857142858)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 9.8, 9.47058823529412)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.0, 4.1375)"
06-01-2023 13:33:13.645053,"(1.65, 2.88, 2.7512499999999998)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 9.8, 9.47058823529412)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.0, 4.1375)"
06-01-2023 13:33:14.914330,"(1.65, 2.88, 2.7512499999999998)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 9.8, 9.47058823529412)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.0, 4.1375)"
06-01-2023 13:33:16.074445,"(1.65, 2.88, 2.625)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 9.8, 9.47058823529412)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.0, 4.1375)"
06-01-2023 13:33:17.129995,"(1.65, 2.88, 2.734285714285714)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 9.8, 9.47058823529412)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.0, 4.022222222222222)"
06-01-2023 13:33:18.194385,"(1.65, 2.88, 2.734285714285714)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 9.8, 9.488888888888889)","(41.0, 95.0, 78.71428571428571)","(3.5, 5.4, 4.1125)"
06-01-2023 13:33:19.395793,"(1.65, 2.88, 2.734285714285714)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 9.8, 9.488888888888889)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.9, 4.1125)"
06-01-2023 13:33:20.411404,"(1.65, 2.88, 2.734285714285714)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 9.8, 9.488888888888889)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.9, 4.1125)"
06-01-2023 13:33:21.410945,"(1.65, 2.88, 2.734285714285714)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 9.8, 9.488888888888889)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.9, 4.1125)"
06-01-2023 13:33:22.457651,"(1.65, 2.88, 2.734285714285714)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 9.8, 9.488888888888889)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.9, 4.1125)"
06-01-2023 13:33:23.535828,"(1.65, 2.88, 2.734285714285714)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 9.8, 9.488888888888889)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.9, 4.1125)"
06-01-2023 13:33:24.591959,"(1.65, 2.88, 2.734285714285714)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 9.8, 9.563636363636364)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.9, 4.1125)"
06-01-2023 13:33:25.673410,"(1.65, 2.88, 2.734285714285714)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 9.8, 9.563636363636364)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.9, 4.1125)"
06-01-2023 13:33:26.755542,"(1.65, 2.88, 2.734285714285714)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 9.8, 9.563636363636364)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.9, 4.1125)"
06-01-2023 13:33:27.841833,"(1.65, 2.88, 2.734285714285714)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.5)","(7.5, 9.8, 9.114285714285716)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.9, 4.0875)"
06-01-2023 13:33:29.004572,"(1.65, 2.88, 2.807142857142857)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 10.675)","(7.5, 9.8, 9.114285714285716)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.8, 4.0875)"
06-01-2023 13:33:30.054355,"(1.65, 2.76, 2.6399999999999997)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 10.675)","(7.5, 9.8, 9.114285714285716)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.8, 4.0875)"
06-01-2023 13:33:31.173172,"(1.65, 2.74, 2.622666666666667)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 10.675)","(7.5, 9.8, 8.600000000000001)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.8, 4.0875)"
06-01-2023 13:33:32.218466,"(1.65, 2.74, 2.5660000000000003)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 10.675)","(7.5, 9.8, 9.325)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.8, 4.0875)"
06-01-2023 13:33:33.205485,"(1.65, 2.74, 2.5660000000000003)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.366666666666667)","(7.5, 9.6, 9.325)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.8, 4.0875)"
06-01-2023 13:33:34.244167,"(1.65, 2.88, 2.767777777777778)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 8.366666666666667)","(7.5, 9.6, 9.325)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.8, 4.0875)"
06-01-2023 13:33:35.497714,"(1.65, 2.88, 2.767777777777778)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 10.157142857142858)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.8, 4.0875)"
06-01-2023 13:33:36.626469,"(1.65, 2.88, 2.767777777777778)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 10.157142857142858)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.8, 4.0875)"
06-01-2023 13:33:37.853738,"(1.65, 2.88, 2.767777777777778)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 10.157142857142858)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.8, 4.0625)"
06-01-2023 13:33:39.060446,"(1.65, 2.88, 2.678)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 9.25)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.7, 3.9875000000000003)"
06-01-2023 13:33:40.171669,"(1.65, 2.94, 2.732)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 9.25)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.4, 3.9875000000000003)"
06-01-2023 13:33:41.314187,"(1.65, 2.94, 2.732)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 9.25)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.4, 3.9875000000000003)"
06-01-2023 13:33:42.387552,"(1.65, 2.94, 2.732)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 9.25)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.4, 3.9875000000000003)"
06-01-2023 13:33:43.609007,"(1.65, 2.94, 2.732)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 9.25)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.4, 4.0625)"
06-01-2023 13:33:44.625216,"(1.65, 2.94, 2.6825)","(31.0, 65.0, 45.666666666666664)","(71.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 9.25)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.7, 4.0625)"
06-01-2023 13:33:45.859121,"(1.65, 2.94, 2.6825)","(31.0, 65.0, 45.666666666666664)","(71.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 9.25)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 78.71428571428571)","(3.5, 4.7, 4.0625)"
06-01-2023 13:33:47.170218,"(1.65, 2.94, 2.6825)","(31.0, 65.0, 45.666666666666664)","(71.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 9.25)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 80.75)","(3.5, 4.7, 4.0375)"
06-01-2023 13:33:48.279496,"(1.65, 2.94, 2.6825)","(31.0, 65.0, 45.666666666666664)","(71.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 9.25)","(7.5, 9.6, 9.36)","(41.0, 95.0, 80.75)","(3.5, 4.6, 4.0375)"
06-01-2023 13:33:49.368803,"(1.65, 2.8, 2.5774999999999997)","(31.0, 65.0, 45.666666666666664)","(71.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 9.25)","(7.5, 9.6, 9.36)","(41.0, 95.0, 80.75)","(3.5, 4.6, 4.0375)"
06-01-2023 13:33:50.482556,"(1.65, 2.8, 2.5774999999999997)","(31.0, 65.0, 45.666666666666664)","(71.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 9.25)","(7.5, 9.6, 9.36)","(41.0, 95.0, 80.75)","(3.5, 4.6, 4.0375)"
06-01-2023 13:33:51.595561,"(1.65, 2.78, 2.5625)","(31.0, 65.0, 45.666666666666664)","(71.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 9.25)","(7.5, 9.6, 9.36)","(41.0, 95.0, 80.75)","(3.5, 4.6, 4.0375)"
06-01-2023 13:33:52.781359,"(1.65, 2.78, 2.5625)","(31.0, 65.0, 45.666666666666664)","(71.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 9.25)","(7.5, 9.6, 9.36)","(41.0, 95.0, 80.75)","(3.5, 4.6, 4.0375)"
06-01-2023 13:33:53.877811,"(1.65, 2.78, 2.5625)","(31.0, 65.0, 45.666666666666664)","(71.0, 170.0, 142.85714285714286)","(20.0, 46.0, 37.857142857142854)","(6.5, 11.5, 9.25)","(7.5, 9.6, 9.36)","(41.0, 95.0, 80.75)","(3.5, 4.6, 4.0375)"
06-01-2023 13:33:54.972170,"(1.65, 2.78, 2.5625)","(31.0, 65.0, 45.666666666666664)","(71.0, 170.0, 142.85714285714286)","(20.0, 44.0, 36.42857142857143)","(6.5, 11.5, 9.25)","(7.5, 9.6, 9.36)","(41.0, 95.0, 80.75)","(3.5, 4.6, 4.0375)"
06-01-2023 13:33:56.174255,"(1.65, 2.78, 2.5625)","(31.0, 65.0, 45.666666666666664)","(71.0, 170.0, 142.85714285714286)","(20.0, 42.0, 37.916666666666664)","(6.5, 11.5, 9.25)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 80.75)","(3.5, 4.6, 4.333333333333333)"
06-01-2023 13:33:57.278761,"(1.65, 2.78, 2.5625)","(31.0, 65.0, 45.666666666666664)","(71.0, 170.0, 142.85714285714286)","(20.0, 42.0, 37.916666666666664)","(6.5, 11.5, 9.25)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 80.75)","(3.5, 5.3, 4.022222222222222)"
06-01-2023 13:33:58.452867,"(1.65, 2.94, 2.6825)","(31.0, 65.0, 45.666666666666664)","(71.0, 170.0, 142.85714285714286)","(20.0, 40.0, 33.57142857142857)","(6.5, 11.5, 9.25)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 80.75)","(3.5, 5.4, 4.022222222222222)"
06-01-2023 13:33:59.605496,"(1.65, 2.92, 2.6675)","(31.0, 65.0, 45.666666666666664)","(71.0, 170.0, 142.85714285714286)","(20.0, 40.0, 33.57142857142857)","(6.5, 11.5, 9.25)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 80.75)","(3.5, 5.4, 4.333333333333333)"
06-01-2023 13:34:00.642121,"(1.65, 2.92, 2.6675)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(21.0, 40.0, 33.57142857142857)","(7.0, 11.5, 9.25)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 80.75)","(3.5, 5.3, 4.266666666666667)"
06-01-2023 13:34:01.748629,"(1.65, 2.92, 2.6675)","(31.0, 65.0, 45.666666666666664)","(81.0, 170.0, 142.85714285714286)","(21.0, 40.0, 33.57142857142857)","(7.0, 11.5, 9.25)","(7.5, 9.6, 8.866666666666667)","(41.0, 95.0, 80.75)","(3.5, 5.1, 4.266666666666667)"
