,Arch Of Titus,Cmon Mate,Clendenning,Decider,Pharoah Magic,Sir Tom,Oakfield Macka,Pudacious,Bubbas Bay,Majeedis,Emphatic Bel,Misty Dreams
15-12-2022 14:32:41.745077,"(9.0, 13.0, 12.571428571428571)","(21.0, 55.0, 52.111111111111114)","(19.0, 34.0, 29.0)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.2, 5.933333333333334)","(7.0, 8.8, 8.3)","(101.0, 310.0, 283.3333333333333)","(15.0, 24.0, 23.75)","(3.2, 3.55, 3.467948717948718)","(7.5, 9.6, 9.133333333333335)","(17.0, 26.0, 23.5)","(16.0, 24.0, 23.714285714285715)"
15-12-2022 14:32:43.252080,"(9.0, 12.5, 11.794117647058824)","(21.0, 55.0, 52.111111111111114)","(19.0, 32.0, 29.0)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.2, 5.933333333333334)","(7.0, 8.6, 8.428571428571429)","(101.0, 310.0, 283.3333333333333)","(15.0, 24.0, 23.75)","(3.2, 3.55, 3.467948717948718)","(7.5, 9.4, 9.133333333333333)","(17.0, 26.0, 23.5)","(16.0, 25.0, 24.666666666666668)"
15-12-2022 14:32:44.774032,"(9.0, 13.0, 12.2)","(21.0, 55.0, 52.111111111111114)","(20.0, 32.0, 29.0)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.2, 5.933333333333334)","(7.0, 8.6, 8.428571428571429)","(101.0, 310.0, 283.3333333333333)","(15.0, 24.0, 23.75)","(3.2, 3.55, 3.467948717948718)","(7.5, 9.4, 9.337254901960785)","(17.0, 26.0, 23.5)","(17.0, 26.0, 24.0)"
15-12-2022 14:32:46.265449,"(9.0, 13.0, 12.2)","(21.0, 55.0, 52.111111111111114)","(20.0, 32.0, 29.0)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.2, 5.95)","(7.0, 8.6, 8.428571428571429)","(101.0, 310.0, 283.3333333333333)","(15.0, 24.0, 23.75)","(3.2, 3.55, 3.467948717948718)","(7.5, 9.4, 9.337254901960785)","(17.0, 26.0, 24.0)","(17.0, 25.0, 23.333333333333332)"
15-12-2022 14:32:47.695368,"(9.0, 13.0, 12.2)","(21.0, 55.0, 52.111111111111114)","(20.0, 32.0, 29.0)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.4, 5.95)","(7.0, 8.6, 8.428571428571429)","(101.0, 310.0, 283.3333333333333)","(15.0, 24.0, 23.75)","(3.2, 3.55, 3.467948717948718)","(7.5, 9.4, 9.337254901960785)","(17.0, 26.0, 24.0)","(17.0, 25.0, 23.333333333333332)"
15-12-2022 14:32:49.320398,"(9.0, 13.0, 12.2)","(21.0, 55.0, 52.111111111111114)","(20.0, 32.0, 32.666666666666664)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.4, 5.95)","(7.0, 8.6, 9.133333333333333)","(101.0, 310.0, 283.3333333333333)","(15.0, 24.0, 23.75)","(3.2, 3.55, 3.459433962264151)","(7.5, 9.4, 9.16)","(17.0, 26.0, 23.5)","(17.0, 25.0, 22.857142857142858)"
15-12-2022 14:32:51.026852,"(9.0, 13.0, 12.2)","(21.0, 55.0, 52.111111111111114)","(20.0, 36.0, 31.333333333333332)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.4, 5.95)","(7.0, 9.2, 8.854545454545454)","(101.0, 310.0, 283.3333333333333)","(15.0, 24.0, 23.75)","(3.2, 3.55, 3.459433962264151)","(7.5, 9.4, 9.25)","(17.0, 26.0, 23.5)","(17.0, 25.0, 22.857142857142858)"
15-12-2022 14:32:52.476857,"(9.0, 13.0, 12.2)","(21.0, 55.0, 52.111111111111114)","(20.0, 34.0, 30.0)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.4, 5.95)","(7.0, 9.0, 8.753846153846153)","(101.0, 310.0, 283.3333333333333)","(15.0, 24.0, 24.142857142857142)","(3.2, 3.55, 3.459433962264151)","(7.0, 9.4, 9.133333333333335)","(17.0, 26.0, 24.285714285714285)","(17.0, 25.0, 23.285714285714285)"
15-12-2022 14:32:54.181510,"(9.0, 13.0, 12.2)","(21.0, 55.0, 63.77777777777778)","(20.0, 32.0, 30.0)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.4, 5.95)","(7.0, 9.0, 8.753846153846153)","(101.0, 310.0, 283.3333333333333)","(15.0, 25.0, 23.2)","(3.2, 3.55, 3.459433962264151)","(7.0, 9.6, 9.28)","(17.0, 26.0, 23.5)","(17.0, 24.0, 22.8)"
15-12-2022 14:32:55.741662,"(9.0, 13.0, 12.2)","(21.0, 70.0, 63.77777777777778)","(20.0, 32.0, 30.0)","(18.0, 28.0, 24.153846153846153)","(5.5, 6.4, 5.95)","(7.0, 9.0, 8.753846153846153)","(101.0, 310.0, 283.3333333333333)","(15.0, 24.0, 23.2)","(3.2, 3.55, 3.459433962264151)","(7.0, 9.6, 9.28)","(17.0, 26.0, 23.5)","(17.0, 24.0, 22.8)"
15-12-2022 14:32:57.282448,"(9.0, 13.0, 12.2)","(21.0, 60.0, 56.0)","(20.0, 34.0, 31.333333333333332)","(18.0, 28.0, 28.25)","(5.5, 6.4, 5.95)","(7.0, 9.0, 8.651612903225805)","(101.0, 310.0, 295.7142857142857)","(15.0, 24.0, 23.2)","(3.2, 3.55, 3.459433962264151)","(7.0, 9.6, 9.549999999999999)","(17.0, 26.0, 23.5)","(17.0, 24.0, 22.8)"
15-12-2022 14:32:58.802507,"(9.0, 15.5, 14.1)","(21.0, 60.0, 48.66666666666667)","(20.0, 34.0, 31.333333333333332)","(18.0, 30.0, 26.6)","(5.5, 6.4, 5.95)","(7.0, 9.6, 9.2)","(101.0, 310.0, 295.7142857142857)","(15.0, 24.0, 23.2)","(3.2, 3.55, 3.459433962264151)","(7.0, 9.6, 9.549999999999999)","(17.0, 26.0, 23.5)","(17.0, 24.0, 22.8)"
15-12-2022 14:33:00.407349,"(9.0, 16.0, 14.0)","(21.0, 55.0, 48.66666666666667)","(20.0, 34.0, 31.333333333333332)","(18.0, 29.0, 26.6)","(5.5, 6.4, 5.95)","(7.0, 9.4, 8.77142857142857)","(101.0, 310.0, 295.7142857142857)","(15.0, 24.0, 22.75)","(3.2, 3.55, 3.3785714285714286)","(7.0, 9.6, 9.5)","(17.0, 26.0, 23.5)","(17.0, 24.0, 23.4)"
15-12-2022 14:33:01.922831,"(9.0, 16.0, 13.5)","(21.0, 55.0, 48.66666666666667)","(20.0, 32.0, 30.0)","(18.0, 28.0, 26.0)","(5.5, 6.4, 5.95)","(7.0, 9.0, 8.77142857142857)","(101.0, 310.0, 295.7142857142857)","(15.0, 25.0, 22.75)","(3.2, 3.4, 3.39)","(7.0, 9.6, 9.5)","(17.0, 26.0, 23.5)","(17.0, 24.0, 23.4)"
15-12-2022 14:33:03.419817,"(9.0, 16.0, 13.5)","(21.0, 55.0, 48.66666666666667)","(20.0, 32.0, 31.333333333333332)","(18.0, 28.0, 26.0)","(5.5, 6.4, 5.95)","(7.0, 9.0, 8.733333333333333)","(101.0, 310.0, 295.7142857142857)","(15.0, 25.0, 22.75)","(3.2, 3.55, 3.4115384615384614)","(7.0, 9.6, 9.5)","(17.0, 26.0, 23.5)","(17.0, 24.0, 23.4)"
15-12-2022 14:33:04.954217,"(9.0, 16.0, 13.5)","(21.0, 55.0, 48.66666666666667)","(20.0, 34.0, 31.333333333333332)","(18.0, 28.0, 26.0)","(5.5, 6.4, 5.95)","(7.0, 9.0, 8.733333333333333)","(101.0, 310.0, 295.7142857142857)","(15.0, 25.0, 22.75)","(3.2, 3.55, 3.4115384615384614)","(7.0, 9.6, 9.5)","(17.0, 26.0, 23.5)","(17.0, 24.0, 23.4)"
15-12-2022 14:33:06.473494,"(9.0, 16.0, 13.333333333333334)","(21.0, 55.0, 50.5)","(20.0, 34.0, 30.0)","(18.0, 28.0, 23.642857142857142)","(5.5, 6.4, 5.925714285714285)","(7.0, 9.0, 8.985365853658536)","(101.0, 310.0, 295.7142857142857)","(15.0, 25.0, 23.928571428571427)","(3.2, 3.55, 3.365686274509804)","(7.0, 9.6, 9.647619047619049)","(17.0, 26.0, 24.285714285714285)","(17.0, 24.0, 23.4)"
15-12-2022 14:33:08.072031,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 50.5)","(20.0, 32.0, 30.0)","(18.0, 26.0, 21.733333333333334)","(5.5, 6.2, 5.925714285714285)","(7.0, 9.0, 9.180487804878048)","(101.0, 310.0, 302.3076923076923)","(15.0, 24.0, 24.857142857142858)","(3.2, 3.45, 3.429126213592233)","(7.0, 9.8, 9.647619047619049)","(17.0, 26.0, 24.285714285714285)","(17.0, 24.0, 23.4)"
15-12-2022 14:33:09.566409,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 50.5)","(20.0, 32.0, 32.666666666666664)","(18.0, 32.0, 27.727272727272727)","(5.5, 6.2, 5.925714285714285)","(7.0, 9.2, 9.180487804878048)","(101.0, 310.0, 265.0)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.45, 3.429126213592233)","(7.0, 9.8, 9.444444444444445)","(17.0, 26.0, 24.285714285714285)","(17.0, 24.0, 23.4)"
15-12-2022 14:33:11.185001,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 50.5)","(20.0, 36.0, 32.666666666666664)","(18.0, 29.0, 28.066666666666666)","(5.5, 6.2, 5.925714285714285)","(7.0, 9.2, 9.213559322033898)","(101.0, 310.0, 253.33333333333334)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.45, 3.4282828282828284)","(7.0, 9.8, 9.444444444444445)","(17.0, 26.0, 24.285714285714285)","(17.0, 24.0, 23.4)"
15-12-2022 14:33:12.754128,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 50.5)","(20.0, 36.0, 29.0)","(18.0, 29.0, 26.5)","(5.5, 6.2, 5.735416666666667)","(7.0, 9.6, 9.309090909090909)","(101.0, 320.0, 253.33333333333334)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.45, 3.4282828282828284)","(7.0, 9.8, 9.444444444444445)","(17.0, 26.0, 24.285714285714285)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:14.346009,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 50.5)","(20.0, 32.0, 29.0)","(18.0, 27.0, 26.5)","(5.5, 5.8, 5.7335714285714285)","(7.0, 9.4, 9.309090909090909)","(101.0, 320.0, 270.0)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.45, 3.4282828282828284)","(7.0, 9.8, 9.444444444444445)","(17.0, 26.0, 24.285714285714285)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:15.906341,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 50.5)","(20.0, 32.0, 29.0)","(18.0, 27.0, 26.5)","(5.5, 5.8, 5.7335714285714285)","(7.0, 9.4, 9.309090909090909)","(101.0, 320.0, 270.0)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.45, 3.4282828282828284)","(7.0, 9.8, 9.444444444444445)","(17.0, 26.0, 24.285714285714285)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:17.390097,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 51.785714285714285)","(20.0, 32.0, 30.0)","(18.0, 27.0, 24.333333333333332)","(5.5, 5.8, 5.738524590163935)","(7.0, 9.2, 9.161904761904761)","(101.0, 320.0, 270.0)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.45, 3.4282828282828284)","(7.0, 9.8, 9.657777777777778)","(17.0, 26.0, 24.285714285714285)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:18.937617,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 50.5)","(20.0, 32.0, 30.0)","(18.0, 27.0, 24.333333333333332)","(5.5, 5.8, 5.738524590163935)","(7.0, 9.2, 9.161904761904761)","(101.0, 320.0, 295.0)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.45, 3.4282828282828284)","(7.0, 9.8, 9.657777777777778)","(17.0, 27.0, 22.90909090909091)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:20.554203,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 50.5)","(20.0, 34.0, 31.333333333333332)","(18.0, 26.0, 24.0)","(5.5, 5.8, 5.746078431372549)","(7.0, 9.2, 9.213559322033898)","(101.0, 320.0, 295.0)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.45, 3.4282828282828284)","(7.0, 9.8, 9.657777777777778)","(17.0, 26.0, 23.11111111111111)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:22.023728,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 50.5)","(20.0, 34.0, 29.0)","(18.0, 26.0, 24.0)","(5.5, 5.8, 5.533870967741936)","(7.0, 9.6, 8.695238095238095)","(101.0, 320.0, 295.0)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.45, 3.4282828282828284)","(7.0, 9.8, 9.657777777777778)","(17.0, 26.0, 22.0)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:23.600226,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 50.5)","(20.0, 32.0, 29.0)","(18.0, 26.0, 24.0)","(5.5, 5.8, 5.673684210526316)","(7.0, 9.6, 8.736363636363636)","(101.0, 320.0, 310.0)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.45, 3.4282828282828284)","(7.0, 9.8, 9.657777777777778)","(17.0, 26.0, 22.5)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:25.061933,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 51.785714285714285)","(20.0, 32.0, 29.0)","(18.0, 27.0, 26.6)","(5.5, 5.8, 5.64)","(7.0, 9.6, 9.0)","(101.0, 370.0, 352.8571428571429)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.45, 3.4282828282828284)","(7.0, 9.8, 9.657777777777778)","(17.0, 25.0, 22.5)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:26.573325,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 51.785714285714285)","(20.0, 32.0, 30.0)","(18.0, 27.0, 25.142857142857142)","(5.5, 5.8, 5.64)","(7.0, 9.4, 8.8)","(101.0, 530.0, 406.0)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.45, 3.5166666666666666)","(7.0, 9.8, 9.657777777777778)","(17.0, 25.0, 23.625)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:28.307527,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 51.785714285714285)","(20.0, 32.0, 30.0)","(18.0, 26.0, 25.142857142857142)","(5.5, 5.8, 5.64)","(7.0, 9.4, 8.8)","(101.0, 530.0, 472.0)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.55, 3.5166666666666666)","(7.0, 9.8, 9.657777777777778)","(17.0, 25.0, 23.625)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:29.875259,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 51.785714285714285)","(20.0, 32.0, 32.666666666666664)","(18.0, 26.0, 25.454545454545453)","(5.5, 5.8, 5.64)","(7.0, 9.4, 8.8)","(101.0, 640.0, 703.6363636363636)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.55, 3.5166666666666666)","(7.0, 9.8, 9.657777777777778)","(17.0, 25.0, 22.5)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:31.540520,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 51.785714285714285)","(20.0, 36.0, 31.333333333333332)","(18.0, 26.0, 25.142857142857142)","(5.5, 5.8, 5.64)","(7.0, 9.4, 8.8)","(101.0, 980.0, 767.5)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.55, 3.5166666666666666)","(7.0, 9.8, 9.64)","(17.0, 25.0, 22.5)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:33.097367,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 51.785714285714285)","(20.0, 34.0, 30.0)","(18.0, 26.0, 25.142857142857142)","(5.5, 5.8, 5.64)","(7.0, 9.4, 8.8)","(101.0, 950.0, 602.5)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.55, 3.5166666666666666)","(7.0, 9.8, 9.64)","(17.0, 25.0, 23.625)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:34.680697,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 49.42857142857143)","(20.0, 32.0, 30.0)","(18.0, 26.0, 25.454545454545453)","(5.5, 5.8, 5.673684210526316)","(7.0, 9.4, 9.133333333333333)","(101.0, 730.0, 523.3333333333334)","(15.0, 25.0, 24.857142857142858)","(3.2, 3.55, 3.5166666666666666)","(7.0, 9.8, 9.64)","(17.0, 25.0, 23.625)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:36.236648,"(9.0, 13.5, 13.333333333333334)","(21.0, 55.0, 49.42857142857143)","(20.0, 32.0, 31.333333333333332)","(18.0, 26.0, 25.454545454545453)","(5.5, 5.8, 5.673684210526316)","(7.0, 9.4, 9.133333333333333)","(101.0, 610.0, 602.5)","(16.0, 25.0, 24.88888888888889)","(3.2, 3.55, 3.518627450980392)","(7.5, 9.8, 9.64)","(17.0, 25.0, 23.625)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:37.787379,"(9.0, 13.5, 13.2)","(21.0, 55.0, 49.42857142857143)","(20.0, 34.0, 31.333333333333332)","(18.0, 26.0, 25.454545454545453)","(5.5, 5.8, 5.673684210526316)","(7.0, 9.4, 9.133333333333333)","(101.0, 730.0, 602.5)","(16.0, 25.0, 24.88888888888889)","(3.2, 3.55, 3.518627450980392)","(7.5, 9.8, 9.64)","(17.0, 25.0, 23.625)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:39.316389,"(9.0, 13.5, 13.2)","(21.0, 55.0, 49.42857142857143)","(20.0, 32.0, 30.0)","(18.0, 27.0, 26.6)","(5.5, 5.8, 5.673684210526316)","(7.0, 9.4, 9.133333333333333)","(101.0, 620.0, 420.0)","(16.0, 25.0, 24.88888888888889)","(3.2, 3.55, 3.518627450980392)","(7.5, 9.8, 9.64)","(17.0, 24.0, 23.307692307692307)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:40.982904,"(9.0, 13.5, 13.2)","(21.0, 55.0, 52.214285714285715)","(20.0, 32.0, 30.909090909090907)","(18.0, 26.0, 25.333333333333332)","(5.5, 5.8, 5.673684210526316)","(7.0, 9.4, 9.133333333333333)","(101.0, 620.0, 437.1428571428571)","(16.0, 25.0, 24.88888888888889)","(3.2, 3.55, 3.518627450980392)","(7.5, 9.8, 9.64)","(17.0, 24.0, 23.307692307692307)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:42.566580,"(9.0, 13.5, 13.2)","(21.0, 55.0, 52.214285714285715)","(20.0, 32.0, 30.909090909090907)","(18.0, 26.0, 25.625)","(5.5, 5.8, 5.673684210526316)","(7.0, 9.4, 9.133333333333333)","(101.0, 600.0, 380.0)","(16.0, 25.0, 24.88888888888889)","(3.2, 3.55, 3.518627450980392)","(7.5, 9.8, 9.64)","(17.0, 24.0, 22.46153846153846)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:44.175997,"(9.0, 13.5, 13.2)","(21.0, 55.0, 52.214285714285715)","(20.0, 32.0, 30.909090909090907)","(18.0, 26.0, 26.733333333333334)","(5.5, 5.8, 5.757894736842105)","(7.0, 9.4, 9.133333333333333)","(101.0, 580.0, 420.0)","(16.0, 25.0, 24.88888888888889)","(3.2, 3.55, 3.5229729729729726)","(7.5, 9.8, 9.64)","(17.0, 23.0, 22.46153846153846)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:45.675562,"(9.0, 13.5, 13.2)","(21.0, 55.0, 50.5)","(20.0, 32.0, 30.75)","(18.0, 27.0, 25.0)","(5.5, 6.2, 5.92)","(7.0, 9.4, 9.133333333333333)","(101.0, 570.0, 440.0)","(16.0, 25.0, 24.88888888888889)","(3.2, 3.55, 3.5229729729729726)","(7.5, 9.8, 9.64)","(17.0, 22.0, 21.0)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:47.201337,"(9.0, 13.5, 13.2)","(21.0, 55.0, 55.5)","(20.0, 32.0, 32.25)","(18.0, 26.0, 25.0)","(5.5, 6.0, 5.92)","(7.0, 9.4, 9.133333333333333)","(101.0, 550.0, 433.33333333333337)","(16.0, 25.0, 24.88888888888889)","(3.2, 3.55, 3.4748344370860926)","(7.5, 9.8, 9.64)","(17.0, 22.0, 21.0)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:48.614273,"(9.0, 13.5, 13.2)","(21.0, 65.0, 55.333333333333336)","(20.0, 34.0, 30.75)","(18.0, 26.0, 26.666666666666668)","(5.5, 6.0, 5.8307692307692305)","(7.0, 9.4, 9.292857142857143)","(101.0, 540.0, 433.33333333333337)","(16.0, 25.0, 24.88888888888889)","(3.2, 3.5, 3.4748344370860926)","(7.5, 9.8, 9.654545454545454)","(17.0, 22.0, 21.615384615384617)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:50.070110,"(9.0, 13.5, 13.2)","(21.0, 60.0, 55.5)","(20.0, 32.0, 30.75)","(18.0, 27.0, 26.733333333333334)","(5.5, 6.2, 5.8307692307692305)","(7.0, 9.4, 8.537142857142857)","(101.0, 540.0, 433.33333333333337)","(16.0, 25.0, 24.88888888888889)","(3.2, 3.5, 3.4748344370860926)","(7.5, 9.8, 9.654545454545454)","(17.0, 22.0, 21.615384615384617)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:51.572344,"(9.0, 13.5, 13.342105263157894)","(21.0, 65.0, 55.5)","(20.0, 32.0, 30.75)","(18.0, 27.0, 25.625)","(5.0, 6.2, 5.8307692307692305)","(7.0, 8.6, 8.506666666666666)","(101.0, 540.0, 426.66666666666663)","(16.0, 25.0, 24.88888888888889)","(3.2, 3.5, 3.4748344370860926)","(7.5, 9.8, 9.654545454545454)","(17.0, 22.0, 20.76923076923077)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:53.070184,"(9.0, 13.5, 13.342105263157894)","(21.0, 60.0, 53.0)","(20.0, 32.0, 30.333333333333332)","(18.0, 26.0, 25.625)","(5.0, 6.2, 6.294117647058824)","(7.0, 8.6, 8.329032258064515)","(101.0, 530.0, 326.6666666666667)","(16.0, 25.0, 24.6)","(3.2, 3.5, 3.3981412639405204)","(7.5, 9.8, 9.64)","(17.0, 21.0, 20.76923076923077)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:54.607553,"(9.0, 13.5, 13.342105263157894)","(21.0, 60.0, 49.5)","(20.0, 32.0, 32.5)","(18.0, 26.0, 25.625)","(5.0, 6.4, 6.230769230769231)","(7.0, 8.6, 8.32)","(101.0, 520.0, 453.33333333333337)","(16.0, 25.0, 24.6)","(3.2, 3.4, 3.3791666666666664)","(7.5, 9.8, 9.64)","(17.0, 21.0, 20.76923076923077)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:56.154696,"(9.0, 13.5, 13.25)","(21.0, 55.0, 52.0)","(20.0, 34.0, 31.0)","(18.0, 26.0, 26.6)","(5.0, 6.6, 6.266666666666667)","(7.0, 8.6, 8.32)","(101.0, 520.0, 525.0)","(16.0, 25.0, 24.6)","(3.2, 3.4, 3.3791666666666664)","(7.5, 9.8, 9.64)","(17.0, 21.0, 19.857142857142858)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:57.601229,"(9.0, 14.0, 13.125)","(21.0, 60.0, 52.0)","(20.0, 32.0, 31.0)","(18.0, 27.0, 25.076923076923077)","(5.0, 6.4, 6.266666666666667)","(7.0, 8.6, 8.32)","(101.0, 530.0, 525.0)","(16.0, 25.0, 24.666666666666668)","(3.2, 3.4, 3.3791666666666664)","(7.5, 9.8, 9.64)","(17.0, 21.0, 20.352941176470587)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:33:59.081050,"(9.0, 15.0, 13.125)","(21.0, 60.0, 52.0)","(20.0, 32.0, 31.0)","(18.0, 26.0, 25.076923076923077)","(5.0, 6.4, 6.325)","(7.0, 8.6, 8.32)","(101.0, 530.0, 525.0)","(16.0, 25.0, 24.666666666666668)","(3.2, 3.4, 3.3791666666666664)","(7.5, 9.8, 9.64)","(17.0, 21.0, 20.38)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:34:00.644121,"(9.0, 14.5, 13.0)","(21.0, 60.0, 54.666666666666664)","(20.0, 36.0, 33.333333333333336)","(18.0, 26.0, 25.076923076923077)","(5.0, 6.4, 6.325)","(7.0, 8.6, 8.32)","(101.0, 530.0, 525.0)","(16.0, 25.0, 24.666666666666668)","(3.2, 3.4, 3.344392523364486)","(7.5, 9.8, 9.64)","(17.0, 21.0, 20.38)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:34:02.266105,"(9.0, 14.5, 14.125)","(21.0, 60.0, 54.666666666666664)","(20.0, 36.0, 32.0)","(18.0, 26.0, 25.454545454545453)","(5.0, 6.4, 6.325)","(7.0, 8.6, 8.379999999999999)","(101.0, 530.0, 525.0)","(16.0, 25.0, 24.666666666666668)","(3.2, 3.35, 3.344392523364486)","(7.5, 9.8, 9.64)","(17.0, 21.0, 20.38)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:34:03.862472,"(9.0, 14.5, 14.125)","(21.0, 60.0, 54.666666666666664)","(20.0, 34.0, 30.666666666666668)","(18.0, 26.0, 26.6)","(5.0, 6.4, 6.325)","(7.0, 8.6, 8.379999999999999)","(101.0, 530.0, 525.0)","(16.0, 25.0, 24.666666666666668)","(3.2, 3.35, 3.344392523364486)","(7.5, 9.8, 9.64)","(17.0, 21.0, 20.38)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:34:05.384554,"(9.0, 14.5, 14.125)","(21.0, 60.0, 55.42857142857143)","(20.0, 32.0, 30.666666666666668)","(18.0, 27.0, 25.6)","(5.0, 6.4, 6.325)","(7.0, 8.6, 8.379999999999999)","(101.0, 530.0, 525.0)","(16.0, 25.0, 24.666666666666668)","(3.2, 3.35, 3.344392523364486)","(7.5, 9.8, 9.64)","(17.0, 21.0, 20.38)","(17.0, 24.0, 23.666666666666668)"
15-12-2022 14:34:06.893428,"(9.0, 14.5, 12.944444444444445)","(21.0, 60.0, 58.58823529411765)","(20.0, 32.0, 30.666666666666668)","(18.0, 26.0, 25.307692307692307)","(5.0, 6.4, 6.342857142857143)","(7.0, 8.6, 8.564705882352941)","(101.0, 530.0, 525.0)","(16.0, 25.0, 25.77777777777778)","(3.2, 3.35, 3.3425465838509316)","(7.5, 9.8, 9.757142857142858)","(17.0, 21.0, 19.8375)","(17.0, 24.0, 23.88888888888889)"
15-12-2022 14:34:08.441134,"(9.0, 13.0, 12.894736842105264)","(21.0, 60.0, 58.58823529411765)","(20.0, 32.0, 33.333333333333336)","(18.0, 26.0, 25.785714285714285)","(5.0, 6.4, 6.342857142857143)","(7.0, 8.6, 8.564705882352941)","(101.0, 530.0, 525.0)","(16.0, 26.0, 25.77777777777778)","(3.2, 3.35, 3.3425465838509316)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 24.0, 23.88888888888889)"
