,Sholto,Capacitor,Pereira,Easy Eddie,Say Some Words,Mean Pop,San Marco
11-01-2023 20:57:59.729308,"(3.8, 5.3, 5.25)","(91.0, 230.0, 210.0)","(4.6, 5.4, 5.35483870967742)","(81.0, 160.0, 142.22222222222223)","(2.9, 3.85, 3.8576923076923078)","(61.0, 120.0, 119.0909090909091)","(2.6, 2.94, 2.9371717171717173)"
11-01-2023 20:58:00.722602,"(3.8, 5.3, 5.278947368421052)","(91.0, 230.0, 210.0)","(4.6, 5.4, 5.311764705882354)","(81.0, 160.0, 142.22222222222223)","(2.9, 3.9, 3.8555555555555556)","(61.0, 120.0, 119.0909090909091)","(2.6, 2.94, 2.941176470588235)"
11-01-2023 20:58:01.754812,"(3.8, 5.3, 5.248148148148148)","(91.0, 230.0, 210.0)","(4.6, 5.4, 5.300000000000001)","(81.0, 160.0, 142.22222222222223)","(2.9, 3.9, 3.9426470588235296)","(61.0, 120.0, 118.57142857142857)","(2.6, 2.96, 2.925)"
11-01-2023 20:58:02.848385,"(3.8, 5.3, 5.25)","(91.0, 230.0, 210.0)","(4.6, 5.3, 5.257692307692308)","(81.0, 160.0, 142.22222222222223)","(2.9, 3.95, 3.9453125)","(61.0, 120.0, 118.57142857142857)","(2.6, 2.94, 2.9455555555555555)"
11-01-2023 20:58:03.914225,"(3.8, 5.3, 5.2153846153846155)","(91.0, 230.0, 210.0)","(4.6, 5.3, 5.14516129032258)","(81.0, 160.0, 128.0)","(2.9, 3.9, 3.89)","(61.0, 120.0, 118.57142857142857)","(2.6, 2.96, 2.9507142857142856)"
11-01-2023 20:58:04.966837,"(3.8, 5.3, 5.208771929824561)","(91.0, 230.0, 210.0)","(4.6, 5.2, 5.177777777777778)","(81.0, 160.0, 137.14285714285714)","(2.9, 3.9, 3.886842105263158)","(61.0, 120.0, 118.57142857142857)","(2.6, 2.96, 2.956338028169014)"
11-01-2023 20:58:05.960101,"(3.8, 5.3, 5.192592592592592)","(91.0, 230.0, 210.0)","(4.6, 5.2, 5.189655172413794)","(81.0, 160.0, 128.0)","(2.9, 3.95, 3.881111111111111)","(61.0, 120.0, 118.57142857142857)","(2.6, 2.98, 2.951489361702128)"
11-01-2023 20:58:06.975187,"(3.8, 5.3, 5.209803921568628)","(91.0, 230.0, 210.0)","(4.6, 5.3, 5.174285714285714)","(81.0, 160.0, 128.0)","(2.9, 3.95, 3.8946428571428573)","(61.0, 120.0, 119.0909090909091)","(2.6, 2.96, 2.9484615384615385)"
11-01-2023 20:58:07.957873,"(3.8, 5.3, 5.209803921568628)","(91.0, 230.0, 210.0)","(4.6, 5.3, 5.174285714285714)","(81.0, 160.0, 128.0)","(2.9, 3.95, 3.8946428571428573)","(61.0, 120.0, 119.0909090909091)","(2.6, 2.96, 2.9113432835820894)"
11-01-2023 20:58:08.946200,"(3.8, 5.3, 5.209803921568628)","(91.0, 230.0, 210.0)","(4.6, 5.3, 5.174285714285714)","(81.0, 160.0, 128.0)","(2.9, 3.95, 3.9151162790697676)","(61.0, 120.0, 119.0909090909091)","(2.6, 2.92, 2.916083916083916)"
11-01-2023 20:58:09.921457,"(3.8, 5.3, 5.24)","(91.0, 230.0, 210.0)","(4.6, 5.3, 5.168421052631579)","(81.0, 160.0, 137.14285714285714)","(2.9, 3.95, 3.901851851851852)","(61.0, 120.0, 119.0909090909091)","(2.6, 2.92, 2.9346153846153844)"
11-01-2023 20:58:10.948270,"(3.8, 5.3, 5.218181818181819)","(91.0, 230.0, 210.0)","(4.6, 5.3, 5.167469879518072)","(81.0, 160.0, 128.0)","(2.9, 3.95, 3.901851851851852)","(61.0, 120.0, 119.0909090909091)","(2.6, 2.94, 2.9648)"
11-01-2023 20:58:11.955158,"(3.8, 5.2, 5.15)","(91.0, 230.0, 210.0)","(4.6, 5.3, 5.173563218390805)","(81.0, 160.0, 137.14285714285714)","(2.9, 3.95, 3.899122807017544)","(61.0, 120.0, 118.57142857142857)","(2.6, 2.98, 2.9944444444444445)"
11-01-2023 20:58:12.976838,"(3.8, 5.3, 5.208571428571429)","(91.0, 230.0, 194.28571428571428)","(4.6, 5.3, 5.248214285714286)","(81.0, 160.0, 128.0)","(2.9, 3.75, 3.7267857142857146)","(61.0, 120.0, 118.57142857142857)","(2.6, 3.0, 2.9944444444444445)"
11-01-2023 20:58:14.014297,"(3.8, 5.3, 5.198305084745763)","(91.0, 230.0, 200.0)","(4.6, 5.4, 5.279411764705882)","(81.0, 160.0, 128.0)","(2.9, 3.7, 3.67125)","(61.0, 120.0, 117.5)","(2.6, 3.05, 3.036991869918699)"
11-01-2023 20:58:15.097163,"(3.8, 5.3, 5.234883720930232)","(91.0, 230.0, 200.0)","(4.6, 5.4, 5.300000000000001)","(81.0, 160.0, 137.14285714285714)","(2.9, 3.7, 3.635593220338983)","(61.0, 130.0, 117.5)","(2.6, 3.05, 3.0398734177215188)"
11-01-2023 20:58:16.134311,"(3.8, 5.3, 5.223404255319148)","(91.0, 230.0, 202.22222222222223)","(4.6, 5.4, 5.289156626506024)","(81.0, 160.0, 128.0)","(3.0, 3.7, 3.635593220338983)","(61.0, 130.0, 117.5)","(2.6, 3.05, 3.061682242990654)"
11-01-2023 20:58:17.196449,"(3.8, 5.3, 5.2444444444444445)","(91.0, 230.0, 210.76923076923077)","(4.6, 5.4, 5.298823529411765)","(81.0, 160.0, 131.42857142857144)","(3.0, 3.7, 3.6219512195121952)","(61.0, 130.0, 118.23529411764706)","(2.6, 3.1, 3.066)"
11-01-2023 20:58:18.302453,"(3.8, 5.3, 5.247058823529412)","(91.0, 230.0, 188.33333333333334)","(4.6, 5.7, 5.552459016393443)","(81.0, 160.0, 131.42857142857144)","(3.0, 3.7, 3.626666666666667)","(61.0, 130.0, 116.66666666666667)","(2.6, 3.1, 3.065128205128205)"
11-01-2023 20:58:19.302357,"(3.9, 5.3, 5.20188679245283)","(91.0, 230.0, 171.66666666666666)","(4.6, 5.6, 5.5346153846153845)","(81.0, 160.0, 131.42857142857144)","(3.0, 3.65, 3.575)","(61.0, 130.0, 115.71428571428571)","(2.6, 3.1, 3.0627551020408164)"
11-01-2023 20:58:20.295834,"(3.9, 5.3, 5.188524590163934)","(91.0, 230.0, 171.66666666666666)","(4.6, 5.7, 5.585)","(81.0, 160.0, 131.42857142857144)","(3.0, 3.6, 3.5671874999999997)","(61.0, 130.0, 115.0)","(2.6, 3.1, 3.0627551020408164)"
11-01-2023 20:58:21.301009,"(3.9, 5.2, 5.175609756097561)","(91.0, 230.0, 171.66666666666666)","(4.6, 5.7, 5.6000000000000005)","(81.0, 160.0, 131.42857142857144)","(3.0, 3.6, 3.5597826086956523)","(61.0, 130.0, 115.0)","(2.6, 3.1, 3.0637305699481865)"
11-01-2023 20:58:22.312357,"(3.9, 5.3, 5.1968749999999995)","(91.0, 230.0, 171.66666666666666)","(4.6, 5.7, 5.6000000000000005)","(81.0, 160.0, 131.42857142857144)","(3.0, 3.6, 3.5597826086956523)","(61.0, 130.0, 115.0)","(2.6, 3.1, 3.0743016759776536)"
11-01-2023 20:58:23.375479,"(3.9, 5.3, 5.203333333333333)","(91.0, 230.0, 171.66666666666666)","(4.6, 5.7, 5.577551020408164)","(81.0, 160.0, 133.33333333333334)","(3.0, 3.55, 3.481034482758621)","(61.0, 130.0, 115.0)","(2.6, 3.1, 3.0743016759776536)"
11-01-2023 20:58:24.441664,"(3.9, 5.4, 5.286363636363637)","(91.0, 230.0, 171.66666666666666)","(4.6, 5.7, 5.586792452830188)","(81.0, 160.0, 133.33333333333334)","(3.0, 3.5, 3.488095238095238)","(61.0, 130.0, 115.0)","(2.6, 3.1, 3.0743016759776536)"
11-01-2023 20:58:25.456699,"(3.9, 5.4, 5.307407407407408)","(91.0, 230.0, 171.66666666666666)","(4.6, 5.7, 5.62)","(81.0, 160.0, 133.33333333333334)","(3.0, 3.5, 3.4614754098360656)","(61.0, 130.0, 115.0)","(2.6, 3.1, 3.0882758620689654)"
11-01-2023 20:58:26.527100,"(3.9, 5.4, 5.307407407407408)","(91.0, 230.0, 171.66666666666666)","(4.6, 5.7, 5.665217391304348)","(81.0, 160.0, 142.85714285714286)","(3.0, 3.55, 3.4046666666666665)","(61.0, 130.0, 115.0)","(2.6, 3.1, 3.0841772151898734)"
11-01-2023 20:58:27.525787,"(3.9, 5.4, 5.346153846153846)","(91.0, 230.0, 171.66666666666666)","(4.6, 5.7, 5.66)","(81.0, 160.0, 142.85714285714286)","(3.0, 3.45, 3.365976331360947)","(61.0, 130.0, 115.0)","(2.6, 3.1, 3.1192307692307693)"
11-01-2023 20:58:28.575710,"(3.9, 5.4, 5.310344827586207)","(91.0, 230.0, 171.66666666666666)","(4.6, 5.8, 5.679166666666666)","(81.0, 160.0, 142.85714285714286)","(3.0, 3.45, 3.382142857142857)","(61.0, 130.0, 115.0)","(2.6, 3.15, 3.1725)"
11-01-2023 20:58:29.531252,"(3.9, 5.1, 5.089473684210526)","(91.0, 230.0, 171.66666666666666)","(4.6, 5.8, 5.69047619047619)","(81.0, 160.0, 142.85714285714286)","(3.0, 3.4, 3.3802631578947366)","(61.0, 130.0, 115.0)","(2.6, 3.2, 3.1779411764705885)"
11-01-2023 20:58:30.528437,"(3.9, 5.2, 5.11219512195122)","(91.0, 230.0, 191.11111111111111)","(4.6, 5.8, 5.675)","(81.0, 160.0, 141.53846153846155)","(3.0, 3.4, 3.314141414141414)","(61.0, 130.0, 115.0)","(2.6, 3.2, 3.1788732394366197)"
11-01-2023 20:58:31.519267,"(3.9, 5.2, 5.122388059701493)","(91.0, 230.0, 187.14285714285714)","(4.6, 5.8, 5.713793103448276)","(81.0, 160.0, 141.53846153846155)","(3.0, 3.35, 3.332558139534884)","(61.0, 130.0, 115.0)","(2.6, 3.2, 3.223170731707317)"
11-01-2023 20:58:32.524926,"(3.9, 5.2, 5.074509803921568)","(91.0, 230.0, 186.25)","(4.6, 5.8, 5.678947368421053)","(81.0, 160.0, 141.53846153846155)","(3.0, 3.35, 3.33)","(61.0, 130.0, 115.0)","(2.6, 3.25, 3.1962264150943396)"
11-01-2023 20:58:33.603154,"(3.9, 5.2, 5.084444444444444)","(91.0, 230.0, 191.11111111111111)","(4.6, 5.8, 5.723404255319148)","(81.0, 160.0, 141.53846153846155)","(3.0, 3.35, 3.3085714285714283)","(61.0, 130.0, 115.0)","(2.6, 3.25, 3.1977064220183484)"
11-01-2023 20:58:34.675502,"(3.9, 5.2, 5.123529411764705)","(91.0, 230.0, 191.11111111111111)","(4.6, 5.8, 5.831428571428572)","(81.0, 160.0, 141.53846153846155)","(2.9, 3.35, 3.293939393939394)","(61.0, 130.0, 115.0)","(2.6, 3.25, 3.1977064220183484)"
11-01-2023 20:58:35.749508,"(3.9, 5.2, 5.109333333333333)","(91.0, 230.0, 188.0)","(4.6, 5.9, 5.856410256410257)","(81.0, 160.0, 141.53846153846155)","(2.9, 3.35, 3.264572864321608)","(61.0, 130.0, 115.0)","(2.6, 3.25, 3.1986486486486485)"
11-01-2023 20:58:36.882818,"(3.9, 5.2, 5.03265306122449)","(91.0, 230.0, 191.8181818181818)","(4.6, 5.9, 5.844736842105264)","(81.0, 160.0, 140.58823529411765)","(2.9, 3.35, 3.449563318777293)","(61.0, 130.0, 115.0)","(2.6, 3.25, 3.194545454545455)"
11-01-2023 20:58:38.002198,"(3.9, 5.1, 5.034210526315789)","(91.0, 230.0, 191.8181818181818)","(4.6, 5.9, 5.8475)","(81.0, 160.0, 142.85714285714286)","(2.9, 3.45, 3.4661016949152543)","(61.0, 130.0, 111.53846153846153)","(2.6, 3.2, 3.1573529411764705)"
11-01-2023 20:58:39.166973,"(3.9, 5.0, 4.9775)","(91.0, 230.0, 191.8181818181818)","(4.6, 5.9, 5.969230769230769)","(81.0, 160.0, 142.85714285714286)","(2.9, 3.5, 3.460119047619048)","(61.0, 130.0, 113.84615384615384)","(2.6, 3.25, 3.141269841269841)"
11-01-2023 20:58:40.282918,"(3.9, 5.0, 4.932291666666667)","(91.0, 230.0, 188.0)","(4.6, 6.0, 5.995555555555556)","(81.0, 160.0, 136.47058823529412)","(2.9, 3.5, 3.46328125)","(61.0, 120.0, 113.84615384615384)","(2.6, 3.15, 3.161739130434783)"
11-01-2023 20:58:41.316086,"(3.9, 4.9, 4.8830508474576275)","(91.0, 230.0, 205.0)","(4.6, 6.0, 5.988888888888889)","(81.0, 160.0, 135.0)","(2.9, 3.5, 3.50125)","(61.0, 120.0, 113.84615384615384)","(2.6, 3.2, 3.1606060606060606)"
11-01-2023 20:58:42.347521,"(3.9, 4.9, 4.817045454545455)","(91.0, 230.0, 202.72727272727272)","(4.6, 6.2, 6.040425531914894)","(81.0, 160.0, 145.55555555555554)","(2.9, 3.55, 3.469767441860465)","(61.0, 120.0, 113.84615384615384)","(2.6, 3.2, 3.1532786885245905)"
11-01-2023 20:58:43.265340,"(3.9, 5.0, 4.870175438596491)","(91.0, 230.0, 197.85714285714286)","(4.6, 6.2, 6.040425531914894)","(81.0, 150.0, 145.55555555555554)","(2.9, 3.5, 3.469767441860465)","(61.0, 120.0, 113.84615384615384)","(2.6, 3.2, 3.1572519083969466)"
11-01-2023 20:58:44.229942,"(3.9, 5.0, 4.867796610169491)","(91.0, 230.0, 205.0)","(4.6, 6.2, 6.0125)","(81.0, 150.0, 145.55555555555554)","(2.9, 3.5, 3.489013452914798)","(61.0, 120.0, 113.14285714285714)","(2.6, 3.2, 3.1613793103448278)"
11-01-2023 20:58:45.258215,"(3.9, 5.0, 4.869565217391305)","(91.0, 230.0, 205.0)","(4.6, 6.2, 6.0323529411764705)","(81.0, 150.0, 147.2972972972973)","(2.9, 3.5, 3.4469696969696972)","(61.0, 120.0, 113.14285714285714)","(2.6, 3.2, 3.1602836879432625)"
11-01-2023 20:58:46.355955,"(3.9, 5.0, 4.885)","(91.0, 230.0, 205.0)","(4.6, 6.2, 5.864197530864198)","(81.0, 150.0, 128.0)","(3.0, 3.45, 3.4469696969696972)","(71.0, 120.0, 113.14285714285714)","(2.6, 3.2, 3.1678160919540232)"
11-01-2023 20:58:47.404538,"(3.9, 5.0, 4.8992700729927)","(91.0, 220.0, 205.0)","(4.6, 5.9, 5.847887323943662)","(81.0, 130.0, 127.93103448275862)","(3.0, 3.45, 3.487990196078431)","(71.0, 120.0, 113.14285714285714)","(2.6, 3.2, 3.1625)"
11-01-2023 20:58:48.504517,"(3.9, 5.0, 4.929577464788733)","(91.0, 220.0, 202.0)","(4.6, 5.9, 5.847887323943662)","(81.0, 130.0, 127.93103448275862)","(3.0, 3.5, 3.487719298245614)","(71.0, 120.0, 113.14285714285714)","(2.6, 3.2, 3.1630434782608696)"
11-01-2023 20:58:49.624837,"(3.9, 5.0, 4.884297520661157)","(91.0, 220.0, 205.0)","(4.6, 5.9, 5.845679012345679)","(81.0, 130.0, 127.33333333333333)","(3.0, 3.5, 3.48775)","(71.0, 120.0, 113.14285714285714)","(2.6, 3.2, 3.1630434782608696)"
11-01-2023 20:58:50.702493,"(3.9, 5.0, 4.883606557377049)","(91.0, 220.0, 197.5)","(4.6, 5.9, 5.845679012345679)","(81.0, 130.0, 127.57575757575758)","(3.0, 3.5, 3.488190954773869)","(71.0, 120.0, 113.14285714285714)","(2.6, 3.2, 3.1625)"
11-01-2023 20:58:51.831532,"(3.9, 5.0, 4.883606557377049)","(91.0, 220.0, 200.0)","(4.6, 5.9, 5.848684210526316)","(81.0, 130.0, 127.83783783783784)","(3.0, 3.5, 3.488190954773869)","(71.0, 120.0, 113.14285714285714)","(2.6, 3.2, 3.1590163934426227)"
11-01-2023 20:58:52.989798,"(3.9, 5.0, 4.886440677966101)","(91.0, 220.0, 203.63636363636363)","(4.6, 5.9, 5.864179104477612)","(81.0, 130.0, 128.3673469387755)","(3.0, 3.5, 3.488220551378446)","(71.0, 120.0, 114.78260869565217)","(2.5, 3.2, 3.1584745762711863)"
11-01-2023 20:58:54.120019,"(3.9, 5.0, 4.886440677966101)","(91.0, 220.0, 203.63636363636363)","(4.6, 5.9, 5.864179104477612)","(81.0, 130.0, 128.3673469387755)","(3.0, 3.5, 3.4753968253968255)","(71.0, 120.0, 114.4186046511628)","(2.5, 3.2, 3.160204081632653)"
11-01-2023 20:58:55.351824,"(3.9, 5.0, 4.886440677966101)","(91.0, 220.0, 208.75)","(4.6, 5.8, 5.745348837209303)","(81.0, 130.0, 127.08333333333334)","(3.0, 3.5, 3.477777777777778)","(71.0, 120.0, 114.0)","(2.5, 3.2, 3.1765000000000003)"
11-01-2023 20:58:56.603785,"(3.9, 5.0, 4.936231884057971)","(91.0, 220.0, 212.5)","(4.6, 5.8, 5.742857142857143)","(81.0, 130.0, 127.08333333333334)","(3.0, 3.5, 3.4581632653061227)","(71.0, 120.0, 116.66666666666667)","(2.5, 3.2, 3.168877551020408)"
11-01-2023 20:58:57.771000,"(3.9, 5.0, 4.947761194029851)","(91.0, 220.0, 212.5)","(4.6, 5.8, 5.742857142857143)","(81.0, 130.0, 127.08333333333334)","(3.0, 3.5, 3.463235294117647)","(71.0, 120.0, 127.14285714285714)","(2.5, 3.2, 3.188311688311688)"
11-01-2023 20:58:58.957893,"(3.9, 5.0, 4.946341463414634)","(91.0, 230.0, 216.66666666666666)","(4.6, 5.7, 5.686178861788618)","(81.0, 130.0, 126.95652173913044)","(3.0, 3.5, 3.4918032786885247)","(71.0, 130.0, 123.33333333333333)","(2.5, 3.2, 3.1824175824175827)"
11-01-2023 20:59:00.022330,"(3.9, 5.1, 4.960416666666667)","(91.0, 230.0, 212.85714285714286)","(4.6, 5.7, 5.649074074074074)","(81.0, 130.0, 126.95652173913044)","(3.0, 3.5, 3.4964912280701754)","(71.0, 130.0, 126.66666666666667)","(2.5, 3.2, 3.1725490196078434)"
11-01-2023 20:59:01.142723,"(3.9, 5.1, 4.956565656565656)","(91.0, 230.0, 212.85714285714286)","(4.6, 5.8, 5.741496598639456)","(81.0, 130.0, 128.13953488372093)","(3.0, 3.5, 3.4962962962962965)","(71.0, 130.0, 122.5)","(2.5, 3.2, 3.1837837837837837)"
11-01-2023 20:59:02.192784,"(4.0, 5.1, 4.968627450980392)","(91.0, 230.0, 212.85714285714286)","(4.6, 5.8, 5.741496598639456)","(81.0, 130.0, 128.13953488372093)","(3.0, 3.5, 3.488709677419355)","(81.0, 130.0, 120.0)","(2.5, 3.2, 3.1908536585365854)"
11-01-2023 20:59:03.342330,"(4.0, 5.1, 4.968627450980392)","(91.0, 230.0, 212.85714285714286)","(4.6, 5.8, 5.686792452830188)","(81.0, 130.0, 128.13953488372093)","(3.0, 3.5, 3.4688524590163934)","(81.0, 130.0, 125.38461538461539)","(2.5, 3.2, 3.1908536585365854)"
11-01-2023 20:59:04.420266,"(4.0, 5.1, 4.968627450980392)","(91.0, 230.0, 212.85714285714286)","(4.6, 5.8, 5.686792452830188)","(81.0, 130.0, 128.13953488372093)","(3.0, 3.5, 3.4688524590163934)","(81.0, 130.0, 122.5)","(2.5, 3.2, 3.19375)"
11-01-2023 20:59:05.504125,"(4.0, 5.1, 4.967307692307692)","(101.0, 230.0, 212.85714285714286)","(4.6, 5.8, 5.679518072289157)","(81.0, 130.0, 125.0)","(2.9, 3.5, 3.4894586894586896)","(81.0, 130.0, 122.5)","(2.5, 3.2, 3.19875)"
11-01-2023 20:59:06.606850,"(4.0, 5.1, 4.976470588235294)","(101.0, 230.0, 212.85714285714286)","(4.6, 5.8, 5.679518072289157)","(81.0, 130.0, 125.0)","(2.9, 3.5, 3.6279761904761902)","(81.0, 130.0, 118.0)","(2.5, 3.2, 3.145180722891566)"
11-01-2023 20:59:07.669697,"(4.0, 5.1, 4.954700854700855)","(101.0, 230.0, 216.66666666666666)","(4.6, 5.8, 5.767741935483871)","(81.0, 130.0, 125.0)","(2.9, 3.65, 3.6486486486486487)","(81.0, 130.0, 125.0)","(2.5, 3.15, 3.11)"
11-01-2023 20:59:08.794907,"(4.0, 5.1, 4.9575000000000005)","(101.0, 230.0, 216.66666666666666)","(4.6, 5.8, 5.741935483870968)","(81.0, 130.0, 124.6938775510204)","(2.9, 3.65, 3.648793565683646)","(81.0, 130.0, 122.5)","(2.5, 3.15, 3.0764705882352943)"
11-01-2023 20:59:09.940863,"(4.0, 5.0, 4.926923076923077)","(101.0, 230.0, 223.33333333333334)","(4.6, 5.8, 5.72972972972973)","(81.0, 130.0, 124.6938775510204)","(2.9, 3.65, 3.6487903225806453)","(81.0, 130.0, 119.0909090909091)","(2.5, 3.1, 3.1214285714285714)"
11-01-2023 20:59:11.073458,"(4.0, 5.0, 4.944927536231884)","(101.0, 230.0, 223.33333333333334)","(4.6, 5.8, 5.7518518518518515)","(81.0, 130.0, 125.0)","(2.9, 3.65, 3.6487903225806453)","(81.0, 130.0, 119.0909090909091)","(2.5, 3.15, 3.1174796747967477)"
11-01-2023 20:59:12.091979,"(4.0, 5.0, 4.935338345864662)","(101.0, 230.0, 223.33333333333334)","(4.6, 5.8, 5.703703703703703)","(81.0, 130.0, 125.0)","(2.9, 3.65, 3.6487465181058494)","(81.0, 130.0, 119.0909090909091)","(2.5, 3.15, 3.1174796747967477)"
11-01-2023 20:59:13.186579,"(4.0, 5.0, 4.931746031746032)","(101.0, 230.0, 216.66666666666666)","(4.6, 5.8, 5.691803278688524)","(81.0, 130.0, 125.0)","(2.9, 3.65, 3.6487465181058494)","(81.0, 130.0, 119.0909090909091)","(2.5, 3.15, 3.1153543307086613)"
11-01-2023 20:59:14.258431,"(4.0, 5.0, 4.936764705882353)","(101.0, 230.0, 216.66666666666666)","(4.6, 5.8, 5.691803278688524)","(81.0, 130.0, 125.0)","(2.9, 3.65, 3.6487465181058494)","(81.0, 130.0, 119.0909090909091)","(2.5, 3.15, 3.1136363636363633)"
11-01-2023 20:59:15.264478,"(4.0, 5.0, 4.936764705882353)","(101.0, 230.0, 216.66666666666666)","(4.6, 5.8, 5.691803278688524)","(81.0, 130.0, 125.0)","(2.9, 3.65, 3.7302439024390246)","(81.0, 130.0, 119.0909090909091)","(2.5, 3.15, 3.112068965517241)"
11-01-2023 20:59:16.251994,"(4.0, 5.0, 4.926717557251909)","(101.0, 230.0, 216.66666666666666)","(4.6, 5.8, 5.684848484848485)","(81.0, 130.0, 125.0)","(2.9, 3.75, 3.6736842105263157)","(81.0, 130.0, 119.0909090909091)","(2.5, 3.15, 3.0961038961038962)"
11-01-2023 20:59:17.251188,"(4.0, 5.0, 4.926717557251909)","(101.0, 230.0, 216.66666666666666)","(4.6, 5.8, 5.9399999999999995)","(81.0, 130.0, 124.6938775510204)","(2.9, 3.7, 3.6573170731707316)","(81.0, 130.0, 115.0)","(2.5, 3.1, 3.0840425531914892)"
11-01-2023 20:59:18.275900,"(4.0, 4.9, 4.8730769230769235)","(101.0, 230.0, 216.66666666666666)","(4.6, 6.0, 5.998461538461538)","(81.0, 130.0, 124.6938775510204)","(2.9, 3.7, 3.6573170731707316)","(81.0, 130.0, 115.0)","(2.5, 3.1, 3.0840425531914892)"
11-01-2023 20:59:19.381633,"(4.0, 4.9, 4.861864406779661)","(101.0, 230.0, 206.0)","(4.6, 6.2, 6.08125)","(81.0, 130.0, 124.6938775510204)","(2.9, 3.7, 3.6555555555555554)","(81.0, 130.0, 125.60975609756098)","(2.5, 3.1, 3.0453987730061347)"
11-01-2023 20:59:20.544936,"(4.0, 4.9, 4.866972477064221)","(101.0, 230.0, 216.66666666666666)","(4.6, 6.2, 6.1)","(81.0, 130.0, 124.6938775510204)","(2.9, 3.7, 3.6881188118811883)","(81.0, 130.0, 125.60975609756098)","(2.5, 3.05, 3.030817610062893)"
11-01-2023 20:59:21.750382,"(4.0, 4.9, 4.893589743589744)","(101.0, 230.0, 216.66666666666666)","(4.6, 6.2, 6.075862068965518)","(81.0, 130.0, 124.6938775510204)","(2.9, 3.7, 3.6555555555555554)","(81.0, 130.0, 126.0)","(2.5, 3.05, 3.0466367713004483)"
11-01-2023 20:59:22.914514,"(4.0, 4.9, 4.8589928057553955)","(101.0, 230.0, 200.0)","(4.6, 6.2, 6.0508474576271185)","(81.0, 130.0, 124.6938775510204)","(2.9, 3.7, 3.705940594059406)","(81.0, 130.0, 114.0)","(2.5, 3.05, 3.0448717948717947)"
11-01-2023 20:59:24.101096,"(4.0, 4.9, 4.8561538461538465)","(101.0, 230.0, 200.0)","(4.6, 6.2, 6.073170731707317)","(81.0, 130.0, 124.6938775510204)","(2.9, 3.75, 3.6911392405063292)","(81.0, 130.0, 114.0)","(2.5, 3.05, 3.0430327868852456)"
11-01-2023 20:59:25.350030,"(4.0, 4.9, 4.860833333333334)","(101.0, 230.0, 200.0)","(4.6, 6.2, 6.066666666666666)","(81.0, 130.0, 124.6938775510204)","(2.9, 3.75, 3.7179190751445086)","(81.0, 130.0, 114.0)","(2.5, 3.05, 3.0308823529411764)"
11-01-2023 20:59:26.504623,"(4.0, 4.9, 4.8486666666666665)","(101.0, 230.0, 200.0)","(4.6, 6.2, 6.127272727272728)","(81.0, 130.0, 124.22222222222223)","(2.9, 3.75, 3.6487106017191975)","(81.0, 130.0, 120.66666666666666)","(2.5, 3.05, 3.1658198614318707)"
11-01-2023 20:59:27.650889,"(3.9, 4.8, 4.7444444444444445)","(101.0, 230.0, 194.0)","(4.8, 6.2, 6.036842105263158)","(81.0, 130.0, 124.22222222222223)","(2.9, 3.65, 3.644109947643979)","(81.0, 130.0, 113.52941176470588)","(2.6, 3.2, 3.1466237942122186)"
11-01-2023 20:59:28.723991,"(3.9, 4.8, 4.713793103448276)","(101.0, 230.0, 192.5)","(4.8, 6.2, 6.036842105263158)","(81.0, 130.0, 124.22222222222223)","(2.9, 3.65, 3.6431524547803615)","(81.0, 130.0, 113.52941176470588)","(2.6, 3.15, 3.1484104046242773)"
11-01-2023 20:59:29.752862,"(3.9, 4.7, 4.6225)","(101.0, 230.0, 192.5)","(4.8, 6.2, 6.1125)","(81.0, 130.0, 124.22222222222223)","(2.9, 3.65, 3.642065491183879)","(81.0, 130.0, 113.52941176470588)","(2.6, 3.15, 3.1601449275362317)"
11-01-2023 20:59:30.744772,"(3.9, 4.7, 4.611475409836065)","(91.0, 220.0, 177.14285714285714)","(4.8, 6.2, 6.084375)","(81.0, 130.0, 124.22222222222223)","(2.9, 3.65, 3.642065491183879)","(81.0, 130.0, 113.52941176470588)","(2.6, 3.2, 3.1615384615384614)"
11-01-2023 20:59:31.756432,"(3.9, 4.6, 4.582474226804123)","(91.0, 220.0, 174.54545454545453)","(4.8, 6.2, 6.107692307692308)","(81.0, 130.0, 124.22222222222223)","(2.9, 3.65, 3.6431524547803615)","(81.0, 130.0, 116.66666666666667)","(2.6, 3.2, 3.1611702127659576)"
11-01-2023 20:59:32.879632,"(3.9, 4.6, 4.559210526315789)","(91.0, 220.0, 174.54545454545453)","(4.8, 6.2, 6.098591549295775)","(81.0, 130.0, 123.95348837209302)","(2.9, 3.65, 3.68961038961039)","(81.0, 130.0, 110.74074074074075)","(2.6, 3.2, 3.188181818181818)"
11-01-2023 20:59:34.056586,"(3.9, 4.6, 4.525757575757575)","(91.0, 210.0, 146.66666666666666)","(4.8, 6.2, 6.141304347826087)","(81.0, 130.0, 123.95348837209302)","(2.9, 3.7, 3.689130434782609)","(81.0, 130.0, 110.74074074074075)","(2.6, 3.25, 3.192176870748299)"
11-01-2023 20:59:35.202195,"(3.9, 4.6, 4.522222222222222)","(91.0, 200.0, 146.66666666666666)","(4.8, 6.2, 6.074193548387097)","(81.0, 130.0, 123.95348837209302)","(2.9, 3.7, 3.689130434782609)","(81.0, 130.0, 110.74074074074075)","(2.6, 3.25, 3.1543478260869566)"
