,Fleur Bale,Zodiac Bale,Tiggers Run,Crooked Shadows,Kentucky Giblet,Saint Bogan,Son Of Kimetto,Send It Blue
40,"[datetime.datetime(2022, 11, 28, 14, 6, 8, 806925), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 8, 806925), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 8, 806925), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 8, 806925), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 8, 806925), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 14, 6, 8, 806925), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 8, 806925), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 8, 806925), 8.0, 16.5]"
41,"[datetime.datetime(2022, 11, 28, 14, 6, 9, 931580), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 9, 931580), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 9, 931580), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 9, 931580), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 9, 931580), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 14, 6, 9, 931580), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 9, 931580), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 9, 931580), 8.0, 16.5]"
42,"[datetime.datetime(2022, 11, 28, 14, 6, 11, 73541), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 11, 73541), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 11, 73541), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 11, 73541), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 11, 73541), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 14, 6, 11, 73541), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 11, 73541), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 11, 73541), 8.0, 16.5]"
43,"[datetime.datetime(2022, 11, 28, 14, 6, 12, 200691), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 12, 200691), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 12, 200691), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 12, 200691), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 12, 200691), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 14, 6, 12, 200691), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 12, 200691), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 12, 200691), 8.0, 16.5]"
44,"[datetime.datetime(2022, 11, 28, 14, 6, 13, 333934), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 13, 333934), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 13, 333934), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 13, 333934), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 13, 333934), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 14, 6, 13, 333934), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 13, 333934), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 13, 333934), 8.0, 16.5]"
45,"[datetime.datetime(2022, 11, 28, 14, 6, 14, 461169), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 14, 461169), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 14, 461169), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 14, 461169), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 14, 461169), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 14, 6, 14, 461169), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 14, 461169), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 14, 461169), 8.0, 16.5]"
46,"[datetime.datetime(2022, 11, 28, 14, 6, 15, 618882), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 15, 618882), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 15, 618882), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 15, 618882), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 15, 618882), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 14, 6, 15, 618882), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 15, 618882), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 15, 618882), 8.0, 16.5]"
47,"[datetime.datetime(2022, 11, 28, 14, 6, 16, 755618), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 16, 755618), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 16, 755618), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 16, 755618), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 16, 755618), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 14, 6, 16, 755618), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 16, 755618), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 16, 755618), 8.0, 16.5]"
48,"[datetime.datetime(2022, 11, 28, 14, 6, 17, 893836), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 17, 893836), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 17, 893836), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 17, 893836), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 17, 893836), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 14, 6, 17, 893836), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 17, 893836), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 17, 893836), 8.0, 16.5]"
49,"[datetime.datetime(2022, 11, 28, 14, 6, 19, 48915), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 19, 48915), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 19, 48915), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 19, 48915), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 19, 48915), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 14, 6, 19, 48915), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 19, 48915), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 19, 48915), 8.0, 16.5]"
50,"[datetime.datetime(2022, 11, 28, 14, 6, 20, 192190), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 20, 192190), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 20, 192190), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 20, 192190), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 20, 192190), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 14, 6, 20, 192190), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 20, 192190), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 20, 192190), 8.0, 16.5]"
51,"[datetime.datetime(2022, 11, 28, 14, 6, 21, 344771), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 21, 344771), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 21, 344771), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 21, 344771), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 21, 344771), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 14, 6, 21, 344771), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 21, 344771), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 21, 344771), 8.0, 16.5]"
52,"[datetime.datetime(2022, 11, 28, 14, 6, 22, 485923), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 22, 485923), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 22, 485923), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 22, 485923), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 22, 485923), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 14, 6, 22, 485923), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 22, 485923), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 22, 485923), 8.0, 16.5]"
53,"[datetime.datetime(2022, 11, 28, 14, 6, 23, 689569), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 23, 689569), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 23, 689569), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 23, 689569), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 23, 689569), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 14, 6, 23, 689569), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 23, 689569), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 23, 689569), 8.0, 16.5]"
54,"[datetime.datetime(2022, 11, 28, 14, 6, 24, 824480), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 24, 824480), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 24, 824480), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 24, 824480), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 24, 824480), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 14, 6, 24, 824480), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 24, 824480), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 24, 824480), 8.0, 16.5]"
55,"[datetime.datetime(2022, 11, 28, 14, 6, 25, 963137), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 25, 963137), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 25, 963137), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 25, 963137), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 25, 963137), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 25, 963137), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 25, 963137), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 25, 963137), 8.0, 16.5]"
56,"[datetime.datetime(2022, 11, 28, 14, 6, 27, 109854), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 27, 109854), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 27, 109854), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 27, 109854), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 27, 109854), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 27, 109854), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 27, 109854), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 27, 109854), 8.0, 16.5]"
57,"[datetime.datetime(2022, 11, 28, 14, 6, 28, 240117), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 28, 240117), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 28, 240117), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 28, 240117), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 28, 240117), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 28, 240117), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 28, 240117), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 28, 240117), 8.0, 16.5]"
58,"[datetime.datetime(2022, 11, 28, 14, 6, 29, 388149), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 29, 388149), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 29, 388149), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 29, 388149), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 29, 388149), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 29, 388149), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 29, 388149), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 29, 388149), 8.0, 16.5]"
59,"[datetime.datetime(2022, 11, 28, 14, 6, 30, 524045), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 30, 524045), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 30, 524045), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 30, 524045), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 30, 524045), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 30, 524045), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 30, 524045), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 30, 524045), 8.0, 16.5]"
60,"[datetime.datetime(2022, 11, 28, 14, 6, 31, 667799), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 31, 667799), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 31, 667799), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 31, 667799), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 31, 667799), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 31, 667799), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 31, 667799), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 31, 667799), 8.0, 16.5]"
61,"[datetime.datetime(2022, 11, 28, 14, 6, 32, 804824), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 32, 804824), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 32, 804824), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 32, 804824), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 32, 804824), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 32, 804824), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 32, 804824), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 32, 804824), 8.0, 16.5]"
62,"[datetime.datetime(2022, 11, 28, 14, 6, 33, 937320), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 33, 937320), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 33, 937320), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 33, 937320), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 33, 937320), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 33, 937320), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 33, 937320), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 33, 937320), 8.0, 16.5]"
63,"[datetime.datetime(2022, 11, 28, 14, 6, 35, 61659), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 35, 61659), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 35, 61659), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 35, 61659), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 35, 61659), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 35, 61659), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 35, 61659), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 35, 61659), 8.0, 16.5]"
64,"[datetime.datetime(2022, 11, 28, 14, 6, 36, 191786), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 36, 191786), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 36, 191786), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 36, 191786), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 36, 191786), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 36, 191786), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 36, 191786), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 36, 191786), 8.0, 16.5]"
65,"[datetime.datetime(2022, 11, 28, 14, 6, 37, 416674), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 37, 416674), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 37, 416674), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 37, 416674), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 37, 416674), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 37, 416674), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 37, 416674), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 6, 37, 416674), 8.0, 16.5]"
66,"[datetime.datetime(2022, 11, 28, 14, 6, 38, 545370), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 38, 545370), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 38, 545370), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 38, 545370), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 38, 545370), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 38, 545370), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 38, 545370), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 6, 38, 545370), 8.0, 16.5]"
67,"[datetime.datetime(2022, 11, 28, 14, 6, 39, 700706), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 39, 700706), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 39, 700706), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 39, 700706), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 39, 700706), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 39, 700706), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 39, 700706), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 6, 39, 700706), 8.0, 16.5]"
68,"[datetime.datetime(2022, 11, 28, 14, 6, 40, 832383), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 40, 832383), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 40, 832383), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 40, 832383), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 40, 832383), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 40, 832383), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 40, 832383), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 6, 40, 832383), 8.0, 16.5]"
69,"[datetime.datetime(2022, 11, 28, 14, 6, 41, 964386), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 41, 964386), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 41, 964386), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 41, 964386), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 41, 964386), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 41, 964386), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 41, 964386), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 6, 41, 964386), 8.0, 16.5]"
70,"[datetime.datetime(2022, 11, 28, 14, 6, 43, 122842), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 43, 122842), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 43, 122842), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 43, 122842), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 43, 122842), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 43, 122842), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 43, 122842), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 6, 43, 122842), 8.0, 16.5]"
71,"[datetime.datetime(2022, 11, 28, 14, 6, 44, 274143), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 44, 274143), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 44, 274143), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 44, 274143), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 44, 274143), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 44, 274143), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 44, 274143), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 6, 44, 274143), 8.0, 16.5]"
72,"[datetime.datetime(2022, 11, 28, 14, 6, 45, 405121), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 45, 405121), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 45, 405121), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 45, 405121), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 45, 405121), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 45, 405121), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 45, 405121), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 6, 45, 405121), 8.0, 16.5]"
73,"[datetime.datetime(2022, 11, 28, 14, 6, 46, 535071), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 46, 535071), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 46, 535071), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 46, 535071), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 46, 535071), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 46, 535071), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 46, 535071), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 6, 46, 535071), 8.0, 16.5]"
74,"[datetime.datetime(2022, 11, 28, 14, 6, 47, 688993), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 47, 688993), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 47, 688993), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 47, 688993), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 47, 688993), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 47, 688993), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 47, 688993), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 6, 47, 688993), 8.0, 16.5]"
75,"[datetime.datetime(2022, 11, 28, 14, 6, 48, 836555), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 48, 836555), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 48, 836555), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 48, 836555), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 48, 836555), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 48, 836555), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 48, 836555), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 6, 48, 836555), 8.0, 16.5]"
76,"[datetime.datetime(2022, 11, 28, 14, 6, 49, 985945), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 49, 985945), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 49, 985945), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 49, 985945), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 49, 985945), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 49, 985945), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 49, 985945), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 6, 49, 985945), 8.0, 16.5]"
77,"[datetime.datetime(2022, 11, 28, 14, 6, 51, 164937), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 51, 164937), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 51, 164937), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 51, 164937), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 51, 164937), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 51, 164937), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 51, 164937), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 6, 51, 164937), 8.0, 16.5]"
78,"[datetime.datetime(2022, 11, 28, 14, 6, 52, 314638), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 52, 314638), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 52, 314638), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 52, 314638), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 52, 314638), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 52, 314638), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 52, 314638), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 6, 52, 314638), 8.0, 16.5]"
79,"[datetime.datetime(2022, 11, 28, 14, 6, 53, 450369), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 14, 6, 53, 450369), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 6, 53, 450369), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 6, 53, 450369), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 6, 53, 450369), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 14, 6, 53, 450369), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 6, 53, 450369), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 6, 53, 450369), 8.0, 16.5]"
