,Born A Diamond,Sketchy Deliver,Toppers The One,Lucky Bundy,Perjury,Hooked On Jack,Stuck In Mud,Cosmologist
14-12-2022 13:00:49.234950,"(6.5, 12.0, 11.657142857142858)","(2.0, 2.98, 2.536969696969697)","(20.0, 50.0, 27.81818181818182)","(12.0, 22.0, 17.0)","(3.4, 4.8, 4.247727272727273)","(31.0, 130.0, 67.0)","(13.0, 30.0, 26.8)","(10.0, 21.0, 15.75)"
14-12-2022 13:00:50.606296,"(6.5, 12.0, 11.657142857142858)","(2.0, 2.98, 2.536969696969697)","(20.0, 50.0, 29.666666666666664)","(12.0, 22.0, 14.5)","(3.4, 4.8, 4.035714285714286)","(31.0, 130.0, 60.82352941176471)","(13.0, 30.0, 26.0)","(10.0, 21.0, 15.25)"
14-12-2022 13:00:51.891279,"(6.5, 12.0, 11.657142857142858)","(2.0, 2.98, 2.536969696969697)","(20.0, 50.0, 29.666666666666664)","(12.0, 22.0, 14.5)","(3.4, 5.0, 4.035714285714286)","(31.0, 130.0, 60.82352941176471)","(13.0, 29.0, 26.0)","(10.0, 20.0, 15.25)"
14-12-2022 13:00:53.185339,"(6.5, 12.0, 11.657142857142858)","(2.0, 2.98, 2.536969696969697)","(20.0, 50.0, 29.666666666666664)","(12.0, 22.0, 14.5)","(3.4, 5.0, 4.035714285714286)","(31.0, 130.0, 60.82352941176471)","(13.0, 29.0, 26.0)","(10.0, 20.0, 15.25)"
14-12-2022 13:00:54.504666,"(6.5, 12.0, 11.657142857142858)","(2.0, 2.98, 2.730909090909091)","(20.0, 50.0, 29.666666666666664)","(12.0, 22.0, 14.5)","(3.4, 5.0, 4.365909090909091)","(31.0, 130.0, 36.76923076923077)","(13.0, 29.0, 26.0)","(10.0, 20.0, 15.25)"
14-12-2022 13:00:55.840286,"(6.5, 12.0, 11.657142857142858)","(2.0, 2.96, 2.730909090909091)","(20.0, 50.0, 29.666666666666664)","(12.0, 22.0, 13.45)","(3.4, 5.0, 4.1)","(31.0, 130.0, 36.76923076923077)","(13.0, 29.0, 26.0)","(10.0, 20.0, 15.25)"
14-12-2022 13:00:57.187290,"(6.5, 12.0, 11.657142857142858)","(2.0, 2.96, 2.730909090909091)","(20.0, 50.0, 29.666666666666664)","(12.0, 22.0, 13.45)","(3.4, 5.0, 4.1)","(31.0, 130.0, 36.76923076923077)","(13.0, 29.0, 26.0)","(10.0, 20.0, 15.25)"
14-12-2022 13:00:58.380052,"(6.5, 12.0, 11.657142857142858)","(2.0, 2.96, 2.730909090909091)","(20.0, 50.0, 29.666666666666664)","(12.0, 22.0, 13.45)","(3.4, 5.0, 4.1)","(31.0, 130.0, 36.76923076923077)","(13.0, 29.0, 26.0)","(10.0, 20.0, 15.25)"
14-12-2022 13:00:59.501647,"(6.5, 12.0, 11.657142857142858)","(2.0, 2.96, 2.730909090909091)","(20.0, 50.0, 29.666666666666664)","(12.0, 22.0, 12.839285714285714)","(3.4, 5.0, 4.365909090909091)","(31.0, 130.0, 36.76923076923077)","(13.0, 29.0, 26.0)","(10.0, 20.0, 15.25)"
14-12-2022 13:01:00.613866,"(6.5, 12.0, 10.62857142857143)","(2.0, 2.96, 2.730909090909091)","(20.0, 50.0, 29.666666666666664)","(12.0, 21.0, 15.333333333333334)","(3.4, 5.0, 4.035714285714286)","(31.0, 130.0, 36.76923076923077)","(13.0, 29.0, 25.2)","(10.0, 20.0, 15.0)"
14-12-2022 13:01:01.772775,"(6.5, 12.0, 10.62857142857143)","(2.0, 2.96, 2.730909090909091)","(20.0, 50.0, 29.333333333333336)","(12.0, 21.0, 15.681818181818182)","(3.4, 5.0, 3.996153846153846)","(31.0, 130.0, 36.76923076923077)","(13.0, 28.0, 24.625)","(10.0, 19.5, 18.0)"
14-12-2022 13:01:03.096174,"(6.5, 12.0, 10.9)","(2.0, 2.96, 2.468)","(20.0, 50.0, 29.666666666666664)","(12.0, 21.0, 15.681818181818182)","(3.4, 5.0, 3.996153846153846)","(31.0, 130.0, 36.76923076923077)","(13.0, 28.0, 24.625)","(10.0, 19.5, 18.0)"
14-12-2022 13:01:04.359323,"(6.5, 12.0, 10.9)","(2.0, 2.96, 2.468)","(20.0, 50.0, 29.666666666666664)","(12.0, 21.0, 15.681818181818182)","(3.4, 5.0, 3.996153846153846)","(31.0, 130.0, 36.76923076923077)","(13.0, 28.0, 24.625)","(10.0, 19.5, 18.0)"
14-12-2022 13:01:05.632117,"(6.5, 12.0, 10.9)","(2.0, 2.96, 2.468)","(20.0, 50.0, 29.666666666666664)","(12.0, 21.0, 15.681818181818182)","(3.4, 5.0, 3.996153846153846)","(31.0, 130.0, 36.76923076923077)","(13.0, 28.0, 24.625)","(10.0, 19.5, 18.0)"
14-12-2022 13:01:06.897989,"(6.5, 12.0, 10.9)","(2.0, 2.96, 2.468)","(20.0, 50.0, 29.666666666666664)","(12.0, 21.0, 15.681818181818182)","(3.4, 5.0, 4.2125)","(31.0, 130.0, 52.0)","(13.0, 28.0, 24.75)","(10.0, 19.5, 17.375)"
14-12-2022 13:01:08.184338,"(6.5, 12.0, 11.371428571428572)","(2.0, 2.96, 2.581538461538462)","(20.0, 55.0, 40.208333333333336)","(12.0, 21.0, 15.8)","(3.4, 5.0, 4.2125)","(31.0, 75.0, 52.0)","(13.0, 28.0, 23.5)","(10.0, 19.5, 18.846153846153847)"
14-12-2022 13:01:09.510189,"(6.5, 12.0, 11.371428571428572)","(2.0, 2.96, 2.581538461538462)","(20.0, 55.0, 40.208333333333336)","(12.0, 21.0, 14.882352941176471)","(3.4, 5.0, 4.365909090909091)","(31.0, 75.0, 38.2)","(13.0, 28.0, 23.5)","(10.0, 19.5, 18.846153846153847)"
14-12-2022 13:01:10.740236,"(6.5, 12.0, 11.371428571428572)","(2.0, 2.96, 2.581538461538462)","(20.0, 55.0, 36.06666666666666)","(12.0, 21.0, 14.882352941176471)","(3.4, 5.0, 4.067857142857143)","(31.0, 75.0, 38.2)","(13.0, 28.0, 24.75)","(10.0, 19.5, 18.5)"
14-12-2022 13:01:11.956025,"(6.5, 12.0, 11.16)","(2.0, 2.96, 2.581538461538462)","(20.0, 55.0, 36.06666666666666)","(12.0, 21.0, 14.882352941176471)","(3.4, 5.0, 4.184375)","(31.0, 75.0, 38.2)","(13.0, 28.0, 24.75)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:13.101522,"(6.5, 12.0, 11.428571428571429)","(2.0, 2.96, 2.581538461538462)","(20.0, 55.0, 36.06666666666666)","(12.0, 21.0, 14.882352941176471)","(3.4, 5.0, 4.184375)","(31.0, 75.0, 38.2)","(13.0, 28.0, 24.75)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:14.192655,"(6.5, 12.0, 11.428571428571429)","(2.0, 2.96, 2.581538461538462)","(20.0, 55.0, 44.349999999999994)","(12.0, 21.0, 14.882352941176471)","(3.4, 5.0, 3.65)","(31.0, 75.0, 38.2)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:15.355924,"(6.5, 12.0, 10.85)","(2.0, 2.96, 2.581538461538462)","(20.0, 55.0, 44.349999999999994)","(12.0, 21.0, 14.882352941176471)","(3.4, 5.0, 4.067857142857143)","(31.0, 75.0, 38.2)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:16.602647,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.96, 2.581538461538462)","(20.0, 55.0, 38.400000000000006)","(12.0, 21.0, 14.882352941176471)","(3.4, 5.0, 4.067857142857143)","(31.0, 75.0, 38.2)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:17.837719,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.96, 2.581538461538462)","(20.0, 60.0, 38.400000000000006)","(12.0, 21.0, 14.882352941176471)","(3.4, 5.0, 4.067857142857143)","(31.0, 75.0, 38.2)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:19.051383,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.96, 2.581538461538462)","(20.0, 60.0, 38.400000000000006)","(12.0, 21.0, 14.882352941176471)","(3.4, 5.0, 3.65)","(31.0, 75.0, 38.2)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:20.204609,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.96, 2.581538461538462)","(20.0, 60.0, 38.400000000000006)","(12.0, 21.0, 14.882352941176471)","(3.4, 5.0, 3.65)","(31.0, 75.0, 38.2)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:21.341276,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.96, 2.581538461538462)","(20.0, 60.0, 38.400000000000006)","(12.0, 21.0, 14.882352941176471)","(3.4, 5.0, 3.65)","(31.0, 75.0, 38.2)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:22.479407,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.96, 2.581538461538462)","(20.0, 60.0, 38.400000000000006)","(12.0, 21.0, 14.882352941176471)","(3.4, 5.0, 3.65)","(31.0, 75.0, 38.2)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:23.679793,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.96, 2.7363636363636363)","(20.0, 60.0, 38.400000000000006)","(12.0, 21.0, 18.0)","(3.4, 5.0, 4.067857142857143)","(31.0, 75.0, 38.2)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:24.927844,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.96, 2.7363636363636363)","(20.0, 60.0, 28.8)","(12.0, 23.0, 18.0)","(3.4, 5.0, 4.067857142857143)","(31.0, 75.0, 59.66666666666667)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:26.168689,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.96, 2.7363636363636363)","(20.0, 60.0, 31.636363636363637)","(12.0, 23.0, 18.0)","(3.4, 5.0, 3.65)","(31.0, 75.0, 59.66666666666667)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:27.325435,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.96, 2.7363636363636363)","(20.0, 60.0, 31.636363636363637)","(12.0, 23.0, 19.363636363636363)","(3.4, 5.0, 4.067857142857143)","(31.0, 75.0, 59.66666666666667)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:28.500318,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.96, 2.7363636363636363)","(20.0, 60.0, 35.38461538461539)","(12.0, 23.0, 19.363636363636363)","(3.4, 5.0, 4.067857142857143)","(31.0, 75.0, 59.66666666666667)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:29.666394,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.96, 2.7363636363636363)","(20.0, 60.0, 35.38461538461539)","(12.0, 23.0, 19.363636363636363)","(3.4, 5.0, 4.067857142857143)","(31.0, 75.0, 55.0)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:30.869438,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.96, 2.7363636363636363)","(20.0, 60.0, 35.38461538461539)","(12.0, 23.0, 19.363636363636363)","(3.4, 5.0, 3.8136363636363635)","(31.0, 75.0, 60.0)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:32.204115,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.98, 2.9305882352941177)","(20.0, 60.0, 35.38461538461539)","(12.0, 23.0, 19.363636363636363)","(3.4, 5.0, 4.406818181818181)","(31.0, 75.0, 60.0)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:33.445873,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.98, 2.9305882352941177)","(20.0, 60.0, 35.38461538461539)","(12.0, 23.0, 19.363636363636363)","(3.4, 5.0, 4.1)","(31.0, 75.0, 60.0)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:34.653492,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.98, 2.9305882352941177)","(20.0, 60.0, 35.38461538461539)","(12.0, 23.0, 19.363636363636363)","(3.4, 5.0, 4.1)","(31.0, 75.0, 60.0)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:35.861578,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.98, 2.9305882352941177)","(20.0, 60.0, 35.38461538461539)","(12.0, 23.0, 19.363636363636363)","(3.4, 5.0, 3.65)","(31.0, 75.0, 60.0)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:37.055130,"(6.5, 12.0, 11.342857142857143)","(2.0, 2.98, 2.9305882352941177)","(20.0, 60.0, 33.46153846153847)","(12.0, 23.0, 19.363636363636363)","(3.4, 5.0, 4.406818181818181)","(31.0, 75.0, 60.0)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:38.227275,"(6.5, 12.5, 10.46)","(2.0, 2.98, 2.9305882352941177)","(20.0, 55.0, 33.46153846153847)","(12.0, 23.0, 19.363636363636363)","(3.4, 5.0, 4.1)","(31.0, 75.0, 60.0)","(13.0, 28.0, 26.07142857142857)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:39.426799,"(6.5, 12.5, 10.46)","(2.0, 2.98, 2.9305882352941177)","(20.0, 55.0, 33.46153846153847)","(12.0, 23.0, 19.363636363636363)","(3.4, 5.0, 4.1)","(31.0, 75.0, 60.0)","(13.0, 28.0, 25.214285714285715)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:40.554917,"(6.5, 12.5, 10.46)","(2.0, 2.98, 2.9305882352941177)","(20.0, 55.0, 33.46153846153847)","(12.0, 23.0, 19.363636363636363)","(3.4, 5.0, 4.1)","(31.0, 75.0, 60.0)","(13.0, 27.0, 25.214285714285715)","(10.0, 19.5, 18.772727272727273)"
14-12-2022 13:01:41.766148,"(6.5, 12.5, 10.46)","(2.0, 2.98, 2.9305882352941177)","(20.0, 55.0, 38.529411764705884)","(12.0, 23.0, 19.363636363636363)","(3.4, 5.1, 4.426086956521739)","(31.0, 75.0, 60.0)","(13.0, 27.0, 25.214285714285715)","(10.0, 19.5, 17.5)"
14-12-2022 13:01:42.913939,"(6.5, 12.5, 10.46)","(2.0, 2.98, 2.9305882352941177)","(20.0, 55.0, 38.529411764705884)","(12.0, 23.0, 19.363636363636363)","(3.4, 5.1, 4.426086956521739)","(31.0, 75.0, 60.0)","(13.0, 27.0, 25.214285714285715)","(10.0, 19.5, 17.5)"
14-12-2022 13:01:44.542888,"(6.5, 12.5, 10.46)","(2.0, 2.98, 2.408571428571429)","(20.0, 55.0, 31.666666666666664)","(12.0, 23.0, 19.363636363636363)","(3.4, 5.1, 3.9947368421052634)","(31.0, 75.0, 55.0)","(13.0, 27.0, 25.214285714285715)","(10.0, 19.5, 17.5)"
14-12-2022 13:01:46.006107,"(6.5, 12.5, 10.46)","(2.0, 2.98, 2.408571428571429)","(20.0, 55.0, 35.8)","(12.0, 23.0, 18.0)","(3.4, 5.1, 3.9947368421052634)","(31.0, 75.0, 55.0)","(13.0, 27.0, 25.214285714285715)","(10.0, 19.5, 17.5)"
14-12-2022 13:01:47.754416,"(6.5, 12.5, 10.46)","(2.0, 2.98, 2.408571428571429)","(20.0, 55.0, 35.8)","(12.0, 23.0, 18.0)","(3.4, 5.1, 4.296296296296296)","(31.0, 75.0, 55.0)","(13.0, 27.0, 25.214285714285715)","(10.0, 19.5, 17.5)"
14-12-2022 13:01:49.767550,"(6.5, 12.5, 10.46)","(2.0, 2.98, 2.408571428571429)","(20.0, 55.0, 34.42857142857143)","(12.0, 23.0, 18.0)","(3.4, 5.1, 3.9947368421052634)","(31.0, 75.0, 55.0)","(13.0, 27.0, 25.214285714285715)","(10.0, 19.5, 17.5)"
14-12-2022 13:01:51.799902,"(6.5, 12.5, 10.46)","(2.0, 2.98, 2.408571428571429)","(20.0, 55.0, 35.8)","(12.0, 23.0, 15.4)","(3.4, 5.1, 3.9947368421052634)","(31.0, 75.0, 55.0)","(13.0, 27.0, 25.214285714285715)","(10.0, 19.5, 16.3)"
14-12-2022 13:01:53.471757,"(6.5, 12.5, 10.46)","(2.0, 2.98, 2.408571428571429)","(20.0, 55.0, 35.8)","(12.0, 23.0, 15.4)","(3.4, 5.1, 3.9947368421052634)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 16.3)"
14-12-2022 13:01:54.902668,"(6.5, 12.5, 10.46)","(2.0, 2.98, 2.408571428571429)","(20.0, 55.0, 35.8)","(12.0, 23.0, 15.4)","(3.4, 5.1, 3.9947368421052634)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 16.3)"
14-12-2022 13:01:56.273624,"(6.5, 12.5, 10.46)","(2.0, 2.98, 2.7133333333333334)","(20.0, 55.0, 38.05882352941177)","(12.0, 23.0, 15.4)","(3.4, 5.1, 3.9947368421052634)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 16.3)"
14-12-2022 13:01:57.602764,"(6.5, 12.5, 10.46)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 38.05882352941177)","(12.0, 23.0, 15.4)","(3.4, 5.1, 4.296296296296296)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 16.3)"
14-12-2022 13:01:58.889788,"(6.5, 12.5, 10.8)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 38.05882352941177)","(12.0, 23.0, 15.4)","(3.4, 5.1, 4.05)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:00.106773,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 38.05882352941177)","(12.0, 23.0, 15.4)","(3.4, 5.1, 4.05)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:01.252483,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 38.05882352941177)","(12.0, 23.0, 15.4)","(3.4, 5.1, 4.05)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:02.478391,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 38.05882352941177)","(12.0, 23.0, 15.4)","(3.4, 5.1, 3.7)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:04.063332,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 38.05882352941177)","(12.0, 23.0, 15.4)","(3.4, 5.1, 4.031578947368421)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:05.338639,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 38.05882352941177)","(12.0, 23.0, 15.4)","(3.4, 5.1, 4.031578947368421)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:06.550527,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 38.05882352941177)","(12.0, 23.0, 15.4)","(3.4, 5.1, 4.031578947368421)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:07.799125,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 50.0, 38.92857142857143)","(12.0, 23.0, 15.4)","(3.4, 5.1, 4.031578947368421)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:08.893593,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 50.0, 38.92857142857143)","(12.0, 23.0, 15.4)","(3.4, 5.1, 3.7)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 17.5)"
14-12-2022 13:02:10.056180,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 50.0, 38.92857142857143)","(12.0, 23.0, 15.4)","(3.4, 5.1, 4.031578947368421)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 17.5)"
14-12-2022 13:02:11.167726,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 50.0, 38.92857142857143)","(12.0, 23.0, 15.4)","(3.4, 5.1, 4.031578947368421)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 17.5)"
14-12-2022 13:02:12.355079,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 50.0, 38.92857142857143)","(12.0, 23.0, 15.4)","(3.4, 5.1, 3.7)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 17.5)"
14-12-2022 13:02:13.526289,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 50.0, 38.92857142857143)","(12.0, 23.0, 15.4)","(3.4, 5.1, 3.7)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 17.5)"
14-12-2022 13:02:14.718416,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 50.0, 38.92857142857143)","(12.0, 23.0, 15.4)","(3.4, 5.1, 3.7)","(31.0, 75.0, 54.111111111111114)","(13.0, 27.0, 25.375)","(10.0, 19.5, 17.5)"
14-12-2022 13:02:15.913488,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 50.0, 38.92857142857143)","(12.0, 23.0, 15.4)","(3.4, 5.1, 4.031578947368421)","(31.0, 75.0, 48.14285714285714)","(13.0, 27.0, 24.11111111111111)","(10.0, 19.5, 17.5)"
14-12-2022 13:02:17.090112,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 50.0, 38.05882352941177)","(12.0, 23.0, 14.45)","(3.4, 5.1, 4.031578947368421)","(31.0, 75.0, 48.14285714285714)","(13.0, 27.0, 24.11111111111111)","(10.0, 19.5, 17.5)"
14-12-2022 13:02:18.309781,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 38.05882352941177)","(12.0, 23.0, 14.45)","(3.4, 5.1, 4.031578947368421)","(31.0, 75.0, 48.14285714285714)","(13.0, 27.0, 24.11111111111111)","(10.0, 19.5, 17.5)"
14-12-2022 13:02:19.502835,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 38.05882352941177)","(12.0, 23.0, 14.45)","(3.4, 5.1, 3.7363636363636363)","(31.0, 75.0, 48.14285714285714)","(13.0, 27.0, 24.11111111111111)","(10.0, 19.5, 17.5)"
14-12-2022 13:02:20.633377,"(6.5, 12.0, 10.466666666666667)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 38.05882352941177)","(12.0, 23.0, 14.45)","(3.4, 5.1, 4.132142857142857)","(31.0, 75.0, 48.14285714285714)","(13.0, 27.0, 24.11111111111111)","(10.0, 19.5, 17.5)"
14-12-2022 13:02:21.766365,"(6.5, 13.0, 9.975999999999999)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 38.05882352941177)","(12.0, 23.0, 14.45)","(3.4, 5.0, 4.132142857142857)","(31.0, 75.0, 53.666666666666664)","(13.0, 27.0, 24.11111111111111)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:22.830063,"(6.5, 13.5, 11.379999999999999)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 37.0)","(12.0, 23.0, 14.45)","(3.4, 5.0, 4.132142857142857)","(31.0, 75.0, 53.666666666666664)","(13.0, 27.0, 24.11111111111111)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:23.953297,"(6.5, 13.5, 12.411111111111111)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 38.05882352941177)","(12.0, 23.0, 14.45)","(3.4, 5.0, 4.132142857142857)","(31.0, 75.0, 53.666666666666664)","(13.0, 27.0, 24.11111111111111)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:25.154139,"(6.5, 13.5, 12.0)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 46.900000000000006)","(12.0, 23.0, 17.75)","(3.4, 5.0, 4.25)","(31.0, 75.0, 59.25)","(13.0, 27.0, 24.11111111111111)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:26.237884,"(6.5, 13.5, 11.157142857142857)","(2.0, 2.98, 2.7066666666666666)","(20.0, 50.0, 34.5)","(12.0, 22.0, 17.75)","(3.4, 4.9, 4.132142857142857)","(31.0, 70.0, 45.0)","(13.0, 27.0, 24.11111111111111)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:27.408488,"(6.5, 13.5, 11.82857142857143)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 37.0)","(12.0, 22.0, 17.75)","(3.4, 5.0, 4.132142857142857)","(31.0, 75.0, 45.0)","(13.0, 27.0, 24.11111111111111)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:28.591178,"(6.5, 14.0, 12.0)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 37.0)","(12.0, 22.0, 17.75)","(3.4, 5.0, 4.132142857142857)","(31.0, 75.0, 45.0)","(13.0, 27.0, 24.11111111111111)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:29.681697,"(6.5, 14.0, 12.133333333333333)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 37.0)","(12.0, 22.0, 17.75)","(3.4, 5.0, 4.132142857142857)","(31.0, 75.0, 45.0)","(13.0, 27.0, 24.11111111111111)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:30.780848,"(6.5, 14.0, 12.25)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 37.0)","(12.0, 22.0, 17.75)","(3.4, 5.0, 4.132142857142857)","(31.0, 75.0, 45.0)","(13.0, 27.0, 24.11111111111111)","(10.0, 19.5, 16.3)"
14-12-2022 13:02:31.945275,"(6.5, 14.0, 12.133333333333333)","(2.0, 2.98, 2.7066666666666666)","(20.0, 55.0, 37.0)","(12.0, 22.0, 17.75)","(3.4, 5.0, 4.132142857142857)","(31.0, 75.0, 45.0)","(13.0, 27.0, 24.11111111111111)","(10.0, 19.5, 16.3)"
