,Aston Malle,Slick Lass,Arkansas,Zippy Audi,Flying Jelly,Ruff Shot,Neptune Town
11-01-2023 20:12:31.017646,"(2.1, 2.52, 2.46)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.066666666666666)","(71.0, 380.0, 270.0)"
11-01-2023 20:12:32.091029,"(2.1, 2.52, 2.46)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.066666666666666)","(71.0, 380.0, 270.0)"
11-01-2023 20:12:33.149893,"(2.1, 2.52, 2.46)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.1)","(71.0, 380.0, 270.0)"
11-01-2023 20:12:34.146337,"(2.1, 2.52, 2.4092307692307693)","(3.2, 3.75, 3.729807692307692)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.1)","(71.0, 380.0, 322.5)"
11-01-2023 20:12:35.066816,"(2.1, 2.52, 2.4074074074074074)","(3.2, 3.75, 3.729807692307692)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.1)","(71.0, 380.0, 265.0)"
11-01-2023 20:12:36.104522,"(2.1, 2.52, 2.4074074074074074)","(3.2, 3.75, 3.729807692307692)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.1)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:37.152366,"(2.1, 2.52, 2.4074074074074074)","(3.2, 3.75, 3.729807692307692)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.1)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:38.283362,"(2.1, 2.52, 2.4074074074074074)","(3.2, 3.75, 3.729807692307692)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.171428571428572)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:39.413607,"(2.1, 2.52, 2.33)","(3.2, 3.75, 3.795652173913043)","(41.0, 80.0, 73.18181818181819)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.171428571428572)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:40.502681,"(2.1, 2.52, 2.384864864864865)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 73.18181818181819)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.171428571428572)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:41.563959,"(2.1, 2.52, 2.384864864864865)","(3.2, 3.8, 3.795121951219512)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.109090909090909)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:42.631778,"(2.1, 2.52, 2.384864864864865)","(3.2, 3.8, 3.795121951219512)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.070588235294117)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:43.660269,"(2.1, 2.5, 2.403076923076923)","(3.2, 3.8, 3.795121951219512)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.070588235294117)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:44.744858,"(2.1, 2.48, 2.44)","(3.2, 3.8, 3.795121951219512)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.178947368421053)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:46.040747,"(2.1, 2.48, 2.44)","(3.2, 3.8, 3.7944444444444443)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.178947368421053)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:47.300520,"(2.1, 2.48, 2.44)","(3.2, 3.8, 3.7944444444444443)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.178947368421053)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:48.502023,"(2.1, 2.48, 2.44)","(3.2, 3.8, 3.7944444444444443)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.24)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:49.669221,"(2.1, 2.48, 2.44)","(3.2, 3.8, 3.7944444444444443)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.24)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:50.784333,"(2.1, 2.48, 2.44)","(3.2, 3.8, 3.7944444444444443)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.24)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:51.796702,"(2.1, 2.48, 2.44)","(3.2, 3.8, 3.7555555555555555)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.154545454545454)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:52.873826,"(2.1, 2.48, 2.44)","(3.2, 3.8, 3.7555555555555555)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.154545454545454)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:53.937637,"(2.1, 2.48, 2.44)","(3.2, 3.8, 3.7555555555555555)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.154545454545454)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:55.020808,"(2.1, 2.48, 2.44)","(3.2, 3.8, 3.7555555555555555)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.154545454545454)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:56.126392,"(2.1, 2.48, 2.44)","(3.2, 3.8, 3.7555555555555555)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.154545454545454)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:57.226325,"(2.1, 2.48, 2.3866666666666667)","(3.2, 3.8, 3.7555555555555555)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.335714285714285)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:58.266834,"(2.1, 2.46, 2.353333333333333)","(3.2, 3.75, 3.73125)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.3625)","(71.0, 380.0, 275.0)"
11-01-2023 20:12:59.297292,"(2.1, 2.46, 2.353333333333333)","(3.2, 3.75, 3.73125)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.3625)","(71.0, 380.0, 275.0)"
11-01-2023 20:13:00.356817,"(2.1, 2.46, 2.353333333333333)","(3.2, 3.75, 3.73125)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 428.75)","(3.0, 4.4, 4.3625)","(71.0, 380.0, 275.0)"
11-01-2023 20:13:01.479525,"(2.1, 2.46, 2.353333333333333)","(3.2, 3.75, 3.73125)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.833333333333336)","(91.0, 540.0, 414.2857142857143)","(3.0, 4.4, 4.376923076923077)","(71.0, 380.0, 310.0)"
11-01-2023 20:13:02.668703,"(2.1, 2.46, 2.3492307692307692)","(3.2, 3.75, 3.73125)","(41.0, 80.0, 66.66666666666667)","(9.0, 27.0, 25.0)","(91.0, 540.0, 396.6666666666667)","(3.0, 4.4, 4.3625)","(71.0, 380.0, 275.0)"
11-01-2023 20:13:03.807964,"(2.1, 2.46, 2.353333333333333)","(3.2, 3.75, 3.73125)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 432.5)","(3.0, 4.4, 4.3875)","(71.0, 380.0, 275.0)"
11-01-2023 20:13:04.931045,"(2.1, 2.46, 2.343157894736842)","(3.2, 3.7, 3.6875)","(41.0, 80.0, 66.66666666666667)","(9.0, 27.0, 25.833333333333336)","(91.0, 540.0, 432.5)","(3.0, 4.4, 4.423529411764706)","(71.0, 380.0, 275.0)"
11-01-2023 20:13:05.988186,"(2.1, 2.42, 2.348888888888889)","(3.2, 3.7, 3.677777777777778)","(41.0, 80.0, 66.66666666666667)","(9.0, 27.0, 25.833333333333336)","(91.0, 540.0, 432.5)","(3.0, 4.5, 4.413333333333333)","(71.0, 380.0, 275.0)"
11-01-2023 20:13:06.946089,"(2.1, 2.46, 2.34375)","(3.2, 3.7, 3.677777777777778)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.833333333333336)","(91.0, 540.0, 432.5)","(3.0, 4.5, 4.413333333333333)","(71.0, 380.0, 280.0)"
11-01-2023 20:13:07.972268,"(2.1, 2.46, 2.34375)","(3.2, 3.7, 3.6875)","(41.0, 80.0, 66.66666666666667)","(9.0, 27.0, 25.833333333333336)","(91.0, 540.0, 432.5)","(3.0, 4.5, 4.47)","(71.0, 380.0, 280.0)"
11-01-2023 20:13:09.014767,"(2.1, 2.44, 2.3525)","(3.2, 3.7, 3.677777777777778)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 432.5)","(3.0, 4.5, 4.3525773195876285)","(71.0, 380.0, 280.0)"
11-01-2023 20:13:10.021104,"(2.1, 2.44, 2.3499999999999996)","(3.2, 3.7, 3.6875)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 432.5)","(3.0, 4.6, 4.47)","(71.0, 380.0, 280.0)"
11-01-2023 20:13:11.128326,"(2.1, 2.44, 2.3499999999999996)","(3.2, 3.8, 3.716666666666667)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.833333333333336)","(91.0, 540.0, 432.5)","(3.0, 4.5, 4.47)","(71.0, 380.0, 280.0)"
11-01-2023 20:13:12.218099,"(2.1, 2.44, 2.3476923076923075)","(3.2, 3.75, 3.716666666666667)","(41.0, 80.0, 66.66666666666667)","(9.0, 27.0, 25.833333333333336)","(91.0, 540.0, 432.5)","(3.0, 4.5, 4.47)","(71.0, 380.0, 280.0)"
11-01-2023 20:13:13.349925,"(2.1, 2.44, 2.349090909090909)","(3.2, 3.75, 3.716666666666667)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.833333333333336)","(91.0, 540.0, 432.5)","(3.0, 4.5, 4.47)","(71.0, 380.0, 280.0)"
11-01-2023 20:13:14.502416,"(2.1, 2.44, 2.347142857142857)","(3.2, 3.75, 3.716666666666667)","(41.0, 80.0, 66.66666666666667)","(9.0, 27.0, 25.0)","(91.0, 540.0, 432.5)","(3.0, 4.5, 4.475)","(71.0, 380.0, 280.0)"
11-01-2023 20:13:15.490483,"(2.1, 2.42, 2.36)","(3.2, 3.75, 3.716666666666667)","(41.0, 80.0, 66.66666666666667)","(9.0, 27.0, 25.833333333333336)","(91.0, 540.0, 432.5)","(3.0, 4.5, 4.463636363636364)","(71.0, 380.0, 280.0)"
11-01-2023 20:13:16.677168,"(2.1, 2.42, 2.331111111111111)","(3.2, 3.75, 3.716666666666667)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 432.5)","(3.0, 4.5, 4.463636363636364)","(71.0, 380.0, 222.0)"
11-01-2023 20:13:17.828879,"(2.1, 2.42, 2.37)","(3.2, 3.75, 3.716666666666667)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(91.0, 540.0, 417.14285714285717)","(3.0, 4.5, 4.463636363636364)","(71.0, 390.0, 210.0)"
11-01-2023 20:13:19.010250,"(2.1, 2.42, 2.34)","(3.2, 3.8, 3.7944444444444443)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.833333333333336)","(91.0, 540.0, 473.84615384615387)","(3.0, 4.5, 4.457142857142857)","(71.0, 370.0, 210.0)"
11-01-2023 20:13:20.020860,"(2.1, 2.42, 2.328333333333333)","(3.2, 3.8, 3.7944444444444443)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.833333333333336)","(101.0, 540.0, 473.84615384615387)","(3.0, 4.5, 4.4714285714285715)","(71.0, 370.0, 210.0)"
11-01-2023 20:13:20.989552,"(2.1, 2.42, 2.327142857142857)","(3.2, 3.8, 3.7944444444444443)","(41.0, 80.0, 72.5)","(9.0, 27.0, 25.0)","(101.0, 540.0, 473.84615384615387)","(3.0, 4.5, 4.483333333333333)","(71.0, 370.0, 210.0)"
11-01-2023 20:13:22.004830,"(2.1, 2.42, 2.3245454545454542)","(3.2, 3.8, 3.7944444444444443)","(41.0, 80.0, 66.66666666666667)","(9.0, 27.0, 25.0)","(101.0, 540.0, 473.84615384615387)","(3.0, 4.5, 4.4714285714285715)","(71.0, 370.0, 210.0)"
11-01-2023 20:13:23.085901,"(2.1, 2.42, 2.3241666666666667)","(3.2, 3.8, 3.7944444444444443)","(41.0, 80.0, 66.66666666666667)","(9.0, 27.0, 25.833333333333336)","(101.0, 540.0, 473.84615384615387)","(3.0, 4.5, 4.483333333333333)","(71.0, 370.0, 210.0)"
11-01-2023 20:13:24.130368,"(2.1, 2.4, 2.338095238095238)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 25.0)","(101.0, 540.0, 473.84615384615387)","(3.0, 4.5, 4.483333333333333)","(71.0, 370.0, 210.0)"
11-01-2023 20:13:25.456168,"(2.1, 2.4, 2.3296296296296295)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 75.38461538461539)","(9.0, 27.0, 26.363636363636363)","(101.0, 540.0, 473.84615384615387)","(3.0, 4.5, 4.466666666666667)","(71.0, 370.0, 210.0)"
11-01-2023 20:13:26.542474,"(2.1, 2.38, 2.371111111111111)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 75.38461538461539)","(9.0, 27.0, 25.0)","(101.0, 540.0, 473.84615384615387)","(3.0, 4.5, 4.474074074074074)","(71.0, 370.0, 210.0)"
11-01-2023 20:13:27.621522,"(2.1, 2.38, 2.34)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 25.0)","(101.0, 540.0, 473.84615384615387)","(3.0, 4.5, 4.490909090909091)","(71.0, 370.0, 210.0)"
11-01-2023 20:13:28.795432,"(2.1, 2.38, 2.304)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.2)","(101.0, 540.0, 473.84615384615387)","(3.0, 4.5, 4.490909090909091)","(71.0, 370.0, 210.0)"
11-01-2023 20:13:30.006900,"(2.1, 2.36, 2.245)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.52)","(101.0, 540.0, 473.84615384615387)","(3.0, 4.5, 4.490909090909091)","(71.0, 370.0, 210.0)"
11-01-2023 20:13:31.170769,"(2.1, 2.34, 2.3)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.53846153846154)","(101.0, 540.0, 473.84615384615387)","(3.0, 4.5, 4.442553191489362)","(71.0, 370.0, 210.0)"
11-01-2023 20:13:32.299062,"(2.1, 2.34, 2.32)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.53846153846154)","(101.0, 540.0, 473.84615384615387)","(3.0, 4.6, 4.442105263157895)","(71.0, 370.0, 210.0)"
11-01-2023 20:13:33.649405,"(2.1, 2.34, 2.3)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 23.666666666666668)","(101.0, 540.0, 400.0)","(3.0, 4.6, 4.465573770491804)","(71.0, 370.0, 210.0)"
11-01-2023 20:13:34.817604,"(2.1, 2.34, 2.3)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 23.666666666666668)","(101.0, 540.0, 400.0)","(3.0, 4.6, 4.450909090909091)","(71.0, 370.0, 270.0)"
11-01-2023 20:13:35.781086,"(2.1, 2.34, 2.3)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 23.666666666666668)","(101.0, 540.0, 400.0)","(3.0, 4.6, 4.450909090909091)","(71.0, 360.0, 270.0)"
11-01-2023 20:13:36.833814,"(2.1, 2.34, 2.237142857142857)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 400.0)","(3.0, 4.6, 4.456)","(71.0, 360.0, 270.0)"
11-01-2023 20:13:37.931507,"(2.1, 2.34, 2.2333333333333334)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 400.0)","(3.0, 4.6, 4.456)","(71.0, 360.0, 328.33333333333337)"
11-01-2023 20:13:39.091407,"(2.1, 2.32, 2.231764705882353)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.6, 4.456)","(71.0, 360.0, 328.33333333333337)"
11-01-2023 20:13:40.189860,"(2.1, 2.32, 2.2533333333333334)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 75.38461538461539)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.6, 4.4530612244897965)","(71.0, 360.0, 265.0)"
11-01-2023 20:13:41.176544,"(2.1, 2.32, 2.2533333333333334)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 75.38461538461539)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 400.0)","(3.0, 4.6, 4.459090909090909)","(71.0, 360.0, 265.0)"
11-01-2023 20:13:42.215885,"(2.1, 2.32, 2.2533333333333334)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.6, 4.459090909090909)","(71.0, 360.0, 265.0)"
11-01-2023 20:13:43.344935,"(2.1, 2.32, 2.2533333333333334)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 75.38461538461539)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.6, 4.455813953488372)","(71.0, 360.0, 265.0)"
11-01-2023 20:13:44.482663,"(2.1, 2.32, 2.2342857142857144)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 400.0)","(3.0, 4.6, 4.455813953488372)","(71.0, 360.0, 265.0)"
11-01-2023 20:13:45.561363,"(2.1, 2.32, 2.2342857142857144)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.6, 4.4523809523809526)","(71.0, 360.0, 265.0)"
11-01-2023 20:13:46.951699,"(2.1, 2.32, 2.2342857142857144)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 75.38461538461539)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.6, 4.523076923076923)","(71.0, 360.0, 265.0)"
11-01-2023 20:13:48.036666,"(2.1, 2.32, 2.2342857142857144)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 75.38461538461539)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 400.0)","(3.0, 4.6, 4.518918918918919)","(71.0, 360.0, 265.0)"
11-01-2023 20:13:49.044232,"(2.1, 2.32, 2.2342857142857144)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.6, 4.525)","(71.0, 360.0, 265.0)"
11-01-2023 20:13:50.351352,"(2.1, 2.3, 2.2363636363636363)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 75.38461538461539)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.6, 4.533333333333333)","(71.0, 360.0, 325.0)"
11-01-2023 20:13:51.514920,"(2.1, 2.3, 2.2363636363636363)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 400.0)","(3.0, 4.6, 4.54)","(71.0, 360.0, 260.0)"
11-01-2023 20:13:52.661514,"(2.1, 2.3, 2.2363636363636363)","(3.2, 3.8, 3.795652173913043)","(41.0, 80.0, 75.38461538461539)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.6, 4.54)","(71.0, 360.0, 260.0)"
11-01-2023 20:13:53.869432,"(2.1, 2.3, 2.2363636363636363)","(3.2, 3.8, 3.772727272727273)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.6, 4.153846153846154)","(71.0, 360.0, 260.0)"
11-01-2023 20:13:55.048683,"(2.1, 2.3, 2.267741935483871)","(3.2, 3.9, 3.772727272727273)","(41.0, 80.0, 75.38461538461539)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 400.0)","(3.0, 4.2, 4.125)","(71.0, 360.0, 260.0)"
11-01-2023 20:13:56.225912,"(2.1, 2.3, 2.267741935483871)","(3.2, 3.9, 3.8125)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.2, 4.15)","(71.0, 360.0, 260.0)"
11-01-2023 20:13:57.396968,"(2.1, 2.32, 2.27)","(3.2, 3.9, 3.8125)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.2, 4.114285714285714)","(71.0, 360.0, 260.0)"
11-01-2023 20:13:58.460639,"(2.1, 2.32, 2.27)","(3.2, 3.9, 3.8125)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 400.0)","(3.0, 4.2, 4.114285714285714)","(71.0, 360.0, 322.0)"
11-01-2023 20:13:59.622612,"(2.1, 2.32, 2.27)","(3.2, 3.9, 3.8125)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.2, 4.04390243902439)","(71.0, 360.0, 328.33333333333337)"
11-01-2023 20:14:00.826301,"(2.1, 2.32, 2.248)","(3.2, 3.9, 3.8125)","(41.0, 80.0, 75.38461538461539)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.3, 4.012328767123288)","(71.0, 360.0, 328.33333333333337)"
11-01-2023 20:14:02.074978,"(2.1, 2.32, 2.248)","(3.2, 3.9, 3.8125)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 400.0)","(3.0, 4.3, 4.012328767123288)","(71.0, 360.0, 328.33333333333337)"
11-01-2023 20:14:03.104711,"(2.1, 2.32, 2.248)","(3.2, 3.9, 3.8125)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.3, 4.05)","(71.0, 360.0, 281.1111111111111)"
11-01-2023 20:14:04.179538,"(2.1, 2.32, 2.2417391304347825)","(3.2, 3.9, 3.819230769230769)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 400.0)","(3.0, 4.3, 4.024489795918368)","(71.0, 370.0, 293.33333333333337)"
11-01-2023 20:14:05.319986,"(2.1, 2.32, 2.2417391304347825)","(3.2, 3.9, 3.819230769230769)","(41.0, 80.0, 71.11111111111111)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.3, 4.05)","(71.0, 360.0, 260.0)"
11-01-2023 20:14:06.495642,"(2.1, 2.32, 2.2417391304347825)","(3.2, 3.9, 3.819230769230769)","(41.0, 80.0, 75.38461538461539)","(9.0, 27.0, 26.444444444444443)","(101.0, 540.0, 330.0)","(3.0, 4.3, 4.05)","(71.0, 360.0, 260.0)"
11-01-2023 20:14:07.669651,"(2.05, 2.32, 2.2417391304347825)","(3.2, 3.9, 3.8416666666666663)","(41.0, 80.0, 71.11111111111111)","(11.0, 27.0, 26.375)","(81.0, 540.0, 400.0)","(3.0, 4.3, 4.012765957446809)","(91.0, 360.0, 260.0)"
11-01-2023 20:14:08.902422,"(2.05, 2.32, 2.2417391304347825)","(3.2, 3.9, 3.8416666666666663)","(41.0, 80.0, 71.11111111111111)","(11.0, 27.0, 26.375)","(81.0, 540.0, 330.0)","(3.0, 4.3, 4.058064516129032)","(91.0, 360.0, 260.0)"
11-01-2023 20:14:10.011405,"(2.05, 2.32, 2.22)","(3.2, 3.9, 3.832258064516129)","(41.0, 80.0, 71.11111111111111)","(11.0, 27.0, 26.375)","(81.0, 540.0, 330.0)","(3.0, 4.3, 4.0115384615384615)","(91.0, 360.0, 260.0)"
11-01-2023 20:14:11.156579,"(2.05, 2.32, 2.22)","(3.2, 3.9, 3.832258064516129)","(41.0, 80.0, 71.11111111111111)","(11.0, 27.0, 26.375)","(81.0, 540.0, 330.0)","(3.0, 4.3, 4.009677419354839)","(91.0, 360.0, 260.0)"
11-01-2023 20:14:12.424447,"(2.05, 2.32, 2.22)","(3.2, 3.9, 3.8405405405405406)","(41.0, 80.0, 75.38461538461539)","(11.0, 27.0, 26.375)","(81.0, 540.0, 330.0)","(3.0, 4.3, 4.02)","(91.0, 360.0, 260.0)"
11-01-2023 20:14:13.539386,"(2.05, 2.32, 2.267826086956522)","(3.2, 3.9, 3.8405405405405406)","(41.0, 80.0, 75.38461538461539)","(11.0, 27.0, 26.615384615384617)","(81.0, 540.0, 330.0)","(3.0, 4.1, 4.02)","(91.0, 360.0, 325.0)"
11-01-2023 20:14:14.690911,"(2.05, 2.32, 2.267826086956522)","(3.2, 3.9, 3.8405405405405406)","(41.0, 80.0, 74.28571428571429)","(11.0, 27.0, 26.11111111111111)","(81.0, 540.0, 400.0)","(3.0, 4.1, 4.02)","(91.0, 360.0, 260.0)"
11-01-2023 20:14:15.990467,"(2.05, 2.32, 2.267826086956522)","(3.2, 3.9, 3.8405405405405406)","(41.0, 80.0, 77.3913043478261)","(11.0, 27.0, 26.11111111111111)","(81.0, 540.0, 400.0)","(3.0, 4.1, 4.02)","(91.0, 360.0, 260.0)"
11-01-2023 20:14:17.256714,"(2.05, 2.32, 2.267826086956522)","(3.2, 3.9, 3.8405405405405406)","(41.0, 80.0, 77.3913043478261)","(11.0, 27.0, 26.11111111111111)","(81.0, 540.0, 330.0)","(3.0, 4.1, 4.04375)","(91.0, 360.0, 265.0)"
